date,CHINA INDUSTRIAL SECURITIES,KGI ASIA LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,BRIGHT SMART SECURITIES INTERNATIONAL,VALUABLE CAPITAL LTD,YICKO SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,INTERACTIVE BROKERS HONG KONG LTD,HUATAI FINANCIAL HOLDINGS (HONG KONG)
2024-03-01,86.40905167263398,0.0,0.0,0.0,0.0,0.0,6.046035253437925,3.2840581460178138,4.260854927910293
2024-03-04,77.64487456040246,0.0,0.0,10.087701700108587,0.0,0.0,5.455792366425287,2.951706928327593,3.8599244447360834
2024-03-05,77.6331232666684,0.0,0.0,10.029960480031445,0.0,0.0,5.476587604207727,3.0139609633894877,3.84636768570294
2024-03-06,72.78316061086247,0.0,0.0,9.387144053853868,6.271609523347846,0.0,5.13850360106231,2.8641836640240803,3.5553985468494247
2024-03-07,72.7728347555798,0.0,0.0,9.464854971820928,6.270719760773866,0.0,5.13777459391136,2.863777318026332,3.4900385998877166
2024-03-08,72.75422399965579,0.0,0.0,9.464279524070768,6.2703385112366075,0.0,5.137462225593019,2.800778223183255,3.5729175162605493
2024-03-11,72.78224926620285,0.0,0.0,9.417240384244899,6.272753874887775,0.0,5.119167270230004,2.820103632827697,3.5884855716067747
2024-03-12,72.77339684977599,0.0,0.0,9.442447879811139,6.271990927465793,0.0,5.098273168253545,2.8461135301105283,3.567777644582998
2024-03-13,72.77339684977599,0.0,0.0,9.442447879811139,6.271990927465793,0.0,5.082055997141804,2.8461135301105283,3.583994815694739
2024-03-14,72.80291328232931,0.0,0.0,9.428025960066439,6.274534807581321,0.0,5.053697718323417,2.847267895877238,3.593560335822269
2024-03-15,72.79319028530183,0.0,0.0,9.434914095452166,6.279118995768769,0.0,5.097978964890481,2.8392008646026206,3.5555967939841246
2024-03-18,72.78875865042349,0.0,0.0,9.422163739733294,6.27873672425906,0.0,5.097668600949825,2.830910707931929,3.5817615767024047
2024-03-19,72.7964564459354,0.0,0.0,9.429480247961262,6.280236629663663,0.0,5.116253476474466,2.8389833004614555,3.5385898995037426
2024-03-20,72.7964564459354,0.0,0.0,9.461925771395109,6.280236629663663,0.0,5.116253476474466,2.8592617526076087,3.485865923923744
2024-03-21,62.376758332766954,14.183392480441851,0.0,8.075520391092764,5.378470247572966,0.0,4.4371945374714,2.457389538364787,3.091274472289273
2024-03-22,62.376758332766954,14.183392480441851,0.0,8.092887101611243,5.378470247572966,0.0,4.4337211953677045,2.441759498898156,3.093011143341121
2024-03-25,62.38867667972977,14.186102505733478,0.0,8.090959406355642,5.379497913585966,0.0,4.434568347880196,2.43006702651171,3.0901281202032393
2024-03-26,62.38976039166343,14.186348923022575,0.0,8.099785114246878,5.379591357242672,0.0,4.434645377798044,2.4561647333358536,3.053704102690545
2024-03-27,62.38867667972977,14.186102505733478,0.0,8.11180344089327,5.379497913585966,0.0,4.434568347880196,2.43006702651171,3.069284085665612
2024-03-28,62.38000833940788,14.184131475557727,0.0,8.089835240987863,5.378750481180639,0.0,4.433952204860888,2.4523072907417056,3.0810149672633043
2024-04-02,62.638925867113116,13.807012272327194,0.0,8.144340951341164,5.401075787217042,0.0,4.454099954973305,2.4624859578787417,3.09205920914944
2024-04-03,62.64438836451707,13.80821632823412,0.0,8.131098209198873,5.401546794055965,0.0,4.452744257418431,2.466188946333592,3.095817100241956
2024-04-05,62.64875904845106,13.809179724171708,0.0,8.136898245959456,5.401923658678765,0.0,4.453054924316076,2.454151303765264,3.096033094657671
2024-04-08,62.66187476031796,13.812070718744168,0.0,8.15081399494414,5.403054568138271,0.0,4.453987185165323,2.4546650879465766,3.0635336847435597
2024-04-09,62.65640921304606,13.810865990578518,0.0,8.125680659860395,5.411305583273282,0.0,4.453598695711376,2.470151097973877,3.071988759556495
2024-04-10,62.638925867113116,13.807012272327194,0.0,8.121669338414518,5.409795638342675,0.0,4.452355984748178,2.469461838779248,3.1007790602750727
2024-04-11,62.64875904845106,13.809179724171708,0.0,8.110734586004604,5.410644878663716,0.0,4.453054924316076,2.4558955477622537,3.1117312906305834
2024-04-12,59.72747661609033,13.16966409047554,0.0,7.751753778150312,5.1600730085455515,4.6410714680342,4.246829913222693,2.3338434658250833,2.969287659656289
2024-04-15,59.71952930129392,13.167911740096457,0.0,7.775671009846021,5.159386411239007,4.640453928870674,4.246264831687036,2.333532925521704,2.957249851445182
2024-04-16,59.729508772108694,13.167911740096457,0.0,7.775671009846021,5.159386411239007,4.640453928870674,4.246264831687036,2.3485021317438672,2.9323011744082423
2024-04-17,59.75573522986948,13.170759546323978,0.0,7.739089732158538,5.160502224668054,4.641457513482872,4.24718316556336,2.3523372487687393,2.9329353391649837
2024-04-18,59.74480213822597,13.168349783970951,0.0,7.731020562826448,5.1595580434353785,4.640608298254257,4.246406087972444,2.360223360294907,2.9490317250196405
2024-04-19,59.72317923217676,13.168349783970951,0.0,7.742663666083716,5.1595580434353785,4.640608298254257,4.246406087972444,2.360223360294907,2.9590115278115854
2024-04-22,59.73840762831644,13.172074333923664,0.0,7.7448536092477775,5.161017378278541,4.641920852803716,4.2476071459526485,2.3425894482966427,2.951529603180571
2024-04-23,59.7517177956363,13.172074333923664,0.0,7.738198525587844,5.161017378278541,4.641920852803716,4.2476071459526485,2.335934364636709,2.951529603180571
2024-04-24,59.74376580044508,13.170321342116464,0.0,7.760458388401327,5.160330529650786,4.641303087596936,4.24704185757526,2.335623489242329,2.941155504971821
2024-04-25,59.73184177542744,13.167692729087646,0.0,7.767225596165127,5.159300599422745,4.640376748030129,4.246194207068429,2.343473418628836,2.943894926169652
2024-04-26,59.739790596508904,13.16944502117254,0.0,7.746634516054127,5.159987173888749,4.640994266650422,4.246759269805923,2.3521024706249807,2.9442866852943532
2024-04-29,59.72877129488246,13.17141690731288,0.0,7.744467058676449,5.160759788617475,4.641689171580515,4.247395145177438,2.352454655417508,2.9530459783352736
2024-04-30,59.71287632075074,13.167911740096457,0.0,7.765691539031244,5.164376146646394,4.640453928870674,4.247928076822832,2.3485021317438672,2.952260116037794
2024-05-02,59.70294625725523,13.165721957795903,0.0,7.7710520031300065,5.155202484421788,4.6579748899565905,4.247221659746209,2.348111583226957,2.9517691644673145
2024-05-03,59.70890389899179,13.167035739770578,0.0,7.753532982039969,5.155716912124389,4.658439700277553,4.247645481795384,2.3483458967482704,2.960379388252069
2024-05-06,59.47657823817389,13.526578065510028,0.0,7.7065223140465475,5.134369046538642,4.639150870759591,4.230057595116029,2.3435910325329603,2.943152837322312
2024-05-07,59.471653247599995,13.533738544484015,0.0,7.712508614985566,5.13394389230304,4.638766723335746,4.229707322884504,2.3500214139283915,2.929660240478735
2024-05-08,59.455898757365844,13.530153354900618,0.0,7.717088202054794,5.132583871780703,4.637537878986371,4.226931169243915,2.3709226143193445,2.928884151348408
2024-05-09,59.439168754716356,13.526346171657128,0.0,7.714916728596902,5.131139639272773,4.636232945033238,4.225741773891416,2.370255472076971,2.9561985147552168
2024-05-10,59.462654896336495,13.526793964358438,0.0,7.690343215664379,5.1313095067928485,4.636386428557022,4.225881668013594,2.3703339399120513,2.9562963803651696
2024-05-13,59.476437761327496,13.524962409205576,0.0,7.68550318319651,5.132498894422486,4.637461097831414,4.228516831082268,2.3708833602622583,2.9437364626719935
2024-05-14,59.462881355697746,13.532804340224972,0.0,7.689959327619576,5.135474777169471,4.640149951887642,4.230968574480913,2.37225802609893,2.9355036468207434
2024-05-16,59.45894135707044,13.531907659315664,0.0,7.7027017524565835,5.135134501637722,4.639842496479762,4.230688231349272,2.382039810759692,2.9187441909308607
2024-05-17,59.451062925989405,13.530114653933198,0.0,7.728181536938708,5.1344540858358325,4.639227707879408,4.230127656524102,2.3817241856232023,2.9051072472761454
2024-05-20,59.47362314595035,13.529218329412817,0.0,7.727669570943836,5.13411394554777,4.638920374670743,4.2281912590269215,2.3848787359963834,2.883384638451183
2024-05-21,59.48643066682888,13.532131818402702,0.0,7.689577169913739,5.135219566293105,4.639919356511931,4.229101791208483,2.392018404428143,2.895601226413015
2024-05-22,59.483474595513265,13.531459363419957,0.0,7.675943529206522,5.13496438078123,4.639688784054266,4.2156401126091065,2.3968688577388515,2.921960376676803
2024-05-23,59.48643066682888,13.532131818402702,0.0,7.6962032596766985,5.135219566293105,4.639919356511931,4.202597432156647,2.401957539072581,2.905540361057453
2024-05-24,59.495300643886054,13.534149584427965,0.0,7.699007604215541,5.13598527503081,4.640611211406871,4.1949402310896815,2.4023156931595726,2.897689756783512
2024-05-27,59.477747540303504,13.53392535848811,0.0,7.698880051523351,5.124302991039751,4.640534328452099,4.193213989758037,2.4105596029624436,2.9208361374727065
2024-05-28,59.493518005858746,13.537513865325037,0.0,7.684349589118888,5.1256616948770155,4.641764761510029,4.191011453716125,2.4111987604416614,2.914981869152496
2024-05-29,59.503461093530674,13.537513865325037,0.0,7.687663951676196,5.1256616948770155,4.641764761510029,4.191011453716125,2.414513122998969,2.8984100563659556
2024-05-30,59.497545200448755,13.536167952278122,0.0,7.693527702586281,5.12515209651074,4.6413032726565095,4.190594779203253,2.4175871027511056,2.898121893565239
2024-05-31,59.50444719008947,13.53773821018821,0.0,7.689448561056836,5.125746637790688,4.641841685241422,4.17782323759144,2.4211819714879392,2.901772506553991
2024-06-03,59.49177660275017,13.539757648614318,0.0,7.683965780263921,5.126511250723966,4.642534113571881,4.178446447809608,2.421543141709575,2.9154650145565655
2024-06-04,59.49177660275017,13.539757648614318,0.0,7.669048676721562,5.126511250723966,4.642534113571881,4.178446447809608,2.414913317912971,2.937011941895528
2024-06-05,59.4915462403254,13.53706519790476,0.0,7.667523646799525,5.125491817495339,4.641610921695585,4.177615542161574,2.4227187317097267,2.9364279019080954
2024-06-06,59.477747540303504,13.53392535848811,0.0,7.678999147581392,5.124302991039751,4.640534328452099,4.1766465698064055,2.422156796928586,2.9456872674001544
2024-06-07,59.47282098429872,13.532804340224972,0.0,7.698242351453722,5.12387854380167,4.640149951887642,4.176300617175561,2.421956169103796,2.9338470420539142
2024-06-11,59.49767005580115,13.532804340224972,0.0,7.6866461180859185,5.12387854380167,4.640149951887642,4.16304777904093,2.421956169103796,2.9338470420539142
2024-06-12,59.51344449673614,13.536392252533966,0.0,7.680398835903407,5.125237022534895,4.6413801810928685,4.165808559538546,2.422598295165217,2.91474035649495
2024-06-13,59.527253995618764,13.539533236815195,0.0,7.673893853158814,5.126426282466569,4.642457166889382,4.1667751937022155,2.4231604348419413,2.900499836507111
2024-06-14,59.5242942778047,13.538860046049194,0.0,7.673512304224235,5.114569972102805,4.642226342145158,4.166568020047457,2.423039954379229,2.916929083247225
2024-06-17,59.5242942778047,13.538860046049194,0.0,7.681799034574369,5.114569972102805,4.642226342145158,4.16491067397743,2.40149445546888,2.931845197877467
2024-06-18,59.51640313565758,13.53706519790476,0.0,7.705637552975533,5.102292048518637,4.641610921695585,4.164358531317745,2.401176089088505,2.93145652284166
2024-06-19,59.50457034464283,13.534373817797754,0.0,7.714046333170075,5.101277633125142,4.640688096909231,4.16353059176469,2.4106394791156482,2.930873703474627
2024-06-20,59.50457034464283,13.534373817797754,0.0,7.692507973562856,5.101277633125142,4.640688096909231,4.171814576229005,2.4106394791156482,2.944128078617531
2024-06-21,59.507528101272634,13.535046562490438,0.0,7.692890340267243,5.118099991618676,4.640918768703112,4.17202194201872,2.4024749070401685,2.9310193865890057
2024-06-24,59.489889113969916,13.53706519790476,0.0,7.705637552975533,5.118863312073424,4.641610921695585,4.172644163095138,2.4028332154439838,2.93145652284166
2024-06-25,59.493832665893876,13.53796256248723,0.0,7.721063481286327,5.119202638697889,4.6419186115224305,4.1745780015797935,2.398020789315586,2.9134212492168627
2024-06-26,59.49974897418686,13.539308832454882,0.0,7.736747904259933,5.108109905940255,4.642380222757513,4.174993138567003,2.398259258239958,2.900451763593591
2024-06-27,59.49777674068427,13.538860046049194,0.0,7.723232686325039,5.107940587822698,4.642226342145158,4.173197404327564,2.406466493678961,2.9102996989671177
2024-06-28,59.49481863556869,13.53818692222247,0.0,7.7079333303044075,5.122602004723914,4.641995540353181,4.172989921674156,2.406346849194152,2.915126795959031
2024-07-02,59.50144769024966,13.53818692222247,0.0,7.691360693601969,5.122602004723914,4.641995540353181,4.172989921674156,2.406346849194152,2.9250703779804947
2024-07-03,59.5213348542926,13.53818692222247,0.0,7.6814171115805046,5.122602004723914,4.641995540353181,4.172989921674156,2.3964032671726883,2.9250703779804947
2024-07-04,59.520348445181405,13.53796256248723,0.0,7.681289812355038,5.12251711110883,4.6419186115224305,4.172920765374323,2.384762899671823,2.9382797922989177
2024-07-05,59.51640313565758,13.53706519790476,0.0,7.6724950258659605,5.132120322917253,4.641610921695585,4.172644163095138,2.3846048255337187,2.94305640733001
2024-07-08,59.51541688999872,13.536840875346915,0.0,7.674024983930905,5.132035278608078,4.64153400561228,4.1725750182548085,2.3845653102734987,2.9430076379747976
2024-07-09,59.51541688999872,13.536840875346915,0.0,7.682310478407185,5.132035278608078,4.64153400561228,4.164289523778528,2.3845653102734987,2.9430076379747976
2024-07-10,59.50847336480353,13.536392252533966,0.0,7.682055879880949,5.13186519844506,4.6413801810928685,4.164151515561006,2.396085591524558,2.9395960161580676
2024-07-11,59.516363063281865,13.53818692222247,0.0,7.6946752209424565,5.119287477383426,4.641995540353181,4.164703603322936,2.3964032671726883,2.928384905320982
2024-07-12,59.511431756591136,13.53706519790476,0.0,7.703980426620055,5.118863312073424,4.641610921695585,4.164358531317745,2.4028332154439838,2.9198566383533096
