date,NANYANG COMMERCIAL BANK LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIBANK N.A.,UBS SECURITIES HONG KONG LTD,BANK OF CHINA (HONG KONG) LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,TOTAL_CCASS_PCT
2024-03-15,0.0,11.131775014136164,7.060593574726849,5.248044453829196,4.965565493679741,4.405614170246764,2.81104598959762,0.6278256977572405,0.4552139754206885,0.7121683932836245,37.41784676267789
2024-03-18,0.0,11.147686903350348,7.075375816633739,5.242622146754179,4.964689532882027,4.333735357596327,2.810497303762648,0.6346035816010108,0.4556012830689039,0.7163319505019405,37.38114387615112
2024-03-19,0.0,11.157950556028059,7.083386629824327,5.238394038261161,4.964574308856683,4.258113216525887,2.81104598959762,0.6349166552833183,0.4556012830689039,0.7227225266974955,37.32670520414346
2024-03-20,0.0,11.140489436221012,7.084161245120758,5.217414873982824,4.964297706644583,4.339538517192088,2.810497303762648,0.6349166552833183,0.4523737193337752,0.7230452830710083,37.36673474061202
2024-03-21,0.0,11.15601401778698,7.075590772378498,5.2044077921302545,4.964297706644583,4.365687593061353,2.810497303762648,0.6354976167556415,0.4523737193337752,0.7230452830710083,37.38741180492474
2024-03-22,0.0,11.18757959111654,7.081723143475243,5.209475067194407,4.963652193897556,4.336753129688672,2.810497303762648,0.6354976167556415,0.4497916683456722,0.7230452830710083,37.398014997307385
2024-03-25,0.0,11.17176452881441,7.088113719670798,5.226936187001454,4.963638960886243,4.427759130546229,2.810497303762648,0.6354976167556415,0.4497916683456722,0.6188062708994233,37.39280538668252
2024-03-26,0.0,11.30312637283415,7.084789329023615,5.19824314539616,4.963638960886243,4.396613140502237,2.810497303762648,0.6387251804907702,0.4497916683456722,0.6126738998026787,37.45809900104417
2024-03-27,0.0,11.294250572562545,7.115160703771176,5.210120579941433,4.961633998293981,4.268704789679085,2.812692047102536,0.6387251804907702,0.4497593927083209,0.6126738998026787,37.363721164352526
2024-03-28,0.0,11.33898460593143,7.111190800376968,5.207958112238897,4.961633998293981,4.250178573839446,2.811271919059079,0.6387251804907702,0.4497593927083209,0.6126738998026787,37.38237648274157
2024-04-02,0.0,11.329043709627232,7.1029927884897415,5.216672534323744,4.961633998293981,4.243368414358325,2.81104598959762,0.6387251804907702,0.4497593927083209,0.6155787071642945,37.36882071505403
2024-04-03,0.0,11.344471464281147,7.084372973301783,5.221417053014384,4.961633998293981,4.240001419869839,2.8110137139602687,0.6393706932377959,0.4497593927083209,0.6187062164236342,37.370746925091154
2024-04-05,0.0,11.312066724380456,6.9321733322953065,5.274187720083738,4.961633998293981,4.08702716356693,2.8173720145184724,0.6430178402584914,0.4504049054553467,0.6235798376636786,37.1014635365164
2024-04-08,0.0,11.33698351641565,6.849515425038659,5.282676212707127,4.961633998293981,4.335121596220564,2.810497303762648,0.6438247311922736,0.4497593927083209,0.6245481067842172,37.29456028312344
2024-04-09,0.0,11.33698351641565,6.846287861303531,5.282676212707127,4.961633998293981,4.3679007335145315,2.81104598959762,0.6541529351446856,0.45201868732291106,0.6287439396398846,37.34144387393992
2024-04-10,0.0,11.291959002310604,6.851463582509183,5.29555419201029,4.943197508726178,4.383499226290035,2.8114010216084844,0.6551212042652241,0.45201868732291106,0.6287439396398846,37.3129583646828
2024-04-11,0.0,11.292927271431141,6.863469474091115,5.273348553512605,4.943105200403354,4.406356832662217,2.8117883292566996,0.6551212042652241,0.45201868732291106,0.6287439396398846,37.32687949258515
2024-04-12,0.0,11.320619768278545,6.863953608651384,5.252401664871619,4.942782444029841,4.395060359589267,2.810497303762648,0.6551212042652241,0.45266420006993674,0.6287439396398846,37.32184449315835
2024-04-15,0.0,11.208171447746661,6.8879021315660385,5.27021781668953,4.942782444029841,4.455938666761265,2.820115443693332,0.6551212042652241,0.4530515077181522,0.6287439396398846,37.322044602109926
2024-04-16,0.0,11.211850870404708,6.884993773884314,5.271541117820933,4.942782444029841,4.518858085239358,2.8118528805314025,0.651732262343339,0.4530515077181522,0.6287439396398846,37.37540688161193
2024-04-17,0.0,11.203233275231915,6.81786625780836,5.255306472233235,4.942782444029841,4.648511579774094,2.810497303762648,0.651732262343339,0.4530515077181522,0.6287762152772359,37.411757318178815
2024-04-18,0.0,11.230796669529914,6.824712888759689,5.211121124699323,4.942655278018677,4.6384541684190586,2.810497303762648,0.6514095059698262,0.4530515077181522,0.6278079461566973,37.39050639303399
2024-04-19,0.0,11.284245124983645,6.818203215462308,5.23335903883436,4.942655278018677,4.594882057994821,2.810497303762648,0.6519904674421494,0.4534065397290164,0.6278079461566973,37.41704697238432
2024-04-22,0.0,11.306838071129546,6.814330138980153,5.426754657843273,4.942590726743974,4.413718905542045,2.805978714533468,0.6519904674421494,0.4492107068733491,0.6279047730687511,37.43931716215671
2024-04-23,0.0,11.369936942151314,6.762915048679552,5.509186635638462,4.942590726743974,4.389706476865435,2.77092737236997,0.6518613648927442,0.4492107068733491,0.6279370487061025,37.4742723229209
2024-04-24,0.0,11.399146393954227,6.791285333911334,5.489208016118014,4.942590726743974,4.367694492191857,2.7513360604977386,0.6515386085192313,0.4465318289731922,0.6279370487061025,37.46726850961567
2024-04-25,0.0,11.453821323627308,6.787476808703882,5.460321320688612,4.942590726743974,4.385208221287786,2.6946600413088784,0.6518613648927442,0.4465318289731922,0.6279370487061025,37.450408684932476
2024-04-26,0.0,11.436779787105829,6.779110963502428,5.322439797923913,4.942590726743974,4.539271457594927,2.5279563743894795,0.6520227430795006,0.4405285604258528,0.6279370487061025,37.26863745947201
2024-04-29,0.0,11.414961456256359,6.779560563130732,5.365075914864963,4.942590726743974,4.625814060563174,2.445104813308725,0.6511190252336646,0.4405285604258528,0.6274529141458332,37.29220803467328
2024-04-30,0.0,11.432842159348972,6.7895982863469815,5.374661779158296,4.937977247140981,4.611160921205689,2.422544142800175,0.6504089612119363,0.4414000026343375,0.6274529141458332,37.2880464139932
2024-05-02,0.0,11.349215982971787,6.808544085472187,5.372725240917219,4.937977247140981,4.631072084644073,2.4101180224199292,0.6590588320220813,0.44098041934877075,0.6274529141458332,37.237144829082865
2024-05-03,0.0,11.327559030309073,6.818969116336654,5.321181048067213,4.9377006449288805,4.660558784171835,2.4207044314711514,0.6587038000112171,0.44098041934877075,0.6264846450252946,37.21284191967008
2024-05-06,52.75548977364666,11.327559030309073,6.779739692918032,5.321181048067213,4.9377006449288805,4.698704068931828,2.415135270246187,0.6587683512859197,0.441335451359635,0.6264846450252946,89.96209797671872
2024-05-07,52.755360671097264,11.327559030309073,6.780387142203298,5.321181048067213,4.9377006449288805,4.71306672755315,2.4206866798706086,0.6628350815921819,0.441335451359635,0.6264846450252946,89.9865971220066
2024-05-08,52.755360671097264,11.333949606504628,6.7952984866595925,5.359653607789947,4.933736228393022,4.726663162543754,2.4299497877904277,0.6654816838549874,0.4066068655696498,0.6264846450252946,90.03318474522855
2024-05-09,52.755360671097264,11.335402010185437,6.813903455054369,5.373822612587163,4.9334134720195095,4.717335503349231,2.4055029290350687,0.6654816838549874,0.4062195579214343,0.6264846450252946,90.03292654012975
2024-05-10,52.755360671097264,11.313131820413048,6.8134193204941,5.335608257963238,4.9334134720195095,4.691640222941125,2.4117644026812184,0.6649652736573668,0.44004442586558346,0.6263555424758893,89.98570340960833
2024-05-13,52.755360671097264,11.284148298071592,6.791571941571013,5.303493998798707,4.929752123718379,4.745225204340853,2.406761678891769,0.6583810436377042,0.44004442586558346,0.6361350605933294,89.9508744465862
2024-05-14,52.755360671097264,11.342357410034639,6.77790934152384,5.205601990712253,4.919280938692501,4.782161443725666,2.4055029290350687,0.6483675271494673,0.4374581790446248,0.6287116640025334,89.90271209501785
2024-05-16,52.755360671097264,11.368371573739775,6.766225560802674,5.214251861522398,4.916069190019674,4.718481611231576,2.407988153111118,0.6464632645457413,0.43552164080354755,0.6285890165805985,89.85732254345436
2024-05-17,52.755360671097264,11.367207391500516,6.732620167192514,5.237006185855055,4.907032011561314,4.714640810386773,2.4069230570785254,0.6460114056228233,0.43455337168300895,0.6285890165805985,89.82994408855839
2024-05-20,52.755360671097264,11.368479051612155,6.727552892128362,5.135660684572013,4.906584671227625,4.78873760483599,2.4055029290350687,0.6460114056228233,0.4313258079478802,0.6285567409432472,89.79377245902242
2024-05-21,52.755360671097264,11.390265106824275,6.715965938319249,4.976961375715733,4.906584671227625,4.8067493470162495,2.41079613356068,0.6484320784241698,0.4313258079478802,0.6295250100637858,89.6719661401969
2024-05-22,52.755360671097264,11.391491581043624,6.716353245967464,4.975702625859033,4.906008228344532,4.779121401443548,2.4055029290350687,0.6484320784241698,0.4313258079478802,0.6295250100637858,89.63882357922637
2024-05-23,52.755360671097264,11.391459305406272,6.68914488368033,5.0396083878145825,4.906008228344532,4.784697986065104,2.4055029290350687,0.6487548347976828,0.4322940770684188,0.6274916449106547,89.68032294821991
2024-05-24,52.755360671097264,11.393524946196756,6.662485207228166,5.058037776742167,4.904521289731758,4.771956209951562,2.4055029290350687,0.6487225591603315,0.4322940770684188,0.6274916449106547,89.65989731112214
2024-05-27,52.755360671097264,11.419732763726,6.653480304407157,5.073078223747867,4.904521289731758,4.7789277476194405,2.4055029290350687,0.6493680719073572,0.4332623461889574,0.6274916449106547,89.70072599237152
2024-05-28,52.755360671097264,11.437419812994506,6.665486841501836,5.103707803594239,4.904203697460221,4.778895471982089,2.4055029290350687,0.6497231039182214,0.3979205232892979,0.602252096501948,89.70047295137469
2024-05-29,52.755360671097264,11.40946911104829,6.66035759721397,5.115391584315405,4.9040194035709455,4.830178877682297,2.4055029290350687,0.6510141294122729,0.39824327966281076,0.602252096501948,89.73178967954027
2024-05-30,52.755360671097264,11.35553652103429,6.679174293789771,5.152250362170575,4.903790892058497,4.824367326420823,2.406438922518256,0.6516596421592986,0.3885605884574245,0.602252096501948,89.71939131620815
2024-05-31,52.755360671097264,11.358279950209148,6.680562146195876,5.19123933209093,4.903790892058497,4.80146259761811,2.104468059459612,0.6523051549063243,0.3885605884574245,0.5990245327668193,89.43505392486
2024-06-03,52.755360671097264,11.368446775974803,6.704220188374369,5.214735996082667,4.903790892058497,4.70847648640905,2.101014566263024,0.6523051549063243,0.3885605884574245,0.5990245327668193,89.39593585239024
2024-06-04,52.755360671097264,11.37012510911707,6.720175326942604,5.233100833735549,4.903790892058497,4.639471173751998,2.101014566263024,0.6570496735969636,0.3885605884574245,0.5990245327668193,89.36767336778722
2024-06-05,52.755360671097264,11.34853270772906,6.73849820626693,5.257210734836961,4.903790892058497,4.654024904146441,2.0958504642868183,0.6576951863439894,0.3885605884574245,0.6006383146343837,89.40016266985776
2024-06-06,52.755360671097264,11.346402515663875,6.7191328238561585,5.277834867104434,4.903790892058497,4.645762340984511,2.0958504642868183,0.65495175716913,0.3885605884574245,0.6006383146343837,89.3882852353125
2024-06-07,52.755360671097264,11.354503700639048,6.654904305527095,5.315016401333117,4.903744737897085,4.652529251111582,2.0958504642868183,0.6581793209042587,0.3895288575779632,0.6006383146343837,89.3802560250086
2024-06-11,52.755360671097264,11.335428798964438,6.6023595679191995,5.363784889370912,4.9034219815235724,4.80758270397266,2.09840023963757,0.6575015325198816,0.3895288575779632,0.6006383146343837,89.51400755721784
2024-06-12,52.755360671097264,11.353535431518509,6.62692132794353,5.309368164796641,4.903145379311472,4.81564128510653,2.0958504642868183,0.6623590159412504,0.3895288575779632,0.6005092120849785,89.51221980966496
2024-06-13,52.755360671097264,11.351340688178622,6.6260911985508555,5.32637742568077,4.903067595025455,4.99057459403776,2.095836263006384,0.660745234073686,0.3895288575779632,0.6005092120849785,89.69943173931372
2024-06-14,52.755360671097264,11.347822643707332,6.627446775319609,5.338997199885124,4.903067595025455,4.950457590591977,2.095836263006384,0.6621976377544939,0.3895288575779632,0.6021229939525429,89.67283822791813
2024-06-17,52.755360671097264,11.347370784784413,6.628285941890742,5.322310695374507,4.902873941201348,5.00095960311191,2.095836263006384,0.6630368043256274,0.39146539581904044,0.6021229939525429,89.70962309456377
2024-06-18,52.755360671097264,11.378323121004298,6.633514595141651,5.333994476095674,4.902873941201348,4.833381589176664,2.095836263006384,0.6630368043256274,0.39146539581904044,0.6021229939525429,89.58990985082049
2024-06-19,52.755360671097264,11.40143247734782,6.6030786691193875,5.349583608936345,4.902873941201348,4.835818399796687,2.095836263006384,0.6630368043256274,0.39146539581904044,0.6014774812055171,89.59996371185541
2024-06-20,52.755360671097264,11.441260613839308,6.563369952486098,5.359847261614055,4.902136442887871,4.8677012426414095,2.095836263006384,0.6626817723147632,0.39146539581904044,0.6014774812055171,89.6411370969117
2024-06-21,52.755360671097264,11.451653369066422,6.561820721893237,5.354586332725795,4.901306959007943,4.854509866899565,2.095836263006384,0.6629722530509248,0.39146539581904044,0.6014774812055171,89.63098931377208
2024-06-24,52.755360671097264,11.420313725198323,6.564386635062664,5.4223328955261465,4.901306959007943,4.907885379412883,2.095836263006384,0.6675553935548076,0.39146539581904044,0.48899688503628086,89.61544020272173
2024-06-25,52.755360671097264,11.405531483291433,6.577626424260536,5.435243150466662,4.901306959007943,4.846141762403496,2.095836263006384,0.6689109703235617,0.39243366493957904,0.48964239778330665,89.56803374658016
2024-06-26,52.755360671097264,11.41573058469444,6.586728153993598,5.410326358431468,4.90098420263443,4.933612612701967,2.095836263006384,0.6709443354766927,0.39404744680714343,0.49061066690384525,89.65418129574722
2024-06-27,52.755360671097264,11.267143233020319,6.58776097438884,5.488885259744501,4.90098420263443,4.9333053486343825,2.108456037210737,0.676592572013168,0.39404744680714343,0.49099797455206073,89.60353372010283
2024-06-28,53.232792497445146,11.334262514533473,6.6123628657187865,5.556406351297342,4.9453377206276805,5.021968284978522,2.1212518252217505,0.6827156810819046,0.39761354492122436,0.5006523039354548,90.4053635897613
2024-07-02,53.232792497445146,11.311562807206302,6.650597379925525,5.604313481108341,4.943709334162317,5.05693918703138,2.11480341481891,0.6842137966300392,0.3994373377624316,0.5022806904008185,90.50064992649122
2024-07-03,53.232792497445146,11.321561100103635,6.652681714601191,5.622974790001408,4.943709334162317,5.035883824356934,2.122196289371661,0.684897718945492,0.3994373377624316,0.5022806904008185,90.51841529715105
2024-07-04,53.232792497445146,11.334588191826544,6.622133184510968,5.66117673647884,4.941663103729941,4.702519244458512,2.143853829360998,0.6852233962385647,0.3994373377624316,0.5022806904008185,90.22566821221277
2024-07-05,53.232792497445146,11.339896731703629,6.615391664544363,5.7022446431353115,4.941663103729941,4.5378209805787,2.19746031180077,0.6869820536211575,0.3994373377624316,0.5026715031525057,90.15636082747396
2024-07-08,53.232792497445146,11.387478184221555,6.60624013260902,5.752724623561586,4.941663103729941,3.9125117845921404,2.19746031180077,0.6986413007131613,0.3994373377624316,0.5037136704903385,89.63266294692609
2024-07-09,53.23277425951674,11.399723650441091,6.596274407440994,5.776727040061045,4.940732969380925,3.941822740968686,2.1984047759506806,0.7004650935543686,0.3994373377624316,0.5037136704903385,89.6900759455673
2024-07-10,53.23277425951674,11.463198154860967,6.54579442701472,5.851828223843619,4.940732969380925,4.53726765485777,2.184596058724397,0.7016049640801232,0.4000886923485771,0.5050163796626295,90.36290178429046
2024-07-11,53.23277425951674,11.506708641215484,6.518600373043147,5.9216208677491045,4.940616702587298,4.796813242476446,2.1267883392039866,0.7020283445611177,0.4000886923485771,0.5060259792711549,90.65206544197305
2024-07-12,53.23277425951674,11.544519774941229,6.537685062417209,5.922174519147329,4.940616702587298,4.98164227119567,2.120014251508074,0.7033310537334087,0.3985905768004425,0.5060259792711549,90.88737445111855
2024-07-15,53.23277425951674,11.537732985830885,6.5366428950793765,5.924323989281609,4.940616702587298,4.978808878745937,2.120014251508074,0.7033310537334087,0.3985905768004425,0.5067424693159149,90.87957806239967
2024-07-16,53.223231914829704,11.560237286782211,6.53549651100776,5.913837180444666,4.940616702587298,4.931999607089887,2.120014251508074,0.6975665656460213,0.3985905768004425,0.5070681466089877,90.82865874330506
2024-07-17,53.223212374192116,11.591111494165505,6.541065592719304,5.926017511205587,4.940616702587298,4.891485351831639,2.120014251508074,0.6992568307970687,0.3985905768004425,0.508077746217513,90.83944843202457
2024-07-18,53.223212374192116,11.620585289188588,6.54399668835696,5.9230538478386245,4.940616702587298,4.8610670926586454,2.120014251508074,0.7002012949469797,0.399241931386588,0.5079800430295912,90.83996951569347
2024-07-19,53.223212374192116,11.599285994221631,6.544257230191416,5.890876931283039,4.940616702587298,4.867808612625251,2.122652237581963,0.7002012949469797,0.39963274413827526,0.507862473526792,90.79640659529477
2024-07-22,53.223212374192116,11.59166514556373,6.893057611072314,5.86374801277008,4.940616702587298,4.906260679263762,2.1277979388125123,0.6998756176539069,0.39963274413827526,0.507862473526792,91.1537292995808
2024-07-23,53.223212374192116,11.61902203818184,6.937163435518569,5.863226929101164,4.940616702587298,4.912408489525096,2.1353536520117995,0.6994903414162019,0.39793922221429706,0.49809215473461,91.226525339483
2024-07-24,53.223212374192116,11.621432050150577,6.9370983000599535,5.8884994870436085,4.940616702587298,4.9422763540727965,2.1353536520117995,0.698773851371442,0.39793922221429706,0.49809215473461,91.28329414843851
2024-07-25,53.223212374192116,11.689987120342387,6.969767966359959,5.855280403150189,4.940616702587298,4.911109037125736,2.1353494182069896,0.7005650764833419,0.39793922221429706,0.4990691866138282,91.32289650727616
2024-07-26,53.223212374192116,11.698194188127822,7.006932630658953,5.871889945096898,4.940616702587298,4.929924065701134,2.1380851074688003,0.7006627796712638,0.39793922221429706,0.4990691866138282,91.40652620233242
2024-07-29,53.223212374192116,11.676992596348786,7.026794711731581,5.907388770041826,4.939686568238282,4.917646031752292,2.1381219090029178,0.703919552601991,0.4011959951450244,0.4990691866138282,91.43402769566865
2024-07-30,53.223212374192116,11.638302133931745,7.04949441905875,5.917321927480545,4.939686568238282,4.889081202054175,2.1370471739357777,0.703919552601991,0.39960017640896794,0.4990691866138282,91.39673471451619
2024-07-31,53.223212374192116,11.678034763686618,7.073757377392669,5.888369216126379,4.939686568238282,4.898656114470514,2.143495584338618,0.703919552601991,0.39960017640896794,0.49060157699393714,91.4393333044501
2024-08-01,53.223212374192116,11.706466391371869,7.102375292489556,5.886903668307551,4.939617198974858,4.9204530443412855,2.1424859847300923,0.7055805067966621,0.39960017640896794,0.49082955109908805,91.51752418871204
2024-08-02,53.223212374192116,11.674777990755892,7.354364189877066,5.893742891462079,4.939617198974858,4.7778265819676,2.1362004129737886,0.7052190050013513,0.3992744991158952,0.4911552283921608,91.59539037271281
2024-08-05,53.223212374192116,11.689791713966544,7.350157416282445,5.893058969146627,4.939617198974858,4.829719676168516,2.1353536520117995,0.7059354950461113,0.3992744991158952,0.4911552283921608,91.65727622329707
2024-08-06,53.223212374192116,11.683278168105089,7.396468727357387,5.827011614111476,4.938407959185679,4.852711841704864,2.1353536520117995,0.7059354950461113,0.3992744991158952,0.4911552283921608,91.65280955922259
2024-08-07,53.223212374192116,11.661001841258914,7.365399113598249,5.922630467357631,4.938407959185679,4.809244670430326,2.1456450544728978,0.7060983336926477,0.3992744991158952,0.49082955109908805,91.66174386440346
2024-08-08,53.223212374192116,11.730664214247172,7.326220135241599,5.925756969371129,4.938407959185679,4.784102383405111,2.1353536520117995,0.7068148237374077,0.3992744991158952,0.489982790137099,91.65978980064502
2024-08-09,53.223212374192116,11.779385537290853,7.2909818521311305,5.932987005277343,4.938294949164983,4.88265233228892,2.138512721754605,0.707205636489095,0.3992744991158952,0.489982790137099,91.78248969784205
2024-08-12,53.223212374192116,11.741867513128874,9.236099906681405,5.93673229414768,4.938294949164983,4.866011199644783,2.120014251508074,0.7065542819029494,0.3992744991158952,0.48861494550619344,93.65667621499296
2024-08-13,53.223212374192116,11.699724871405262,9.279121877096314,5.9296325291586935,4.938294949164983,4.883998682218483,2.1099263973551463,0.7067171205494859,0.3992744991158952,0.4881589972958917,93.65806229755228
2024-08-14,53.223212374192116,11.64768163997224,9.33124815623907,5.923216686485161,4.93457441176892,4.878234845485681,2.1047155606659826,0.7060006305047258,0.3922073018562169,0.49766877425361544,93.63876038142374
2024-08-15,53.223212374192116,11.654260321292309,9.36368300921077,5.911655142581079,4.933662515348316,4.825412593967629,2.106246243943424,0.7053492759185803,0.3922073018562169,0.4871819654166735,93.60287074372712
2024-08-16,53.223212374192116,11.642210261448618,9.392342611001169,5.898660618587477,4.933662515348316,4.767409468071375,2.1058554311917366,0.7053492759185803,0.3922073018562169,0.4871819654166735,93.54809182303228
2024-08-19,53.223212374192116,11.642959319222685,9.454854739020016,5.870978048676295,4.9325464192649555,4.896898759797094,2.1047334729171014,0.7053492759185803,0.3922073018562169,0.48669344947706433,93.71043316034213
2024-08-20,53.223212374192116,11.643903783372595,9.462540723136533,5.874202253877716,4.9325464192649555,4.886737628253225,2.1047334729171014,0.7053492759185803,0.3922073018562169,0.48669344947706433,93.7121266822661
2024-08-21,53.223212374192116,11.64755136905501,9.46351775501575,5.885307849571495,4.932453275559137,4.875990277581824,2.1047334729171014,0.7063263077977986,0.39165365045799333,0.48669344947706433,93.7174397816253
2024-08-22,53.223212374192116,11.645401898920731,9.467621288908466,5.887392184247161,4.931991790834853,4.861693044415931,2.1047334729171014,0.7096482161871405,0.39165365045799333,0.4864329076426062,93.7097808287241
2024-08-23,53.223212374192116,11.620715560105817,9.49736116227999,5.9016568496837465,4.931991790834853,4.84243997988135,2.1047334729171014,0.7102670030439786,0.39165365045799333,0.48734480406320985,93.71137664746017
2024-08-26,53.223212374192116,11.605343591872783,9.523415345725809,5.8974230448738005,4.931991790834853,4.842505115339965,2.1047334729171014,0.7110811962766606,0.39165365045799333,0.48734480406320985,93.7187043865543
2024-08-27,53.223212374192116,11.656116681862823,9.51048595719082,5.945069632850341,4.931926655376238,4.797463945708006,2.1047334729171014,0.7115697122162695,0.39263068233721155,0.4737314932127696,93.7469406078637
2024-08-28,53.223212374192116,11.655237353171527,9.511350630403928,5.9557518480631275,4.928930424279969,4.78391577031618,2.1047155606659826,0.7115697122162695,0.39263068233721155,0.4737314932127696,93.74104584885909
2024-08-29,53.223212374192116,11.644359731582899,9.526429489073196,5.9611580911281346,4.926325005935387,4.7631623104924135,2.1047155606659826,0.7115697122162695,0.39263068233721155,0.47259162268701504,93.72615458031063
2024-08-30,53.223212374192116,11.640191062231567,9.540694154509783,5.978516690848911,4.923254846093591,4.771271675089925,2.1047155606659826,0.7116999831334987,0.3892436384892551,0.47259162268701504,93.75539160794165
2024-09-02,53.223212374192116,11.629834524311853,9.99949464654434,6.041991195268787,4.921952136921299,4.7105624965655295,2.0900926502070165,0.7116999831334987,0.3813948157262022,0.4722659453939423,94.18250076826459
2024-09-03,53.223212374192116,11.6216802162479,9.963474737930495,6.08029084493414,4.921952136921299,4.731601249698028,2.0763816361686547,0.7123839054489515,0.3813948157262022,0.47154945534918224,94.18392137261698
2024-09-04,53.223212374192116,11.605754596616642,9.93211201460759,6.102404333133779,4.921952136921299,4.728767857248295,2.0763816361686547,0.712221066802415,0.3813948157262022,0.4720379712887914,94.1562388027058
2024-09-05,53.223212374192116,11.64639912279212,9.92328615996532,6.066775237271622,4.921952136921299,4.702933831652594,2.0916803270107462,0.7121884990731078,0.3813948157262022,0.4720379712887914,94.14186047589392
2024-09-09,53.223212374192116,11.738337822626551,9.917261130043475,6.0290943744631065,4.921952136921299,4.697020509042272,2.0989754983755753,0.7117976863214205,0.3781380427954749,0.4808963936603697,94.19668596844167
2024-09-10,53.223212374192116,11.76465254790683,9.917945052358927,6.001314101364002,4.92074713093693,4.725940326989838,2.0916803270107462,0.7110811962766606,0.37650965633011124,0.4808963936603697,94.21397910702653
2024-09-11,53.223212374192116,11.725375866362258,9.906019726918483,6.038441312774294,4.9205429312741735,4.637681780567127,2.0916858635247286,0.7091271325182241,0.37650965633011124,0.4800822004276879,94.10867884488921
2024-09-12,53.223212374192116,11.714530812502936,9.822363326324183,6.0288664003579555,4.9205429312741735,4.618466820275835,2.0916858635247286,0.7091271325182241,0.37650965633011124,0.4800822004276879,93.98538751772796
2024-09-13,53.223212374192116,11.730879812615186,9.807747906442959,6.040949027930955,4.919887342883218,4.608566230566425,2.1059700695988988,0.7091271325182241,0.37650965633011124,0.4800822004276879,94.00293175350579
2024-09-16,53.223212374192116,11.764782818824058,9.77208494014232,6.045052561823671,4.919887342883218,4.587625180621848,2.1070252640284544,0.7097784871043695,0.37650965633011124,0.4800822004276879,93.98604082637786
2024-09-17,53.223212374192116,11.760328856163994,9.780541151056955,6.028833832628648,4.914641007369109,4.590185329822693,2.092597759945332,0.7097784871043695,0.37650965633011124,0.4800822004276879,93.95671065504102
2024-09-19,53.223212374192116,11.760328856163994,9.777071385176557,6.028833832628648,4.914641007369109,4.600462076805603,2.0916858635247286,0.7097784871043695,0.37650965633011124,0.4800822004276879,93.96260573972293
2024-09-20,53.223212374192116,11.760328856163994,9.7750196182302,6.028833832628648,4.914641007369109,4.594371911425143,2.0916858635247286,0.710429841690515,0.37650965633011124,0.4810592323069061,93.95609219386148
2024-09-23,53.223212374192116,11.75036313099597,9.74596920368811,6.052543139564343,4.913574414234296,4.598945723329057,2.0690187239268663,0.710429841690515,0.37650965633011124,0.4805707163672969,93.92113692431869
