date,BANK OF CHINA (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,THE HONGKONG AND SHANGHAI BANKING,REALINK FINANCIAL TRADE LTD,BOCI SECURITIES LTD,HANG SENG SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,CITIBANK N.A.
2024-07-05,85.04286779397381,3.833240812709588,3.2685700598549694,2.4579951128351976,1.8011613457310112,1.438534370142242,1.0536708347296324,1.1039596700235468
2024-07-08,85.04286779397381,3.833240812709588,3.275412078262305,2.4511530944278626,1.8011613457310112,1.438534370142242,1.0536708347296324,1.1039596700235468
2024-07-15,85.02012565627551,3.855217628780516,3.256111333592741,2.452075837568788,1.8018393977389628,1.439075910254955,1.0711789771933438,1.104375258595182
2024-07-16,85.02012565627551,3.855217628780516,3.256111333592741,2.460631580198128,1.8018393977389628,1.439075910254955,1.0626232345640039,1.104375258595182
2024-07-17,84.9619726345841,3.8525806936706113,3.2538841819442297,2.45894852973739,1.8006069553640276,1.4380915949298643,1.1320055122991322,1.1019098974706356
2024-07-18,84.85170077554413,4.05251149097062,3.2496609765887348,2.4557570686960606,1.7982699536418303,1.4362251006769033,1.0553949015675699,1.1004797323141458
2024-07-19,84.79522495878278,4.049814209781257,3.2474980587429765,2.455829181574053,1.7970730564263224,1.435269174220833,1.1195440883339673,1.0997472721378179
2024-07-22,84.85604818528306,4.052719122965759,3.2498274742269526,2.457590736598284,1.7983620886990916,1.4362986862259601,1.0486175901816166,1.1005361158192732
2024-07-29,84.5838669152663,4.302320854132848,3.247442637169705,2.4762663860955025,1.7970423877040416,1.4352446800181375,1.0580876356851905,1.0997285039282851
2024-07-30,84.58531044222015,4.302394278490749,3.2474980587429765,2.4763086466045525,1.7970730564263224,1.435269174220833,1.0563990711565943,1.0997472721378179
2024-07-31,84.61996987649951,4.304157215234253,3.2488287442361297,2.477323331735383,1.7978094199292614,1.4358572860023824,1.0158562249362872,1.100197901426796
2024-08-01,84.59397263874239,4.302834877272755,3.2478306279118234,2.4765622399534974,1.797257090745026,1.4354161569957902,1.0462664735296308,1.099859894849093
2024-08-05,84.56799137000054,4.31686980542141,3.2468331246886075,2.4894517968813585,1.7967051008334962,1.434975298956287,1.0476514073236152,1.0995220958946865
2024-08-07,84.56366271005363,4.30982410277012,3.246666933718792,2.5029738554092504,1.7966131354778057,1.4349018489428627,1.045891597386415,1.0994658162411186
2024-08-08,84.56535779921501,4.361977166564962,3.2473872174880416,2.5018225845791213,1.797011720028523,1.4352201866514602,0.9915135891135536,1.0997097363593353
2024-08-14,84.55932205894591,4.361753858222992,3.2472209697917385,2.508520411419327,1.7969197232820076,1.4351467115671115,0.9914628292752578,1.099653437495656
2024-08-15,84.58215294962501,4.36301957456442,3.248163265203007,2.5092483468739033,1.7974411627606939,1.408251623245558,0.9917505370977807,1.0999725406296212
2024-08-16,84.58070918088563,4.362945100327818,3.2481078209228706,2.510912457974264,1.7974104814730798,1.4082275851997064,0.9917336084860963,1.0999537647305342
2024-08-19,84.58070918088563,4.362945100327818,3.2481078209228706,2.512619400501779,1.7974104814730798,1.4082275851997064,0.9900266659585815,1.0999537647305342
2024-08-21,84.579265461434,4.362870628633637,3.2480523785355055,2.514283425656239,1.7973798012328714,1.408203547974472,0.9900097670608409,1.099934989472424
2024-08-22,84.55761558247555,4.365166811163699,3.2472209697917385,2.5136398408303866,1.7969197232820076,1.4044301351007524,1.0153534998602036,1.099653437495656
2024-08-26,84.55617265128504,4.365092321890318,3.247165557675543,2.51700984159039,1.796889059793004,1.4044061692399261,1.0136297260370792,1.09963467248871
2024-08-28,84.55367545374702,4.365315797337576,3.247331799697891,2.518845237244043,1.7969810533997137,1.4044780692763195,1.013681619866505,1.0996909694309358
2024-09-03,84.50320277661557,4.422403067789456,3.245393367943325,2.51734166141814,1.7959083804019658,1.4036396933246134,1.013076522278032,1.0990345302288953
2024-09-11,84.4601036618803,4.432527340860053,3.244065494573917,2.550408039202554,1.7951735730483216,1.4030653852030093,1.016071651981766,1.098584853250084
2024-09-12,84.43994999488727,4.593388745634436,3.2432914034605203,2.566843581048408,1.7947452130438073,1.4027305891121116,0.8607277612413321,1.0983227115721077
2024-09-13,84.43994999488727,4.593388745634436,3.239882580643723,2.5702524038652053,1.7947452130438073,1.4027305891121116,0.8607277612413321,1.0983227115721077
2024-09-19,84.43707168472186,4.5932321704881796,3.239772142551715,2.573573498121392,1.7946840354449176,1.4026827741416594,0.8606984215571543,1.0982852729731292
2024-09-30,84.42044804318739,4.59260597663235,3.2291057397271596,2.528915498820931,1.8932783822035404,1.3803379744238233,0.8571728409076335,1.098135544097175
2024-10-02,84.40462611705021,4.5917452388108435,3.228500546628955,2.5352567403898085,1.8929235474281432,1.3800792740025167,0.8689388021497327,1.09792973353978
2024-10-03,84.35432305714492,4.5890086727428,3.2265764405239628,2.533745790367824,1.8917954120286646,1.3792567810470013,0.9280184514452046,1.0972753946996143
2024-10-04,84.34714179990483,4.588618000983943,3.2263017554268103,2.542043293309472,1.891634359589299,1.3791393620768067,0.9279394473232835,1.0971819813855483
2024-10-09,84.32820947678778,4.5893829534785375,3.22564270197225,2.541524016892974,1.8912479455914895,1.3924759851429689,0.9345590658233374,1.0969578543106715
2024-10-10,84.31943108059919,4.5894610795706905,3.2256976128091828,2.5466742489012435,1.8912801407281294,1.3959043342907886,0.9345749750312718,1.096976528069493
2024-10-15,84.3183632725662,4.589773610540269,3.22591727485338,2.546847671130654,1.8914089322367358,1.3959993919299039,0.934638617279899,1.0970512294629635
2024-10-22,84.31405708820914,4.589539208322804,3.2257525255156674,2.5569317102747964,1.891312336960918,1.3993328001637035,0.9260791280888744,1.0969952024641005
2024-10-23,84.30544603887522,4.606092250468348,3.2254230773181134,2.5566705691808793,1.8911191760052972,1.3991898853972589,0.9191758371222868,1.0968831656325955
2024-11-01,84.28966368250602,4.605229969408441,3.2248192636994264,2.5561919490212412,1.8907651500416771,1.3989279507959123,0.9377242103267004,1.096677824200591
2024-11-18,84.08618684916758,4.594205617417721,3.4327181117028496,2.575539512794783,1.8862388917040236,1.3955790899916358,0.935479414337459,1.094052512883954
2024-11-19,83.88111345707547,4.58300105023212,3.4243462354929597,2.5692581645240673,1.8816386425749763,1.3921754853255,1.1770826791985676,1.0913842855763407
2024-11-22,83.87969283357086,4.581229816358938,3.424288240235749,2.5726018820884393,1.8816067748520446,1.3921519072262654,1.1770627439443484,1.091365801723364
2024-11-25,83.83142024921678,4.578593328368998,3.4223175696557147,2.628671141943458,1.8805239141656036,1.3913507267723906,1.1763853468452694,1.0907377230317865
2024-11-27,83.82716357093365,4.57836084276002,3.422143795850697,2.62853766684152,1.8855060919906332,1.39128007865018,1.176325613943887,1.0906823390294111
2024-11-28,83.8074973526585,4.579135886620906,3.4227231105074347,2.6459110501990675,1.8858252782608838,1.3915156002966307,1.1765247472094382,1.0908669742471395
2024-12-03,83.80607864869451,4.5773655577205234,3.424357982921978,2.647559072586871,1.8857933547709556,1.391492044543739,1.1765048308490251,1.090848507912391
2024-12-09,83.8131726488751,4.577753021644581,3.4246478472914954,2.649476138636749,1.8859529830296091,1.3916098312839666,1.1664466833998213,1.0909408458386716
2024-12-10,83.8131726488751,4.5354291216663585,3.4229548912923664,2.6918000386149723,1.8859529830296091,1.3916098312839666,1.1664466833998213,1.0926338018378006
2024-12-13,83.79285717688556,4.5354291216663585,3.4229548912923664,2.71042255460539,1.8859529830296091,1.3916098312839666,1.16813963939895,1.0926338018378006
2024-12-16,83.79853186597519,4.557746192205378,3.3842460785004462,2.717378394684113,1.8860807050953905,1.3917040750344805,1.1716048904183216,1.0927077980866833
2024-12-17,83.79853186597519,4.557746192205378,3.3842460785004462,2.717378394684113,1.8860807050953905,1.3917040750344805,1.169911819767428,1.0944008687375768
2024-12-19,83.79711312164663,4.55597598566221,3.384188781793411,2.7224115142864487,1.886048772957154,1.3916805129001624,1.168198970682618,1.0943823400713684
2025-01-06,83.79711312164663,4.55597598566221,3.384188781793411,2.761351479975869,1.886048772957154,1.3916805129001624,1.1275659630067008,1.096075382057865
2025-01-07,83.78576489621943,4.555358992539175,3.3837304779717954,2.7745200255561904,1.8857933547709556,1.391492044543739,1.1274132623675552,1.0959269460311638
2025-01-13,83.78576489621943,4.558744617951691,3.3837304779717954,2.8100690923875997,1.8857933547709556,1.391492044543739,1.0884785701236304,1.0959269460311638
2025-01-15,83.78521592436917,4.558898965193587,3.3838450422894675,2.81016423402204,1.8858572028316583,1.3915391568470583,1.0885154231784167,1.0959640512685955
2025-01-22,83.84056908687346,4.538194988861738,3.382692621230019,2.781528992799916,1.8871031047375797,1.3924584848243182,1.0807646147419891,1.0966881059309777
2025-01-27,83.83914886139667,4.538118113666209,3.382635319779263,2.7814818748189305,1.8870711379709433,1.392434897138344,1.0824402667535302,1.0966695284761119
2025-02-03,83.77816631115704,4.538118113666209,3.382635319779263,2.8373825458719297,1.8870711379709433,1.392434897138344,1.0875221459401665,1.0966695284761119
2025-02-04,83.7739090223106,4.537887503705645,3.382463427074368,2.8406261081427275,1.8869752441687526,1.3923641388749683,1.0891607558352854,1.0966137998876575
2025-02-06,83.77107107011514,4.537733776752299,3.382348841642926,2.8439175107006758,1.8869113203815087,1.3923169706944345,1.0891238590711938,1.0965766506418209
2025-02-07,83.66620184165251,4.532053192344604,3.373039544002977,2.9706179192822413,1.8845491811391897,1.3905739918280196,1.0877604339968572,1.0952038957536008
2025-02-13,83.66792749940012,4.529129515214327,3.3733819481782787,2.97091947281149,1.8847404855990888,1.3907151518513923,1.087870854793729,1.095315072151571
2025-02-14,83.65707824817352,4.531199386337822,3.3749236276245385,2.9722772216694864,1.8856018365260865,1.3913507267723906,1.0917533075038832,1.0958156453922696
2025-02-18,83.65707824817352,4.531199386337822,3.3749236276245385,2.975662503243142,1.8856018365260865,1.3913507267723906,1.0883680259302277,1.0958156453922696
2025-02-24,83.65652497552503,4.531352785388703,3.3750378821600666,2.9757632412078223,1.8856656716186087,1.3913978295067293,1.0884048714997894,1.095852743093256
2025-02-25,83.65541831783759,4.531659614651569,3.375266414440508,2.975964737600844,1.8857933547709556,1.391492044543739,1.0884785701236304,1.0959269460311638
2025-03-11,83.66533239948073,4.532196665858795,3.3756664204111066,2.9763174219573254,1.8860168419001484,1.3916569515636643,1.088607566734107,1.0842057320941247
2025-03-12,83.65178829289617,4.535582692504935,3.3756664204111066,2.9763174219573254,1.8860168419001484,1.3916569515636643,1.1021516733186683,1.0808197054479844
2025-03-13,83.6489559169596,4.5354291216663585,3.375552123316757,2.9762166464686293,1.8859529830296091,1.3916098312839666,1.1021143554329225,1.084169021842156
2025-03-14,83.61132048304263,4.533663804199228,3.374238262827562,2.9767505157097576,1.885218916714423,1.391068177324287,1.145685104681925,1.0820547355001815
2025-03-18,83.61415048265116,4.533817255510807,3.37435247096239,2.9751589157103395,1.8852827258824336,1.3911152609294077,1.144031528452895,1.0820913599005637
2025-03-19,83.60849067499562,4.533510363274703,3.374124062423436,2.9749575284199063,1.8851551118656291,1.391021096906236,1.1507230485355724,1.0820181135788898
2025-03-21,83.62971890552956,4.534661423440276,3.3478980429230707,2.9774055408105427,1.8856337535320888,1.3913742777409133,1.1510152175958892,1.082292838427664
2025-03-31,83.6266405018312,4.535045240064084,3.3481814111403865,2.977657550307101,1.8857933547709556,1.391492044543739,1.152805452961419,1.0823844443811033
2025-04-01,83.61193172918463,4.53443116464879,3.3477280450146507,2.977254355586869,1.8855380057554136,1.3913036272270645,1.1695751902845517,1.0822378822980352
2025-04-03,83.60627130541206,4.534124189299357,3.347501407990267,2.983822674779681,1.8854103571778587,1.3912094377021542,1.1694960114990127,1.0821646161396077
2025-04-10,83.60882399654695,4.5343544169146375,3.3476713828815874,2.9805890736045826,1.8855060919906332,1.39128007865018,1.1695553945830588,1.082219564828376
2025-04-11,83.6187310467045,4.534891705618069,3.348068058097383,2.9860205183688966,1.8857295110334187,1.3711318706795952,1.1730794893592091,1.08234780013893
2025-04-16,83.60316387895975,4.5357398922145045,3.3474447535287917,2.9888494961383643,1.88537844773394,1.3708766092140854,1.186400621060585,1.082146301149983
2025-04-22,83.59184594253271,4.5351258578482465,3.34699158686433,2.988444874985076,1.8851232110608012,1.370691024200403,1.1997776989605997,1.0819998035478242
2025-04-23,83.57770283054592,4.534358548642921,3.3464253010466383,2.9879392525758957,1.8848042623836623,1.3704591135823756,1.2164939539083062,1.081816737314285
2025-04-24,83.56497812100788,4.533668192321574,3.345915807623101,2.987484338671605,1.8845173008381468,1.3702504611121178,1.231533747764965,1.0816520306606026
2025-04-28,83.5621509339499,4.533514808352276,3.345802607930106,2.9873832655037758,1.8844535434718042,1.3685124925212653,1.2365669122781766,1.0816154359927035
2025-04-30,83.55538449393742,4.533514808352276,3.345802607930106,2.9873832655037758,1.8844535434718042,1.3685124925212653,1.2433333522906427,1.0816154359927035
2025-05-02,83.54107960830306,4.530049224425283,3.34699158686433,3.001982564112981,1.8851232110608012,1.3689988130594146,1.2437751886262916,1.0819998035478242
