date,KGI ASIA LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,UOB KAY HIAN (HONG KONG) LTD,PHILLIP SECURITIES (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,CITIBANK N.A.,BNP PARIBAS,DBS BANK LTD,TOTAL_CCASS_PCT
2024-03-01,0.0,7.753369913079378,0.0,1.8637621958616375,2.1987862612639684,0.593985689666232,1.5337310022531152,0.20205961736012965,0.0,14.14569467948446
2024-03-04,0.0,7.724642897354787,0.0,1.8637621958616375,2.1987862612639684,0.6075727916981332,1.5345074080835095,0.21254109607045335,0.0,14.141812650332488
2024-03-05,0.0,7.219979107598459,3.8440962923161743,1.8637621958616375,2.1987862612639684,0.6075727916981332,1.535283813913904,0.7168166829115837,0.0,17.98629714556386
2024-03-06,0.0,7.153208206184545,3.8440962923161743,1.8637621958616375,2.1987862612639684,0.6091256033589219,1.5395540459810728,0.7156520741659922,0.0,17.924184679132313
2024-03-07,0.0,7.153208206184545,3.8440962923161743,1.8637621958616375,2.1987862612639684,0.6199952849844428,1.5395540459810728,0.7129346537596121,0.0,17.932336940351455
2024-03-08,34.15322542783637,7.0643097386043925,3.837108639842625,1.8637621958616375,2.1987862612639684,0.6227127053908229,1.537525006394066,0.7226397266395415,0.0,52.00006970183343
2024-03-11,34.15322542783637,7.0612041152828136,3.837108639842625,1.8637621958616375,2.1987862612639684,0.6227127053908229,1.5383014122244605,0.7206987120635555,0.0,51.995799469766254
2024-03-12,34.15322542783637,7.056933883215645,3.837108639842625,1.8637621958616375,2.1987862612639684,0.6227127053908229,1.5402424268004462,0.7191459004027668,0.0,51.99191744061429
2024-03-14,34.15322542783637,7.0340299112190126,3.837108639842625,1.8637621958616375,2.1987862612639684,0.6246537199668089,1.5402424268004462,0.7133228566748092,0.0,51.96513143946567
2024-03-15,34.15322542783637,7.002973678003238,3.8623418293304415,1.8637621958616375,2.1987862612639684,0.6246537199668089,1.5402424268004462,0.7133228566748092,0.0,51.95930839573772
2024-03-20,34.15322542783637,6.984339938073774,3.8623418293304415,1.873467268741567,2.1987862612639684,0.6246537199668089,1.5402424268004462,0.7133228566748092,0.0,51.95037972868819
2024-03-21,34.15322542783637,6.879525150970537,3.8623418293304415,1.878125703723933,2.1987862612639684,0.6246537199668089,1.5402424268004462,0.7133228566748092,0.0,51.850223376567314
2024-03-22,34.15322542783637,6.867490860599425,3.86389464099123,1.878125703723933,2.1987862612639684,0.6300885607795693,1.5410188326308405,0.7133228566748092,0.0,51.84595314450014
2024-03-25,34.15322542783637,6.8504099323307495,3.86389464099123,1.878125703723933,2.1987862612639684,0.6467812861330479,1.542183441376432,0.7133228566748092,0.0,51.84672955033054
2024-03-26,34.15322542783637,6.852350946906735,3.86389464099123,1.878125703723933,2.1987862612639684,0.6479458948786394,1.542183441376432,0.7133228566748092,0.0,51.84983517365212
2024-03-27,34.15322542783637,6.721138361570089,3.846425509807357,1.800485120684498,2.208879537059095,0.6844369689071739,1.5503357025955729,0.7133228566748092,0.7220574222667456,52.400306907401706
2024-03-28,34.155942848242745,6.567798210067205,3.846425509807357,1.800485120684498,2.226348668242968,0.7888635530952139,1.5507239055107698,0.7133228566748092,0.7220574222667456,52.37196809459231
2024-04-02,34.155942848242745,6.518108236921967,3.846425509807357,1.800485120684498,2.23838295861408,0.7989568288903406,1.55344132591715,0.7133228566748092,0.7220574222667456,52.3471231080197
2024-04-03,34.155942848242745,6.500250902822896,3.846425509807357,1.800485120684498,2.23838295861408,0.8012860463815235,1.5538295288323474,0.7133228566748092,0.7220574222667456,52.331983194327
2024-04-05,34.155942848242745,6.478123336656657,3.846425509807357,1.8035907440060757,2.23838295861408,0.8020624522119179,1.5546059346627417,0.7133228566748092,0.7220574222667456,52.314514063143136
2024-04-08,34.155942848242745,6.450949132592855,3.853801365196104,1.8035907440060757,2.23838295861408,0.8090501046854669,1.5546059346627417,0.7133228566748092,0.7220574222667456,52.30170336694163
2024-04-09,34.155942848242745,6.459489596727193,3.853801365196104,1.8035907440060757,2.23838295861408,0.8016742492967207,1.55344132591715,0.7133228566748092,0.7220574222667456,52.30170336694163
2024-04-11,34.155942848242745,6.42959797225701,3.853801365196104,1.8035907440060757,2.23838295861408,0.8059444813638896,1.557711557984319,0.715263871250795,0.7220574222667456,52.282293221181774
2024-04-12,34.155942848242745,6.417951884801096,3.853801365196104,1.8035907440060757,2.23838295861408,0.8024506551271151,1.5588761667299107,0.715263871250795,0.7220574222667456,52.26831791623467
2024-04-15,34.155942848242745,6.399318144871631,3.853801365196104,1.8035907440060757,2.23838295861408,0.8024506551271151,1.559652572560305,0.715263871250795,0.7220574222667456,52.2504605821356
2024-04-16,34.155942848242745,6.3255595909841675,3.853801365196104,1.813295816886005,2.23838295861408,0.804779872618298,1.5608171813058964,0.715263871250795,0.7220574222667456,52.18990092736484
