date,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,GOLDMAN SACHS (ASIA) SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,CHINA INTERNATIONAL CAPITAL CORPORATION,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,BOCI SECURITIES LTD,TAI FUNG KUENTAI SECURITIES CO LTD,HANG SENG SECURITIES LTD
2024-03-28,27.913847220676065,19.954520013883048,17.855010079788688,12.658904937850851,0.0,5.416009862474974,3.689183288018482,4.162937472494247,3.6251787253920384,4.7244083994216055
2024-04-02,27.966589065035286,19.907210655141505,17.87681025630196,12.722139465526155,0.0,5.272438728711042,3.7031483077852916,4.188183869035287,3.6288660742582515,4.734613578205218
2024-04-03,28.10607949396178,19.307660924344123,18.230129939538077,12.7881967694995,0.0,5.291530806547451,3.7124490710804543,4.195346500360929,3.63302825757897,4.735578237088715
2024-04-05,27.67851395306582,20.191106985336827,17.879219704538716,12.794629893190637,0.0,5.275205391754179,3.6127649902938486,4.2087369116890185,3.630285338724863,4.729536831406093
2024-04-08,27.6572667334535,20.12767693848782,17.96661119808452,12.796159343942989,0.0,5.257170941483267,3.6230602604497903,4.1926429536075345,3.6364934300083482,4.742918200482226
2024-04-09,27.62506004834997,20.167325546988298,17.94973545643545,12.799653037668483,0.0,5.252232967502792,3.619657179687356,4.21655760732754,3.633077731691244,4.736700424348862
2024-04-10,27.57575280698628,20.25048735225658,17.899827193456844,12.852102680471814,0.0,5.256596471329878,3.57342921300958,4.218172995603999,3.634116884035151,4.739514402849872
2024-04-11,27.638125691392823,20.263205950516202,17.926168639415405,12.777532465274453,0.0,5.325311651242314,3.470142488363602,4.21844461524335,3.6368850372033155,4.744183461348536
2024-04-12,28.011987830278056,19.959524784838983,17.881921742982676,12.782977481291685,0.0,5.288017386398422,3.474901164285613,4.225041082025151,3.633954524127487,4.741674003771927
2024-04-15,28.402223737169574,19.551330221460937,17.876266114220364,12.70712946542963,0.0,5.345747172497395,3.505313322723194,4.244305556672309,3.6302038954928153,4.7374805143337815
2024-04-16,28.48842319720338,19.24127645398348,17.89966174614866,12.84871933540123,0.0,5.342954651945394,3.545763202964264,4.252787054895504,3.63491298910277,4.745501368355317
2024-04-17,28.402982918132334,19.239463112687684,17.85396049447299,12.840851587295404,0.0,5.52000621280218,3.5394235622982473,4.261211551478086,3.6210891133585146,4.721011447474559
2024-04-18,28.43481021528669,19.04267584048632,17.880561802014476,12.776853994283655,0.0,5.665365457527663,3.564470449002769,4.2776333574030145,3.6224688348918406,4.735160049103572
2024-04-19,28.502855024932906,18.744318911575434,17.799576146169365,12.809641089451043,0.0,5.937104079835497,3.5804761639585854,4.27321466930055,3.617925092089009,4.734888822687615
2024-04-22,28.566798242255388,18.6874719330001,17.855530023396486,12.812925804150696,0.0,5.992337611623739,3.4508828869638646,4.265525488354772,3.6227536832548717,4.7457743270000785
2024-04-23,28.507323405821495,18.650406292330228,17.86710158841521,12.813371244112263,0.0,6.018034270576111,3.526709429308393,4.259749504435273,3.618046939418291,4.739257325582737
2024-04-24,28.159833212271167,19.116552983423308,17.84671497729343,12.802138532620546,0.0,5.989698627145584,3.455946933985219,4.263224503183286,3.618114808445652,4.747775421631808
2024-04-25,28.03268613485299,19.58338730611847,17.72116642999178,12.72024016065146,0.0,5.955615778458152,3.42904690509903,4.24421068779153,3.594485850016508,4.719160747020078
2024-04-26,28.001135075808598,19.827896414066668,17.69036956920694,12.703423904331162,0.0,5.853589009010272,3.405042188775463,4.2263705926066475,3.586007613473574,4.706165632720675
2024-04-29,27.974029705360305,19.9706479666968,17.68009080088561,12.672970017034896,0.0,5.839427840761131,3.3507747994378794,4.221406646493777,3.5883514682129114,4.702300755116691
2024-04-30,28.07684835022279,19.946014055385717,17.72405156508297,12.666741823604141,0.0,5.778345452820558,3.298288451957935,4.180266291642189,3.597861827168991,4.731582182114706
2024-05-02,27.99449236560143,20.390220193570492,17.64562974508562,12.641702618528308,0.0,5.494943298482885,3.334112279281176,4.179321316343658,3.597234005242876,4.722344177863555
2024-05-03,27.918813298949193,20.13037695087501,17.652146146316458,12.756324803781244,0.0,5.482744958985758,3.5264079453071355,4.186385347978101,3.6008132859043473,4.745987261902759
2024-05-06,27.820812595332818,20.16481681105559,17.668901213352388,12.792573844338822,0.0,5.488274287803139,3.5299643151947904,4.179322326447561,3.6085165919731343,4.74681801450175
2024-05-07,27.92065441377718,19.946533186420616,17.721580854533318,12.799939638148414,0.0,5.505253753234789,3.5408852174532672,4.198789721769138,3.619680517010392,4.746682697652884
2024-05-08,27.770687191893707,20.1431545968008,17.68144671758619,12.760620678604576,0.0,5.439673933283566,3.66126055149152,4.181924484228896,3.6091538509380983,4.752077995172646
2024-05-09,27.739920509093523,20.088041355513724,17.707928676746313,12.792789805701876,0.0,5.516501805878284,3.6015360152788953,4.187242333635362,3.6140242152588735,4.752015282893148
2024-05-10,27.86322774163892,19.839882874035325,17.748536967025682,12.807494028730442,0.0,5.54060905479441,3.604923782802115,4.216607719429574,3.6229316989989697,4.755786132544556
2024-05-13,27.858769551023588,20.05816803352792,17.71495872440116,12.793397254626285,0.0,5.419675489052306,3.5937967150581374,4.191344724034335,3.6214868119522063,4.74840269632406
2024-05-14,27.91732194024985,19.62731928610488,18.260649275215858,12.767179141596563,0.0,5.465460477303621,3.4038340991323266,4.18902895001526,3.6274578296736104,4.74174900070803
2024-05-16,28.245358777044675,18.82634041835572,18.42395603662422,12.896194577403003,0.0,5.508791279852344,3.4198893497590808,4.229700686888791,3.659664040432949,4.790104833639218
2024-05-17,28.21486491226907,18.720970411888473,18.412558893455202,12.931517443885273,0.0,5.460081089604913,3.553182023537354,4.252656476141001,3.6567675547784417,4.79740119444027
2024-05-20,28.244101088137878,18.700430768987115,18.408451605592425,12.903369138811058,0.0,5.467482069118979,3.595534848380054,4.249631213448858,3.6590312034970096,4.771968064026623
2024-05-21,28.339551985582396,18.53363171239498,18.347869731166153,12.780916901099793,0.0,5.728798277907053,3.6064896663903183,4.262565941567146,3.645201380489669,4.754974403402492
2024-05-22,28.020511599032393,18.66139173366779,18.08657614559997,12.74420795810859,0.0,6.194876312312211,3.6790080786313504,4.2865322270378785,3.6085174838364944,4.718378461773322
2024-05-23,27.978231968743376,18.286687070155896,18.08115770670748,12.712006975506219,0.0,6.223264640913135,4.098649413581964,4.286411291807399,3.6074364317168865,4.726154500867642
2024-05-24,28.012854107384655,18.61927144777546,17.66418434133634,12.752657586066057,0.0,6.1830353688044895,4.127792342712408,4.263459013818826,3.61585888553584,4.760886906565923
2024-05-27,28.06572739129137,18.14235959028187,17.734477811412468,12.8639671736684,0.0,6.143879667407746,4.282034387123885,4.3433008850592785,3.630198332586252,4.794054761168722
2024-05-28,28.022943626171543,18.09754933845209,17.73251864608748,12.865045762127538,0.0,6.101311076511254,4.384290980096043,4.372684586496085,3.6227095885562335,4.800946395501734
2024-05-29,28.16521261400686,16.59590552646261,18.846693445745693,12.958426717026535,0.0,6.14523802967184,4.4017949840957655,4.395460254645068,3.6422268425066964,4.849041585838929
2024-05-30,28.13482414619125,16.530341645962586,18.87072273665222,12.97167373010013,0.0,6.1775687390927585,4.412487762154901,4.402144321096257,3.6456192791960342,4.854617639553864
2024-05-31,28.09096672391524,16.501484614936164,18.87659762162635,12.968602977987413,0.0,6.187511827791099,4.446807761101768,4.42739526731603,3.645756002003184,4.854877203322755
2024-06-03,27.82884024692104,18.159381365739932,17.72694850016423,12.88546267892086,0.0,6.122493195271137,4.433351129814248,4.39933149879674,3.6222340939505027,4.821957290421314
2024-06-04,27.799198870121327,17.9521131279035,17.761094397541314,12.93956340202232,0.0,6.194644253135287,4.4343921999933045,4.44682760055939,3.628253716758815,4.843912431964744
2024-06-05,27.557977611425024,18.039617914366847,17.757241234466743,12.965782708303248,0.0,6.320849359349006,4.449974895028829,4.425628573997497,3.6273948066311306,4.855532896431672
2024-06-06,27.553095791204168,17.934407609894187,17.78500800171606,12.983273200252313,0.0,6.324955935137836,4.4871343542233255,4.430821209859581,3.632443950620987,4.86885994709154
2024-06-07,27.280281071281102,17.95580701535452,17.83607977544164,13.033622552220244,0.0,6.34550986793392,4.5204917583443125,4.453724492908015,3.6396584504269263,4.93482501608932
2024-06-11,27.114857142559863,17.921256960539154,17.797246404810295,13.04671323408669,0.0,6.355943640993796,4.719861379352211,4.453738041516528,3.636886364780327,4.95349683136114
2024-06-12,26.892188803254225,17.865669018564258,17.87317773833886,13.132568554572032,0.0,6.3794049946661335,4.743300750869029,4.480523627856705,3.6524030141140686,4.980763497764689
2024-06-13,26.59392569936589,17.41166163201309,17.90676589957624,13.21774534803081,0.0,6.467369740582951,5.2456466777409405,4.500995870242884,3.660448381070374,4.995440751376821
2024-06-14,26.43080575625527,17.430989786158186,17.932222221204725,13.252302474446642,0.0,6.560431659396891,5.218085408800416,4.506875746614335,3.665240936569283,5.003046010554252
2024-06-17,26.912357395963017,16.90182732718713,17.895294112123537,13.22531448943245,0.0,6.481529401444501,5.447278761253388,4.469168771887689,3.658103352043652,5.009126388664636
2024-06-18,26.901031458975034,16.846858254862187,17.883447267938546,13.244054414177716,0.0,6.495765380340947,5.458187248066667,4.4714023690922335,3.6556816550236015,5.0435719515230675
2024-06-19,26.84466651769245,16.85386305795273,17.875964626878417,13.296075368835778,0.0,6.474764331283595,5.4704120402370515,4.4838041319048285,3.654152075561387,5.046297849653765
2024-06-20,26.859118118496106,16.92733609026099,17.889581348181682,13.3173926943901,0.0,6.417207893700494,5.498624061840393,4.404849925818402,3.6569114352717804,5.028978432040052
2024-06-21,27.256757633773997,16.894448046559734,17.922384753058285,13.316592211666473,0.0,5.979148318858483,5.4781131368253275,4.467120075814749,3.6642324515555553,5.0212033718873945
2024-06-24,27.089311305436425,17.100890533822486,17.83399029756529,13.267011719444968,0.0,6.112857361747104,5.559234492375024,4.434619195411626,3.6493524455917368,4.9527326486053465
2024-06-25,23.970936347777076,15.303665126858851,15.867578011173883,11.812548793011125,11.056620745753602,5.586730761747402,5.016066629510364,4.000465618412334,3.2506357886298844,4.134752177125478
2024-06-26,24.09621333874108,15.186877149382855,15.842718587941333,11.784833308864439,11.039298554903368,5.707008727052283,4.963104907150736,4.004662935182326,3.246589558078685,4.128692932702898
2024-06-27,24.142305707483334,15.120457711380054,15.823177880779793,11.777823013197088,11.02568247637917,5.783270922069976,4.949876055150838,4.017491671163335,3.2425851534384105,4.117329408958001
2024-06-28,24.150371156513266,14.987783567321342,15.823591345697047,11.755658684712389,11.025970581140877,5.91041546235443,4.964220298563269,4.014251966855298,3.2423563192666545,4.125380617575426
2024-07-02,23.68438645070559,14.521420213962072,16.412939155407685,11.855033662373737,11.061935589825831,6.049132444448578,5.010508287095868,4.027031248370949,3.2529323835073476,4.124680564302343
2024-07-03,23.681509437672478,15.03255963435719,15.868717440273924,11.84987419102606,11.057414706584735,6.048651803826237,5.060975076071901,4.022764962690526,3.2516029482220308,4.125929799274916
2024-07-04,23.680062406697214,15.104507428347597,15.84650572233447,11.825855956174967,11.041937452198761,6.08498531419868,5.054833196068617,4.013994048274015,3.2470516234026907,4.100266852302991
2024-07-05,23.59148127237478,15.164344677150183,15.821205640615618,11.657796169420036,11.024162569685931,6.298619910698197,5.174295744293834,3.9733596044897435,3.2418246456762785,4.0529097655953965
2024-07-08,23.579019769071184,15.083304450232724,15.811802688456583,11.618539639054863,11.01775617613731,6.425722857259701,5.250770319777947,3.9292732079032313,3.239940747070417,4.04387014503604
2024-07-09,23.618174298410217,15.183535215070416,15.758613577726155,11.511274913018084,10.980548632003835,6.247262175698924,5.580597220631231,3.8963799272111364,3.2211924895712243,4.002421550658779
2024-07-10,23.51196807967737,14.96755325286652,15.69706120025383,11.48149671077679,10.937803639085477,6.695748994804227,5.694286445305878,3.8731262643885898,3.2059572325875445,3.9349981802537792
2024-07-11,23.719219819802316,14.275861539342785,15.762090766848956,11.481793841042855,10.983116619717855,6.737543588735793,5.921525787436202,3.9186363706627128,3.219238827575167,3.980972838835358
2024-07-12,23.57439011842683,13.97581765937129,15.718560551653782,11.394536789042307,10.952784512319035,7.351661662079498,6.013879749597447,3.851332066153229,3.2103482456719243,3.9566886456846593
2024-07-15,23.222564761084197,14.32680035806308,15.709387371475975,11.266487644811093,10.94639258696111,7.711178310520367,6.094006293148184,3.6800754707136583,3.203597673912069,3.8395095293102677
2024-07-16,23.185612745509335,14.183848751396258,15.720736449499672,11.231324910533942,10.954300690607024,7.890684410567421,6.096435845704508,3.68117647264064,3.2059120786115023,3.849967644929697
2024-07-17,23.045554158595923,14.097631489579213,15.65374666403252,11.164650710948228,10.90510067428661,8.392383596116888,6.062334975808728,3.664436129168607,3.1901692010541702,3.8239924004091144
2024-07-18,23.116018243232624,14.049911316229243,15.667759549273333,11.188179885431529,10.917386078076,8.168567266828356,6.124325882016002,3.702114580189273,3.193763162995653,3.871974035727986
2024-07-19,23.211890299768662,14.068266829972979,15.683112223399101,11.17873516398991,10.92808391079642,8.106438820664046,6.1302234516425935,3.7073997382374726,3.196892698199596,3.788956863329219
2024-07-22,23.939746571231765,13.689468081039715,15.563620440511869,10.973796048206347,10.844821340750276,8.274853175567443,6.122273591567522,3.6561244283659167,3.1715070930977167,3.763789229661426
2024-07-23,23.9049130733544,13.504105660723594,15.54270998024298,10.929469848265738,10.83025081028561,8.559926921726973,6.169282334057246,3.6511241648246227,3.1668353593060563,3.7413818472127756
2024-07-24,24.093501312568165,13.40531712358903,15.483850805934814,10.853408723568293,10.78923739492535,8.760396270487163,6.11738434477289,3.6198082059433414,3.1553541575269732,3.7217416606839824
2024-07-25,24.091469529827652,13.303820663345133,15.468466741724004,10.821781439847436,10.778517689410906,8.940001944146045,6.110488979551561,3.6162117258061324,3.152219138236511,3.7170221481046166
2024-07-26,24.216149688563224,13.386016468782,15.508267396682138,10.836513959670016,10.806251017521522,8.613279731669506,6.087592071509999,3.6475405817453987,3.1594079107722397,3.7389811730839573
2024-07-29,24.356251861637293,13.624264487446025,15.544380714315743,10.799423442172138,10.831414987515211,8.537334014155991,5.719193312712171,3.6816010062644984,3.1667650641213143,3.7393711096596136
2024-07-30,24.416161397471683,13.627883184124148,15.517026410010793,10.783762941774919,10.812354349007508,8.649508363075403,5.629386774785143,3.667781091510299,3.1637547416059277,3.7323807466341785
2024-07-31,24.44381994227885,13.696670751833123,15.481064361556552,10.73694992993368,10.782040404486938,8.742445121668393,5.585895526172005,3.658209776161204,3.1563807684432668,3.7165234174659876
2024-08-01,24.5024998219337,13.531358510509857,15.472887832927132,10.732442884971908,10.776488091828226,8.89247676545213,5.555628132315021,3.6668530405144195,3.1547553606133123,3.714609558934294
2024-08-02,24.523107548184477,13.426273159419566,15.462459809920748,10.720205046668092,10.768408141453536,9.026818383592552,5.553620202016858,3.663973204610776,3.152629198914526,3.702505305218872
2024-08-05,24.502464830499722,13.344754082592411,15.433502905277729,10.68860932745102,10.748241895491226,9.15345170576399,5.623959964288813,3.6622088295872457,3.1467251975971418,3.696081261450699
2024-08-06,24.269932463810797,13.573502020502104,15.403870974249928,10.672360924958161,10.727605545825694,9.2632669462183,5.631171661775901,3.6453078381106305,3.140683565662323,3.67229805888616
2024-08-07,24.263366601582025,13.475369018367939,15.394285692426216,10.661449098846148,10.720930137895945,9.259028028101584,5.752944235448405,3.662461440962575,3.1387292298238645,3.671436516545299
2024-08-08,24.2479245822732,13.707723219451784,15.388228713151966,10.65511972683802,10.716711919984226,9.080757889547739,5.751798804513645,3.6701685249598097,3.137494276915209,3.6440723423644044
2024-08-09,24.270308333609723,13.692827430597415,15.402950444040778,10.669688291651886,10.72696446768415,8.985565912323752,5.765033935285127,3.6976910379288976,3.1404958794564077,3.648474267421864
2024-08-12,29.958999279598626,12.69987134031789,14.235472679550812,9.873947853589778,9.913906440782533,8.28014437820301,5.333522827428465,3.428235455516044,2.9029298796323757,3.372969865380468
2024-08-13,30.003279191151595,12.668661458706667,14.24556799920224,9.884207069910039,9.920805988622888,8.208371318679157,5.364522686948934,3.422152629967771,2.9049501633319803,3.377481493478728
2024-08-14,30.023861195930397,12.636235166571353,14.25180900739615,9.880600908013673,9.925217870318404,8.20891509491027,5.362107283255924,3.425086572136588,2.906242023737948,3.379924877729295
2024-08-15,30.053212263883673,12.507844591226169,14.263813557652414,9.892178359989497,9.933643671872337,8.18253057840274,5.446839154137581,3.4293765979495716,2.9087092157814545,3.3818520091045636
2024-08-16,30.248201624131767,12.281850830888013,14.357090208282774,9.894875053702417,9.93644630938096,8.089557527100693,5.4692982802614525,3.4303441482062644,2.9095298670771026,3.382806150968557
2024-08-19,30.260144803633928,12.332756975448206,14.268614488362303,9.903990387224004,9.936987149040812,8.088678339798568,5.47506247774853,3.4392018681069323,2.9096882324619338,3.3848752781747886
2024-08-20,30.253708954334037,12.3988354597165,14.262336951592452,9.913858584723972,9.932615329880619,8.095200012754715,5.423005765377836,3.4376887768251136,2.9084081029242705,3.3743420618704874
2024-08-21,30.208675591917817,12.37866402549,14.234591226998964,9.895512574474136,9.913292577208928,8.247569037146446,5.374563725914331,3.4721842480666605,2.902750131828573,3.3721968609541415
2024-08-22,30.218351573174075,12.392621188372589,14.237825552222736,9.910927529927989,9.915545034741553,8.284710527851583,5.2831489139250465,3.4784278920042517,2.903409682764737,3.375032105015437
2024-08-23,30.08237924470274,12.97861399259489,14.164106195492396,9.848758672717105,9.86420520065588,8.246118433355893,5.112460751596315,3.4605111547701974,2.8882831045680835,3.354563249546498
2024-08-26,29.937107923379596,13.34485424936164,14.043947246767774,9.780050858793583,9.780523780130245,8.008442772039286,5.4836614910724855,3.42827870953287,2.8637808128827507,3.32935215603977
2024-08-27,29.96513819118257,13.339338963103176,14.032680376180547,9.770999742472526,9.772677275599165,8.012399396472745,5.494370914916191,3.425528345131854,2.8614833214978868,3.325383473443337
2024-08-28,29.965654389055953,13.343635156680278,14.026283790146074,9.769417910106446,9.768222547827653,8.019587042125584,5.496684156344593,3.424986012781264,2.8624951918736543,3.323033803058501
2024-08-29,29.90170086656641,13.33910809701563,14.045987992123962,9.781317221929669,9.7689104112696,7.961593238906205,5.579071698256195,3.4310645169697356,2.8626967644510195,3.328549192511569
2024-08-30,29.983953500623596,13.408176956068912,14.025569106496086,9.776702278507155,9.767724825904384,7.868167626974247,5.538186823391979,3.43555827915202,2.8628125619514826,3.333148040930143
2024-09-02,30.680568475825652,13.355398912035184,13.860512543838269,9.662929252544652,9.65277568747659,7.780608465593425,5.486836706553701,3.3955855034363047,2.829122235561056,3.2956622171351673
2024-09-03,30.692247921191967,13.436495306441145,13.844705775912814,9.653020323711525,9.56762459303007,7.76958256362012,5.52751271774844,3.3915151790202174,2.825578565831984,3.291717053491719
2024-09-04,30.662446546407935,13.457441522065029,13.833372404454265,9.647408465914847,9.533201539232058,7.771381504669475,5.586966136114192,3.3949690716779792,2.8235079561636125,3.2893048533006057
2024-09-05,30.67051457783715,13.45194711122245,13.83054159461542,9.698876382162947,9.4879489324669,7.756179476687761,5.595506383359876,3.3969236152595914,2.8229301733280683,3.2886317530598363
2024-09-09,30.706706070343078,13.459180111098155,13.841159294876329,9.702023509966489,9.482124050138793,7.7168606449473875,5.580135317692198,3.3973544865707472,2.8243516187008435,3.290104895665982
2024-09-10,30.689580525042352,13.434850056363492,13.86349956630901,9.725378673969118,9.483821451013826,7.691452694203361,5.583109811648987,3.402363505282216,2.8296577153137203,3.296286000853917
2024-09-11,30.18971530806496,12.22147201864358,15.20434928469188,9.814417697245728,9.564300058281873,7.720151348801407,5.664748832937127,3.4344215999423993,2.8536698620153422,3.3327539893757043
2024-09-12,30.178236452567653,12.187049253001375,15.20164273548934,9.827022906368573,9.570910404465339,7.736206978589428,5.664505444756891,3.4428021131986783,2.8556421700322696,3.3359815415304537
2024-09-13,30.026548049664843,12.225363604344732,15.228107897899493,9.85312424984834,9.591304422678745,7.7574146349552064,5.664721543959033,3.451562069705739,2.8617270685388356,3.340126458405029
2024-09-16,30.22109893225536,13.469205442163046,13.973590846905992,9.830874442076777,9.559133824074607,7.682384445452748,5.643598387772588,3.439985039824462,2.8521284291067603,3.328000210367662
2024-09-17,30.530827285072355,13.643382793709458,13.857367697126627,9.748833478804597,9.47962760376138,7.616107908051376,5.586041243118219,3.410000670708787,2.8284064104155813,3.299404909231625
2024-09-19,30.747770920958022,13.459768555977533,13.850639169027188,9.743393893185697,9.475272336897076,7.612608806209679,5.583474823703268,3.402075501610412,2.827106943260017,3.29788904917111
2024-09-20,30.721102335684016,13.51048796949114,13.844668481580536,9.742943182477534,9.471187768025912,7.609327188135537,5.581067917954606,3.397408205518368,2.8258882434057737,3.2959187077265826
2024-09-23,30.484910482055334,13.76818696796644,13.84918650815715,9.768626640772677,9.474278566343326,7.567347018217123,5.567520657433428,3.397510629917798,2.826810435093009,3.295622094043721
2024-09-24,30.322773161291284,13.873069824716817,13.878143223072001,9.774777452302978,9.48237521627361,7.574546480285302,5.559002745747508,3.4078302961324636,2.8292262068430114,3.2982553933350296
2024-09-25,30.368135179592294,13.86604324485602,13.877022830178271,9.79073611051188,9.493321494889,7.530492250513368,5.518029953001551,3.4164390682725996,2.8329505305033296,3.3068293376816897
2024-09-26,30.17016289353921,14.139912132492693,13.890655453380008,9.757138516710897,9.492004216027325,7.438406020625934,5.559051157357397,3.4086931644573513,2.8357335876189755,3.3082428577902103
2024-09-27,30.050413748253934,14.303617816817782,13.880949286086375,9.779844647412425,9.485188250252625,7.423489321261101,5.534995077132787,3.4057611861860018,2.8328352102770684,3.302905456319901
2024-09-30,29.738377964554196,14.633584499157259,13.851644181842357,9.732663904714315,9.465163364006091,7.404523191709668,5.707765294013987,3.3621556973945186,2.826397122152221,3.2777247804553875
2024-10-02,29.884511867310504,14.708164370245907,13.868478136868708,9.746776990942468,9.459204825669815,7.352293636386068,5.552438363719908,3.3373947273163536,2.8237307537714247,3.267006327768846
2024-10-03,29.117482530543082,15.769822025637053,13.800371618851525,9.485594963694506,9.43151549247014,7.519879649790913,5.681678161128978,3.2387555915927955,2.809416652241648,3.145483314049361
2024-10-04,29.138658832225676,15.458259506206149,13.839299189612314,9.551268600317625,9.454028176913399,7.540742974291774,5.697441537766047,3.3342625035426865,2.8158407892665607,3.170197889857771
2024-10-07,28.960882359095603,15.22852486832191,13.918890088786059,9.624065945731445,9.501136263008371,7.5756088008679265,5.723784566465043,3.427692469531079,2.826106861130402,3.213307777062164
2024-10-08,28.798744467320308,15.126615049954543,13.983686182522225,9.727518236380298,9.550672402386127,7.6151058044939255,5.753626701363852,3.427377114320073,2.841487167384871,3.1751668738737777
2024-10-09,28.58798459994427,15.326884504541935,14.01126458096147,9.726734128880327,9.560551163292743,7.622982507447569,5.759577978942432,3.4073718323853344,2.8435950759456157,3.153053627658304
2024-10-10,28.240091959646257,15.28338198225619,14.01159088021382,9.818301733837565,9.562997751761783,7.572211783137435,5.949339376000592,3.514676014631848,2.8438231633130235,3.2035853552014872
2024-10-14,28.6380262499469,14.951727986907157,14.039055598786495,9.857067965731462,9.57853045575632,7.447828877097416,5.893221603950375,3.5321350411882073,2.8522098781377405,3.210196342497926
2024-10-15,28.68703368267927,15.27946863570668,14.070470813807576,9.889519494403153,9.597621962457422,7.424722947166875,5.45447813205956,3.52664865094956,2.859286609614705,3.2107490711552007
2024-10-16,28.721774412273504,15.24567283857331,14.062488972350614,9.90590258564405,9.602468571236072,7.425860541613072,5.462262486051212,3.506060236797901,2.8587957952315626,3.208713560228702
2024-10-17,28.896706482306566,15.041205887006054,14.013214398009316,9.954821537864172,9.660066988451526,7.457616906832144,5.343086565700187,3.523310773980877,2.875943689205491,3.234026770643668
2024-10-18,28.934862987178768,15.073843860596693,14.009463271461687,9.939356513855946,9.645626349281082,7.452809463497292,5.346617124914488,3.4992827518261347,2.8736929830436537,3.224444694344259
2024-10-21,28.95532268805125,15.000587397459423,14.025285417481228,9.952066804184048,9.652672506327125,7.460124344698962,5.3698595142884304,3.493133648573119,2.8761536609170166,3.2147940180193966
