date,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,BANK OF CHINA (HONG KONG) LTD,HANG SENG SECURITIES LTD,BOCI SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,CMB WING LUNG BANK LTD,UBS SECURITIES HONG KONG LTD,MORGAN STANLEY HONG KONG SECURITIES LTD,TOTAL_CCASS_PCT
2024-03-01,6.190733535998196,2.8876151040378972,1.4863650923940164,0.0,1.4198137038702827,1.144581134620724,1.0023782099209189,0.0,0.43361780355503887,0.3870510707820618,14.952155655179137
2024-03-04,6.190506979313827,2.816198184160681,1.4859572903621543,1.5111851021478977,1.4220792707139605,1.1477076168649996,1.0032391253215165,0.7799647941968458,0.43370842622878597,0.3841964565590277,17.1747432458697
2024-03-05,6.187410311929216,2.7788968947969566,1.487226007794614,1.511456970169139,1.4220792707139605,1.1509700331198958,1.0027407006159073,0.780871020934317,0.43869249203952987,0.38301854304566263,17.143362245159196
2024-03-06,6.140331832917588,2.784877991264266,1.4937055289675327,1.5148100090977823,1.4243448375576384,1.155773034828493,1.0065921642501596,0.7695431867159275,0.43910011282604444,0.3825656109222746,17.111644309347707
2024-03-07,6.13743190735768,2.846947635457836,1.4930711702513029,1.5189786520901498,1.4245713942420062,1.1601229231683545,1.0046890881014703,0.7683650919572149,0.44141099100659587,0.3818859408691712,17.177474794501784
2024-03-08,6.13729597334706,2.8504366083971,1.4933883496094178,1.5212895302707012,1.4245713942420062,1.1610291499058256,1.012210770022481,0.7685463373047091,0.43456897913868864,0.38025473274172306,17.183591824979715
2024-03-11,6.137522530031427,2.8481257302165486,1.4999584934560837,1.5212895302707012,1.4248432622632474,1.1610291499058256,1.0125279493805959,0.7685463373047091,0.4341611771068266,0.37966568536236683,17.187669845298334
2024-03-12,6.14665348939284,2.8481710415534223,1.4923008775244524,1.5222863796819195,1.4264744703906955,1.1604401025264695,1.011893590664366,0.7684557146309621,0.4341611771068266,0.3792578833305048,17.190094726802457
2024-03-13,6.136141259238173,2.8472648148159507,1.4913493394501076,1.5222863796819195,1.4272900744544197,1.1587635830621479,1.0118029679906189,0.7784242087431449,0.4341611771068266,0.37839696792990724,17.185880772473215
2024-03-14,6.128755511327784,2.8463132767416064,1.4891290839433033,1.5222863796819195,1.4270182064331784,1.1591260737571363,1.0118029679906189,0.7784242087431449,0.4346142904755622,0.3777626092136774,17.17523260830793
2024-03-15,6.129888294749622,2.8463132767416064,1.4891290839433033,1.5222863796819195,1.4270182064331784,1.1582651583565386,1.0118029679906189,0.7784242087431449,0.43520333785491844,0.3771282504974476,17.175459164992297
2024-03-18,6.119511998605578,2.848488220911537,1.4894009519645446,1.5226488703769079,1.4270182064331784,1.1581745356827915,1.0127545060649636,0.7784242087431449,0.43583751532580073,0.37626751634219746,17.168526530450645
2024-03-19,6.123182216892336,2.848669466259031,1.4904431127126365,1.5271800040642638,1.428377546539385,1.1606213478739638,1.0129810627493316,0.7788773221118804,0.4347498619954878,0.3756333388713151,17.18071528006963
2024-03-20,6.124360311651049,2.846947635457836,1.4904431127126365,1.5280862308017351,1.4273353857912932,1.1606213478739638,1.0119389020012395,0.7787866994381334,0.43325495036935535,0.374726749643149,17.17650132574039
2024-03-21,6.124813425019784,2.8427336811285953,1.4904431127126365,1.5301705522979185,1.4273353857912932,1.1619353766432967,1.015699742961745,0.7788773221118804,0.4332547691240079,0.37386601548789883,17.179129383279058
2024-03-22,6.116521450371923,2.8444555119297905,1.4904431127126365,1.5301705522979185,1.4273353857912932,1.1619353766432967,1.015065384245515,0.7788320107750069,0.43325458787866045,0.3730505926695223,17.171063965315565
2024-03-25,6.118560460531233,2.8443648892560436,1.4904431127126365,1.5301705522979185,1.4271994517806725,1.1614822632745614,1.0092655331256997,0.7787413881012598,0.43325458787866045,0.3727334133114074,17.166215652270093
2024-03-26,6.134042981850233,2.8466304560997213,1.4904431127126365,1.5294455709079418,1.4271994517806725,1.1623884900120325,1.0135701101286876,0.7787413881012598,0.43343583322615464,0.3720084319214305,17.18790582674077
2024-03-27,6.134722651903337,2.8485335322484104,1.490714980733878,1.5294455709079418,1.428377546539385,1.164065009476354,1.01334355344432,0.7791038787962483,0.4332547691240079,0.37132858062297963,17.192890073796864
2024-03-28,6.131868037680302,2.8480351075428016,1.4918024528188432,1.5296268162554358,1.4459130339094521,1.1595338757889981,1.015790365635492,0.7791491901331218,0.4335266371452493,0.3709660899279911,17.206211606837687
2024-04-02,6.102007866680627,2.8491678909646403,1.4990522667186126,1.5291283915498268,1.4571955567909682,1.1513778351517578,1.0170590830679516,0.7792851241437425,0.4335266371452493,0.37010517452739355,17.18790582674077
2024-04-03,6.098564205078237,2.8492585136383872,1.499097578055486,1.5291283915498268,1.4562893300534971,1.1545949400697804,1.0167872150467103,0.7786507654275127,0.4335266371452493,0.3690630137793017,17.18496058984399
2024-04-05,6.107128047747339,2.851614703155813,1.5038099570903363,1.536695384807711,1.4928555789104585,1.1556824121547458,0.9974845855385747,0.7797382375124781,0.4350672225989502,0.36688806960937087,17.226964199125778
2024-04-08,6.135126194669533,2.8488054002696517,1.5027224850053709,1.5376016115451823,1.4928555789104585,1.1556824121547458,0.9973939628648275,0.7797382375124781,0.4350672225989502,0.36611777688252045,17.251110882413716
2024-04-09,6.151438275944013,2.849711627007123,1.5027224850053709,1.5405015371050899,1.4928555789104585,1.1630228487282621,0.9946299713155403,0.7798288601862252,0.4350219112620767,0.36611777688252045,17.27585087234668
2024-04-10,6.151438275944013,2.848871736066835,1.5027224850053709,1.5423139905800323,1.4928555789104585,1.1630228487282621,0.9951283960211496,0.7798288601862252,0.434478175219594,0.36584590886127905,17.27650625552322
2024-04-11,6.148447727710359,2.8407156954295942,1.5036740230797156,1.5409546504738254,1.4928555789104585,1.1632040940757564,0.9948565279999082,0.7796476148387309,0.41802109766711765,0.3648490594500608,17.247226069635527
2024-04-12,6.142793507227254,2.8389428440630793,1.5042630704590716,1.5422233679062851,1.4928555789104585,1.1644728115082161,0.9971674061804596,0.7796476148387309,0.4172508049402671,0.3641693893969574,17.243786395430778
2024-04-15,6.120541653424693,2.845891790686008,1.5042630704590716,1.5433108399912505,1.4935352489635618,1.1644728115082161,0.9980283215810573,0.7796476148387309,0.4347048225266355,0.3639883252948106,17.248384499274035
2024-04-16,6.128628548961864,2.840336348917289,1.5033568437216005,1.5472982376361237,1.4935352489635618,1.1644728115082161,0.9975752082123217,0.7796476148387309,0.4335718578594491,0.36054484493776773,17.248967565556924
2024-04-17,6.0854626132665945,2.8239201421906728,1.5063473919552555,1.5474794829836178,1.5315967719373507,1.1663758876569055,0.999387661687264,0.7814147569767997,0.4337077918700697,0.36054484493776773,17.2362373454623
2024-04-18,6.076400345891884,2.825188859623132,1.5100176102420138,1.5434920853387446,1.53209519664296,1.1705898419861465,1.0034656820058843,0.7796929261756045,0.43343610509417585,0.36303678722046595,17.23741544022101
2024-04-19,6.031451499713314,2.8268653790874536,1.5166783767624268,1.5453951614874344,1.5345420088341322,1.170861710007388,1.0043719087433556,0.7802366622180872,0.44590614749247415,0.3730955415157009,17.229404395861767
2024-04-22,6.023630762968938,2.827137247108695,1.5203032837123114,1.549020068437319,1.462225115183933,1.171360134712997,1.006365607565792,0.780055416870593,0.4440482014353107,0.36086166180518764,17.145007499801075
2024-04-23,5.982306823740253,2.831577758122304,1.5258312668108853,1.5535512021246747,1.4618626244889446,1.171450757386744,1.0074530796507573,0.7818678703455354,0.4437313845678908,0.3597738272295273,17.119406594467517
2024-04-24,5.872314459706427,2.8294934366261204,1.5259218894846325,1.563972809605593,1.4613641997833353,1.1735350788829277,1.0079968156932402,0.7819584930192824,0.5353396705146809,0.35939901185090917,17.11129586516715
2024-04-25,5.863478749016084,2.8296746819736143,1.528459324349552,1.565422772385547,1.4613641997833353,1.173625701556675,1.0153372522667565,0.7792398128068689,0.5330741036710029,0.35930838917716207,17.1089849869866
2024-04-26,5.853600877577648,2.8392806853908086,1.5283687016758047,1.565286838374926,1.4619079358258182,1.1744866169572725,1.0135247987918141,0.7792398128068689,0.5321225655966583,0.35930838917716207,17.107127222174782
2024-04-29,5.848333379570888,2.827197056660482,1.530386510468599,1.5673314818051742,1.463514682191051,1.176156511400179,1.0144428753179944,0.7798062178244469,0.5322826274645336,0.3595695591933022,17.09902090189665
2024-04-30,5.842846722626777,2.8223905638003517,1.530749264646722,1.5673314818051742,1.463514682191051,1.1783783807411825,1.0166194003867328,0.7798062178244469,0.5321917575429138,0.35956974057039126,17.093398212135742
2024-05-02,5.805891140730492,2.802529772548115,1.54303756243064,1.5690545641512585,1.4644215676363586,1.179013200552898,1.025008090755828,0.7799875949135084,0.5321462318935594,0.3587990693189689,17.059888794931627
