date,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIBANK N.A.,CHINA GALAXY INTERNATIONAL SECURITIES,FUTU SECURITIES INTERNATIONAL,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,MOUETTE SECURITIES CO LTD,VALUABLE CAPITAL LTD,PHILLIP SECURITIES (HONG KONG) LTD
2024-10-10,83.01243378556467,9.755409278499958,0.0,0.8716794212860948,0.0,0.0,0.019791339278953782,1.1418742270944204,5.119359760156045,0.07945218811985794
2024-10-14,83.01552927115424,9.755773052063322,0.0,0.8719987674067949,0.0,0.0,0.01864471048731634,1.1419168069231747,5.119550658117262,0.07658673384789942
2024-10-15,83.01981570926422,9.756276783326257,0.0,0.8674540881708447,0.0,0.0,0.01921938621277996,1.141975768851896,5.120101858386708,0.0751564057872888
2024-10-16,83.03815713698897,9.75986682051158,0.0,0.8659242140258686,0.0,0.0,0.019223632319328426,1.1422280636305444,5.121233033846165,0.053367098677538624
2024-10-17,83.04411388889824,9.761714707569242,0.0,0.8682818549413442,0.0,0.0,0.019225011328840073,1.1423100014942138,5.121600406096514,0.04275412967159956
2024-10-18,83.01541973464734,9.792034133107556,0.0,0.8682686796532774,0.0,0.0,0.01921836852883039,1.1419153001981162,5.119830744344681,0.04331303952019983
2024-10-21,83.01232425722642,9.795397806054345,0.0,0.8679494730413718,0.0,0.0,0.019217651914663552,1.1418727204817254,5.119639836191489,0.04359825508998298
2024-10-22,83.01256236267837,9.79571273378405,0.0,0.8676651311451036,0.0,0.0,0.01921770703693287,1.1418759957317874,5.119941352376892,0.04302471724686463
2024-10-23,83.01375291042723,9.798147906218286,0.0,0.8671039038819081,0.0,0.0,0.01921798265302277,1.1418923722639351,5.120014781439649,0.03987014311597262
2024-10-24,83.00399142685076,9.798716565237383,0.0,0.8687227532163779,0.0,0.0,0.019215722834432923,1.1417580985653353,5.124288356459895,0.0433070768358115
2024-10-25,83.00422948450269,9.798457865560831,0.0,0.8701592580158316,0.0,0.0,0.01921577794563636,1.1417613731578857,5.122008631807757,0.04416760900937313
2024-10-28,83.00280115907348,9.798002457317285,0.0,0.8695706889930356,0.0,0.0,0.01921544728315745,1.1417417258843254,5.119052515777273,0.0496160056714364
2024-10-29,83.00351531564343,9.79779995919751,0.0,0.8692913705959013,0.0,0.0,0.019215612612974393,1.141751549436583,5.118522959757523,0.04990323275608276
2024-10-30,82.99256626517433,9.800808960048114,0.0,0.8691767017767216,0.0,0.0,0.018639553155884826,1.1416009402088845,5.120428633099683,0.05677894653638762
2024-10-31,75.13840207001778,8.870434327598378,0.0,0.791593693489096,0.0,0.0,0.016875562504687188,1.033563297402457,4.6327313435944335,0.04647270289752318
2024-11-01,82.99566026921693,9.797159516411858,0.0,0.8763784312875404,0.0,0.0,0.012331241016153219,1.1416434996582783,5.119759206078685,0.057067836330569555
2024-11-04,82.95577387541749,9.840509566350423,0.0,0.8788236100405683,0.0,0.0,0.01232531481792056,1.141094843956785,5.114719014208709,0.05675377520809933
2024-11-05,82.96171881322103,9.842074743370706,0.0,0.8803198688538387,0.0,0.0,0.006306426934153191,1.1411766193119934,5.10103942242073,0.06736410588754545
2024-11-06,82.95672500821004,9.841195670141786,0.0,0.8819867098906081,0.0,0.0,0.006592685839286314,1.1411079272260354,5.097579346342078,0.07481265235016209
2024-11-07,82.95149404773898,9.836849053093484,0.0,0.8865170219436896,0.0,0.0,0.011178197172907823,1.1410359729575907,5.097831151726629,0.07509455536671408
2024-11-08,82.9481655981742,9.835594520231968,0.0,0.8904939753797763,0.0,0.0,0.011177748644934428,1.140990188602153,5.097339991029713,0.07623797793724507
2024-11-11,82.94602602164352,9.83476761644413,0.0,0.8959164352430826,0.0,0.0,0.011177460324529823,1.1409607577423904,5.097781712625948,0.07336999597640088
2024-11-12,82.93556745840009,9.834960389639548,0.0,0.8966631664612326,0.0,0.0,0.010029789334018262,1.1408168953921916,5.096279243319451,0.08568305745347031
2024-11-13,82.92941810393924,9.828751294470415,0.0,0.9026141097222181,0.0,0.0,0.011461766472663087,1.1407323081917937,5.095901373746009,0.09112104345767155
2024-11-14,82.92704187796855,9.82273894638427,0.0,0.9100381813166605,0.0,0.0,0.01146143805184711,1.1406996221100836,5.095755357851226,0.09226457631736923
2024-11-15,82.92870522184937,9.81204738553824,0.0,0.9100564347886999,0.0,0.0,0.011461667944442063,1.1407225021705965,5.095857568098942,0.1011492196097012
2024-11-18,82.90328710573213,9.807894122157327,0.0,0.9097774973559878,0.0,0.0,0.041535811434703473,1.140372864286583,5.09429565899839,0.10283694003488653
2024-11-19,82.90423703532016,9.802850275038685,0.0,0.9117931219265404,0.0,0.0,0.03867171582157806,1.1403859310052018,5.094354030895882,0.10770788999195072
2024-11-20,82.89877523745403,9.799626510832326,0.0,0.8997026444091059,0.0,0.0,0.03179464932486812,1.1403108014621621,5.094018410751843,0.13577174576565307
2024-11-21,82.89711309398683,9.80114862083334,0.0,0.8761971369200183,0.0,0.0,0.02807038882581294,1.140287937913891,5.191303337541161,0.06587948397894874
2024-11-22,82.91277312928042,9.828228163215547,0.0,0.8766491453533158,0.0,0.0,0.030367584773676952,1.0900816987154793,5.1931434829475664,0.06875679571398555
2024-11-25,82.24806170135288,9.740909593951026,0.0,0.8826937868241532,0.0,0.0,0.029271558288115836,1.0489448703051993,5.966282472822368,0.08383601645625408
2024-11-26,82.24175118739491,9.740162218940789,0.0,0.8817735575609701,0.0,0.0,0.028985144334907814,1.0488643896092622,5.965824707520144,0.0926387946390191
2024-11-27,82.23645063661596,9.731487904108137,0.0,0.8891046204434255,0.0,0.0,0.027278377616672688,1.0487967894076968,5.9657243548129495,0.10115731699516123
2024-11-28,82.35784644682286,9.730275444283272,0.04524650646743603,0.5406815238247074,0.0,0.0,0.02874149152962918,1.1018520317101403,5.9739616998168845,0.22139485554506436
2024-11-29,82.2847894048188,9.720222440586362,0.04520636972192675,0.5402019023374894,0.0,0.0,0.038667083535736085,1.0494132744882492,5.968093753666443,0.3534057708449997
2024-12-02,82.24751241443965,9.75856366116157,0.045185890148224384,0.5402413658602173,0.0,0.0,0.03808119043938407,1.0489378650131835,5.966526815484094,0.354950797453662
2024-12-03,82.22928492588753,9.756969242638313,0.04517587616395645,0.5367121388283882,0.0,0.0,0.043755251127354046,1.0475689019906127,5.9640680286642125,0.37646563469963706
2024-12-04,82.22881766061914,9.757766169152589,0.045175619453492286,0.5372773357644901,0.0,0.0,0.03864078141933932,1.0475629492140004,5.966875371967243,0.37788411240971537
2024-12-05,82.22881766061914,9.757766169152589,0.045175619453492286,0.52960600415918,0.0,0.0,0.03551542409865746,1.0475629492140004,5.9640341380393505,0.3915220352635998
2024-12-06,82.22251009921521,9.759858691956012,0.08579868272089192,0.526440261860307,0.0,0.0,0.03295578541597173,1.0474825933507566,5.961303839511507,0.3636500459693432
2024-12-09,82.22461251216113,9.761528793882077,0.08580087657584816,0.5238967430657748,0.0,0.0,0.03494539012857392,1.0475093772687158,5.9597516156674395,0.3619546912504323
2024-12-10,81.57061584901429,9.683887719471825,0.08511843508708614,1.3148261578849563,0.0,0.0,0.034667442105005275,1.0391777157817437,5.912349049078827,0.35935763157627426
2024-12-11,81.57061584901429,9.683887719471825,0.08511843508708614,1.3134169122709318,0.0,0.0,0.03523114035061512,1.0391777157817437,5.912630898201632,0.35992132982188413
2024-12-12,81.56739729110164,9.683787457214596,0.08511507654173363,1.3097011943358814,0.0,0.0,0.035229750224227495,1.0391367126138142,5.911552087625374,0.36808043034272886
2024-12-13,81.56486860234746,9.683769077262468,0.08511243787059773,1.309942421266683,0.0,0.0,0.03551048732349442,1.03910449810892,5.911368822303932,0.3703236535164418
2024-12-16,81.56004154097872,9.682350547825067,0.08510740086179867,1.3107103357888263,0.0,0.0,0.035226573204386866,1.039043003236595,5.911018983696116,0.3765016144084868
2024-12-17,81.52902406912446,9.679513443821726,0.08507503432101542,1.3465518677299793,0.0,0.0,0.03380464939907897,1.078931726653937,5.909616125782323,0.3374830831674718
2024-12-18,81.5033089551396,9.676460423202776,0.08504820075800139,1.3790762884501084,0.0,0.0,0.03182267114455019,1.0785914202090903,5.912539652033904,0.3331523890619723
2024-12-19,81.47219929346517,9.673496044710351,0.08501573801770876,1.399100059430505,0.0,0.0,0.030402979158650815,1.0981668675731189,5.911690391959881,0.32992862568461806
2024-12-20,81.4382693889255,9.667497678644036,0.09623600553313134,1.3931709455980505,0.0,0.0,0.028983358391557103,1.1247231406898421,5.919077123945667,0.33204235827220757
2024-12-23,81.42406390783734,9.665811352835858,0.11394381179120161,1.3692951407105636,0.0,0.0,0.04698423844229795,1.1526612269346987,5.915512559806927,0.31172776164111454
2024-12-27,81.66853759780906,9.614973652748555,0.1142859252006916,1.3928773501002807,0.0,0.0,0.06264561825815687,0.9061039649862238,5.9310162367114465,0.30955965418557696
2024-12-30,81.66949124572007,9.629720904755064,0.11428725972359391,1.3830169380378612,0.0,0.0,0.07647369724714556,0.9061145456110125,5.914718429151923,0.30617697975333186
2025-01-02,81.66879986028741,9.629921571271833,0.11428629220750797,1.38385179502622,0.0,0.0,0.07534429634420896,0.9061068747612545,5.915514922335777,0.3061743877657929
2025-01-03,81.76501484047994,9.641266695907195,0.12430916312675605,1.3806792731828565,0.0,0.0,0.07571558117720596,0.9071743700000311,5.799587501513746,0.30625257461228084
2025-01-06,81.77976982864726,9.628351781306963,0.25572748612087814,1.3783852787819266,0.0,0.0,0.07770724716380274,0.9073380750653478,5.666412463184496,0.306307839729317
2025-01-07,81.67416808418264,9.755772031846623,0.20967974492196575,1.3709612393417359,0.0,0.0,0.0756314557726606,0.9061664346493029,5.675463459119319,0.332157550165752
2025-01-08,81.67555104854685,9.756219435132055,0.266407847679823,1.3707022417170553,0.0,0.0,0.07450388960537423,0.9061817784956692,5.618270584332539,0.3321631744906268
2025-01-09,81.66682348435833,9.778560740018172,0.5321943974411506,1.3750706780120505,0.0,0.0,0.07280283909852432,0.9060849470750448,5.336335233303076,0.3321276806936555
2025-01-10,81.68042222201551,9.78272907225746,0.6073558058292972,1.3690906199246842,0.0,0.0,0.07507279012574027,0.9062358236607218,5.2469106813069075,0.3321829848796853
2025-01-13,81.68941370457983,9.78465274605964,0.6074226643125162,1.3650074370889074,0.0,0.0,0.06971812178679902,0.9063355832283874,5.245230190947718,0.3322195519962043
2025-01-14,81.69504891481395,9.771654690515915,0.6074645663688433,1.4517612754809297,0.0,0.0,0.07254572191300777,0.8219966622983604,5.245592024550285,0.33393614405870886
2025-01-15,81.69920007022556,9.772151215798509,0.6074954333535081,1.4521173369751141,0.0,0.0,0.06775042007659941,0.8220384302627396,5.245293981013724,0.33395311229423796
2025-01-16,81.72550052093406,9.744234775927188,0.6076909971250851,1.4587972542510173,0.0,0.0,0.060995007146384,0.8206087535527403,5.246417767466057,0.33575492359745635
2025-01-17,81.7495086891812,9.71828564097013,0.6078695160403348,1.55639453224082,0.0,0.0,0.05649344944612777,0.7298953668439707,5.247958986298039,0.3335938189793845
2025-01-20,81.7566676992502,9.709531968242048,0.6079227487025949,1.6929744577019752,0.0,0.0,0.05678088870316987,0.5904082457195275,5.248418563264642,0.3372954284158449
2025-01-21,81.72511881263608,9.729972411183494,0.6076881588347749,1.707569840368905,0.0,0.0,0.056194211713810505,0.5901804144817284,5.246393263471786,0.3368828873094268
2025-01-22,81.71646556068967,9.756753956119509,0.6076238153523837,1.769789068136032,0.0,0.0,0.05308237792111902,0.5133178886201828,5.246120115821231,0.336847217339867
2025-01-23,81.71923440193474,9.754825648128147,0.6076444037842241,1.7698490348139018,0.0,0.0,0.051954725974115816,0.5133352816355573,5.246297872821043,0.3368586309082618
2025-01-24,81.72278802312425,9.753837969317706,0.6076708276493615,1.7709425477164198,0.0,0.0,0.04800373638494027,0.5133576043989494,5.24652601195406,0.3368732794543161
2025-01-27,81.72324955504521,9.753893054413107,0.6076742594887686,1.7709525491681046,0.0,0.0,0.04743925445823101,0.5133605036015713,5.246555641868643,0.3368751819563666
2025-02-03,81.7230187884331,9.753865511787634,0.6076725435642197,1.771229924145411,0.0,0.0,0.047439120501295964,0.513359053996167,5.246540826869517,0.33687423070265526
2025-02-04,81.72371109217923,9.753101005802588,0.6076776913669387,1.7732215756077272,0.0,0.0,0.047439522374370685,0.5127986466181974,5.2463028940085294,0.3357475720424211
2025-02-05,81.72394186270117,9.753128546502582,0.6076794073205602,1.7720970671844367,0.0,0.0,0.047157277426827855,0.5128000946534096,5.247447224088276,0.3357485201227445
2025-02-06,81.73040396649479,9.746557317143083,0.6077274579568102,1.7736491972321289,0.0,0.0,0.04659620379315691,0.5122758404896159,5.247014948344578,0.3357750685458398
2025-02-07,81.73201965212563,9.745620364468591,0.6077394718032324,1.7728370391226638,0.0,0.0,0.045749904475893895,0.5122859674029107,5.247118673840177,0.3366289267608983
2025-02-10,81.72601885604833,9.744340065135173,0.6076948513392583,1.7729892628339534,0.0,0.0,0.04461700116710168,0.512248355171661,5.25238115005121,0.3397104582533122
2025-02-11,81.72740357693216,9.744222777026147,0.6077051477878488,1.7727369125246282,0.0,0.0,0.04433536626519157,0.5122570344271179,5.252752534387442,0.33858665064945664
2025-02-12,81.16562381422334,9.67556000909779,0.6035278897473456,1.7599905320160047,0.0,0.0,0.03309307202146226,0.5087358698892588,5.9166486477694,0.3368201652353913
2025-02-13,81.16471330923923,9.675451469974965,0.6035211194531516,1.7610925751477744,0.0,0.0,0.03281225417101242,0.5087301629591157,5.917984508689779,0.33569460036497323
2025-02-14,81.15902311587439,9.674773155624901,0.6034788085556021,1.7679797845816212,0.0,0.0,0.023836291230123687,0.5086944975464043,5.921495595474021,0.3407187511129445
2025-02-17,81.15560938280343,9.672683721703656,0.6034534248645804,1.774915798337755,0.0,0.0,0.025798194743281322,0.5086731006990469,5.917881541980533,0.34098483486771836
2025-02-18,86.92617063840846,4.709384746955514,0.2938061903315056,0.8681208372871337,0.0,0.0,0.012560487690752098,0.24766005077200334,2.881676235746789,0.17243365166760763
2025-02-19,90.44082712432036,4.900081803557285,0.30568555675091424,0.9032212737715442,0.0,0.0,0.013068341645485182,0.2578156531147348,2.99676960537827,0.18253064146139628
2025-02-20,90.44743089535233,4.893279894497825,0.30116203513313683,0.9082592395411433,0.0,0.0,0.011506662663105701,0.26578970176136746,2.9986931130308423,0.17387845802026392
2025-02-21,90.438203870472,4.907243530474297,0.3011313119875077,0.9061779801676906,0.0,0.0,0.010653230376916546,0.26576258713614476,2.999381501852931,0.17144598753251028
2025-02-24,90.43997923914527,4.901257459556099,0.30113722341735666,0.9070480442706946,0.0,0.0,0.011079577087997084,0.26576780425182744,2.9994403819249538,0.17429027034580027
2025-02-25,90.45693996381328,4.903171127788117,0.3011936973968582,0.9072181481591404,0.0,0.0,0.01562797486493132,0.26581764520260454,2.977981646762049,0.17204979601301662
2025-02-26,90.46375174178016,4.89254311717094,0.2955330506190288,0.9090482970483396,0.0,0.0,0.019607481242993257,0.26583766235971296,2.984031312067713,0.16964733771111556
2025-02-27,90.48381928887166,4.880929910247253,0.279823875186398,0.9131242823402266,0.0,0.0,0.025154304676481692,0.26589663304913697,2.982277308677787,0.16897439695105498
2025-02-28,86.92617063840846,4.692843949937195,0.518120117243524,0.8161201451933396,0.0,0.0,0.027032353943140387,0.2558516731790156,2.6412521181009794,0.1641055022204785
2025-03-03,90.52415614351564,4.861068183207714,0.5475277441805472,0.7627452466125101,0.0,0.0,0.1629360672113495,0.2664417015306012,2.7693444303164627,0.10578048342516932
2025-03-04,90.45188140449916,4.859602190211499,2.43754361328526,0.7681029799355668,0.0,0.0,0.24648200076057386,0.2658027800709128,0.8682985525352319,0.10228647870179433
2025-03-05,90.36654414637339,4.897700141353148,2.4468822039852602,0.7693653368342559,0.0,0.0,0.3091246775104349,0.2655520071726463,0.8451962601352799,0.09963522663559471
2025-03-06,90.34817240032037,4.889363853320708,2.4394315649650653,0.7977311580787781,0.0,0.0,0.3232519984288534,0.2654980197806781,0.7964940593420342,0.1400569457635111
2025-03-07,90.31613237586815,4.8879136489128765,2.424523190179897,0.8815661076192622,0.0,0.0,0.3388828634062587,0.2654038666526204,0.7553584125735988,0.13021953478733592
2025-03-10,90.29188908825124,4.886317974425043,2.405436657830206,0.8917218314135325,0.0,0.0,0.3750960947978361,0.2653326250913994,0.7659334623830293,0.11827226580771089
2025-03-11,90.28382291852644,4.890844479233866,2.4344326931514604,0.8890897592066436,0.0,0.0,0.3564867072799844,0.2653089217664482,0.7657232375942384,0.11429128324091781
2025-03-12,90.33506118187196,4.887093622877572,2.3889935381626524,0.754097912776725,0.27482364196585446,0.11364674094716026,0.3247657803096752,0.24971069171910368,0.5835568608185644,0.08825002855072869
2025-03-13,90.32515921120738,4.9119895946973235,2.365323860219549,0.76252718459066,0.3250139125390143,0.26755837583962505,0.3142321328127092,0.24968331997759283,0.3902720529877034,0.08824035512844475
2025-03-14,90.30965690092165,4.909728148878403,2.3649179048387046,0.7548787314551423,0.3506313837198632,0.3099229665970473,0.31049033129562315,0.24964046737336537,0.3520497954663028,0.08808336945389766
2025-03-17,90.31042548513165,4.909628090948688,2.325080322291196,0.755594367791923,0.41843502627861323,0.34184014011235864,0.3035426970292313,0.24964259194927438,0.2978690017576569,0.08794227670940347
2025-03-18,90.3264406319789,4.910215001923824,2.3125826933450004,0.7521816722971101,0.4058830185669619,0.3628971553632606,0.29167965262973566,0.24968686217331457,0.30047543981993197,0.08795787190196308
2025-03-19,89.23606067186634,4.850941106035953,2.2702302780710295,1.48059715134846,0.42523019284278946,0.35753534012589183,0.2791887093417391,0.7166123849720443,0.2967080811628824,0.08689608423287061
2025-03-20,88.61667191072557,4.817270655106,2.2593439530451067,1.4715729449606303,0.39973115463226433,0.3936071397284274,0.27544148851575595,1.385280007679292,0.29478780832560436,0.0862929372813384
2025-03-21,88.62315999583214,4.809327488527899,2.2313925171825506,1.4766916109281816,0.40421457612738615,0.4107566164434974,0.27518327031812756,1.3853814311969264,0.29759323820948747,0.08629925523380833
2025-03-24,88.57713068106962,4.784199505635222,2.1325712937823815,1.4781505640575252,0.5479938891127145,0.5280997215211638,0.27364914442363786,1.3846618883825457,0.20645415878224635,0.0870891532329422
2025-03-25,88.59266020071341,4.786151436608777,2.0064628809459712,1.4821666163548186,0.5202610757182375,0.543776486736259,0.2738362655826402,1.3849046500731796,0.314327298755683,0.09545308851102192
2025-03-26,88.60104347390076,4.786186863767576,2.0066527468607447,2.6388457724493968,0.5125174803528518,0.5116825346884161,0.274001335545687,0.2653735636798502,0.3961817177747948,0.007514510979922345
2025-03-27,88.57774682811169,4.785484873958498,2.006125120137262,2.6359259813620457,0.5218429490731532,0.5208691019274556,0.2721207167121002,0.26530378669221627,0.4119373426301271,0.0026432993954651853
2025-03-28,87.47903099377893,4.7494748254424834,3.21134192824528,2.6065275198195015,0.48500564782894107,0.5009435104771442,0.265035664210206,0.2620129661217537,0.42716219804537614,0.013464746030378533
2025-03-31,86.92617063840846,4.719458531137578,3.2767854898450124,2.680844959734872,0.47675242408811225,0.4950470474637729,0.2594013762220542,0.2603570655028723,0.49040512809979936,0.004095811203506119
2025-04-01,87.27972677669457,4.738928221406445,3.2901132093945225,2.6984658358789706,0.46662828068742784,0.5030921827622973,0.24784486823821078,0.2614160197623163,0.5099462996936638,0.0038383054815652106
2025-04-02,87.21803354832669,4.729277203873308,3.6299772455124995,2.6924488758273206,0.4545176988041236,0.6171194192623801,0.2373957721602008,0.2612312391860952,0.15712230275115427,0.0028766942962286306
2025-04-03,87.18533447559366,4.779647272201953,3.628616324093599,2.657068989498177,0.47666755063096033,0.5706043330879667,0.2425102649145162,0.2590792892254458,0.20006069849808475,0.00041080225564288456
2025-04-07,87.18757064097132,4.756253568970366,3.628709392340014,2.655220012735306,0.47832302756495226,0.6086876202479853,0.2341632914789775,0.2551147438744649,0.19554688902454964,0.00041081279206838157
2025-04-08,87.20201953536944,4.753480817032123,3.6293107491438104,2.6714104744348854,0.5829029981643103,0.57824634827296,0.22598448002140786,0.24200883405928955,0.11422488262900253,0.0004108808727661962
2025-04-09,87.21684931820147,4.7670084049071635,3.6299279583612862,2.6755633375868015,0.562317607044533,0.5475233801113273,0.22958448463011877,0.2387623846720149,0.131778206571703,0.0006849179135743399
2025-04-10,87.20058637324806,4.702043428748038,3.629251101549407,2.6808166746567075,0.6378135922078414,0.5383820551790904,0.22789817853421687,0.23871786369299278,0.1438059419837306,0.0006847901999225267
2025-04-11,87.20466551527596,4.701557470113379,3.629420873695603,2.6690261732784712,0.6381173572794375,0.5373115244917865,0.23297652387472056,0.23872903063705936,0.147510709119973,0.0006848222336117595
2025-04-14,87.2198185564377,4.674586914272301,3.5971743576918396,2.6738735781174845,0.6458995809633659,0.5634326567343211,0.2309621831398165,0.23877051317479253,0.15479671823724359,0.0006849412311382459
2025-04-15,87.24159317214303,4.695183991807987,3.4332343979207294,2.673718981745977,0.689085879116513,0.5489119172282264,0.23828203296552314,0.23883012274807758,0.19662720949138918,0.04453229483254458
2025-04-16,87.21012399805879,4.685436364482707,3.4319959857481437,2.6760418891108513,0.7441744169288659,0.5551516495145764,0.2302516463937831,0.2387439736254396,0.18354384661967243,0.04453622951716419
2025-04-17,87.1944785256632,4.673228803487088,3.4313802866068603,2.674603168799169,0.7518469737177388,0.5809353119327227,0.22117174181314173,0.2387011430218613,0.18912580522845124,0.044528239729768285
2025-04-22,87.18564297124671,4.672481388681735,3.2606859746582693,2.6720042593443143,0.8284541469293857,0.6493437297089498,0.21964304986359248,0.2386769550575073,0.2284068623269777,0.044660662182550645
2025-04-23,87.19280679693664,4.6724544772986025,3.2609538970495713,2.673045486162883,0.8404365053835553,0.6069438800488703,0.21979804320361843,0.23869656654449029,0.24978917807065418,0.04507516930112036
2025-04-24,87.17442201079453,4.668183273770765,3.260266318082694,2.7004129259005953,0.8382055433941816,0.6005177251432343,0.22536529311120926,0.23275880819505207,0.25535010428457183,0.04451799732316965
2025-04-25,87.22242977019498,4.670754085417978,3.262061776857982,2.695050450870447,0.9089442251575975,0.6016703898857827,0.2174068553617343,0.2274072967236792,0.14973263573432616,0.04454251379549242
