date,CITIBANK N.A.,STANDARD CHARTERED BANK (HONG KONG) LTD,UOB KAY HIAN (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,HALCYON SECURITIES LTD,GF SECURITIES (HONG KONG) BROKERAGE LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,TOTAL_CCASS_PCT
2024-04-10,20.47897746143185,11.043371112319189,0.0,4.741645403689635,2.5516731982867866,2.3193555576401432,0.0,0.0,1.0059861542127457,42.14100888758034
2024-04-11,20.47897746143185,11.043371112319189,0.0,4.741645403689635,2.5516731982867866,2.3192469861231424,0.0,0.0,1.0065290117977495,42.141443173648355
2024-04-12,20.47897746143185,11.043371112319189,0.0,4.741645403689635,2.5516731982867866,2.3235898468031726,0.0,0.0,1.0065290117977495,42.14578603432838
2024-04-15,20.47895574712845,11.043371112319189,0.0,4.741645403689635,2.5516731982867866,2.3238069898371743,0.0,0.0,1.0065290117977495,42.14598146305899
2024-04-16,20.479020890038647,11.043371112319189,0.0,4.741645403689635,2.5516514839833864,2.327064135347197,0.0,0.0,1.0065290117977495,42.14928203717581
2024-04-17,20.472484884715204,11.043371112319189,0.0,4.741645403689635,2.552932627883995,2.327085849650597,0.0,0.0,1.0171690204638237,42.15468889872244
2024-04-18,20.468142024035174,11.043371112319189,0.0,4.741645403689635,2.552932627883995,2.3282801363376056,0.0,0.0,1.0236833114838693,42.15805461574947
2024-04-19,20.468142024035174,11.04339282662259,0.0,4.741623689386234,2.5540183430540027,2.3304515666776204,0.0,0.0,1.0254204557558815,42.163048905531504
2024-04-22,20.46812030973177,11.04339282662259,0.0,4.741623689386234,2.5546697721560077,2.3304515666776204,0.0,0.0,1.0254204557558815,42.1636786203301
2024-04-23,20.464124877906144,11.04339282662259,0.0,4.741623689386234,2.5546697721560077,2.3304515666776204,0.0,0.0,1.0267233139598904,42.16098604670849
2024-04-24,20.464124877906144,11.04339282662259,0.0,4.499530920777945,2.5546697721560077,2.3308858527456238,0.0,0.0,1.0280261721638995,41.920630422372206
2024-04-25,20.459782017226114,11.04339282662259,0.0,4.499552635081344,2.5546697721560077,2.3308858527456238,0.0,0.0,1.0299804594699131,41.91826356330159
2024-04-26,20.44892486552604,11.04339282662259,0.0,4.499574349384745,2.5539532001438023,2.3405487177586908,0.0,0.0,1.0343233201499435,41.92071727958581
2024-04-29,20.442410574505992,11.04339282662259,0.0,4.499574349384745,2.5536491998962005,2.352535013235575,0.0,0.0,1.0364947504899586,41.92805671413506
2024-04-30,20.442410574505992,11.04339282662259,7.39063796238395,4.499574349384745,2.5536491998962005,2.352535013235575,0.0,0.0,1.0386661808299738,49.32086610685903
2024-05-02,20.435896283485945,11.04339282662259,7.39063796238395,4.471736959854605,2.5558206302362154,2.3666493104456734,0.0,0.0,1.0451804718500193,49.309314444879
2024-05-03,20.435896283485945,11.04339282662259,7.39063796238395,4.471715245551205,2.555885773146416,2.3666493104456734,0.0,0.0,1.0451804718500193,49.3093578734858
2024-05-06,20.435896283485945,11.04339282662259,7.39063796238395,4.471715245551205,2.5558423445396157,2.3666493104456734,0.0,0.0,1.0451804718500193,49.309314444879
2024-05-07,20.436699712711754,11.04339282662259,7.39063796238395,4.471715245551205,2.555755487326015,2.3666493104456734,0.0,0.0,1.0451804718500193,49.3100310168912
2024-05-08,20.436699712711754,11.04339282662259,7.39063796238395,4.471715245551205,2.5568412024960225,2.3625453071030447,0.0,0.0,1.0451804718500193,49.30701272871858
2024-05-09,20.437003712959356,11.04339282662259,7.39063796238395,4.471324388090002,2.5559509160566165,2.3663018815912706,0.0,0.0,1.0451804718500193,49.30979215955381
2024-05-10,20.43048942193931,11.04339282662259,7.39063796238395,4.471324388090002,2.5559074874498164,2.366323595894671,0.0,0.49813528343551133,1.0480033312920392,49.80421429710789
2024-05-13,20.43048942193931,11.04339282662259,7.39063796238395,4.471784731322085,2.5561246304838177,2.3669750249966754,0.0,0.49813528343551133,1.0480033312920392,49.805543212475975
2024-05-14,20.43048942193931,11.04339282662259,7.39063796238395,4.47536759138311,2.553041199400996,2.3669750249966754,0.0,0.9804488522702669,1.0480033312920392,50.288356210288946
2024-05-16,20.43048942193931,11.04339282662259,7.39063796238395,4.475150448349108,2.553041199400996,2.3669750249966754,0.0,0.9804488522702669,1.0486113317872432,50.28874706775014
2024-05-17,20.422607129805055,11.042567683093383,7.39063796238395,4.475801877451113,2.556645773765421,2.36471673744306,0.0,0.9804488522702669,1.0486113317872432,50.2820373479995
2024-05-20,20.40588711618694,11.042328825755982,7.39063796238395,4.5634625202775245,2.5468960515387535,2.3557921587455977,0.0,0.9804488522702669,1.0387747523469746,50.324228239505985
2024-05-21,20.39175110467344,11.042328825755982,7.39063796238395,4.590323113583512,2.541597761509116,2.353924728653184,0.0,0.9804488522702669,1.0344318916669444,50.325444240496395
2024-05-22,20.39175110467344,11.042328825755982,7.39063796238395,4.591908257731723,2.541424047081915,2.353924728653184,0.0,0.9804488522702669,1.0344318916669444,50.326855670217405
2024-05-23,20.357876791369204,11.042328825755982,7.39063796238395,4.621027138591327,2.541424047081915,2.353924728653184,0.0,0.9804488522702669,1.0344318916669444,50.32210023777277
2024-05-24,20.357789934155605,11.042328825755982,7.39063796238395,4.621027138591327,2.541424047081915,2.353989871563385,0.0,0.9804488522702669,1.0344318916669444,50.32207852346937
2024-05-28,20.341721349639492,11.041243110585974,7.39063796238395,4.620809995557326,2.541858333149918,2.3583327322434156,0.0,0.9804488522702669,1.032260461326929,50.307312797157266
2024-05-29,20.313731612556694,11.041243110585974,7.39063796238395,4.620809995557326,2.539708617113303,2.3725556009705144,0.0,0.9804488522702669,1.030089030986914,50.289224782424945
2024-05-30,20.29718531336578,11.041243110585974,7.39063796238395,4.620788281253925,2.5399257601473044,2.38341275267059,0.0,0.9804488522702669,1.030089030986914,50.2837310636647
2024-05-31,20.29718531336578,11.041243110585974,7.39063796238395,4.620766566950525,2.534497184297267,2.385584183010605,0.0,0.9804488522702669,1.030089030986914,50.280452203851276
2024-06-03,20.29718531336578,11.041243110585974,7.39063796238395,4.627302572273971,2.534497184297267,2.38341275267059,0.0,0.9804488522702669,1.030089030986914,50.28481677883472
2024-06-04,20.29716359906238,11.041243110585974,7.39063796238395,4.642220298709875,2.5323257539572515,2.38341275267059,0.0,0.9804488522702669,1.0279176006468989,50.29536993028718
2024-06-05,20.29716359906238,11.041243110585974,7.39063796238395,4.6450431581518945,2.532304039653851,2.38341275267059,0.0,0.9804488522702669,1.0279176006468989,50.2981710754258
2024-06-06,20.27992244216266,11.041243110585974,7.39063796238395,4.672685466380287,2.530914324236242,2.3820013229495807,0.0,0.9804488522702669,1.0257461703068838,50.303599651275846
2024-06-07,20.27998758507286,11.041243110585974,7.39061624808055,4.636922008680237,2.5323257539572515,2.3873864701928182,0.0,0.9804488522702669,1.0257461703068838,50.27467619914684
2024-06-11,20.257904138514906,11.041025967551974,7.39061624808055,4.671925465761282,2.5250080337114005,2.387104184248616,0.0,0.9804488522702669,1.0235747399668684,50.277607630105855
2024-06-12,20.251302642852405,11.041025967551974,7.39061624808055,4.675356325698505,2.539795474326904,2.3843464677167967,0.0,0.9804488522702669,1.0192318792868382,50.28212385778424
2024-06-13,20.2512323753666,11.041025967551974,7.39061624808055,4.684584904643571,2.5376240439868885,2.3741407451187255,0.0,0.9804488522702669,1.0192318792868382,50.27890501630542
2024-06-14,20.2512323753666,11.041025967551974,7.39061624808055,4.6859311914543795,2.5376240439868885,2.3741407451187255,0.0,0.9804488522702669,1.0192318792868382,50.280251303116216
2024-06-17,20.24471808434656,11.041025967551974,7.39061624808055,4.69029576643781,2.5376240439868885,2.3744230310629275,0.0,0.9804488522702669,1.0192318792868382,50.27838387302381
2024-06-18,20.24471808434656,11.041025967551974,7.39061624808055,4.69029576643781,2.5376240439868885,2.3744447453663273,0.0,0.9804488522702669,1.0192318792868382,50.278405587327214
2024-06-19,20.24471808434656,11.041025967551974,7.39061624808055,4.69029576643781,2.5380583300548913,2.3744447453663273,0.0,0.9804488522702669,1.0192318792868382,50.278839873395206
2024-06-20,20.229518071966453,11.039505966313962,7.39061624808055,4.692467196777826,2.53784118702089,2.374922460041131,0.0,0.9804488522702669,1.0192318792868382,50.26455186175791
2024-06-21,20.229518071966453,11.039549394920762,7.39061624808055,4.699394059562474,2.535669756680875,2.374922460041131,0.0,0.9804488522702669,1.0192318792868382,50.26935072280935
2024-06-24,20.228627785527046,11.039549394920762,7.39061624808055,4.699394059562474,2.538405758909294,2.374922460041131,0.0,0.9804488522702669,1.0192318792868382,50.271196438598366
2024-06-25,20.228627785527046,11.039310537583361,7.39061624808055,4.699394059562474,2.538405758909294,2.374922460041131,0.0,0.9804488522702669,1.0192318792868382,50.27095758126096
2024-06-27,20.222113494507,11.039310537583361,7.39061624808055,4.699394059562474,2.538405758909294,2.3785487487089565,0.0,0.9804488522702669,1.0192318792868382,50.26806957890874
2024-06-28,20.217770633826966,11.039310537583361,7.39061624808055,4.699394059562474,2.5384709018194944,2.3785487487089565,0.0,0.9804488522702669,1.0192318792868382,50.263791861138905
2024-07-03,20.217770633826966,11.039310537583361,7.39061624808055,4.699350630955673,2.5384709018194944,2.3785487487089565,0.0,0.9804488522702669,1.0192318792868382,50.263748432532104
2024-07-04,20.21781406243377,11.039310537583361,7.39061624808055,4.699350630955673,2.541945190363519,2.3774196049321485,0.0,0.9804488522702669,1.0192318792868382,50.26613700590613
2024-07-05,20.217835776737168,11.039310537583361,7.39061624808055,4.699350630955673,2.541945190363519,2.3764424612791415,0.0,0.9804488522702669,1.0192318792868382,50.265181576556515
2024-07-08,20.217835776737168,11.039419109100361,7.39061624808055,4.699328916652274,2.541945190363519,2.3762470325485405,0.0,0.9804488522702669,1.0192318792868382,50.26507300503952
2024-07-09,20.217835776737168,11.039419109100361,7.39061624808055,4.699328916652274,2.5419017617567183,2.3762470325485405,0.0,0.9804488522702669,1.0192318792868382,50.26502957643272
2024-07-10,20.217835776737168,11.039419109100361,7.39061624808055,4.699328916652274,2.5419017617567183,2.3735544589269213,0.0,0.9804488522702669,1.0192318792868382,50.262337002811094
2024-07-12,20.217835776737168,11.039419109100361,7.39061624808055,4.699328916652274,2.5419017617567183,2.3657373097028667,0.0,0.9804488522702669,1.0192318792868382,50.25451985358704
2024-07-15,20.217835776737168,11.039419109100361,7.39061624808055,4.699307202348873,2.5419017617567183,2.3657373097028667,0.0,0.9804488522702669,1.0192318792868382,50.25449813928364
2024-07-16,20.21779234813037,11.039419109100361,7.39061624808055,4.699198630831872,2.5419017617567183,2.3661933100742703,0.0,0.9804488522702669,1.0192318792868382,50.25480213953125
2024-07-17,20.21779234813037,11.039115108852759,7.39061624808055,4.699111773618272,2.537537186773288,2.3672790252442777,0.0,0.9804488522702669,1.0192318792868382,50.25113242225662
2024-07-18,20.21781406243377,11.039115108852759,7.39061624808055,4.699632916899875,2.5376457582902887,2.369559027101294,0.0,0.9804488522702669,1.0192318792868382,50.25406385321565
2024-07-19,20.217835776737168,11.039115108852759,7.39061624808055,4.699632916899875,2.538101758661692,2.369559027101294,0.0,0.9804488522702669,1.0192318792868382,50.25454156789044
2024-07-22,20.21787920534397,11.039115108852759,7.39061624808055,4.699980345754278,2.5381234729650917,2.3697327415284946,0.0,0.9804488522702669,1.0192318792868382,50.25512785408225
2024-07-23,20.218183205591572,11.039766537954764,7.39061624808055,4.6332305771022115,2.5467874800217527,2.4088184876487677,0.0,0.9804488522702669,1.0235747399668684,50.24142612863676
2024-07-24,20.218183205591572,11.039766537954764,7.39061624808055,4.630624860694193,2.5489589103617676,2.4088184876487677,0.0,0.9804488522702669,1.0235747399668684,50.24099184256875
2024-07-25,20.218183205591572,11.039875109471765,7.39061624808055,4.630624860694193,2.5489589103617676,2.4156584932198153,0.0,0.9804488522702669,1.0235747399668684,50.2479404196568
2024-07-26,20.218183205591572,11.039875109471765,7.39061624808055,4.6306031463907935,2.5490240532719683,2.415636778916415,0.0,0.9804488522702669,1.0235747399668684,50.2479621339602
2024-07-29,20.218183205591572,11.039875109471765,7.39061624808055,4.6306031463907935,2.549045767575368,2.4199796395964457,0.0,0.9804488522702669,1.0235747399668684,50.25232670894363
2024-07-30,20.218226634198373,11.039875109471765,7.39061624808055,4.6306031463907935,2.549045767575368,2.4199796395964457,0.0,0.9804488522702669,1.0235747399668684,50.25237013755043
2024-07-31,20.218313491411973,11.039875109471765,7.39061624808055,4.6306031463907935,2.557731488935429,2.42206421272286,0.0,0.9804488522702669,1.0257461703068838,50.26539871959053
2024-08-01,20.218313491411973,11.039875109471765,7.39061624808055,4.630581432087393,2.560337205343447,2.42206421272286,0.0,0.9804488522702669,1.0294593161883094,50.27169586757656
2024-08-02,20.218313491411973,11.039875109471765,7.39061624808055,4.630581432087393,2.560337205343447,2.42206421272286,0.0,0.9804488522702669,1.0316307465283248,50.273867297916574
2024-08-05,20.218465491535774,11.039875109471765,7.39061624808055,4.630581432087393,2.560337205343447,2.42206421272286,0.0,0.9804488522702669,1.0316307465283248,50.274019298040386
2024-08-06,20.218530634445976,11.039875109471765,7.39061624808055,4.630581432087393,2.559859490668644,2.42206421272286,0.0,0.9804488522702669,1.031695889438525,50.273671869185975
2024-08-07,20.218530634445976,11.040179109719366,7.39061624808055,4.630581432087393,2.559859490668644,2.4258425015144867,0.0,0.9804488522702669,1.034388463060144,50.28044673184683
2024-08-08,20.218552348749373,11.040179109719366,7.39061624808055,4.632123147628804,2.559750919151643,2.4258425015144867,0.0,0.9804488522702669,1.0344536059703444,50.281966733084836
2024-08-09,20.218552348749373,11.040179109719366,7.39061624808055,4.632123147628804,2.5595337761176413,2.4258207872110864,0.0,0.9804488522702669,1.0383621805823717,50.28563645035946
2024-08-12,20.218595777356175,11.040179109719366,7.39061624808055,4.632123147628804,2.5532366281315975,2.4258207872110864,0.0,0.9804488522702669,1.0383621805823717,50.27938273098022
2024-08-13,20.218595777356175,11.040179109719366,7.39061624808055,4.632123147628804,2.5529760564907957,2.4269499309878944,0.0,0.9804488522702669,1.0383621805823717,50.280251303116216
2024-08-14,20.218595777356175,11.040179109719366,7.39061624808055,4.632123147628804,2.5529760564907957,2.4277099316068993,0.0,0.9804488522702669,1.038383894885772,50.281033018038634
2024-08-15,20.218595777356175,11.040179109719366,7.39061624808055,4.632123147628804,2.552541770422793,2.4277099316068993,0.0,0.9804488522702669,1.038383894885772,50.28059873197063
2024-08-16,20.218595777356175,11.040179109719366,7.39061624808055,4.631037432458797,2.552541770422793,2.4320527922869295,0.0,0.9804488522702669,1.0395130386625797,50.284985021257455
2024-08-19,20.218595777356175,11.040200824022767,7.39061624808055,4.631037432458797,2.552541770422793,2.4363956529669597,0.0,0.9804488522702669,1.0403164678883854,50.29015302546669
2024-08-20,20.218595777356175,11.040200824022767,7.39061624808055,4.631037432458797,2.5525200561193926,2.4364607958771605,0.0,0.9804488522702669,1.0403164678883854,50.2901964540735
2024-08-21,20.218574063052774,11.035857963342737,7.39061624808055,4.6309722895485965,2.552541770422793,2.4364607958771605,0.0,0.9804488522702669,1.0413804687549928,50.28685245134987
2024-08-22,20.218574063052774,11.035857963342737,7.39061624808055,4.6309722895485965,2.5521291986581898,2.4364607958771605,0.0,0.9804488522702669,1.0413804687549928,50.28643987958527
2024-08-23,20.218617491659575,11.035857963342737,7.39061624808055,4.6309722895485965,2.5521291986581898,2.4364607958771605,0.0,0.9804488522702669,1.0413804687549928,50.28648330819207
2024-08-26,20.218682634569777,11.035857963342737,7.390768248204352,4.6309722895485965,2.5521291986581898,2.4363956529669597,0.0,0.9804488522702669,1.0413804687549928,50.286635308315866
2024-08-28,20.219768349739784,11.035857963342737,7.390768248204352,4.6309722895485965,2.5520857700513893,2.4363956529669597,0.0,0.9804488522702669,1.0413804687549928,50.28767759487908
2024-08-29,20.219768349739784,11.035857963342737,7.390768248204352,4.6303208604465915,2.5512171979153835,2.4369167962485636,0.0,0.9804488522702669,1.0413804687549928,50.286678736922674
2024-08-30,20.219768349739784,11.035857963342737,7.390768248204352,4.63010371741259,2.5512171979153835,2.4375899396539684,0.0,0.9804488522702669,1.0413804687549928,50.28713473729407
2024-09-02,20.219768349739784,11.035857963342737,7.3910722484519535,4.63010371741259,2.5512171979153835,2.4378722255981704,0.0,0.9804488522702669,1.0413804687549928,50.28772102348588
2024-09-03,20.219768349739784,11.035857963342737,7.3910722484519535,4.63010371741259,2.5512171979153835,2.4380242257219713,0.0,0.9804488522702669,1.0413804687549928,50.28787302360968
2024-09-04,20.219768349739784,11.035857963342737,7.3910722484519535,4.63010371741259,2.5512171979153835,2.4554390970488926,0.0,0.9804488522702669,1.0413804687549928,50.3052878949366
2024-09-05,20.219768349739784,11.036009963466539,7.3910722484519535,4.63010371741259,2.5512171979153835,2.4554390970488926,0.0,0.9804488522702669,1.0413804687549928,50.3054398950604
2024-09-09,20.219768349739784,11.036661392568542,7.3910722484519535,4.629669431344587,2.551868627017388,2.463516817913749,0.0,0.9804488522702669,1.0413804687549928,50.31438618806126
2024-09-10,20.21989863556018,11.038463679750755,7.391028819845154,4.629669431344587,2.5500663398351753,2.5924997801106495,0.0,0.9804488522702669,1.0413804687549928,50.44345600747177
2024-09-11,20.206870053520092,11.038463679750755,7.391028819845154,4.638181438277447,2.5956484409608853,2.6031180744733233,0.0,0.9804488522702669,1.0468090446050307,50.50056840370295
2024-09-12,20.206870053520092,11.038463679750755,7.391028819845154,4.638181438277447,2.5971684421988956,2.6052895048133387,0.0,0.9804488522702669,1.0468090446050307,50.50425983528098
2024-09-13,20.20495919482088,11.039766537954764,7.391028819845154,4.6620237434108125,2.6025970180489333,2.5144368593871045,1.3198822178748115,0.9804488522702669,1.0527804780400722,51.7679237216528
2024-09-16,20.20508948064128,11.039766537954764,7.391028819845154,4.6620237434108125,2.602379875014932,2.5144585736905047,1.3198822178748115,0.9804488522702669,1.0527804780400722,51.7678585787426
2024-09-17,20.20508948064128,11.039766537954764,7.391028819845154,4.702759776589497,2.602531875138733,2.5144585736905047,1.3198822178748115,0.9804488522702669,1.0188193075222352,51.77478544152725
2024-09-19,20.20517633785488,11.039766537954764,7.391028819845154,4.702759776589497,2.6026187323523335,2.5144585736905047,1.3198822178748115,0.9804488522702669,1.0188193075222352,51.77495915595445
2024-09-20,20.205263195068483,11.039766537954764,7.391028819845154,4.702759776589497,2.6026187323523335,2.4982814176573918,1.3198822178748115,0.9804488522702669,1.0188193075222352,51.758868857134935
2024-09-23,20.205241480765082,11.039766537954764,7.391028819845154,4.7139643571439755,2.6026187323523335,2.4989111324559965,1.3198822178748115,0.9804488522702669,1.005747296875344,51.75760942753773
2024-09-24,20.205241480765082,11.039766537954764,7.391028819845154,4.7139643571439755,2.604355876624346,2.4982597033539915,1.3198822178748115,0.9805357094838676,1.003033008950325,51.75606771199631
2024-09-25,20.20517633785488,11.039766537954764,7.391028819845154,4.7139643571439755,2.6043775909277462,2.4939385569773616,1.3198822178748115,0.9805357094838676,1.006290154460348,51.75496028252291
2024-09-26,20.20506776633788,11.039766537954764,7.391028819845154,4.7139643571439755,2.6039215905563426,2.494416271652165,1.3198822178748115,0.9805357094838676,1.006290154460348,51.75487342530931
2024-09-27,20.20521976646168,11.039766537954764,7.391050534148554,4.7139643571439755,2.6039215905563426,2.494372843045365,1.3198822178748115,0.9805357094838676,1.006290154460348,51.75500371112971
2024-09-30,20.180226603248105,11.039766537954764,7.391050534148554,4.738132376828344,2.6037695904325417,2.494589986079366,1.3198822178748115,0.9805357094838676,1.006290154460348,51.75424371051071
2024-10-02,20.181247175507913,11.039766537954764,7.391050534148554,4.738284376952144,2.6056804491317553,2.4965225590819795,1.3198822178748115,0.9805357094838676,1.006290154460348,51.75925971459614
2024-10-03,20.18139952306057,11.039332251886762,7.391050534148554,4.73756780493994,2.6055935919181548,2.496044844407176,1.3198822178748115,0.9805357094838676,1.006290154460348,51.757696632180185
2024-10-04,20.18146466597077,11.039115108852759,7.391050534148554,4.758782679361888,2.5849432893846105,2.5050345660148388,1.3198822178748115,0.9805357094838676,1.006290154460348,51.767098925552446
2024-10-07,20.18146466597077,11.039115108852759,7.391050534148554,4.758652393541487,2.5806655716147806,2.5256631542449828,1.3198822178748115,0.9805357094838676,1.0065724404045497,51.78360179613656
2024-10-08,20.177990377426745,11.038463679750755,7.391050534148554,4.760736966667902,2.578537569881566,2.5041008509686327,1.3198822178748115,0.9805357094838676,1.0205998804010477,51.77189778660388
2024-10-09,20.17290923043111,11.04059168148397,7.391050534148554,4.759347251250292,2.5796884279617736,2.5026242783374224,1.3198822178748115,0.9805357094838676,1.0052478678971406,51.75187719886895
2024-10-10,20.14442006437011,11.04059168148397,7.391050534148554,4.759151822519691,2.5725227078397235,2.4984985606913934,1.3198822178748115,0.9805357094838676,1.0026421514891224,51.70929544990125
2024-10-14,20.144398350066712,11.04059168148397,7.391050534148554,4.667201584199489,2.572739850873725,2.498715703725395,1.3198822178748115,0.9807094239110686,0.9897004266626321,51.604989772946354
2024-10-15,20.134431484806043,11.04059168148397,7.391050534148554,4.66589872599548,2.5832061451125985,2.500018561929404,1.3198822178748115,0.9807094239110686,0.9897004266626321,51.605489201924556
2024-10-16,20.13456177062644,11.04059168148397,7.391050534148554,4.66589872599548,2.595713583871085,2.4872071229233144,1.3198822178748115,0.9807094239110686,0.9897004266626321,51.605315487497364
2024-10-17,20.133345769636037,11.04059168148397,7.391050534148554,4.66587701169208,2.5957570124778857,2.487141980013114,1.3198822178748115,0.9807094239110686,0.9897004266626321,51.60405605790015
2024-10-18,20.133258912422434,11.04059168148397,7.391050534148554,4.66587701169208,2.5957352981744855,2.487141980013114,1.3198822178748115,0.9807094239110686,0.9897004266626321,51.60394748638315
2024-10-21,20.13456177062644,11.04059168148397,7.391050534148554,4.66587701169208,2.6042038765005446,2.4876414089913177,1.3198822178748115,0.9807094239110686,0.984966708521399,51.60948463375019
2024-10-22,20.13456177062644,11.04059168148397,7.391050534148554,4.726677061212505,2.6055067347045537,2.509355712391469,1.3198822178748115,0.9807094239110686,0.9871381388614141,51.69547327521479
2024-10-23,20.13456177062644,11.04059168148397,7.391050534148554,4.726677061212505,2.6055067347045537,2.5115271427314845,1.3198822178748115,0.9807094239110686,0.9871381388614141,51.6976447055548
2024-10-24,20.13454005632304,11.04059168148397,7.391050534148554,4.726677061212505,2.6065924498745616,2.513351144217097,1.3198822178748115,0.9807094239110686,0.99799529056149,51.711389859607095
2024-10-25,21.859589613341406,11.04059168148397,5.665132404994184,4.727350204617909,2.6096107380471825,2.46796825011078,1.3198822178748115,0.9807094239110686,1.0014695791055142,51.672304113486824
2024-10-28,21.855637610122578,11.04059168148397,5.665132404994184,4.7272850617077085,2.609545595136982,2.4681202502345814,1.3198822178748115,0.9807311382144688,1.0014695791055142,51.6683955388748
2024-10-29,21.855594181515777,11.04059168148397,5.665132404994184,4.7272850617077085,2.610587881700189,2.4681202502345814,1.3198822178748115,0.9807311382144688,1.0014695791055142,51.6693943968312
2024-10-30,21.855594181515777,11.041025967551974,5.665132404994184,4.726633632605704,2.6097193095641833,2.4722893964874104,1.3198822178748115,0.9807311382144688,0.9977347189206882,51.668742967729195
2024-10-31,21.85557246721238,11.041025967551974,5.665132404994184,4.726503346785303,2.615147885414221,2.471898539026208,1.3198822178748115,0.9807311382144688,0.9854661374996024,51.66136010457315
2024-11-01,21.855637610122578,11.041025967551974,5.665132404994184,4.726503346785303,2.615169599717621,2.471898539026208,1.3198822178748115,0.9807311382144688,0.9854661374996024,51.66144696178675
2024-11-04,21.855637610122578,11.041025967551974,5.665132404994184,4.727697633472312,2.6173410300576365,2.471898539026208,1.3198822178748115,0.9807311382144688,0.9854661374996024,51.664812678813774
2024-11-05,21.855637610122578,11.041025967551974,5.665132404994184,4.727697633472312,2.620598175567659,2.471898539026208,1.3198822178748115,0.9807311382144688,0.9851187086452001,51.6677223954694
2024-11-06,21.855637610122578,11.041025967551974,5.665132404994184,4.727675919168911,2.620598175567659,2.471898539026208,1.3198822178748115,0.9807311382144688,0.9850969943418,51.667678966862596
