date,BANK OF CHINA (HONG KONG) LTD,DAH SING SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,BRIGHT SMART SECURITIES INTERNATIONAL,HANG SENG SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,REALINK FINANCIAL TRADE LTD,UNICORN SECURITIES CO LTD,EVERBRIGHT SECURITIES INVESTMENT
2024-03-26,36.36695708152954,19.9257868868467,12.890007631075475,6.173576225764102,8.054220418732664,5.168154907215525,6.04337778163551,1.1898691143974163,4.188049952803064,0.0
2024-03-27,36.35281819793034,20.105182822068137,12.804597950598797,6.210416282358729,7.639137558731296,5.168715706168097,6.091054758003552,1.3310618473546956,4.297014876786354,0.0
2024-03-28,36.28089648120649,20.538640247713815,12.14758771692121,6.113357252024237,7.634470374425066,4.859613182016902,6.174779872168688,1.904101224477998,4.3465536490456005,0.0
2024-04-02,36.26091776221648,20.592955394307367,12.150731231954673,6.082429783981365,7.690886498744752,4.87246459765035,6.067939182947461,1.923627287250807,4.3580482609467435,0.0
2024-04-03,36.259811063589794,20.804335486856516,12.169514933062425,6.059269489264319,7.675315707463097,4.86259991829386,6.001424434474206,1.8185039099641722,4.349225057031609,0.0
2024-04-05,36.228376577168845,20.9596844398048,12.245657254525161,6.086526200960118,7.661437431594309,4.85838441560318,5.9962216579191665,1.6182574112938473,4.3454546111305765,0.0
2024-04-08,36.00355002687775,21.20455586782644,12.21620529545676,6.017728487883368,7.731410161591162,4.852424949762069,6.061021498587565,1.4827856166187436,4.430318095396149,0.0
2024-04-09,36.01394437407299,21.246765619755973,12.248602495119108,6.109685638088639,7.708380698734397,4.619254351301511,6.030292203925645,1.5914774757218486,4.431597143279887,0.0
2024-04-10,36.03865501912167,21.261343897497753,12.430347656828367,6.113877744112729,7.713669735041223,4.622423811260658,6.034429834856687,1.6034032595310406,4.181849041749876,0.0
2024-04-11,36.037353613485436,21.260576120987572,12.46601016174288,6.113656963538338,7.713391183767211,4.622256889148891,5.994489403114968,1.6105676348128168,4.181698029401887,0.0
2024-04-12,35.68061380408986,21.267488106462064,12.470062962601732,6.115644562928284,7.7158988697075115,4.623759622296636,5.99643826016595,1.9470362784514739,4.183057533296488,0.0
2024-04-15,35.65356752249667,21.25136712616544,12.46061052335214,6.1471045801884925,7.710050136983335,4.620254763735331,5.991892896719258,1.9852657187925256,4.179886731566808,0.0
2024-04-16,35.65485451086701,21.25213423768459,12.461060314549636,6.147326472488639,7.710328446996908,4.620421541271554,5.992109186336547,1.9817276766860026,4.18003761311911,0.0
2024-04-17,35.588054087356916,21.212317736199836,12.61786122190156,6.135809274691859,7.695882918814921,4.611765044982724,5.98088279271197,1.8951471981725883,4.262279725167627,0.0
2024-04-18,35.53892032475871,21.1787431967222,12.543931278350737,6.126097607476501,7.701688184149846,4.604465612196078,5.971416340816789,2.025245421614369,4.309492033914767,0.0
2024-04-23,35.51592365846907,21.165038771115608,12.535814301275114,6.212006283904505,7.696704545046034,4.601486136225559,5.967552332917522,1.9987705404229772,4.3067034306236085,0.0
2024-04-24,35.50571246823911,21.187704626398467,12.532210126827936,6.210220268750157,7.694491664001207,4.600163162037154,5.9658366007669335,1.9981958735098886,4.305465209469149,0.0
2024-04-25,35.49805792800141,21.18313685050178,12.489984226279233,6.208881431204659,7.692832838084014,4.59917143052197,5.96455044895818,2.0588478356946007,4.3045370107541565,0.0
2024-04-26,35.344392728989945,21.091438568121895,12.43591715828149,6.725791622096372,7.659531841972517,4.579262381001785,5.938730900361691,2.0821333638617494,4.142801435312553,0.0
2024-04-29,35.30122500187118,21.01250663824843,12.478481382609036,6.704185393358545,7.684329456715055,4.562125094895767,5.912941822212559,2.145624458693165,4.19858075139626,0.0
2024-04-30,35.199604806294666,20.952018793024404,12.40702108529005,6.940767144903175,7.66220889114759,4.53122279045138,5.895920477928502,2.192756440555688,4.21847957040454,0.0
2024-05-03,35.15213248107439,21.126060739421,12.390288222997505,6.87462068916564,7.6518751708007855,4.525111708149815,5.887968881427877,2.1791518343560674,4.2127902726069255,0.0
2024-05-06,35.15338011222675,21.126810552580118,12.387178750031055,6.874864685484701,7.652146753693864,4.5252723149163625,5.888177859173525,2.179229177536193,4.212939794357429,0.0
2024-05-07,35.24845991508625,21.183952510934514,12.420682512963047,6.864988558352403,7.644372951446843,4.53751187760462,5.904103690153777,1.9715933962297725,4.224334587228772,0.0
2024-05-10,35.249714393499914,21.18470643922543,12.417565600521032,6.865232880515053,7.644645011584412,4.53767336581477,5.904313814813101,1.9716635644403002,4.224484929585986,0.0
2024-05-14,35.34783958658249,21.243678644972714,12.063126113040282,7.209110602745886,7.541015199802999,4.550304959653963,5.920749747502685,1.8879304499270166,4.236244695771964,0.0
2024-05-16,35.30877576993415,21.22020170332001,12.185261897037906,7.201143627166136,7.532681427822794,4.54527629932516,5.914206573004267,1.860889590782536,4.231563111607032,0.0
2024-05-17,35.45819012842843,21.288504386451176,12.224483300013231,7.224322362138828,7.556927302573933,4.559906441449013,5.9332429696971865,1.8990669179681772,3.855356191280028,0.0
2024-05-21,35.403744451705286,21.291525169528747,12.205712734920958,7.159665906063754,7.545323720455219,4.660031923896859,5.924132537735546,1.9604272231566091,3.8494363325370213,0.0
2024-05-22,35.41892176721289,21.497136692138138,12.210945230975883,7.055562105022488,7.548558343246844,4.66202964407815,5.92667216821889,1.8290874925425387,3.8510865565641734,0.0
2024-05-23,35.4547759238166,21.50424371833279,12.2048410881915,7.05203509235488,7.544784886149804,4.659699136973731,5.923709477578099,1.8067492439147186,3.849161432687879,0.0
2024-05-24,35.456269351227235,21.5965945411237,12.206584506162038,7.053042450387649,7.545862631731191,4.721074490841758,5.924555658325625,1.8070073315929875,3.6890090386078183,0.0
2024-05-27,35.51106352349678,21.15480338476854,12.240242649086305,7.072490340231548,7.566669412105955,4.805712423590247,5.940891885794501,2.0089453574024803,3.69918102352364,0.0
2024-05-28,35.44759446793756,21.11699332620795,12.218365617996003,7.274326097136383,7.553145475798121,4.797123155949398,5.930273707690053,1.9696086877258705,3.692569463558665,0.0
2024-05-29,35.45266364211633,21.120013156436464,12.667002727815497,7.157387446328532,7.475573002134346,4.797809167319126,5.931121764964552,1.5444512371697932,3.8539778557153634,0.0
2024-05-30,35.467879867377704,21.129077831546795,12.672439384672613,7.160459385316409,7.478781505842464,4.799868379168142,5.933667392727234,1.502194276639806,3.855631976708836,0.0
2024-05-31,35.44252674317615,21.11397435943258,12.66338088072883,7.416249986597139,7.473435528662466,4.79643734072933,5.929425892898628,1.3116933711234458,3.8528758966514287,0.0
2024-06-03,35.371730437915325,21.07179928018805,12.638085828122602,7.590484785144337,7.458507371116921,4.786856476345724,5.917581888418447,1.3197741402741563,3.845179792474434,0.0
2024-06-04,35.30624379163388,21.235727433590508,12.614687881625372,7.576431885100278,7.4446988119100945,4.777994168141246,5.906626173581466,1.299528965254512,3.838060889162641,0.0
2024-06-07,35.420474505738035,21.25085954729915,12.623676831592862,7.581830684324352,7.450003741034878,4.71014105482932,5.910835105871287,1.2113827221194922,3.840795807190625,0.0
2024-06-11,35.20377373313193,21.29866698090637,12.373545302295021,8.045250516888599,7.456051078234973,4.6493192068304285,5.924132537735546,1.3069514821044061,3.7423091618727256,0.0
2024-06-12,35.276836481655764,21.3428707404611,12.3992256522377,7.8508271279355615,7.4715255438147,4.658968514390201,5.936427623174611,1.3132422770976988,3.750076039232666,0.0
2024-06-13,35.32413640405541,21.3001882001707,12.552987097396267,7.67799557890301,7.438727809699987,4.638937793951168,6.013834676684962,1.310615989515072,3.7425764496234213,0.0
2024-06-17,35.17840821392626,21.30122590075432,12.871068813326648,7.610756061042531,7.408039661285791,4.6198000576141345,5.989024862988609,1.3656683773085665,3.6560080517531417,0.0
2024-06-18,35.106938294313785,21.268700441389008,12.851415605214283,7.634644953499686,7.396728110762719,4.612745950974927,5.979880047299289,1.4985210094776127,3.650425587068687,0.0
2024-06-19,35.13813215051126,21.287598494460852,12.862834579063906,7.641428627279545,7.403300386336414,4.616844552016804,5.985193399227327,1.4998525026567293,3.5648153084471548,0.0
2024-06-20,35.10115458011877,21.284572549493426,12.86100617979325,7.651003372411612,7.402248037498089,4.6161882864666435,5.984342628491015,1.5209611906141058,3.578523175113095,0.0
2024-06-21,35.07124317837247,21.266434929573464,12.850046690645184,7.669337915999446,7.395940221771688,4.612254607816333,5.979243078955124,1.5693737772554424,3.5861255996108525,0.0
2024-06-24,34.91504095072128,21.171717314537595,12.792814447456886,7.6351797978798235,7.362999777307255,4.5917122951138385,5.952612397976678,1.5623840141957788,3.651454042226786,0.3640849625840842
2024-06-25,34.90723814709658,21.17770604021625,12.796433079580371,7.6373395186354625,7.312045428026915,4.593011127179382,5.954296180269499,1.6052556210465276,3.6524869086807557,0.3641879492682651
2024-06-26,34.96906004158387,21.21521247091077,12.819095993567606,7.650865504160158,7.324995306760744,4.424042136433351,5.964841439354494,1.6080985828188483,3.6589555860173353,0.3648329383928223
2024-06-27,34.97649338732592,21.219722172032267,12.821820938776524,7.631234920871109,7.3265523752838675,4.424982551610035,5.966109381033865,1.608440415076826,3.659733367344408,0.364910490645183
2024-07-02,35.061250623472276,21.18744494872493,12.802317725007164,7.874322139721462,7.315407989642401,4.66587192376128,5.720026459986346,1.3902105125384252,3.6187922501954435,0.36435542695027434
2024-07-03,34.871518570558266,21.09194248708495,12.727003813769716,8.01842441657775,7.543023759468396,4.542717390156037,5.704807885312232,1.5705829116353431,3.5672656714946247,0.3627130939426913
2024-07-04,35.15014693439037,21.02899715961955,12.776796654741048,7.91023133827913,7.4783811586926525,4.564270190751384,5.6596950365317165,1.5132311170875743,3.5566197717162713,0.361630638190302
2024-07-05,35.141510261819434,21.023830166625128,12.773657293491194,7.932858531859553,7.476543660557898,4.563148713016557,5.658304404140531,1.5128593040847202,3.5557458817582863,0.36154178264669645
2024-07-08,35.14767888049825,21.06262792224434,12.779410267482561,7.92722957720272,7.477856067068997,4.58150336503523,5.631211798863226,1.5096141356054782,3.521262739563476,0.36160524643573083
2024-07-09,35.0345218556766,20.994817347363707,12.794258138794307,8.188661153901338,7.44678245106925,4.531759057394116,5.58158741045839,1.5572453903786732,3.509926127078223,0.36044106788540076
2024-07-10,35.118381886326745,21.03456617850719,12.629154234786357,8.197152383590268,7.450363051808948,4.540338895102394,5.592154855357776,1.560193674378815,3.516571360453823,0.36112347968768077
2024-07-11,35.067924752738506,21.077139988314777,12.66517627549146,8.218142888629995,7.420468738520314,4.530649229789631,5.615206188272091,1.5358725960445159,3.5090665463158297,0.3603527958828818
2024-07-12,35.03855834158875,21.088944975163738,12.990818108943506,7.928701198231532,7.456129603634951,4.515684126145111,5.635853831855526,1.4737232690752649,3.511031921336082,0.3605546240255399
2024-07-15,35.00930253664292,21.11658364778118,13.041353527808127,7.906283488259256,7.452501212994927,4.579710347283066,5.564068821317993,1.4695564452790937,3.5011047853086246,0.3595351873248139
2024-07-16,35.00075030273843,21.1114251913272,13.03816772581495,7.900862324682169,7.450680681623864,4.63093829719666,5.53828114367076,1.4691974552522937,3.5002495192827805,0.3594473584108937
2024-07-17,35.177169686743454,21.133550625150654,13.28938588860825,8.00346549007689,7.458489227985229,4.635791665356628,4.447146036171053,1.9912594191810684,3.503917890243178,0.35982407048359655
2024-07-18,35.05154999109702,21.121007188718703,13.340851404052076,8.103456101333352,7.454062376711206,4.6330401751268235,4.444506513139749,1.9900775431969024,3.5018382032043736,0.35961050341979117
2024-07-19,35.196351994872174,21.073918087096473,13.31110809200832,8.085389516513912,7.437443609546403,4.622710852397225,4.434597524567948,1.9856406826423652,3.4940308854215654,0.3588087549336204
2024-07-22,35.143708846537805,21.21631633685924,13.29119868100219,8.06633946801813,7.426319432608325,4.615796668417446,4.414051222473051,1.979192392109666,3.488804866934965,0.35827208503918384
2024-07-23,35.04785811884389,21.206726907979597,13.323436049523504,8.142659958765181,7.422962857371332,4.6137104036214325,4.401625750553681,1.9956818173916369,3.487227984048453,0.35811015190128676
2024-07-24,35.06100208028728,21.18315904994426,13.308629198342716,8.140556572353363,7.414713430876464,4.608583008324622,4.448828058525878,1.9934639387930169,3.4833524923508636,0.35771217020153434
2024-07-25,35.03058735352596,21.164783077889314,13.383832250139665,8.133494800323398,7.408281313434493,4.6045851535960525,4.444968788060696,1.9917346482020604,3.480330752868757,0.35740186195960316
2024-07-26,35.017221584385766,21.15670774641781,13.4168802744354,8.130391500549774,7.405454715731128,4.6028282940399095,4.443272829438677,1.9909747104588607,3.4790028477181836,0.3572654968244994
2024-07-29,35.15287554511676,21.161111708604952,13.450896992447293,8.021065705433994,7.406996228850164,4.534400033305463,4.444197737310098,1.9913891500515195,3.479727033975042,0.3573398649047152
2024-07-31,35.06407217333227,21.107654401306704,13.416917268514833,8.004263403594132,7.388284637558787,4.522945209034817,4.346456910901094,2.3220323146613326,3.4709365299632147,0.35643715113281266
2024-08-01,35.04588044451977,21.09670345633835,13.444543979856185,8.048533313041945,7.3844514926276545,4.489469806759107,4.344201908543481,2.3208276119686913,3.469135759768401,0.3562522265764161
2024-08-02,35.04469925345497,21.110576573645613,13.401469555014863,8.06420910182708,7.389307481717087,4.4924220661680465,4.3470586402982025,2.322353779968228,3.4714170511298548,0.3564864967760469
2024-08-05,35.0047189216659,21.155634530752504,13.431122757647938,8.055009143991066,7.380877477433874,4.487296939442234,4.342099349722224,2.3197043500506465,3.4674567259326357,0.3560798033609785
2024-08-07,35.041032504383374,21.162950743703334,13.435767617348121,8.05779479252043,7.3834299922880335,4.43005799537282,4.343600969702,2.320506569004811,3.4686558699133005,0.35620294576377864
2024-08-08,35.033763108487975,21.158560408822318,13.432980316090465,8.076868553804877,7.381898271563959,4.429138962938376,4.342699873107416,2.3200251710629587,3.467936284018104,0.356129050103554
2024-08-09,35.031340646727124,21.15709736863031,13.432051472647377,8.07631006669179,7.381387839206751,4.4288327035240505,4.34931423968248,2.319864749464979,3.46769648839549,0.35610442502964657
2024-08-13,35.01284351653062,21.156365924404756,13.431587099093868,8.076030852097313,7.381132649498187,4.428679589698912,4.369907104901971,2.3197845469851446,3.4675766030195225,0.35609211376970173
2024-08-14,35.011633092604946,21.155634530752504,13.431122757647938,8.075751656808212,7.380877477433874,4.428526486460325,4.37321311894794,2.3197043500506465,3.4674567259326357,0.3560798033609785
2024-08-16,34.983462991315044,21.14905426281575,13.426945128926459,7.948823401336094,7.378581722544592,4.427149033526755,4.392588931781815,2.471047274763177,3.4663782050174357,0.3559690479728772
2024-08-19,34.92361593879591,21.165146594450267,13.437161701789154,8.041337663550433,7.384196091045235,4.347510298100169,4.3959312560742365,2.4798447762432945,3.46901577485638,0.35623990509492237
2024-08-20,34.92240809847099,21.164414593571994,13.43669697483235,8.1551907200985,7.377023666653986,4.22631173026309,4.395779221902117,2.497051611497505,3.468895798243764,0.35622758446571046
2024-08-23,34.926031870112176,21.166610748120966,13.438091252148828,8.15603695466447,7.3777891536468685,4.226750279304489,4.3962353559705445,2.4869340841406933,3.4692557529806893,0.35626454891028014
2024-08-28,34.8927241869195,21.15270946177165,13.429265712873443,8.237095620132665,7.37294375062651,4.223974338146083,4.39334810456929,2.4749309542656266,3.4669773004586917,0.35603057023653567
2024-08-29,34.96766326845203,21.198139122422326,13.458107738299368,8.254786425154409,7.388778617228013,4.302326789778337,4.402783695497798,2.1961958009013407,3.4744233254007018,0.3567952168656753
2024-08-30,34.9269735497747,21.19446820743183,13.476557764839939,8.371113597085177,7.387499090849269,4.301581749102105,4.402021258541688,2.1092296982312257,3.473821654065549,0.356733430078516
2024-09-02,34.92487582996049,21.151247230584712,13.44907559423616,8.347130004389589,7.372434078411176,4.292809716543217,4.393044403966528,2.24663954569492,3.466737637433854,0.3560059587793489
2024-09-03,34.89954443565629,21.13935986129292,13.43932083265695,8.427422279479572,7.367086771364724,4.2896960947187,4.389858080827269,2.227740725518166,3.464223174720496,0.35574774376491636
2024-09-04,34.72444164939809,21.03329656243664,13.375327759277777,8.814705609451838,7.330123612070476,4.268173242471416,4.367832682110443,2.285294046894921,3.446841998549784,0.35396283733861184
2024-09-05,34.60670386086766,20.96198040283443,13.6690401087742,8.784818190224707,7.305269863450019,4.253701439477227,4.3530229706727495,2.2775454567249236,3.435155027210675,0.35276267976340925
2024-09-10,34.5138351772286,20.8609463322555,13.598713418810116,9.162120814607604,7.267684528656757,4.2318163078254525,4.330626833531523,2.2658275722253833,3.4174812856271575,0.3509477292319015
2024-09-11,34.5138351772286,20.8609463322555,13.602120678317222,9.185971631157344,7.267684528656757,4.2318163078254525,4.330626833531523,2.238569496168537,3.4174812856271575,0.3509477292319015
2024-09-13,34.50349378749732,20.85881419046678,13.672275578238013,9.185032757451767,7.266941717969072,4.231383785146548,4.330184211691837,2.1838301177769224,3.417131993962953,0.3509118597987878
2024-09-16,34.43944078734306,20.87161358282681,13.7658902096877,9.177032873004455,7.2714008611138565,4.291933279016571,4.332841300738731,2.0794911042097763,3.4192288156105013,0.35112718644853597
2024-09-17,34.42946432831447,20.865567468458828,13.784054582756811,9.205046587555294,7.303374615746389,4.232753743703693,4.331586158009174,2.078888714701492,3.4182383292550766,0.3510254714987765
2024-09-19,34.41147196771379,20.869123582024432,13.78640379581152,9.20661540139616,7.304619328097731,4.233475130890053,4.332324389179756,2.0860602094240837,3.4188208987783595,0.35108529668411864
2024-09-23,34.3024163177787,20.77212243762426,13.718930876076351,9.611665637531978,7.270666947134143,4.291830932396029,4.312187442747314,1.9677960006242663,3.4029299803898954,0.349453427697068
2024-09-24,34.19389115618634,20.718699451110975,13.619351214526947,9.586945781134732,7.251967811144275,4.527826846155408,4.3010971012432915,1.8882865322531521,3.5633794237680454,0.34855468247683635
2024-09-25,34.28680602990607,20.703286150017245,13.609219344934163,9.650825426239154,7.24657284107586,4.517695434287145,4.297897377978264,1.7617659590296424,3.577636054996855,0.3482953815356107
2024-09-26,34.32138076501845,20.695588096107304,13.773171622114955,9.877094065630958,7.243878365040089,4.516015630281642,4.296299300964048,1.4366067686150434,3.4917995105396233,0.3481658756878811
2024-09-27,34.17103567404169,20.65578969386585,13.760180293246426,9.874968792804465,7.229948111711638,4.743493721449633,4.288037354169619,1.3933591087899706,3.5356909104404095,0.3474963394803074
2024-09-30,34.05106566258168,20.601576117313737,13.946148203481995,9.81876669829669,7.210972253067102,4.731043858055225,4.276782890176523,1.4906489538538155,3.5264110691620734,0.346584294011158
2024-10-02,34.13757872732283,20.576650333057746,13.89566655239862,9.806887002345857,7.202247719680319,4.725319782487414,4.261525948928905,1.5258144959098763,3.522144475139978,0.34616496272845204
2024-10-03,34.13643146164083,20.575958811114546,13.959053085805698,9.809918133057307,7.202005672881744,4.725160978101601,4.261382731317802,1.5257632176800333,3.458172579279194,0.346153329121241
2024-10-04,34.11626719004154,20.575958811114546,13.96577450967213,9.816639556923738,7.202005672881744,4.718439554235169,4.261382731317802,1.5425667773461131,3.4548118673459784,0.346153329121241
2024-10-07,34.12717609669899,20.568355136293697,13.960613573602629,9.813011899242776,7.199344231454045,4.7166958940557535,4.259807972694228,1.5554346146351952,3.453535170291535,0.3460254110311557
2024-10-08,34.1744629943275,20.57457590665914,14.015243164771352,9.647955480280668,7.194800655966879,4.718122429228163,4.261096324972444,1.5693469903486839,3.4982659891926766,0.3461300642524935
2024-10-09,34.099515425293056,20.654745548011768,13.976260530954471,9.51723490814528,7.174788710682761,4.704999229238018,4.249244318143737,1.7895082538554854,3.4885357533025476,0.3451673223728745
2024-10-10,34.10065818576656,20.655437740452285,13.97672891057521,9.520905105966568,7.175029155886809,4.705156905588546,4.249386721001621,1.7828657220606174,3.4886526629043284,0.3451788897974504
2024-10-16,34.057287064556725,20.629167001365573,13.942217581064076,9.51548986531716,7.165903553163575,4.699172624307173,4.243982113690524,1.9178247248775002,3.4842155996465576,0.3447398720111388
2024-10-17,33.99442445199467,20.65197724211415,13.957633876815237,9.526011405748443,7.173827090998036,4.704368629500815,4.24867480214176,1.9098932470195613,3.4880681932409883,0.3451210604263418
2024-10-18,34.00809852309219,20.660284386878782,13.963248258616412,9.48961873923158,7.176712723664716,4.706260936023009,4.250383808317076,1.877141114083251,3.5229916266098162,0.3452598834831694
2024-10-22,34.00581874736044,20.65889939868475,13.96231221467692,9.488982590683301,7.1762316236852515,4.7059454458916825,4.250098878483372,1.8770152775636342,3.5294590844187623,0.3452367385518827
2024-10-24,34.00126011273987,20.656129979288572,13.960440503240768,9.460899640063541,7.175269617207242,4.705314592507691,4.2495291334043825,1.9169800191698,3.5289859443807683,0.34519045799735915
2024-10-25,34.0137992999772,20.663747669943273,13.922005122772196,9.424157491719079,7.177915755877107,4.6232348563075805,4.251096300071075,2.048438359103649,3.5302873848382035,0.34531775939063153
2024-10-28,33.992212735728934,20.652669249018217,13.90113793242102,9.502874988272191,7.174067471752737,4.587248187216019,4.248817166829739,2.0674449463201494,3.5283946976906275,0.3451326247503652
2024-10-29,33.70739455025533,20.652669249018217,13.90113793242102,9.955233282847914,7.174067471752737,4.587248187216019,4.248817166829739,2.0674449463201494,3.3608545885885084,0.3451326247503652
2024-10-30,33.69064053934512,20.652669249018217,13.90113793242102,9.955233282847914,7.174067471752737,4.587248187216019,4.248817166829739,2.084198957230361,3.3608545885885084,0.3451326247503652
2024-11-04,33.69646856851621,20.666519132499094,13.910460172480853,9.911613621427326,7.178878472082512,4.590324441046688,4.251666465483711,2.085596641585858,3.363108410788771,0.3453640740889765
2024-11-06,33.69759846559321,20.667212114302576,13.790212791641238,9.744287889050586,7.179119191485651,4.590478362047574,4.25180903073508,2.370685319187462,3.3632211812518022,0.3453756547048212
2024-11-07,33.676143370328674,20.65405340196236,13.781432630958127,9.738083748860651,7.174548281593481,4.587555627044127,4.249101924829768,2.432845423837864,3.3610798348614015,0.34515575572355367
2024-11-08,33.70773327609452,20.67137098126547,13.792987798742981,9.74624873392674,7.180563846984565,4.5914021048677585,4.252664623062321,2.347685517463426,3.3638979628797383,0.3454451547124756
2024-11-11,33.60596366270296,20.668598217339692,13.791137669932866,9.744941416336358,7.179600678725445,4.590786235018745,4.252094189922403,2.4580323668873194,3.3634467448676415,0.34539881826656743
2024-11-14,33.56016447213968,20.67137098126547,13.792987798742981,9.74624873392674,7.180563846984565,4.5914021048677585,4.252664623062321,2.4952543214182703,3.3638979628797383,0.3454451547124756
2024-11-15,33.367939362173935,20.708180462040882,13.81754895241167,9.763603865123843,7.193350266768805,4.599578008036662,4.260237336881291,2.5568143638538348,3.3698880511766047,0.3628593315324759
2024-11-18,33.19762866936075,20.550754211179132,14.396030888648822,9.682711159124555,7.138665493004708,4.5646114245322025,4.22785046479681,2.5373771322637,3.3442697288574137,0.3601008282319049
2024-11-20,33.2309303659822,20.5589801064724,14.401793219389184,9.626546051314893,7.141522902240189,4.566438511521167,4.22954275574057,2.5383927737528187,3.3456083470093,0.3602449665772725
2024-11-22,33.24206425965329,20.55555184994964,14.399391687733038,9.624940802945511,7.140332037112385,4.565677047551076,4.228837469901216,2.537969491005383,3.345050459235741,0.3601848949127219
2024-11-25,33.252166845432804,20.5309021138818,14.378793228649661,9.610067753475947,7.131769518264125,4.560201994630353,4.223766347108318,2.6115400758146072,3.3410391531148607,0.35975296962752246
2024-11-26,33.25438228298455,20.532269992604586,14.379751220909704,9.604045491795086,7.132244674968187,4.560505819725104,4.224047757057291,2.6117140706095556,3.341261751047684,0.3597769382982551
2024-11-27,33.19764224227028,20.54869876577784,14.391257092943397,9.611730111420055,7.137951497936296,4.564154881211952,4.227427603635321,2.6171377514619296,3.3439352416768355,0.36006481166609994
2024-11-28,33.198749066467514,20.652739251040224,14.388402859276644,9.508695188306838,7.13818948042249,4.56430705217113,4.227568547956897,2.617225008001707,3.34404672996906,0.360076816387496
2024-12-04,33.279747063895776,20.703127611077317,14.249714243698323,9.461708655575089,7.155605168345555,4.575443005822076,4.237882930155144,2.62361048909447,3.3522055039003225,0.3609553284359271
2024-12-10,33.27418664955757,20.699668511241214,14.247333386799262,9.476835886331434,7.154409602480818,4.574678536102868,4.237174860320261,2.62317213355789,3.3516454139599543,0.36089501964872883
2024-12-11,33.19653549187214,20.734707757137713,14.214084732427423,9.321367133846298,7.137713531317927,4.564002720398992,4.227286668711411,2.900425395724706,3.3438237608182533,0.3600528077451359
2024-12-12,33.25648280372086,20.75131124130844,14.215457299576933,9.22540004537629,7.143429112893538,4.567657382321932,4.230671702545076,2.902747934711527,3.346501354615703,0.36034112292970677
2024-12-13,33.300926111534295,20.779042884443196,14.234454556388565,9.10409066003822,7.152975450694249,4.5737615095751645,4.2363254887810875,2.9066271098103678,3.350973553034251,0.36082267570059734
2024-12-16,33.27202446123855,20.761008892568164,14.222100568803908,8.996047747483109,7.146767431302909,4.566453921542447,4.1825780436350035,2.7271877586989612,3.3480652655753467,0.7777659091516009
2024-12-17,33.25759244059178,20.752003630224287,14.21593161298072,9.035521477714827,7.143667460778229,4.564473183720046,4.180763815205568,2.726004818055027,3.3466130140871386,0.7774285466423763
2024-12-18,32.75032808617508,20.716060567705664,13.864888450700471,8.753405767655034,7.1646026659916195,4.5565673859026194,4.1735226129649,2.6546668176640265,3.340816584839421,2.0251410604011646
2024-12-19,32.74814651985372,20.714680628551253,13.840650666453508,8.75615328763747,7.164125417157931,4.556263863631822,4.173244606089673,2.6811348027950417,3.3405940462154367,2.025006161614143
2024-12-20,32.691590403495454,20.712611064487337,13.542873889355125,8.768599555075998,7.163409663109939,4.555808656036446,4.172827665214669,3.0272149622347437,3.3402602938629795,2.0248038471273095
2024-12-27,32.68832457559955,20.710541913914472,13.541520981931763,8.767723588606287,7.162694052066891,4.555353539389823,4.172410807642871,3.0369023595932148,3.3399266081929766,2.0246015730621436
2025-01-03,32.686147719478164,20.709162709855292,13.5139814734655,8.767139708183775,7.162217057464222,4.555050178805698,4.172132948862236,3.0699972696336646,3.339704188115581,2.024466746135866
