date,BNP PARIBAS,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,CHINA MERCHANTS SECURITIES (HK) CO LTD,ABN AMRO CLEARING HONG KONG LTD,BANK OF CHINA (HONG KONG) LTD,CMB WING LUNG BANK LTD,TIGER BROKERS (HK) GLOBAL LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,CHINA MERCHANTS BANK CO LTD
2024-11-07,23.071777367097045,11.302230844351229,21.292898457409514,3.706029966076286,13.049248728150864,7.548231388108611,8.800080341159013,5.2596224863020025,3.0623103561022837,2.907570065243149
2024-11-08,22.911880232487203,11.182411297908073,20.47994780209606,3.8094266328863693,13.323004803196783,8.496296834703001,8.73909207794465,5.223171087204829,3.0410872555393813,2.7936819760336506
2024-11-11,21.987450194591148,10.773998063157809,19.811429964367353,4.3606230868816915,15.792327574371335,8.743366344985306,8.385019571190158,5.025702901620834,2.465661752203648,2.654420546630722
2024-11-12,21.69250732649522,10.523266632631787,20.121815577024332,4.67749235779223,15.947120912522744,8.655179482583506,8.314733693556017,5.0310322156284695,2.418038040015765,2.6188137617499265
2024-11-13,24.9171059190911,12.132675316740535,22.369260814249575,5.183961271698228,4.933286161848217,9.848189482307435,9.151312676924404,5.695338495792251,2.7607685431481217,3.008101318200133
2024-11-14,24.50150287387346,11.733114052277433,21.200800415293077,4.408955882669517,8.24768899557149,9.6757108599173,9.01675025277959,5.559261181912403,2.6982875733668825,2.957927912338848
2024-11-15,24.38409712033789,11.680162416730598,20.309303522479897,3.660067696533615,10.697275604569425,9.187783878072318,8.944106448767803,5.508091153675252,2.685357979315548,2.9437541795176525
2024-11-18,24.377718274999303,11.668931946926225,20.35304037234635,4.32618662345058,9.960366179161351,9.250780013410198,8.941766683163728,5.534445094625931,2.684655493464041,2.9021093184522977
2024-11-19,24.34627158323102,11.658777941265559,19.067833350015945,4.848026849806365,10.909285073612773,9.157202618293732,8.930232011313914,5.502812557712176,2.681192350078158,2.8983656646703593
2024-11-20,25.8050402383825,12.357343212746548,20.34013500657068,2.9629932185185,7.587477961439896,9.740494061811985,9.449733045041478,5.842911860816855,2.8418427948641223,3.07202859980744
2024-11-21,26.165969463208032,12.52491777725793,20.55092088944641,3.1430752051378663,6.235257511923416,9.8591828601142,9.52223677447128,5.914105774045008,2.9693373797282354,3.114996364667623
2024-11-22,26.008954685981557,12.449759194758576,20.221761662731016,3.6440446907455044,6.715927266333265,9.794787428691244,9.46509645379852,5.686733217726349,2.9166312699504466,3.0963041292835185
2024-11-25,26.05622517471739,12.47238625566452,20.321426518037253,3.7170751808600864,6.45551279647257,9.812589158688004,9.466570876689746,5.681340579678486,2.92193215909641,3.0949413000955395
2024-11-26,26.767724551317464,12.768078940910113,20.800927660538576,4.554642333111496,4.829321196716564,10.080534765636992,9.689162267167024,4.328436210142616,3.0017193460632323,3.179452728395924
2024-11-27,26.39245887263665,12.599699681785893,20.314599525856202,5.644906193483452,5.565250885014731,9.939212378930568,9.172751299664863,4.258903826127685,2.9773384187642415,3.1348789177357146
2024-11-28,26.401805734769688,12.604161852454101,20.30231572699435,5.675237248822056,5.537119150410786,9.942732340760015,9.161833861280911,4.260412112532252,2.978392840099438,3.1359891318764004
2024-11-29,26.281737048312394,12.546841335337866,20.028428695849442,5.938509196228333,6.1218291595431875,9.848159952308606,9.116642791004137,4.0312765009718605,2.9648478682267903,3.1217274522173875
2024-12-02,26.60627583338226,12.701775411268606,20.25076638030272,4.532524521582222,6.468661964856517,9.969769489007826,9.22921922268632,4.079272069424,3.001459151693424,3.160275955796109
2024-12-03,26.576398411405144,12.776634729238904,20.117513668307655,4.529217194056369,6.493482187307105,9.933619607428628,9.218855304076955,4.128164904145829,3.0693868587820026,3.156727135251409
2024-12-04,26.657650862011167,12.815696940234478,19.88401508204424,4.543064442680776,6.534789664698244,9.963989822534423,9.214857984091585,4.14078600914942,3.078770944626642,3.166378247929026
2024-12-05,26.847735525856386,12.907080365482132,20.07441738523223,4.786135548472587,5.7206744309621556,9.854973610530651,9.28056531859583,4.2027239917738966,3.136737443731846,3.1889563793622844
2024-12-06,26.812008974740063,12.871922216042215,20.101651860719254,4.855293375707457,5.738237467363887,9.841859498239597,9.26821557718379,4.197131384778223,3.1325633557342183,3.1811162894912934
2024-12-09,27.018010738707932,12.970819642365619,20.114754968749892,4.892597518075883,5.166220564457164,9.9174763764553,9.32855260113135,4.229378743403374,3.1566314357363656,3.2055574109171245
2024-12-10,26.14715605397853,12.431736369326211,19.440103634630056,5.3118535001677385,7.696838894762695,9.69777149419861,9.027871184834439,4.089548485437823,3.0548857039591284,3.1022346787047637
2024-12-11,26.087225815120828,12.368249449167616,19.248575919163542,4.629564017894682,8.655500074272483,9.675543846922748,9.11390739577226,4.080175090601058,3.047883794093929,3.0933745969908535
2024-12-12,26.377984308018434,12.684785210495782,19.852325747407182,4.72716123883469,7.140277979018268,9.66662013809609,9.215487609689337,4.12565120095902,3.0818543705277066,3.1278521969534934
2024-12-13,26.535721512674943,12.671652392370596,19.99417673502418,4.755429100058179,7.4178998836236865,9.720865922349468,8.52488974149651,4.150322103793291,3.082486228031724,3.146556380577418
2024-12-16,26.5243920337164,12.630662873198284,20.131515442942224,4.137876315923832,6.868590049777265,10.769863807653861,8.485670690867018,4.225045679414919,3.081170154419638,3.145212952086559
2024-12-17,26.35560337627476,12.380593296272865,19.939772762023043,4.606485741017574,7.199622572204365,10.701329499662467,8.431671905085889,4.198159491525993,3.0615630481360085,3.1251983077970342
2024-12-18,26.35560337627476,12.380593296272865,20.029922713209494,4.606485741017574,7.082957929492485,10.701329499662467,8.431671905085889,4.2246741830514205,3.0615630481360085,3.1251983077970342
2024-12-19,26.435978036329878,12.462675359984084,19.947390453367273,4.585073051773914,6.9237085333244925,10.73396452259833,8.45738532751801,4.2481960680782285,3.070899661899621,3.134728985126172
2024-12-20,26.668617476333168,12.572348238842778,20.09252275283808,4.612901708347636,5.9597473796876,10.828424560812945,8.531811224822885,4.473387814105248,3.0979239080488963,3.162314936160767
2024-12-23,26.59678366218981,12.540267548302776,19.827911139271713,4.6397206106878395,6.40213659044931,10.799257430643669,8.508830185690503,4.513069259915508,3.0895794301081656,3.0824441427407105
2024-12-27,26.667663499516458,12.475315419793917,19.684008756151137,4.353393223194034,6.875284942464203,11.008683356104882,8.477848758397586,4.305101679633543,3.0620415768727147,3.0906587878715253
2024-12-30,26.62242808328695,12.418443146831708,19.650619466940782,4.397789427842774,7.161808118180011,10.990009715132878,8.456325915657077,4.288871378675738,2.928288534982603,3.085416212469474
2025-01-02,26.439259480850687,12.28866989955032,19.485273190608616,4.369304853173447,7.937097614774492,11.056256395915764,8.396371136272837,4.058984906215106,2.9081412172095993,3.0606413054291273
2025-01-03,26.383585481489817,12.19378186136461,19.11688069930127,4.706930743176587,8.424698221151779,10.97988919601907,8.414081084137095,3.8239388481220318,2.902017450680302,3.0541964145574396
2025-01-06,26.394327715584215,12.481985561541535,19.2538920126799,4.0308440112934445,6.873854763220222,10.984359723353457,10.18243950503289,3.839657734077945,2.9031990243835084,3.055439948832887
2025-01-07,26.450047108048352,12.508335490197783,19.489675523027064,4.046449192049517,6.155711835340562,11.007548109016769,10.523251471827152,3.8477633921768533,2.9093277838497182,3.061890094466228
2025-01-08,26.233645538934265,12.405998302818611,18.69505296082143,4.319490261440887,7.356329443211547,10.917489642460572,10.356219828448497,3.7934097774609175,2.8855250626326088,3.0368391817706604
2025-01-09,26.212430388065272,12.308063390130448,18.604338394565115,4.780120605308483,7.14468927545924,11.313010700684108,9.890753411351794,3.82901900638539,2.8831915383250872,3.0343832897250613
2025-01-10,26.205059246106284,12.304602265727034,18.374140404633533,4.991439856401197,7.184861314425383,11.308071843692007,9.923123038465196,3.792791271166825,2.8823807621471698,3.033529997235375
2025-01-13,26.16275550141684,12.284738515454013,18.34447838642302,5.650172549601759,6.685452613038106,11.289816827371963,9.907103793494265,3.7691213156970744,2.87772763395866,3.028632863544297
2025-01-14,26.116470349398433,12.263005292832894,18.203425058604413,5.640176695175249,6.783976503234081,11.445004511265552,9.889576900919087,3.7624532736759115,2.8726365776668974,3.0232748372274783
2025-01-15,25.91672821382639,12.169216245808087,17.9859834129463,5.597039895943728,7.5907680824802055,11.357471639781465,9.81394014052742,3.7336775454928963,2.8506662824061224,2.9845085407873855
2025-01-16,25.870410930049083,12.147467935699103,17.854938654506128,5.588772206954265,7.853083827592363,11.33717404540179,9.796401080553798,3.727004874429606,2.8455716918363847,2.979174752977483
2025-01-17,25.78674208640167,12.108181176854332,17.760873712241057,5.570697267625739,6.976775156039191,11.300507900237996,9.76471802949858,4.9255963421912785,2.836368680194416,2.969539648715739
2025-01-20,25.774260692731225,12.102320530503777,17.831795204051417,6.119442176543832,8.610435446713229,9.075443905891277,9.759991674792792,4.923212236948259,2.8349958106022277,2.9681023212219664
2025-01-21,25.772924117147706,12.101692940586927,17.7997563067175,6.119124840691005,8.646288828569606,9.074973280685812,9.759485551000399,4.922956933979656,2.83484879625233,2.967948404369055
2025-01-22,25.819786892379977,12.12369738655615,17.83038980258686,6.130251213884985,8.649888365354661,9.091474257880273,9.609255363233835,4.931908321227241,2.840003387223552,2.9733450096724625
2025-01-23,24.31331993247061,11.416334865675838,16.81778919683043,6.341683515585393,13.382925331038651,8.56102814523613,9.048599081507673,4.644153934787143,2.6743021253690005,2.7998638714991304
2025-01-24,24.330380126697477,11.424345490745072,16.85080353079343,6.971118973927003,13.890019828199124,8.567035255879393,9.054948311404715,3.4333413673086177,2.676178632312801,2.8018284827323656
2025-01-27,24.379711305629197,11.445873852408074,16.89314508250104,6.968902051280458,13.859318110430118,8.584405389306054,9.053686217254786,3.8507189889172873,2.5671459926115245,2.397093009661462
2025-02-03,18.126026579246783,8.509871633449194,12.57444162173353,5.302865723586483,35.69769580637173,6.503973319850455,6.731308462058312,2.8629639566818357,1.9086426377878905,1.7822102592337883
2025-02-04,18.105996217777612,8.500467707876814,12.538687753655475,5.297005734536951,35.834328798819556,6.496786033877278,6.7408708923463125,2.7990825809508646,1.9065334716237996,1.7802408085353438
2025-02-05,18.073951919893723,8.485423436569823,12.52376979240169,5.2876310043310815,36.08971807907954,6.46952926871045,6.595598416910915,2.794128717327635,1.9031592564878033,1.7770901082873374
2025-02-06,18.05840968996581,8.478126615007422,12.591725760218475,5.283084042094625,36.05989481551657,6.46396596347066,6.58992670175077,2.7735585640524283,1.925745902551686,1.7755619453715545
2025-02-07,17.950790274211265,8.369811803240557,12.337297636744147,5.251599408189774,36.68655139072875,6.5458381435873,6.518147454364841,2.696832341665542,1.9142693853786659,1.7288621618891598
2025-02-10,26.328145458500856,12.275873053487455,18.29445885242836,7.525858882906148,7.252159181627299,9.565363108564664,9.560065694991525,3.8547512767208163,2.807629193763673,2.535695297009204
2025-02-11,26.23641526456108,12.197909497916658,17.896384987984217,7.496118647017451,8.428734347233236,9.39126413594651,9.470448487851625,3.857157763911327,2.5338992609636453,2.4916676066142514
2025-02-12,26.11692781550904,12.142357050107892,17.007374922949808,7.470737567615431,9.923031259212522,9.348493880038347,9.080493212313808,3.837839627349451,2.592424759688355,2.4803199052153455
2025-02-13,26.14853172749898,12.139512851626286,16.987618994672257,7.427165115087737,9.526413436872867,9.885933826151023,9.003793553922183,3.8372224962956247,2.595561834788631,2.4482461630844115
2025-02-14,26.299352958306795,12.20953193678066,16.644632947638886,7.390629704581185,9.814191808183702,9.766567225361818,8.942838329887019,3.8593550820104134,2.6105326880143562,2.462367319235163
2025-02-17,26.221189006937973,12.134554268804294,16.27333417630382,7.4882510255896655,10.3407505942854,9.737540142952083,8.91625944099098,3.8302984344138773,2.602773959105849,2.4550489506160575
2025-02-18,26.14669752830411,12.173734020220465,16.17624803132553,7.3687741793382875,11.298670165986811,9.652006921246532,8.473564215745503,3.7019234394533846,2.560307068499262,2.4480744298801165
2025-02-19,25.553833494922912,11.897700343511392,15.708340781535975,8.533369347499743,12.165064396174568,9.450290938363844,8.20430589806814,3.5922759896283316,2.502253313386147,2.392565496908946
2025-02-20,25.489615161517143,11.83360939959904,15.520132607543182,8.505086212511587,13.009790166274007,9.195750499919566,8.183687979757382,3.569571861653105,2.495964999048627,2.1967911121763604
2025-02-21,25.33886698386419,11.644662412705394,15.543907871890358,8.45308681272572,13.879445114501598,9.141365895788429,8.074108453409709,3.5484610504566345,2.4812036080779154,1.8948917965800518
2025-02-24,25.166506569876045,11.565452918631165,15.569830641732416,7.919600860218538,14.899044499818636,8.981286482784068,8.019186634036291,3.532763128822976,2.4643259283714976,1.8820023357083697
2025-02-25,24.884668490652224,11.435932159486859,14.969872193611067,6.754410018891319,17.447640804914712,8.787242092775585,8.059561645966438,3.421433293483371,2.436728101700352,1.8025111985180686
2025-02-26,24.69875716052751,11.59566063874531,14.750359506892874,7.234035715628681,17.424964894137414,8.716623754439688,7.999349317785871,3.3726807229264932,2.418523504652593,1.7890447842635622
2025-02-27,24.085521532310864,11.30937198173765,13.909202914622723,7.375888082933026,19.49780314520403,8.500202166533855,7.936429730935163,3.282480198098972,2.3584749454844975,1.7446253021392175
2025-02-28,24.60907307310215,11.877054985515969,14.143879066624567,7.536219158402711,17.579559845849165,8.618952353302443,8.094090835043122,3.3488805677615203,2.409741561819527,1.782548552578828
2025-03-03,24.35024769150343,11.735806835086764,13.795876985357678,8.082453106991984,18.03649466834097,8.52830271261106,8.00896141375807,3.313658790480245,2.384397158255869,1.7638006376139306
2025-03-04,24.29945137999208,11.695027706426773,13.50144989986051,7.4039173453590905,18.64587681009319,9.080921736372629,7.992254162808932,3.241556592542203,2.379423139824845,1.7601212267197484
2025-03-05,24.319665116090924,11.70475632951499,13.576294019042411,7.41170746395152,18.10518328562101,9.496250188187885,7.998902597539229,3.244253113072089,2.3814024862168175,1.7615854007631253
2025-03-06,26.04985183382396,12.537473961067787,14.295812752756506,3.9485355563006133,16.882610212625146,10.0844899252067,8.286683249351244,3.476807857096558,2.5508238549552633,1.8869107968162224
2025-03-07,25.923938018315756,11.91353610338696,14.259748122253187,4.411068460930053,17.694695990100566,10.035745824394269,7.884980477066531,3.4600024585143094,2.5384942660456744,1.8777902789926908
2025-03-10,25.791202657099298,11.790264071816823,14.378742513675306,4.336589205992484,17.993299130727493,9.984360948140655,8.105806549374066,3.239900910579946,2.5254967055241435,1.8543373070697822
2025-03-11,25.780499878878338,11.785371373201524,14.341652313907932,4.452366679283147,18.326459974261,9.980217659348474,7.720317368155048,3.2350982745393266,2.52444868029258,1.8535677981326344
2025-03-12,25.2350831632236,11.536038017473645,13.982385539603426,4.393714010176288,20.14067670304231,9.728454595721612,7.540060059836427,3.1581935065442814,2.4710410072640143,1.8143533971143995
2025-03-13,25.55514744257419,11.613794706296627,13.962622983075843,4.464866471355182,19.386604475047395,9.851843561362605,7.649404630195078,3.1759683575513056,2.5023819762681634,1.8373653962736103
2025-03-14,25.55514744257419,11.613794706296627,13.976334665137585,4.404877862335055,19.45002100458296,9.834703958785425,7.649404630195078,3.1759683575513056,2.5023819762681634,1.8373653962736103
2025-03-17,25.555585455152517,11.6139937655341,14.051989761997113,4.404953361485042,19.373224842360088,9.834872524591894,7.649535740197565,3.17602279331976,2.5024248668358604,1.8373968885260563
2025-03-18,25.550330294997497,11.611605504956609,13.744072743212667,4.99353873102768,19.631427488899487,9.380449901731476,7.647962716738688,3.101683288661668,2.5019102770420085,1.8370190527322146
2025-03-19,25.550768142459155,11.611804489155148,13.744308270788789,4.99362430363018,19.630050239562014,9.38061065136294,7.648093777316915,3.101736441170427,2.5019531514413393,1.837050533113093
2025-03-20,24.850244360736216,11.293444385536459,13.300814124672225,4.856714424358506,21.851881543501843,9.09008938587896,7.438406477663698,3.016696330847253,2.433357261346403,1.8683517054584369
2025-03-21,24.793631678379207,11.267716180596747,13.268849936336405,5.329549934889695,21.792122276670657,9.069380762835694,7.177016386578447,3.0098238321841957,2.4278136988889094,1.8640953126400461
2025-03-24,30.737571847270345,13.907153566846798,16.163324325087654,6.908222888008245,3.160341894155965,11.173550597733419,8.897609664172958,3.731388668246769,3.009849423005681,2.3109871254721703
2025-03-25,30.723637480859544,13.900848990333902,16.01793634004617,6.938060858353729,3.3464243641124014,11.158182223933899,8.897697293249598,3.6987880132892617,3.0084849578843014,2.309939477937193
2025-03-26,30.702759603569923,13.891402836061884,15.986459485845122,6.974530300287815,3.4059265180620155,11.130007757028533,8.89165097036988,3.7024521641327106,3.0064405782167727,2.3083697864253443
2025-03-27,30.70718587279976,13.889286487334779,15.964050143948944,7.0826299273345645,3.2828473696339913,11.129552813991273,8.884694825973048,3.744175983685443,3.0068740022996407,2.3087025729985595
2025-03-28,30.108797564478966,13.618627147877008,15.663056909262263,7.711971690056687,4.390109047966282,10.912672168909749,8.71155953676474,3.6712135460913995,2.948279305441938,2.2637130831509675
2025-03-31,29.913083533339048,13.53010297443585,15.50105618664159,7.641779690039464,5.294475348389118,10.641113015481576,8.654932418700511,3.645343580152719,2.929114819495305,2.2489984333248203
2025-04-01,29.797705356852006,13.477915823380945,15.423280301678286,7.620298492667786,5.669757887148835,10.600069028352985,8.621549356771263,3.6312830740040303,2.9178168894033485,2.240323789740516
2025-04-02,29.794132733960378,13.476299876447268,15.171647975227906,7.631374440710576,5.828939314886815,10.598798123469203,8.710437598077348,3.630847698028571,2.91746705510276,2.240055184089174
2025-04-03,29.76617679911185,13.459662238739911,14.730184879700525,8.067412504708985,5.89534004612859,10.588853235579425,8.71224651585004,3.627440861434354,2.9147295859626623,2.2379533327836607
2025-04-07,29.739459595523403,13.455559653346807,14.228286953273145,8.122003988797537,6.390692725959557,10.579349007019191,8.696448278771431,3.6401417680637294,2.912113414450984,2.235944614794214
2025-04-08,29.739459595523403,13.455559653346807,13.978962174638642,8.11602019411031,6.616082325845146,10.579349007019191,8.696448278771431,3.67006074149987,2.912113414450984,2.235944614794214
2025-04-09,29.45801403197232,12.972590216896728,13.200608285268958,10.767684538849707,6.857730831990335,10.238191060609024,8.65168634782071,3.048538943751394,2.686981829878092,2.1179739129627317
2025-04-10,29.36981362282659,12.931779103545042,13.056684528214621,10.751203403983068,7.1996424407398525,10.207536833902575,8.625782283994477,3.145780842096181,2.600144465602354,2.111632475095245
2025-04-11,29.448123210473497,11.994530667820626,12.305424636604037,10.503361450925423,9.494106523993704,9.744938961802564,8.63298098946879,3.1521934704168815,2.6070773063598267,2.1172627821346475
2025-04-14,29.397029657876537,11.97371972584066,12.3254785495336,10.901152044158243,8.996555756464833,9.728031142318098,8.815165633827366,3.146724301406503,2.6025539334941,2.1135892550800572
2025-04-15,29.397029657876537,11.97371972584066,12.317592022462406,10.901152044158243,9.268640940421035,9.728031142318098,8.815165633827366,2.882525644521496,2.6025539334941,2.1135892550800572
2025-04-16,29.397029657876537,11.97371972584066,12.284074282409831,10.901152044158243,9.30215868047361,9.728031142318098,8.815165633827366,2.882525644521496,2.6025539334941,2.1135892550800572
2025-04-17,29.323604163991124,11.943812749022005,12.20422444770437,10.873924039081619,9.577864002591333,9.70373326258432,8.793147834822557,2.87532590796479,2.596053487355351,2.108310104882528
2025-04-22,29.323604163991124,11.943812749022005,11.954452634905788,10.873924039081619,9.827635815389916,9.70373326258432,8.793147834822557,2.87532590796479,2.596053487355351,2.108310104882528
2025-04-23,29.320720900364417,11.942638365386525,11.953277205096182,10.872854852992276,9.836502075360348,9.702779136311069,8.792283242490226,2.875043189559542,2.595798228603691,2.108102803835725
2025-04-24,29.304009146152715,11.935831491923905,11.932706517105503,10.866657717577354,9.85251494632217,9.697248901885814,8.787271957910717,2.873404518556356,2.6434535413531455,2.1069012612123212
2025-04-25,29.304009146152715,11.935831491923905,11.936637303040602,10.866657717577354,9.848584160387071,9.697248901885814,8.787271957910717,2.873404518556356,2.6434535413531455,2.1069012612123212
2025-04-28,29.304009146152715,11.94565845676165,11.975945162391577,10.866657717577354,9.799449336198354,9.697248901885814,8.787271957910717,2.873404518556356,2.6434535413531455,2.1069012612123212
2025-04-29,29.303433218536984,11.945423682244655,11.971779083952272,10.870374857929448,9.80122209663608,9.6970583165836,8.78709925687987,2.873348045975927,2.6434015881242288,2.1068598531369314
2025-05-02,29.301705571510016,11.94471941406022,11.91997706173659,10.869733971564179,9.877288544762532,9.676834220933287,8.786581194515177,2.8731786415524914,2.6432457406895353,2.1067356386759717
