date,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,HANG SENG SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,BOCI SECURITIES LTD,EVERBRIGHT SECURITIES INVESTMENT,ICBC (ASIA) SECURITIES LTD,BRIGHT SMART SECURITIES INTERNATIONAL,TOTAL_CCASS_PCT
2024-03-27,0.0,4.640922076652767,5.141379031007716,4.0826309803283545,2.4697687126540706,1.2466677476612784,1.412948985470537,1.4150126797370592,1.3368573592581252,0.7745480040681193,22.520735576838025
2024-03-28,0.0,4.647548617875545,6.136799120518481,4.214442351736866,2.498679365360304,1.6873895379007722,1.5738035404097388,1.494152514911949,1.3633635241492366,0.9802547765980659,24.59643334946096
2024-04-02,0.0,4.141659527953761,6.591815306824253,4.215199670733756,2.4983007058618596,1.6403789611688937,1.5930394429307166,1.494152514911949,1.3633635241492366,0.9573269439672546,24.49523659850168
2024-04-03,0.0,4.1397662304615395,6.5321575028443295,4.217092968225977,2.4932456015576263,1.5760068464333377,1.5546055038386053,1.494152514911949,1.4082346747149037,0.9494886923494544,24.364750535337723
2024-04-05,0.0,4.1397662304615395,6.522539551583841,4.212132528796355,2.4970321965420705,1.5200031066134034,1.5546055038386053,1.494152514911949,1.4082346747149037,0.948863904177021,24.29733021163969
2024-04-08,0.0,4.1397662304615395,6.579338476350509,4.212037863921744,2.4970321965420705,1.4849960359822143,1.5395348558005162,1.494152514911949,1.4082346747149037,0.95643709414591,24.311529942831356
2024-04-09,0.0,4.136036434401862,6.579338476350509,4.212037863921744,2.4970321965420705,1.473484787229503,1.5395348558005162,1.494152514911949,1.4082346747149037,0.95643709414591,24.296288898018968
2024-04-10,0.0,4.136036434401862,6.579338476350509,4.212416523420188,2.4970321965420705,1.4696981922450587,1.5395348558005162,1.494152514911949,1.4082346747149037,0.95643709414591,24.292880962532966
2024-04-11,0.0,4.136036434401862,6.579338476350509,4.212416523420188,2.4970321965420705,1.4697171252199808,1.5395348558005162,1.494152514911949,1.4082346747149037,0.95643709414591,24.292899895507887
2024-04-12,0.0,4.136036434401862,6.533899336537175,4.212416523420188,2.5064608180533376,1.4541163538840696,1.4981473726205379,1.494152514911949,1.4360282819007262,0.95643709414591,24.227694729875754
2024-04-15,0.0,4.136036434401862,6.533899336537175,4.212416523420188,2.5064608180533376,1.4381369230497139,1.4981473726205379,1.494152514911949,1.4360282819007262,0.95643709414591,24.2117152990414
2024-04-16,0.0,4.136036434401862,6.517616978104063,4.212416523420188,2.497070062491915,1.4381747889995582,1.4981473726205379,1.494152514911949,1.4360282819007262,0.9567778876945101,24.18642084454531
2024-04-17,0.0,4.136036434401862,6.517616978104063,4.212416523420188,2.497070062491915,1.4381369230497139,1.4981473726205379,1.494152514911949,1.4360282819007262,0.9567778876945101,24.186382978595468
2024-04-18,0.0,4.056517939728527,6.623982431217108,4.212416523420188,2.513750013398393,1.4252435671276802,1.4981473726205379,1.494152514911949,1.4360282819007262,0.9409877866093765,24.20122643093449
2024-04-19,0.0,4.056517939728527,6.6527605530988865,4.212416523420188,2.513750013398393,1.4252435671276802,1.4981473726205379,1.494152514911949,1.4360282819007262,0.9409877866093765,24.23000455281627
2024-04-23,0.0,4.056517939728527,6.648973958114443,4.212416523420188,2.513750013398393,1.4252625001026025,1.4981473726205379,1.494152514911949,1.4360282819007262,0.9361030790794431,24.22135218327681
2024-04-24,0.0,4.052731344744083,6.648973958114443,4.212416523420188,2.513750013398393,1.4185980929299802,1.4981473726205379,1.494152514911949,1.4360282819007262,0.9285298891105542,24.203327991150854
2024-04-25,0.0,4.05568488883195,6.704636904385776,4.189318294015077,2.521323203367282,1.3605874577682908,1.498071640720849,1.494152514911949,1.4360282819007262,0.9119446030786873,24.17174778898059
2024-04-26,0.0,4.058903494568727,6.777434192961722,4.189318294015077,2.521323203367282,1.3337972982533461,1.48300099268276,1.494152514911949,1.4360282819007262,0.9195177930475763,24.213476065709166
2024-04-29,0.0,4.1137523229184065,6.800153762868389,4.189318294015077,2.521323203367282,1.336694043416446,1.48300099268276,1.494152514911949,1.4322416869162817,0.9349292346342652,24.305566055730857
2024-04-30,0.0,4.128122450884373,6.842412162894789,4.189318294015077,2.521323203367282,1.3329074484320016,1.48300099268276,1.494152514911949,1.4322416869162817,0.9349292346342652,24.35840798873878
2024-05-02,0.0,4.149327382797262,6.832036892637411,4.189318294015077,2.521323203367282,1.3777028670979798,1.48300099268276,1.4860113356953932,1.4322416869162817,0.9364438726280431,24.40740652783749
2024-05-03,0.0,4.143950417919351,6.835747755722167,4.185531699030633,2.521323203367282,1.3781951244459576,1.48300099268276,1.4860113356953932,1.4322416869162817,0.9364438726280431,24.402446088407867
2024-05-06,0.0,4.145843715411573,6.835747755722167,4.185531699030633,2.521323203367282,1.4009525603024688,1.48300099268276,1.4860113356953932,1.4322416869162817,0.9364438726280431,24.427096821756603
2024-05-07,0.0,4.1806803892684625,6.835747755722167,4.18534236928141,2.521323203367282,1.3983019438133577,1.48300099268276,1.4860113356953932,1.4322416869162817,0.9440170625969321,24.466666739344046
2024-05-08,0.0,4.180453193569396,6.79028968293391,4.18534236928141,2.521323203367282,1.3894981104745245,1.48300099268276,1.4860113356953932,1.4322416869162817,0.9750292755195323,24.44318985044049
2024-05-09,0.0,4.161520218647173,6.793300025946544,4.18534236928141,2.521323203367282,1.3954430646001021,1.48300099268276,1.4860113356953932,1.4322416869162817,0.9826024654884213,24.44078536262537
2024-05-10,0.0,4.150539093192284,6.797086620930988,4.183827731287633,2.521323203367282,1.401974940948269,1.48300099268276,1.4860113356953932,1.4322416869162817,0.9583682575879767,24.41437386260887
2024-05-13,0.0,4.188405043036729,6.797086620930988,4.18193443379541,2.521323203367282,1.3884757298287242,1.48300099268276,1.4860113356953932,1.4322416869162817,0.9621548525724212,24.440633898825993
2024-05-14,0.0,4.224377695388951,6.793470422720844,4.18193443379541,2.521323203367282,1.371170990749813,1.4822247407109488,1.4860113356953932,1.4322416869162817,0.9318620926968653,24.42461660204179
2024-05-16,0.0,4.014221673752283,6.722414967837744,4.18193443379541,2.521323203367282,1.3752226473831686,1.475427802713871,1.4860113356953932,1.4322416869162817,0.9954011565358437,24.204198907997277
2024-05-17,0.0,4.0364111203611275,6.747482226634766,4.185645296880166,2.5292750528346155,1.4247323768047804,1.475427802713871,1.4860113356953932,1.4466307478571707,0.9359516152800654,24.267567575061953
2024-05-20,0.0,3.7150049380814796,7.092819689216102,4.185645296880166,2.53238006072186,1.407598034500169,1.475427802713871,1.4860113356953932,1.4379215793929483,0.9457967622396211,24.27860549944161
2024-05-21,0.0,3.790736837770369,7.073167261246836,4.185645296880166,2.51908911232646,1.4834624650135142,1.4640680177605376,1.4860113356953932,1.4379215793929483,0.927753637138743,24.367855543224966
2024-05-22,0.0,3.789619792249958,7.059686983102213,4.1889396345166325,2.517953133831126,1.3524273455768128,1.4633106987636486,1.4481453858509485,1.4379215793929483,0.9405712611610877,24.198575814445377
2024-05-23,0.0,3.7818004736070803,7.059876312851436,4.162433469625522,2.517271546733926,1.3486407505923683,1.4633106987636486,1.4481453858509485,1.4379215793929483,0.9550739199515099,24.174474137369387
2024-05-24,25.916477204607503,3.7574148019072577,7.057983015359214,4.162433469625522,2.513484951749482,1.346046933028024,1.4633106987636486,1.4481453858509485,1.417114239953426,0.9683270023970658,50.050737703242085
2024-05-27,25.916477204607503,3.786022527014736,7.057263562312169,4.1643267671177435,2.5115916542572596,1.3425821986172572,1.4708838887325377,1.4481453858509485,1.417114239953426,0.9164506511101763,50.03085807957376
2024-05-28,25.917404920378694,3.8227524983638475,7.0549726723465795,4.1643267671177435,2.5104556757619263,1.3425821986172572,1.4708838887325377,1.4228698643297815,1.417114239953426,0.9164506511101763,50.039813376711976
2024-05-29,25.917404920378694,3.8227524983638475,7.081630301037069,4.1643267671177435,2.5081837187712597,1.3755066420070021,1.4733073095225822,1.4228698643297815,1.4057544550000924,0.8028528015768418,49.974589278104915
2024-05-30,25.917404920378694,3.821957313417114,7.081630301037069,4.166220064609965,2.500364400128382,1.369561687881424,1.4733073095225822,1.4228698643297815,1.4513071926629597,0.8407187514212867,50.045341805389256
2024-05-31,25.917404920378694,3.821957313417114,7.044786731838425,4.166220064609965,2.500364400128382,1.3716443151228686,1.4631971009141154,1.4228698643297815,1.4513071926629597,0.8407187514212867,50.000470654823594
2024-06-03,25.917404920378694,3.8234719514108915,7.121654610022647,4.181366444547744,2.5185400560537152,1.5416245639745816,1.4895139360560046,1.4228698643297815,1.4513071926629597,0.8508668259795978,50.31862036541662
2024-06-04,25.955270870223142,3.854446298383648,7.197424375661382,4.1741719140772995,2.5878347442690495,1.6239830048862491,1.4966895335515267,1.4380162442675597,1.4645602751085154,0.9127019220755763,50.70509918250394
2024-06-05,25.955270870223142,3.8544273654087253,7.180384698231382,4.185531699030633,2.5348224144868268,1.5920809421423043,1.4966895335515267,1.4380162442675597,1.4645602751085154,0.9127019220755763,50.61448596452619
2024-06-06,25.955270870223142,3.859482469712959,7.183413974218937,4.185531699030633,2.5355040015840267,1.5320634116388594,1.4777565586293042,1.4380162442675597,1.5232524973674049,0.8422712553649089,50.53256298203773
2024-06-07,25.955270870223142,3.858460089067159,7.183413974218937,4.185531699030633,2.5355040015840267,1.527708827406748,1.4556239109452263,1.4380162442675597,1.5232524973674049,0.8421576575153754,50.50493977162621
2024-06-11,25.955270870223142,3.858460089067159,7.237145757048204,4.187803656021299,2.5411838940606932,1.5337295134320148,1.4556239109452263,1.4380162442675597,1.5380202178067384,0.8591973349453756,50.6044514878174
2024-06-12,25.955270870223142,3.858460089067159,7.239872105437005,4.187803656021299,2.541562553559138,1.5395798026829814,1.4556239109452263,1.4380162442675597,1.5380202178067384,0.8591973349453756,50.613406784955615
2024-06-13,25.955270870223142,3.858460089067159,7.243658700421449,4.187803656021299,2.541562553559138,1.5346572292032037,1.4556239109452263,1.4380162442675597,1.555362822835494,0.8591973349453756,50.62961341148904
2024-06-14,25.968523952668694,3.7821223341807584,7.304509281821471,4.1938622079964105,2.6358487686718055,1.7336995945605278,1.5219082561479271,1.3967423589371146,1.3844927241624367,1.031676736486822,50.95338621563397
2024-06-17,25.955270870223142,3.7745491442118686,7.236350572101472,4.189318294015077,2.586623033874027,1.5262699213126592,1.4859356037957046,1.3967423589371146,1.3807061291779923,1.088551393153178,50.62031732080223
2024-06-18,25.955270870223142,3.7745491442118686,7.2583128230112495,4.174550573575743,2.586623033874027,1.532801797660826,1.4859356037957046,1.3815959789993366,1.4072122940691036,1.103697773090956,50.66054989251195
2024-06-19,25.955270870223142,3.7740947528137356,7.257934163512804,4.174550573575743,2.6337850744052833,1.5275762965822925,1.4859356037957046,1.3815959789993366,1.4072122940691036,1.103697773090956,50.7016533810681
2024-06-20,25.955270870223142,3.7510533223333913,7.180157502532316,4.170385319092855,2.633065621358239,1.857407652702329,1.5427345285623717,1.3815959789993366,1.3673583818578254,0.986483725347477,50.825512903009276
2024-06-21,25.955270870223142,3.7510533223333913,7.151379380650537,4.170385319092855,2.633065621358239,1.881641860602774,1.5427345285623717,1.3815959789993366,1.363571786873381,0.9837384439837548,50.81443711267978
2024-06-24,25.955270870223142,3.7510533223333913,7.098972906065824,4.180628058525778,2.605234148222572,1.8174022766916733,1.5275881486245937,1.3815959789993366,1.363571786873381,0.9193663292481986,50.60068382580789
2024-06-25,25.917404920378694,3.7177502194452017,7.032631761938357,4.169628000095966,2.5874182188207606,2.1273918750932213,1.5272094891261494,1.3815959789993366,1.363571786873381,0.9628932385943879,50.787495489365455
2024-06-26,25.917404920378694,3.7851326771933915,7.010177253680602,4.158268215142632,2.5809810073472046,2.088901137076343,1.4628373743905931,1.3815959789993366,1.363571786873381,0.9628932385943879,50.711763589676565
2024-06-27,25.917404920378694,3.761788319114291,6.907939189100601,4.151073684672188,2.565834627409427,2.03350325245392,1.5423558690639274,1.3815959789993366,1.3749315718267143,0.9249704898251764,50.56139790284428
2024-06-28,25.917404920378694,3.763492286857291,6.844362259311778,4.227941562856411,2.755164376631651,2.524719286810981,1.542658796662683,1.3815959789993366,1.3733790678830922,0.9333009987909542,51.26401953518287
2024-07-02,25.917404920378694,3.7893547306010467,6.894951168303956,4.225821069665122,2.946387423346098,2.2431102178178444,1.4997566754889269,1.3815959789993366,1.3673583818578254,0.9632150991680657,51.22895566562692
2024-07-03,259.1740494982031,37.47588592179804,69.34653624593474,42.61036407860902,29.90690588061458,21.433334424125132,15.900669676742096,13.815959805688,13.862156264550702,10.493601362562282,514.0194631588276
2024-07-04,25.91740468475866,3.805163693251787,6.865585942668997,4.261036407860901,2.990690588061458,2.117735795226941,1.5710203948808172,1.3815959805688,1.3828076909651987,1.2546314505961476,51.54767262883971
2024-07-05,25.91740468475866,3.805163693251787,6.857861288891956,4.261036407860901,2.990690588061458,2.2691995947767802,1.5710203948808172,1.3815959805688,1.3828076909651987,1.045933267791413,51.48271359180777
2024-07-08,25.917385751783716,3.8800436091542387,6.830446341173435,4.2432394114137955,2.9548315335180337,2.2533905606987656,1.5204125528562273,1.3815959805688,1.4036339634033015,1.045933267791413,51.43091297236173
2024-07-09,25.917385751783716,3.8800625421291826,6.815299961218452,4.2432394114137955,2.9548315335180337,2.382645980639609,1.493811723060287,1.3815959805688,1.344941741077739,1.029045054141606,51.44285967955122
2024-07-10,25.917385751783716,3.898257131050107,6.785007201308484,4.2432394114137955,2.9548315335180337,2.404210639100518,1.493811723060287,1.3815959805688,1.344941741077739,1.0287231935675627,51.45200430644904
2024-07-11,25.917385751783716,3.8963827665306776,6.768686976906989,4.2432394114137955,2.951044938529288,2.407561775665558,1.519181909484885,1.3815959805688,1.3432188403578595,1.025334191052635,51.4536325422942
2024-07-12,25.917385751783716,3.895909442157085,6.766793679412615,4.2432394114137955,2.951044938529288,2.4327426323407186,1.517288611990512,1.3815959805688,1.3432188403578595,1.029120786041381,51.47834007459578
2024-07-15,25.917385751783716,3.895909442157085,6.761871105927246,4.2432394114137955,2.951044938529288,2.4328940961402683,1.5156603761453513,1.3815959805688,1.3432188403578595,1.029120786041381,51.47194072906479
2024-07-16,25.917385751783716,3.895909442157085,6.743222125607671,4.2432394114137955,2.9548315335180337,2.427971522654899,1.5156603761453513,1.3815959805688,1.3432188403578595,1.004583650514307,51.42761863472152
2024-07-17,25.917385751783716,3.895909442157085,6.743222125607671,4.2432394114137955,2.9535062252719726,2.4368700208784517,1.5156603761453513,1.3815959805688,1.3432188403578595,1.004583650514307,51.43519182469901
2024-07-18,25.917385751783716,3.8940729435875427,6.748996682965509,4.242860751914921,2.9535062252719726,2.446904497598629,1.5156603761453513,1.3815959805688,1.3421775267359544,1.004583650514307,51.4477443870867
2024-07-19,25.917385751783716,3.8940729435875427,6.748996682965509,4.242860751914921,2.9535062252719726,2.446374374300204,1.5156603761453513,1.3815959805688,1.3421775267359544,1.004583650514307,51.447214263788275
2024-07-22,25.917385751783716,14.57227081185119,6.747103385471137,4.242860751914921,2.9527489062742234,2.4461471786008793,1.4664346412916536,1.3815959805688,1.3421775267359544,1.008370245503053,62.077095179995524
2024-07-23,25.917385751783716,14.570699374930863,6.717965537032736,4.242860751914921,2.9527489062742234,2.448154073944915,1.4120970032031488,1.3815959805688,1.3421775267359544,1.015943435480545,62.00162834186982
2024-07-24,25.917385751783716,14.570699374930863,6.717965537032736,4.239074156926175,2.9527489062742234,2.4708736438773906,1.4120970032031488,1.3815959805688,1.3383909317472085,1.015943435480545,62.01677472182481
2024-07-25,25.917385751783716,14.555552994975878,6.728568003001224,4.239074156926175,2.9527489062742234,2.4822334288436285,1.4120970032031488,1.3815959805688,1.3383909317472085,1.0386630054130208,62.04631016273703
2024-07-26,25.917385751783716,14.555552994975878,6.728568003001224,4.239074156926175,2.9527489062742234,2.4860200238323746,1.4120970032031488,1.3815959805688,1.3383909317472085,1.0386630054130208,62.05009675772577
2024-07-30,25.917385751783716,14.551766399987132,6.728568003001224,4.239074156926175,2.9527489062742234,2.7510816730445926,1.4120970032031488,1.3815959805688,1.3383909317472085,0.875839420896944,62.14854822743317
2024-07-31,25.917385751783716,14.551766399987132,6.7096350280574955,4.239074156926175,2.9527489062742234,2.7510816730445926,1.4120970032031488,1.3815959805688,1.3383909317472085,0.875839420896944,62.12961525248944
2024-08-01,25.917385751783716,14.506327260122179,6.7096350280574955,4.239074156926175,2.9527489062742234,2.7510816730445926,1.4120970032031488,1.3815959805688,1.3383909317472085,0.875839420896944,62.084176112624476
2024-08-02,25.917385751783716,14.494967475155942,6.7096350280574955,4.239074156926175,2.9527489062742234,2.7700146479883223,1.4120970032031488,1.3815959805688,1.3383909317472085,0.875839420896944,62.091749302601976
2024-08-05,25.917385751783716,14.494967475155942,6.7096350280574955,4.239074156926175,2.9527489062742234,2.7700146479883223,1.4082725422645155,1.3815959805688,1.3383909317472085,0.8796260158856898,62.09171143665208
2024-08-06,25.917385751783716,14.494967475155942,6.76696407618711,4.239074156926175,2.9527489062742234,2.3110793353523102,1.3728678791197406,1.3812173210699255,1.3383909317472085,1.4854812140850457,62.26017704770139
2024-08-07,25.917385751783716,14.494967475155942,6.781353137144344,4.239074156926175,2.9516129277776,2.3084097858852446,1.3690812841309945,1.3812173210699255,1.3383909317472085,1.466548239141316,62.24804101076246
2024-08-08,25.917385751783716,14.512691011660268,6.802936728580196,4.250433941892413,2.9516129277776,2.3258659887833635,1.3690812841309945,1.3812173210699255,1.3383909317472085,1.4756739330641937,62.32528982048987
2024-08-09,25.917385751783716,14.512691011660268,6.810509918557687,4.250433941892413,2.9516129277776,2.3258659887833635,1.3690812841309945,1.3812173210699255,1.3383909317472085,1.4453811731542259,62.3025702505574
2024-08-12,25.917385751783716,14.512691768979263,6.810509918557687,4.250433941892413,2.9516129277776,2.306554354340759,1.3690812841309945,1.3812173210699255,1.3383909317472085,1.45590790722294,62.293786107502505
2024-08-13,25.917385751783716,14.512691768979263,6.859735653411385,4.250433941892413,2.9516129277776,2.302767759352013,1.3690812841309945,1.3812173210699255,1.3383909317472085,1.410468767357988,62.293786107502505
2024-08-14,25.917385751783716,14.49754538902428,6.862386269903507,4.235287561937429,2.9932654726538055,2.2308224545658395,1.3312153342435347,1.3812173210699255,1.3421775267359544,1.3763894124592744,62.16769249437727
2024-08-15,25.917385751783716,14.497542359748289,6.850041970240197,4.235287561937429,2.9932654726538055,2.298981164363267,1.3312153342435347,1.3812173210699255,1.3421775267359544,1.3343203421343066,62.18143480491042
2024-08-16,25.917385751783716,14.505115549725781,6.850041970240197,4.235287561937429,2.9932654726538055,2.298981164363267,1.3312153342435347,1.3812173210699255,1.3421775267359544,1.3343203421343066,62.189007994887916
2024-08-19,25.917385751783716,14.497542359748289,6.850041970240197,4.235287561937429,3.0046252576200434,2.298981164363267,1.3350019292322808,1.3812173210699255,1.3421775267359544,1.3344339399839689,62.19669478271507
2024-08-20,25.917385751783716,14.497542359748289,6.848489466294811,4.235287561937429,3.0046252576200434,2.298981164363267,1.3350019292322808,1.3812173210699255,1.3421775267359544,1.3344339399839689,62.19514227876969
2024-08-21,25.917385751783716,14.494569882682123,6.837129681328571,4.235287561937429,3.0046252576200434,2.298981164363267,1.3312153342435347,1.3812173210699255,1.3421775267359544,1.3344339399839689,62.17702342174854
2024-08-22,25.917385751783716,14.532435832569584,6.8187646956331545,4.2315009669486825,3.023558232563773,2.329273924273235,1.3312153342435347,1.3812173210699255,1.3459641217247005,1.2662752301865414,62.17759141099685
2024-08-23,25.917385751783716,14.494569882682123,6.814940234694521,4.2315009669486825,3.023558232563773,2.329273924273235,1.3312153342435347,1.3812173210699255,1.3459641217247005,1.2738484201640332,62.14347419014824
2024-08-26,25.917385751783716,14.509716262637106,6.807367044717029,4.2315009669486825,3.023558232563773,2.329273924273235,1.3312153342435347,1.3812173210699255,1.3459641217247005,1.2738484201640332,62.15104738012573
2024-08-27,25.917385751783716,14.505929667648362,6.822513424672012,4.2315009669486825,3.023558232563773,2.333060519261981,1.3312153342435347,1.3812173210699255,1.3459641217247005,1.2738484201640332,62.16619376008072
2024-08-28,25.917385751783716,14.505929667648362,6.822513424672012,4.2315009669486825,3.023558232563773,2.3217007342957428,1.3312153342435347,1.3812173210699255,1.3459641217247005,1.2738484201640332,62.154833975114485
2024-08-29,25.917385751783716,14.505929667648362,6.820582261227752,4.2315009669486825,3.023558232563773,2.3217007342957428,1.3312153342435347,1.3812173210699255,1.3459641217247005,1.2738484201640332,62.15290281167022
2024-08-30,25.917385751783716,14.513502857625854,6.828155451205244,4.231065508524977,3.023558232563773,2.3217007342957428,1.3312153342435347,1.3812173210699255,1.3497507167134464,1.2738484201640332,62.17140032819025
2024-09-02,25.917385751783716,14.547582212524567,6.828155451205244,4.231065508524977,3.023558232563773,2.333060519261981,1.3312153342435347,1.3812173210699255,1.3648970966684304,1.179183545445384,62.13732097329153
2024-09-03,25.917385751783716,14.547582212524567,6.862234806103958,4.231065508524977,3.023558232563773,2.3368471142507268,1.3312153342435347,1.3812173210699255,1.387616666600906,1.0996650506817185,62.1183879983478
2024-09-04,25.917385751783716,14.547582212524567,6.862234806103958,4.257571673446199,3.023558232563773,2.344420304228219,1.3312153342435347,1.3812173210699255,1.387616666600906,1.0996650506817185,62.15246735324652
2024-09-05,25.917385751783716,14.547582212524567,6.861931878504858,4.257571673446199,3.023558232563773,2.3406337092394724,1.3312153342435347,1.3812173210699255,1.42169602149962,1.0883052657154806,62.171097400591144
2024-09-09,25.917385751783716,14.547582212524567,6.861931878504858,4.257571673446199,3.023558232563773,2.344420304228219,1.3312153342435347,1.3812173210699255,1.42169602149962,1.0883052657154806,62.17488399557989
2024-09-11,25.917385751783716,14.604381137355757,6.854169358777929,4.231065508524977,3.023558232563773,2.3482068992169647,1.3312153342435347,1.3812173210699255,1.42169602149962,1.0883052657154806,62.20120083075168
2024-09-12,25.917385751783716,14.61952751731074,6.835217450859256,4.231065508524977,3.023558232563773,2.3406337092394724,1.3312153342435347,1.3812173210699255,1.4368424014546037,1.001213580974323,62.11787680802432
2024-09-13,25.917385751783716,14.61877019831299,6.835217450859256,4.231065508524977,3.023558232563773,2.329273924273235,1.3312153342435347,1.3812173210699255,1.4368424014546037,1.001213580974323,62.10575970406034
2024-09-16,25.917385751783716,14.61877019831299,6.863238253775976,4.231065508524977,3.023558232563773,2.329273924273235,1.3350019292322808,1.3812173210699255,1.4368424014546037,0.9368414661656416,62.07319498715712
2024-09-17,25.917385751783716,14.61877019831299,6.863238253775976,4.231065508524977,3.023558232563773,2.329273924273235,1.3312153342435347,1.3812173210699255,1.4368424014546037,0.9368414661656416,62.06940839216837
2024-09-19,25.917385751783716,14.61877019831299,6.85945165878723,4.231065508524977,3.0216649350694005,2.329273924273235,1.3312153342435347,1.3812173210699255,1.4368424014546037,0.9368414661656416,62.063728499685254
2024-09-20,25.917385751783716,14.61877019831299,6.85945165878723,4.231065508524977,3.0216649350694005,2.3368471142507268,1.3312153342435347,1.3812173210699255,1.4368424014546037,0.9368414661656416,62.07130168966275
2024-09-23,25.917385751783716,14.61877019831299,6.85945165878723,4.231065508524977,3.0216649350694005,2.3406337092394724,1.3312153342435347,1.3812173210699255,1.4368424014546037,0.9368414661656416,62.07508828465149
2024-09-24,25.917385751783716,14.626343388290483,6.85945165878723,4.231065508524977,3.0216649350694005,2.571616003552977,1.3312153342435347,1.3812173210699255,1.4557753763983337,0.9595610360981175,62.3552963138187
2024-09-25,25.917385751783716,14.626343388290483,6.8405186838434995,4.231065508524977,3.0197716375750274,2.5905489784967073,1.3312153342435347,1.3812173210699255,1.4557753763983337,0.9595610360981175,62.35340301632433
2024-09-26,25.917385751783716,14.626343388290483,6.837489407852503,4.231065508524977,3.0197716375750274,2.6019087634629448,1.3312153342435347,1.3812173210699255,1.4557753763983337,0.9595610360981175,62.36173352529957
2024-09-27,25.917385751783716,14.626343388290483,6.80026717911313,4.231065508524977,3.0197716375750274,2.6132685484291827,1.3232634847671683,1.3812173210699255,1.4557753763983337,0.8914023263006899,62.25976052225264
