date,CHINA INDUSTRIAL SECURITIES,CITIBANK N.A.,THE HONGKONG AND SHANGHAI BANKING,HANG SENG SECURITIES LTD,EVERBRIGHT SECURITIES INVESTMENT,STANDARD CHARTERED BANK (HONG KONG) LTD,CHINA INTERNATIONAL CAPITAL CORPORATION,BANK OF CHINA (HONG KONG) LTD,CITIC SECURITIES BROKERAGE (HK) LTD,UBS SECURITIES HONG KONG LTD
2024-08-15,60.02607345229845,7.133070950297912,5.998207972357454,5.104640105056086,4.907878971899923,4.634883800443811,4.082798735020115,3.6359558501873175,2.317249050996789,2.1592411114421473
2024-08-16,60.02658166866352,7.133736099790915,5.9974120973933465,5.104683323968969,4.9079205249162685,4.633713528759701,4.082833302417466,3.6365913910282424,2.3172686702026093,2.1592593928589694
2024-08-19,60.031010775550676,7.135230150008305,6.002451110900274,5.101431169083864,4.908282659557194,4.630789503792652,4.077086544340632,3.6368597196841157,2.317439651630192,2.1594187154520976
2024-08-20,60.028832444585575,7.13497123561426,6.005861977529761,5.1012460546681915,4.908104553875402,4.630621467438797,4.076938600073957,3.6367277498231925,2.3173555592504753,2.1593403571403895
2024-08-21,60.03035725966136,7.139869872525501,6.006014534701264,5.094118096720139,4.908229226495417,4.630739091605989,4.0770421599332325,3.6368201277201737,2.317414423275458,2.1593952073614626
2024-08-22,60.029776368593645,7.140768444891226,6.0059564167696875,5.094068802865573,4.908181731417158,4.630694281694836,4.077002707937917,3.6367849355870008,2.3173919985323757,2.1593743117105806
2024-08-23,60.029776368593645,7.140163656024563,6.0059564167696875,5.094068802865573,4.908181731417158,4.630694281694836,4.077002707937917,3.637389724453662,2.3173919985323757,2.1593743117105806
2024-08-26,60.027961156463846,7.146600224345331,6.005774805482785,5.093914765718672,4.908033315221846,4.630554256311802,4.0732508019011435,3.6372797351392254,2.3173219240073704,2.159309015407971
2024-08-27,60.007493164231505,7.1460980232890785,6.012795456115494,5.092177871680489,4.906359801981737,4.6289753563004785,4.0718619280469,3.6349513003542033,2.316531776778868,2.1827553212212476
2024-08-28,60.01046813987012,7.14669414123919,6.015753765982925,5.092430325237819,4.904184665926358,4.629204845789051,4.072063797670192,3.6296901603161755,2.316646622862892,2.182863535105269
2024-08-29,60.00212444256241,7.145700483723866,6.028216577566255,5.091722287148608,4.903502801017418,4.62856121334948,4.0714976286533755,3.629790008042471,2.316324522422931,2.1825600355131898
2024-08-30,60.002704798591154,7.145769598782604,6.027307658231351,5.091771535600284,4.903550228961661,4.628605981987749,4.071537009228926,3.6298251163079507,2.316346926511346,2.182581145796975
2024-09-02,60.000020746065374,7.145208157209519,6.032236649671333,5.091181076046558,4.9033308824101765,4.628398934295174,4.07135488045273,3.6295418484562054,2.316243311235342,2.182483514157589
2024-09-03,60.00110884652565,7.139292735102541,6.049876545645489,5.091273404622503,4.903419804322597,4.628482870316331,4.07142871447919,3.628398670109328,2.3162853163110357,2.1704330925653372
2024-09-04,60.019685180602636,7.141140246716163,6.014138042665787,5.092849662086069,4.904937902340381,4.6299158479016045,4.078736100181566,3.6295220217799247,2.3179699374086646,2.1711050583172096
2024-09-05,60.01895932667362,7.141053884638618,6.015274669873489,5.092788071210908,4.904878583994455,4.629859855561772,4.078686773587886,3.6294781278006067,2.3179419048126695,2.1710788018459843
2024-09-09,60.01787057869768,7.145398895432301,6.012021274010914,5.092695687691324,4.90478960916566,4.6297758695912865,4.078612785934334,3.62941228882223,2.31789985718996,2.1715231534643107
2024-09-11,60.01083096195741,7.144681716825003,6.011316111945094,5.092098355172351,4.904214316528529,4.629232833868743,4.0781343972382995,3.6289865877558745,2.3176279860542532,2.182876732654441
2024-09-12,60.01081644898969,7.144679988961325,6.011338842087537,5.092097123703667,4.904213130497559,4.629231714339057,4.078133410985785,3.6289857101248804,2.317627425561095,2.1828762047494097
2024-09-19,60.01393689854528,7.136828540576948,6.011651420398054,5.0947804203219675,4.904468140353934,4.629472425679121,4.078345466250869,3.6297790398414493,2.3177479378270176,2.182989710205361
2024-09-20,60.01662219629902,7.137147874895594,6.007445952229134,5.095008384077147,4.9046875886681285,4.629679569428525,4.078527950061887,3.6299414527409515,2.317851644460057,2.183087387139556
2024-09-23,60.01604157101763,7.1368369670196605,6.008718064827277,5.094959092887999,4.90464013871998,4.629634780020118,4.078488492719039,3.6297854051086125,2.3178292206178943,2.183066267061783
2024-09-24,60.01756573634277,7.1368972807161635,6.00826599617754,5.094483818446876,4.904764696792055,4.629752354065574,4.07859206987236,3.628668255320161,2.317888084128968,2.1831217081375294
2024-09-25,60.02177573801376,7.129173874282705,6.009896869479208,5.094841176915607,4.905108747193234,4.630077113407406,4.078878167437612,3.628922792458263,2.3180506750735965,2.183274845738605
2024-09-26,60.03230332665461,7.114094317180869,6.0097413536274775,5.095734792464989,4.90596908440409,4.630889211127376,4.080803215632774,3.6283496629098506,2.3184572522475597,2.183657783750405
2024-09-27,60.03266641282094,7.113774453712657,6.009535774430608,5.095765612385397,4.905998756587368,4.630917219578112,4.080827897064487,3.62837160782111,2.318471274693957,2.1836709909053753
2024-09-30,43.53396654727505,5.158441887084642,4.356714779546572,3.6926713769934825,3.5576894799501124,3.357331051774892,2.959299257746299,2.62943655720817,1.681288820644308,1.5835355240530709
2024-10-02,60.048210618534426,7.099282103214436,6.010486843674799,5.093455206980618,4.907269062546763,4.630906349739532,4.08188454225624,3.626165231043114,2.3181036350883644,2.1842364069217126
2024-10-03,60.073796175091395,7.083060601762887,6.011837348710998,5.095020212252071,4.909359969317285,4.619564391018884,4.0872551603837275,3.615847726288891,2.3190913409841696,2.185167074189687
2024-10-04,60.0644171194589,7.081833727320343,6.038129951143087,5.085873846772355,4.908593492696798,4.613396918105829,4.086617035344622,3.617582723893895,2.3187292715281203,2.1848259137360446
2024-10-07,60.06899722258121,7.069422801895923,6.040769040218666,5.08505129283369,4.908967788585449,4.610359673862247,4.086928652910244,3.625604931420817,2.318906082020682,2.184992513671066
2024-10-08,60.07561416037238,7.070201538566461,6.0357451085587925,5.085490389690289,4.909508538988781,4.61570953629409,4.087378851080741,3.615957151002546,2.3191615225640194,2.1852332028819004
2024-10-09,60.09388811342817,7.0723521704462415,6.031138039916438,5.084615567964322,4.911001925778454,4.602704206777783,4.088622160371705,3.609912931631082,2.319866971012354,2.1858979126734446
2024-10-10,60.090613828144235,7.071966825124754,6.030809426356066,5.0819169196089335,4.910734344135132,4.602453423093722,4.088399387044972,3.6175864646388494,2.3197405703662586,2.1857788114870784
2024-10-14,60.107644009051675,7.073971079478815,6.031065231938769,5.083357177229617,4.912126087186853,4.577112568539558,4.089558073514416,3.618369489453646,2.3203980041825387,2.1863982794241132
2024-10-15,60.1074256123144,7.073945376721225,6.032133346606565,5.083338707222346,4.912108239335249,4.57503699596258,4.089543214403651,3.619688598942678,2.320389573185756,2.186390335305549
2024-10-16,60.11622133989665,7.074738267713,6.031949482673303,5.084082569765477,4.912827045131498,4.575706476957403,4.090141651413443,3.6068937652589055,2.320729123821347,2.186710277368978
2024-10-17,60.11410963537551,7.074489753144839,6.0352503015321215,5.083903981026712,4.912654472091284,4.575545745962683,4.089997976870618,3.6067670657807684,2.320647603491661,2.1866334647238017
2024-10-18,60.118842972607766,7.075046792847346,6.035725512345881,5.084304283587035,4.913041290601332,4.5682743747275625,4.090320020061829,3.606808785275492,2.3208303294402146,2.186805638505542
2024-10-22,60.12415976315712,7.0757936438249995,6.036138151917946,5.084753929315868,4.9134757901726935,4.5686783838006155,4.090681759805163,3.598283963726532,2.3210355790450317,2.186999035234041
2024-10-24,60.131663135854616,7.07667668846212,6.024411653313722,5.085388496251307,4.91408898194517,4.5692485455589456,4.091192268558244,3.598733022237414,2.3213252395585813,2.1872719682598842
2024-10-25,60.12721916474024,7.076153693667877,6.025177966296101,5.0850126656422034,4.913846965174269,4.574968565610268,4.090889913038428,3.5984670614313243,2.32115368431175,2.1871103200875353
2024-10-28,60.125835111173046,7.076111960766577,6.025039274216655,5.084895614994977,4.913733854547911,4.574620952885593,4.090795745856645,3.6008072557719415,2.321100254249934,2.1870599755367244
2024-10-29,60.128821832689006,7.076584620521147,6.021098057982769,5.085148204703073,4.91397794187909,4.574848194948878,4.090998954138892,3.600138022691185,2.3212155537722987,2.187168616673659
2024-10-30,60.152945017323276,7.079423687580465,5.984606561483934,5.0859762644526425,4.915949389074754,4.576683586102683,4.092640228990142,3.6015823682077475,2.3221468062012147,2.1880460905831445
2024-10-31,43.53396654727505,5.123529594442271,4.331187139236724,3.6808292676801155,3.55777719927836,3.3122433170558505,2.9619308375937137,2.606717251192155,1.6805870660183309,1.5835355240530709
2024-11-01,60.15301792636226,7.0794322682738535,5.984250196890675,5.085982428966145,4.915955347505311,4.5766891333223905,4.092645189519771,3.6018291457462945,2.3221496207848067,2.1880487426284883
2024-11-06,60.15316374497047,7.079449429723036,5.984022290689815,5.085994758037981,4.9159672644097565,4.576700227802146,4.0926551106151035,3.6018378770407686,2.3221552499724587,2.188054046738462
2024-11-07,60.15272629126673,7.079397945625098,5.98397877290037,5.085957771001795,4.9159315138697455,4.576666944524244,4.092625347473403,3.6025389163615427,2.3221383624913767,2.188038134485687
2024-11-08,60.15315827675991,7.07944878616719,5.984021746713541,5.085994295696708,4.915966817524798,4.576699811758185,4.09265473857316,3.60184664009521,2.3221550388774292,2.188053847833874
2024-11-11,60.16045010733523,7.080306964567034,5.983534925508203,5.0757009285518055,4.916562736312343,4.5772546042342155,4.093150854584554,3.6022832598207613,2.322436533010044,2.1883190860758077
2024-11-12,60.167626629749535,7.081151572304188,5.97231972901753,5.076306407424007,4.9171492316363565,4.577800623590863,4.093639125347168,3.6027129751322438,2.3227135757815858,2.1885801300165175
2024-11-14,60.167407796910624,7.081125817781563,5.972298007374938,5.076287944629235,4.917131347704648,4.577783973887983,4.093624236565251,3.6030635771613597,2.3227051279495163,2.1885721700348815
2024-11-15,60.166386598042635,7.081005632486334,5.972196641798662,5.076201786696021,4.9170478910767175,4.577706276875876,4.0952520195452555,3.603002423713322,2.3226657055456905,2.1885350242194908
2024-11-18,60.167626629749535,7.081151572304188,5.970258724897086,5.076306407424007,4.9171492316363565,4.577800623590863,4.0953364228581215,3.603076681741734,2.3227135757815858,2.1885801300165175
2024-11-20,60.16791840934427,7.0811859119591105,5.97028767733827,5.075846080194928,4.9171730770809985,4.577822823383102,4.095356282966765,3.6030941546638493,2.3227248396532683,2.1885907434154355
2024-11-21,60.168283137817305,7.081228836996129,5.969838920847293,5.075028191161437,4.917202884212032,4.577850573426188,4.096108529529463,3.603115996054809,2.3227389196465014,2.1886040103088407
2024-11-22,60.167816650889236,7.081295171886016,5.969840524653145,5.074988844279869,4.917164760955916,4.577815081181108,4.096076772248295,3.603694240559928,2.3227209113656127,2.1885870419808726
2024-11-25,60.16883789830254,7.079839271249286,5.96982061467047,5.075074983673291,4.917248221551172,4.577892781886743,4.096146296256996,3.6037554072039306,2.3227603356434843,2.188624189562085
2024-11-26,60.16891084587292,7.07984785471361,5.969706614244854,5.0750811365990005,4.917254183130675,4.577898332038076,4.096151262347928,3.603759776329385,2.3227631517145437,2.1886268430089975
2024-11-27,60.16692673498238,7.079856860152237,5.970964568610721,5.07491378233561,4.9170920333187675,4.577747372716914,4.098440871489794,3.60281654783339,2.3226865570147113,2.1885546715454707
2024-11-28,60.16685379222291,7.079969510939296,5.970957329772774,5.074907629815688,4.917086072132432,4.577741822931614,4.0984359027868384,3.6028121799955235,2.3226837411293726,2.188552018273554
2024-11-29,60.16802089759851,7.080349319525419,5.968405954005684,5.075006071924626,4.917181452848314,4.577830621111223,4.098515403479865,3.6033670119960095,2.3227287961141228,2.1885944713962338
2024-12-02,60.19655611512717,7.083828531812725,5.974147575342042,5.077412938563437,4.919513469761813,4.580001697883138,4.108949728742455,3.6059249975573393,2.3238303708454913,2.1298345743643794
2024-12-03,60.18962051710345,7.083133642264775,5.97333797893386,5.076827940061611,4.91894666378319,4.579474009045528,4.108476312562901,3.6170311238747326,2.323562628729203,2.129589183640754
2024-12-04,60.1929786070882,7.083528823359793,5.967970771350961,5.077232472279453,4.919221100893529,4.579729506350097,4.108705532036945,3.6172329247149313,2.3236922645754743,2.1297079973506223
2024-12-05,60.19553392658096,7.081403698795276,5.9657982889832315,5.077448011556723,4.919429932253252,4.580530384415564,4.108879955293261,3.61738648391762,2.3237909102360854,2.129798407968031
2024-12-06,60.19619104380403,7.081481002077271,5.965014362245367,5.077260852714786,4.919483634611639,4.580580387218265,4.10892480938143,3.617425972677102,2.3238162776168583,2.1298216576532525
2024-12-09,60.19838153816629,7.081738691873627,5.961471201954477,5.077566907945663,4.919662650941079,4.5807470711120475,4.109074330081559,3.6175576081022287,2.3239008395528673,2.1298991602701594
2024-12-10,60.19808946304038,7.081704332150538,5.961442277631141,5.078027459888896,4.919638781344396,4.580724845891978,4.10905439335948,3.6175400561586897,2.323889564272487,2.1298888262620097
2024-12-11,60.198527576792095,7.080057702649578,5.958817112604699,5.080490373117864,4.919674585826279,4.580758183802959,4.110297276522737,3.617566384137868,2.323906477234088,2.1299043273118388
2024-12-12,60.198965696920915,7.078289750496984,5.960437363291191,5.080406049841953,4.919710390829326,4.580791522199202,4.110569788308767,3.6169862190824977,2.3239233904418715,2.129919828587299
2024-12-16,60.19889267645658,7.078402463171534,5.960430133367905,5.08039988738377,4.919704423292625,4.580785965766129,4.110564802247776,3.6169818317311515,2.3239205715568114,2.12991724502572
2024-12-17,60.19721325466776,7.074566136139723,5.960627735430463,5.080258154971637,4.919567173944079,4.580658171525757,4.110450126183377,3.6229456832101716,2.32385573908781,2.1298578248392244
2024-12-18,60.1973592876252,7.074583298392917,5.960642195370538,5.080270479215282,4.919579108366038,4.580669283785339,4.110460097761061,3.6227118812530725,2.3238613765502087,2.1298629916803495
2024-12-19,60.19641008606656,7.072652342224144,5.960548207014083,5.080190372700407,4.919501535658318,4.580597055061766,4.113791502325527,3.6226547577545523,2.3238247335335247,2.129829407661128
2024-12-23,60.200791266103295,7.073167099885012,5.953703882439364,5.080681418517415,4.919859583952028,4.580930437407081,4.114090909901154,3.622918419701868,2.3238725624289596,2.1299844196638236
2024-12-27,60.2040775696686,7.0735532173058875,5.9485699851643545,5.080958768052342,4.920128154376958,4.5811805060143564,4.114315494185527,3.6231161913501975,2.323999420407511,2.1301006934742692
2024-12-30,60.204473410885704,7.073791395303232,5.948609096953422,5.080506936180624,4.920160504171118,4.580846697886884,4.114342545769381,3.6231400133034732,2.3240147006808125,2.1301146988653508
2025-01-02,60.197170905242636,7.072933379301172,5.9478875600137595,5.079890695750815,4.9195637129725425,4.580291063779214,4.1138434963141535,3.6348300510040112,2.323732809161714,2.129856326459987
2025-01-03,60.19724392153005,7.072941958430867,5.924242207739656,5.079896857415118,4.919569680167887,4.5802966194530725,4.113848486209435,3.65836573144173,2.3237356277384036,2.129858909873781
2025-01-07,60.20534983062491,7.073894371212805,5.925039941417538,5.082279256742419,4.905068185426745,4.580913383039014,4.114402439840647,3.6588583516702156,2.32404853225914,2.1301457077665686
2025-01-13,60.20549590306224,7.073911534155886,5.9250543169676835,5.08229158755555,4.905080086283848,4.580924497419795,4.114412422355394,3.6586246052437614,2.3240541709512925,2.130150876004546
2025-01-14,60.206043681015174,7.073551300625172,5.925108225902011,5.0823378286377014,4.9051247150123105,4.5809661768280625,4.11444985721712,3.658172641351571,2.3240753162905534,2.130170257120319
2025-01-15,60.206043681015174,7.073551300625172,5.9238950964477075,5.0823378286377014,4.9051247150123105,4.582179306282367,4.11444985721712,3.658172641351571,2.3240753162905534,2.130170257120319
2025-01-16,60.20954969596717,7.073841899005956,5.924240066213404,5.082633791490081,4.9054103581062725,4.582446143101036,4.114689456463918,3.652683629465054,2.324210655573959,2.1302943046131477
2025-01-17,60.20969578878498,7.073616422410406,5.924254440825555,5.082646124023644,4.905422260623819,4.582457261976247,4.1146994403714565,3.652692492358842,2.3242162950528384,2.130299473572213
2025-01-20,60.21152200882798,7.073830972241921,5.924434129363388,5.082800285742975,4.9055710469668545,4.582596252469195,4.114824243303782,3.649770182558826,2.3242867908480203,2.1303640876770555
2025-01-21,60.214473049301375,7.074177669365738,5.9198712959277335,5.0830494000131505,4.905811475014872,4.58282085112678,4.115025915882017,3.649901136945225,2.3244007069916877,2.1304684994314185
2025-01-22,60.21534976020407,7.074280668003377,5.918501507729241,5.083123408214208,4.905882902666546,4.582887576098398,4.115085829851243,3.6499542787890125,2.3244345498095162,2.130499518634389
2025-01-23,60.219660626832,7.07466578121677,5.91771181431022,5.083487313217723,4.906234118875866,4.577391330418071,4.115380432244913,3.650215582030737,2.324600957998948,2.1306520428547464
2025-01-24,60.219441415329314,7.074518688089469,5.917083572959241,5.083468808316146,4.906216259211057,4.577374667806201,4.115365451444302,3.65129435399471,2.3245924959906294,2.130644286858928
2025-01-27,60.220245198641685,7.074613115734942,5.917041210095559,5.08353666028058,4.906281745284381,4.5774357646428045,4.115420381579761,3.650129674298301,2.3246235236556565,2.1306727257863263
2025-02-03,60.22246630963964,7.074874049594408,5.917211517398142,5.083724157012741,4.906462704300864,4.577604594790968,4.115572171155519,3.64662392140491,2.3247092630420947,2.130751311660706
2025-02-04,60.21852037910549,7.074410485691295,5.9168238065149055,5.083391058360233,4.906141220273623,4.57730465839097,4.115302508305575,3.6529372418654704,2.324556942125563,2.130611699366879
2025-02-05,60.22078557230264,7.074555255632861,5.913406095575571,5.0835822763239324,4.906325770768163,4.5774768392965814,4.115457310436006,3.6530746515616537,2.3246443831742396,2.1306918449283576
2025-02-06,60.22297785701615,7.0746914515252275,5.911194426578229,5.083767339663912,4.906504381241017,4.577643478313424,4.1156071300384065,3.6521155149256828,2.324729009807671,2.1307694108902835
2025-02-07,60.21172582185632,7.0732482948367394,5.908876737618521,5.0828174907709185,4.905587652082579,4.576788193383983,4.114838171780628,3.6714516803720154,2.324294658444018,2.1303712988542802
2025-02-10,60.20924217290256,7.072956533298812,5.908633004768699,5.08260783170251,4.905385303495598,4.576599407311953,4.114668440496883,3.67542509742634,2.324198784560354,2.130283424036289
