date,HSBC BROKING SECURITIES (HONG KONG) LTD,ZHONGTAI INTERNATIONAL SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,STANDARD CHARTERED BANK (HONG KONG) LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,BANK OF CHINA (HONG KONG) LTD,CHINA MERCHANTS SECURITIES (HK) CO LTD,FUTU SECURITIES INTERNATIONAL,CITIBANK N.A.,GUOTAI JUNAN SECURITIES (HONG KONG) LTD
2024-04-25,0.0,19.15051934852489,17.625123954544836,13.860266092208443,16.21281135749154,10.054626406479326,8.737708888578544,4.981375645403751,8.44914210045016,0.9284262063185074
2024-04-26,0.0,19.15678082167584,17.708126843426083,13.871886297150027,16.11952915235765,10.06992900341756,8.806032073722045,4.996548701830643,8.341962523790627,0.9292045826295235
2024-04-29,0.0,19.219805426256986,17.762537419407327,13.92464296539979,16.128228177609873,10.101327198863116,8.839522610103215,5.019000811722001,8.072196916736871,0.9327384739008224
2024-04-30,0.0,19.326824561327218,17.510447199567537,14.01281427915353,16.224944697563792,10.18880056485942,8.89849743938579,5.075559418743946,7.814676304692068,0.9474355347066995
2024-05-02,0.0,19.35214477811831,17.67829885585189,14.030825062892022,16.23421207151281,10.210836703526823,8.910502935757922,5.0733474774664735,7.551425096829016,0.9584070180447354
2024-05-03,0.0,19.372711600289012,17.67186561996089,14.050085035802395,16.247812539243892,10.22151450555117,8.919972724839827,5.059605978083197,7.497006414768097,0.9594255814615184
2024-05-06,0.0,19.382927082427756,17.53969727787156,14.109703033101084,16.256380221570087,10.20079984015073,8.985587081565887,5.044870905552688,7.520103058743461,0.9599314990167424
2024-05-07,0.0,19.380903359307055,17.5373439642404,14.106489749025474,16.254682933416788,10.199560787542634,8.984822931321746,5.044344183151623,7.5320208170335095,0.9598312749607683
2024-05-08,0.0,19.38910204903305,17.544762774350293,14.110716346060896,16.26155914034558,10.117354695715782,8.988623774558578,5.069979715519385,7.545478163877556,0.9724233405388858
2024-05-09,0.0,19.382151271947883,17.53325246079892,14.105657811447717,16.23676096725404,10.18333722409762,8.988881927437422,5.075645204160224,7.522238395251836,0.9720747376043402
2024-05-10,0.0,19.378205719073833,17.52968328142004,14.10278637483898,16.233455709855065,10.183178111011678,8.987052093977466,5.076873821640363,7.526448734660917,0.9823161535216605
2024-05-13,0.0,19.391532622726597,17.541738907391903,14.11248523333897,16.244619885905877,10.202194799933896,8.993232726958409,5.080887645643607,7.450316459827409,0.9829917182733365
2024-05-14,0.0,19.37170075222276,17.607806971024328,14.124315698511284,16.209048029649704,10.20932785501032,9.053607233343296,5.170483171349356,7.26354917912972,0.9901611097592313
2024-05-16,0.0,19.367793132043538,17.37488791480053,14.136595418059054,16.203691635726404,10.462024336459427,9.051780958057906,5.161267136232948,7.255997672619781,0.9859617960004106
2024-05-17,0.0,19.362001975431443,17.386903093903726,14.116722587319739,16.139740021628896,10.542340637699294,9.049074388404405,5.161462295736049,7.256088015945501,0.985666983930948
2024-05-20,0.0,19.522941804056643,16.96717413505464,14.226350212845157,16.244798154452102,10.549688316005309,8.610172477003703,5.122155150209965,7.7654890736672515,0.9912306767052315
2024-05-21,0.0,19.226335577336137,17.91587108105681,14.08288852748101,15.900980693799943,10.592761969153226,8.716719684838914,5.008257209946704,7.62489647825101,0.9312887781362453
2024-05-22,0.0,19.175821607824865,18.015145636653664,13.811735302367381,15.859203536070895,10.863303913147465,8.745469319807501,5.010938602976977,7.6213917755213485,0.8969903056299041
2024-05-23,0.0,19.141744517913043,18.19435351485689,13.796471378253173,15.831020362703866,10.904151709108282,8.729927866073359,4.9088827871926055,7.6246906954651985,0.8687571684335837
2024-05-24,0.0,19.13264343740457,18.38652672062857,13.794206333877126,15.823493389876628,10.903261838982445,8.725777158896804,4.832681919141401,7.357158787240178,1.044250413952279
2024-05-27,0.0,19.070661046830324,18.720783528661176,13.75020332990565,15.732849163231954,10.782325979946467,8.697509004018151,4.8476755228614214,7.357124979455544,1.0408674450893163
2024-05-28,0.0,19.048514648708426,18.945666019514984,13.731670056589843,15.69559477902455,10.786907482980848,8.687408751247743,4.833665629899192,7.235018602072703,1.0355540299617125
2024-05-29,0.0,19.081148783217824,19.051278083967414,13.75553795405859,15.722484652627289,10.771123506855007,8.606009633138182,4.8590788365644375,7.116010396528097,1.0373281530431577
2024-05-30,0.0,19.27195363761804,18.641701279770874,13.893088551579702,15.666698806634843,10.81307796236487,8.62769797702015,4.905072421162807,7.133008289895221,1.0477010739534922
2024-05-31,0.0,19.268586169981123,18.655744345494828,13.890660955138054,15.663961299986543,10.811188548827538,8.626190423906175,4.9042153377064235,7.1319349141189035,1.0475180048404151
2024-06-03,0.0,19.297564846620567,18.601500827793366,13.91155158865813,15.685786217161574,10.823809310587231,8.621837217189919,4.883348879093155,7.125507710397066,1.0490934024989913
2024-06-04,0.0,19.4386513482221,17.952806923811217,14.013260387726461,15.795230699719365,10.902943305045621,8.684872364889618,5.038430759179985,7.117040778040661,1.0567634333649716
2024-06-05,0.0,19.43888883644168,17.953026258994324,14.013431592209754,15.795423675103795,10.906567172584309,8.684978470752533,5.002538488523568,7.14836916120827,1.056776344181767
2024-06-06,0.0,19.435666276977255,17.932599603759233,14.028558880173424,15.792805125633858,10.878234453558603,8.683538683745942,5.07290688866887,7.119088934621827,1.0566011528609884
2024-06-07,0.0,19.44533885985245,17.91271662923775,14.03551867433657,15.800664759269903,10.863561543514164,8.687860236008238,5.075431531333522,7.1217807729966776,1.0571269934507281
2024-06-11,0.0,19.464705691283463,17.849466095037585,14.04949752686117,15.80923626893817,10.822650823600565,8.69651302040555,5.116313283865093,7.1334374375444725,1.0581798524639288
2024-06-12,0.0,19.63791973157077,17.219978926427302,14.174345970467636,15.949920732984586,10.857248220018997,8.773902228368256,5.117762693933783,7.201325030408085,1.067596465820584
2024-06-13,0.0,19.785064897891765,16.552996011665023,14.298317200051075,16.069432054506517,10.943929843453214,8.839644288643706,5.194657791745184,7.240362041923795,1.0755958701197232
2024-06-14,0.0,19.782312821934955,16.564603377854066,14.29632832333057,16.06719681808829,10.942407557509215,8.838414705994419,5.193935221822555,7.239354917287258,1.0754462561786684
2024-06-17,0.0,19.786530121167374,16.56813470858064,14.299376091051519,16.070622109024594,10.944740318466364,8.840298926504472,5.173723957961925,7.240898241680653,1.0756755255624617
2024-06-18,0.0,19.783999525879583,16.605805238156655,14.303586753495617,16.068566759231985,10.961103716065136,8.839168297805601,5.122259589070865,7.2399721680913185,1.0755379522032364
2024-06-19,0.0,19.762480505982563,16.694206249587854,14.288028768491392,16.05108900872172,10.93143749117199,8.829553950705321,5.13673867010833,7.2320972636800445,1.074368091550784
2024-06-20,0.0,19.772369155758753,16.63920757063088,14.295178139869188,16.0591205712417,10.943653346254008,8.833972038134783,5.152978568317152,7.228614931385429,1.0749056784081041
2024-06-21,0.0,19.772965896808675,16.63669169575495,14.296142174268518,16.059605244393158,10.943983631771964,8.834238652302641,5.152601490056546,7.2288330949868485,1.0749381196566994
2024-06-24,0.0,19.77114068465296,16.635155988260564,14.29482251931071,16.057057709176174,10.942973409427935,8.833423177281908,5.162421805631352,7.228165812490865,1.0748388937675295
2024-06-25,0.0,19.764614798540894,16.624341470046357,14.297202516186758,16.05175773526085,10.962430947442515,8.830507517808634,5.162492415236581,7.228086952350712,1.0785656471267
2024-06-26,0.0,19.74898424200229,16.64665782243196,14.293697746018113,16.03906343742695,10.9626273366858,8.823524040092092,5.19068149103534,7.217051205047814,1.0777126792596383
2024-06-27,0.0,19.758373628492308,16.639670511202905,14.274060644506232,16.04668899242798,10.96783936904903,8.827719064828612,5.186940272287764,7.220482454080781,1.0782250631243862
2024-06-28,0.0,19.757637570609656,16.63905063423961,14.257385944611128,16.046091205780893,10.967430784578715,8.827390206172243,5.2046639427421315,7.218616914358339,1.0817327969072805
2024-07-03,0.0,19.758724151522078,16.633046919790555,14.258170036503342,16.046973668391153,10.968033943782654,8.827875672801047,5.206724223761312,7.218659096117938,1.0817922873299213
2024-07-04,0.0,19.760060213982715,16.634171627510806,14.26090832569594,16.047881329709853,10.981549598984198,8.828472603716381,5.203882794228718,7.201208069277043,1.081865436894348
2024-07-05,0.0,19.755083279335793,16.62111339995431,14.25731645360779,16.042952515054647,10.996520904614712,8.826248990493294,5.226339963229024,7.192831544527041,1.0815929491833858
2024-07-08,0.0,19.75371681355517,16.61996371192841,14.266262421261168,16.04184281861237,10.995405551870599,8.825638475870488,5.22775205393026,7.1879000179376416,1.0815181350338967
2024-07-09,0.0,19.738873068060528,16.651426983903896,14.255542171976451,16.029788326067397,11.008410345113697,8.819006532494967,5.236761247835016,7.179485886187684,1.0807054383603643
2024-07-10,0.0,19.73631967396118,16.64927297768177,14.253698094194533,16.027714734186823,11.02169421397354,8.81786571765896,5.236438234713865,7.1764307138724615,1.080565639756871
2024-07-11,57.45470654132072,8.374881362136373,7.130648278944518,6.050724670374349,6.801177302679911,4.676929791198864,3.7417603926467757,2.222022631389695,3.082457432110418,0.4646915971983794
2024-07-12,57.45133692951712,8.37439019090271,7.130230079669742,6.0503698066130145,6.8007784262658255,4.682670692034545,3.7415409453509088,2.221741934038284,3.082276651708383,0.46466434389947286
2024-07-15,57.49244726016512,8.380382635432694,7.13533224320218,6.054699256832732,6.801431195929856,4.684817561043733,3.744218271826099,2.2361231751890727,3.0055515576053953,0.46499684277311065
2024-07-16,57.50072794981097,8.381732275216052,7.137459696730976,6.0556743510914055,6.802526549510371,4.685572039261879,3.74482126886777,2.281636805648162,2.944777334504114,0.46507172935829943
2024-07-17,57.5130200123988,8.383524057362033,7.138985487872035,6.056968886496246,6.803980741223819,4.6865736847509,3.74562180790542,2.2850601618467037,2.9210940113347488,0.46517114880930344
2024-07-18,57.49709327613448,8.381202458242418,7.137008531366611,6.055291566369505,6.796904230345394,4.702583610733936,3.7445845552856216,2.299853847332394,2.920435592441299,0.46504233174834475
2024-07-19,57.43623755198482,8.372331676855405,7.167040343912361,6.052340447859432,6.789559949376543,4.718278477724145,3.815792678361539,2.31440839622928,2.8694603532276064,0.4645501244688761
2024-07-22,57.241647197721676,8.34396674460278,7.453009274243307,6.0283893284277275,6.766557348019793,4.7022932474997345,3.838825061517829,2.3057432419524475,2.855168879519685,0.46439967649501435
2024-07-23,57.24151854723577,8.343947991554455,7.452992523620088,6.0283757796349455,6.7665421401958845,4.7022826791052035,3.8388164337662936,2.305962809596254,2.855162462533422,0.4643986327576839
2024-07-24,57.11772517612904,8.321791450346721,7.436874309206003,6.01533851264764,6.751908477715752,4.69286083319177,4.018895960542642,2.281689137280619,2.848688727060372,0.5142274158794403
2024-07-25,57.137672159835574,8.319238644545969,7.440219264511784,6.017439224098087,6.754266418407149,4.704595094033379,4.095080149596192,2.2333550507415825,2.7764732702402295,0.5216607239900574
2024-07-26,57.143355541607264,8.31258733177649,7.44095932977778,6.01803776798526,6.75493825317382,4.7050630516695575,4.095487479874029,2.2332780460622277,2.774580585426905,0.5217126126466594
2024-07-29,57.063848323565395,8.29280624807627,7.497821906382702,6.015340474940542,6.745539674048318,4.683579781943852,4.164473232941875,2.2346517870432088,2.780951850652824,0.5209867204050199
2024-07-30,57.07156315260011,8.264199128404549,7.511085428203137,6.024892944812572,6.746451646984969,4.684959926894371,4.165036254889319,2.2466808878579845,2.763177143423077,0.5219534859299064
2024-07-31,57.068280898570634,8.255059819608968,7.52514329124379,6.024247686519402,6.746063650461307,4.684690489231398,4.1647967186601464,2.246626368415122,2.7631676095301607,0.521923467759074
2024-08-01,57.1362651632972,8.22982262342708,7.516978248953101,6.031424248403694,6.753800981418206,4.690271264284847,4.169758154999135,2.2493027280209685,2.699831362785876,0.5225452244098868
2024-08-02,57.1815476868162,8.196680852275378,7.495994002018824,6.036204366768113,6.75915360905163,4.695036204724494,4.1730628367311775,2.262460773248999,2.6331948518462784,0.5666648165189035
2024-08-05,57.19597276462578,8.165961251575869,7.475652475940818,6.043491096499928,6.760858727585173,4.696220612375418,4.174115567175862,2.282868622065278,2.633859122789655,0.5709997593662184
2024-08-06,57.163451726909166,8.12361169954528,7.471401897370769,6.040054830056868,6.757014573337088,4.769711476323121,4.171742208297043,2.28149579218452,2.6409651968389487,0.580550599137196
2024-08-07,57.18424381008641,8.08764885154405,7.4786099714488286,6.042326623045457,6.759472304716045,4.769949532441754,4.173259597614317,2.2829243745939647,2.6408031714904894,0.5807617630186832
2024-08-08,57.08764184620628,8.033640086134143,7.476436403575147,6.077620816848849,6.748053454768539,4.7693631257277085,4.315640081176041,2.271372139223978,2.636342034023426,0.5838900123158905
2024-08-09,57.09532044595932,7.99922615718671,7.477442025122396,6.0784382900566065,6.748961104829315,4.771050784736336,4.316220558347455,2.271677651187396,2.6501471828281167,0.5915157997463463
2024-08-12,57.14373859092491,7.963529745106412,7.483940647581479,6.083592945534386,6.688496444629094,4.775246322791878,4.341270359833996,2.278839289940177,2.649328234907905,0.5920174187497577
2024-08-13,57.119908328841284,7.917597029211184,7.391271922599977,6.069498446518013,6.658570236788354,4.773479206824182,4.318079322336384,2.292317146708347,2.6463753250696365,0.8129030351026391
2024-08-14,57.12563088701843,7.87607330473854,7.392012417198404,6.073695235756022,6.65923732566632,4.7730602587222375,4.3185119291254805,2.300023295256104,2.6464161574066094,0.835339189111858
2024-08-15,57.01301368633358,7.8185367778718176,7.377439838604059,6.055304473349652,6.645736248767823,4.749697190845258,4.309998434971794,2.295414422587791,2.6412736425477075,1.0935852841205214
2024-08-16,57.01075906507148,7.776443420274696,7.377148092357993,6.055065011912144,6.6454734382745695,4.749509360601204,4.309827992936148,2.297412857140661,2.6414676497944134,1.1368931116366863
2024-08-19,56.95084303909779,7.727573941481684,7.369395004976556,6.0487013809330845,6.636178690446328,4.755772777802151,4.3052985362125105,2.291942385270985,2.6424183814420323,1.2718758623368844
2024-08-20,56.92971129277975,7.683577908268012,7.366660573360581,6.046456995840354,6.633716320494906,4.754008136955347,4.303701044908858,2.291315480110422,2.6417359398377744,1.349116307443995
2024-08-21,56.89698382279301,7.637162168391115,7.362425664077847,6.042981038640434,6.629902762567956,4.748296549199392,4.301226954603801,2.2905939854637336,2.6364939878570604,1.4539330664056476
2024-08-22,56.89939894263482,7.596528483132145,7.362738178715891,6.043237546497785,6.630184183631699,4.748051288238688,4.301409529810152,2.2906912148529233,2.6369782439434455,1.4907823885424507
2024-08-23,56.89812780137138,7.554657157069309,7.362573694020362,6.043102539647925,6.627355245974986,4.777732086373524,4.30131343566424,2.293544260318064,2.6368448662708777,1.5047489132893332
2024-08-26,56.83692606298053,7.5025683253849005,7.374218037476417,6.038833966513646,6.62022661665693,4.78166820367723,4.296686783262854,2.30030123641586,2.6561759267443215,1.5923948408873088
2024-08-27,56.820948969684295,7.454352299923149,7.3917034160708,6.0371364254894075,6.618365643771461,4.780324057111014,4.295478966965314,2.299654612292962,2.656247292606782,1.6457883160848201
2024-08-28,56.792905124967376,7.4049606026347385,7.456958670009254,6.034156811112648,6.6150991650913396,4.777964739500432,4.293358943500049,2.2985196232084943,2.6576121686963043,1.6684641512793654
2024-08-29,56.79645131070872,7.3589641584293455,7.457424287333304,6.034533587768068,6.615512216163216,4.806807374484228,4.29362702361031,2.303643529200673,2.660305471241273,1.6727310410608653
2024-08-30,56.75919626941375,7.309565915518516,7.499109578713398,6.03421528014779,6.611172839756542,4.803654399199667,4.327953336085754,2.305401033371547,2.655811913785558,1.6939194340074772
2024-09-02,56.69084688480466,7.1137900971842996,7.604415023498507,6.033181337115899,6.6032116700282595,4.839419540618517,4.4325515356865095,2.3290386080839065,2.6616656855744063,1.6918796174050323
2024-09-03,56.59007685725454,7.047744931033599,7.59630457352487,6.022457139419727,6.5893263666953015,4.830817297624588,4.42467251526411,2.354524259716572,2.679894320145541,1.8641817393211593
2024-09-04,56.61351585975163,6.996352630043316,7.597598514324584,6.024951576532537,6.588573144942964,4.840227638421571,4.426505167133372,2.360760200759242,2.686561404700006,1.8649538633907767
2024-09-05,56.615655268404275,6.942377663984136,7.637009095480636,6.025179257737967,6.588822125247061,4.842781668644748,4.426672443503894,2.366629016748506,2.689849120782258,1.8650243394665251
2024-09-09,56.61519381364579,6.887193002373901,7.631019098662763,6.068847306149491,6.588768422021195,4.852374790837483,4.42663636321738,2.366609727168333,2.69834833762989,1.8650091382937743
2024-09-10,56.62396274057257,6.843275964525041,7.632201040193748,6.069787288422317,6.589788933034906,4.874617780606873,4.427321989251413,2.3736460348169643,2.6956537243886904,1.86974450418747
2024-09-11,56.607014727753246,6.833819099080432,7.6373252775782925,6.067970551694686,6.587816555583588,4.8953846196246245,4.4259968557531995,2.372935583243468,2.6988475466149087,1.8728891830735557
2024-09-12,56.63957731348874,6.644051653118716,7.686195842006463,6.071461087492773,6.588196202954368,4.8982006377833525,4.502671653478389,2.3754125211561714,2.71656010628408,1.877672982236948
2024-09-13,56.52493549164065,6.572530385550459,7.677222640095295,6.075225483157799,6.574861307970617,4.968405377858518,4.570495881181371,2.3677933546280667,2.75174994141253,1.9167801365046997
2024-09-16,56.51694967997394,6.508728769452904,7.697514844216774,6.074367178656974,6.57393241519642,5.00320822695521,4.5698501640476294,2.3843975741534766,2.754541812480987,1.9165093348656803
2024-09-17,56.48602178520507,6.441810842270994,7.69612840712204,6.071043089335934,6.570334947691429,5.048523392904111,4.56734939488398,2.384940950505425,2.759244375330312,1.9746028147507126
2024-09-19,56.451341457984725,6.375351272630221,7.695983979747526,6.0673156935262655,6.56630100515606,5.0454237863516935,4.564545211361435,2.3838460971641213,2.8765010143891465,1.9733904816888068
2024-09-20,56.42816154154251,6.310919239106465,7.692823872990381,6.064824346692477,6.563604766152646,5.06868331426023,4.562670928592179,2.4036935381408933,2.93203827977014,1.9725801727520833
2024-09-23,56.24696597373199,6.2268301875009895,7.792530830851095,6.054477939666904,6.542528479773703,5.052112886475854,4.553172855225645,2.458989471490795,2.943750748502986,2.1286406267800437
2024-09-24,56.16411023222606,6.150325667090946,7.800016563221387,6.057320308573115,6.532890874631258,5.044670768449859,4.628792999657721,2.5232137134858124,2.9683024539048684,2.130356418758974
2024-09-25,56.1092145691886,6.079985481086236,7.860319769103214,6.06241498997068,6.526505526859677,5.124336759710181,4.627206132816433,2.508924505213683,2.9662824054814303,2.1348098605698653
2024-09-26,55.964715760979466,5.995037328730906,7.873110723205151,6.045630443130451,6.507353872768235,5.313077951976801,4.607891827230329,2.581202198378576,2.9726331977818337,2.1393466958182468
2024-09-27,55.93652770330881,5.946628410851041,7.797107916357929,6.049100977070856,6.504076277880906,5.259887914698509,4.605570944888663,2.669729126120436,2.9832885914385563,2.2480821373842863
2024-09-30,55.8401331142062,5.884272856950635,7.798360856888281,6.049639024922712,6.492137074707259,5.363589914064964,4.648791977638306,2.6773331977701815,2.994444930300916,2.251297052550547
2024-10-02,55.79839961554332,5.878490242815355,7.74586867008829,6.0607783989805695,6.477798934688861,5.2376323452145535,4.7151168630914775,3.0943674664325127,2.8992897386678975,2.0922577244771636
2024-10-03,55.3707701283429,5.833438488905416,7.915809852341871,6.380859893150115,6.413663954160064,5.70935926091546,4.130525941252206,3.2846009490507013,2.897862171135403,2.063109360745874
2024-10-04,55.40465560729574,5.983449250943134,8.136295159812207,6.741732506635306,6.4175889505873425,5.547563570409157,4.035837291547914,3.3298400883839827,2.5610817448033605,1.8419558295818577
2024-10-07,55.121688425486816,5.951447585986478,8.366003741626786,6.722230499271804,6.384812516198377,5.626697170766485,4.059870641710651,3.630184602330773,2.4179693371809527,1.7190954794408724
2024-10-08,54.99453512560915,5.937718939037824,8.387721796127517,6.659064484055609,6.370084194121807,5.53657777519663,4.028486031543535,3.837111429352591,2.450026099794435,1.7986741251609102
2024-10-09,54.90813111496522,5.929786575760286,8.487616150246131,6.750848106952956,6.361574222118235,5.484195253304539,3.9847295801938283,3.582693597327999,2.451280392536006,2.059145006594801
2024-10-10,54.9399925769774,5.933227444460194,8.548123352920374,6.806033253376137,6.2950150388748405,5.574741412755006,3.9167911887397406,3.3904149121443314,2.491674981566353,2.1039858381856242
2024-10-14,55.1716305725373,5.958243117888073,8.57492138153567,6.461415716668803,6.307114567264163,5.597667976828005,3.9015338331176883,3.4041319188709047,2.4507685921354927,2.1725723231538945
2024-10-15,55.11882815649667,5.952540737358131,8.63765428330555,6.44991617633276,6.271285111667173,5.591012195069149,3.8963570721281626,3.4402615699103785,2.4593881122972583,2.182756585434771
2024-10-16,55.11453420850804,5.952077013777981,8.607118383139097,6.46730265049664,6.2638718038844425,5.723805996486031,3.8930960858357864,3.332515625809533,2.4728296247196377,2.172848607342817
2024-10-17,55.19029326171109,5.960258589212321,8.536893965600036,6.4634073790590785,6.259913597503565,5.737885747871445,3.8984474378471385,3.312320843795903,2.47355613034984,2.1670230470495797
2024-10-18,55.20338485954799,5.961672412256962,8.460361065281441,6.442398824996812,6.236906046540718,5.679352294420714,3.990117087906326,3.289986832697419,2.4649672391310498,2.2708533372205677
2024-10-21,55.268632285680944,5.9687187877887755,8.531194090341193,6.458187194388717,6.236537939391704,5.596442508281366,3.9636570116970438,3.2939477543679936,2.4662893380618143,2.21639309000045
2024-10-22,55.31130618613369,5.97332734242179,8.352924901326002,6.492419387514441,6.241280891612202,5.722017498503841,3.931463310005513,3.307349626528757,2.4715235614260713,2.1963872945276957
2024-10-23,55.3187946913565,5.974136061218825,8.294832446704017,6.4932983853151525,6.242125888192043,5.731118213006775,3.9319955842467182,3.3301690571381175,2.482501002592193,2.2010286702296566
2024-10-24,55.318714589664154,5.974127410661425,8.294820435774994,6.496908986518325,6.237917645515314,5.71561629932383,3.9319898907115944,3.342834247327868,2.486045011365439,2.201025483137053
