date,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA MERCHANTS SECURITIES (HK) CO LTD,HANG SENG SECURITIES LTD,CITIBANK N.A.,ABCI SECURITIES CO LTD,BOCI SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,SHENWAN HONGYUAN SECURITIES (H.K.) LTD
2024-05-03,21.389792328627347,22.610085552087686,13.059389651093944,1.4813874067276882,9.334217430862626,9.535734255032144,5.57525109457267,6.409109767985139,5.804172257270719,4.800860255740036
2024-05-06,21.3830807248218,22.61182981053208,13.055291927846621,1.4798177377656594,9.331288577310975,9.550861630374387,5.595598616987576,6.40709874306035,5.785778370361705,4.799353860938849
2024-05-07,21.28558241307062,22.635621108776263,13.070049997243945,1.4814905653814672,9.34139449089097,9.57471010319621,5.601924039135581,6.414341507788107,5.790106588910141,4.8047791856066935
2024-05-08,21.299372944275706,22.65238380756714,13.045380047604318,1.482080720833521,9.339582985185245,9.578745519721272,5.5930902326344665,6.4168966766839555,5.7857738841467965,4.806693181347577
2024-05-09,21.341596758874502,22.59213726209679,13.032326686678442,1.4817546418909286,9.34450483410485,9.595528853320411,5.5960377245259565,6.420278304752943,5.78660868238948,4.809226251365693
2024-05-10,21.394930239270018,22.62357182668649,12.897705397655438,1.483347367127309,9.343797610865282,9.616574774369958,5.595150288857869,6.43198517185573,5.7949418301907185,4.8179954931211935
2024-05-13,21.41886365176279,22.59554528498962,12.887413788365098,1.4877050009608874,9.341883068349615,9.627963240458065,5.590685688456614,6.445471452274997,5.7903178079063045,4.814151016476005
2024-05-14,21.553741223466115,22.56248644757041,12.837324903472286,1.4854374096284895,9.339782905043585,9.632998221572658,5.5744159121676775,6.442873106823306,5.778048641990956,4.792891228264519
2024-05-16,21.457526643850873,22.52789966260464,12.768652631124478,1.85543406882315,9.296406699018052,9.609547929458834,5.559058754896961,6.403066274728799,5.742720214266854,4.779687121227362
2024-05-17,21.464924844175666,22.510457430077487,12.769568528710321,1.8417592452284768,9.309801253240709,9.633372063692637,5.5235458699954005,6.418575693376492,5.743062469576231,4.784932601926581
2024-05-20,21.491065456295097,22.528401713685252,12.761914763523796,1.8413991003072199,9.314008505095162,9.6383731940711,5.525779804872898,6.368572500968182,5.743617148055691,4.7868678131256015
2024-05-21,21.451035065739607,22.43786376639533,12.754449461060565,2.0174989438605055,9.306733405940308,9.640190893272283,5.522643042998361,6.346182586362785,5.739252332644108,4.784150501726145
2024-05-22,21.48208845606537,22.45190930511754,12.751232402832708,2.117348228922626,9.302802716307532,9.658535669257716,5.525556140800121,6.349530086897939,5.574322936194919,4.786674057603533
2024-05-23,21.466612055635377,22.431084463895182,12.733138580833147,2.2246848092768485,9.288498757543573,9.629382591507555,5.539783666868654,6.34052019173301,5.566413049229549,4.7798818334771065
2024-05-24,21.440657606562077,22.46090416110247,12.721727211931851,2.3313933482203875,9.282605587212654,9.606488858013135,5.535874327435954,6.289955766449955,5.553884388086481,4.776508744985038
2024-05-27,21.448367110748183,22.466553856780017,12.697402268280381,2.339732250575262,9.285943371339698,9.594721308868971,5.537864884212909,6.292217471347337,5.558971224246555,4.778226253600686
2024-05-28,21.45073440087506,22.47454765887415,12.69880278631859,2.3631564754644847,9.27924555578003,9.611223704806644,5.488833951005679,6.2929115002425995,5.561790676720441,4.778753289912321
2024-05-29,21.466190216320726,22.510843702483612,12.708083314125322,2.364883515387164,9.277195354869992,9.600142886397228,5.491299756860345,6.297510480252449,5.565855339657495,4.717995433645669
2024-05-30,21.47329880056074,22.506598392939782,12.703621457036569,2.364669455051453,9.26973247949758,9.629740355424973,5.490802705118982,6.298485852373709,5.545482123501395,4.717568378494818
2024-05-31,21.469364750533764,22.502475035609486,12.701294069763659,2.362028923591606,9.269800050073455,9.627976123452191,5.503040604311247,6.297331928206415,5.549984425618117,4.716704088840067
2024-06-03,21.48060194280564,22.503210645248362,12.68585736475995,2.3632652234763274,9.26692229509209,9.622635683464969,5.505920928255115,6.30062798891894,5.551785088369628,4.719172839608976
2024-06-04,21.50872267329126,22.53267009537462,12.691407926453186,2.3692337875260554,9.156765902908587,9.634790617415403,5.513128850961882,6.308876280193005,5.559053052861489,4.725350813014517
2024-06-05,21.507723887877603,22.538257518213506,12.668706062550223,2.3691237690844926,9.156340696616285,9.642303721319742,5.512872841678413,6.308583319346334,5.5709567980881625,4.725131385225238
2024-06-06,21.50724830837779,22.558765582845773,12.657369915216815,2.3690713829415904,9.14839901976783,9.642090510381909,5.512750940852354,6.308443823743954,5.570833612907744,4.725026902964239
2024-06-07,21.51722280604371,22.553027642630553,12.643197579412893,2.3705600513590572,9.143084693483157,9.645273001383403,5.516215023141347,6.300017381133097,5.583405823311615,4.727995998101166
2024-06-11,21.514604637822377,22.581255969547183,12.638340697699347,2.375802415694259,9.143078344870894,9.644099385834318,5.5155438222616695,6.277127573492135,5.582726446803542,4.727420705974278
2024-06-12,21.514081080633755,22.688443990070304,12.5274196588456,2.3757446006214553,9.142855848363327,9.638112795763218,5.515409601686116,6.2659134712760105,5.6047132883916575,4.727305664348558
2024-06-13,21.514907875122667,22.697478117092516,12.540049954933718,2.3554172186296203,9.156615612270432,9.660789254945257,5.51476718328483,6.212388445833315,5.611332571942602,4.736253765945042
2024-06-14,21.513382003422027,22.693652075602696,12.53916059452084,2.363450478725956,9.1504254603989,9.655671496279536,5.525457567244623,6.211947853301945,5.6109346072557855,4.735917863247692
2024-06-17,21.510504840830517,22.701684812293625,12.537354469492467,2.385269858089909,9.143567492591474,9.640541624571387,5.524661687238925,6.211053092092993,5.610126415244021,4.73523570755468
2024-06-18,21.561947942781494,22.694370263823476,12.539667877784177,2.386131740488932,9.134235732541867,9.63959153038861,5.526657942988621,6.171178516955956,5.609271736481634,4.736946715765229
2024-06-19,21.62178917380515,22.654267692692613,12.548151913623167,2.387746139482603,9.082740421213668,9.645891616618348,5.530397146013386,6.1753537870043305,5.6135104902628745,4.740151619283858
2024-06-20,21.83015408347357,22.872806359668747,12.66907597402217,2.4107563771953617,9.170268995847106,8.783901596628212,5.583692490468767,6.234864451161512,5.658648147778998,4.785831523755559
2024-06-21,21.85508367666838,22.86775983685259,12.683543801824888,2.4224782764743167,9.15831909606457,8.75238246391221,5.590068954042043,6.213956838680958,5.66511020919264,4.791296846287406
2024-06-24,21.93492116184072,22.867341138616435,12.68070051474202,2.421935226259042,9.104034139789526,8.735849293083394,5.58881582076181,6.212339676268287,5.6638402538132535,4.790222774825512
2024-06-25,22.065032180156148,22.74339302905217,12.674853245150766,2.4216746486278717,9.107761722433185,8.73490939721402,5.588214516328961,6.211671286486711,5.662782582997465,4.789707391552702
2024-06-26,22.078195709727016,22.7378902339288,12.671418862252718,2.4214466891923734,9.10668025561307,8.734087154219303,5.587688481080044,6.211086563398178,5.662249528434706,4.789256522153793
2024-06-27,21.9204886021635,22.454932908780915,12.560980835708405,2.3791184157198915,9.026851357477298,9.58908439090983,5.543891748810278,6.155287767885953,5.617646011529014,4.75171796101492
2024-06-28,21.94041698199624,22.392513849221107,12.570489845814773,2.3810880856039076,9.033657018643417,9.595020203218372,5.548481531540607,6.160383724801655,5.622296855343622,4.755651903816299
2024-07-02,21.93439497181327,22.402132001609548,12.572140650484645,2.3814007791726786,9.034843352937093,9.595389926924373,5.549210179297004,6.16119272988784,5.613018973711383,4.756276434162165
2024-07-03,21.939657326237764,22.398642115885657,12.569737020498032,2.38102979588495,9.033435872129786,9.590111805096823,5.548345703122049,6.160232916841982,5.623271960208638,4.75553548409432
2024-07-04,21.941529182280288,22.38321675262554,12.577826624468418,2.4126254977030586,9.039249591110403,9.579581941779086,5.551916495363435,6.130793812958153,5.624664060449657,4.758596041261961
2024-07-05,21.859625042462028,22.32443588416558,12.55211677582343,2.400337949682534,9.041231161996249,9.809395948812098,5.546165166206825,6.094410633764293,5.6186149101971115,4.753666526889853
2024-07-08,21.882351615739815,22.23163034152812,12.505294426299704,2.476372208341363,9.043911594008787,9.824248179439836,5.552044295011537,6.100870921914928,5.624570838261136,4.758705579454771
2024-07-09,21.992978647130595,22.247164043552775,12.49432030378771,2.5634456502020515,8.936983859332365,9.71644959636983,5.556869906767008,6.099486852340708,5.629459487146912,4.762841653370044
2024-07-10,22.00345069800523,22.192610974141207,12.504022005980477,2.6389224362597092,8.950310020825494,9.730938038835335,5.565155895299545,6.006792568428188,5.637853715829156,4.76994364639566
2024-07-11,22.003064656746822,22.121005223374137,12.500088036875232,2.6486838976417593,8.94981030821781,9.741615672428097,5.601424953576099,6.002126128485009,5.644593296931076,4.7875878257239615
2024-07-12,21.91973841426443,21.964324168171885,12.467890171571367,2.643282711814363,8.9284296138829,9.984921873107249,5.645900339341282,5.97870705848097,5.63308286439364,4.833722784971915
2024-07-15,21.89286363726949,21.981745679542293,12.471431568896351,2.646046405617155,8.93096565777772,9.989770896579216,5.6475040089344315,5.981076222972266,5.62350015991812,4.8350957624929585
2024-07-16,21.882277639720527,22.018847913834094,12.475979776003182,2.6414179866320353,8.934222692164765,9.983345936264776,5.649563597501101,5.983257462009143,5.594227922021564,4.836859073848811
2024-07-17,21.875712384440565,22.03018259394197,12.476063516426471,2.6414357161782718,8.93540134851632,9.97714828925212,5.649601518117802,5.983297622423116,5.5942654712179065,4.8368915394854595
2024-07-18,21.99082856895792,21.96182955448582,12.477906090191688,2.6769578384740025,8.936721006442458,9.975712781336915,5.598968621690151,5.981943580174882,5.561526064473868,4.8376058937723
2024-07-19,21.92919909900714,21.912999389112997,12.443823027408769,2.84527236926455,8.912310594877058,9.901154566496148,5.67293901186755,5.965604063181142,5.558831841547237,4.857866037237409
2024-07-22,22.01197431294184,21.801682123554617,12.466942979675588,3.0316538112505214,8.92886918744839,9.662659182728438,5.683479026690813,5.976687833890489,5.569159851400219,4.866891690419084
2024-07-23,22.03732748378528,21.791158732569702,12.460925346970999,3.091867157583743,8.924559337365254,9.602128577761652,5.691908997394253,5.966875509774714,5.568706352270666,4.864542504523736
2024-07-24,22.075958743041397,21.784294775322586,12.457000302878999,3.090893256000818,8.921748206736876,9.585476872985934,5.690116113386015,5.964549222834655,5.566952275638357,4.863010231174365
2024-07-25,22.095604850676835,21.793410898240722,12.458252707849942,3.0912040089898487,8.910357175716792,9.577280428649686,5.6906881876841915,5.964031796525316,5.555670795969444,4.863499149697219
2024-07-26,22.113476957355815,21.832437826690427,12.481202304221723,3.0968983776924874,8.927218782580434,9.577464197001827,5.678788129199264,5.9716608103833,5.448394316165403,4.872458298709321
2024-07-29,22.008993053094237,21.73849860722082,12.428645769311837,3.082743350360521,8.889627557459743,9.97939469746902,5.659333322488377,5.935370643031178,5.4254519169396875,4.851941082624581
2024-07-30,22.09155752003484,21.676032854851353,12.424562824303404,3.0822281080628717,8.88836461664526,9.974384013655774,5.658387435149458,5.9343786194794435,5.418973866937861,4.85113014087973
2024-07-31,22.092197542392704,21.67331799022995,12.424922780725085,3.0823174043879233,8.8897364075018,9.973781558765943,5.658551366301197,5.93455054646979,5.419353718531872,4.85127068469373
2024-08-01,22.096974264774634,21.67800414347188,12.427609267962335,3.0829838557224045,8.899014382342498,9.96925092318209,5.659774844812506,5.935833700867066,5.398235001967519,4.85231961489707
2024-08-02,22.086981930907328,21.680906794925292,12.42863431662479,3.1079826145758416,8.894175308255594,9.966729355368349,5.660241671899629,5.934094066232404,5.387534099397662,4.8527198418131094
2024-08-05,22.094747113553996,21.687309518982108,12.422374461544617,3.119841846274825,8.889855083472115,9.961888152032573,5.65749228643061,5.931211660684513,5.38491717792587,4.850362699098773
2024-08-06,22.09154731936922,21.688992815893066,12.422955745583218,3.1188737075404633,8.892722147455856,9.95990322354366,5.657757019229867,5.931489201719731,5.385169156033148,4.850589663631773
2024-08-07,22.14273348896394,21.674953714484168,12.381860273702298,3.1316017197954986,8.894875324932347,9.955452673442645,5.657000705525417,5.930696296235135,5.380884553035336,4.849941249883215
2024-08-08,22.137209569647162,21.721444894343335,12.378771386904393,3.130820483131965,8.882633035126632,9.933145246022836,5.655589460816724,5.928103073408599,5.383551509336802,4.848731341261552
2024-08-09,22.130627795511625,21.72110622331185,12.378578382650096,3.1394583904545144,8.882494541094264,9.931876690609354,5.655501281401144,5.928010645082934,5.38369030786814,4.848655742016073
2024-08-12,22.197214152618614,21.68844995840885,12.3599679983248,3.1816651538595893,8.869140290544072,9.90560228176374,5.723504749201776,5.855713816880628,5.377375493691622,4.841366104706312
2024-08-13,22.193857707233207,21.68517044336344,12.358099044983783,3.195415602665192,8.867799185989417,9.904104453575043,5.72263929685394,5.85482837317207,5.377451851436864,4.8406340407270445
2024-08-14,22.20231008051018,21.68590194786426,12.323041749152077,3.226826746945556,8.866734480082595,9.90069191186869,5.721952212298439,5.85412541743056,5.378362600351823,4.840052853495823
2024-08-15,22.20719828109538,21.69067645277874,12.303738237171736,3.2275371854690955,8.868686636255406,9.902871710629357,5.723211993377579,5.855414298595969,5.379546734575474,4.841118470051266
2024-08-16,22.34182869937914,21.71821365091185,12.313791520987472,3.2316346755197976,8.87994579553588,9.680938895473853,5.752745098457709,5.862847985786082,5.386376288490901,4.831677389457315
2024-08-19,22.33725271798183,21.713765396340275,12.311269449867485,3.244330398553405,8.880353302977847,9.674726165003044,5.760694544028409,5.861647176144256,5.385273068247532,4.8306877808559125
2024-08-20,22.345686158827544,21.721066369942,12.31604032506342,3.305052070809834,8.883794626188003,9.659544701801643,5.762926934020634,5.785969065088834,5.387359974541742,4.832559773716345
2024-08-21,22.3334258493457,21.733409178925985,12.317467814921777,3.3234202805466357,8.88884276601026,9.636733005220577,5.766201667642079,5.788142693395584,5.377050909783605,4.835305834207794
2024-08-22,22.323665658991164,21.751920210952704,12.31621681685672,3.324887296388839,8.892766456683066,9.643216208994739,5.768746969915549,5.768403868138353,5.372736290300898,4.8374402227779685
2024-08-23,22.32929085580405,21.75740133731044,12.319320301053414,3.3257251133364925,8.89500728766011,9.62267772770593,5.76685568477767,5.769857411098105,5.375205103052486,4.838659178201301
2024-08-26,22.342095006789368,21.69624723575473,12.326384494815313,3.3405732499738328,8.900107898201762,9.628195601932402,5.773509370763708,5.77316598573814,5.3782873745926345,4.841433781438111
2024-08-27,22.352282761307436,21.686838433476996,12.321545885033741,3.339261938420134,8.896614242040751,9.624416141585533,5.771243032331126,5.792088068080265,5.3761761769490946,4.839533320774924
2024-08-28,22.373544816172416,21.71994172454912,12.329575656814344,3.252166111662612,8.90241203581194,9.629125973678134,5.775004067259082,5.795862687414056,5.379679752568259,4.842687174070042
2024-08-29,22.307530242669884,21.75416389085747,12.304119933500916,3.390441840479102,8.882918461345538,9.612586403995135,5.763080955729381,5.783896511039453,5.3685728302290014,4.832688930154121
2024-08-30,22.296796373311963,21.750651787637292,12.29697174066079,3.4367741114637433,8.877757847300161,9.605443754199387,5.759732840281267,5.780536302601004,5.3654539079432855,4.8298813346011045
2024-09-02,22.272227351253647,21.73100014698799,12.275868990911935,3.544997216896749,8.868399038966764,9.586196051423174,5.772278350341735,5.770825281041885,5.356440204742242,4.821767367433873
2024-09-03,22.284844005363787,21.73146939223304,12.27914759270121,3.563726018126863,8.870066083577012,9.527852905089604,5.7738199929041985,5.788148073076766,5.357870786516323,4.823055150411195
2024-09-04,22.284794471797476,21.731421088678392,12.279120299264854,3.563718096866162,8.870046367665765,9.52805400176754,5.773807159164127,5.788135207488999,5.35785887732603,4.82304442998066
2024-09-05,22.285933799536455,21.741423566634413,12.279748078999816,3.563900294771859,8.870499855800261,9.525651412455277,5.774102349620752,5.777316828142383,5.358132802097837,4.823291011940945
2024-09-09,22.293119201074063,21.74665454616993,12.283707299265028,3.56504936282924,8.873359870726116,9.516937701543991,5.764846142330162,5.7767336081797,5.359860364246287,4.81973190363548
2024-09-10,22.290813726232887,21.742632374701724,12.282314454897092,3.577985073562905,8.872353724208658,9.515191582500336,5.764192468867766,5.776078586802586,5.359252611949737,4.81918539627631
2024-09-11,22.293738133565174,21.738814014124202,12.27836677153484,3.5784544815402204,8.873517718336661,9.51443865766107,5.764948692796049,5.776836370110929,5.361067518804028,4.819817641526825
2024-09-12,22.30261518531796,21.74302109867415,12.249888311919154,3.5798793715894943,8.877051027804235,9.516225120883199,5.767244213968476,5.779136624788616,5.3632022201954905,4.821736824859225
2024-09-13,22.298994081655454,21.742604649320892,12.247899392007161,3.5928653939831885,8.875609729475679,9.509564520596955,5.770756112897105,5.778198310935094,5.362331438404165,4.821176370724307
2024-09-16,22.304545908358005,21.74802337356048,12.250951831693662,3.5937608132355705,8.877821722121357,9.511934508397715,5.772194309310738,5.74849262853067,5.369896993328256,4.822377911463547
2024-09-17,22.311001967211038,21.758441775886844,12.252369134782432,3.5899180037995406,8.882074647405377,9.509540154161215,5.763830677124071,5.728988837057407,5.3791467283692125,4.824688074202865
2024-09-19,22.31159789062335,21.7590229405019,12.252696393667286,3.590013889954269,8.882311886245663,9.507123167972402,5.763984628150124,5.7291418574633,5.379290404546483,4.824816940875225
2024-09-20,22.33018680752552,21.710321232668306,12.26290473267581,3.593004911494059,8.889043885557324,9.493212817606919,5.768786894299026,5.7350289317884,5.388673047303033,4.828836739081602
2024-09-23,22.359275378171294,21.58134666779571,12.278879089438407,3.638504919104926,8.900623259400772,9.48059675624505,5.787454527949587,5.742499706470036,5.395692639121701,4.835127056302518
2024-09-24,22.35940144102529,21.58168364501344,12.279070815310572,3.638561731744249,8.900762236236101,9.476729688043669,5.787544894892605,5.745266105413184,5.3957768889843845,4.835202553336503
2024-09-25,22.387916615153376,21.561829654993943,12.281865214572454,3.6393897743844805,8.902787819751111,9.461260504841487,5.777706394357075,5.753936273043035,5.397004828393045,4.836302920509991
2024-09-26,22.37437509200734,21.580648279493765,12.266920663348426,3.6362825030944976,8.895186716624474,9.442036512134463,5.827389202961968,5.759278010976819,5.38570928152617,4.832173737832077
2024-09-27,22.357262124331676,21.57791412484748,12.258149004018431,3.6829127293825876,8.896622741057266,9.418800441503205,5.831018905451525,5.766297847926655,5.382303667361935,4.828718414119237
2024-09-30,22.357118914835894,21.59386251902011,12.256424029313326,3.683510513632968,8.905289362305496,9.401737256976185,5.83231812447836,5.76067548475393,5.379269485778252,4.829794308905479
2024-10-02,22.25257773287799,21.827354471460378,12.202246428287012,3.692078439087607,8.872861781952276,9.519571967967734,5.822014410063629,5.657935041335149,5.346037275988062,4.807322450980163
2024-10-03,22.26088362470894,21.905371681410344,12.167274987976375,3.7092909854298153,8.870881863166517,9.38964708381584,5.7794002631696335,5.591070110285221,5.307022916802266,5.019156483235051
2024-10-04,22.20756812571095,22.035450151427586,12.147800527084554,3.774317533968815,8.847840676283774,9.251261283800648,5.78230883687759,5.558245695869023,5.2655905905467195,5.129616578430342
2024-10-07,22.198020743699498,22.004741998192973,12.143907777939997,3.770014068877385,8.86113833950561,9.261335682095487,5.783770890927529,5.563978536103786,5.281804175670423,5.131287786987309
2024-10-08,22.124757343052156,22.12308720870399,12.127371315729146,3.7350861389087298,8.859003475558959,9.253800503541258,5.75272176006908,5.592375841445631,5.286529606066057,5.145266806924995
2024-10-09,21.995696482782375,22.302252575707517,12.080367680928694,3.723907221975982,8.846651770888139,9.197488951690337,5.7508705762586665,5.555091894653452,5.322319697659901,5.22535314745494
2024-10-10,21.96169850423248,22.452699192968677,11.935352444815338,4.0363002680027344,8.861494020360555,9.198095625289763,5.873752363350874,5.5475339532610874,4.911394787938152,5.221678839780338
2024-10-14,21.853317826271514,22.458626866195342,11.915056513254852,4.132215379158883,8.876426898153808,9.175379832543472,5.917356265361616,5.549323969925606,4.898932736000263,5.223363713134646
2024-10-15,21.890621868938386,22.54073631774851,11.901370508145146,4.107927382701114,8.85531751833097,9.166030806416222,5.8611484645880765,5.560818591195127,4.89423913877459,5.2217894031618615
2024-10-16,21.917716672559582,22.582278699353104,11.880423737237363,4.127418137855972,8.836881016324678,9.146010661520124,5.835619841931455,5.495357588960421,4.949883802048713,5.22840984220859
2024-10-17,21.957950797045296,22.63028516256332,11.880775278397719,4.175445372848353,8.848496332511662,8.958614409146588,5.847797873189514,5.5006602343914,4.960653819296801,5.239320720609348
2024-10-18,21.928281658819156,22.629869633763498,11.876512636447004,4.243502265222969,8.845321626250168,8.954079530034441,5.829191470078507,5.498686680938674,4.9571135666356705,5.237440931809914
