date,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.,CHINA SECURITIES DEPOSITORY AND CLEARING,HANG SENG BANK LTD,UBS SECURITIES HONG KONG LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,BOCI SECURITIES LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,BNP PARIBAS,TOTAL_CCASS_PCT
2024-03-01,12.43822759874238,3.4813460862669934,2.6736542128757037,0.18834734572171236,1.221596294924834,0.868721591570056,0.9956946266871372,1.0261675762703304,0.12166095082260173,0.3383544923849456,23.353770776266693
2024-03-04,12.445723838899275,3.4814468828383007,2.651533512916384,0.1883284292215139,1.2216577735504788,0.8685154490091433,0.994172368624917,1.027476058963808,0.1223514030798453,0.3455012123676722,23.346706929471335
2024-03-05,12.448165164581885,3.483502084918862,2.646620292486839,0.18802576521833864,1.2216672318005781,0.8685262692472568,0.9920158497692929,1.0274230454720017,0.12572326924021973,0.3394362040740439,23.341105176809318
2024-03-06,12.40326345584907,3.4743542451296414,2.651696686647096,0.2052586968991303,1.2216010240498836,0.8682391640654948,0.9915293457589389,1.0270275865771028,0.12586987211675774,0.3462586857851189,23.315098762878232
2024-03-07,12.422179208845765,3.4738667858360275,2.6609253944746647,0.22122895219167513,1.2216010240498836,0.8666076159233782,0.9785096105013481,1.0274624674584152,0.1257800187408151,0.342234881361905,23.340395959383876
2024-03-08,12.427936303807414,3.471994203648382,2.660509903006056,0.2212620560670224,1.2215537327993873,0.8670615835533907,0.9824313982389918,1.0275207681120269,0.12531183536090337,0.3409168458358274,23.3464986304294
2024-03-11,12.430614114117256,3.468314868693782,2.6579622193010777,0.22390563696975635,1.221610482299983,0.8659617498571023,0.9807667462215279,1.0261658359523123,0.1254300634871437,0.34034420554181977,23.34107592244176
2024-03-12,12.465689713029736,3.4701029603332914,2.654352856480712,0.2257689122393041,1.221473337673544,0.8653903485938577,0.982250688912596,1.01940270476061,0.12586514299170812,0.338718464765264,23.369015129780625
2024-03-13,12.473275806562572,3.4619943173989727,2.622290050721839,0.22416100972243547,1.221473337673544,0.8642080673314543,0.9801140702151807,1.0194434603602875,0.12534021011120103,0.33866115722791285,23.3309614873254
2024-03-14,12.51004584152208,3.457879855648558,2.6121687016246553,0.22412317672203855,1.2214260464230478,0.8709779517137276,0.968471910168042,1.0191224568101698,0.12440857247642718,0.3476098346447939,23.35623434775354
2024-03-15,12.553999407973699,3.463685783555468,2.5888419707369335,0.223910366094806,1.221435504673147,0.8678285057626866,0.9645139162490185,1.0186247826064487,0.12292362721084854,0.3451123364148425,23.3708762012779
2024-03-18,12.559391338815514,3.464239270893025,2.591700367415921,0.22400494859579823,1.221435504673147,0.8670615646368905,0.9599124775757447,1.01809494089414,0.12503754610802578,0.34385578897266,23.374733748580866
2024-03-19,12.550225518892857,3.4654667625909026,2.669985613034966,0.2241941135977828,1.221435504673147,0.829675201726168,0.9560062202847639,1.0179453113775703,0.125047004358125,0.34501821736810506,23.404999467904386
2024-03-20,12.563168103204386,3.465977621595262,2.654959319477074,0.2245535271015534,1.221435504673147,0.8270598536999805,0.9629684381828048,1.0179357396284698,0.12601174586824615,0.3365724918585005,23.400642345289427
2024-03-21,12.574678717909146,3.4656726592373124,2.6541481704903145,0.22552299773672418,1.2212699852964106,0.8229424693502846,0.98036661495108,1.0181130156100797,0.12622928562052838,0.3346651411434904,23.42360905734537
2024-03-22,12.572893463744666,3.4668419259475796,2.6555448040747165,0.2291313201495793,1.2213172765469067,0.8205927468198836,0.9709474557995132,1.0245775687626497,0.12649411662330673,0.33425381130492515,23.422594489773726
2024-03-25,12.566897689841767,3.46476025022499,2.661982798461008,0.2293535890269111,1.2213314639220556,0.8205144325090621,0.9697238230676759,1.0234044714610926,0.12639007587221524,0.336820364218851,23.421178958605626
2024-03-26,12.618099832171428,3.469938084117561,2.587473201157324,0.2293441307768119,1.2213314639220556,0.8216399642708699,0.9592406769876968,1.02343567422817,0.12656978262410057,0.36285013056943066,23.41992294082545
2024-03-27,12.619918133461756,3.48341800107548,2.568960587154607,0.2282233281400535,1.2213267347970058,0.8216257390627209,0.9649058472166303,1.0278441456829195,0.1245220714776179,0.3694866157923044,23.430231203861094
2024-03-28,12.604500949343764,3.491495819572725,2.5739239079349274,0.22856855426867528,1.2213409221721547,0.8300911377325317,0.960614639146611,1.023615456646056,0.12449842585236984,0.36688851015604756,23.42553832282586
2024-04-02,12.595974611168561,3.506915585792994,2.579569537419156,0.2283604727664923,1.2213409221721547,0.8304052083853267,0.9631457614556651,1.0234058807403574,0.12449842585236984,0.3686292821703101,23.44224568792339
2024-04-03,12.564353344899072,3.5208540387157234,2.578333154966185,0.2283320980161946,1.2213882134226508,0.8433908939425602,0.9880655075745997,1.0232891470176328,0.12405797406174902,0.36777439823509145,23.45983877085146
2024-04-05,12.517422122692965,3.4880607060939366,2.7067831904187614,0.22673365374942522,1.2214260464230478,0.8421732009917854,0.9925994994664159,1.0200897520478176,0.11668053898435196,0.33497638377950567,23.46694509464801
2024-04-08,12.595018230751528,3.490807618379005,2.692647901853217,0.22670527899912754,1.221435504673147,0.8349013956514965,0.9921776615119905,1.0200780994836953,0.1174703028676374,0.33451158645312945,23.525753580623977
2024-04-09,12.588883165199416,3.4913594032315434,2.7273110737701205,0.22670527899912754,1.2214496920482958,0.8274164675617217,0.9941754993056998,1.0205904623498205,0.1174703028676374,0.3354909787926543,23.550852324126037
2024-04-10,12.592233078761309,3.4916309495918925,2.715141067701444,0.22685188187566555,1.2219131463031578,0.8235580122667424,0.9942410166041372,1.02179236948118,0.1177776959958623,0.34027406315908393,23.545413281740476
2024-04-11,12.60514207682674,3.4852119662883005,2.7086458603603027,0.22681404887526865,1.222073936554845,0.8218598969604274,0.99391910506201,1.0220131723297463,0.11764055136942349,0.33797915118800786,23.541299765815072
2024-04-12,12.62250835091743,3.4786124911980654,2.6992074158367836,0.2279064767617294,1.222073936554845,0.8211637981278747,1.0063771905122083,1.0207008212119786,0.11939978588787971,0.34222643514456635,23.56017670215336
2024-04-15,12.620831895003843,3.488683040033966,2.6440081413491847,0.23279639206302974,1.2220881239299937,0.821257047015603,1.0049064326217787,1.020349608011044,0.12262977829676575,0.3909559733585406,23.568506431683748
2024-04-16,12.612018177357626,3.4927231410221005,2.6653558752773954,0.23366655107215864,1.2220881239299937,0.8229198073830469,0.9900923538213634,1.0205846360677595,0.12444576231581733,0.3908721543461613,23.574766582593423
2024-04-17,12.609778350235128,3.493401534010468,2.669360413245157,0.2336239889467121,1.2218331295073186,0.8215412674310847,0.986299652281074,1.0208535814093311,0.12512202719791204,0.38600188383031697,23.567815828094503
2024-04-18,12.61250842683502,3.4944098307622955,2.6607605560919354,0.23326457544294146,1.2218331295073186,0.8209834860479829,0.9867877641939446,1.0208088533446118,0.1254861698267323,0.3805000764970972,23.55734286854988
2024-04-19,12.61962019858363,3.4958902928173274,2.6469882846234496,0.23332132494353683,1.2218709625077155,0.8199903697875641,0.983994742939643,1.0215478642578648,0.12552400282712922,0.39296970101241674,23.561717744300275
2024-04-22,12.60816468764395,3.494984419455824,2.702393521965209,0.23557711759220248,1.2218851498828642,0.821867293312005,0.9857014652535483,1.020704595053768,0.1257982920800068,0.33833905652078367,23.55541559876016
2024-04-23,12.651343613954191,3.4972235845008153,2.654797942813881,0.23560549234250017,1.2218993372580131,0.8218578350619057,0.984615090647151,1.0204734070465926,0.12577464645475875,0.3302107688010093,23.543801718880818
2024-04-24,12.587300932373315,3.496480865953523,2.650358032135802,0.23535011958982105,1.2218969632372383,0.8792126920383687,0.9853340595284439,1.0203943455340132,0.12871616223561833,0.33886652421231733,23.543910696838463
2024-04-25,12.57812761205833,3.4866255301403806,2.6593882585850386,0.23845715474741713,1.221934796237635,0.9007485600193026,0.9837986355820856,1.0198597936131553,0.12751969359806611,0.33440378131849846,23.55086381589991
2024-04-26,12.573616963127757,3.4758058878966205,2.632852012399895,0.2381686781193907,1.221934796237635,0.9155898596635036,0.9727956640766527,1.0182287373000436,0.12725959172033738,0.3445176394816035,23.52076983002344
2024-04-29,12.584571981305187,3.4656565423791434,2.6407875693573977,0.2376011831134371,1.2218307554865435,0.9241933109517628,0.9748859373485821,1.0144079447569596,0.12607258133288438,0.34401306075530996,23.53402086678721
2024-04-30,12.601255388655213,3.4615916040262475,2.650438606968397,0.24704524583751528,1.2218402137366429,0.9250067204602964,0.9650614448890127,1.0141215205692047,0.12588341633089983,0.35074873464697426,23.562992896120406
2024-05-02,12.616774816456777,3.4576387743117785,2.6299580243257843,0.24713982833850756,1.2218402137366429,0.9302686098214991,0.9799534596702457,1.0099892489338527,0.12553819020227805,0.33928109823066666,23.558382264028033
2024-05-03,12.627892715159167,3.446383078363694,2.636031724751254,0.23982860101180503,1.2218402137366429,0.9447817743950075,0.9798213184581094,1.009237980128471,0.12588814545594945,0.34595093324339027,23.57765648470349
2024-05-06,12.628495536729242,3.440297403793599,2.6146090625657576,0.23982860101180503,1.2218402137366429,0.9407525787692371,0.9952832495573213,1.009131395108103,0.12588814545594945,0.343665053901159,23.559791240628815
