date,SUCCESS SECURITIES LTD,BRIGHT SMART SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,SINOPAC SECURITIES (ASIA) LTD,CAITONG INTERNATIONAL SECURITIES CO LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,BOCI SECURITIES LTD,TOTAL_CCASS_PCT
2024-09-05,7.122270761008127,2.7638662654658406,2.259867122939717,2.2936338148707476,0.9717303566818815,1.1155514519436787,0.3389175375299741,0.24136931639588563,1.113050215504343,18.220256842340195
2024-09-12,7.122270761008127,2.7638662654658406,2.259867122939717,2.2936338148707476,1.0079982850522478,1.1155514519436787,0.3389175375299741,0.24136931639588563,1.113050215504343,18.256524770710563
2024-09-17,7.122270761008127,2.7638662654658406,2.259867122939717,2.324899270362442,1.0079982850522478,1.1155514519436787,0.3389175375299741,0.24136931639588563,1.119303306602682,18.294043317300595
2024-09-19,7.122270761008127,2.7638662654658406,2.259867122939717,2.324899270362442,1.0092489032719154,1.1155514519436787,0.3389175375299741,0.24136931639588563,1.113050215504343,18.289040844421926
2024-09-23,7.122270761008127,2.7638662654658406,2.259867122939717,2.324899270362442,1.0079982850522478,1.1155514519436787,0.34767186506764874,0.24136931639588563,1.1117995972846753,18.295293935520263
2024-10-02,7.122270761008127,2.7638662654658406,2.297385669529751,2.324899270362442,1.0079982850522478,1.1155514519436787,0.34767186506764874,0.24136931639588563,1.075531668914309,18.29654455373993
2024-10-07,7.122270761008127,2.7638662654658406,2.297385669529751,2.332402979680449,0.9942414846359019,1.1143008337240108,0.3564261926053233,0.24136931639588563,1.075531668914309,18.2977951719596
2024-10-08,7.122270761008127,2.7638662654658406,2.296135051310083,2.332402979680449,0.9942414846359019,1.113050215504343,0.8566734804724437,0.24136931639588563,1.075531668914309,18.79554122338738
2024-10-09,7.122270761008127,2.7638662654658406,2.288631341992076,2.332402979680449,1.0217550854685935,1.1105489790650074,0.8441672982757658,0.23761746173688222,1.075531668914309,18.796791841607053
2024-10-10,7.122270761008127,2.7638662654658406,2.2998869059690863,2.332402979680449,1.0367625041046071,1.1080477426256718,0.8441672982757658,0.23761746173688222,1.075531668914309,18.82055358778074
2024-10-16,7.122270761008127,2.7638662654658406,2.2998869059690863,2.332402979680449,1.0292587947866003,1.1080477426256718,0.8441672982757658,0.23761746173688222,1.075531668914309,18.81304987846273
2024-10-22,7.122270761008127,2.7638662654658406,2.288631341992076,2.332402979680449,1.0455168316422818,1.1080477426256718,0.8504203893741048,0.23761746173688222,1.075531668914309,18.824305442439744
2024-10-24,7.122270761008127,2.7638662654658406,2.288631341992076,2.332402979680449,1.075531668914309,1.1080477426256718,0.8504203893741048,0.23761746173688222,1.075531668914309,18.85432027971177
2024-10-25,7.122270761008127,2.7638662654658406,2.288631341992076,2.332402979680449,1.0029958121735767,1.1080477426256718,0.8404154436167623,0.23761746173688222,1.075531668914309,18.771779477213695
2024-10-28,7.122270761008127,2.7638662654658406,2.288631341992076,2.332402979680449,0.9992439575145732,1.1080477426256718,0.8404154436167623,0.23761746173688222,1.075531668914309,18.76802762255469
2024-11-05,7.122270761008127,2.7638662654658406,2.288631341992076,2.332402979680449,1.0104995214915833,1.1080477426256718,0.8404154436167623,0.23761746173688222,1.075531668914309,18.779283186531703
2024-11-11,7.122270761008127,2.7638662654658406,2.288631341992076,2.332402979680449,1.0079982850522478,1.1080477426256718,0.8404154436167623,0.23761746173688222,1.075531668914309,18.776781950092367
2024-11-14,7.122270761008127,2.7638662654658406,2.288631341992076,2.332402979680449,0.9942414846359019,1.1080477426256718,0.8404154436167623,0.23761746173688222,1.075531668914309,18.76302514967602
2024-11-18,7.122270761008127,2.7638662654658406,2.288631341992076,2.3886807995655004,0.9942414846359019,1.1080477426256718,0.8404154436167623,0.23761746173688222,1.075531668914309,18.819302969561072
2024-11-21,7.122270761008127,2.7638662654658406,2.288631341992076,2.3886807995655004,0.9917402481965663,1.1080477426256718,0.8404154436167623,0.23761746173688222,1.075531668914309,18.816801733121736
2024-11-26,7.122270761008127,2.7638662654658406,2.288631341992076,2.3861795631261646,1.0142513761505867,1.1080477426256718,0.8404154436167623,0.23761746173688222,1.075531668914309,18.83681162463642
2024-12-05,7.122270761008127,2.7638662654658406,2.288631341992076,2.3861795631261646,1.01800323080959,1.1080477426256718,0.8404154436167623,0.23261498885821102,1.075531668914309,18.835561006416754
2024-12-11,7.122270761008127,2.7638662654658406,2.288631341992076,2.3861795631261646,1.0142513761505867,1.1080477426256718,0.8404154436167623,0.23261498885821102,1.075531668914309,18.83180915175775
2024-12-13,7.122270761008127,2.7638662654658406,2.288631341992076,2.3861795631261646,1.01800323080959,1.0892884693306548,0.8591747169117795,0.23261498885821102,1.0480180680816173,18.808047405584063
2024-12-16,7.122270761008127,2.7638662654658406,2.288631341992076,2.3861795631261646,1.024256321907929,1.0892884693306548,0.8591747169117795,0.23261498885821102,1.0480180680816173,18.8143004966824
2024-12-18,7.122270761008127,2.7638662654658406,2.288631341992076,2.3861795631261646,1.0367625041046071,1.0892884693306548,0.8591747169117795,0.23261498885821102,1.0480180680816173,18.82680667887908
2025-01-03,7.122270761008127,2.7638662654658406,2.288631341992076,2.3861795631261646,1.0392637405439429,1.0892884693306548,0.8591747169117795,0.23261498885821102,1.0480180680816173,18.829307915318413
2025-01-06,7.122270761008127,2.7638662654658406,2.288631341992076,2.3861795631261646,1.0405143587636105,1.0892884693306548,0.8591747169117795,0.23261498885821102,1.0480180680816173,18.830558533538085
2025-01-10,7.122270761008127,2.760114410806837,2.288631341992076,2.3861795631261646,1.0405143587636105,1.0892884693306548,0.8591747169117795,0.23261498885821102,1.0480180680816173,18.82680667887908
2025-01-20,7.122270761008127,2.760114410806837,2.288631341992076,2.3861795631261646,1.038013122324275,1.0892884693306548,0.8629265715707829,0.23261498885821102,1.0480180680816173,18.828057297098745
2025-01-24,7.122270761008127,2.7726205930035155,2.288631341992076,2.3861795631261646,1.044266213422614,1.0892884693306548,0.8629265715707829,0.23261498885821102,1.0480180680816173,18.846816570393763
2025-02-06,7.122270761008127,2.7726205930035155,2.288631341992076,2.3861795631261646,1.0417649769832784,1.0892884693306548,0.8629265715707829,0.23261498885821102,1.0480180680816173,18.844315333954427
2025-02-07,7.122270761008127,2.7726205930035155,2.288631341992076,2.3861795631261646,1.0417649769832784,1.0892884693306548,0.8729315173281251,0.23261498885821102,1.0480180680816173,18.85432027971177
2025-02-14,7.122270761008127,2.7726205930035155,2.288631341992076,2.4174450186178595,1.0417649769832784,1.0892884693306548,0.8891895541838066,0.23261498885821102,1.0480180680816173,18.901843772059145
2025-02-17,7.122270761008127,2.7726205930035155,2.288631341992076,2.508740148653609,1.050519304520953,1.0892884693306548,0.8891895541838066,0.23261498885821102,1.0480180680816173,19.00189322963257
2025-02-18,7.122270761008127,2.7726205930035155,2.288631341992076,2.508740148653609,1.075531668914309,1.0892884693306548,0.905447591039488,0.23261498885821102,1.0480180680816173,19.043163630881608
2025-02-19,7.122270761008127,2.7726205930035155,2.257365886500381,2.432452437253873,1.075531668914309,1.0892884693306548,0.905447591039488,0.3564261926053233,1.0480180680816173,19.05942166773729
2025-02-21,7.122270761008127,2.8726700505769394,2.257365886500381,2.414943782178524,1.113050215504343,1.0892884693306548,0.905447591039488,0.3564261926053233,1.0480180680816173,19.1794810168254
2025-02-24,7.122270761008127,2.8726700505769394,2.257365886500381,2.414943782178524,1.1243057794813531,1.0892884693306548,0.905447591039488,0.3564261926053233,1.0480180680816173,19.190736580802408
2025-02-26,7.122270761008127,2.8726700505769394,2.256115268280713,1.8834310388197086,1.1230551612616855,1.0892884693306548,0.9129513003574948,0.8879389359641388,1.0480180680816173,19.19573905368108
2025-02-28,7.122270761008127,2.8726700505769394,2.2873807237724084,1.8834310388197086,1.1143008337240108,1.0892884693306548,0.9129513003574948,0.8879389359641388,1.0017451939539088,19.171977307507394
2025-03-03,7.122270761008127,2.8726700505769394,2.3061399970674255,1.8834310388197086,1.113050215504343,1.0892884693306548,0.9279587189935083,0.8879389359641388,0.9792340659998884,19.181982253264735
2025-03-04,7.122270761008127,2.8726700505769394,2.2873807237724084,1.8834310388197086,1.113050215504343,1.0892884693306548,0.9279587189935083,0.8879389359641388,0.9792340659998884,19.163222979969717
2025-03-06,7.122270761008127,2.8726700505769394,2.2861301055527408,1.8834310388197086,1.113050215504343,1.0892884693306548,0.9279587189935083,0.8879389359641388,0.9792340659998884,19.16197236175005
2025-03-07,7.122270761008127,2.8726700505769394,2.256115268280713,1.8834310388197086,1.1092983608453395,1.0892884693306548,0.9879883935375628,0.8879389359641388,0.9792340659998884,19.188235344363072
2025-03-10,7.122270761008127,2.8726700505769394,2.259867122939717,1.8834310388197086,1.0780329053536446,1.0892884693306548,0.9879883935375628,0.8879389359641388,0.9792340659998884,19.16072174353038
2025-03-12,7.122270761008127,2.8726700505769394,2.272373305136395,1.8709248566230308,1.0867872328913193,1.0892884693306548,0.9879883935375628,0.8879389359641388,0.9792340659998884,19.169476071068058
2025-03-14,7.122270761008127,2.8726700505769394,2.272373305136395,1.8709248566230308,1.088037851110987,1.0892884693306548,0.9879883935375628,0.8879389359641388,0.9792340659998884,19.170726689287722
2025-03-18,7.122270761008127,2.8664169594786,2.272373305136395,1.8709248566230308,1.0930403239896582,1.0892884693306548,0.9879883935375628,0.8879389359641388,0.9792340659998884,19.169476071068058
2025-03-19,7.122270761008127,2.8664169594786,2.272373305136395,1.8671730019640274,1.081784760012648,1.0892884693306548,1.0079982850522478,0.8879389359641388,0.9792340659998884,19.174478543946726
2025-03-20,7.122270761008127,2.8664169594786,2.272373305136395,1.8396594011313354,1.063025486717631,1.0892884693306548,1.0079982850522478,0.8879389359641388,0.9792340659998884,19.128205669819017
2025-03-21,7.122270761008127,2.8664169594786,2.2473609407430386,1.8396594011313354,1.169328035389394,1.0867872328913193,1.068027959596302,0.8879389359641388,0.9792340659998884,19.267024292202144
2025-03-24,7.122270761008127,2.8351515039869053,2.2473609407430386,1.8396594011313354,1.1555712349730483,1.0830353782323159,1.0767822871339767,0.8879389359641388,0.9792340659998884,19.227004509172772
2025-03-26,7.122270761008127,2.8351515039869053,2.2473609407430386,1.8396594011313354,1.119303306602682,1.0830353782323159,1.0717798142553057,0.8879389359641388,0.9729809749015492,19.1794810168254
2025-03-27,7.122270761008127,2.8351515039869053,2.2473609407430386,1.8396594011313354,1.1205539248223497,1.0830353782323159,1.0717798142553057,0.8879389359641388,0.9729809749015492,19.180731635045067
2025-04-01,7.122270761008127,2.8351515039869053,2.2160954852513437,1.8121458002986437,1.189337926904079,1.0830353782323159,1.0717798142553057,0.8879389359641388,0.9729809749015492,19.190736580802408
2025-04-02,7.122270761008127,2.8351515039869053,2.2160954852513437,1.8121458002986437,1.18308483580574,1.0830353782323159,1.0717798142553057,1.050519304520953,0.9729809749015492,19.347063858260885
2025-04-07,7.122270761008127,2.8351515039869053,2.203589303054666,1.8121458002986437,1.2443651285694621,1.0830353782323159,1.0717798142553057,1.050519304520953,0.9729809749015492,19.395837968827927
2025-04-08,7.122270761008127,2.8351515039869053,2.203589303054666,1.8121458002986437,1.25687131076614,1.0830353782323159,1.0717798142553057,1.050519304520953,0.9729809749015492,19.408344151024608
2025-04-09,7.122270761008127,2.8351515039869053,2.203589303054666,1.8121458002986437,1.269377492962818,1.0780329053536446,1.0717798142553057,1.050519304520953,0.9729809749015492,19.415847860342613
2025-04-11,7.122270761008127,2.8351515039869053,2.203589303054666,1.810895182078976,1.2918886209168388,1.0780329053536446,1.0717798142553057,1.050519304520953,0.9729809749015492,19.437108370076967
2025-04-14,7.122270761008127,2.8351515039869053,2.203589303054666,1.810895182078976,1.283134293379164,1.0780329053536446,1.0717798142553057,1.050519304520953,0.9729809749015492,19.428354042539294
2025-04-15,7.122270761008127,2.8351515039869053,2.1973362119563267,1.810895182078976,1.2881367662578354,1.0780329053536446,1.0717798142553057,1.050519304520953,0.9729809749015492,19.427103424319622
2025-04-17,7.122270761008127,2.8351515039869053,2.1948349755169914,1.810895182078976,1.3118985124315234,1.0780329053536446,1.0717798142553057,1.050519304520953,0.9729809749015492,19.448363934053976
2025-04-22,7.122270761008127,2.8351515039869053,2.169822611123635,1.810895182078976,1.3544195319002286,1.0780329053536446,1.0717798142553057,1.050519304520953,0.9729809749015492,19.465872589129322
2025-04-23,7.122270761008127,2.8351515039869053,2.158567047146625,1.810895182078976,1.3731788051952456,1.0780329053536446,1.0780329053536446,1.050519304520953,0.9729809749015492,19.47962938954567
2025-04-24,7.122270761008127,2.8351515039869053,2.158567047146625,1.810895182078976,1.390687460270595,1.0780329053536446,1.0780329053536446,1.050519304520953,0.9729809749015492,19.49713804462102
2025-04-25,7.122270761008127,2.8351515039869053,2.158567047146625,1.810895182078976,1.3956899331492663,1.0780329053536446,1.0730304324749733,1.050519304520953,0.9729809749015492,19.49713804462102
2025-04-28,7.122270761008127,2.8351515039869053,2.158567047146625,1.810895182078976,1.401943024247605,1.0780329053536446,1.0730304324749733,1.050519304520953,0.9729809749015492,19.503391135719358
2025-04-29,7.122270761008127,2.8351515039869053,2.158567047146625,1.810895182078976,1.414449206444283,1.0780329053536446,1.0730304324749733,1.0480180680816173,0.9729809749015492,19.513396081476703
2025-05-02,7.122270761008127,2.8088885213738815,2.158567047146625,1.810895182078976,1.440712189057307,1.0780329053536446,1.0730304324749733,1.0480180680816173,0.9729809749015492,19.513396081476703
