date,BOCOM INTERNATIONAL SECURITIES LTD,KGI ASIA LTD,HSBC BROKING SECURITIES (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,UOB KAY HIAN (HONG KONG) LTD,UZEN SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.,CHIEF SECURITIES LTD,TOTAL_CCASS_PCT
2024-06-12,60.471873983434676,0.0,2.3756349623401647,2.06347168005405,0.0,0.0,1.325069439231289,0.8955158521632509,3.3953281785651725,70.5268940957886
2024-06-17,60.471873983434676,0.0,2.3756349623401647,2.06347168005405,0.0,0.0,1.325069439231289,0.8948902735029903,3.3965793358856944,70.52751967444887
2024-06-19,60.471873983434676,0.0,2.3756349623401647,2.06347168005405,0.0,0.0,1.325069439231289,0.8945774841728599,3.4025223331581715,70.53314988239121
2024-06-20,60.471873983434676,0.0,2.3756349623401647,2.06347168005405,0.0,0.0,1.3247566499011587,0.8942646948427295,3.4034607011485627,70.53346267172135
2024-06-25,60.471873983434676,0.0,2.3756349623401647,2.06347168005405,0.0,0.0,1.3247566499011587,0.8942646948427295,1.6055476315591923,68.73554960213197
2024-06-26,60.471873983434676,0.0,2.3756349623401647,2.06347168005405,0.0,0.0,1.3247566499011587,0.8942646948427295,1.6058604208893226,68.73586239146209
2024-06-28,60.471873983434676,0.0,2.3756349623401647,2.06347168005405,0.0,0.0,1.3241310712408978,0.8945774841728599,1.6064859995495833,68.73617518079223
2024-07-02,60.471873983434676,0.0,2.3756349623401647,2.06347168005405,0.0,0.0,1.3241310712408978,0.8942646948427295,1.6071115782098442,68.73648797012237
2024-07-04,60.471873983434676,0.0,2.3756349623401647,2.06378446938418,0.0,0.0,1.323505492580637,0.8942646948427295,1.6074243675399744,68.73648797012237
2024-07-05,60.471873983434676,0.0,2.3756349623401647,2.06347168005405,0.0,0.0,1.323505492580637,0.8942646948427295,0.15389235042414234,67.2826431636764
2024-07-08,60.471873983434676,0.0,2.3756349623401647,2.06347168005405,0.0,0.0,1.323505492580637,0.8942646948427295,0.1542051397542727,67.28295595300654
2024-07-10,60.471873983434676,0.0,2.3756349623401647,2.06347168005405,0.0,0.0,1.323505492580637,0.8948902735029903,0.1542051397542727,67.2835815316668
2024-07-11,60.471873983434676,0.0,2.3756349623401647,2.06347168005405,0.0,0.0,1.323505492580637,0.8942646948427295,0.15514350774466382,67.28389432099692
2024-07-12,60.471873983434676,0.0,2.3756349623401647,2.06347168005405,0.0,0.0,1.3231927032505066,0.8942646948427295,0.15576908640492457,67.28420711032706
2024-07-15,60.471873983434676,0.0,2.3756349623401647,2.06347168005405,0.0,0.0,1.3231927032505066,0.8942646948427295,0.15608187573505494,67.28451989965718
2024-07-16,60.471873983434676,0.0,2.3756349623401647,2.06347168005405,0.0,0.0,1.3194392312889422,0.8936391161824687,0.15608187573505494,67.28014084903535
2024-07-24,60.471873983434676,0.0,2.3756349623401647,2.06347168005405,2.409103420664114,0.0,1.3194392312889422,0.8936391161824687,0.15702024372544604,69.69018263768987
2024-07-25,60.471873983434676,5.657733403398144,2.3756349623401647,2.0656612053649623,2.409103420664114,0.0,1.3191264419588118,0.8942646948427295,0.15702024372544604,75.35041835572905
2024-07-26,60.471873983434676,5.640217200910842,2.3756349623401647,2.0691018879963967,2.409103420664114,0.0,1.320064809949203,0.8952030628331207,0.15702024372544604,75.33821957185397
2024-07-29,60.471873983434676,5.640217200910842,2.3756349623401647,2.067537941345745,2.409103420664114,0.0,1.320064809949203,0.8945774841728599,0.15702024372544604,75.33603004654306
2024-07-30,60.471873983434676,5.632084678327453,2.3756349623401647,2.067537941345745,2.409103420664114,0.0,1.320064809949203,0.8952030628331207,0.15702024372544604,75.32852310261993
2024-07-31,60.471873983434676,5.627080049045366,2.3756349623401647,2.0706658346470483,2.409103420664114,0.0,1.3206903886094639,0.8961414308235117,0.15920976903635864,75.3303998386007
2024-08-02,60.471873983434676,5.623952155744064,2.3756349623401647,2.0741065172784827,2.409103420664114,0.0,1.3206903886094639,0.8961414308235117,0.15920976903635864,75.33071262793084
2024-08-05,60.471873983434676,5.623639366413933,2.3756349623401647,2.074419306608613,2.409103420664114,0.0,1.3206903886094639,0.8961414308235117,0.15952255836648901,75.33102541726096
2024-08-06,60.471873983434676,5.623326577083803,2.3756349623401647,2.074732095938743,2.409103420664114,0.0,1.3206903886094639,0.8961414308235117,0.1598353476966194,75.3313382065911
2024-08-15,60.471873983434676,5.622388209093412,2.3756349623401647,2.074732095938743,2.409103420664114,0.0,1.3206903886094639,0.8961414308235117,0.1604609263568801,75.33102541726096
2024-08-16,60.471873983434676,5.622388209093412,2.3756349623401647,2.074732095938743,2.409103420664114,0.0,1.3128706553562046,0.8964542201536422,0.16702950228961788,75.33008704927057
2024-08-20,60.471873983434676,5.607061531917023,2.3756349623401647,2.08036230388109,2.409103420664114,0.0,1.3128706553562046,0.8967670094837725,0.17672597152365938,75.3303998386007
2024-08-22,60.471873983434676,5.607061531917023,2.3756349623401647,2.08036230388109,2.409103420664114,0.0,1.3128706553562046,0.8961414308235117,0.17735155018392013,75.3303998386007
2024-08-29,60.471873983434676,5.606748742586893,2.3756349623401647,2.08036230388109,2.409103420664114,0.0,1.3128706553562046,0.8961414308235117,0.17828991817431125,75.33102541726096
2024-09-02,60.471873983434676,5.6061231639266325,2.3756349623401647,2.08036230388109,2.409103420664114,0.0,1.3128706553562046,0.8958286414933814,0.17891549683457197,75.33071262793084
2024-09-03,60.471873983434676,5.6061231639266325,2.3756349623401647,2.08036230388109,2.409103420664114,0.0,1.3128706553562046,0.8952030628331207,0.18329454745639717,75.33446609989241
2024-09-04,60.471873983434676,5.603620849285589,2.3756349623401647,2.08036230388109,2.409103420664114,0.0,1.3128706553562046,0.8952030628331207,0.18360733678652755,75.33227657458148
2024-09-05,60.471873983434676,5.6004929559842855,2.3756349623401647,2.08036230388109,2.409103420664114,0.0,1.3128706553562046,0.8952030628331207,0.13668893726697195,75.28223028176063
2024-09-09,60.471873983434676,5.6004929559842855,2.3756349623401647,2.08036230388109,2.409103420664114,0.0,1.3128706553562046,0.8955158521632509,0.13668893726697195,75.28254307109076
2024-09-10,60.471873983434676,5.6004929559842855,2.3756349623401647,2.08036230388109,2.409103420664114,0.0,1.3128706553562046,0.8958286414933814,0.13668893726697195,75.2828558604209
2024-09-11,60.471873983434676,5.600180166654154,2.3756349623401647,2.08036230388109,2.409103420664114,0.0,1.3128706553562046,0.8961414308235117,0.13700172659710233,75.28316864975102
2024-09-12,60.471873983434676,5.5989290093336335,2.3756349623401647,2.08036230388109,2.409103420664114,0.0,1.3128706553562046,0.8961414308235117,0.1373145159272327,75.28223028176063
2024-09-13,60.471873983434676,5.594237169381678,2.3756349623401647,2.08036230388109,2.409103420664114,0.0,1.3128706553562046,0.8961414308235117,0.14200635587918825,75.28223028176063
2024-09-16,60.471873983434676,5.591422065410505,2.3756349623401647,2.08036230388109,2.409103420664114,0.0,1.3128706553562046,0.8961414308235117,0.14388309185997047,75.28129191377025
2024-09-17,60.471873983434676,5.591422065410505,2.3756349623401647,2.08036230388109,2.409103420664114,0.0,1.3128706553562046,0.8961414308235117,0.1445086705202312,75.2819174924305
2024-09-19,60.471873983434676,5.591422065410505,2.3756349623401647,2.08036230388109,2.409103420664114,0.0,1.3128706553562046,0.8961414308235117,0.14482145985036157,75.28223028176063
2024-09-23,60.471873983434676,5.591422065410505,2.3756349623401647,2.08036230388109,2.409103420664114,0.0,1.3128706553562046,0.8961414308235117,0.14607261717088307,75.28348143908114
2024-09-25,60.471873983434676,5.613942897179892,2.3756349623401647,2.08036230388109,2.409103420664114,0.0,1.3128706553562046,0.8961414308235117,0.15357956109401197,75.31350921477366
2024-09-26,60.471873983434676,5.582038385506594,2.3756349623401647,2.08036230388109,2.409103420664114,0.0,1.3128706553562046,0.8961414308235117,0.15357956109401197,75.28160470310037
2024-09-27,60.471873983434676,5.578284913545029,2.3756349623401647,2.08036230388109,2.409103420664114,0.0,1.3128706553562046,0.8961414308235117,0.15514350774466382,75.27941517778946
2024-09-30,60.471873983434676,5.557328028426294,2.3756349623401647,2.08036230388109,2.409103420664114,0.0,1.3128706553562046,0.8961414308235117,0.16014813702674977,75.26346292195281
2024-10-02,60.471873983434676,5.55357455646473,2.3756349623401647,2.08036230388109,2.409103420664114,0.0,1.3128706553562046,0.8961414308235117,0.162024873007532,75.26158618597204
2024-10-03,60.471873983434676,5.551697820483947,2.3756349623401647,2.078798357230438,2.409103420664114,0.0,1.3128706553562046,0.8961414308235117,0.16546555563896603,75.26158618597204
2024-10-04,60.471873983434676,5.548257137852514,2.3756349623401647,2.078798357230438,2.403786002051898,0.0,1.3216287565998548,0.8961414308235117,0.1701573955909216,75.26627802592398
2024-10-07,60.471873983434676,5.547318769862122,2.3756349623401647,2.0678507306758753,2.403786002051898,0.0,1.3216287565998548,0.8961414308235117,0.17422365688261643,75.25845829267071
2024-10-08,60.471873983434676,5.538247879288342,2.3756349623401647,2.067537941345745,2.403786002051898,0.0,1.3216287565998548,0.8961414308235117,0.1745364462127468,75.24938740209693
2024-10-09,60.471873983434676,5.577033756224508,2.3756349623401647,2.0672251520156144,2.403786002051898,0.0,1.3216287565998548,0.8961414308235117,0.1745364462127468,75.28786048970298
2024-10-10,60.471873983434676,5.531366514025474,2.3756349623401647,2.0672251520156144,2.403786002051898,0.0,1.3206903886094639,0.8961414308235117,0.17516202487300753,75.24188045817381
2024-10-14,60.471873983434676,5.52792583139404,2.3756349623401647,2.0672251520156144,2.403786002051898,0.0,1.3222543352601157,0.8961414308235117,0.17516202487300753,75.24000372219302
2024-10-15,60.471873983434676,5.46912143732953,2.438192828366239,2.0672251520156144,2.403786002051898,0.0,1.3222543352601157,0.8948902735029903,0.17516202487300753,75.24250603683407
2024-10-16,60.471873983434676,5.465993544028226,2.438192828366239,2.0672251520156144,2.403786002051898,0.0,1.3222543352601157,0.8936391161824687,0.17828991817431125,75.24125487951355
2024-10-18,60.471873983434676,5.465993544028226,2.438192828366239,2.0672251520156144,2.403786002051898,0.0,1.318500863298551,0.8923879588619473,0.17828991817431125,75.23625025023146
2024-10-21,60.471873983434676,5.4494157095313165,2.438192828366239,2.0672251520156144,2.403786002051898,0.0,1.318500863298551,0.8911368015414258,0.17828991817431125,75.21842125841404
2024-10-22,60.471873983434676,5.449102920201186,2.438192828366239,2.0672251520156144,2.403786002051898,0.0,1.3231927032505066,0.8898856442209044,0.17828991817431125,75.22154915171534
2024-10-23,60.471873983434676,5.439093661637014,2.438192828366239,2.0672251520156144,2.403786002051898,0.0,1.3231927032505066,0.8889472762305133,0.17828991817431125,75.21060152516077
2024-10-24,60.471873983434676,5.439093661637014,2.438192828366239,2.0672251520156144,2.403786002051898,0.0,1.3231927032505066,0.887070540249731,0.17828991817431125,75.20872478918
2024-10-28,60.471873983434676,5.439093661637014,2.438192828366239,2.0534624214898782,2.403786002051898,0.0,1.3231927032505066,0.8861321722593398,0.17828991817431125,75.19402369066387
2024-10-29,60.471873983434676,5.439093661637014,2.438192828366239,2.0534624214898782,2.403786002051898,0.0,1.3231927032505066,0.8858193829292096,0.1798538648249631,75.19527484798438
2024-10-30,60.471873983434676,5.435965768335711,2.438192828366239,2.0534624214898782,2.403786002051898,0.0,1.3231927032505066,0.8839426469484274,0.1798538648249631,75.19027021870231
2024-10-31,60.471873983434676,5.435965768335711,2.438192828366239,2.039074112303881,2.403786002051898,0.0,1.3231927032505066,0.8842554362785576,0.18110502214548457,75.17744585616695
2024-11-01,60.471873983434676,5.4309611390536245,2.438192828366239,2.0362590083327077,2.403786002051898,0.0,1.3231927032505066,0.8842554362785576,0.18235617946600607,75.17087728023422
2024-11-04,60.471873983434676,5.4309611390536245,2.438192828366239,2.0368845869929686,2.403786002051898,0.0,1.3231927032505066,0.8842554362785576,0.18235617946600607,75.17150285889448
2024-11-05,60.471873983434676,5.4281460350824515,2.438192828366239,2.060969365413007,2.403786002051898,0.0,1.3263205965518106,0.8842554362785576,0.18423291544678827,75.19777716262543
2024-11-06,60.471873983434676,5.423454195130495,2.438192828366239,2.060969365413007,2.403786002051898,0.0,1.3231927032505066,0.8842554362785576,0.18423291544678827,75.18995742937217
2024-11-07,60.471873983434676,5.420326301829192,2.438192828366239,2.060969365413007,2.403786002051898,0.0,1.3231927032505066,0.8839426469484274,0.18423291544678827,75.18651674674074
2024-11-08,60.471873983434676,5.420326301829192,2.438192828366239,2.060969365413007,2.403786002051898,0.0,1.3191264419588118,0.8836298576182968,0.17954107549483272,75.17744585616695
2024-11-11,60.471873983434676,5.41844956584841,2.438192828366239,2.101319188999825,2.403786002051898,0.0,1.3191264419588118,0.8839426469484274,0.18423291544678827,75.22092357305507
2024-11-12,60.471873983434676,5.4181367765182795,2.438192828366239,2.101319188999825,2.403786002051898,0.0,1.3191264419588118,0.8839426469484274,1.6387033005530116,76.67508116883117
2024-11-13,60.471873983434676,5.395615944748893,2.438192828366239,2.101319188999825,2.403786002051898,0.0,1.3191264419588118,0.8839426469484274,1.6387033005530116,76.65256033706179
2024-11-14,60.471873983434676,5.395615944748893,2.438192828366239,2.101319188999825,2.403786002051898,0.0,1.3191264419588118,0.8876961189099917,1.6387033005530116,76.65631380902335
2024-11-15,60.471873983434676,5.371843955658984,2.438192828366239,2.1160202875159526,2.403786002051898,0.0,1.3191264419588118,0.8908240122112955,1.6387033005530116,76.65037081175086
2024-11-18,60.471873983434676,5.371218376998724,2.438192828366239,2.5601811363010785,2.403786002051898,0.0,1.3191264419588118,0.890511222881165,1.6387033005530116,77.0935932925456
2024-11-19,60.471873983434676,5.371218376998724,2.438192828366239,2.56174508295173,2.403786002051898,0.0,1.3131834446863349,0.8889472762305133,1.6387033005530116,77.08765029527312
2024-11-20,60.471873983434676,5.293021044466132,2.438192828366239,2.56174508295173,2.403786002051898,0.08914495908715563,1.3131834446863349,0.8873833295798614,1.6387033005530116,77.09703397517704
2024-11-21,60.471873983434676,5.214823711933538,2.438192828366239,2.563934608262643,2.403786002051898,0.16734229161974826,1.3131834446863349,0.8861321722593398,1.6387033005530116,77.09797234316743
2024-11-22,60.471873983434676,5.136626379400946,2.438192828366239,2.5645601869229036,2.403786002051898,0.26180466931912016,1.3131834446863349,0.884568225608688,1.6224382553862322,77.09703397517704
2024-11-25,60.471873983434676,5.011510647348798,2.438192828366239,2.5780101281185095,2.403786002051898,0.4147586517528714,1.3131834446863349,0.8826914896279058,1.5824012211295448,77.09640839651678
2024-11-26,60.471873983434676,4.933313314816205,2.438192828366239,2.589583333333333,2.403786002051898,0.5101593974426344,1.3131834446863349,0.8811275429772539,1.5473688161549433,77.08858866326352
2024-11-27,60.471873983434676,4.808197582764056,2.438192828366239,2.687173604334009,2.403786002051898,0.5101593974426344,1.3131834446863349,0.8842554362785576,1.5414258188824663,77.05824809824088
2024-11-28,60.471873983434676,4.730000250231464,2.438192828366239,2.6868608150038784,2.403786002051898,0.6443460200685635,1.3131834446863349,0.8801891749868628,1.4898155794109553,77.05824809824088
2024-11-29,60.471873983434676,4.589245051672798,2.438192828366239,2.718452537347046,2.403786002051898,0.7582013362360183,1.3131834446863349,0.8789380176663414,1.4663563796511774,77.03822958111253
2024-12-02,60.471873983434676,4.589245051672798,2.438192828366239,2.7187653266771763,2.403786002051898,0.7819733253259264,1.3131834446863349,0.8776868603458199,1.4428971798913997,77.03760400245227
2024-12-03,60.471873983434676,4.589245051672798,2.438192828366239,2.7187653266771763,2.403786002051898,0.7819733253259264,1.3128706553562046,0.8801891749868628,1.4428971798913997,77.03979352776318
2024-12-04,60.471873983434676,4.589245051672798,2.438192828366239,2.7187653266771763,2.403786002051898,0.7819733253259264,1.3128706553562046,0.8801891749868628,1.4375797612791832,77.03447610915096
2024-12-05,60.471873983434676,4.589245051672798,2.438192828366239,2.7187653266771763,2.403786002051898,0.808560418387008,1.3128706553562046,0.8801891749868628,1.4109926682181018,77.03447610915096
2024-12-06,60.471873983434676,4.589245051672798,2.438192828366239,2.7187653266771763,2.403786002051898,0.8382754047493932,1.3128706553562046,0.8764357030252985,1.3765858419037609,77.02603079723744
2024-12-09,60.471873983434676,4.589245051672798,2.438192828366239,2.7206420626579586,2.403786002051898,0.8382754047493932,1.3128706553562046,0.8748717563746465,1.3747091059229788,77.02446685058679
2024-12-10,60.471873983434676,4.589245051672798,2.438192828366239,2.7206420626579586,2.403786002051898,0.854227660586042,1.3128706553562046,0.871118284413082,1.3600080074068515,77.02196453594576
2024-12-11,60.471873983434676,4.589245051672798,2.438192828366239,2.722518798638741,2.403786002051898,0.854227660586042,1.3128706553562046,0.866739233791257,1.3600080074068515,77.0194622213047
2024-12-12,60.471873983434676,4.589245051672798,2.438192828366239,2.7243955346195228,2.403786002051898,0.854227660586042,1.3081788154042489,0.8658008658008658,1.358131271426069,77.01383201336236
2024-12-13,60.471873983434676,4.589245051672798,2.438192828366239,2.725959481270175,2.403786002051898,0.854227660586042,1.3081788154042489,0.8704927057528214,1.3553161674548957,77.0172726959938
2024-12-16,60.471873983434676,4.589245051672798,2.438192828366239,2.7265850599304358,2.403786002051898,0.854227660586042,1.3034869754522933,0.8720566524034732,1.3553161674548957,77.01477038135275
2024-12-17,60.471873983434676,4.589245051672798,2.765057678352476,2.7325280572029125,2.403786002051898,0.854227660586042,1.3034869754522933,0.873620599054125,1.3553161674548957,77.34914217526212
2024-12-18,60.471873983434676,4.589245051672798,2.765057678352476,2.7340920038535645,2.403786002051898,0.854227660586042,1.3034869754522933,0.8761229136951679,1.3553161674548957,77.35320843655381
2024-12-19,60.471873983434676,4.589245051672798,2.765057678352476,2.735968739834347,2.403786002051898,0.854227660586042,1.3025486074619022,0.8779996496759503,1.3374871756374647,77.33819454870755
2024-12-20,60.471873983434676,4.589245051672798,2.765057678352476,2.7312768998823915,2.403786002051898,0.8886344869003828,1.3025486074619022,0.8808147536471236,1.290568776117909,77.32380623952156
2024-12-23,60.471873983434676,4.589245051672798,2.765057678352476,2.7312768998823915,2.403786002051898,0.9271075745064185,1.3025486074619022,0.8814403323073844,1.2561619498035683,77.32849807947352
2024-12-27,60.471873983434676,4.589245051672798,2.765057678352476,2.7328408465330427,2.403786002051898,0.9721492380451918,1.3025486074619022,0.8811275429772539,1.21549933688662,77.33412828741587
2024-12-30,60.471873983434676,4.589245051672798,2.765057678352476,2.7297129532317395,2.403786002051898,1.1322973750719416,1.3025486074619022,0.8811275429772539,1.0653604584240421,77.34100965267872
2025-01-02,60.471873983434676,4.589245051672798,2.765057678352476,2.7365943184946078,2.403786002051898,1.1322973750719416,1.3025486074619022,0.8833170682881666,1.0653604584240421,77.3500805432525
2025-01-03,60.471873983434676,4.589245051672798,2.765057678352476,2.7384710544753896,2.403786002051898,1.1322973750719416,1.3025486074619022,0.8898856442209044,1.0531616745489578,77.34632707129094
2025-01-06,60.471873983434676,4.589245051672798,2.765057678352476,2.7381582651452594,2.403786002051898,1.1322973750719416,1.3025486074619022,0.8901984335510347,1.0531616745489578,77.34632707129094
2025-01-08,60.471873983434676,4.589245051672798,2.765057678352476,2.7372198971548682,2.403786002051898,1.1322973750719416,1.3025486074619022,0.8895728548907739,1.0531616745489578,77.3447631246403
2025-01-09,60.471873983434676,4.589245051672798,2.765057678352476,2.7428501050972147,2.403786002051898,1.1322973750719416,1.302235818131772,0.8948902735029903,1.0531616745489578,77.35539796186472
2025-01-10,60.471873983434676,4.589245051672798,2.765057678352476,2.745352419738258,2.403786002051898,1.1322973750719416,1.302235818131772,0.8952030628331207,1.0531616745489578,77.3582130658359
2025-01-13,60.471873983434676,4.589245051672798,2.765057678352476,2.744414051747867,2.403786002051898,1.1322973750719416,1.302235818131772,0.8927007481920777,1.0531616745489578,77.35477238320446
2025-01-14,60.471873983434676,4.589245051672798,2.765057678352476,2.7434756837574756,2.403786002051898,1.1322973750719416,1.302235818131772,0.8927007481920777,1.0531616745489578,77.35383401521408
2025-01-16,60.471873983434676,4.589245051672798,2.765057678352476,2.735343161174086,2.403786002051898,1.1410554763155918,1.302235818131772,0.8908240122112955,1.074431348997823,77.37385253234241
2025-01-17,60.471873983434676,4.589245051672798,2.765057678352476,2.7415989477766933,2.403786002051898,1.1410554763155918,1.302235818131772,0.8883216975702525,1.074431348997823,77.37760600430398
2025-01-20,60.471873983434676,4.589245051672798,2.765057678352476,2.7415989477766933,2.403786002051898,1.1410554763155918,1.302235818131772,0.8876961189099917,1.081312714260691,77.3838617909066
2025-01-21,60.471873983434676,4.589245051672798,2.765057678352476,2.7372198971548682,2.403786002051898,1.1410554763155918,1.302235818131772,0.8977053774741636,1.081312714260691,77.38949199884894
2025-01-22,60.471873983434676,4.589245051672798,2.765057678352476,2.7365943184946078,2.403786002051898,1.150439156219503,1.302235818131772,0.8977053774741636,1.081312714260691,77.39825010009258
2025-01-23,60.471873983434676,4.589245051672798,2.765057678352476,2.735968739834347,2.403786002051898,1.150439156219503,1.302235818131772,0.8977053774741636,1.081312714260691,77.39762452143233
2025-01-24,60.471873983434676,4.5876811050221455,2.765057678352476,2.725959481270175,2.403786002051898,1.150439156219503,1.302235818131772,0.9070890573780747,1.081312714260691,77.39543499612141
