date,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,CHINA MERCHANTS BANK CO LTD,CHINA INDUSTRIAL SECURITIES,HUARONG INTERNATIONAL SECURITIES LTD,MORGAN STANLEY HONG KONG SECURITIES LTD,QUAM SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD
2024-03-25,48.10698888138144,21.311337074246584,8.497217500527984,8.042052760091565,0.0,6.7503670001410905,2.513270678828002,1.7942735715677778,1.9095017208027107,1.074990812412846
2024-03-26,48.1061152155736,21.312282175433346,8.49775185365605,8.041845871617534,0.0,6.750193341354029,2.5131683753016962,1.7942274123927153,1.9094525972879868,1.074963157383041
2024-03-27,48.10760190331166,21.31557500376062,8.496908416094273,8.041047684639265,0.0,6.749184561952824,2.5129189327852157,1.792643958583219,1.9092630760980622,1.0748564627748576
2024-03-28,48.098882937299905,21.335471715510234,8.493704666663701,8.038015816967011,0.0,6.746363839188851,2.5119714396258526,1.792595204671087,1.9085431906769983,1.0744511893963617
2024-04-02,48.08630109307084,21.352725928552886,8.491482858951805,8.035913209655908,0.0,6.744310687597617,2.5113143509071305,1.7957377914455646,1.9080439484563245,1.0741701313619298
2024-04-03,48.05723976313158,21.367672637042272,8.495979868777594,8.040168954060421,0.0,6.747882411398287,2.512644319476727,1.7946186136373479,1.909054430668533,1.0747390018072387
2024-04-05,48.084428380983056,21.33866211398241,8.496632609226344,8.040905420160799,0.0,6.748262099572309,2.5128744735162973,1.7941681595685064,1.9092292968784348,1.074837446111843
2024-04-08,48.08970315311617,21.335172344939213,8.49482576395681,8.038720628074975,0.0,6.746177645069712,2.5121917011199644,1.799952820644452,1.9087105407384377,1.0745454023402643
2024-04-09,48.12300458797209,21.316795557807048,8.49077326492381,8.0350043691716,0.0,6.74305892209162,2.511030327910443,1.7978668608991017,1.9078281537431474,1.074637955481141
2024-04-10,48.195706455430624,21.304055958241015,8.481083276776067,8.027067310935793,0.0,6.7363980605795275,2.5085499068641317,1.7676190320074419,1.905943581879283,1.0735764172861169
2024-04-11,48.24436117239207,21.29080146125078,8.473933313728468,8.020300105287555,0.0,6.730718951480464,2.5064350780678795,1.7564417979709066,1.9043367793357253,1.0726713404861532
2024-04-12,48.24501983631498,21.29332445780561,8.473079648562226,8.019492139190914,0.0,6.730040897960343,2.5063202367897346,1.7560145677472612,1.904144936195931,1.0725632794330038
2024-04-15,48.244144337950914,21.30033215273606,8.471447029140725,8.01794691842585,0.0,6.728744132683344,2.5056996803872438,1.7555510944728299,1.903778039608961,1.0723566145940764
2024-04-16,48.24759649885897,21.298000308355228,8.470877880562432,8.017408237953227,0.0,6.7282920664491295,2.5064571543297083,1.7554331489310466,1.9036501355376847,1.0722845690225795
2024-04-17,48.247273277005384,21.297934837552408,8.470777201158795,8.017312948197963,0.0,6.728212098299158,2.506402342389633,1.7561879608813356,1.903627509977137,1.0722718245381873
2024-04-18,48.22769435840492,21.313547518587953,8.472030035275989,8.018498714621893,0.0,6.729207205768553,2.5067104773615982,1.7559722177848962,1.9039090578722464,1.072430414321956
2024-04-19,48.217820608016254,21.3317792581814,8.470251587557527,8.016815472154015,0.0,6.727794611248429,2.5053460905480307,1.7544776929917665,1.9035093894685662,1.0722052898340095
2024-04-22,48.2046779912778,21.34569014047112,8.470107479093612,8.016679078216805,0.0,6.727429949793994,2.505303465890079,1.7544478432189827,1.9034770041478553,1.0721870478897506
2024-04-23,48.189847862141356,21.3723892863127,8.467501657564481,8.014212753558505,0.0,6.725360261558968,2.5045327113601585,1.7514068760397086,1.9028914010289035,1.071857190435221
2024-04-24,48.168069020913364,21.37910010922198,8.468143180805665,8.014867284461648,0.0,6.725909530247148,2.504737259717923,1.7516749865086525,1.9030468125790578,1.084451815544565
2024-04-25,48.16513846167994,21.38176823035911,8.468045743081836,8.014775062305231,0.0,6.725832139336142,2.5047084392442773,1.7522676711821155,1.903024915387927,1.0844393374234171
2024-04-26,48.16225633217212,21.381855441241857,8.470284406707732,8.014526474019792,0.0,6.7256235292296,2.5046307525753946,1.7534514711871512,1.9029658906870233,1.0844057021793267
2024-04-29,48.161405752241,21.382064057156544,8.470198600985304,8.014445285218923,0.0,6.725555397280543,2.5046053801509496,1.7543841967887865,1.9029466132513242,1.0843947169266228
2024-04-30,48.170533313278085,21.362116498420548,8.473249479390294,8.017332005967807,0.0,6.727977873150322,2.5055075132445506,1.7548659767534476,1.9036320350462204,1.084785304748728
2024-05-02,48.17124446049373,21.3614560027932,8.473374570963092,8.017450366777638,0.0,6.727952087913949,2.5055445023449257,1.7545165505639029,1.903660138588536,1.0848013195610207
2024-05-03,48.16039703325133,21.377502716683477,8.471923132185992,8.017260790554326,0.0,6.72766789425589,2.505485257617192,1.7510596103136113,1.9036151256875473,1.0850884394506326
2024-05-06,48.113343013672235,21.426792648939262,8.470760010374336,8.017344042500707,0.0,6.727587623553928,2.5055112747980934,1.7496390342078647,1.9036223820455525,1.0853999699080246
2024-05-07,48.10609158616615,21.435499153882446,8.469395243237377,8.016052327511556,0.0,6.726341091619906,2.5061708585859135,1.7515837313095277,1.9033156797821174,1.085550327905007
2024-05-08,48.122458903120304,21.405063741747295,8.473039134428948,8.019501171452415,0.0,6.729059846940916,2.5061854021501255,1.7537639685941138,1.9041345664961211,1.0867932650697625
2024-05-09,48.12504945454184,21.39692410025613,8.474707382231683,8.021080122640537,0.0,6.730159422443963,2.5066788423696322,1.7531705068289507,1.9045094695570266,1.087720699130244
2024-05-10,48.09995305987233,21.436344235204835,8.470188831481524,8.01680343720816,0.0,6.726345849148063,2.505342329490457,1.7543874884018311,1.9034940217894265,1.087140747403377
2024-05-13,48.100500645443994,21.435787617615482,8.470285258876945,8.01689470311621,0.0,6.7261597088379625,2.505370851125603,1.7539821124581325,1.9035156917869167,1.087503410738755
2024-05-14,48.109505347121186,21.41848558047239,8.472091293903988,8.018604066165908,0.0,6.727368628754991,2.505905046536333,1.7559202112368628,1.9039215595834338,1.0881982662249106
2024-05-16,48.11658834137374,21.402960809737486,8.474384074482789,8.020785967004173,0.0,6.729199178203409,2.506586915384892,1.7554467651839571,1.904439625821967,1.0896083228075824
2024-05-17,48.137950828658816,21.36786543420577,8.47880024320926,8.024870937539772,0.0,6.732463551080365,2.510292918148586,1.7517074133518398,1.905722620575299,1.0903260532302954
2024-05-20,48.17823389350567,21.33427158251767,8.477587870274943,8.023723471383361,0.0,6.731500884623263,2.5075049189410334,1.7509811445271268,1.9054501237055506,1.090746110521385
2024-05-21,48.196271197475866,21.347044483259225,8.483650521241517,8.027090437050148,0.0,6.734325599663022,2.508557134038112,1.7056071102029198,1.9062497007559278,1.0912038163132662
2024-05-22,48.21601004583137,21.30164436263397,8.487356626603168,8.030597092921077,0.0,6.737267507766089,2.5096530039140803,1.7182823222312331,1.9070824510229185,1.0921065870761006
2024-05-23,48.22736235199081,21.279531066347435,8.488753239870546,8.03196598237651,0.0,6.738415937246872,2.5100807974509873,1.7238895367231544,1.9074075308429665,1.0925935571507168
2024-05-24,48.2308927666035,21.276797637378642,8.48808612417309,8.031927727657079,0.0,6.7379075625646,2.5103947188172566,1.7240066632441653,1.9073984462253157,1.0925883533363485
2024-05-27,48.2173728784186,21.285968583875608,8.47773218851482,8.032389828783458,0.0,6.737894113068695,2.5103887362817616,1.7375928960153804,1.907508184634368,1.0931525904073112
2024-05-28,48.21818960441113,21.287915042152544,8.478597073140554,8.033256789363264,0.0,6.738182602377246,2.5104841893276175,1.732390053624309,1.9077140678692435,1.0932705777340963
2024-05-29,48.21210899640534,21.295974808157055,8.479789768045618,8.034386837690963,0.0,6.739130470991585,2.5108373422933763,1.726364978531382,1.9079824284045352,1.0934243694801449
2024-05-30,48.21702644758057,21.314589151743792,8.478940909217894,8.036493685432031,0.0,6.7408976651902694,2.5114957561947313,1.6970332031240751,1.9084827563761013,1.0950404251405346
2024-05-31,48.208367468730195,21.321612781475153,8.479235461806908,8.036772867708093,0.0,6.740755601293921,2.511583003833936,1.6975938076339891,1.9085490557574742,1.0955299517603312
2024-06-03,48.20501113509267,21.332372109867794,8.47696251417274,8.034618526793952,0.0,6.73864776158448,2.51090974777538,1.6982044719518183,1.9080374492476042,1.0952362835135616
2024-06-04,48.21033896413791,21.337322245347863,8.477490840099685,8.035297553560595,0.0,6.739217262449499,2.5111219513693253,1.6856209408716782,1.9081987025162537,1.0953915396471934
2024-06-05,48.205320143459474,21.336009796060214,8.479490795470154,8.037193189521597,0.0,6.740807135445058,2.511714359185184,1.685165750912379,1.9086488725388466,1.0956499574070946
2024-06-06,48.20711922191067,21.336223905055675,8.47573382447201,8.039220826526142,0.0,6.742507717932754,2.5123480188297185,1.6802717699081018,1.909130389778931,1.0974443255859962
2024-06-07,48.192679216894575,21.347458492206513,8.47606026655609,8.039530456353521,0.0,6.742767404977787,2.512444781675294,1.6822183211709867,1.9092039197547563,1.0976371404104788
2024-06-11,48.18434350851289,21.36246799805909,8.475010888693673,8.039249065391683,0.0,6.742129957672679,2.5123568437966437,1.677705919911323,1.9091370958612168,1.097598722100807
2024-06-12,48.125204973138764,21.413577668496494,8.481026973822514,8.04555129117497,0.0,6.747038681074619,2.514326361092227,1.664105826569201,1.9106337298044493,1.0985344948267635
2024-06-13,48.09369679236536,21.447874203084258,8.480503480648958,8.045531088899303,0.0,6.747021739347391,2.5143200476511183,1.6668009591752093,1.9055065185023823,1.09874517032602
2024-06-14,48.093595015078215,21.46268445849084,8.480928325909758,8.045934143477549,0.0,6.747359742888927,2.5144460067947954,1.6506501154281106,1.9056019780957487,1.0988002138360549
2024-06-17,48.09304866974932,21.464277516599424,8.481850567607822,8.046809082597637,0.0,6.748093471116263,2.5147194352292646,1.6463091173336533,1.9058091989961712,1.0990829407704448
2024-06-18,48.07723067116708,21.4722947343767,8.48490945771086,8.049711079569596,0.0,6.750527099976927,2.515626342316465,1.6437247924036273,1.9064965090178017,1.0994793134609493
2024-06-19,48.10463403366159,21.45524418059634,8.47901688487772,8.043977837726304,0.0,6.7457191753133845,2.513834638978881,1.6502989828521524,1.9103353858028391,1.0969388801907873
2024-06-20,48.094631740854396,21.45355050948074,8.477806914820004,8.042829948476795,0.0,6.744756549771923,2.513475910521973,1.6502642939228243,1.9100627777106045,1.1126213544407455
2024-06-21,48.05078729380197,21.471393176754074,8.482522518474275,8.04772059566071,0.0,6.7488578704311495,2.514690334629857,1.6580116142559331,1.912718683855961,1.1132979121360738
2024-06-24,48.056942847936,21.477758655570486,8.483637997663394,8.0487788969885,0.0,6.7497453671030865,2.5150210245548466,1.675009813176467,1.9066902106792443,1.0864151863279765
2024-06-25,48.05617227106329,21.476065026280722,8.486234460313977,8.051242268692311,0.0,6.7518111626676145,2.5157907601514724,1.668599778715976,1.9072737633861871,1.0868105087284452
2024-06-26,48.08154625990448,21.428885157179252,8.48880265303345,8.053082691153108,0.0,6.7533545499487495,2.5163658413212007,1.695823715082547,1.8951430247195447,1.0869961076576715
2024-06-27,48.06051508545598,21.420685689819262,8.492465929126663,8.05642674272671,0.0,6.756158887961404,2.517410765044718,1.7103821835726012,1.895929984975271,1.0900247313173899
2024-06-28,48.03506590147522,21.400826036297996,8.509413672538283,8.07250431717796,0.0,6.769641620566618,2.522434562851348,1.7125357554949465,1.8997135426815852,1.0778645909160383
2024-07-02,47.959260086732705,21.462056655719127,8.515385719639406,8.073389113269073,0.0,6.7705095989745665,2.5227110371836745,1.7182037672667776,1.8999217629625234,1.078562258252144
2024-07-03,47.950467683826524,21.47125502235042,8.515246668980847,8.073508117884383,0.0,6.770609398684326,2.522748222837965,1.7176369603113455,1.8999497684823052,1.078578156641882
2024-07-04,47.94572701817229,21.471847820840896,8.515731602783687,8.0739678951693,0.0,6.770994977339987,2.5228918905362554,1.7200908489459628,1.900057968503074,1.0786899777085452
2024-07-05,47.93893245100122,21.453808633537328,8.539917889535266,8.078969828843041,0.0,6.774773666611527,2.5244548566102263,1.721156468781333,1.8886279641590422,1.0793582409210178
2024-07-08,47.893950322689335,21.459012254525465,8.550845596016828,8.089904843760234,0.0,6.783943431157562,2.527871746646907,1.7206961377723138,1.8911842523243203,1.0825914151070406
2024-07-09,47.900010978211554,21.437475487168005,8.551792399677296,8.090800609147754,0.0,6.785199615366083,2.5281516485812885,1.731757286812262,1.8913936561958575,1.0834183188399027
2024-07-10,47.894700000301704,21.423963101333975,8.563321672489907,8.089764930249297,0.0,6.784457302118074,2.5282824901679253,1.7407511019720003,1.8910631768852728,1.0836962244818422
2024-07-11,47.92471564768314,21.37104252822541,8.568159853726542,8.094335557208233,0.0,6.78841675576818,2.5292562221826502,1.7466607336960083,1.8921316064888327,1.0852810950209988
2024-07-12,47.963228699243416,21.322968217532186,8.571672940127751,8.100938506217126,0.0,6.79382798837649,2.5313194613141974,1.7451780495043878,1.8873544125863517,1.0835117250980963
2024-07-15,48.011593963826996,21.25673973100995,8.576523400375127,8.105522591548578,0.0,6.79767241790796,2.532751861325989,1.7454193304337946,1.8884224115189876,1.0853542920526165
2024-07-16,48.14225805746092,21.089459309787735,8.585316715338006,8.113833000062487,0.0,6.804262071702828,2.535348634377233,1.7504248953114876,1.8903585681960298,1.0887387477632653
2024-07-17,48.195594154374376,21.045665602029516,8.591287581331974,8.119475961312157,0.0,6.808994260201523,2.539633298634494,1.7181799409314165,1.891673263747224,1.0894959374373192
2024-07-18,48.20850864908348,21.02926711768862,8.5929119962139,8.12101116746841,0.0,6.810281684409188,2.537591613365067,1.7186949000577738,1.8920309356528937,1.0897019360606708
2024-07-19,48.203861026933026,21.033664335863325,8.59122661139896,8.118819662911351,0.0,6.808443888223656,2.53690682874035,1.7272896501998887,1.890380122404245,1.0894078733251977
2024-07-22,48.202431386001955,21.035561656558574,8.591095999577805,8.118696233060206,0.0,6.808340379924352,2.5368682603221258,1.7272633903353687,1.8903513830866094,1.089391311133004
2024-07-23,48.21205513101953,21.028562459818374,8.590327647103553,8.117970130088166,0.0,6.807731469818269,2.536641373204956,1.727235590721971,1.8901823177936046,1.0892938804315686
2024-07-24,48.21008561000718,21.02907926779612,8.590728791397074,8.118169641192852,0.0,6.8078987798729,2.5367037149128526,1.7277847715681411,1.8902287718155137,1.0893206514373657
2024-07-25,48.21594236801774,21.024193716338743,8.591164559309556,8.117863179719066,0.0,6.807641781216099,2.536607954169558,1.7271494961762193,1.8901574155466987,1.0892795295063125
2024-07-26,48.226303616943525,21.010917225707857,8.591568342149353,8.118244717498392,0.0,6.807961738878621,2.536727174184041,1.7287002067058028,1.890246252528419,1.0893307254039952
2024-07-29,48.22452581709171,21.013803719460068,8.591251625175834,8.117945448983633,0.0,6.807710772238784,2.5366336610417073,1.7286618162992367,1.8901765710630027,1.089290568646024
2024-07-30,48.22474574398938,21.013367496665854,8.5912908053914,8.117982470696711,0.0,6.807741818655208,2.5366452293041664,1.7287457077933752,1.8901851911720093,1.0892955363318926
2024-07-31,48.22445250857158,21.01323972277089,8.591238565183392,8.117933108487646,0.0,6.807700423496237,2.5366298049776685,1.7293432560409734,1.8901736977108057,1.0892889127608032
2024-08-01,48.223444989116416,21.01278252055217,8.591056817743143,8.117761373812673,0.0,6.807404394962373,2.536576142636619,1.7315741811631375,1.890133711132784,1.089265868880682
2024-08-02,48.22309679133066,21.013352848413138,8.590994785945913,8.117702759449136,0.0,6.807355242042303,2.5365578272674774,1.731561678317356,1.8901200634065973,1.0892580038274133
2024-08-05,48.22332937275287,21.012675951895673,8.591033963818889,8.11773977894868,0.0,6.807386285909238,2.536569394838269,1.7318735976199076,1.8901286830002064,1.0892629712162636
2024-08-06,48.21712753419805,21.016131524047104,8.58994038243395,8.116706444760103,0.0,6.806519750989959,2.5362465064544626,1.7383154596069765,1.889888082212039,1.0891243152973553
2024-08-07,48.21918730479327,21.011370953911975,8.59066614119405,8.117392220276951,0.0,6.807094829641865,2.5364607923560967,1.7385636653979586,1.890047757689424,1.0892163347384076
2024-08-08,48.21895520342774,21.01134581849276,8.590624790324124,8.11735314749443,0.0,6.80706206392984,2.5364485831911057,1.7389606412953038,1.8900386600108856,1.0892110918338134
2024-08-09,48.21683636084558,21.01368877536096,8.59042783506529,8.117167042824603,0.0,6.806905999999286,2.536390430623695,1.7394021080028201,1.8899953275336125,1.0891861197441515
2024-08-12,48.217378083547445,21.013040847728508,8.5904115132115,8.11715162016857,0.0,6.806893066845474,2.5365502785491403,1.7393988031305325,1.8899917365334906,1.0891840502853376
2024-08-13,48.222999475910264,21.009006639037512,8.590056800243744,8.116816448921362,0.0,6.806611998442961,2.536445539995489,1.739010325957238,1.8899136955017115,1.0891390759897157
2024-08-14,48.217186091321466,21.015647177866907,8.589871838844285,8.116641677349481,0.0,6.806465438238521,2.53622626842811,1.7389728815268881,1.8898730018148007,1.0891156246095464
2024-08-16,48.217179532559825,21.015649839688656,8.589872926829228,8.116642705395543,0.0,6.806466300338918,2.5362265896641008,1.738973101783528,1.8898732411843058,1.0891157625558885
2024-08-19,48.21682532093784,21.016230072191945,8.589809824158115,8.116583079154324,0.0,6.8064162988769565,2.5362079581111407,1.7389603269906235,1.8898593578532483,1.0891077617258
2024-08-20,48.21643631048914,21.017020505042897,8.589853343142424,8.11662420060624,0.0,6.806450782565208,2.5362968026809964,1.7383358434035305,1.8898689325424933,1.0891132795270744
2024-08-21,48.21442401990598,21.018267002426253,8.58987619078571,8.116645789535298,0.0,6.806468886641415,2.5363035488269783,1.7390244261900611,1.8898739592931848,1.089116176395125
2024-08-22,48.208921535628185,21.023396213817804,8.58923432706603,8.11603928714317,0.0,6.805960284964227,2.536582631525295,1.7410981840795852,1.8897327417130596,1.0890347940626421
2024-08-23,48.20071084591588,21.033048251509186,8.587771453894854,8.114657006059982,0.0,6.804801129639568,2.5361506141257415,1.744600491083583,1.8894108923812936,1.0888493153899168
2024-08-26,48.2009916114177,21.033170767427382,8.58782147701525,8.114704273324435,0.0,6.804802778454344,2.53562088319907,1.7446106532497372,1.8894218980571031,1.0888556578549775
2024-08-27,48.201821719858366,21.03341902887403,8.587969374866656,8.114844023240062,0.0,6.80479333851762,2.5356645511865348,1.7444254259508594,1.8881881275828953,1.0888744099229752
2024-08-28,48.20128403713819,21.033392770651375,8.588087914322196,8.114956032162118,0.0,6.804709979042478,2.5356995508799676,1.7447660860026561,1.8882141901807963,1.0888894396202262
2024-08-29,48.20087508200034,21.034240032955672,8.58801505023264,8.114887182275043,0.0,6.80427235075909,2.535703363522096,1.7449285671551784,1.8881981699666077,1.0888802011333316
2024-08-30,48.20264289662684,21.03310530280066,8.58788781292153,8.11476695467658,0.0,6.804019585088798,2.5356404693897843,1.7449027148461562,1.8881701950205245,1.0888640686291262
2024-09-02,48.216631108099826,21.02931463482619,8.585104760489557,8.112137225178472,0.0,6.801586766047629,2.534818751578762,1.7443372491752145,1.8875583010638617,1.0885112035404922
2024-09-03,48.21752243813879,21.031491375288997,8.584530980292303,8.111595055475588,0.0,6.800752445354613,2.5346493385262874,1.7435877660942702,1.8874321472655644,1.0884384535635838
2024-09-04,48.21451410797794,21.037616136563443,8.58399313100901,8.111086837193543,0.0023795600679902434,6.799946638669249,2.5344905343547772,1.7402889014790652,1.88731389339357,1.0883702592914095
2024-09-05,48.214373748033005,21.038238381460904,8.583968141670724,8.111063224558988,0.0021517235846945314,6.799762299399371,2.534483156058875,1.7402838352275656,1.887308399129466,1.0883670908764103
2024-09-09,44.89314801303303,19.591315019225863,7.992665306347684,7.552336234545637,6.890918743815765,6.33104548814886,2.3599435500685226,1.6179302401420743,1.7573019977640203,1.013395406908551
2024-09-10,44.89551393364893,19.592020024474678,7.992799066984737,7.55246262608929,6.891034066257745,6.330797875594314,2.3599830447227554,1.6171323312347337,1.754844664483183,1.0134123665096375
2024-09-11,44.89815291630046,19.59147406023947,7.992412868892579,7.552097704284947,6.890701103526281,6.33011486442043,2.3598690144635484,1.6170541942246752,1.7547598734536853,1.0133634001939282
2024-09-12,44.89317572599484,19.5957508225761,7.992057273169359,7.552251679184542,6.890841593632753,6.329866799326327,2.359869987605886,1.6180064073640463,1.7547956501326838,1.013384061013466
2024-09-13,44.89357782596137,19.59510136813204,7.992128856565055,7.5523193233219486,6.890903313640958,6.329852783071481,2.3598911245298773,1.6180208995515946,1.7548113675164683,1.0133931377092091
2024-09-16,44.89446535277847,19.593795834393507,7.992077052663644,7.552270370206619,6.890858647735003,6.32979996861006,2.359946539289915,1.6185996722253855,1.754799993065842,1.0133865690315593
2024-09-17,44.89683991210326,19.588946814704382,7.992363395357906,7.5525409553663145,6.891105535623841,6.330026754708992,2.3600546634729236,1.6198362270909534,1.7548628646015634,1.0134228769698579
2024-09-19,44.89624104604906,19.588637329355574,7.992193847863857,7.552380738127766,6.890959349869141,6.329892471503834,2.3599103149598575,1.6196368690505665,1.7548256374903357,1.0153223957300057
2024-09-20,44.8965462712062,19.58852882596088,7.9921495783136605,7.552338904745774,6.890921180165472,6.329857409604957,2.3598972431838052,1.6196278977221628,1.7548159173380065,1.0153167717590887
2024-09-23,44.897310901933736,19.587674692276966,7.991376837583933,7.552009594305558,6.890620710030861,6.3295814039653315,2.360442506902017,1.6221499323704924,1.7535609205098952,1.0152725001212182
2024-09-24,44.898820096929484,19.58810174980786,7.991551068456881,7.552174245935793,6.890770941822686,6.329719403776357,2.3604939701187924,1.621006793132886,1.7520670945617163,1.0152946354575403
2024-09-25,44.900311535105516,19.5853911605792,7.991642424977682,7.552260579659707,6.890849714623297,6.329791762838749,2.36060345079037,1.6214024501061484,1.7520871235589157,1.0156597977604118
2024-09-26,44.89576966871859,19.587744068336118,7.991631123026842,7.5522498990920255,6.89083996943694,6.329782811112492,2.3606001123747187,1.623639340789557,1.7520846457200079,1.0156583613927048
2024-09-27,44.893996715683066,19.589438894465523,7.991399440079132,7.552030954111768,6.890640199190824,6.32959930630384,2.360449183084547,1.62652669445334,1.7502896958779581,1.0156289167500017
2024-09-30,44.830042795274565,19.68395479845334,7.9941713214000565,7.559182272916225,6.892765991299636,6.331552014886544,2.3611773917997896,1.6399958034762903,1.6912153678588318,1.0159422426347229
2024-10-02,44.835197781938405,19.68422031655693,7.995018672466447,7.555440058562548,6.893750741548836,6.332129409242753,2.3615147266270444,1.6351839185075263,1.6914569870806435,1.016087387468868
2024-10-03,44.81640192908444,19.68040970452266,8.026646018584636,7.552905252358806,6.89143792826314,6.3300050166481405,2.3608992451697715,1.634658896211814,1.6908895130975292,1.0157464960590579
2024-10-04,44.8319500779318,19.692578966023667,8.02952012278438,7.55316971393319,6.8916792288572015,6.330331636388253,2.360981910993117,1.602986571522815,1.6909487188319856,1.0158530527335814
2024-10-07,44.83808725021719,19.689632716370696,8.031185576971781,7.555512722110948,6.893817041378733,6.3322953177768255,2.3617142922495304,1.5872486207346306,1.6913553517777,1.0191511104119602
2024-10-08,44.83592170977839,19.69515775059971,8.02981720266389,7.5533892147473205,6.893654485297396,6.33214600236759,2.36211841271701,1.5863741040819317,1.6913154696490504,1.020105648097712
2024-10-09,44.85089863420409,19.681808548624407,8.055783426957593,7.554511696247457,6.894495979979644,6.332916006969387,2.3619468860343247,1.5938784363049814,1.6535299372156995,1.0202304474624182
2024-10-10,44.85828187577093,19.685202978594656,8.054340375819754,7.5537554955106865,6.893805846302,6.3322820870096415,2.361710456990695,1.591172196349933,1.6474692952378804,1.021979392413825
2024-10-14,44.85708578668479,19.68289585064181,8.053647227815864,7.553105427311518,6.893212572670815,6.3317368899446365,2.36162510304143,1.5976961796332216,1.6473275157748601,1.021667446481052
2024-10-15,44.85814347309122,19.683135953411092,8.053837124975823,7.55328352218319,6.893375107911499,6.331886186135419,2.3615746822434516,1.5957060554899274,1.647366358153713,1.0216915364046635
2024-10-16,44.69011372372696,19.84029407449573,8.065417314236006,7.551983622712723,6.892188776877293,6.330796485811546,2.3611564742045306,1.599450970952818,1.6470828509014908,1.0215157060809035
2024-10-17,44.68739766125732,19.84006687170636,8.065818533726574,7.552359301106515,6.8925316333424,6.331111415447791,2.3612739314867546,1.6007093437529936,1.6471647861215313,1.021566522051762
2024-10-18,44.689389340354985,19.83636536268456,8.066071922997038,7.552695903301883,6.8928388275828905,6.331393310637284,2.3614381144264374,1.6009575149392026,1.647238198847414,1.021611504228306
2024-10-21,44.689309324406615,19.836356008973095,8.06606811949231,7.552692341876341,6.892835577308741,6.331390325109183,2.361543098219137,1.6009567600179055,1.6472374221027561,1.0216110224939225
2024-10-22,44.68901656197846,19.836466762159855,8.06658470136979,7.552734511151036,6.892874062376546,6.331327098691897,2.361532706212655,1.59978683308536,1.6480600364753506,1.0216167264990492
