date,PRIME CHINA SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,UOB KAY HIAN (HONG KONG) LTD,BOCI SECURITIES LTD,EVERBRIGHT SECURITIES INVESTMENT,HANG SENG SECURITIES LTD,BRIGHT SMART SECURITIES INTERNATIONAL
2024-04-24,54.77585158488676,11.742330883874077,5.507327657793529,9.786476876491491,0.0,5.83273077166461,5.687608347385551,3.380075751400306,3.287598126503676
2024-04-29,54.81243215258531,11.741824895092641,5.4525710741053475,9.79301250979618,0.0,5.836626002805465,5.691406662449115,3.3823330433688072,3.2897936597971356
2024-05-02,54.9339550337394,11.767857317578224,5.242953009050293,9.814724282994923,0.0,5.849566198673902,5.704024897186721,3.389831905220232,3.297087355556304
2024-05-10,54.95694433080705,11.772782045236323,5.203298156214934,9.818831644499118,0.0,5.852014182165633,5.706411973135687,3.391250515124263,3.2984671528170013
2024-05-14,54.93997288730402,11.77721782567763,5.20525866887056,9.822531210260024,0.0,5.854219119788003,5.708562050366643,3.392528279602427,3.2997099581306935
2024-05-17,54.93808638187605,11.7777108965162,5.205476594809847,9.822942445219962,0.0,5.854464215427168,5.708801047854748,3.3926703128728017,3.299848105423219
2024-05-20,54.93619971847874,11.778204008642795,5.205694538997487,9.823353714615275,0.0,5.854709331589783,5.709040065355666,3.3928123580365446,3.299986264283714
2024-05-21,54.93621972920344,11.778171873510013,5.205696435191998,9.823357292810124,0.0,5.8547114641904585,5.7090421448957445,3.3928135938816597,3.2999874663165634
2024-05-22,54.949448397695136,11.781008063038904,5.20694996943132,9.801642713285954,0.0,5.856121281565154,5.710416885027341,3.393630585049032,3.3007821049071655
2024-05-23,54.94484639915669,11.780021407422362,5.20651388905476,9.800821828877535,0.0,5.855630833301076,5.709938639459367,3.393346369584677,3.3088806331435356
2024-05-24,54.94484639915669,11.780021407422362,5.1939514375489635,9.813384280383332,0.0,5.855630833301076,5.709938639459367,3.393346369584677,3.3088806331435356
2024-05-30,55.17821486077287,11.157211844467673,5.216011822391691,10.094765241927552,0.0,5.880501583679235,5.73419058815958,3.4077590046887574,3.3313450539126475
2024-05-31,53.80922352626808,12.4531930109349,5.208262253291778,10.117542381537183,0.0,6.000793356789861,5.732603783657309,3.3311420833651884,3.3472396041556998
2024-06-03,53.637844159136314,12.564396059277088,5.158148502333485,10.085318574973048,0.0,6.03616047198189,5.714345761257473,3.5258776600542827,3.2779088109864145
2024-06-04,53.59068166184855,12.519852232136625,5.283411026835248,10.076450791090325,0.0,6.0308530177702,5.709321271166725,3.5227774385933683,3.266652560558967
2024-06-05,53.788871457087595,11.792890448844007,5.319760272539861,10.307031378061813,0.0,6.0783714949417575,5.7304355615358284,3.535805422518503,3.4468339644706303
2024-06-06,54.1278061532872,11.61768907203827,5.34059418204684,10.09709331976502,0.0,6.032092628218364,5.766544209728794,3.591917228895896,3.4262632060196045
2024-06-07,53.79945261134007,12.547608578794689,4.3424788324409676,10.498293411494203,0.0,5.970280310180602,5.731562832307048,3.7763016526932507,3.3340217707491635
2024-06-11,53.7610366844542,12.454642041384153,4.305775323807954,10.705014406854216,0.0,5.924013775185952,5.727470164296124,3.7736051544735214,3.348442449543878
2024-06-12,53.77458898074106,12.457781657163554,4.642972718862097,10.363198192020059,0.0,5.92550712417697,5.728913967790767,3.757750820990269,3.349286538255226
2024-06-13,53.83953852261768,12.397748463232084,4.654605344482546,10.316648053809544,0.0,5.934982513059947,5.738074987528716,3.7637597835327203,3.3546423317367666
2024-06-14,53.544513372289536,12.25853033139932,4.804541719093044,10.448864740592843,0.0,5.969649479463826,5.7715917927388185,3.823838653944389,3.3784699104782203
2024-06-17,53.83193422185418,11.899731510780583,4.822202309543087,10.250438220444849,0.0,6.151119786042752,5.803031770298671,3.844668505706213,3.3968736753296613
2024-06-18,53.97279452974233,11.328764210084536,5.265255800896441,10.105240734023905,0.0,6.171606366404811,5.822359027910458,3.8574733466209263,3.4765059843165926
2024-06-19,53.97596394193657,11.392326173117901,5.343778658538538,10.010088944733436,0.0,6.2132587420451415,5.861654321703582,3.7717401347996846,3.4311890831251537
2024-06-20,52.231508474139,10.999177363209272,8.93986528304437,9.179225225879852,0.0,6.012451708806028,5.672210832693644,3.6494248443598796,3.316136267867957
2024-06-21,50.138014618303416,11.783125117606357,8.766825245942533,9.597950096746876,0.0,5.835355684827535,5.345035507556252,4.62772318262411,3.9059705463929237
2024-06-24,47.45832613983337,11.493531682063676,7.276343029010296,8.676771340489884,6.069092531366624,5.5763932347485206,5.078261796011701,4.883084914567527,3.4881953319084005
2024-06-25,45.64095646546911,12.232757400508984,8.438246543670584,10.10046195750405,5.997655591084849,3.3555560929236297,5.091323575142467,5.673494152159167,3.4695482215371554
2024-06-26,45.48143781845631,12.491495220123323,8.460863995038912,10.414667745160262,5.97297119782043,3.161443968600349,5.066084755366177,6.08915365416828,2.8618816452659654
2024-06-27,45.450918816399515,12.572384256736283,8.321279937981586,10.415118541633504,5.968963208429262,3.1816403463620206,5.062685305865788,6.118544363712215,2.908465222879827
2024-06-28,45.57806894212555,12.525495066421211,8.508680458250868,10.414414829221148,5.985661538015771,3.2129212756124597,5.076848299484301,6.135661150465173,2.562248440403517
2024-07-02,45.410042957786295,12.55364483326979,8.581368695823691,10.45406348971834,5.963595077211479,3.215941804425028,5.0581322272008284,6.113041708081861,2.650169206482688
2024-07-03,45.06005999217645,12.338887214166935,9.418702817040323,10.395618084616375,5.9176326302532365,3.180093066191626,5.0191483372501375,6.065927450386045,2.603930407918877
2024-07-04,45.36789296802055,12.204124523616459,9.186021033814466,10.500052451208292,5.958059617319815,3.201818237267672,5.053437225661004,5.999695339679512,2.52889860341223
2024-07-05,45.528480681777374,12.20633744917852,9.293056114627966,10.254045044804233,5.979149227389358,3.123728207816602,5.071324764129113,6.009754397570609,2.5341241127062255
2024-07-08,45.6970441288458,12.053321989160752,9.237707968030909,10.071362840672883,6.001286271920884,3.210088844027921,5.090100703291679,6.032004753877681,2.6070825001714875
2024-07-09,45.870748880602946,12.254884539126609,8.578491207097597,10.183020784797886,6.045372478094662,3.233670561713363,5.131260469501246,6.076316621895858,2.626234457169835
2024-07-10,45.95384617347131,12.14121843681197,8.35249119824894,10.661904254849638,6.05632399075948,3.2395285273290093,5.136781951056624,5.82313937863113,2.6347660888418956
2024-07-11,46.15591305711872,11.70940045167884,8.33235856409133,10.811134390084023,6.082954678222551,3.253773285679228,5.159369255651499,5.848744713663213,2.6463516038105968
2024-07-12,46.14891565583027,11.70762526474437,8.334885438069854,10.771594490492724,6.08203248056501,3.2532800020266364,5.158587076843067,5.847858023072897,2.695221568355174
2024-07-15,46.07839012483306,11.900725263310372,7.820170681771914,10.984239346469261,6.103314017304624,3.2646634989265,5.176637401426362,5.8797302173501835,2.7921294486077235
2024-07-16,45.92156826169554,11.866306553428824,7.805831695169513,11.199141712000166,6.1189064917806695,3.273003915646918,5.189862443809013,5.894751489904754,2.7306274365646037
2024-07-17,46.0409471929205,11.858924716594633,7.6043910843725415,11.22825529890113,6.13481336397396,3.2815125037491013,5.203354148365263,5.910075642788456,2.737726048334414
2024-07-18,46.107929681901055,11.87617762607154,7.6537397242023895,11.122077332064768,6.143738572806616,3.2556582618144425,5.2109242274612555,5.888045555486361,2.7417090181915706
2024-07-19,46.09734054517081,11.911726774868727,7.648154305156582,11.11952303829348,6.142327603191821,3.24342757935084,5.209727487778597,5.886693308272246,2.7410793579168966
2024-07-22,46.08322925978832,11.908080365467868,7.691730951782362,11.100813172998965,6.140447318197148,3.242434703587327,5.208132689673639,5.884891277867675,2.740240260636702
2024-07-23,46.065602297672626,11.960900905065012,7.688788843508506,11.096567081386098,6.138098580185732,3.241194463382793,5.206140564575442,5.863515153034035,2.7391921111897566
2024-07-24,46.06736438704844,11.961358430319406,7.6986458876898505,11.083603435872142,6.1383333731278915,3.241318444706037,5.206339708503238,5.863739442682727,2.7392968900502663
2024-07-25,46.03214819308535,11.936925571770143,7.696582908001667,11.075130575885444,6.133640924546245,3.3535081100838187,5.2023597224230285,5.832501159498558,2.737202834705749
2024-07-26,46.07926201726436,11.949142994478015,7.696808023779565,10.98411612560135,6.1399186954398415,3.3569404198430473,5.207684328614556,5.838470714362691,2.7476566806165716
2024-07-29,46.19946331904608,11.97647711112192,7.383141333245072,11.00893289537781,6.155935145958283,3.3656972573183874,5.221268974031255,5.85370081461946,2.8353831492817325
2024-07-30,46.20832640552938,11.9787747255264,7.353862715702886,11.06092431340382,6.157116124733023,3.366342945898409,5.222270642776838,5.8164550261086925,2.8359271003205535
2024-07-31,46.2544693286008,12.006099385453371,7.461064629601198,10.856889822389668,6.163264526066411,3.369704524117481,5.227485521809959,5.822263248515683,2.8387590134454266
2024-08-01,46.227837171165326,11.9991865760825,7.514346215823438,10.850638698915409,6.159715873718708,3.367764333197555,5.22447566742336,5.818910936107477,2.837124527566228
2024-08-02,46.19946331904608,11.991821681545032,7.5097340392357435,10.91686547283914,6.155935145958283,3.3656972573183874,5.221268974031255,5.79615867553279,2.8430554344932886
2024-08-05,46.23493608068098,11.993351037313532,7.515500145297965,10.856144049279518,6.160661781386156,3.368281498951664,5.225277956310303,5.800609068250026,2.8452383825298524
2024-08-06,46.23848635310176,11.994271978641237,7.516077242946541,10.849298901430473,6.16113484417093,3.3685401413966387,5.225679193162599,5.801054483430502,2.8454568617193203
2024-08-07,46.21187259238019,11.983531191147598,7.511751169645156,10.923634938942865,6.157588643128276,3.3666012907037435,5.222671417895207,5.797715535983654,2.8246332201733106
2024-08-09,46.23848635310176,11.990432595783023,7.5045590943719,10.883853347154394,6.16113484417093,3.3685401413966387,5.225679193162599,5.801054483430502,2.8262599474282517
2024-08-12,46.1581564706074,11.169682596935465,7.507729849793734,10.846200834645787,6.163737988668313,4.29564559931482,5.227887097774466,5.80350549017512,2.8274540720848944
2024-08-13,46.259435624020746,11.05176183808203,7.443365045500336,10.869999316263732,6.177262319211096,4.305071004983684,5.239358006057822,5.816239406947747,2.8375074389328083
2024-08-14,46.34685608880356,10.883668643324388,7.4574314175398575,10.890541296069538,6.188936027196205,4.313206670780334,5.249259274974628,5.827230858645863,2.84286972266563
2024-08-15,46.37010475974076,10.889128146993706,7.461172240190933,10.915297457742138,6.192040542783454,4.315370276492466,5.251892426645458,5.760698376560454,2.8442957728506295
2024-08-16,46.41667214435976,10.900063602525107,7.27553929758565,11.103934983391909,6.1982589271288475,4.319704006348804,5.2571666630500635,5.681508206037449,2.847152169572414
2024-08-19,46.413086717479615,10.872186102279912,7.274977303091862,11.141699454908839,6.197780146485153,4.315508114703233,5.256760576491155,5.681069341480803,2.846932243079431
2024-08-20,46.323943988136634,10.890272166277896,7.287079349897334,11.160233858890898,6.208090257747069,4.322687034858948,5.265505285909673,5.690519895649063,2.8516681626324876
2024-08-21,46.35084122141349,10.838532073996582,7.291310472213501,11.166713864427638,6.211694882860793,4.325196931718965,5.2685626146214055,5.693824002077027,2.8533239366705994
2024-08-22,45.878634735015886,10.848610580596652,7.425948647223192,11.270085285182915,6.217470997877764,4.329218834825891,5.27346173220687,5.699118560638351,3.057450626432481
2024-08-23,45.68481212738885,10.843988939389245,7.60093568715078,11.304012478658432,6.214822278951393,4.32737453448768,5.271215172809591,5.696690666209837,3.05614811495419
2024-08-26,45.65010074773397,10.849545891618492,7.6629531030585705,11.285103168491164,6.2180070360283715,4.3295920776538175,5.247373842297693,5.699609909126246,3.05771422399167
2024-08-27,45.33438098745413,10.858381496927501,7.669193624993444,11.29429348101339,6.22307082916108,4.333117991745458,5.251647175453064,5.704251532294204,3.331662880957725
2024-08-28,45.32727954665276,10.856680576969632,7.667992277950959,11.385736288579052,6.222096011194375,4.332439226970611,5.250824526930819,5.703357985196165,3.253593559555628
2024-08-29,44.958487680705815,10.820180718296266,7.897258870424628,11.79958505997658,6.2011774971558875,4.317873686575989,5.233171400655907,5.6841834539987675,3.088081632210161
2024-08-30,44.852758743860846,10.787024388253466,8.121567508733564,11.706296741317585,6.186594179571506,4.365548059222594,5.228575040608485,5.670815952011352,3.080819386420604
2024-09-02,44.81129666352159,10.757794395518895,8.198796952590495,11.730140549964133,6.180875265683407,4.361512528088601,5.216038355010946,5.665573825703488,3.0779714639184457
2024-09-03,44.842386032342155,10.765257983108636,8.15437851283167,11.776822301627792,6.185163459176482,4.364538476492179,5.219657159916745,5.669504511208308,3.022291563296035
2024-09-04,45.028089145322085,10.809839507340051,7.54954522288227,11.856555504259216,6.210777709672215,4.440667856567672,5.241273016454473,5.692983293894531,3.170268743607492
2024-09-05,44.9880419947086,10.800225435788827,7.631768949383194,11.846010502837908,6.205253958718374,4.436718408615252,5.236611525063646,5.6879200597280795,3.167449165156123
2024-09-10,45.01066858349726,10.805657373897828,7.620132038528691,11.817149025856398,6.208374870930327,4.438949841648381,5.239245261727213,5.6907807805451665,3.1690422233687343
2024-09-12,45.00157667107986,10.804403364809039,7.5960374810590965,11.854461352479733,6.207654381815655,4.438434696363509,5.238637241229314,5.690120358825858,3.168674452337935
2024-09-13,45.00192483945629,10.803713275964107,7.596096250111932,11.854553068123225,6.207702409220636,4.438469035662627,5.238677771538647,5.690164382171563,3.168698967750974
2024-09-19,44.99148213114772,10.80120627150168,7.621406104212007,11.847934711700526,6.206261910269599,4.437439087773923,5.237462135005634,5.688843978053677,3.1679636703352316
2024-09-20,44.98974215092896,10.800788550538492,7.62111135740145,11.851343864779706,6.2060218921051655,4.437267476262834,5.237259583765272,5.6886239702761925,3.167841153941928
2024-09-23,44.475975860429465,10.856630517787664,7.660513837028837,11.91261738688034,6.238108111516368,4.4602089257621795,5.264337132481606,5.718035151872298,3.413573076241236
2024-09-24,44.446603347510774,10.849460657790933,7.655454734057199,11.904750139420955,6.2339883837858565,4.457263345777535,5.260860495770645,5.714258887088473,3.4773600087976337
2024-09-26,44.600808695690546,10.77795104592589,7.413034993951226,12.008425263540728,6.255616906032073,4.355779792506199,5.279112797709956,5.734084232894617,3.5751862717487657
2024-09-27,44.60589648834788,10.857949292028083,7.094973977542635,12.093629384554049,6.302048586658324,4.388110125268249,5.318296475849974,5.776644890266241,3.562450779484566
2024-09-30,44.20057719183955,10.72037153520013,7.520834481653002,11.966226707621331,6.244783917616801,4.367694342269397,5.269970842785356,6.1911355641822885,3.5184054168321404
2024-10-02,44.024970499778846,11.02081036742014,7.487078531806603,11.930313631743315,6.219973702092984,4.358093808106335,5.249033511063616,6.16653849089506,3.543187457093107
2024-10-03,44.36718960555236,10.86820148550724,7.439810982202529,11.913678482966459,6.268323395780475,4.391970559162756,5.289835799717971,6.214472816894954,3.246516872215256
2024-10-04,44.055707674298574,11.063413628167543,7.915090140174954,11.892098027809713,6.224316337988455,4.333985238295744,5.252698259892699,6.197995105600582,3.064695587771737
2024-10-07,44.05399892755029,10.93886917170023,8.089320356597675,11.942058641431203,6.224074921362453,4.411389234132113,5.252494528491136,6.228783547467738,2.8590106712671677
2024-10-08,43.96576039713449,11.069926143990354,7.979501328316566,12.021623288092306,6.217081976384791,4.328947959549576,5.246593184805966,6.22178531219976,2.9487804095261905
2024-10-09,43.89303635788854,11.177958488425825,8.270974718031338,11.238956947632891,6.255860775778771,4.410527372710636,5.2793185992991685,6.37754582119894,3.095820919033888
2024-10-10,43.89132529301002,11.165827961127608,8.321329679800472,11.293094470178767,6.255616906032073,4.410355438866239,5.279112797709956,6.377297207852238,3.0060402454226276
2024-10-14,43.84688438339677,11.154522320483018,8.445310809746296,11.398489370915577,6.249282959548568,4.405889859253128,5.2737675826107315,6.382522997595075,2.8433297164508367
2024-10-15,43.85713198835627,11.157129281954962,8.45897026275729,11.401153350759317,6.2507435007922645,4.406919574805501,5.275000132827123,6.345062443471543,2.8478894642757284
2024-10-16,44.166803216805896,11.23590875918187,8.514775556682478,10.759874026475178,6.2948794333272,4.438036433946473,5.312246430000366,6.389864353500248,2.8876117900802982
2024-10-17,44.19801103124919,11.24384793816064,8.509015513242757,10.767476844148058,6.299327331182379,4.441172305402763,5.3160000093583895,6.394379366735029,2.8307696605207955
2024-10-18,44.198184531183415,11.243892076049024,8.509048915506739,10.767519112034798,6.299352059283309,4.441189739289151,5.316020877393635,6.394011916511717,2.8307807727482115
2024-10-21,43.827539968321155,11.238742949865653,8.717360484757029,10.831366117060124,6.325174807478942,4.459395377463904,5.337812685063342,6.420222701069574,2.842384908920279
2024-10-23,43.830131385131274,11.239407469649926,8.71196316228163,10.832006549634087,6.325548799821084,4.45965905076504,5.3381282970628146,6.42060231336459,2.8425529722895475
2024-10-24,43.83185916659389,11.239850526498332,8.708364592694421,10.83243354675976,6.325798152620443,4.459834850289111,5.338338725798144,6.420855413168429,2.842665025577475
2024-10-25,43.81444953339903,11.404824602147198,8.63791841322077,10.871475717254125,6.323285600618411,4.324403697343924,5.336218384091149,6.4458881081695045,2.841535943755893
2024-10-28,44.36335497431121,11.17266304519669,8.383062564266861,10.68449971817089,6.402503436459879,4.179089905929622,5.403070286514126,6.438866423575138,2.972889645575582
2024-10-29,44.227247734132796,9.941670924041347,12.716742175354229,8.066309608028542,6.38286048850263,4.233886828237606,5.38649360998429,6.478775220186836,2.5660134115317224
2024-10-30,44.22759956944388,9.817649346777456,12.167936551912186,8.305028901811816,6.382911265248204,4.229942924115395,5.3905140458763405,6.439050905798423,3.0393664890162997
2024-10-31,44.18541926243036,9.768548236227275,12.235807707349105,8.456059990207146,6.496037577066827,4.186170865440149,5.381399266404626,6.428936126166242,2.861620968708272
2024-11-01,44.35834093509399,9.878187149410005,12.128108704952721,8.10218684404969,6.521460119214511,4.202553637861257,5.402459620203482,6.3822878794415265,3.024415109772812
2024-11-04,44.310612965190266,9.871543628623261,12.35814742079956,7.87030631805237,6.514443264081141,4.241867405184853,5.396646769120154,6.355495512700863,3.080936716247531
2024-11-05,44.10544655519429,9.943024795854956,13.032961072352677,8.069064615464963,6.463073486964579,3.560089300496019,5.428412623828437,6.3794752504350765,3.0184522994090015
2024-11-06,43.8381388469957,9.684632160694061,13.29914947728033,8.034013576000422,6.434998678464514,3.891337973122038,5.31317242697288,6.387630472487374,3.1169263879826854
2024-11-07,43.621107154219544,9.8031091520441,12.725759269991634,8.125508323521913,6.473762129011881,4.2475437516352095,5.33715973470631,6.578458803213818,3.0875916816555895
2024-11-08,44.02530814435717,9.477170777047938,12.451180892785914,8.12796614337249,6.493285504095477,4.32736591670961,5.386614812535122,6.570627751584794,3.140480057511491
2024-11-11,42.96607585532261,11.575121906110233,10.106021780627602,9.295833322424187,6.3765496304587295,4.353568534692862,5.2609639066075475,6.4441330279625255,3.621732035793706
2024-11-12,42.724805134927045,11.765367646811375,11.003494087928708,8.740998555344095,6.34074289939585,4.172048118850031,5.2274947729575985,6.757435298299221,3.267613485486074
2024-11-13,42.78865428451968,11.979585419923659,10.489022770770148,8.828782754526188,6.350218683794008,4.032772839813711,5.235306888067292,6.8540533214228985,3.4416030371624196
2024-11-14,43.44647370782086,12.000036034327536,10.546455425910198,7.762570822138476,6.44784496492529,4.094771431453239,5.315792863041248,6.787719272766414,3.598335477616743
2024-11-15,43.278838719530455,11.92191272039919,10.827961141898761,7.7206862446286495,6.422966434564863,4.0789720603562944,5.295282271540937,6.74959608747366,3.703784319607191
2024-11-18,43.38791347417517,12.00619312341596,10.672610144204112,7.556706490121166,6.439154102918941,4.089252208573054,5.308627861016798,6.786545871016508,3.7529967245582894
2024-11-19,43.41388224839214,12.204907308484806,10.419636907834645,7.609111414902279,6.443008101087037,4.075739049457574,5.311805210358723,6.770656940791615,3.7512528186911767
2024-11-20,43.71389476594496,12.17675272582764,10.246559612501088,7.685800800722799,6.4875326398039554,4.136046482377793,5.348512548458366,6.733073071083023,3.4718273532803816
2024-11-21,42.880054252320875,12.113949295612606,11.544786180076319,7.752014237261595,6.324372194703427,4.076857118268019,5.2464899198545725,6.671638818686075,3.3898379832165078
2024-11-22,43.20725568750597,11.960173139124192,12.145162182620926,7.155922350786545,6.372631080911334,4.516401849706966,5.2865238951233335,5.848888141107021,3.507041673113711
2024-11-25,43.15241857166377,11.929129155269916,12.201138477854427,7.138908029806788,6.364543163656627,4.6098232707049425,5.27981442657166,5.841464939808108,3.482759964663763
2024-11-26,43.20553991809204,11.832625510001767,12.247926454680382,7.437580714238489,6.372378022360846,4.722715620540828,5.286313966122731,5.332423085195173,3.562496708767741
2024-11-27,43.05678781379117,12.21928079894363,12.43132707193286,7.55443849950707,6.350438598804889,4.298848791539968,5.268113746244757,5.2744906195437915,3.5462740596918634
2024-11-28,42.94123305043166,12.33646269348637,12.437431468256657,7.534164080595475,6.333395445639642,4.287311645365176,5.253975310281281,5.260335069482343,3.6156912364613922
2024-11-29,42.84316064917693,12.383104346070859,12.416901362041125,7.544520999447409,6.31893076320446,4.316897114427717,5.241975888322269,5.327075427049252,3.6074334502599803
2024-12-02,42.824611394154864,12.389551022919498,12.407589364792951,7.541254544734041,6.316194936612364,4.315028082725428,5.2397063371010555,5.324768637768699,3.6412956791910993
2024-12-03,42.826297041642725,12.37823020026595,12.144354673809747,7.639955513145036,6.316443552484899,4.315197929362932,5.239912580603021,5.443063188064325,3.6965453206213668
2024-12-04,42.45976676960987,12.846553917773699,11.76186075872057,7.70290163212363,6.29711010883571,4.521740497392558,5.223874195432318,5.485264758554627,3.7009273615570195
2024-12-05,42.468099260028396,12.852999869238449,11.764168957741255,7.665164408121547,6.298345881277208,4.5226278635331685,5.2248993513621,5.486341210912261,3.717353197785616
2024-12-06,42.39399620558469,12.85552269326261,11.864619510397285,7.701999869887994,6.29958213884069,4.49996163061968,5.225924909733029,5.448161506842116,3.7102315348318995
2024-12-09,42.3923320276532,12.851092545432172,11.872004771905226,7.701697527590522,6.2993348485045235,4.4997849844549265,5.225719765852178,5.447947639055202,3.7100858895520568
2024-12-10,42.38401309743215,12.848570689779601,11.869675049180442,7.6844872382032055,6.298098687988289,4.4989019616178965,5.224694287988433,5.470426952758595,3.7211320350513866
2024-12-11,44.45766348095185,12.334834052038493,11.328337264611724,7.4191709251808025,6.085311102295836,4.346902043213078,5.048172747345932,5.300771617035642,3.678836767326647
2024-12-12,44.524187076434416,12.393547857560009,11.402255362457508,7.354316362282079,6.094416771430431,4.35340646855808,5.055726509183066,5.194769150166918,3.6273744419274943
2024-12-13,44.52655452190302,12.394206848787967,11.402861644560838,7.3493901947691755,6.094740824497241,4.35363794841417,5.0559953328854315,5.195045367061433,3.627567317120718
2024-12-16,44.52317253401269,12.37807457349172,11.401995547005992,7.345034256043631,6.094277902093194,4.360902710794433,5.055611307775629,5.194650780489222,3.646280388293494
2024-12-17,44.56548434378443,12.462063113986902,11.447043195325618,7.203762637823274,6.100069491340177,4.365047017577408,5.060415818590106,5.199587425008136,3.596526956563944
2024-12-18,44.56548434378443,12.538089699449879,11.447043195325618,7.203762637823274,6.100069491340177,4.365047017577408,5.060415818590106,5.123560839545162,3.596526956563944
2024-12-19,44.43710509180085,12.426163799432075,11.781734582876693,7.129945542262815,6.082497094902049,4.31456889110557,5.045838339918383,5.108801459774953,3.6733451979266087
2024-12-20,44.504580780129295,12.464013026025022,11.609817884554635,7.140772034722542,6.091733085351617,4.321120364365729,5.053500212006511,5.135539610171624,3.678923002673025
2024-12-23,44.49951299624098,12.496755054296152,11.566743139435511,7.158937417800276,6.091039413234259,4.328219717949578,5.052924764569301,5.134954820820998,3.670912675652946
2024-12-27,44.51471981153276,12.501025569478493,11.570695841714828,7.161383840955672,6.093120903683374,4.329698800154334,5.05465150017615,5.136709588552916,3.6379941437514733
2024-12-30,44.07209514769184,12.481023593588365,11.756944452489044,7.0917706620024115,6.114946242800329,4.4176090229396285,5.07275707937821,5.155109096865266,3.8377447022449065
2025-01-02,44.09730072311036,12.488161701736713,11.706476758944872,7.095826565395996,6.118443483813867,4.420135528135809,5.07565827481073,5.158057390807188,3.839939573244465
2025-01-03,44.18996834978546,12.426526560583968,11.608811833474377,7.110737986193433,6.1313009972510475,4.433244948745457,5.086324442544984,5.1688967149567855,3.8441881664644906
