date,CITIBANK N.A.,YICKO SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,BOCI SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,HANG SENG SECURITIES LTD,CMB WING LUNG BANK LTD,CHINA CITIC BANK INTERNATIONAL LTD
2024-07-31,66.69926190421259,16.49579308472218,6.440724288657744,0.0,3.324004351552947,2.598153961918588,1.646029917813859,1.56084454201325,1.2351879491088367
2024-08-02,66.68801856728156,16.509869191514127,6.439638590987487,0.0,3.323444031995912,2.597715997246137,1.645752450441115,1.560581434137963,1.2349797363957047
2024-08-06,66.62004761170404,16.49304170721461,6.5349988566809705,0.0,3.3200566519010115,2.595068306664752,1.6440750371800257,1.5589908304041322,1.233720998250456
2024-08-08,66.61945716757187,16.49555438959713,6.534940937903261,0.0,3.318254654773891,2.5950453069385553,1.6440604659737093,1.5589770132871992,1.2337100639543952
2024-08-14,66.61945716757187,16.49909953345907,6.531395794041322,0.0,3.318254654773891,2.5950453069385553,1.6440604659737093,1.5589770132871992,1.2337100639543952
2024-08-20,66.6218190068991,16.49968447101033,6.528082080080548,0.0,3.318372295845653,2.5951373082895492,1.6441187523487408,1.5590322832244936,1.233753802301589
2024-08-21,66.61591472255407,16.507084593269546,6.527503536092963,0.0,3.3180782088049603,2.5949073171423405,1.6439730441595086,1.5588941157286125,1.2336444622479978
2024-08-22,66.58876848826743,16.54110826842803,6.5248435539995615,0.0,3.3167260795305555,2.5938498827097938,1.6433031189981788,1.5582588605486771,1.2331417475177706
2024-08-26,66.58287006034064,16.548501050557878,6.524265583865699,0.0,3.316432284192736,2.5936201196891906,1.6431575553358773,1.558120830100166,1.233032515917812
2024-08-27,66.58522930611117,16.54908741730771,6.524496759631636,0.0,3.316549796081794,2.593712020012685,1.6432157777061238,1.554632716913341,1.233076206235539
2024-08-28,66.58404966232735,16.55499493313869,6.524381169700878,0.0,3.3120619645248843,2.593666069036871,1.643186666005258,1.5546051745764033,1.23305436068966
2024-09-03,63.98367699934626,15.908456363042056,6.26957806711702,3.9053987796905645,3.182712736979734,2.492373066027457,1.579013674003051,1.49389164305949,1.1848986707343647
2024-09-19,63.97986473212842,15.91346669458503,6.269204513922581,3.9051660887225137,3.182523104998579,2.4922245657758326,1.5789195934133093,1.4938026341996538,1.1848280722540845
2024-09-24,63.99729594886142,15.91780229435674,6.252181716323239,3.901121636325555,3.1833901785729486,2.4929035685642136,1.575944161684549,1.4942096184529354,1.1851508768583965
2024-09-27,63.994026872263944,15.941678571489382,6.238240617609148,3.900922361258443,3.182376208289843,2.4927762273602623,1.5758636601242642,1.4941332920140917,1.179982189590616
2024-09-30,63.98966862295411,15.950808479629242,6.237815768460015,3.9006566928356294,3.182159475735395,2.492606459324034,1.5723511374219572,1.4940315355579505,1.1799018280816636
2024-10-02,63.94883888707395,16.04697538930633,6.207462158336056,3.89816781008385,3.1750245017967984,2.491016007840575,1.560288032233475,1.493078242404443,1.1791489709245346
2024-10-03,63.93384616954896,16.066391989684302,6.206089391367068,3.8973057386168395,3.1743223519244967,2.4904651249825633,1.5599429778750074,1.4927480513471307,1.1788882046536313
2024-10-04,63.93384616954896,16.074897676586566,6.25372123801974,3.875190952670956,3.1402996043154454,2.4904651249825633,1.5599429778750074,1.4927480513471307,1.1788882046536313
2024-10-07,63.92079760256615,16.098829516193224,6.252444885893986,3.8744000462614934,3.132855524676765,2.489956833945051,1.5596246015898987,1.4924433891986217,1.178647599674809
2024-10-08,63.892000877212375,16.142577610344304,6.249628119756489,3.869254556489247,3.128894117407056,2.4888350925748055,1.5589219807999293,1.4917710339715788,1.1781166114442214
2024-10-09,63.84316017102758,16.187994434978776,6.1938890087433345,3.867995522162408,3.0729924899393044,2.5234551375372236,1.642666521708849,1.4906306854183193,1.1772160284842113
2024-10-10,63.83153983070422,16.20011820812783,6.191830052038751,3.8672400440223376,3.0766382695417054,2.522962268509083,1.6423456840446202,1.4903395426568296,1.1769861003546245
2024-10-17,63.83587656602441,16.201218849362718,6.192250726961437,3.86750278555317,3.0768472973340217,2.523133679376036,1.6356632334157677,1.4904407968040874,1.1770660651683562
2024-10-21,63.8380451546714,16.201769226065508,6.189063954396907,3.8676341697070993,3.076951821881603,2.523219393544091,1.6357187990460855,1.4904914290373208,1.1771060516499867
2024-10-24,63.822868127538754,16.221691640967816,6.18759254982407,3.86671466804331,3.076220299148202,2.522619516635194,1.6353299188957873,1.4901370756293388,1.176826203317529
2024-10-25,63.814740545414104,16.23830327686532,6.184257666649121,3.86622225769042,3.0758285550312676,2.522298271321528,1.6351216662959485,1.4865514214352056,1.1766763392970845
2024-10-28,63.81381891287958,16.23871686374658,6.184415178662393,3.8663207297277102,3.075906895872529,2.5223625138386097,1.6351633125725888,1.4865892836524421,1.176706309047564
2024-10-30,63.79811128256577,16.270368729385122,6.182892898551462,3.8653690434357477,3.064115557049418,2.521741639887485,1.6347608207416007,1.4862233629898978,1.1764166653934884
2024-10-31,63.77321158581181,16.313228928215683,6.170298333466258,3.863860432677704,3.062919666659313,2.5207574320345763,1.6341227916858276,1.4856433064599606,1.1759575229888666
2024-11-01,63.71590795423142,16.38842595496722,6.164753991356934,3.860388548022589,3.0601674699959482,2.518492397052067,1.6326544452111347,1.4843083767210263,1.1749008624416575
2024-11-04,63.63930389960494,16.455083168655502,6.191209167094237,3.8557472986908743,3.0564883066038773,2.515464476155158,1.6306915452961406,1.4825238296020469,1.1734883082972227
2024-11-05,63.59084733086632,16.44255385391127,6.186495024509431,3.8528114355910437,3.0541610194298787,2.598151936473451,1.6294498956847498,1.4729347187887587,1.1725947847451001
2024-11-06,63.58116487082274,16.455276465224237,6.185553057333354,3.8522247993950125,3.053695987223539,2.597756337053598,1.6292017926295113,1.472710447023873,1.1724162432941343
2024-11-12,63.58654365124349,16.456668533442066,6.186076337014434,3.85255068633605,3.0539543209646776,2.5979760996350483,1.6208799110715573,1.472835034016483,1.1725154262761892
2024-11-13,63.55965884587349,16.491991198859438,6.183460823593281,3.8509218027793612,3.0526630891597484,2.596877658396007,1.6201945924737056,1.4722123097582054,1.172019679106762
2024-11-14,63.528500939015544,16.53292808882022,6.180429597499565,3.8490340226208932,3.0511666275058023,2.595604629659368,1.6194003485598665,1.4714906089993356,1.1714451373194021
2024-11-18,63.49844641526585,16.52510657135085,6.177505715062929,3.8472130937033775,3.097031884390993,2.59437668220533,1.6186342309037487,1.4707944655550242,1.1708909415618975
2024-11-20,63.476996302720856,16.56850607289501,6.160217681743481,3.8459134846813736,3.0959856905669554,2.593500287979029,1.6180874476612892,1.4702976233707226,1.1704954083812877
2024-11-25,63.48021289569563,16.569345654843445,6.155462504243895,3.8461083700574465,3.0961425745785243,2.593631709364607,1.6181694415964138,1.4703721282982025,1.1705547213218317
2024-11-26,63.44056435127119,16.656060040817223,6.117012746519649,3.843706163265513,3.094208782286203,2.5920117758867787,1.6171587634643658,1.4694537615821823,1.1698236149068952
2024-11-29,63.430392309094465,16.674486744124813,6.110968586917629,3.8430898645044995,3.0937126577236485,2.591596173450443,1.616899468684809,1.4692181497809254,1.169636045718761
2024-12-03,63.430392309094465,16.726808125679334,6.063710564868387,3.8430898645044995,3.0937126577236485,2.591596173450443,1.616899468684809,1.4641547902756493,1.169636045718761
2024-12-09,63.40898814223914,16.72116377477678,6.095408745182995,3.841793039217671,3.092668704824766,2.590721656442132,1.6163538566405486,1.4636607209140666,1.1692413597619
2024-12-10,63.38492571472904,16.752766407439825,6.093095660944112,3.8403351565227513,3.0914950996513846,2.5897385300134754,1.6157404830692996,1.4631052912970957,1.1687976563330114
2024-12-12,63.405778763062614,16.758277911061175,6.063044732606517,3.8415985909077106,3.0916686068679753,2.5905905297930567,1.6162720465918254,1.46358663926765,1.1691821798414772
2024-12-13,63.36622311546943,16.806836038928193,6.06769270197541,3.8392020125039625,3.084681634552481,2.588974391831284,1.6152637364860765,1.4626735818389052,1.1684527864142493
2024-12-16,63.346997667174584,16.842190428673526,6.0557383459863265,3.8380371903612507,3.083745735514233,2.5881888914359688,1.614773661996521,1.4622298035302526,1.1680982753273372
2024-12-17,63.34393546353559,16.842048486625977,6.055687309637825,3.8380048442801593,3.0837197464253627,2.5881670787844464,1.6147600530612176,1.4655885867815541,1.1680884308678745
2024-12-23,63.345537047712476,16.84247431994633,6.053312027401047,3.8381018841591072,3.083797715006186,2.588232517842033,1.6148008805553025,1.4656256426334402,1.168117964744076
2024-12-30,63.32685693679363,16.86699683369928,6.051526952313388,3.8369700574787218,3.082888326814809,2.587469268009915,1.6143246882145874,1.4651934409212772,1.1677734957543935
2025-01-03,63.29912396390751,16.903403588025544,6.048876783948715,3.8352897184927666,3.0815382257279387,2.5863361276880292,1.613617720823922,1.4645517831486432,1.167262088236929
2025-01-08,63.28739809399351,16.918796848134157,6.047756257504543,3.8345792488131663,3.0809673850257746,2.58585702088389,1.6133188056051881,1.4642804817053352,1.1670458583344419
2025-01-13,63.24266652306274,16.977518692351577,6.043481699754471,3.831868965900237,3.0787897554301638,2.5840293355906074,1.6121785109057651,1.4632455273826332,1.1662209896218112
2025-01-14,63.21926092654181,17.006562401694346,6.0412450563296645,3.830450822360951,3.0776503203818,2.583073007349688,1.6115818567508962,1.4643862278722914,1.1657893807185502
2025-01-15,63.224578858910796,17.039958142453614,6.001376184603893,3.8307730355301253,3.077909208828443,2.5832902925149352,1.611717421184831,1.4645094103772394,1.165887445596125
2025-01-20,63.19109081370479,17.08389943367546,5.998197446831408,3.828743997094392,3.076278938376895,2.581922005945735,1.6108637458130994,1.4637337063990639,1.1652699121591628
2025-01-27,63.20171809516122,17.086772550839875,5.982388515536181,3.8293879033722833,3.076796297417476,2.582356225572306,1.611134655876437,1.4639798725891842,1.1654658836350427
2025-02-05,63.202249553066146,17.086916232065885,5.981597929388656,3.829420104371459,3.0768221699374547,2.5823779403875164,1.6111482037715668,1.4639921830721805,1.1654756839391398
2025-02-06,63.20278101990912,17.087059915708323,5.981648228562972,3.8294523059121897,3.0760071442746577,2.5823996555679263,1.6111617518945447,1.464004493762214,1.165485484408058
2025-02-07,63.208096179980885,17.088496885049583,5.9821512668362065,3.829774351108061,3.076265827042883,2.5826168274600034,1.6028875523082926,1.464127612050754,1.165583498163323
2025-02-10,63.20171809516122,17.086772550839875,5.99163824477138,3.8293879033722833,3.0759554129415485,2.582356225572306,1.6027258111171654,1.4639798725891842,1.1654658836350427
2025-02-11,63.20065520616459,17.096575639650062,5.983128777609977,3.8293235029985433,3.075903683348413,2.5823127970374458,1.6026988574253898,1.463955252244283,1.165446283521296
2025-02-12,63.21500722471644,17.209796008995994,5.8112288410007285,3.830193090849758,3.117814182648233,2.5828992055335105,1.6030628087746241,1.4642876967873142,1.1657109406934045
2025-02-17,63.2123489517453,17.231780014532927,5.80257421212692,3.830032026266921,3.1075907635169684,2.5827905912748608,1.6029953979061817,1.464226121592163,1.1656619210377588
2025-02-18,63.21128570515473,17.231490171936446,5.8041586350042556,3.829967604226589,3.1075384931087497,2.5827471481290853,1.6029684351462186,1.4642014929640954,1.1656423143298313
2025-02-19,63.202249553066146,17.24332205978066,5.803328921455684,3.829420104371459,3.1070942656241853,2.5823779403875164,1.6027392883030303,1.4639921830721805,1.1654756839391398
2025-02-20,63.21288058845397,17.2462225003238,5.804305079671055,3.8300642380998036,3.107616899380495,2.565991653588604,1.6030088796263122,1.464238436216899,1.1656717246390706
2025-02-24,63.184184997066126,17.283788714089482,5.801670205808227,3.8283255741227387,3.1062061915642336,2.564826817445866,1.602281191101875,1.463573742764095,1.165142566037355
2025-02-25,63.16878515166694,17.303949089124288,5.800256168035474,3.82739249851241,3.105449117699463,2.564201693667405,1.6018906680203455,1.4632170267698958,1.164858586503777
2025-02-26,63.15976114566719,17.301477125479195,5.813713115980148,3.8268457345879963,3.105005487330401,2.56383538344927,1.601661829188564,1.4630079982252309,1.164692180091999
2025-02-28,63.17037789099808,17.304385391330072,5.81469036336772,3.810679652449879,3.105527418571306,2.5642663475131404,1.6019310581317754,1.4632539203606614,1.164887957277356
2025-03-03,63.13535616905534,17.3678719568844,5.793826660641056,3.8085670077632945,3.1038057110025083,2.562844715634277,1.6010429459190205,1.4624426908945511,1.1642421422055416
2025-03-04,63.13588651147788,17.368017848502767,5.793875329283372,3.8085990000537606,3.1029917746357722,2.562866243750336,1.601056394817483,1.4624549755389495,1.1642519219396807
2025-03-05,63.13906875312919,17.36889324968666,5.789127052664473,3.8087909650841225,3.1031481749053262,2.562995420042271,1.6011370929533166,1.4625286877396246,1.1643106037950142
2025-03-06,63.13270459058364,17.36714253555577,5.798623127295207,3.8084070543726964,3.1028353901307324,2.562737080478848,1.6009757048156947,1.462381270768166,1.1641932459992406
2025-03-07,63.13376519524504,17.367434296734828,5.797040581132025,3.808471034116643,3.1028875165476135,2.5627801334560827,1.6010026005792506,1.4624058381996197,1.1642128039888988
2025-03-12,63.128992754876975,17.366121448621445,5.806681370811544,3.808183142196248,3.1001332108174577,2.562586406449218,1.6008815767591638,1.462295291257977,1.1641247982099692
2025-03-19,63.11149997816822,17.412530102676577,5.781561207936023,3.807127910765087,3.09927417702557,2.5618763246017378,1.6004379792497254,1.4618900954217062,1.1638022241553616
2025-03-21,63.00463391408147,17.569139875803057,5.771771348864658,3.8006813396102417,3.08564358427554,2.557538325353076,1.589345350661892,1.4594146917206507,1.161831569629421
2025-03-24,62.98034864974477,17.60091301855868,5.769546607854506,3.7992163592547037,3.084454216677672,2.5565525170017867,1.5887327342626638,1.4588521573582793,1.1613837392869473
2025-03-26,62.95871886240235,17.687009869209106,5.737409680234944,3.7702690703912003,3.0833949007131762,2.5556745020581095,1.5881871045238205,1.458351133426145,1.160984877041147
2025-03-28,62.94342871307692,17.74971024299391,5.702518373608998,3.7693534231524226,3.0734341397399225,2.555053831157085,1.587801397533213,1.457996958388884,1.1607029203486463
2025-04-01,62.92972661600651,17.76761523287708,5.701276997632212,3.76853287607463,3.07276508669049,2.554497623839968,1.5874557505082203,1.457679568372791,1.1604502479980978
2025-04-02,62.91919060008505,17.788080002410922,5.700322460747185,3.7679019290720297,3.0722506286812594,2.5540699368137663,1.580492966471449,1.4574355162218182,1.1602559594965192
2025-04-03,62.91708382024503,17.787484388131965,5.700131591724119,3.7677757650233885,3.075496147677389,2.553984416593281,1.5804400454041676,1.4573867155978046,1.1602171096028475
2025-04-16,62.91708382024503,17.787484388131965,5.705154176614175,3.762753180133333,3.075496147677389,2.553984416593281,1.5804400454041676,1.4573867155978046,1.1602171096028475
2025-04-28,62.91739423780401,17.787335490794515,5.7051064193120125,3.762721682484886,3.0754704029920963,2.553963037433012,1.5804268156910934,1.4573745159524332,1.1602073975359406
2025-04-30,62.91318111583385,17.786144401830093,5.711420665040587,3.7624697202798374,3.0752644610251663,2.5537920170353243,1.5803209859595848,1.4572769261417569,1.1601297068538052
2025-05-02,62.91287068379589,17.786293279226975,5.711468471997616,3.762501213710069,3.0752902022626905,2.5538133933324625,1.5803342139009142,1.4572891241533326,1.1601394176200568
