date,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,MORGAN STANLEY HONG KONG SECURITIES LTD,INTERACTIVE BROKERS HONG KONG LTD,CITIBANK N.A.,CHINA INTERNATIONAL CAPITAL CORPORATION,BNP PARIBAS,GOLDMAN SACHS (ASIA) SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD
2024-03-18,34.7884972998139,21.271884637745092,10.276954223442871,6.199757611521722,6.026546274214791,12.66008020981691,0.04269484333652713,0.2581658649998249,4.829689941508721,3.645729093599642
2024-03-19,34.9388631624098,21.181196160853748,10.249615316894419,5.92794746141307,6.436376561102679,12.467581584745425,0.04265688892021435,0.29895260274945307,4.814322109518346,3.642488151392843
2024-03-20,34.93997623753541,21.172723393987273,10.226525872232218,5.927363562263448,6.4357074090301625,12.463850657683539,0.042649736252390644,0.3362209938733654,4.813924942041469,3.6410571951007262
2024-03-21,35.003536989024084,21.23086759072267,10.221031161630597,5.915618240700544,6.432599230261493,12.452607658189367,0.04261827538526429,0.25360496517332887,4.809144544339496,3.638371344573149
2024-03-22,34.94168663430045,21.305217174855787,10.216007279424526,5.9274574394127155,6.430256632678313,12.441571826311101,0.04259732747971781,0.25593785036813843,4.802684837463262,3.6365829977059865
2024-03-25,35.06281064471993,21.34206455752995,10.224345858173224,5.924203977034635,6.399413577815989,12.295935505734885,0.0425474862266014,0.32387801092400165,4.796247206982541,3.588553174858239
2024-03-26,35.23908556521562,21.457924085739734,10.28983749577925,5.904105306489436,6.199690079714144,12.092329263766766,0.04248527623730523,0.4044532935828017,4.784332319046385,3.5857573144285624
2024-03-27,35.235942133139766,21.49751524539339,10.289038888036163,5.886082416803701,6.20656156385445,12.065656486601135,0.04248197889946251,0.4109575924952774,4.780284675662019,3.585479019114636
2024-03-28,35.22968735287329,21.50750968168168,10.272497709654473,5.8675376149441325,6.199508477124153,12.173622297112601,0.04240021622805654,0.35757406967157873,4.771084331062062,3.578578249647972
2024-04-02,35.303669607487954,21.542578253582874,10.13512420146277,5.875100171029423,6.2136222018957765,12.204506587190723,0.04245486504912869,0.4160021595810122,4.768661072672131,3.498280880048204
2024-04-03,35.316206071585206,21.54424926374696,10.137543366721939,5.875555889559733,6.213695927310589,12.205453263782298,0.042458158179142044,0.3984796125477509,4.7678062126050795,3.498552233961304
2024-04-05,34.28493629835515,21.804174974377858,10.03142977430589,5.909043916530074,6.61534710747127,12.588434680635311,0.042700150591934945,0.401427400341749,4.777736272866444,3.5447694245243224
2024-04-08,33.06794373751784,22.251997101278477,10.108614319117667,5.935102802907238,7.074405054492695,12.645506909894477,0.042879520076578866,0.5061894360793923,4.807701267355342,3.559659851280301
2024-04-09,32.93539014625099,22.16279947374993,10.119433219727734,5.925684573025968,7.143781927448859,12.902032853933543,0.04270763656234932,0.4006764758223364,4.8221028182408,3.545390875237491
2024-04-10,32.32565081033174,22.581196357814356,10.192413446396305,5.944393239562565,7.119455880012193,12.951852779498415,0.04284544299081758,0.4303956580559905,4.859909161398833,3.5518872239387775
2024-04-11,32.32352691895707,22.82562439406522,10.185384354471793,5.944997168059989,7.1743238493918895,12.900694127765277,0.0428557361529243,0.4065987416435023,4.667154496807891,3.5288402126844476
2024-04-12,32.12934504945589,23.18986143705681,10.259524159692658,5.93316167152686,7.1749225373792065,12.689854584290087,0.04282979203434396,0.37834849903323275,4.6783311299052635,3.523821139625649
2024-04-15,32.11714242409878,23.17772129106422,10.406615838257048,5.909261944676534,7.1067388228214945,12.71453646092611,0.04268986122856068,0.34706528795271924,4.665919736394705,3.51230833257983
2024-04-16,32.16747248124348,23.173525832577923,10.424861683965055,5.974463189120912,7.1042362775086385,12.673538434099237,0.04260592381621653,0.2824739975227605,4.655926193954816,3.500895986190961
2024-04-17,32.045854561321384,23.140802628620076,10.391402983561145,6.013596638544828,7.189955346434411,12.751049409345999,0.042469179667122325,0.29667662171461895,4.640982951123512,3.487209679666902
2024-04-18,31.9488129038347,23.35704134146498,10.370083699699158,6.004155379281224,7.1837713130450025,12.603774430584014,0.04206047865608751,0.3887172267812968,4.623385818875949,3.478197407777582
2024-04-19,32.07579550234177,23.429266066515424,10.328824130611732,5.976731933357778,7.157484653522548,12.573168137857001,0.04204279525516279,0.3791656021947939,4.566908839154013,3.4706123391897776
2024-04-22,31.93794473335032,23.412753030595265,10.43466488304307,5.970329149853241,7.211996326891508,12.614889108765826,0.04203220264150929,0.37866199240279774,4.523317931646073,3.4734106408103926
2024-04-23,31.907244834116682,23.579757593839602,10.30181731513605,5.928848529218725,7.2089108884130395,12.761455338340214,0.04192644372609928,0.3268097089464648,4.486699352685017,3.4565299955781033
2024-04-24,32.00664473379785,23.81714346802083,10.203042524743006,5.940439136419559,6.763879477169382,13.005760135500044,0.0420141769375421,0.3281217479803336,4.467534674667341,3.425419924764112
2024-04-25,32.09595250621417,23.758673943402712,10.20515204164361,5.940812322287224,6.771647137196051,13.02819747727445,0.04201681632104803,0.28694140519180344,4.444971236511337,3.4256351139576013
2024-04-26,32.327820345405584,23.554629318426194,10.18906408138063,5.938635931062432,6.875253697863519,12.928891714623353,0.04200430789656846,0.3292680993218694,4.397157761786017,3.4172747422338356
2024-04-29,32.69088204314665,23.350048286629328,10.161752063828265,5.929667797633218,6.858827057765559,12.886227879270265,0.04194375607817964,0.2998807526798069,4.371679601958153,3.40909076101057
2024-04-30,32.69425692099078,23.29609833632521,10.151747343362096,5.968888874557338,6.86897050902378,12.878574015928152,0.04193607131744375,0.3478690759436357,4.341564105693492,3.4100947468580762
2024-05-02,32.9539101388943,23.24647789467954,10.1220946155458,6.03832319904484,6.77156255400479,12.79116517772435,0.04191780996747243,0.29196283702082,4.340894448903378,3.401691324214709
2024-05-03,33.09223443260364,23.185535821728035,10.111499638847492,5.867610578265073,6.874745677265405,12.740447666538616,0.04186215207877693,0.35660375855471366,4.342446385150332,3.3870138889679167
2024-05-06,33.126430723960155,23.209494897076404,10.148800499519007,6.032348178079672,6.9237551961082096,12.579075103479513,0.04190541087872929,0.31588054611196553,4.2277270544196845,3.394582390366657
2024-05-07,33.0742206601904,23.172914765074324,10.132398921945002,5.898541214909853,6.919342089562172,12.848469098469097,0.04183936439782382,0.31091440995154884,4.214970686772612,3.3863887887271655
2024-05-08,33.31378941640178,23.24891528019916,10.307546058659623,5.8335999149531705,6.58432778811153,12.703674029505157,0.041729341707075256,0.3453439291829573,4.256554909817626,3.364519331461914
2024-05-09,33.558111038957044,23.206995773324934,10.368904639829884,5.95068803591784,6.429158460355225,12.553074491143978,0.041658456310714166,0.3572952774032561,4.1753097852235594,3.358804041533562
2024-05-10,33.49600363769565,23.18535313957642,10.487835398822039,5.860223039627545,6.442028450862344,12.549560840557316,0.04184715112720786,0.3422560668618342,4.190809358030574,3.4040829168390663
2024-05-13,33.58562012567263,22.86121129617512,10.434638645385613,5.8823207154392945,6.598880794009632,12.621532702020144,0.04198457276466145,0.35560851608225985,4.204571534635757,3.4136310978148914
2024-05-14,33.77207248505576,22.254045872665916,10.476487806654767,5.950641955976769,6.545887937576718,12.983203775868866,0.05854819442527184,0.2743134397159212,4.245358237731774,3.439440294328242
2024-05-16,33.68789582212581,22.315640141212423,10.493668541810159,5.95587841698332,6.50511539732555,12.975749056970761,0.05857553442965871,0.2977898246579471,4.225221242251256,3.48446602223311
2024-05-17,33.72650897952273,22.33303262082845,10.483633673306922,5.956693466415058,6.506005608682597,12.853145738371992,0.058583550368317645,0.35280898537616934,4.225799454889486,3.5037879222382764
2024-05-20,33.53711596857868,22.449864165822145,10.514073044048883,5.949113761242607,6.473586842239724,13.018255169503778,0.05850900464219445,0.23963324362825483,4.235151797561921,3.524697002731806
2024-05-21,33.57532618438181,22.44094171324356,10.517716406368702,5.94631585931569,6.4705422776496215,13.036261335920674,0.05848148752562879,0.15486552235108472,4.259333514541426,3.540215698701806
2024-05-22,33.58713624457611,22.45330151605294,10.552451474962012,5.945148817705327,6.472134518116185,12.92714836316029,0.05847000977520432,0.23481228820772262,4.267901832402677,3.5014949350415367
2024-05-23,33.52915660845182,22.422221820526737,10.572796587823884,5.951768117263296,6.544015717471146,12.871954193091788,0.05853510999754136,0.2989302106923392,4.2452281523391715,3.5053934823422743
2024-05-24,33.40234394248151,22.408808087252968,10.614224923587951,5.989084458630221,6.6197749578485805,12.892261324284151,0.058837367689572276,0.2207298249628633,4.27455533515361,3.519379778108569
2024-05-27,33.477031590288675,22.50858121151048,10.624665608062527,5.9866212625711706,6.646253314882943,12.658862595097602,0.05881316900391023,0.23240167680210871,4.277321382102562,3.529448189678014
2024-05-28,33.19305134681861,22.67639208036738,10.665813602981597,5.995649104999015,6.700761204793626,12.453833505186717,0.05890185943531751,0.3279012967619185,4.308897563306688,3.61879843534913
2024-05-29,33.06144793155751,22.684419008787447,10.673008853862836,6.006773567351387,6.775562743907719,12.453919727169914,0.05885749389005707,0.35152658805379905,4.31841136989146,3.61607271552787
2024-05-30,33.26163190979022,22.41513557743146,10.657497466512703,5.984657895436561,6.751846779005585,12.712274134733775,0.04223777399746511,0.26124596315550586,4.302511891081592,3.6109606088551334
2024-05-31,33.2350864504772,22.408300391752324,10.742836673998866,5.9780215587435,6.757271536499093,12.66396348839309,0.04220250393765751,0.22202122722029707,4.338253511572017,3.612042657405957
2024-06-03,33.109802585040676,22.460882255652216,10.813709963850307,5.977509250770571,6.779445692899612,12.609387176744308,0.04221045964698909,0.24870074975775705,4.339071327595344,3.6192805380422217
2024-06-04,33.33178354504059,22.483948342262153,10.632374751854284,6.126378128207654,6.459818056602519,12.564445613550395,0.042199910332974995,0.35639176312159504,4.358062584581116,3.6445973044467213
2024-06-05,33.22988590207881,22.44214865893666,10.655016030644747,6.2507245846835895,6.463745310596108,12.525937324713613,0.04220682732065799,0.369972755042212,4.358776914658631,3.661585691324966
2024-06-06,33.04408358170689,22.458545422000146,10.481028470337295,6.40743030728837,6.467641219000677,12.838471321838952,0.042232266740899235,0.22635018893896094,4.362224134528417,3.6719930876193905
2024-06-07,33.0635195114738,22.432372358423752,10.481142654768199,6.487102952010991,6.467771655471689,12.798974621326828,0.042227764327027684,0.19270783743042136,4.360939117928091,3.6732415268391967
2024-06-11,32.89314029942455,22.48676931802956,10.48681782011103,6.628852982544927,6.479067528778586,12.665042032894846,0.04225062915699018,0.2737857177384287,4.36330041109616,3.6809732602249228
2024-06-12,32.57598382348428,22.586654846698476,10.478350322242342,6.8181883760869395,6.475065664303985,12.570382716719747,0.042216514221604204,0.40800170662922897,4.360597036928613,3.684558992684788
2024-06-13,32.38890249280683,22.73276945284627,10.476183875906841,6.988885866645539,6.499361085522529,12.545913223037724,0.04218798316504506,0.285257939295113,4.35683084394742,3.6837072368266917
2024-06-14,32.0064916088627,22.61327766188025,10.478921665593816,7.242394098190583,6.583871133888253,12.755871467468612,0.04219735853712459,0.21785308131748904,4.358208739009043,3.7009131852521233
2024-06-17,31.81562028853875,22.592841696931043,10.64929883074067,7.383557316969223,6.574228939301345,12.704872705037648,0.0421355597664934,0.20935236957379286,4.351416982875634,3.676675310265399
2024-06-18,31.912754790026053,22.813059533467435,10.731100151180113,7.500471166573849,6.622455159048755,12.0974543927803,0.042410344408395376,0.18642434499364166,4.396099836025962,3.6977702814954903
2024-06-19,31.996554889795352,22.785930701359906,10.767252199380795,7.675879695094376,6.495004641252178,11.856405524948437,0.04240353512755782,0.286351484401205,4.395394011095959,3.698823317544233
2024-06-20,32.065869791697274,22.846170948170535,10.774812051058689,7.672468365342993,6.496233136798406,11.786530487867205,0.04238469006397026,0.22120693194939667,4.393440601329951,3.700882995721582
2024-06-21,31.72644488439151,23.286567310755952,10.788019117947261,7.679296149707672,6.502615377841563,11.522508780808272,0.04241558380504816,0.32267140627459745,4.396642932553176,3.732818455914947
2024-06-24,32.07922937127414,23.332633748534413,10.669790112527883,7.644308649648762,6.519623205264592,11.13384674715073,0.04244319933770808,0.4305965590284605,4.400741666475604,3.7467867407577136
2024-06-25,31.911228928291795,23.099159250004995,10.597457178700607,7.591716667593692,6.485766740146399,11.764361754884485,0.0421375662425042,0.4205410931518895,4.367824657715731,3.7198061632679
2024-06-26,31.895126268930557,23.238701703053867,10.609000760534865,7.678327541302653,6.487775243497889,11.563845993023252,0.04213466897997726,0.38001380675378327,4.381432869679072,3.723641144244087
2024-06-27,32.4250338485938,23.141514549369916,10.581138847635598,7.688691750279643,6.275588908116712,11.444719003619277,0.04200133918211633,0.2699340435436284,4.393421634447779,3.737956075211529
2024-06-28,32.59777798010629,22.841373521248624,10.54818824025334,7.9277913339507124,6.267640313150445,11.40130753413532,0.04194814072726412,0.2349747502330321,4.387856972772268,3.7511412134227076
2024-07-02,32.829117000435616,22.5889992610428,10.737111644779745,8.306063771074106,6.363703738984322,9.8063949114836,0.042044651485189356,1.1165916473066695,4.426934420940568,3.7830389524673866
2024-07-03,32.72498831781389,22.433130206030928,10.743662432412659,8.534347914437744,6.358443746234392,9.769249989764507,0.042069266827273785,1.1621737070905322,4.430343080344065,3.8015913390440144
2024-07-04,32.68863495635724,22.412426651112614,10.768472991551437,8.682093929216398,6.359180731008289,10.553948566058056,0.042068738292535615,0.25562435750213114,4.429470551286881,3.8080785276144185
2024-07-05,32.663100524113275,22.313356819146822,10.778348889635806,8.777514902006454,6.354927940037005,10.517094697432466,0.0420406042359721,0.322800004159979,4.426508280962305,3.804307338269918
2024-07-08,32.47257224972716,22.32680800582161,10.744988437668141,8.996000820744948,6.361791189094842,10.512960854390329,0.042069795375292714,0.3230241422299563,4.429581852864558,3.790202652083168
2024-07-09,32.30196536454899,22.244386871324558,10.752817592384316,9.18392030424469,6.362632298982074,10.514634658951369,0.04206995552315289,0.38878520528243105,4.429598715034884,3.779189033723538
2024-07-10,31.773954777772484,22.29350519047452,10.92456085118376,9.476775616332779,6.378961558655659,10.52828935540425,0.042158980549680085,0.35522583976473354,4.439381582930391,3.787186246931747
2024-07-11,31.91388652112182,22.317408887338015,10.870313116922999,9.478992937506654,6.384681779884634,10.463158163985245,0.04216702343243599,0.2947040986035641,4.441866060601267,3.792821410603364
2024-07-12,31.76090229596003,22.146666157482528,10.79343997490914,9.406645015507095,6.342044986418596,11.05350902352837,0.04184518581293821,0.2839232421162451,4.4071512203762495,3.7638728978888083
2024-07-15,31.678487382111335,22.1607920882252,10.987303234284356,9.159923627498655,6.4421587266479206,11.030875893058981,0.041878021926193845,0.328056973625791,4.409389784364779,3.761134268256785
2024-07-16,31.50502177974411,22.28013352389593,10.986021615522072,9.162309904865037,6.452480484406224,11.0108858071513,0.04186848904346356,0.3527781978176355,4.439279309161801,3.7692208883924287
2024-07-17,31.59225878056457,22.28736940348261,10.980174113684809,9.159063076009948,6.452702503408922,10.966835331515295,0.041846203809083604,0.30302501900833334,4.437728972879809,3.7789965956366225
2024-07-18,31.72227953739047,22.30564211527593,11.007764286363305,9.165937787857011,6.467926704564572,10.720334361538736,0.04185533398687254,0.33673794643590044,4.437884490006165,3.793637436581042
2024-07-19,31.697703842435647,22.304918201123876,11.043713882885209,9.180172526387418,6.471371535844134,10.68823219675179,0.041877626225223466,0.3409830827237943,4.440248116559859,3.7907789890630443
2024-07-22,28.68833380370611,20.573488589356735,18.502599804643335,8.436716401624784,5.948787149872656,9.802934639271571,0.038457212527743895,0.3456160890998206,4.077584640927098,3.585481668970142
2024-07-23,28.59907936834451,20.636198446177996,18.526048460194165,8.45264370786907,5.96417687542893,9.799656607676349,0.03850594999920894,0.3041835466034597,4.082752232440398,3.596754805265915
2024-07-24,28.53466283597948,20.629764757711808,18.537074241217287,8.456099067862196,5.9655595930447785,9.78921488312971,0.038514877107926705,0.35286507758421887,4.0836987659773545,3.612545900385242
2024-07-25,28.5864672707144,20.6514695524606,18.519678629939566,8.445417184419943,5.960923328993427,9.77077141554142,0.03848494443566141,0.3354033899212967,4.081645951603545,3.6097383319701444
2024-07-26,28.610365988283764,20.65250100464964,18.51289980894849,8.436349824069406,5.984886675012627,9.750760834043414,0.038470857660485996,0.32519602732145036,4.080151932846107,3.6084170471646146
2024-07-29,28.661294696651506,20.653821892750646,18.595331662794568,8.453480814783013,6.034256551832379,9.557084025021476,0.03850465447253917,0.31202377592881003,4.082614868879615,3.611587056885446
2024-07-30,28.63537993587424,20.408810556221216,18.641201055468777,8.445607124264491,6.043067000439609,9.558683600346296,0.15985915741839635,0.4012068011138836,4.089324535084645,3.6168602337684477
2024-07-31,28.604233722922622,20.321540172571567,18.6818145409392,8.445104236297118,6.093747175121457,9.552658669424288,0.19905104435048834,0.40022130884233226,4.086907062857866,3.6147220666730604
2024-08-01,28.635170539996373,20.255259096438426,18.694194889169065,8.450700766069625,6.097785471930764,9.538771351476715,0.2325049149517239,0.3896288161245101,4.088866628321702,3.6171175255211026
2024-08-02,28.728959294940083,19.997590539700507,18.71424094830982,8.390915494719616,6.107137408173074,9.5740243980654,0.3641038892565009,0.4097252441303453,4.095887520441565,3.617415262263094
2024-08-05,28.801795778968703,19.82353114705325,18.761750633010045,8.321070965998253,6.111793656956197,9.583422325714306,0.472658704613248,0.40838612380879125,4.096750565937525,3.6188400979396853
2024-08-06,28.5415082923965,19.850525602240907,18.761633934158382,8.315851575092987,6.1341260457954085,9.58769732012202,0.685044219641894,0.4110505420973254,4.097134678373014,3.6154277900815623
2024-08-07,30.080889433552027,20.80092481224156,19.678867184334152,8.71885710689778,6.441885983465569,5.004645609393473,0.7696904888811126,0.41343869519927673,4.2986190698043325,3.7921816162307165
2024-08-08,30.081940288919878,20.769329595110662,19.677058491586173,8.549746578823546,6.44671976743002,4.949415702621981,0.9443818488111599,0.5038787852427279,4.290180603521913,3.7873483379319435
2024-08-09,30.059951735909664,20.773801819871636,19.680923268206126,8.457523899243112,6.45584426677882,4.950387818759061,1.023543222953332,0.5189085170819344,4.291023239106848,3.7880922120894716
2024-08-12,28.229267584154126,19.407621464105965,24.784611791038667,7.832551394873538,6.032037248753822,4.663392669538475,1.0461002024023784,0.44353178307507496,4.014216553210251,3.5466693088476977
2024-08-13,28.16376890968673,19.363645350803676,24.75010861271712,7.663063550393515,6.028571964982262,4.675676999713398,1.2940387532521478,0.511038601590366,4.004589749012951,3.545497507847837
2024-08-14,28.323133609979433,19.255542725904533,24.66309421705207,7.624403990589289,5.990207775262728,4.6872516946672516,1.4888287426236033,0.4697650512231511,3.984194731240473,3.513577461457467
2024-08-15,28.49026751487262,19.226196760196313,24.194710062296387,7.53590735034919,5.990691955770054,5.251668108076111,1.4860529361988133,0.32614656139367165,3.976766507284303,3.5215922435625395
2024-08-16,28.606396731205685,19.30366887845488,24.143040324433578,7.518003437562829,5.976822461347762,5.264257048000623,1.482522351104188,0.20985047572365834,3.9691348218976623,3.5263034702691383
2024-08-19,28.653454339360994,19.304828607680864,24.37805055114474,7.499062123146917,5.977587267216786,4.926690170302457,1.4820814859368587,0.2857624519358541,3.9672281676976833,3.525254835576842
2024-08-20,28.65214882213808,19.149880755637973,24.388253567356585,7.503458293614887,6.000423388885744,4.9849339397789265,1.482878512461739,0.33969363824406545,3.9682715595674227,3.530057522314578
2024-08-21,28.663737416695334,19.11893741489887,24.31289790675035,7.479995326296845,6.013315997458584,5.1227959002090495,1.478098463451272,0.32519759833085343,3.9554798626197845,3.5295441132890577
2024-08-22,28.83910480641622,19.20184292564881,24.15767069564383,7.463025884719227,6.017193609958764,5.119455835327356,1.475674085825147,0.23390356330634596,3.9714110474436635,3.520717545710641
2024-08-23,28.926575128937575,19.213638259194695,24.06121955930369,7.44708484986491,6.0220078430952855,5.133399942251702,1.475524693471586,0.22194841716080416,3.971732114135107,3.526869192584644
2024-08-26,29.41764419191813,19.6469711413121,23.453190871798395,7.30529754538112,5.963405633911176,4.980768749033406,1.4562695562442278,0.34858547017666286,3.934889585078436,3.4929772551463483
2024-08-27,29.307637109291907,19.921409760005496,23.51266910401285,7.254739332516379,5.805702059028869,5.1570644419545255,1.4570806729977495,0.14883716678964318,3.937081249974561,3.4977791034280203
2024-08-28,29.06272713876172,19.89459693614949,23.43784415638039,7.238938053097345,5.790777125128941,5.396214003956708,1.452620233600982,0.29994383154303794,3.9250289918936603,3.5013095294877283
2024-08-29,29.16917037542791,20.013901496847335,23.420422680339765,7.234624359033366,5.781848936071681,5.348446901467894,1.451540493142476,0.18341268729620724,3.922111496663093,3.474520573710265
2024-08-30,28.969831752806645,19.662572629710187,23.228081157832065,7.195317009394207,5.738245556820887,6.1839836858253125,1.4396196361945366,0.24575622990194332,3.8899009380831058,3.446691403431105
2024-09-02,29.205751305569823,19.517672352283117,23.441308949752806,7.086023121988679,5.767649073156798,5.809950571268345,1.44380113235331,0.38869206745303037,3.902260840445236,3.436890585728857
2024-09-03,29.714227872639796,19.61835946558318,21.4689544941745,7.231165211021287,5.820759755976313,6.974266453295081,1.4570068240044576,0.37503020049185065,3.8918969342005867,3.448332788612952
2024-09-04,30.234561054234877,19.957469448042534,21.208483577799008,7.1708883556843475,5.949283740678111,6.345785323107704,1.4469333762806513,0.36236799507323614,3.882007727737528,3.4422194013620024
2024-09-05,30.82770113065381,19.69574213064736,21.262016825239037,7.070872304839733,5.960314912495748,6.142293794374918,1.4496162825561225,0.2976810657763619,3.8501325377666777,3.443629015650229
2024-09-09,31.08976058731504,19.693900037918468,21.264417159745992,6.94882331398531,5.954297703787033,5.8908890013198985,1.4497944666777052,0.41488065914356564,3.8506057888555856,3.4426312812514013
2024-09-10,31.473432835042033,19.648384111842415,21.219864879355715,6.813021887159795,5.81774388053374,5.859757616421852,1.4467569204754058,0.44733539635694347,3.8425381673690087,3.431164305443093
2024-09-11,31.693897695752298,19.555733852104883,21.201342710167626,6.817220420270924,5.80223359216937,5.832168823369158,1.4455423907413651,0.3899316063277933,3.839312416869801,3.422616492226786
2024-09-12,32.0415414877582,19.184270048794595,21.12947683845383,6.808665017600431,5.855517161202858,5.779559180802913,1.4452301201567368,0.4656325339835539,3.855481577590393,3.4346260336564876
2024-09-13,32.4773139151465,18.86695761046429,21.10451320377176,6.801332531629417,5.852843715544784,5.770608554762962,1.4435226383753867,0.37806781102699055,3.850219044037267,3.45462097524064
2024-09-16,32.35708940391262,19.00959551162623,21.101078946884467,6.8051812650570875,5.876647526570499,5.755169452802616,1.4432877394457153,0.34829882315994076,3.8495925125867707,3.454058817954061
2024-09-17,32.17108249287829,19.15373618055403,21.128561828765974,6.815860861289689,5.8838263711814855,5.568903387618597,1.4448769358553948,0.4938427211978777,3.8538312783107016,3.4854779423479587
2024-09-19,32.171536738991406,19.154006625610197,21.128860157772735,6.81560729314781,5.886033777415679,5.56791985469934,1.4448973370878428,0.4917253657537564,3.8538856932617422,3.48552715625949
2024-09-20,32.18407115373714,19.161469255233264,21.136029635895746,6.8172001570972,5.891514780467204,5.566901448708942,1.4454602863381385,0.4550809101442523,3.855387213131741,3.4868851592463703
2024-09-23,31.848493675660887,19.31452233894368,21.15003815836506,6.84050310944139,5.895419554381806,5.609932519429038,1.446418307463605,0.5446982385793596,3.8579424838866303,3.492031613848545
2024-09-24,31.76040657967578,19.287822497570623,21.331869800347835,6.84965003869395,5.891702592275693,5.604270328293091,1.445506365236451,0.4795354906914278,3.855510116539762,3.4937261906753876
2024-09-25,31.951733583914283,19.172314905328978,21.325524788651645,6.8444257719593935,5.890304246196092,5.583127954961717,1.445076409734182,0.4369010236183345,3.8543633227043794,3.4962279929310025
2024-09-26,32.145161144981095,19.14059429418236,21.31114484224016,6.857258439798823,5.759727404669589,5.575718132343291,1.4455422268919111,0.486277429739351,3.7957438136176727,3.4828322715357527
2024-09-27,32.54176698594182,19.04045570654246,21.25392890666389,6.846266642090952,5.587768789102897,5.744858642447266,1.4416612504573327,0.33689443798116725,3.7343300854164334,3.4720685533557805
2024-09-30,33.35353853211574,18.79488550472039,21.207560684894702,6.844854050888309,5.372261169497681,5.462689172514403,1.4399520856208141,0.3694505636821403,3.7016754055986185,3.4531328304672044
2024-10-02,34.19494971252618,18.980524930547602,21.161445564329224,6.553576320959803,5.11654463502024,5.183768149211324,1.4372035446334566,0.36184284528239363,3.575576473575958,3.4345678239138073
2024-10-03,34.72907045701935,18.978071866686467,21.21781039202901,6.551527221826424,4.706096646561772,5.066672985195334,1.4338253718888379,0.33920914338318364,3.5694908719043954,3.4082250435052344
2024-10-04,34.8283085980593,19.03230160988974,21.29077227369115,6.409581388303236,4.731524045094717,4.947611983122701,1.4379225205487267,0.2682999230279828,3.579690673797315,3.4739869844651374
2024-10-07,34.77023818726473,19.00056841303521,21.47195647519082,6.371809099780815,4.72539380661952,5.0097142938670345,1.4355250239483985,0.16302864783124635,3.573722135090946,3.4780439173712785
2024-10-08,34.82987943400817,19.033160009989025,21.447758218205312,6.259764466336212,4.664084035235137,5.048046748733451,1.437987374125541,0.19783971942551318,3.579852125990161,3.501627867951476
2024-10-09,34.88746082391599,19.064625976151486,21.468251214169896,6.266933902727151,4.4000278628153335,4.996815315219417,1.5109534916303413,0.20127269931442454,3.586123346661819,3.6175353673941473
2024-10-10,31.92371614929054,22.620965546358217,21.3161213245438,6.171494045408634,4.369913927092294,4.81141923129393,1.5073836234350217,0.1152343900196993,3.5772984491124613,3.5864533134454
2024-10-14,31.397285295989715,23.096869795413713,21.282323287040573,6.205320389325348,4.43361678665177,4.796783018567408,1.512539001318089,0.22480265482145706,3.5895331085707207,3.460926662301208
