date,BOCOM INTERNATIONAL SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,CMB WING LUNG BANK LTD,CITIBANK N.A.,STANDARD CHARTERED BANK (HONG KONG) LTD,BOCI SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,CITIC SECURITIES BROKERAGE (HK) LTD,HANG SENG SECURITIES LTD
2024-03-19,68.90739424361195,11.615785678439188,4.55036010643974,3.1494563664791024,2.9465804014492494,2.1518859713592455,1.6356677991100077,2.4937137602816852,1.2510306879939934,1.2981249848358385
2024-03-20,69.22627405037056,11.450985440105452,4.5117387350757765,3.1545301456997965,2.944275342656178,2.129653817342496,1.6298422588256498,2.4037420717644062,1.2554886541644872,1.2934694839951935
2024-03-21,69.46660563349847,11.358025686864687,4.50611382210445,3.1473481240170664,2.928356904765197,2.0987365624055587,1.616050359119746,2.3328555143504586,1.255952729619941,1.289954663254414
2024-03-22,69.2028870792733,11.291727530446126,4.479779350003965,3.1345799003592925,2.8952659851862683,2.0843961902312276,1.6083731770990515,2.7650719332548355,1.2503765493710337,1.2875423047748964
2024-03-25,69.233446456885,11.292794902458613,4.47078278308632,3.134681005886528,2.887211772605816,2.0844634221993,1.6084250549975996,2.7594354003750974,1.2504168801280364,1.2783423213776826
2024-03-26,69.22102613010789,11.352491157657152,4.450145108586302,3.1317583698536633,2.8769791034667764,2.083454665710226,1.6056386205020452,2.751172217097595,1.2498117526269044,1.2775228743914468
2024-03-27,69.20372502504154,11.391912651835028,4.486774786894157,3.1309756180854733,2.8485558355889853,2.072896174951369,1.6052373071435908,2.733219655523743,1.2494993746450362,1.2772035702910862
2024-03-28,69.1960219800407,11.42389618259916,4.480182618735423,3.1307179300489576,2.8483213914892174,2.0666030450021813,1.601190790525488,2.7255673787397883,1.2493965373573168,1.2781021454617667
2024-04-02,69.18445188293967,11.444772018729116,4.484038571706617,3.1284713456137765,2.839518880542822,2.066113641664934,1.6008116039572946,2.7339530166400094,1.24207647676195,1.2757925614438064
2024-04-03,69.24713511618533,11.408418562376031,4.481526154744034,3.1268490607730266,2.836861514676172,2.0665143765447573,1.5938616415813758,2.723033337750843,1.241352759044502,1.274447476323924
2024-04-05,69.35995073847391,11.401004668559215,4.414145419892996,3.1090274853165862,2.824991321216334,2.1581558472680586,1.5899985159947023,2.6611976170743765,1.2407641931019056,1.2407641931019056
2024-04-08,69.49668843882183,11.356570106336337,4.403009932547776,3.1085258141651146,2.823733695616235,2.162317656713063,1.5837285567267587,2.5842978310734184,1.2405639839997353,1.2405639839997353
2024-04-09,69.70474235125644,11.33707599730253,4.3895966613285635,3.1107393709362468,2.8318624288070096,2.1607482914447544,1.5848563173695696,2.4530470670011315,1.2414473798506858,1.1858841347030624
2024-04-10,69.80596307006599,11.33908729698173,4.380418539005768,3.1158394047748574,2.8426332510129284,2.1241071825689835,1.5834363134530984,2.3880534184506397,1.243482723507325,1.1769788001786894
2024-04-11,69.90158554925333,11.30204936153421,4.334182923663791,3.1214709728385306,2.8567064718526947,2.1168503947523454,1.6638275461409395,2.2929601411746483,1.242525331290048,1.1678413074994682
2024-04-12,69.99775338793619,11.226108014602456,4.318564074857702,3.1185283654213714,2.85632006147392,2.113952257998363,1.6981618475585312,2.2625176014681085,1.2413540039614657,1.1667403847219011
2024-04-15,70.08427215706683,11.112893533954297,4.297688799380866,3.1159721818076296,2.8530769595006404,2.107209255570898,1.7687170369528709,2.254049544843502,1.2403364955754708,1.1657840353469888
2024-04-16,70.144685045288,11.142523077563961,4.271935720242121,3.115095046352336,2.8588854911597186,2.1051134327260095,1.7546952930250679,2.2206572527177375,1.2349785095006303,1.1514311314244194
2024-04-17,70.2272966782024,11.126125232882623,4.242247012131061,3.1146270267088703,2.847137697326311,2.103294730314496,1.764948637690925,2.168139389984271,1.2539238406022752,1.1522597541567676
2024-04-18,70.2701605712197,11.113869205699995,4.218553978431289,3.1113361442365006,2.835224472266872,2.091066827836334,1.7630838113452334,2.187560671980329,1.2581020284805042,1.1510422885032385
2024-04-19,70.36471562367872,11.063460375818263,4.203843213234684,3.110075860267076,2.8389767804812744,2.0902198161731933,1.7583690410134893,2.1632709934416225,1.25759241918569,1.1494758767059914
2024-04-22,70.43384430988542,11.035014237496737,4.181640860882984,3.1076981074044574,2.834207881781597,2.088022142976631,1.806994130434139,2.0913601001668587,1.2566309493987535,1.1645872795724255
2024-04-23,70.52883156823611,11.004583174516473,4.170612824455711,3.1065555941570597,2.8296693410238127,2.0888529366551953,1.8063298076265049,2.058922268530374,1.2561689619542986,1.1494735228444537
2024-04-24,70.76240164599972,10.670265360719904,4.179713679669835,3.116843563141803,2.845755953911426,2.0957705834104696,1.8590203745044707,2.0616312433794013,1.2653406592842205,1.1432569359787563
2024-04-25,70.78560285792581,10.64163903666191,4.16940271729023,3.1126628789488633,2.8424393774019996,2.093960469665914,1.9015711574283365,2.0596667244148246,1.2636434327196566,1.1294113475424499
2024-04-26,70.9600906319796,10.521464028156423,4.12466465973394,3.115313503657589,2.8542771614397435,2.0896323983563803,1.8935728239205072,2.047194567119264,1.2647195031571072,1.1290707224794516
2024-04-29,71.0358312604502,10.47957299033722,4.102561559070906,3.1145053646363343,2.8443222245696305,2.089090329803983,1.8930816149019603,2.047865400292653,1.2643914240792733,1.1287778318578432
2024-04-30,59.598276806722694,8.789132436974791,3.4414285714285717,2.6092436974789917,2.4657557983193277,1.7527731092436976,1.584873949579832,1.7283529411764704,1.0625210084033614,0.9469747899159664
2024-05-02,70.94351665472414,10.452245145237624,4.085742090109846,3.1059442256802723,2.9241313534762448,2.0864342885423226,1.9449912890218104,2.064967762589634,1.2647845020773385,1.1272426885407725
2024-05-03,70.93809624496214,10.451936012539177,4.083259670245908,3.105882089148611,2.9188713769842916,2.086392548001988,1.964958059878754,2.0586246617556867,1.2647591992011284,1.127220137282309
2024-05-06,70.93686243218677,10.447342154199859,4.083418968827445,3.106003257688253,2.917684829706104,2.085473620492261,1.9670353642248568,2.0641067188548305,1.2648085407475127,1.1272641130721068
2024-05-07,70.91546686498049,10.44157446954322,4.075532030848462,3.105329183525429,2.970257265091643,2.085021024738748,1.9666084722977144,2.0568580392933136,1.264534048196313,1.1188186014846688
2024-05-08,70.91352963083636,10.44058363574716,4.077735885499745,3.105331941352539,2.971471232445921,2.0850228764353536,1.9662101760705608,2.056759855287971,1.2645351712225927,1.1188195951017987
2024-05-09,70.91324594752852,10.44054186911508,4.07361915096892,3.105319518746562,2.97565977753715,2.085014535485614,1.9662023104205284,2.0570516582733265,1.264530112561402,1.1188151193628917
2024-05-10,70.86455451858113,10.433667336521616,4.070537115148022,3.1032748336610205,3.0363468401373246,2.083641666092269,1.9649076724565433,2.0562968675579807,1.2686947097743317,1.1180784400697534
2024-05-13,70.86545949932552,10.433795051119867,4.068005310841352,3.103402002447704,3.0367711118926066,2.0837270514341295,1.9649881922100436,2.0573806176871017,1.2687466994869936,1.1177244635546753
2024-05-14,70.98434316634959,10.45188840524403,4.0750596817876295,3.1077824260506626,2.8777372421982093,2.0873404645072235,1.968395698974099,2.056843347014471,1.2709468465298683,1.119662721344219
2024-05-16,70.97330337298186,10.452854748743185,4.074655799305399,3.1074744112046284,2.877452027317607,2.087133586494655,1.979713482009392,2.067051132664512,1.2708208819533362,1.1095405573254156
2024-05-17,70.94787560318422,10.467623852473034,4.071995050141702,3.1063610891493627,2.8768214201786924,2.086385824310113,1.9900125727363105,2.0734159661543865,1.2703655820123072,1.1091430396598707
2024-05-20,70.95141250169225,10.445922139318364,4.0733137709517875,3.106603588548698,2.8818500266340212,2.086548698906677,1.9951721178388626,2.081884790168714,1.2704647536416616,1.1068276122989706
2024-05-21,70.78930873608942,10.419584490279583,4.071114696910009,3.0998994282371326,3.0291168599846774,2.082045853089167,2.0592759732683525,2.0817861965648943,1.272516704722859,1.0953510608538939
2024-05-22,70.82471871307423,10.422822633450552,4.072868924373455,3.1018438897012053,2.9574978255164965,2.083351849629212,2.079554489197232,2.0979816803461016,1.2733149111653594,1.0860450835461566
2024-05-23,70.82896036046169,10.42876984137575,4.07402107147232,3.1032211439472523,2.9459395606314267,2.0889391356485643,2.0860403302636565,2.0940770182962978,1.2736751108447701,1.0763564270582706
2024-05-24,70.77759486284053,10.482322108712426,4.073324410706638,3.093828497843889,2.9390407716707156,2.0877598248769598,2.1047424159209847,2.0927946636335415,1.2728951475468788,1.075697296247433
2024-05-27,70.73822771257431,10.479501760658593,4.075379925476148,3.092583463000987,2.937458597751799,2.089316234948972,2.152925394326809,2.0869596004728073,1.2723829023428668,1.0752644084467107
2024-05-28,70.7339387915271,10.479857567685743,4.075518295491146,3.0926884644555717,2.9340632048816953,2.089387172806068,2.1613867976970096,2.085432685780158,1.2724261031350628,1.0753009165404455
2024-05-29,70.61502485893789,10.520358351154293,4.140064085564065,3.0875763895759167,2.9343975077601803,2.08593350981908,2.1865264893825964,2.0865715624149237,1.2703228400379831,1.0732244053530755
2024-05-30,70.53993815404667,10.509765309512328,4.143863045197879,3.0844674816684283,2.9319408136882585,2.083833164964434,2.184324856569324,2.180679667359474,1.269043740762645,1.072143766230566
2024-05-31,59.513907058823534,8.864258487394958,3.4921848739495798,2.6025210084033614,2.47525512605042,1.7577310924369747,1.8430252100840336,1.8354117647058823,1.1221848739495797,0.9042857142857142
2024-06-03,70.51406562441007,10.516459107383426,4.137657323201135,3.054978454839868,2.9327649791663175,2.0836141878054275,2.1836778499999343,2.1737610930302105,1.3315934509346674,1.0714279292289484
2024-06-04,70.6396236993566,10.538240668559487,4.132494066567669,2.893353610268947,2.934754870110432,2.0850279270694996,2.185159482796782,2.1754352640515253,1.3437555145212565,1.072154896697801
2024-06-05,70.63723083828448,10.537285913955364,4.124582940542834,2.893255600216525,2.935452497733512,2.084957298406722,2.1850854622571907,2.1753615729121103,1.3546692973878818,1.0721185783033753
2024-06-06,70.62913853893157,10.535979129233857,4.12411042258786,2.905974181437002,2.934717733814881,2.0847184428004573,2.1848351358292937,2.1750127418664644,1.3634797785927204,1.0620338949058954
2024-06-07,70.62421369922379,10.535244474819978,4.123822855966084,2.905771553211108,2.934513101354035,2.0845730792241906,2.18468279130047,2.174861082235076,1.3703575214262524,1.0619598412390259
2024-06-11,70.61501484179217,10.533173393926363,4.124398056533915,2.905574636074461,2.9448165271101234,2.0833643446719288,2.1844598559709683,2.174639149159061,1.3727077209097156,1.0618514738512899
2024-06-12,70.60629455162834,10.537549229861613,4.117515024062416,2.9052158249352718,2.9463450645597127,2.083107068770433,2.1876757173437924,2.1750677260015188,1.379509447655402,1.0617203451815074
2024-06-13,70.60954102724818,10.537665097491047,4.117715963259377,2.9023697811417284,2.945194126753675,2.0832087266536794,2.187782478290452,2.175173871664532,1.3795767692119698,1.0617721582853603
2024-06-14,70.60933005917546,10.537633612923038,4.118699597812047,2.9023611094048767,2.9444881708044393,2.0832025024165057,2.1877759416065103,2.175167372652744,1.3795726472951872,1.0617689859091821
2024-06-17,70.61059588652206,10.53772292761619,4.118773434549754,2.9024131406032874,2.942847833093178,2.083239848397466,2.1878151622960815,2.17520636730602,1.3795973791653535,1.061788020450609
2024-06-18,70.45082817622355,10.51387965249908,4.109454054184606,2.8958459689770946,2.9361891715403727,2.0785261867096936,2.1828648823182983,2.3965505309247197,1.3764758205432268,1.0593855560793635
2024-06-19,70.44354818817662,10.51497912614552,4.109128766484226,2.8955467287185255,2.93419664383957,2.078311403630684,2.192575309266066,2.398588163130763,1.3763335833576629,1.0567920872503684
2024-06-20,70.43508247458257,10.51371546461769,4.109628422361842,2.8951987498058505,2.924998672288796,2.078061637831617,2.212181406970245,2.3982999073438047,1.3761681793394633,1.0566650848581094
2024-06-21,70.43809156380408,10.514164625842053,4.1098039916684375,2.8961172546810174,2.9199573169742243,2.077355597877372,2.2122759145791497,2.399296536198757,1.3762269712467052,1.0567102271282092
2024-06-24,70.43663947120926,10.513947874646004,4.109719267397664,2.896057550757673,2.924765280074283,2.077312772857365,2.2089517524372595,2.3992470743144887,1.3761986001061848,1.0571603561998186
2024-06-25,70.44293813750777,10.495016253507346,4.109291898987476,2.896316525351442,2.925622976148527,2.0774985327126347,2.2242518606009396,2.395487260250705,1.3763216641224074,1.0572548908107497
2024-06-26,70.45329839402777,10.499640371158234,4.110393133360456,2.8959475060414,2.925953882720651,2.0529606590937233,2.2359075865050957,2.3958395718260426,1.3765240839230481,1.0535348113435732
2024-06-27,70.45469866242995,10.499849052866274,4.110474827954697,2.896005063371993,2.9212420054442134,2.053001461951891,2.2373432844951293,2.3972784484849337,1.3765514425169463,1.053555750483976
2024-06-28,70.44881790915173,10.498674543378778,4.11013173247947,2.895763337957032,2.920898806186835,2.0528301008460064,2.259017353823182,2.383961860759808,1.3764365437300392,1.053467811687117
2024-07-02,70.44965795665712,10.498799731928731,4.11018074261209,2.8957978676885507,2.920536161496471,2.053848264609658,2.2590442908527733,2.3822016540129267,1.3764529566681012,1.053480373473581
2024-07-03,70.45434859011121,10.49949875620619,4.104491894893553,2.8959906738248535,2.925898122635538,2.0529912610852947,2.2591947010752254,2.382360264219091,1.3765446027665182,1.0486811331825279
2024-07-04,70.46373173112124,10.500897084050187,4.1050385329222205,2.896376363131476,2.919032442805405,2.053264679360825,2.2594955816152282,2.3786026241509757,1.3767279315797545,1.046833029262681
2024-07-05,70.4671635037898,10.501408505894066,4.105238459305547,2.896517424426367,2.919472787193452,2.0533646788560946,2.2596056251084016,2.3735500206667837,1.3767949819214207,1.0468840128380625
2024-07-08,70.5654257965356,10.507094234843875,4.1099676533412755,2.9005564467021396,2.9235438193652405,2.0550335925831815,2.2627565115409523,2.248563273283464,1.3787148411131025,1.048343830691166
2024-07-09,70.54730980408607,10.520317792267543,4.109907579758076,2.8998117979156444,2.922892775390956,2.0545060116520593,2.2800867317767852,2.238731924858463,1.378360888913853,1.0480746933805505
2024-07-10,70.55580490573068,10.52158461830566,4.11040248286263,2.895185072063522,2.92284666860915,2.054753409284186,2.28036129318244,2.2402952437526045,1.3805172322172823,1.0382490739918435
2024-07-11,70.56100126543696,10.522359521780006,4.110705209617247,2.895398299353194,2.91997664003162,2.054904739679135,2.2805292393571803,2.2361806389793517,1.3806189058376015,1.0383255399277134
2024-07-12,70.56395089118391,10.522799382638095,4.110877047342152,2.895519334219739,2.9200987023340743,2.0549906398197084,2.2806245711642754,2.2320938676249678,1.3806766191494646,1.0383689445236144
2024-07-15,70.56226536056145,10.52553385009316,4.110082161026102,2.89545017019981,2.9215218617072587,2.0529510057992395,2.280570094870014,2.23263771476661,1.3806436395232973,1.0383441414530479
2024-07-16,70.56577697356416,10.522076372680266,4.110286704033403,2.895594265636859,2.9216672546322844,2.0530531732878967,2.2806835900867246,2.2317535013686207,1.3807123488558541,1.0383958158539441
2024-07-17,70.54920522796797,10.546970316743074,4.107032733968363,2.8949142610570493,2.9210806359888606,2.0525710319958668,2.2801479918142866,2.229537741808319,1.3803881008312728,1.0381519578249323
2024-07-18,70.52836116537745,10.561263090042146,4.09985052094021,2.8940589463322883,2.906588892523175,2.050173959334598,2.2894222669768762,2.248377006380949,1.3840589206765133,1.0378452314157907
2024-07-19,70.4787454023226,10.551944600370554,4.103427952296722,2.892023014395471,2.9670394590236544,2.0487316892505247,2.2878116888937634,2.2459006170228326,1.388055731816443,1.0363198446074242
2024-07-22,70.48489831710738,10.55003206303409,4.10215393891941,2.892316288772533,2.9672409210269244,2.048939447109622,2.2880436913863282,2.2417539050515116,1.3881964918235556,1.0364249357686464
2024-07-23,70.48167497610528,10.549549600098992,4.1062411927419395,2.8921840204156615,2.968795282955629,2.0488457471726376,2.2879390569863203,2.240259576160274,1.3881330082862604,1.036377539077003
2024-07-24,70.47354785992145,10.554297368413236,4.1164038982622255,2.8918505278366773,2.9683535528343974,2.048609498425206,2.287675238815939,2.240001255825754,1.387972945145866,1.0312878545192345
2024-07-25,70.47151637371809,10.55399312788411,4.119466062488118,2.891767166708596,2.9679697841065797,2.0485504447510468,2.2876092937794454,2.2399366850501234,1.387932935128287,1.0312581263856044
2024-07-26,70.48027361544871,10.555304634628964,4.122363888614851,2.8921265162076653,2.9674438849416553,2.0448284859024977,2.277952254653597,2.240215033921009,1.3881054085593163,1.0313862771217337
2024-07-29,70.49765442723664,10.560393570029884,4.123380485560265,2.8928397300484536,2.9680762348109058,2.0357867383913786,2.278514009842234,2.223266458831134,1.3884477227645593,1.0316406224845385
2024-07-30,70.48980396696797,10.560708986803984,4.126699524600635,2.892617016484912,2.965160625860629,2.0357588908853876,2.2782602796458007,2.216854433930987,1.402013974133082,1.0321223006866171
2024-07-31,59.576764201680675,8.9257287394958,3.4871428571428575,2.4447899159663864,2.505094117647059,1.7205882352941175,1.925546218487395,1.8709579831932772,1.1849579831932773,0.8684663865546218
2024-08-01,70.49639262819308,10.561696093163985,4.126289759134098,2.892887388545878,2.964244548267058,2.035949172669606,2.278473227963436,2.212885336667081,1.4041337371070821,1.027048108288703
2024-08-02,70.49604213647473,10.56164358285992,4.125772067364881,2.8928730057805474,2.9642298107304748,2.0359390504023893,2.2784618999228496,2.202930798448581,1.4150646459719853,1.0270430020436472
2024-08-05,70.49141597239719,10.560950495777837,4.125501321689638,2.892683166680725,2.9629415717692322,2.0358054459075325,2.2783123803431113,2.2027862354487833,1.4226278056188024,1.0269756043671516
2024-08-06,70.48770146198703,10.560393991698344,4.1223012224898925,2.8925307381674417,2.962785441023932,2.0356981701432773,2.2781923257955095,2.20267016071415,1.4308049995864178,1.026921488394011
2024-08-07,70.49106553016252,10.560897992887366,4.122497961808452,2.8926687859460056,2.9633245551230916,2.035795325069414,2.2783010539018584,2.2025764277932938,1.4358447027754535,1.0170276645325407
2024-08-08,70.49015439665914,10.558772946656362,4.122444676388769,2.8926313967048976,2.9630873985037156,2.0357690113612477,2.2782716056816423,2.20254795835306,1.439306090767542,1.0170145189236317
2024-08-09,70.4860195483048,10.558153584628913,4.122202859872237,2.8924617192191158,2.963808379204199,2.0356495961575427,2.278137965633892,2.2027170238197233,1.4438944608056652,1.016954862353918
2024-08-12,70.47887231051648,10.553106548757256,4.1217848711102105,2.8921684254307403,2.9644025512096728,2.0354431825763726,2.27790696388547,2.2027919031404295,1.4566714995991006,1.0168517437742648
2024-08-13,70.45862967251182,10.549678000600661,4.121594855740781,2.891337749278225,2.9635511282828153,2.0349579539484046,2.2871909724637907,2.202556757110086,1.4751358131693773,1.01536709689404
2024-08-14,70.41943826121994,10.54380992210637,4.119302288883881,2.8896301646462637,2.9595188480110517,2.082794408169514,2.288898580850698,2.192193509755565,1.489611700096247,1.0148023162604742
2024-08-15,70.41559145593247,10.543233945007433,4.120070482465478,2.889472312711192,2.95935717826426,2.082680631281486,2.2887735451023206,2.1930669755805106,1.493006593038452,1.014746880616392
2024-08-16,70.41503195562933,10.543150171762527,4.120037745671875,2.8894493538664046,2.959333664136152,2.0826640829514864,2.2887553592223786,2.19483732990105,1.49299473007424,1.013745606784543
2024-08-19,70.4141927218455,10.544017713523779,4.119988641456897,2.8895142361965553,2.959397713557866,2.0826392609495605,2.288728080944331,2.194811170974666,1.4929769359813914,1.0137335245694563
2024-08-20,70.41727001019095,10.544478515267999,4.118182210891859,2.8896405156885066,2.96012299266726,2.0827302778493895,2.2858483768623135,2.1949070900866494,1.4930421830622358,1.0137778274328415
2024-08-21,70.41685036412392,10.544316352632991,4.11815766891561,2.889623295107854,2.9608006176851127,2.082717865985515,2.2858347545324356,2.194894009714069,1.493033285397218,1.0137717859052724
2024-08-22,70.41803937430456,10.546381578099183,4.115942722477904,2.8896720872861223,2.960552635697394,2.0827530333173856,2.285873351555454,2.1939378177847177,1.4930584957235415,1.0137889037537424
2024-08-23,70.42328548683247,10.547564609777952,4.117739349455352,2.889887366567872,2.9598792009002217,2.082908197489489,2.286043648100677,2.185657982385437,1.4931697279155896,1.0138644305749365
2024-08-26,70.4234953475923,10.547596041425992,4.117751620281722,2.8898959784063334,2.9592920231055473,2.083709068814823,2.2860504604902676,2.1851678304531634,1.4931741775480014,1.0138674518818562
2024-08-27,70.41869299729827,10.54687677506892,4.117470820733122,2.8896989093353773,2.9628303521041155,2.0896258775168484,2.2858945691212447,2.1820390306892827,1.493072354350854,1.0137983137819704
2024-08-28,70.47740170091663,10.555669801981685,4.120903593535097,2.8921080775490076,2.881929582857493,2.0913680175807245,2.2878003401750546,2.183858216437893,1.4943171423269062,1.0146435266395124
2024-08-29,70.4750897660799,10.555820563711137,4.120768411755593,2.8920132050756377,2.88143742104209,2.0912994125178312,2.287725291362552,2.1839853889524554,1.4972502971453356,1.014610242357466
2024-08-30,70.47551010658627,10.555883522679698,4.11880486156075,2.8920304541532773,2.8808581686295334,2.093300013871368,2.2877389362349545,2.183998415080231,1.4972592273212342,1.0146162938826853
2024-09-02,70.47221757347812,10.555390364191998,4.112648330359706,2.8938833770426386,2.8803259712859375,2.1012537597397842,2.2876320557571974,2.184890398816612,1.4971892771276138,1.01456889220039
2024-09-03,70.47032625741494,10.551429314882647,4.11353194701568,2.893805711711471,2.880049871624783,2.1060679222252134,2.28757066085006,2.1855275548959154,1.4971490959295908,1.014541663449698
2024-09-04,70.4710267330089,10.55203119656345,4.112578834773558,2.8943314765537886,2.8788856984048197,2.1060888565568265,2.283120395802046,2.190221082731534,1.4971639776033097,1.0145517480017647
2024-09-05,70.47130692714563,10.551079146905296,4.1125951864648815,2.894342984470547,2.8784001425418695,2.1071906356134047,2.283129473531973,2.190229791092033,1.4971699303556347,1.0145557818787263
2024-09-09,70.47403655490618,10.54910212746525,4.112754483269189,2.8944550936296283,2.8780179923018507,2.107272255300999,2.2822238647792648,2.190314627209035,1.497227921569114,1.014595079569483
2024-09-10,70.47662865709779,10.551875925003678,4.113899834094046,2.8945615544449654,2.872358185719276,2.1093379223768016,2.2790273438150033,2.190395189067317,1.4972829910381917,1.01463239734292
2024-09-11,70.47947901113919,10.554410021464625,4.114112640471313,2.894711286130961,2.8658427096360244,2.111832950452641,2.2791452347633223,2.1884208196344286,1.497360443426902,1.0146848828805959
2024-09-12,70.47450468686169,10.55366510877882,4.113822273251308,2.8945069822281946,2.864944600490271,2.1194375770343887,2.2789843764875193,2.188266364536786,1.4972547622199692,1.0146132681110525
2024-09-13,70.46049627979711,10.551567328347103,4.113004557720691,2.893931633281246,2.8633812642739542,2.119016290720154,2.3033779632160916,2.183855943084763,1.496957148859198,1.0144115906996825
2024-09-16,70.46203693196681,10.551798043371214,4.113094490516092,2.893994910468963,2.8633444849438745,2.1190626240163732,2.3034283276677203,2.181915923740962,1.4969898805372457,1.0143343827707474
2024-09-17,70.46091645097995,10.551630249625822,4.114022953846894,2.893948890421652,2.862503856784709,2.119028926872726,2.303391698757202,2.1832726442560824,1.4969660755385301,1.0143182529164356
2024-09-19,70.46077639336221,10.551609275782868,4.114014776260181,2.893943138018648,2.8617030729543624,2.119024714805124,2.3033871202252967,2.184262171903669,1.4969630999669237,1.0143162367207164
2024-09-20,70.46028619608487,10.55153586798915,4.113986154962693,2.893923004788223,2.8621800942689806,2.1190099727003817,2.3033710955069666,2.1844457480404653,1.4969526855594553,1.0143091800988189
2024-09-23,70.45581430121578,10.550455060883515,4.113725053077205,2.893739336510172,2.861600921645345,2.118875485738491,2.3032249077189277,2.191462449519898,1.496857678635765,1.0142448050549038
2024-09-24,70.45917536426741,10.550759596648433,4.1139212964875975,2.893877381048603,2.861339895102401,2.118976565744119,2.303334782031129,2.1873928439608186,1.4969290855606174,1.0142931891488693
2024-09-25,70.45994565304856,10.549781700639734,4.113966271572884,2.8939090181103353,2.8613711764509104,2.1189997312703643,2.303359963037473,2.18741675744205,1.4969454506071116,1.0143042778205769
2024-09-26,70.46521147610862,10.547240790965908,4.114613263093372,2.8950783885062985,2.8527981977727537,2.1191282038362673,2.303499613156481,2.1910280838913847,1.4970362087229425,1.0143657739459682
2024-09-27,70.46871347503487,10.53375005913721,4.113823786894688,2.8952222688863554,2.8430003234094876,2.1192335208365143,2.3125597812383254,2.2001820588679974,1.4971106088288342,1.0164041168657185
2024-09-30,59.57693226890757,8.868490336134453,3.4789075630252104,2.447731092436975,2.38643781512605,1.7832773109243698,1.9610084033613444,1.8701176470588234,1.2657142857142856,0.8593067226890756
2024-10-02,70.53521816310867,10.440136543560962,4.1210946831313215,2.8982571873472676,2.762115408740487,2.132379468484226,2.3735443932080518,2.2187770017474975,1.5031021793430543,1.01537497132846
2024-10-03,70.58725681543119,10.42932006404598,4.1051183950504635,2.900395429803183,2.742647411711601,2.132957031776238,2.378282435608411,2.2056784907693463,1.5042111205748683,1.0141328052287175
2024-10-04,70.53409536774234,10.453301867303423,4.158337418919497,2.8997033856934142,2.7418751947227777,2.147268859309029,2.3808687889600324,2.1383546541571,1.531830543797485,1.0143639193948957
2024-10-07,70.53149904036195,10.447942824371227,4.157189500098724,2.899596648954876,2.743266546086516,2.150373346845524,2.3787914455897905,2.12484543563569,1.5493830443567982,1.0171121676989092
2024-10-08,70.56760136243199,10.42057607144949,4.136576135229087,2.902511191666591,2.7356476547462223,2.154487474061158,2.3706827521235665,2.1161058445856216,1.5821473042366414,1.013664209469638
