date,HUATAI FINANCIAL HOLDINGS (HONG KONG),PINESTONE SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,SILVERBRICKS SECURITIES CO LTD,UBS SECURITIES HONG KONG LTD,BANK OF CHINA (HONG KONG) LTD,GF SECURITIES (HONG KONG) BROKERAGE LTD,BOCI SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,BRIGHT SMART SECURITIES INTERNATIONAL,TOTAL_CCASS_PCT
2024-04-02,0.29450000000000004,27.164500000000004,14.147000000000002,20.0575,0.0,3.8045000000000004,2.7025,2.2895,4.3625,0.41050000000000003,75.233
2024-04-03,0.29450000000000004,27.164500000000004,13.7545,20.0775,0.0,3.8045000000000004,2.7025,2.2915,4.362,0.41050000000000003,74.862
2024-04-05,0.29450000000000004,27.164500000000004,13.6345,20.2745,0.0,3.8045000000000004,2.7025,2.2915,4.308,0.41050000000000003,74.885
2024-04-08,0.29450000000000004,27.164500000000004,13.584499999999998,20.330000000000002,0.0,3.8045000000000004,2.7025,2.2929999999999997,4.283,0.41050000000000003,74.86699999999999
2024-04-09,0.29450000000000004,27.164500000000004,13.578499999999998,20.341,0.0,3.8045000000000004,2.7025,2.298,4.283,0.41050000000000003,74.87700000000001
2024-04-10,0.29450000000000004,27.164500000000004,13.5135,20.4315,0.0,3.8045000000000004,2.7025,2.2995,4.283,0.41050000000000003,74.90400000000001
2024-04-11,0.29450000000000004,27.164500000000004,13.4975,20.4655,0.0,3.8045000000000004,2.7025,2.2995,4.278499999999999,0.41050000000000003,74.9175
2024-04-12,0.29450000000000004,27.164500000000004,13.4065,20.5415,0.0,3.8045000000000004,2.7025,2.2995,4.278499999999999,0.41050000000000003,74.9025
2024-04-15,0.298,27.164500000000004,14.078,20.48,0.0,3.4295,2.7025,2.3265000000000002,4.310499999999999,0.4265,75.21600000000001
2024-04-16,0.299,27.164500000000004,14.2485,20.48,0.0,3.3915,2.7025,2.299,4.1455,0.42300000000000004,75.1535
2024-04-17,0.299,27.164500000000004,14.2955,20.499000000000002,0.0,3.3015000000000003,2.7025,2.29,4.1455,0.42300000000000004,75.1205
2024-04-18,0.299,27.164500000000004,14.371999999999998,20.499000000000002,0.0,3.2855000000000003,2.7025,2.29,4.1455,0.42300000000000004,75.181
2024-04-19,0.299,27.164500000000004,14.7915,20.499000000000002,0.0,3.1335,2.7025,2.2995,4.1455,0.43750000000000006,75.4725
2024-04-22,0.299,27.164500000000004,14.801,20.499000000000002,0.0,3.1335,2.7025,2.2995,4.1455,0.4275,75.472
2024-04-23,0.299,27.164500000000004,14.763499999999999,20.515,0.0,3.1335,2.7025,2.2995,4.1455,0.4275,75.4505
2024-04-24,0.3185,27.164500000000004,14.7985,20.445,0.0,3.1525,2.7025,2.3165,4.1455,0.4275,75.471
2024-04-25,0.3185,27.164500000000004,14.718,20.445,0.0,3.1325,2.7025,2.3165,4.1455,0.4275,75.37049999999999
2024-04-26,0.3245,27.164500000000004,14.588000000000001,21.3085,0.0,3.1325,2.7025,2.3154999999999997,4.1455,0.4325,76.114
2024-04-30,0.3245,27.164500000000004,14.597999999999999,20.4295,0.0,3.1325,2.7025,2.3154999999999997,4.1045,0.43,75.2015
2024-05-02,0.3245,27.164500000000004,14.588999999999999,20.4295,0.0,3.128,2.7025,2.3154999999999997,3.9505,0.43,75.034
2024-05-03,0.325,27.164500000000004,14.561499999999999,20.4305,0.0,3.128,2.7025,2.3154999999999997,3.9505,0.43,75.008
2024-05-06,0.325,27.164500000000004,14.580499999999999,20.4315,0.0,3.1185,2.7025,2.3154999999999997,3.9505,0.43,75.0185
2024-05-08,0.325,27.164500000000004,14.649499999999998,20.4325,0.0,3.1119999999999997,2.7025,2.323,3.9505,0.43,75.0895
2024-05-09,0.325,27.164500000000004,14.631,20.434,0.0,3.1220000000000003,2.7025,2.323,3.9495000000000005,0.43,75.0815
2024-05-10,0.325,27.164500000000004,14.689,20.435,0.0,3.109,2.7025,2.32,3.9495000000000005,0.4325,75.127
2024-05-13,0.325,27.164500000000004,14.6695,20.4355,0.0,3.109,2.7025,2.325,3.9495000000000005,0.4325,75.113
2024-05-14,0.3375,27.164500000000004,14.674999999999999,20.437,0.0,3.109,2.7025,2.323,3.2495000000000003,1.1280000000000001,75.126
2024-05-16,0.3375,27.164500000000004,14.680000000000001,20.437,0.0,3.109,2.7025,2.323,3.2495000000000003,1.1280000000000001,75.131
2024-05-17,0.3375,27.164500000000004,14.7165,20.4375,0.0,3.109,2.7025,2.323,3.2495000000000003,1.1280000000000001,75.168
2024-05-20,0.3555,27.164500000000004,14.705499999999999,20.44,0.0,3.1145,2.7025,2.323,3.2495000000000003,1.138,75.193
2024-05-21,0.3555,27.164500000000004,14.6295,20.605999999999998,0.0,2.9835000000000003,2.7025,2.3305,3.2495000000000003,1.138,75.15950000000001
2024-05-22,0.3595,27.164500000000004,14.75,20.612,0.0,2.947,2.7025,2.3305,3.1055,1.138,75.1095
2024-05-23,0.3585,27.164500000000004,14.8095,20.6435,0.0,2.947,2.7025,2.3305,3.0035,1.138,75.0975
2024-05-24,0.315,27.164500000000004,14.84,20.785,0.0,2.942,2.7025,2.3305,2.8674999999999997,1.138,75.08500000000001
2024-05-27,0.28200000000000003,27.164500000000004,14.8285,20.8065,0.0,2.941,2.7025,2.3305,2.8674999999999997,1.138,75.061
2024-05-28,0.28200000000000003,27.164500000000004,14.8135,20.813000000000002,0.0,2.941,2.7025,2.3305,2.9345,1.138,75.11949999999999
2024-05-29,0.261,27.164500000000004,14.921000000000001,20.886,0.0,2.9530000000000003,2.7195,2.332,2.4395,1.228,74.9045
2024-05-30,0.259,27.164500000000004,14.904,20.886,0.0,2.9530000000000003,2.7195,2.332,2.4395,1.228,74.88550000000001
2024-05-31,0.25,27.164500000000004,14.943999999999999,20.9195,0.0,2.9530000000000003,2.7195,2.3369999999999997,2.3215,1.228,74.837
2024-06-03,0.25,27.164500000000004,14.9655,20.9285,0.0,2.9525,2.7195,2.3369999999999997,2.3215,1.206,74.845
2024-06-04,0.25,27.164500000000004,14.967,21.195,0.0,2.9525,2.7195,2.3369999999999997,2.3215,1.206,75.113
2024-06-05,0.24949999999999997,27.164500000000004,14.991999999999999,21.592,0.0,2.9525,2.7195,2.347,2.3225,1.1355,75.47500000000001
2024-06-06,0.253,27.164500000000004,15.03,21.592,0.0,2.9525,2.7195,2.347,2.3225,1.1355,75.5165
2024-06-07,0.253,27.164500000000004,15.034500000000001,21.593,0.0,2.9525,2.7195,2.347,2.3225,1.1355,75.522
2024-06-11,0.255,27.164500000000004,15.046999999999999,21.621499999999997,0.0,2.9525,2.7195,2.347,2.3225,1.1265,75.556
2024-06-12,0.2515,27.164500000000004,15.092,21.7055,0.0,2.783,2.7199999999999998,2.357,2.3225,1.1265,75.52250000000001
2024-06-13,0.2515,27.164500000000004,15.023,20.961,0.0,2.783,2.7195,2.3555,2.3225,1.1265,74.70700000000001
2024-06-14,0.25,27.164500000000004,14.952499999999999,20.961,0.0,2.783,2.7195,2.347,2.3225,1.1265,74.6265
2024-06-17,0.25,27.164500000000004,14.9425,20.961,0.0,2.783,2.7195,2.347,2.3225,1.1265,74.6165
2024-06-18,0.25,27.164500000000004,14.954500000000001,20.961,0.0,2.783,2.7195,2.347,2.3225,1.1265,74.6285
2024-06-19,0.248,27.164500000000004,14.957,20.961,0.0,2.783,2.7195,2.347,2.3225,1.1265,74.629
2024-06-20,0.25,27.164500000000004,15.015,20.961,0.0,2.788,2.7195,2.347,2.3225,1.1265,74.694
2024-06-21,0.25,27.164500000000004,14.924499999999998,20.961,0.0,2.788,2.7195,2.4125,2.3225,1.1265,74.669
2024-06-24,0.25,27.164500000000004,14.924999999999999,20.961,0.0,2.788,2.7195,2.4125,2.3225,1.1265,74.6695
2024-06-25,0.252,27.164500000000004,14.923,20.9615,0.0,2.788,2.7195,2.4125,2.3225,1.1265,74.67
2024-06-26,0.253,27.164500000000004,14.8675,20.965500000000002,0.0,2.803,2.7195,2.4225,2.3425000000000002,1.1265,74.6645
2024-06-27,0.255,27.164500000000004,14.860999999999999,20.967,0.0,2.803,2.7195,2.4250000000000003,2.3425000000000002,1.1265,74.664
2024-06-28,0.253,27.164500000000004,14.863499999999998,20.967,0.0,2.803,2.7195,2.4425,2.344,1.1265,74.68350000000001
2024-07-02,0.252,27.164500000000004,14.868500000000001,20.967,0.0,2.803,2.7195,2.4425,2.3425000000000002,1.1265,74.68599999999999
2024-07-03,0.2555,27.164500000000004,14.8555,20.968,0.0,2.818,2.7285,2.4425,2.3425000000000002,1.1265,74.7015
2024-07-16,0.26,27.164500000000004,14.702499999999999,20.9695,0.0,2.9695,2.7405,2.4604999999999997,2.371,1.1275,74.7655
2024-07-17,0.251,27.164500000000004,14.712,20.9695,0.0,2.9765,2.7405,2.4695,2.387,1.1275,74.798
2024-07-18,0.2505,27.164500000000004,14.626,20.956,0.0,2.9765,2.7405,2.5695,2.387,1.1275,74.798
2024-07-19,0.2505,27.164500000000004,14.6265,19.3295,0.0,2.9765,2.7405,2.5695,2.387,1.1275,73.172
2024-07-22,0.2505,27.164500000000004,14.6265,19.331,0.0,2.9765,2.7405,2.5604999999999998,2.387,1.1275,73.1645
2024-07-23,0.2505,27.164500000000004,14.6265,19.335,0.0,2.9765,2.7405,2.5604999999999998,2.387,1.1275,73.16850000000001
2024-07-24,0.2505,27.164500000000004,14.585999999999999,19.363,0.0,2.9765,2.7405,2.5604999999999998,2.402,1.1265,73.17
2024-07-25,0.24949999999999997,27.164500000000004,14.527000000000001,18.4,0.0,2.951,2.7395,2.5805000000000002,2.4170000000000003,1.1215,72.1505
2024-07-26,0.24949999999999997,27.164500000000004,14.386,18.34,0.0,2.951,2.7405,2.5805000000000002,2.4170000000000003,1.1215,71.95049999999999
2024-07-29,0.24949999999999997,27.164500000000004,14.493,18.3755,0.0,2.951,2.7405,2.5985,2.4170000000000003,1.1215,72.111
2024-07-30,0.24650000000000002,27.164500000000004,14.5365,18.448,0.0,2.9525,2.7415,2.5755,2.4170000000000003,1.1415,72.2235
2024-07-31,0.24650000000000002,27.164500000000004,14.507,18.448,0.0,2.9525,2.7415,2.5919999999999996,2.4170000000000003,1.1215,72.1905
2024-08-01,0.24650000000000002,27.164500000000004,14.513499999999999,18.448,0.0,2.9525,2.7415,2.5839999999999996,2.4219999999999997,1.1215,72.194
2024-08-02,0.24650000000000002,27.164500000000004,14.485000000000001,18.448999999999998,0.0,2.9525,2.7415,2.5839999999999996,2.4219999999999997,1.1215,72.1665
2024-08-05,0.24650000000000002,27.164500000000004,14.1685,18.759999999999998,0.0,2.9525,2.7415,2.5839999999999996,2.4219999999999997,1.1415,72.181
2024-08-06,0.24650000000000002,27.164500000000004,14.1385,13.6195,0.0,2.9525,2.7415,2.5839999999999996,2.4219999999999997,1.1415,67.0105
2024-08-07,0.24650000000000002,27.164500000000004,14.0475,13.822499999999998,0.0,2.9525,2.7415,2.5839999999999996,2.4219999999999997,1.1415,67.1225
2024-08-08,0.24650000000000002,27.164500000000004,14.0455,13.828,0.0,2.9525,2.7415,2.589,2.4219999999999997,1.1415,67.131
2024-08-09,0.24650000000000002,27.164500000000004,14.0385,13.828,0.0,2.9525,2.7415,2.5989999999999998,2.4219999999999997,1.138,67.1305
2024-08-12,0.24650000000000002,27.164500000000004,14.003499999999999,13.828499999999998,0.0,2.9525,2.7415,2.619,2.4219999999999997,1.138,67.116
2024-08-13,0.24650000000000002,27.164500000000004,14.002999999999998,13.828499999999998,0.0,2.9525,2.7415,2.619,2.4219999999999997,1.138,67.1155
2024-08-14,0.24650000000000002,27.164500000000004,13.946,13.828499999999998,0.0,2.9525,2.7415,2.699,2.447,1.138,67.1635
2024-08-15,0.24650000000000002,27.164500000000004,14.052000000000001,13.828499999999998,0.0,2.9225000000000003,2.7435,2.7289999999999996,2.447,1.138,67.27149999999999
2024-08-16,0.24650000000000002,27.164500000000004,14.004,13.828499999999998,0.0,2.9225000000000003,2.7435,2.749,2.467,1.138,67.2635
2024-08-19,0.24650000000000002,27.164500000000004,13.979,13.828499999999998,0.0,2.9225000000000003,2.7435,2.833,2.467,1.138,67.32249999999999
2024-08-20,0.24650000000000002,27.164500000000004,13.979,13.828499999999998,0.0,2.9225000000000003,2.7435,2.833,2.4675,1.138,67.323
2024-08-21,0.24650000000000002,27.164500000000004,13.974,13.8325,0.0,2.9225000000000003,2.7415,2.799,2.4675,1.138,67.286
2024-08-22,0.24650000000000002,27.164500000000004,13.975999999999999,13.833,0.0,2.9225000000000003,2.7415,2.799,2.487,1.138,67.308
2024-08-23,0.24650000000000002,27.164500000000004,13.975000000000001,13.833,0.0,2.9225000000000003,2.7415,2.809,2.487,1.138,67.31700000000001
2024-08-26,0.24650000000000002,27.164500000000004,13.9855,13.833,0.0,2.9225000000000003,2.7415,2.789,2.487,1.138,67.3075
2024-08-27,0.24650000000000002,27.164500000000004,13.960500000000001,13.833,0.0,2.9225000000000003,2.7415,2.8160000000000003,2.487,1.138,67.3095
2024-08-28,0.24650000000000002,27.164500000000004,13.943,13.7095,0.0,2.9225000000000003,2.7415,2.8160000000000003,2.487,1.138,67.1685
2024-08-29,0.24650000000000002,27.164500000000004,13.9315,13.7095,0.0,2.9225000000000003,2.7415,2.8160000000000003,2.487,1.138,67.157
2024-08-30,9.373333333333333,22.637083333333333,11.59,11.424583333333334,0.0,2.435416666666667,2.2845833333333334,2.3800000000000003,2.0725000000000002,0.9483333333333334,65.14583333333334
2024-09-02,9.373333333333333,22.637083333333333,11.566666666666666,11.424583333333334,0.0,2.435416666666667,2.2845833333333334,2.396666666666667,2.0725000000000002,0.9483333333333334,65.13916666666667
2024-09-03,9.373333333333333,22.637083333333333,11.565,11.424583333333334,0.0,2.44375,2.2845833333333334,2.396666666666667,2.228333333333333,0.9483333333333334,65.30166666666666
2024-09-04,9.373333333333333,22.637083333333333,11.550833333333333,11.424583333333334,0.0,2.44375,2.2845833333333334,2.355,2.228333333333333,0.9475000000000001,65.245
2024-09-05,9.373333333333333,22.637083333333333,11.555,11.424583333333334,0.0,2.44375,2.2845833333333334,2.355,2.228333333333333,0.9470833333333333,65.24875
2024-09-09,9.373333333333333,22.637083333333333,11.540416666666667,11.424583333333334,0.0,2.44375,2.2845833333333334,2.355,2.228333333333333,0.9470833333333333,65.23416666666667
2024-09-10,9.373333333333333,22.637083333333333,11.526250000000001,11.424583333333334,0.0,2.44375,2.2845833333333334,2.3633333333333333,2.228333333333333,0.9470833333333333,65.22833333333334
2024-09-12,9.373333333333333,22.637083333333333,11.526250000000001,11.424583333333334,0.0,2.44375,2.3008333333333333,2.355,2.228333333333333,0.9470833333333333,65.23625
2024-09-16,9.373333333333333,22.637083333333333,11.565416666666668,5.324166666666667,0.0,2.44875,2.3008333333333333,2.3575,2.228333333333333,0.9445833333333333,59.18
2024-09-17,9.373333333333333,22.637083333333333,11.401666666666667,5.543333333333333,0.0625,2.45875,2.2845833333333334,2.3533333333333335,2.228333333333333,0.9445833333333333,59.2875
2024-09-19,9.373333333333333,22.637083333333333,11.36625,5.543333333333333,0.0625,2.45875,2.2845833333333334,2.3533333333333335,2.245,0.9570833333333334,59.28125
2024-09-20,9.373333333333333,22.637083333333333,11.207916666666666,5.751666666666667,0.0625,2.44875,2.2845833333333334,2.3533333333333335,2.245,0.9570833333333334,59.321250000000006
2024-09-23,9.373333333333333,22.637083333333333,11.265833333333333,5.9070833333333335,0.057916666666666665,2.4595833333333332,2.2845833333333334,2.1883333333333335,2.2758333333333334,0.9570833333333334,59.406666666666666
2024-09-24,9.373333333333333,22.637083333333333,11.25125,5.9925,0.05,2.4595833333333332,2.2845833333333334,2.1883333333333335,2.2758333333333334,0.9570833333333334,59.46958333333333
2024-09-25,9.373333333333333,22.637083333333333,11.277083333333334,6.09625,0.025,2.4595833333333332,2.30125,2.18,2.2800000000000002,0.9695833333333335,59.59916666666667
2024-09-26,9.384166666666667,22.637083333333333,11.410833333333334,6.09625,0.004166666666666667,2.4725,2.32625,2.18,2.2800000000000002,1.0079166666666666,59.79916666666667
2024-09-27,9.37625,22.637083333333333,11.369166666666667,6.177083333333333,0.004166666666666667,2.4641666666666664,2.32625,2.18,2.2841666666666667,1.0279166666666668,59.84625
2024-09-30,9.383750000000001,22.637083333333333,11.360416666666667,6.177083333333333,0.005,2.4691666666666667,2.32625,2.1758333333333333,2.2925,1.0429166666666667,59.870000000000005
2024-10-02,9.381666666666668,22.637083333333333,11.364583333333334,6.230416666666667,0.005,2.4858333333333333,2.32625,2.1841666666666666,2.2875,1.0429166666666667,59.94541666666666
2024-10-03,9.381666666666668,22.637083333333333,11.349583333333333,6.23125,0.005,2.4858333333333333,2.32625,2.1841666666666666,2.288333333333333,1.0429166666666667,59.93208333333333
2024-10-04,9.371666666666666,22.637083333333333,11.3475,6.23125,0.005,2.485,2.32625,2.1841666666666666,2.2954166666666667,1.0429166666666667,59.92625
2024-10-07,9.374166666666667,22.637083333333333,11.304583333333333,6.23125,0.005,2.4929166666666664,2.32625,2.1841666666666666,2.27875,1.0429166666666667,59.87708333333334
2024-10-08,9.376666666666667,22.637083333333333,11.238333333333333,6.23125,0.005,2.4929166666666664,2.32625,2.2258333333333336,2.2245833333333334,1.0429166666666667,59.80083333333334
2024-10-09,9.374166666666667,22.637083333333333,11.254999999999999,6.23125,0.005,2.4929166666666664,2.32625,2.2258333333333336,2.1995833333333334,1.0429166666666667,59.79
2024-10-10,9.374166666666667,22.637083333333333,11.253333333333334,6.2316666666666665,0.005,2.4995833333333333,2.3404166666666666,2.2841666666666667,2.1995833333333334,1.0466666666666669,59.87166666666667
2024-10-14,9.374166666666667,22.637083333333333,11.375416666666666,6.229583333333333,0.005,2.4995833333333333,2.3404166666666666,2.2841666666666667,2.1995833333333334,1.0470833333333334,59.99208333333333
2024-10-15,9.374166666666667,22.637083333333333,11.376666666666667,6.229583333333333,0.005,2.4995833333333333,2.3404166666666666,2.28375,2.1995833333333334,1.0341666666666667,59.98
2024-10-16,9.374166666666667,22.637083333333333,11.38625,6.229583333333333,0.005,2.4937500000000004,2.3404166666666666,2.28375,2.2116666666666664,1.0341666666666667,59.99583333333334
2024-10-17,9.374166666666667,22.637083333333333,11.377083333333333,6.243333333333333,0.005,2.4937500000000004,2.3404166666666666,2.28375,2.212083333333333,1.0341666666666667,60.00083333333334
2024-10-18,9.374166666666667,22.637083333333333,11.3725,6.243333333333333,0.005,2.4937500000000004,2.3404166666666666,2.28375,2.212083333333333,1.0345833333333334,59.99666666666666
2024-10-21,9.374166666666667,22.637083333333333,11.36875,6.243333333333333,0.005,2.493333333333333,2.3404166666666666,2.28375,2.212083333333333,1.0345833333333334,59.99250000000001
2024-10-22,9.374166666666667,22.637083333333333,11.37125,6.243333333333333,0.005,2.4916666666666667,2.3404166666666666,2.28375,2.2129166666666666,1.0345833333333334,59.99416666666667
2024-10-23,9.374166666666667,22.637083333333333,11.345416666666667,6.243333333333333,0.04083333333333333,2.484166666666667,2.3404166666666666,2.28375,2.2129166666666666,1.0345833333333334,59.99666666666666
2024-10-24,9.374166666666667,22.637083333333333,11.325000000000001,6.243333333333333,0.057499999999999996,2.4858333333333333,2.3404166666666666,2.28375,2.25,1.0345833333333334,60.03166666666667
2024-10-25,9.374166666666667,22.637083333333333,11.308333333333334,6.243333333333333,0.25666666666666665,2.4858333333333333,2.3404166666666666,2.2670833333333333,2.25,1.0345833333333334,60.197500000000005
2024-10-28,9.374166666666667,18.47625,11.32,6.243333333333333,4.4174999999999995,2.620416666666667,2.3404166666666666,2.20125,2.274166666666667,1.0604166666666666,60.32791666666667
2024-10-29,9.374166666666667,18.47625,11.426666666666668,6.118333333333333,4.4174999999999995,2.5995833333333334,2.3404166666666666,2.2254166666666664,2.274166666666667,1.06,60.3125
2024-10-30,9.374166666666667,18.47625,11.360833333333334,6.117916666666667,4.4174999999999995,2.5995833333333334,2.3404166666666666,2.2254166666666664,2.3179166666666666,1.06375,60.29375
2024-10-31,9.374166666666667,16.436666666666667,11.4025,4.263333333333334,4.4174999999999995,2.6012500000000003,2.3404166666666666,2.2041666666666666,2.3179166666666666,1.06375,56.42166666666667
2024-11-01,9.374166666666667,16.436666666666667,11.405,4.263333333333334,4.4174999999999995,2.6012500000000003,2.3404166666666666,2.2041666666666666,2.314166666666667,1.06,56.41666666666667
2024-11-04,9.374166666666667,16.436666666666667,11.4025,4.263333333333334,4.4174999999999995,2.58625,2.3404166666666666,2.2041666666666666,2.314166666666667,1.065,56.40416666666667
2024-11-05,9.3725,16.436666666666667,11.407916666666667,4.263333333333334,4.425416666666666,2.595416666666667,2.3404166666666666,2.2025,2.3620833333333335,1.065,56.47125
2024-11-06,9.373333333333333,16.436666666666667,11.409583333333332,4.263333333333334,4.422916666666667,2.595416666666667,2.3404166666666666,2.2025,2.3845833333333335,1.0616666666666668,56.49041666666667
2024-11-07,9.371666666666666,16.436666666666667,11.409583333333332,4.263333333333334,4.422916666666667,2.595416666666667,2.3404166666666666,2.2025,2.3845833333333335,1.0616666666666668,56.488749999999996
2024-11-08,9.371666666666666,16.436666666666667,11.407499999999999,4.263333333333334,4.50625,2.5845833333333332,2.345416666666667,2.2025,2.3954166666666667,1.0616666666666668,56.574999999999996
2024-11-11,9.401666666666667,16.436666666666667,11.32625,4.263333333333334,4.527083333333334,2.58625,2.345416666666667,2.2025,2.3954166666666667,1.0633333333333332,56.547916666666666
2024-11-12,9.400833333333333,16.436666666666667,11.28,4.263333333333334,4.552083333333334,2.597083333333333,2.345416666666667,2.2025,2.3762499999999998,1.0695833333333333,56.52374999999999
2024-11-13,9.400833333333333,16.436666666666667,11.279583333333333,4.263333333333334,4.552083333333334,2.597083333333333,2.345416666666667,2.2025,2.3920833333333333,1.0695833333333333,56.53916666666666
2024-11-14,9.400833333333333,16.436666666666667,11.277916666666666,4.263333333333334,4.552083333333334,2.6166666666666667,2.345416666666667,2.2025,2.3895833333333334,1.0695833333333333,56.55458333333333
2024-11-15,9.409166666666668,16.436666666666667,11.24,4.263333333333334,4.552083333333334,2.627083333333333,2.345416666666667,2.2025,2.4562500000000003,1.0695833333333333,56.60208333333333
2024-11-18,9.409166666666668,16.436666666666667,11.153333333333332,4.263333333333334,4.535416666666666,2.627083333333333,2.345416666666667,2.2025,2.481666666666667,1.0695833333333333,56.524166666666666
2024-11-19,9.409166666666668,16.436666666666667,11.160833333333334,4.263333333333334,4.535416666666666,2.649583333333333,2.345416666666667,2.2025,2.4970833333333333,1.07375,56.573750000000004
2024-11-20,9.41,16.436666666666667,11.300416666666667,4.263333333333334,4.284166666666667,2.6383333333333336,2.345416666666667,2.2025,2.527083333333333,1.07375,56.48166666666666
2024-11-21,9.41,16.436666666666667,11.23125,4.263333333333334,4.284166666666667,2.6374999999999997,2.345416666666667,2.2025,2.5254166666666666,1.07375,56.410000000000004
2024-11-22,9.41,16.436666666666667,10.643333333333334,4.263333333333334,4.284166666666667,2.6425,2.345416666666667,2.2025,2.5220833333333337,1.0733333333333333,55.82333333333334
2024-11-25,9.41,16.436666666666667,10.657916666666667,4.263333333333334,4.284166666666667,2.6374999999999997,2.345416666666667,2.2025,2.5166666666666666,1.0758333333333334,55.83
2024-11-26,9.410833333333333,16.436666666666667,10.65875,4.263333333333334,4.284166666666667,2.6374999999999997,2.345416666666667,2.2025,2.5250000000000004,1.0775,55.84166666666667
2024-11-27,9.410416666666666,16.436666666666667,10.699583333333333,4.263333333333334,4.284166666666667,2.6374999999999997,2.345416666666667,2.2025,2.5195833333333333,1.0775,55.876666666666665
2024-11-28,9.409166666666668,16.436666666666667,10.856250000000001,3.7591666666666668,4.284166666666667,2.6374999999999997,2.345416666666667,2.2025,2.5212499999999998,1.0775,55.529583333333335
2024-11-29,9.409166666666668,16.436666666666667,11.072083333333333,2.763333333333333,5.075833333333334,2.6533333333333333,2.345416666666667,2.2025,2.3979166666666667,1.0775,55.43375
2024-12-02,9.409166666666668,16.436666666666667,11.067916666666665,2.763333333333333,5.075833333333334,2.6866666666666665,2.345416666666667,2.2025,2.396666666666667,1.0775,55.461666666666666
2024-12-03,9.409166666666668,16.436666666666667,11.102083333333333,2.763333333333333,5.075833333333334,2.6866666666666665,2.345416666666667,2.2025,2.3954166666666667,1.0775,55.49458333333334
2024-12-04,9.409166666666668,16.436666666666667,11.080833333333333,2.763333333333333,5.075833333333334,2.6975,2.345416666666667,2.2025,2.3954166666666667,1.0775,55.48416666666667
2024-12-05,9.409166666666668,16.436666666666667,11.098333333333334,2.763333333333333,5.075833333333334,2.6975,2.345416666666667,2.2025,2.3954166666666667,1.0791666666666666,55.50333333333334
2024-12-06,9.409166666666668,16.436666666666667,11.094999999999999,2.763333333333333,5.075833333333334,2.70125,2.345416666666667,2.2025,2.395,1.0791666666666666,55.50333333333334
2024-12-10,9.408750000000001,16.436666666666667,11.08,2.763333333333333,5.075833333333334,2.7045833333333333,2.345416666666667,2.1991666666666667,2.3945833333333333,1.0791666666666666,55.4875
