date,YUE XIU SECURITIES CO LTD,UBS SECURITIES HONG KONG LTD,MORGAN STANLEY HONG KONG SECURITIES LTD,GOLDMAN SACHS (ASIA) SECURITIES LTD,GET NICE SECURITIES LTD,TAIPING SECURITIES (HK) CO LTD,MERRILL LYNCH FAR EAST LTD,HUNG SING SECURITIES LTD
2024-04-15,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
2024-04-18,0.0,0.0,44.90616883116883,40.80811688311689,14.285714285714285,0.0,0.0,0.0
2024-06-06,90.9090909090909,0.0,4.082378984651712,3.70982880755608,1.2987012987012987,0.0,0.0,0.0
2024-06-21,83.33333333333334,8.333333333333332,3.7421807359307357,3.400676406926407,1.1904761904761905,0.0,0.0,0.0
2024-07-23,83.33333333333334,8.333333333333332,3.7421807359307357,3.400676406926407,1.1904761904761905,0.0,0.0,0.0
2024-11-08,83.33333333333334,8.333333333333332,3.7421807359307357,3.400676406926407,1.1904761904761905,0.0,0.0,0.0
2024-12-13,83.33333333333334,8.333333333333332,3.7421807359307357,3.400676406926407,1.1904761904761905,0.0,0.0,0.0
2025-04-10,83.33333333333334,8.333333333333332,3.7421807359307357,3.400676406926407,1.1904761904761905,0.0,0.0,0.0
