date,STANDARD CHARTERED BANK (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.,INTERACTIVE BROKERS HONG KONG LTD,THE HONGKONG AND SHANGHAI BANKING,DBS BANK (HONG KONG) LTD,EVERBRIGHT SECURITIES INVESTMENT,MERRILL LYNCH FAR EAST LTD,NANYANG COMMERCIAL BANK LTD
2024-04-11,26.78454485920105,23.772102161100197,4.387688277668631,25.343811394891947,10.674525212835626,0.0,0.0,0.0,9.037328094302556
2024-04-12,26.89020381328074,23.602892833662064,4.40499671268902,25.443786982248522,10.71663379355687,0.0,0.0,1.183431952662722,7.758053911900066
2024-04-15,26.80010693573533,23.756144172664158,4.115172963258046,25.60899107192487,10.786215877839158,0.0,0.0,1.1249427602654336,7.808426218313009
2024-04-16,27.050711066345713,23.978284624242246,4.153653382207178,25.84845724117479,10.887076305714446,0.06679187917616225,0.0,0.1335837583523245,7.881441742787144
2024-04-17,26.978632922725204,24.180848767775924,4.142585738761567,25.77958257060408,10.858067077541254,0.06661390845117333,0.0,0.13322781690234667,7.860441197238453
2024-04-19,27.050711066345713,24.245452140946895,4.153653382207178,25.84845724117479,10.619908789009797,0.06679187917616225,0.0,0.1335837583523245,7.881441742787144
2024-04-22,26.996616424074848,24.39694224990468,4.145347116494732,25.79676680522708,10.59867163315531,0.06665831215820951,0.0,0.13331662431641902,7.865680834668722
2024-04-23,26.924825886125937,24.59798908115209,4.13432363507753,25.72816695785367,10.57048719973833,0.06648105157068132,0.0,0.13296210314136264,7.844764085340396
2024-04-24,27.32446896075262,23.478802958868915,4.195689075879713,26.110048118052504,10.727384110517695,0.0674678245944509,0.0,0.1349356491889018,7.961203302145208
2024-04-26,27.21430356917271,23.38414232610396,4.17877311199929,26.004778966098367,11.087308861514808,0.06719581128190794,0.0,0.13439162256381587,7.929105731265136
2024-04-29,27.141352162060006,23.58952089146944,4.167571378405402,25.935069843746227,11.0575879178763,0.06701568435076545,0.0,0.1340313687015309,7.907850753390323
2024-05-02,27.41695708332318,23.152097092584018,4.209890684191856,26.198425657397706,11.16987140431685,0.06769619032919304,0.0,0.13539238065838607,7.649669507198813
2024-05-03,27.52877266535616,23.246519139634092,4.227060035834985,26.305271658007,10.80759223158427,0.0679722781860646,0.0,0.1359445563721292,7.680867435025299
2024-05-06,27.774196468493773,22.562248489220867,4.2647450123029405,26.539787736560715,10.903943798742,0.06857826288516981,0.0,0.13715652577033963,7.749343706024189
2024-05-07,27.622651392590853,22.098121114072683,4.241475172351704,26.394977997364595,11.049060557036341,0.06820407751257002,0.0,0.13640815502514003,8.389101534046112
2024-05-08,27.435529891856593,22.219392109948053,4.212742550406859,26.21617300777408,11.380664251436809,0.06774204911569529,0.0,0.13548409823139057,8.332272041230521
2024-05-09,27.547497326872485,21.901960837661576,4.229935219169249,26.323164112344816,11.427110002258214,0.06801851191820366,0.0,0.1360370238364073,8.36627696593905
2024-05-10,27.491399604123846,22.060999682321604,4.221321379212972,26.26955962171834,11.403839835784707,0.06787999902252802,0.0,0.13575999804505604,8.349239879770947
2024-05-14,27.547497326872485,21.901960837661576,4.229935219169249,26.323164112344816,11.427110002258214,0.06801851191820366,0.0,0.1360370238364073,8.36627696593905
2024-05-16,27.26927500087531,22.01741463033636,4.187214009270207,26.05730722305863,11.311699259622351,0.06733154321203781,0.0,0.13466308642407562,8.955095247201028
2024-05-17,27.33708319427373,21.639031114077717,4.218457890038448,26.251739940903057,11.32827020705636,0.06783395333566682,0.0,0.13566790667133363,9.021915793643686
2024-05-20,27.152894377262182,22.167003102032893,4.19003522464809,26.074863831266658,11.251943823828247,0.06737690912472005,0.0,0.1347538182494401,8.961128913587766
2024-05-21,27.355639606078793,21.585839689163908,4.221321379212972,26.26955962171834,11.335959836762179,0.06787999902252802,0.0,0.13575999804505604,9.028039869996226
2024-05-22,27.585023171419465,20.842017507294706,4.23569733576354,26.3590221415786,11.715120951812711,0.0681111683244925,0.0,0.136222336648985,9.058785387157503
2024-05-23,26.571525297404257,23.684742302130708,4.014465407154498,25.39056861751962,11.415914572218124,0.0656087044380352,0.0,0.1312174088760704,8.725957690258682
2024-05-27,26.641441716419283,23.68128152570603,4.0250284833191685,25.457377640133984,11.248608724710364,0.06578133757140564,0.0,0.13156267514281128,8.74891789699695
2024-05-28,26.996616424074848,23.597042504006165,4.078688804336523,25.79676680522708,11.398571379053825,0.06665831215820951,0.0,0.13331662431641902,7.932339146826931
2024-05-29,26.924825886125937,23.800216462303915,4.067842583506849,25.72816695785367,11.368259818586507,0.06648105157068132,0.0,0.13296210314136264,7.911245136911077
2024-05-30,26.889073608341057,23.901398762969826,4.062441076412772,25.694003670192565,11.353164412410669,0.06639277434158286,0.0,0.13278554868316572,7.900740146648359
2024-05-31,26.50197488790646,24.996924462173503,4.003957628249927,25.32410933733284,11.189722730449395,0.06543697503186781,0.0,0.13087395006373562,7.78700002879227
2024-06-03,26.346809889226304,25.43605596712959,3.9805150703752568,25.175840560816244,11.12420861989555,0.06505385157833654,0.0,0.13010770315667308,7.741408337822049
2024-06-04,26.381133776449527,25.4691933496093,3.9857007741071455,25.20863894194066,11.008423723999927,0.06513860191715934,0.0,0.13027720383431868,7.751493628141961
2024-06-05,26.05544076686373,25.794886359195097,3.9857007741071455,25.20863894194066,11.008423723999927,0.06513860191715934,0.0,0.13027720383431868,7.751493628141961
2024-06-06,25.92036744712893,26.17957112160022,3.965038608387313,25.077955505097236,10.951355246411973,0.06480091861782233,0.0,0.12960183723564467,7.7113093155208565
2024-06-07,26.066860849649977,26.002017912213038,3.9676096558914997,25.094216788095874,10.9584564268429,0.06484293743694024,0.0,0.12968587487388047,7.716309554995888
2024-06-11,25.898924614801818,26.478751285282453,3.9420482570410287,24.93254683066742,10.887856367914196,0.06442518560895974,0.0,0.12885037121791948,7.66659708746621
2024-06-13,25.8489648839883,26.684876683719267,3.934443938610637,24.820150361242497,10.866853396502545,0.06430090767161269,0.0,0.12860181534322537,7.651808012921911
2024-06-14,25.075037986811278,26.384928030898436,3.816645334171663,24.077026524649636,13.036524724486462,0.06237571638510268,0.0,0.12475143277020535,7.422710249827219
2024-06-17,24.720389032510386,27.42610325497421,3.7626645873662823,23.73649295161445,12.85214255670316,0.06149350505599598,0.0,0.12298701011199197,7.317727101663523
2024-06-18,24.690023510798508,27.5152500816859,3.758042683031689,23.707336007881157,12.83635550685793,0.061417968932334595,0.0,0.12283593786466919,7.308738302947816
2024-06-19,24.674868707601576,27.559741417196786,3.7557359862704613,23.692784380930867,12.828476517136146,0.061380270416919354,0.0,0.12276054083383871,7.3042521796134015
2024-06-20,24.52433765986574,27.391610968357504,3.7328238127658326,23.548244618677053,13.360273501270143,0.06100581507429288,0.0,0.12201163014858576,7.259691993840852
2024-06-21,24.50938550946599,27.131036198289465,3.730547961575136,23.533887578740973,13.656971030150203,0.0609686206703134,0.0,0.1219372413406268,7.255265859767294
2024-06-26,24.170448560234924,28.138731159676478,3.6789587226459064,23.20844065734,13.468110640528913,0.060125493930932646,0.0,0.12025098786186529,7.154933777780985
2024-06-27,24.025991102016032,27.970556805332098,3.656971003856112,23.069732749696986,13.985278402666049,0.05976614701994038,0.0,0.11953229403988076,7.1121714953729045
2024-06-28,23.451336726193393,27.00987289608841,3.569503461697317,22.517950189827488,16.33426438640336,0.058336658522869136,0.0,0.11667331704573827,6.942062364221427
2024-07-02,22.799610705154528,26.259253125588423,3.4703049249427744,21.892163512909573,18.659382890536914,0.056715449515309775,0.0,0.11343089903061955,6.749138492321863
2024-07-03,22.55654285630921,27.045407106320994,3.4333078216215127,21.658770006306856,18.460454228173457,0.05611080312514729,0.0,0.11222160625029458,6.677185571892527
2024-07-04,21.502645412306556,27.051715196127603,3.2647738647350213,26.03794283177568,15.633436987111219,0.05335644022904853,0.0,0.10671288045809706,6.349416387256775
2024-07-05,21.935697380997482,28.140832620287092,3.3305246931723915,26.562333305029206,13.390028674256527,0.054431010870961485,0.0,0.10886202174192297,6.477290293644418
2024-07-09,21.328400348856608,28.66663710254737,3.2303023775887083,25.76301824317333,14.570887367040653,0.05279307017043715,0.0,0.1055861403408743,6.282375350282021
2024-07-10,20.673548297297906,29.065780774418837,3.1311214683541193,24.972008834359848,15.91453841697933,0.05117214925073739,0.0,0.10234429850147478,6.08948576083775
2024-07-11,20.715951487754,29.27922846412756,3.137543662457158,25.074505637405213,15.536963615815502,0.05127710764295545,0.0,0.1025542152859109,6.101975809511698
2024-07-12,21.140792483643157,29.659441051990765,3.178287003658863,25.40011676781696,14.284319245704836,0.05194297907529031,0.0,0.10388595815058062,6.181214509959547
2024-07-15,20.116766212531907,28.22278503035803,3.024335850153322,24.169775621444966,13.493555715039829,0.049426944011134906,4.94269440111349,0.09885388802226981,5.881806337325053
2024-07-17,20.077072279433384,28.167096490310715,3.018368301311965,24.22074321671202,13.56558937799553,0.049329415919983736,4.932941591998374,0.09865883183996747,5.870200494478065
2024-07-18,20.067173260072536,28.153208676907663,3.0168800919835834,24.258106250505378,13.558900851400363,0.049305094005092226,4.930509400509223,0.09861018801018445,5.867306186605976
2024-07-19,20.05728399734278,28.13933455155461,3.0153933494580096,24.246151662635498,13.601499713185767,0.04928079606226727,4.928079606226727,0.09856159212453454,5.864414731409806
2024-07-22,20.03753468413559,28.11162728413126,3.012424256149603,24.222277799987,13.68657160243168,0.0492322719511931,4.92322719511931,0.0984645439023862,5.858640362191978
2024-07-23,19.603234389178628,28.658291060347135,2.9471319552949926,23.745441164287627,13.389924226515133,0.04816519505940695,4.816519505940695,0.0963303901188139,6.694962113257566
2024-07-24,19.30567862069227,28.839932681525553,2.90239769887695,23.385011203934376,14.087927642126793,0.04743409980514072,4.7434099805140715,0.09486819961028144,6.59333987291456
2024-07-25,43.32515811211694,20.196442526789117,2.015954201189514,16.275762819304767,10.213535372438216,0.03294688829818779,3.294688829818779,0.06589377659637558,4.579617473448103
2024-07-26,42.389436101229194,19.985893827195515,1.9724143088684505,17.53601006773284,10.315300039842846,0.0322353126245089,3.22353126245089,0.0644706252490178,4.480708454806736
2024-07-29,42.03711541633687,20.13945453406253,1.9560205460797113,17.39025915322225,10.741042418166682,0.0319673881493056,3.1967388149305602,0.0639347762986112,4.443466952753479
2024-07-30,42.22609553437365,20.390548033708946,1.9648139418686348,17.468438000531762,10.179218467221633,0.03211109926568338,3.211109926568338,0.06422219853136676,4.46344279792999
2024-08-05,42.25323148858616,20.40365170741613,1.966076599485635,17.479663824936026,10.121496516277293,0.03213173497230887,3.213173497230887,0.06426346994461773,4.466311161150933
2024-08-06,42.19899441240387,20.50582314032401,1.9635529050237022,17.393045605720836,10.172685345043368,0.03209049004745542,3.2090490047455416,0.06418098009491084,4.460578116596303
2024-08-07,41.32376842600123,20.26907272606144,1.9228279410267402,18.603552021439338,10.275948498328823,0.03142491895513401,3.142491895513402,0.06284983791026802,4.368063734763628
2024-08-09,41.24599929489729,20.230927410805137,1.919209281259449,18.56854112743665,10.444804384183117,0.03136577893148083,3.1365778931480826,0.06273155786296165,4.359843271475835
2024-08-13,41.11703251966426,20.449079291148614,1.9132083542305829,18.510481560183454,10.443413582941341,0.031267705338147725,3.1267705338147724,0.06253541067629545,4.346211042002534
2024-08-14,41.24599929489729,20.199561631873653,1.919209281259449,18.56854112743665,10.476170163114597,0.03136577893148083,3.1365778931480826,0.06273155786296165,4.359843271475835
2024-08-15,41.19431562301468,20.299556291797348,1.9168043987384202,18.545273649296345,10.463042903488141,0.03132647575894653,3.132647575894653,0.06265295151789306,4.354380130493567
2024-08-16,41.168522328679465,20.286845984018473,1.9156042161575964,18.53366176317737,10.519105325046615,0.03130686108644826,3.1306861086448263,0.06261372217289651,4.351653691016309
2024-08-19,41.19431562301468,20.299556291797348,1.9168043987384202,18.545273649296345,10.463042903488141,0.03132647575894653,3.132647575894653,0.06265295151789306,4.354380130493567
2024-08-20,41.11703251966426,20.449079291148614,1.9132083542305829,18.510481560183454,10.443413582941341,0.031267705338147725,3.1267705338147724,0.06253541067629545,4.346211042002534
2024-08-21,40.54568270063186,21.673622339593646,1.8837579598225227,18.225546058294658,10.221083262422002,0.030786395368740973,3.078639536874097,0.061572790737481946,4.279308956254995
2024-08-22,40.29755938152885,22.091752371650593,1.8722301165049255,18.114013024954502,10.219730321511491,0.030597994974585305,3.0597994974585303,0.06119598994917061,4.253121301467357
2024-08-26,40.39583631937885,22.020171579706897,1.8739502901517464,18.130655876476332,10.167867822618483,0.030626107899453265,3.0626107899453263,0.06125221579890653,4.257028998024003
2024-08-27,41.02403965180263,20.807492439011344,1.9030924474711899,18.412609153803757,10.325990268687244,0.031102380327371216,3.1102380327371217,0.06220476065474243,4.323230865504598
2024-08-28,41.1777266897853,20.573253895806303,1.9102219413908894,18.481587718235705,10.3022363969895,0.031218898172695454,3.1218898172695453,0.06243779634539091,4.3394268460046685
2024-08-29,41.65892865489983,19.613491049805003,1.9325447509749893,18.792314290875968,10.359460651104735,0.03158372149727053,3.1583721497270534,0.06316744299454106,4.390137288120605
2024-08-30,41.92375026540054,19.102482114864085,1.9448297431685584,18.911775138675758,10.425314698295207,0.031784496031387825,3.1784496031387826,0.06356899206277565,4.418044948362907
2024-09-02,41.980270229262636,18.934153770829163,1.950409092473897,18.966029450578034,10.455222957629571,0.03187567974887064,3.1875679748870644,0.06375135949774129,4.43071948509302
2024-09-03,42.203997962919495,18.440196678327283,1.9943633930988125,19.08159482366041,10.518929583463217,0.03206990726665615,3.206990726665615,0.0641398145333123,4.457717110065205
2024-09-04,42.23108490245133,18.387850797191955,1.9956433950711574,19.093841578235974,10.525680735565377,0.03209049004745542,3.2090490047455416,0.06418098009491084,4.460578116596303
2024-09-05,42.367042819043796,18.447048279112533,2.0020681298105587,19.155311912865542,10.237628887884442,0.0321938015342278,3.219380153422781,0.0643876030684556,4.474938413257664
2024-09-09,42.50387896342212,18.4420325897523,1.7501521225455303,19.217179318568512,10.270694156814766,0.03229778036734204,3.2297780367342037,0.06459556073468407,4.489391471060543
2024-09-11,42.47644106813402,18.430127545520154,1.749022331762953,19.204773887188253,10.328617888907967,0.0322769309028374,3.22769309028374,0.0645538618056748,4.486493395494398
2024-09-13,42.5850276737961,18.186007258870372,1.7890889133957741,19.253868895067384,10.35502192675893,0.03235944352112166,3.2359443521121656,0.06471888704224332,4.497962649435911
2024-09-16,45.391295288978846,17.08374569960884,1.7142035067876107,18.44796495692788,9.859584632442125,0.03100498312088719,3.100498312088719,0.06200996624177438,4.309692653803319
2024-09-17,45.391295288978846,17.393795530817712,1.7142035067876107,18.44796495692788,9.549534801233255,0.03100498312088719,3.100498312088719,0.06200996624177438,4.309692653803319
2024-09-20,45.37722608768963,17.388404259012212,1.7136721830165194,18.47324231438731,9.546574887300824,0.03099537301071696,3.0995373010716962,0.06199074602143392,4.308356848489658
2024-09-23,45.93501747098412,16.931678794765478,1.7335530688981367,18.68755659570412,9.124293572734729,0.03135496073104718,3.135496073104718,0.06270992146209436,4.358339541615558
2024-09-24,46.29090190634926,16.812906232743817,1.750568662515895,18.87098326688383,8.61226081978591,0.03166272360215408,3.166272360215408,0.06332544720430816,4.401118580699417
2024-09-25,45.97386085201886,16.665122408219574,1.7787283546440997,19.174542384746847,8.622109662939856,0.03217205098111887,3.217205098111887,0.06434410196223773,4.471915086375523
2024-09-26,46.37670999919514,15.934894758295881,1.7943145853292521,19.34256064347117,8.697661497399789,0.03245396081119324,3.245396081119324,0.06490792162238648,4.5111005527558605
2024-09-27,46.12462458960745,15.80675337059581,1.7584365307026748,19.304969280481767,9.16662131942339,0.03239088805449961,3.239088805449961,0.06478177610899923,4.502333439575446
2024-09-30,46.304606267770694,15.510742408515885,1.7652980793993929,19.380298690724253,9.169872870443353,0.03251727968242324,3.251727968242324,0.06503455936484648,4.519901875856831
2024-10-02,46.95722467612063,14.265485977555636,1.7926960711794917,19.681087135701755,9.312192235348817,0.033021958281378785,3.3021958281378785,0.06604391656275757,4.590052201111651
2024-10-03,47.84627947330816,12.893313205438831,1.8227921544189147,20.011496537608185,9.300645202881656,0.03357633647249695,3.357633647249695,0.0671526729449939,4.667110769677076
2024-10-04,47.538050498648076,12.636696967995057,1.814870383593957,19.79080583347374,9.260225026811193,0.033430415259246185,3.3430415259246185,1.270355779851355,4.312523568442757
2024-10-07,47.49376977795329,11.606623513151506,1.8106332680516348,19.744600918924398,9.238605497537261,0.03335236641710203,3.335236641710203,2.434722748448448,4.302455267806161
2024-10-08,47.49376977795329,11.606623513151506,1.843985634468737,19.744600918924398,9.238605497537261,0.03335236641710203,3.335236641710203,2.401370382031346,4.302455267806161
2024-10-09,56.18935180216298,13.731667434798256,2.1815989342963387,4.4193872203948406,10.65387990630899,0.039458814467811076,3.9458814467811076,3.748587374442052,5.090187066347629
2024-10-10,56.80047877443616,14.344723763808725,2.131965288853378,4.357402648683832,10.295809798217553,0.038561085386582594,3.856108538658259,3.2005700870863554,4.974380014869154
2024-10-14,55.34913921379422,14.241224549917183,2.039914507561752,4.208488521347558,10.032736028569625,0.037575790369174626,3.7575790369174626,5.486065393899495,4.847276957623527
2024-10-15,54.590169766904054,14.045943205469541,2.0860634594972813,4.1507800501651415,9.783981546817834,0.03706053616218876,3.7060536162188766,6.8191386538427325,4.780809164922351
2024-10-16,54.38860268922655,14.178698868067208,2.0783609424108516,4.135453836519602,9.710931776827278,0.03692369496892502,3.6923694968925016,7.015502044095753,4.763156650991327
2024-10-17,54.91580322470965,14.577107305404938,2.0985069463085244,4.212821292866389,9.805061947113808,0.037281604361649456,3.728160436164946,5.815930280417316,4.80932696265278
2024-10-18,54.75250233432257,14.719613662180405,2.092266701557603,4.200293797541378,9.775905033215775,0.03717074157116264,3.7170741571162638,5.91014790981486,4.795025662679981
2024-10-21,54.83403119844187,14.36927090468334,2.095382177934756,4.206548218210408,9.790461782206524,0.037226090426640775,3.7226090426640774,6.142304920395728,4.80216566503666
2024-10-22,54.83160571443939,13.969360038964803,2.102426037094254,4.220688995730008,9.823373503336212,0.037351230050708034,3.7351230050708026,6.461762798772488,4.818308676541336
2024-10-23,55.85384858889132,14.229795212701196,2.1416222270923124,4.299376628436457,8.180229868264057,0.03804758078262352,3.804758078262352,6.544183894611246,4.908137920958434
2024-10-24,55.85384858889132,14.039557308788078,2.2938125502228064,4.299376628436457,8.180229868264057,0.03804758078262352,3.804758078262352,6.582231475393868,4.908137920958434
2024-10-25,56.36857367541531,12.479418558930503,2.3149513417870837,4.33899783741276,8.639597463874964,0.03839821095055539,3.839821095055539,7.026872603951636,4.953369212621646
2024-10-28,55.68435618566711,12.327939891241018,2.32478393862886,4.286329869877646,10.317537385900174,0.037932122742280056,3.7932122742280057,6.33466449796077,4.893243833754127
2024-10-29,56.47700447199387,11.772454610647223,2.357876464631853,4.347344349683452,10.464404098353087,0.038472073891004,3.8472073891003995,6.501780487579675,4.1934560541194354
2024-10-30,55.852830635106976,11.716581579258694,2.5893266112764324,4.322622330211945,10.237789729449345,0.03791773973870127,3.7917739738701273,7.318123769569346,4.133033631518439
2024-10-31,55.59984418455072,11.66351110185076,2.577598207518397,4.303042930779893,10.56887737384535,0.03774599062087625,3.7745990620876255,7.3604681710708695,4.114312977675511
2024-11-01,55.70497615993417,11.30739163056369,2.5824721059128204,4.311179417673112,10.664496454244016,0.03781736331292204,3.7817363312922043,7.487837935958565,4.122092601108503
2024-11-04,55.326802526804954,11.496478447128302,2.5824721059128204,4.311179417673112,10.588861727618172,0.03781736331292204,3.7817363312922043,7.752559479149018,4.122092601108503
2024-11-05,54.74709312768684,11.56312493264199,2.555413188997593,4.266007256702871,10.028859164880433,0.037421116286867284,3.7421116286867284,8.981067908848148,4.0789016752685345
2024-11-06,54.09926753363548,11.352341170762879,2.5251748334496917,4.2525056502857685,9.762273840656025,0.03697831000248494,3.6978310002484944,10.24299187068833,4.030635790270859
2024-11-07,54.11927992873863,10.727676814309094,2.2671650227426747,4.254078736708778,9.76588509992276,0.03699198901485894,3.6991989014858944,11.097596704457683,4.032126802619625
2024-11-08,54.11927992873863,10.912636759383387,2.2671650227426747,4.254078736708778,9.76588509992276,0.03699198901485894,3.6991989014858944,10.912636759383387,4.032126802619625
2024-11-11,54.337175535800185,10.98620488975195,2.274738261091613,4.268289061896873,9.79850706383282,0.037115557059972805,3.7115557059972804,10.652164876212195,3.934249048357117
2024-11-12,53.320410717000556,10.854120618882222,2.312914430059994,4.1662281163386305,9.648107216784197,0.036545860669637116,3.6545860669637116,12.133225742319521,3.8738612309815337
2024-11-13,53.53562632646531,11.04470426611793,2.3222499787178457,4.146350771001083,9.833823067506994,0.036693369654876844,3.6693369654876844,11.521718071631328,3.8894971834169456
2024-11-14,53.82290271565707,10.853177913856776,2.3363126660277813,4.171459538319102,9.561132924111922,0.03691557113556727,3.6915571135567267,11.61349101696492,3.9130505403701306
2024-11-15,53.85463238488111,10.120829405663526,2.8178753054717487,4.173918696496273,9.566769401703844,0.03693733359731215,3.6937333597312145,11.819946751139886,3.9153573613150874
2024-11-18,53.636700746940726,10.079873802923016,2.8064723090415735,4.157028247190879,9.528055894003874,0.03678786059460955,3.678786059460955,12.17678185681576,3.899513223028612
2024-11-19,53.555277562430994,10.53486268705805,2.76358446684051,4.294700119811122,9.50707120539385,0.03670683863086428,3.6706838630864285,11.746188361876571,3.890924894871614
2024-11-20,53.4597006256765,10.156609789651846,2.8705439249540206,4.289975976134533,9.496613485631148,0.036666461334483195,3.6666461334483196,12.136598701713936,3.8866449014552185
2024-11-21,52.686962831479775,11.455258722619401,2.8290514033956713,4.227966153143439,9.359343877471373,0.03613646284737981,3.613646284737982,11.96116920248272,3.830465061822261
2024-11-22,52.70405391346566,11.451120692644697,2.8280294535828645,4.226438867632269,9.355962963391093,0.03612340912506213,3.612340912506213,11.956848420395566,3.8290813672565855
2024-11-25,52.53326266487307,12.098133142835744,2.8188650222807285,4.212742790808875,9.325644297602553,0.0360063486393921,3.6006348639392094,11.558037913244863,3.8166729557755623
2024-11-26,52.723099294327156,12.141851516719619,2.8290514033956713,4.227966153143439,9.359343877471373,0.03613646284737981,3.613646284737982,11.238439945535124,3.830465061822261
2024-11-27,52.60903303227072,12.115582658562687,2.8229307594451063,4.218818961463793,9.339094965975406,0.03605828172191276,3.605828172191276,11.430475305846345,3.8221778625227527
2024-11-28,52.59006995668799,12.111215562335273,2.821913226024119,4.217298276170318,9.33572866263344,0.03604528441171213,3.6045284411712117,11.462400442924455,3.820800147641485
2024-11-29,51.64075308428734,13.733113225979086,2.7355795232202875,4.14117074082359,9.167207024558206,0.03539462171644094,3.5394621716440944,11.25548970582822,3.7518299019427404
2024-12-02,52.40291443588874,12.184216730978244,2.777857648093943,4.348938715186925,9.308885349036476,0.03594164227427211,3.594164227427211,11.537267170041348,3.809814081072844
2024-12-03,52.40291443588874,12.543633153720965,2.777857648093943,4.348938715186925,9.308885349036476,0.03594164227427211,3.594164227427211,11.177850747298626,3.809814081072844
2024-12-04,52.384086734825864,12.718770030266361,2.7768595991503573,4.34737619678596,9.305540784855896,0.035928728899057516,3.5928728899057516,11.030119772010657,3.8084452633000967
2024-12-05,52.36527255801124,12.71420197910561,13.47123573423439,4.38173062556747,9.30219862313094,0.03591582479973336,3.591582479973336,0.3307847464055442,3.8070774287717364
2024-12-06,52.36527255801124,12.71420197910561,13.435319909434657,4.38173062556747,9.30219862313094,0.03591582479973336,3.591582479973336,0.3667005712052776,3.8070774287717364
2024-12-09,52.384086734825864,12.718770030266361,13.44014704910164,4.383304925685017,9.305540784855896,0.035928728899057516,3.5928728899057516,0.33090359316031975,3.8084452633000967
2024-12-10,52.4783607746929,12.741659611962476,13.500328259705258,4.247219870654159,9.322287682198533,0.03599338873435728,3.5993388734357272,0.2595123327747159,3.815299205841871
2024-12-11,52.12495095385796,12.530036286985089,13.427831286999407,4.224412233897829,9.272226852368965,0.035800103677100244,3.5800103677100252,1.009920924730998,3.794810989772626
2024-12-12,52.271404028554954,12.476302196115999,13.447087572168956,4.266321727982195,9.142117988533274,0.03585144309228735,3.5851443092287347,0.9755177665411388,3.8002529677824595
2024-12-13,51.843907878567194,12.196474898730145,14.012718469801102,4.231430066906377,9.067350143370808,0.035558235856356105,3.5558235856356104,1.2875637203586545,3.769173000773747
2024-12-16,52.08467295969547,12.396009270928893,14.042070697977485,4.251080989165817,9.109459262498177,0.0357233696568556,3.5723369656855604,0.9720328883630409,3.5366135960287046
2024-12-17,52.1002837681209,12.382738676395858,14.027037906168102,4.210844852491964,9.171077348224022,0.3568512586857596,3.5685125868575964,0.6498261420667683,3.53282746098902
2024-12-18,52.28359882816076,12.194738167170192,14.057135745674266,4.219880069577955,9.190755744758766,0.3576169550489792,3.5761695504897926,0.5796970841343954,3.540407854984894
2024-12-19,52.115861187870905,12.298202537493477,14.012037266761915,4.206341737461537,9.16126971633572,0.7129392775358537,3.5646963876792683,0.399602465058846,3.529049423802476
2024-12-20,52.17165401985806,12.311368424658706,14.027037906168102,4.210844852491964,9.09970709648687,0.7137025173715192,3.5685125868575964,0.3643451351181606,3.53282746098902
