date,FUTU SECURITIES INTERNATIONAL,CHINA INTERNATIONAL CAPITAL CORPORATION,THE HONGKONG AND SHANGHAI BANKING,MORGAN STANLEY HONG KONG SECURITIES LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,CMB INTERNATIONAL SECURITIES LTD,GOLDMAN SACHS (ASIA) SECURITIES LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIBANK N.A.,BANK OF CHINA (HONG KONG) LTD
2024-04-03,13.871418511632156,21.416798783170293,13.205430812667926,13.12868394442422,11.17536094590386,10.482191839858073,5.414536560140357,9.380466833558714,0.6595452960673374,1.2655664725770666
2024-04-05,13.830287558239373,21.405935613498468,13.236371847208039,13.129148526545928,10.96427189575996,10.476874993505735,5.420827819497658,9.575175200831767,0.6940554939439825,1.26705105096909
2024-04-08,13.91212398571593,21.386323908509027,13.13631531626095,13.130052540990619,10.963008152387156,10.46727628288202,5.392314165169171,9.689697855709356,0.6517216007264088,1.2711661916493664
2024-04-09,13.951659254954274,21.344909522464476,13.066957833531777,13.12444309474514,10.941778405106845,10.447006515030905,5.382979303157953,9.670933860112537,0.8027127230446425,1.2666194878514456
2024-04-10,14.142942774734093,21.271851046088383,13.185631320729804,13.04694299042006,10.886259587111763,10.41124893180592,5.393927964585378,9.596977635242524,0.8122882113232209,1.2519295379588546
2024-04-11,14.210650096478883,21.247702159982087,13.143445819955712,13.024850344541097,10.859653132230555,10.39591157281759,5.369686905382409,9.597199476105482,0.8996886125245247,1.2512118799816592
2024-04-12,14.1990071448845,21.226772894840103,13.08261408720234,13.044600249906052,10.881360059482969,10.38567146364899,5.390897136196992,9.661515777842402,0.8744889929513963,1.2530721930442543
2024-04-15,14.283375816671082,21.233804205794712,13.135639823645292,13.046846987672916,10.835323091119843,10.389111689155481,5.353131465995315,9.630508570767637,0.8396499991513502,1.2526083500263696
2024-04-16,14.416349525997582,21.200008222300482,13.182421428922952,13.01365577009368,10.787960941107395,10.372576251427812,5.3544044892906975,9.651404597168902,0.7691649562444957,1.2520538174460016
2024-04-17,14.513283722433993,21.178423430341578,13.146838602733487,13.011311159572525,10.63587522475842,10.36201541116222,5.37107897793738,9.78762414877521,0.7622314127234813,1.231317909561704
2024-04-18,14.553264806639149,21.16252465168701,13.026405456831,12.993956468839297,10.65007034867772,10.354236579561316,5.3733888924763145,9.991525283894411,0.676042026890081,1.2185854845036979
2024-04-19,14.775635007588999,21.14850252390107,13.053340541813396,12.965983168915146,10.744418747398353,10.34737594120015,5.36219513437064,9.956857513784746,0.4322552911122922,1.2134361299152086
2024-04-22,14.814882673851193,21.17081267160725,13.087090799287498,12.997538120870908,10.678532686324168,10.358291677922345,5.348763466512725,9.885829175258417,0.42601626253135244,1.2322424658341442
2024-04-23,14.867466073670412,21.123883218501113,13.10038636761244,12.950434591035014,10.630833841753189,10.335330397639954,5.341508327986649,9.97125285176174,0.41553778082832604,1.2633665492111616
2024-04-24,15.032946418503016,21.13302093801495,13.10759082907331,12.960620339563796,10.475563537385614,10.336302237997073,5.342384358136591,9.853801255264804,0.49714608564120366,1.2606240004196438
2024-04-25,15.140952333004757,21.150703672095087,13.047246704587872,12.978959050848909,10.434076251296192,10.34495098179866,5.358620968876552,9.79095729392995,0.4883520149837584,1.2651807285782628
2024-04-26,15.104660108151332,21.195256225301172,13.153689040471168,13.006824760999871,10.328246352687874,10.366741934297275,5.373242380128863,9.240478342694464,0.971577791539056,1.25928306372892
2024-04-29,15.126004612914548,21.2037287018998,13.182714460537193,12.99952496513944,10.32110556427684,10.370885879409741,5.381604189030159,9.231673990970064,0.9125444155010751,1.2702132203211443
2024-04-30,2.474322163278766,3.4672972012515553,2.1697361592310935,2.1286605329558412,1.6715777284491646,1.6958783094104974,0.8721166873381486,1.4740726348858832,0.201551336399105,0.20658961260931508
2024-05-02,15.146975324191065,21.198389801066714,13.261700351382238,13.018432506874063,10.286076110395651,10.368274587214872,5.33297193557925,8.960462570555961,1.1533838009808328,1.2733330117593507
2024-05-03,15.451186137022384,21.216338696573487,13.268014920969032,13.01424673516255,10.268123381089348,10.377053512354841,5.369348399433878,8.781379965821746,0.9763843082346482,1.277923943338085
2024-05-06,15.429926436763559,21.209954763926,13.290288532266736,13.016370963633777,10.265033733576717,10.373931088092593,5.377073981434367,8.778737674941327,0.9992990515918916,1.2593837737730362
2024-05-07,15.390793873616634,21.149809337893306,13.32463311982618,12.965279024661555,10.235925004490882,10.344513556944044,5.600930693707975,8.75384366062751,0.952791220668481,1.2814805075634341
2024-05-08,15.394608621589617,21.145188890410445,13.216937039969242,12.974875168160724,10.187335501155065,10.342253665100007,5.350980359431371,9.126434000956436,0.9731841873311488,1.2882025658959488
2024-05-09,15.404487410585944,21.12114782776295,13.239048441094,12.973936614386487,10.331160854033268,10.330495020163442,5.309751434550613,9.027827702689862,0.9665243055569204,1.2956203891765117
2024-05-10,15.535773076446471,21.110418542822302,13.175993574583728,12.964549813017573,10.35649618967224,10.32175200477851,5.307054145720958,9.001885697958102,0.9101432240627366,1.3159337309373818
2024-05-13,15.563102871936538,21.1256442886507,13.17136476566769,12.953368490023006,10.230560752149394,10.329196498226604,5.311931153768669,9.054793669382116,0.9428748493140096,1.3171626608812674
2024-05-14,15.584716342364386,21.133276891848674,13.116749589896672,12.955002365830415,10.208294170677524,10.332928391897992,5.313955302385674,9.116988873493307,0.9077830194921391,1.3303050521132183
2024-05-16,15.677201146776593,21.126399779528445,13.046941594805968,12.965967676520537,10.10878008028598,10.329565888793924,5.312925634065147,9.158410359584273,0.9505117352871186,1.323296104352015
2024-05-17,15.820282023674078,21.14428106174506,13.044583883197156,12.966544463938941,10.478309446784372,10.338308783217972,5.317352451394661,8.594717139040005,0.9483790249548368,1.347241722052917
2024-05-20,15.926897504378157,21.120298901064665,13.03120475938615,12.966104909916746,10.495728696337823,10.326582918352734,5.310377271261073,8.501008647413197,0.9705926204715297,1.3512037714179237
2024-05-21,15.956624902929804,21.094092966493605,13.075670601691842,12.931156893525628,10.457349769566664,10.298402551469987,5.303733495120597,8.392774105178562,1.1404928804227146,1.3497018336005984
2024-05-22,16.03363605754648,21.109543607637754,13.041923349298248,12.943529424008265,10.485385854622061,10.305945749579216,5.306464898542656,8.33653387117468,1.0986145670945497,1.3384226204960905
2024-05-23,16.09851161272842,21.093432015728126,13.02784818990124,12.930577582787125,10.443261900064543,10.298079866960139,5.304719815286142,8.392022189306447,1.0801527337451617,1.331394093492653
2024-05-24,16.22756378435679,21.109568692894122,13.088608135537235,12.940468899245106,10.326265980587676,10.287643622890785,5.302032415384399,8.35429893390018,1.0215603125499129,1.341989222653793
2024-05-27,16.37740813211184,21.09193543410163,12.997075207117945,12.931055216733201,10.335590093562335,10.279050141659289,5.29711461159228,8.327554620399862,0.9417485677167128,1.421467975004916
2024-05-28,16.472682585846268,21.0915426283983,12.865631579196043,12.930884237697473,10.350797879474205,10.278858709747643,5.301485880635378,8.419975763186523,0.8540577413981709,1.4340829944199929
2024-05-29,16.588907821188034,21.128245468248203,12.717921074763561,12.953421138216742,10.302973855198285,10.293247454960953,5.304694452741635,8.446486844523845,0.8338201127757008,1.4302817773830414
2024-05-30,16.682684605351085,21.158757908247587,12.724142280891751,12.974088293825059,10.194118014434737,10.306711187855381,5.442746352047708,8.370823268780239,0.7095520222636875,1.436376066302765
2024-05-31,2.7436805457595246,3.4672972012515553,2.1049179004427883,2.1274946451642545,1.671600691653127,1.688914717808853,0.8698783605135006,1.365439457740031,0.11601060012770795,0.23581028965166503
2024-06-03,16.903778408827137,21.15187989411106,12.803356417425855,12.973758193330967,10.158129510664498,10.299193299312163,5.308737234910142,8.261462790597582,0.6979465710509722,1.4417576797696252
2024-06-04,17.174666551588334,21.143601403488145,12.756896586625352,12.975261881436412,10.127023021297566,10.29236177258063,5.33904136873746,8.202882625970894,0.5425204207094755,1.4457443675657355
2024-06-05,17.179309713530742,21.13290576303079,12.727840052090142,12.962540060192435,10.186561223209521,10.287155308512578,5.340749283331348,8.22203630248291,0.5270859809175634,1.4338163127019696
2024-06-06,17.318594051098994,21.137164271487425,12.710016142350927,12.9658520875258,10.013175043548143,10.284328731411534,5.359498878184366,8.200385272883208,0.5782801507424626,1.4327053707671429
2024-06-07,17.394354965575072,21.140515792346662,12.708811235072623,12.96468774574132,9.976015154800852,10.281059093727498,5.301509760283871,8.18593448045586,0.6092088992470409,1.4379028727492016
2024-06-11,17.420539577133223,21.127189985119518,12.68656333618893,12.954136868134606,9.938279565843187,10.274578484979841,5.298152801485403,8.180704561382049,0.6783108859738629,1.441543933759379
2024-06-12,17.44843942571354,21.11100520364099,12.667022689694758,12.94961935290255,9.940208504961294,10.266707499407197,5.294094076903843,8.186321798289194,0.7087949870388747,1.4277864614477604
2024-06-13,17.5560115508574,21.08626013950289,12.651943549876538,12.926899479038775,9.905235632179313,10.253975225717971,5.287888654839738,8.173409591223505,0.7319141566215163,1.4264620201423566
2024-06-14,17.660022732655573,21.084726034819738,12.650464514023922,12.925239992920066,9.887129827610687,10.25322921047816,5.287503941064242,8.187616769156161,0.6380229272674448,1.4260440500040057
2024-06-17,17.684958246172823,21.082240747309516,12.658716026266564,12.92430987538257,9.835804713786084,10.248530062562681,5.286880695237699,8.151431682303555,0.7078841019653739,1.4192438490131383
2024-06-18,17.749943182152656,21.078042648789044,12.709710316721354,12.9226087349368,9.838417869278356,10.242999386992498,5.286072212990448,8.133222859804443,0.6175786300104882,1.4214041583239168
2024-06-19,17.91363644957859,21.0645618353038,12.699489015041063,12.922923503054108,9.894624370945309,10.23644830601376,5.285167654362722,8.054536174053215,0.5155812034987897,1.4130314881486454
2024-06-20,17.955823047666453,21.070602470709066,12.695699976776842,12.921919691691064,9.876983407860996,10.239383788486405,5.286683269598648,8.025238714656936,0.5162174676185256,1.4114481649350683
2024-06-21,18.203371697904714,21.085182774287137,12.689962208671934,12.938204162118474,9.663985223683506,10.246469173173248,5.290341515588482,7.94040811769955,0.5289520624942757,1.413123064378678
2024-06-24,18.34252897177134,21.068986033498653,12.68515625196004,12.92683534387726,9.644840770098918,10.238598271271583,5.2862777002007855,7.8377151091051385,0.5616984277571399,1.4073631204591397
2024-06-25,18.632849676016107,21.027675297861638,12.627323405077364,12.920500027687904,9.583027855258784,10.23029518735925,5.282057180264426,7.821216059845648,0.5036891166453142,1.3713661939835693
2024-06-26,18.99708031082696,21.06922050023062,12.652271702918732,12.938309256388736,9.307862387966953,10.24596740041915,5.286524344817208,7.668088286644605,0.47572245292525395,1.3589533568617773
2024-06-27,19.497701953325326,21.088311492976867,12.63335915824161,12.963071398152959,8.75427176326883,10.234277681004974,5.29131814313259,7.6061728406187274,0.5795804988458498,1.351935070432265
2024-06-28,19.957627533558664,21.127693683527013,12.682103699861413,12.967352613157763,8.285608849275542,10.249887942014418,5.288872087642828,7.568300457644295,0.5276541821852927,1.344898951132772
2024-07-02,20.738628834439236,20.997267381146543,12.990973257405011,12.922234015255466,7.995591661423616,10.186612934144845,5.256218996525486,7.345151929533676,0.22724390080822213,1.3400770893178962
2024-07-03,22.4443814651853,20.929387426461446,12.867569440817178,12.874106584393424,7.1322272877735875,10.153681657335689,5.223861440954232,6.927887343687809,0.1609364747128386,1.2859608786784953
2024-07-04,22.428453194302154,20.859522326263534,12.798437369718755,12.832969728906265,7.276118634565752,10.133224827159065,5.217179950556047,6.9431858481806055,0.19592748250826675,1.3149806378395568
2024-07-05,22.345350665359046,20.727390418701724,12.667963949435107,12.741497535556224,7.3535031067292325,10.069037243895023,5.66292206709222,6.914721117970654,0.2118573202458127,1.30575657501496
2024-07-08,22.398324648753807,20.722927380616195,12.673411325584091,12.746802707224619,7.373210913565095,9.379635640394273,6.316053607280753,6.834602812803226,0.25605640302105,1.2989745607568903
2024-07-09,22.374622088553615,20.715663146782806,12.612663713454761,12.732603755048885,7.361170697272581,9.376347694376205,6.419241501852035,6.797719837499658,0.3073222662841765,1.302645298875276
2024-07-10,22.386422198781318,20.723085278465206,12.60550110844321,12.747484568872125,7.355656170215595,9.37970710830346,6.408092459229773,6.830114572718639,0.25745367574910183,1.3064828592215711
2024-07-11,22.413246889065487,20.729634555699008,12.565684550405903,12.749552044509613,7.398443708570513,9.385768098298154,6.376742669290487,6.775948551819898,0.3009045660444333,1.3040743662965069
2024-07-12,22.3546714756594,20.736674871336298,12.519975949786296,12.745610433917676,7.445425616727287,9.391020879348607,6.367722235167779,6.7169842121635615,0.41815427808783834,1.3037600478052511
2024-07-15,22.343820719566594,20.72577979204166,12.447944414966813,12.76254722600413,7.425999015243874,9.386086823248824,6.351785929215814,6.704923698690038,0.5504453871456608,1.3006669938765936
2024-07-16,22.324403699284705,20.71108511765098,12.392165598129608,12.727697232267374,7.430049956290043,9.379432043980968,6.3331881525584945,6.69645722355804,0.7050886330246081,1.300432343255176
2024-07-17,22.324925215019423,20.7130361213854,12.38552870136026,12.73580650399663,7.4327782736428,9.380315595317876,6.325656225498285,6.706508061610698,0.6986722190121213,1.2967730831565079
2024-07-18,22.328504992893965,20.716485045407122,12.389184913462033,12.736620496486836,7.437935837522688,9.381877510026973,6.319901204257554,6.711372767466822,0.6811282238602313,1.2969890086157698
2024-07-19,22.34595262345282,20.734237615700522,12.389270630667033,12.754108119712942,7.439594791460719,9.389917119044418,6.321718292263843,6.720703085710614,0.6063972850332192,1.2981004369538665
2024-07-22,22.17797600837926,20.5781862591005,13.077206427384555,12.652208369860773,7.385583471402471,9.319246119128843,6.26495144995345,6.661070001632089,0.5951046801257114,1.2884672130323434
2024-07-23,22.153459723522793,20.555248495734407,13.061094437080467,12.642677188255675,7.404849940274818,9.310223001308048,6.245432109865076,6.668691077949743,0.6719753761496456,1.286348649859331
2024-07-24,22.157038748404243,20.561324241648794,13.061235116788172,12.642080709576273,7.408199021673521,9.312974928601653,6.239462866528677,6.6723344822335,0.6586210141521133,1.2867288703930544
2024-07-25,22.196822610282883,20.600305386737507,13.090319170558807,12.659619153956687,7.4259024430188125,9.331314764208102,6.237580729604299,6.671614929525359,0.4980363502545708,1.2884844618529716
2024-07-26,22.286501095811033,20.68442586240446,12.798288333810081,12.722266134704746,7.454921179169631,9.368045506639806,6.2566658435163305,6.682550407331152,0.45258970296188406,1.2937459336508768
2024-07-29,22.287654874449554,20.682565459874997,12.769811280409629,12.710170889862876,7.473165990087768,9.367202924125182,6.2455297487897585,6.708005135517705,0.46226412557226326,1.2936295713102703
2024-07-30,22.291701819559897,20.69017704803691,12.729722632634125,12.716447156506923,7.507716687730512,9.370650237807126,6.231824987337369,6.705116505179441,0.46109492098127325,1.2955480042264182
2024-07-31,3.726218635307303,3.4541450261820024,2.123144231728743,2.127016000140859,1.2490949611451057,1.5664634326785338,1.0391491270158375,1.1226423377243115,0.07956561874752464,0.21680249757166098
2024-08-01,22.312230989208665,20.68311282160652,12.677310668479233,12.736691774524434,7.485794468684228,9.379843539697395,6.2118479367132124,6.74964516830275,0.46684110163485004,1.2966815311487168
2024-08-02,22.320245233934095,20.69621756230116,12.604165606588413,12.769974830196798,7.484724314949838,9.385786572470279,6.188059608365496,6.7988444414217115,0.4455354580346693,1.3064463717375367
2024-08-05,22.318711729119475,20.694381044879353,12.600605169033843,12.76175647130581,7.519451706782811,9.384953707213338,6.172824204605255,6.801439787657007,0.4395457376182361,1.3063304417848713
2024-08-06,22.31651834335277,20.688266453644307,12.554532280877314,12.77435251120581,7.567361755156784,9.382180724752303,6.157177957410016,6.8115333164613014,0.44213219822842825,1.3059444589109652
2024-08-07,22.317186841527743,20.67888188672845,12.601073124136105,12.73811116996382,7.573998998170167,9.377924800118628,6.131358141495626,6.8113647951027145,0.4633734486301891,1.306726794126554
2024-08-08,22.32528373883916,20.68571541651274,12.592191602694411,12.743730166806122,7.629446682095052,9.381023823014907,6.118841680040898,6.827848882738858,0.38741858355496056,1.3084994237028893
2024-08-09,22.326477990988984,20.68685381944934,12.575210169169157,12.760659622075266,7.627597368537047,9.381540091601872,6.102297043292467,6.842905594589123,0.38651160066169965,1.3099466996350486
2024-08-12,21.205633433857493,19.646809707835857,16.88475166012562,12.184135172595367,7.2488499831877204,8.909877478461405,5.755630968289806,6.520360086410671,0.38027133428083126,1.2636801749552307
2024-08-13,21.204037176049077,19.64006861969625,16.84694137079804,12.181978425229415,7.329534268438986,8.906820378082841,5.745136606881354,6.495599977208408,0.3853309140673663,1.264552263548258
2024-08-14,21.182357381837754,19.617390740766297,16.957595328433122,12.163086792668569,7.311974481116791,8.896535903109955,5.725558990317335,6.493218530924809,0.3877551495098282,1.2645267013155412
2024-08-15,21.18751666729862,19.619028275893445,16.962662812745826,12.1534396358866,7.302313667018671,8.897278529397202,5.726036923600772,6.495879991587969,0.3899721786707714,1.265871317900122
2024-08-16,21.17553721652733,19.611044268216762,16.981429383435376,12.15533842722256,7.3124120170580245,8.89365776189122,5.73343374542175,6.495126908778008,0.37666410272838946,1.2653561687205763
2024-08-19,21.177876925130608,19.61342243865083,17.00135253145144,12.089791068790042,7.3434841259189785,8.894736268147733,5.7278235416125005,6.491513879888454,0.3944896058759629,1.2655096145334488
2024-08-20,21.168585377160866,19.60131745348992,16.94547926177013,12.078029283734475,7.347031093908065,8.889246627016874,5.724288451334789,6.507575170051185,0.47371871248850334,1.2647285690451953
2024-08-21,21.16461408570207,19.597006849982137,16.688453543782416,12.060846805606284,7.284736922869304,8.887291757514715,5.723029600344979,6.570046978674399,0.767014185398434,1.256959270125264
2024-08-22,21.133516626785404,19.56646626585811,16.673058099369417,12.047904323595448,7.263563263128116,8.87344152601595,5.719378817884425,6.621367492532422,0.8447747809416505,1.2565288038890574
2024-08-23,21.13310803149977,19.563830156315625,16.732127192387058,12.066082887434067,7.249025854131625,8.872246043726834,5.718608269494436,6.627336120293842,0.7799753216488395,1.2576601230679048
2024-08-26,21.17243980211361,19.591349082604285,16.67320636947117,12.055507497346147,7.283122191221924,8.884725945818671,5.730331573885672,6.603576417043974,0.7443908517230847,1.261350268771457
2024-08-27,21.16396579866617,19.581279465249455,16.849075414589485,12.04931117329492,7.283739708021867,8.880159349092756,5.727386281755863,6.590939752236094,0.6134411007226526,1.2607019563707444
2024-08-28,21.16051100666886,19.57928732473484,16.8846414621964,12.048931374520523,7.272943561654681,8.87925590837291,5.72680359469116,6.565993740727137,0.621188493463567,1.2604435329699275
2024-08-29,21.168135365028398,19.58414343295119,16.933697394413983,12.051952332240171,7.247373780118287,8.88145816562858,5.728223972130255,6.560103457218464,0.583504970376081,1.2614071298945935
2024-08-30,21.178283733527344,19.59440615204433,16.89009289133158,12.057388660475802,7.197600614299464,8.886112334477135,5.731225745158001,6.587346886463662,0.6122182374616075,1.2653247447610771
2024-09-02,21.16184648898436,19.583263508471425,16.862554448851714,12.05053205133842,7.209260560842703,8.881059117670077,5.727966600419519,6.592356160525717,0.6665558634238544,1.2646051994722103
2024-09-03,21.160906611911027,19.593423217099946,16.790901317334058,12.081011679807192,7.232539294977032,8.885666571014571,5.731198758309838,6.586527973348241,0.6719771471922116,1.2658474290058812
2024-09-04,21.15155507187581,19.561314354389236,16.747897790635026,12.047169095361673,7.40291091839978,8.87110512124336,5.725252878322997,6.506063240066075,0.7229585172459794,1.2637730124600688
2024-09-05,21.17589142812162,19.54986554664526,16.238726923204222,12.029980665239702,7.439453023020986,8.867212735985385,5.725573603230519,6.491955437802786,1.2289971325287374,1.2523435042207802
2024-09-09,21.182839960790666,19.549531315909086,16.474325865758836,12.056320461438856,7.5777066603228915,8.870310278160657,6.123397754666077,6.447071315604487,0.4648746380427617,1.2536217493056838
2024-09-10,21.165585599890562,19.547429477531196,16.477037983030645,12.028676561109068,7.622732375110742,8.870656115946254,5.728661234879409,6.381954671760276,0.9218297389605137,1.2554362417813323
2024-09-11,21.153582271540202,19.555253994584195,16.73151218033883,12.043696726605052,7.695075548939679,8.876806966828406,5.738949545852706,6.249338021672203,0.6997809694158317,1.2560037742228947
2024-09-12,21.21838317374582,19.626044228678715,17.17344345231722,12.076857103841252,7.79488833579043,8.908941105478187,5.763736688272114,5.46846786684129,0.7043166372018707,1.2649214078331021
2024-09-13,21.280512548457757,19.654656078671273,17.273696098960322,12.102716062946007,8.293205770968147,8.91996904860282,5.7836051614525745,4.701632700019085,0.7197131155387543,1.2702934143832572
2024-09-16,21.280105762136834,19.635743443704197,17.164945807911895,12.088699742614114,8.381824291907245,8.913996608523787,5.777615653650914,4.643326625737417,0.8446709855297949,1.269071078283803
2024-09-17,21.281757072530105,19.634195878028194,17.120560174245554,12.114146357534963,8.374310947968182,8.911988779370967,5.777160298359664,4.660712531191076,0.851628408467791,1.2735395523035047
2024-09-19,21.285660644741647,19.635509052455046,17.190997802730394,12.088555440187196,8.374871038691921,8.912584831067209,5.782107327626748,4.661024248999379,0.7942816614992508,1.274407952001208
2024-09-20,21.300081760118776,19.633881668474682,17.1719193345689,12.090946772432943,8.374176932370075,8.911846159218216,5.781628108635655,4.6606379449736135,0.794085305401509,1.280796013805633
2024-09-23,21.322269969942475,19.633421111637038,17.02125814253077,12.09692046365231,8.389744880289353,8.914833326415085,5.786083930369537,4.731490066330576,0.816311341303933,1.287666767528922
2024-09-24,21.323814821343312,19.638813965129277,16.9314681422142,12.100243212112542,8.461954241851938,8.917282028032787,5.787697735184338,4.73282236469569,0.821410939506751,1.2844925499291642
2024-09-25,21.320392502910853,19.6300688347123,16.864666496380607,12.137310226447925,8.47970334834757,8.913311177530382,5.785153134528668,4.725882455990953,0.8589382297607053,1.2845735933900377
2024-09-26,21.29843117327926,19.62382331898624,16.816361781667233,12.164555391328587,8.444397179257859,8.911650385001789,5.783279885466679,4.672708318309814,0.9871143406930541,1.2976782260094906
2024-09-27,21.31926369727571,19.619487204181983,16.813425378558243,12.140460510042416,8.355706954381796,8.916800411833888,5.786654692342658,4.771134439506643,0.9619820797554324,1.3150846321212326
2024-09-30,3.74705200210233,3.4458782727554835,2.9391147831446567,2.126536344736489,1.4386849138609419,1.5663486166587213,1.0159318926094478,0.8537661825267667,0.19345777145687115,0.23058041994919337
2024-10-02,21.364737516356495,19.63611190689645,16.711192882226868,12.159220276160335,8.162349581715024,8.93287852524589,5.77245101299486,4.90922880241235,1.0291039016682522,1.322725594323473
2024-10-03,21.392779292680192,19.64225350051047,16.68744114790104,12.13328073976966,8.594296085627043,8.940286099311855,5.685066018184264,4.860976657194673,0.7549851686428206,1.3086352901779805
2024-10-04,21.435255572770963,19.59595146898512,16.75029680767487,12.124711089357522,8.580905522352008,8.927664617016932,5.565366258272935,4.853402887934444,0.8543551679392648,1.3120906076959349
2024-10-07,21.445550408300768,19.581166868385687,16.708362869365377,12.122697640767251,8.58687056955183,8.934623429695037,5.571984087371389,4.856776748330748,0.8824991522436688,1.3094682259882453
2024-10-08,21.506605490532383,19.57992653379285,16.62370285678807,12.125932565644705,8.593220488671431,8.941230509152346,5.5746716701250625,4.860368294201162,0.8551824629333823,1.3391591281586088
2024-10-09,21.47575403251103,19.554573799025903,16.644488599296533,12.120880140737226,8.588989680765302,8.95846606421994,5.5368025812788595,4.857975328184183,0.9146988398880991,1.3473709340929259
2024-10-10,21.327589344997904,19.489030005257966,16.42857374172823,12.106456834377683,9.25331233890906,8.93472180745356,5.591483136494118,4.673163997644667,0.8748464725369212,1.3208223205998928
2024-10-14,21.338815399260476,19.47596029893297,16.339340048951538,12.072906054262985,9.284731617675254,8.928730016682678,5.592167493197589,4.650043990897016,1.011225119402855,1.3060799607366396
2024-10-15,21.401690159185847,19.482934736702973,16.18589630736684,12.078983872907587,9.381480495991493,8.933213539214552,5.609654628310237,4.653912135561118,0.9573106722683238,1.3149234524910336
