date,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,TIGER BROKERS (HK) GLOBAL LTD,HUATAI FINANCIAL HOLDINGS (HONG KONG),MORGAN STANLEY HONG KONG SECURITIES LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIBANK N.A.,CHINA SECURITIES DEPOSITORY AND CLEARING,TOTAL_CCASS_PCT
2024-03-01,1.221682885704674,4.976897856166042,0.0,0.0,1.2404125347955535,0.01422964436072574,2.424586490418814,0.18429795425654935,10.06210736570236
2024-03-04,1.2471175157214303,4.976829113922754,0.0,0.0,1.216215265157991,0.01422964436072574,2.311345880720266,0.18581028360889698,9.951547703492064
2024-03-05,1.2469800312348531,5.800793302260657,0.0,0.0,1.2162840074012793,0.013542221927840438,2.314450692880636,0.18581028360889698,10.777860539314164
2024-03-06,1.252459475447382,5.80065581777408,0.0001374844865770603,0.0,1.2210959644314765,0.013542221927840438,2.287503733511532,0.18574154136560847,10.761136238944497
2024-03-07,1.252115764230939,5.800793302260657,0.0001374844865770603,0.0,1.2162840074012793,0.013542221927840438,2.2980970506867813,0.18622273706862819,10.767192568062702
2024-03-08,1.2517033107712079,4.976485402706311,0.0001374844865770603,0.0,1.2188962126462435,0.012992283981532198,2.2526171825270893,0.18684141725822495,9.899673294377187
2024-03-11,1.215544890801441,4.976485402706311,0.0001374844865770603,0.0,1.2222645825673815,0.012992283981532198,2.29946914586282,0.18732261296124467,9.914216403367309
2024-03-12,1.1771179768031528,4.9763479182197345,6.874224328853015e-05,0.0,1.2239831386495947,0.01333599519797485,2.3216866388936728,0.1885599733404382,9.901100383347856
2024-03-13,1.1740933180984574,4.976279175976446,6.874224328853015e-05,0.0,1.221439675647919,0.020897641959713165,2.3126814050228752,0.19344067261392384,9.898900631562624
2024-03-14,1.1706562059340309,4.976279175976446,6.874224328853015e-05,0.0,1.2246018188391916,0.023853558421119962,2.3397848217377044,0.1940593528035206,9.929303675955302
2024-03-15,1.176636781100133,4.9764166604630224,6.874224328853015e-05,0.0,1.2250830145422114,0.02777186628856618,2.3070635139323636,0.19646533131861915,9.909505909888203
2024-03-18,1.1774616880195954,4.976210433733157,6.874224328853015e-05,0.0,1.2272140240841556,0.02474720758387085,2.2690490533938066,0.1969465270216389,9.871697676079513
2024-03-19,1.2652455326990484,4.976279175976446,6.874224328853015e-05,0.0,1.2282451577334836,0.02488469207044791,1.5015672042228976,0.19818388740083243,9.194474392346445
2024-03-20,1.2661391818617993,4.976622887192889,6.874224328853015e-05,0.0,1.2244643343526145,0.03877062521473101,1.4875437865920373,0.20327081340418365,9.196880370861543
2024-03-21,1.266757862051396,4.976622887192889,6.874224328853015e-05,0.0,1.220752253215034,0.04110786148654103,1.4802571088034533,0.20127728834881628,9.186844003341417
2024-03-22,1.2681327069171666,4.976622887192889,6.874224328853015e-05,0.0,1.218827470402955,0.04165779943284927,1.457118469712534,0.2031333289176066,9.16556140481929
2024-03-25,1.269232582809783,4.976622887192889,6.874224328853015e-05,0.0,1.218827470402955,0.04131408821640662,1.443370021054828,0.20340829789076073,9.15284408981091
2024-03-26,1.2709511388919963,4.976485402706311,6.874224328853015e-05,0.0,1.218689985916378,0.047157178895931684,1.4312713862360467,0.20904516184042016,9.153668996730373
2024-03-27,1.2776878787342725,4.976485402706311,6.874224328853015e-05,0.0,1.218689985916378,0.0524503316291485,1.358390859901547,0.21083246016592197,9.094605661296868
2024-03-28,1.280368826222525,4.976485402706311,6.874224328853015e-05,0.0,1.219239923862686,0.05554373257713236,1.3252570986364756,0.21406334560048287,9.071027071848901
2024-04-02,1.2956296042325788,5.802236889369716,6.874224328853015e-05,0.0,1.219239923862686,0.052931527332168216,1.2985851082405258,0.21399460335719436,9.882686398638157
2024-04-03,1.296317026665464,5.80203066263985,0.0001374844865770603,0.0,1.219239923862686,0.04646975646304638,1.275377726906318,0.21310095419444347,9.852673535218386
2024-04-05,1.296317026665464,5.80203066263985,0.0001374844865770603,0.0,1.219239923862686,0.0467447254362005,1.2742778510137016,0.21378837662732875,9.852536050731809
2024-04-08,1.6954174431223343,5.801961920396562,0.0001374844865770603,0.0,1.2186212436730894,0.0467447254362005,1.267472368928137,0.21234478951826963,10.24269997556117
2024-04-09,1.6954174431223343,5.801961920396562,0.0001374844865770603,0.0,1.2188962126462435,0.0467447254362005,1.2511804572687553,0.21234478951826963,10.226683032874941
2024-04-10,1.6968610302313936,5.801686951423408,0.0001374844865770603,0.0,1.2188962126462435,0.0467447254362005,1.2419689966680925,0.21268850073471227,10.218983901626627
2024-04-11,1.7016729872615908,5.801686951423408,0.0001374844865770603,0.0,1.2188962126462435,0.0467447254362005,1.2063605146446337,0.21268850073471227,10.188187376633365
2024-04-12,1.711571870295139,5.801686951423408,0.0001374844865770603,0.0,1.2188962126462435,0.046675983192911975,1.1822319872503597,0.21275724297800083,10.17395773227264
2024-04-15,1.7123280349713128,5.801824435909985,0.0001374844865770603,0.0,1.218827470402955,0.04585107627344961,1.166125679647857,0.21303221195115496,10.158126393643292
2024-04-16,1.7131529418907752,5.801824435909985,0.0001374844865770603,0.0,1.2188962126462435,0.04124534597311809,1.1690128538659754,0.21316969643773198,10.157438971210405
2024-04-17,1.7142528177833918,5.801824435909985,0.0001374844865770603,0.0,1.218827470402955,0.040557923540232785,1.154851951748538,0.21358214989746316,10.144034233769144
2024-04-18,1.7166587962984905,5.80065581777408,0.0001374844865770603,0.0,1.218827470402955,0.03932056316103925,1.1284549303257425,0.21289472746457788,10.116949789913463
2024-04-19,1.7177586721911067,5.800449591044214,0.0001374844865770603,0.0,1.218827470402955,0.040351696810367196,1.1408396703610908,0.21310095419444347,10.131465539490755
2024-04-22,1.7374876960149148,5.799968395341194,0.0001374844865770603,0.0,1.2195148928358404,0.030590298263395915,1.1499136464751767,0.2133759231675976,10.150988336584698
2024-04-23,1.7374876960149148,5.7998309108546175,0.0001374844865770603,0.0,1.219239923862686,0.028802999937894133,1.14881377058256,0.2179816534679291,10.15229443920718
2024-04-24,1.7397561900434364,5.7998309108546175,0.0001374844865770603,0.0,1.219239923862686,0.028940484424471197,1.1486762860959832,0.22568078471624448,10.162262064484016
2024-04-25,1.7413372616390728,5.799762168611329,0.0001374844865770603,0.0,1.2196523773224173,0.028940484424471197,1.1311358778139953,0.22623072266255273,10.147196376960416
2024-04-26,1.741268519395784,5.800037137584483,0.0001374844865770603,0.0,1.2193774083492632,0.02845928872145148,1.1311358778139953,0.2282242477179201,10.148639964069474
2024-04-29,1.7414747461256497,5.8002433643143485,0.0001374844865770603,0.0,1.2193774083492632,0.02845928872145148,1.1316858157603034,0.22891167015080538,10.150289777908398
