date,FUTU SECURITIES INTERNATIONAL,HUAFU INTERNATIONAL SECURITIES LTD,CHINA INDUSTRIAL SECURITIES,DBS BANK (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,THE BANK OF EAST ASIA LTD,THE HONGKONG AND SHANGHAI BANKING,SPDB INTERNATIONAL SECURITIES LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,BRIGHT SMART SECURITIES INTERNATIONAL
2024-04-16,14.335096786270435,32.82274628875835,0.0,0.0,18.50340666571642,0.3143013858579404,14.533553556643952,0.0,15.640001774399698,3.850893542353203
2024-04-17,14.332301963405813,32.83080782656986,0.0,0.0,18.50795125534841,0.3143785808764197,14.525895311076448,0.0,15.64384308812059,3.8448219746024628
2024-04-18,14.319697717701086,32.760231301727735,0.0,0.0,18.76226097258905,0.313702759926772,14.494668933197117,0.0,15.594108177609847,3.755330137248389
2024-04-19,14.19349937852696,32.65290522881786,0.0,0.0,19.10769007709094,0.31267503564198784,14.447182824799377,0.0,15.543020186935422,3.7430272681874572
2024-04-22,14.188774428122553,32.632407449250785,0.0,0.0,19.161260011151445,0.31247875467060704,14.431138669722282,0.0,15.533263094898256,3.7406775921840745
2024-04-23,14.199218087315865,32.60193617104646,0.0,0.0,19.282736916967053,0.31218697028168885,14.382820958675039,0.0,15.48391624923912,3.737184646474771
2024-04-24,14.629336300220308,33.59115221759008,0.0,0.0,19.899410061536965,0.32165942489003646,11.879777894454309,0.0,15.83023883923108,3.8484252620772224
2024-04-25,14.669934154677211,33.62891533820471,0.0,0.0,19.92178094710368,0.3220210339107772,11.828441396560084,0.0,15.848035168894677,3.780871960648857
2024-04-26,14.696566251589577,33.57316974359965,0.0,0.0,19.969129045239548,0.32148722977733557,11.807398550668113,0.0,15.821764379756015,3.8104847993697586
2024-04-29,14.689398241133341,33.55679497770867,0.0,0.0,20.08132285024366,0.321330429625168,11.80163968462939,0.0,15.740887519093608,3.8086262975661653
2024-04-30,14.725742808808853,33.515447662757616,0.0,0.0,20.190540961389523,0.46420882944249087,11.821484024478792,0.0,15.442823667116937,3.8397520460057883
2024-05-02,14.758449340330785,33.42565319895647,0.0,0.0,20.165024632495175,0.47725416986006025,11.91198329993352,0.0,15.401449310888204,3.8601860475357874
2024-05-03,14.748259401508893,33.426847293436715,0.0,0.0,20.215758456808388,0.477271219237271,11.912408842358152,0.0,15.401999510625524,3.8174552760250586
2024-05-06,15.083648348467849,33.54668912893026,0.0,0.0,21.069808899745535,0.5298921292354273,11.958702372906432,0.0,13.754967138191072,4.056291982523426
2024-05-07,34.81923544859043,25.68496718245166,0.0,0.0,16.256138431284082,0.41669103540623725,9.168238742025245,0.0,10.531467894858828,3.1232612653835097
2024-05-08,34.764895627119,25.668761208685538,0.0,0.0,16.31281733887319,0.47678002544293535,9.161356718876018,0.0,10.524823047263325,3.0905660337399943
2024-05-09,34.769865195293114,25.65299764448073,0.0,0.0,16.512256383773273,0.481970394987679,9.144764260466298,0.0,10.518359598462624,2.9197865225362807
2024-05-10,34.91465107058272,25.709950314593677,0.0,0.0,16.764882413699922,1.246892749039501,9.165066712031802,0.0,9.1728222860147,3.0257344540376785
2024-05-13,34.8688590299858,25.713058958881792,0.0,0.0,16.84440316016545,1.2470435134701887,9.177166889382189,0.0,9.173931391293252,2.9755370568213317
2024-05-14,35.018535414015865,25.74107062287344,0.0,0.0,17.192872893135185,1.2484020357657335,9.253188350849742,0.0,8.507730576926194,3.038200106433839
2024-05-16,35.00106597288038,25.726208356047337,0.0,0.0,17.237934302428815,1.2476812388558598,9.247845785411133,0.0,8.502818420638238,3.036445923738236
2024-05-17,35.015113202677085,25.72238940385563,0.0,0.0,17.23097700100603,1.2474960255925707,9.2464729798876,0.0,8.501556211431433,3.0359951755496586
2024-05-20,35.04251876405686,25.704582608152492,0.0,0.0,17.181688027878987,1.3015743550008176,9.240071939426608,0.0,8.495670853261986,3.033893452222252
2024-05-21,35.04895288707689,25.70768995445626,0.0,0.0,17.191457868453522,1.3017316982388987,9.241188942718404,0.0,8.49669786824318,3.0122807808128504
2024-05-22,35.07152845841434,25.69484171096022,0.0,0.0,17.178472196519905,1.3010811160257512,9.21734797302409,0.0,8.49245137066534,3.04427717439035
2024-05-23,35.08058609627571,25.65848454513271,0.0,0.0,17.188168258255946,1.299240138664516,9.231179062838947,0.0,8.480434894119634,3.0619070047125345
2024-05-24,35.08165419911151,25.658062392521387,0.0,0.0,17.187885465634217,1.2992187625923515,9.231027184564917,0.0,8.480295367651133,3.0618566279244823
2024-05-27,35.09572877091599,25.652716328216307,0.0,0.0,17.20623665922359,1.2989480598812533,9.229103825576399,0.0,8.478528429693466,3.038737926492995
2024-05-28,35.11600742590743,25.64470140756221,0.0,0.0,17.206342145965824,1.2985422172601233,9.226220289426697,0.0,8.475879402909788,3.03230711096792
2024-05-29,35.13840527555466,25.630652237454044,0.0,0.0,17.199107195386105,1.2978308250620632,9.22116580521799,0.0,8.471235984776143,3.0416026765489974
2024-05-30,35.13698389570313,25.631213908699202,0.0,0.0,17.199484097380818,1.2978592657840846,9.221367878252714,0.0,8.471421623815662,3.0416693303643894
2024-05-31,35.16752984041543,25.619143399339823,0.0,0.0,17.191384343131432,1.297248064829241,9.217025258832612,0.0,8.467432176637633,3.040236916813823
2024-06-03,35.168005414401065,25.62068666758883,0.0,0.0,17.19241993269818,1.2973262095867895,9.215937603746053,0.0,8.467942245183844,3.037681926795239
2024-06-04,35.168958789494944,25.636551013555582,0.0,0.0,17.20306549038196,1.2981295148255458,9.194245859275078,0.0,8.47318560056877,3.0258637318981276
2024-06-05,35.16252129827804,25.64104714189137,0.0,0.0,17.206082557310072,1.2989052415578188,9.194762219967608,0.0,8.474671624560571,3.02200991643452
2024-06-06,35.09158008395228,25.63486537191702,0.0,0.0,17.23097460810285,1.3363992014984636,9.192545465530937,0.0,8.472628475920763,3.0410067930776843
2024-06-07,35.07135602452051,25.632899070146248,0.0,0.0,17.227461371533398,1.363691050242471,9.191840358710028,0.0,8.471978589754652,3.0407735350926934
2024-06-11,35.065634983676794,25.623914102089497,0.0,0.0,17.221422718250423,1.391693186564271,9.18861839026316,0.0,8.469008950745108,3.039707668410745
2024-06-12,35.05701680974112,25.615215918968907,0.0,0.0,17.21886186347797,1.4240713178420035,9.185499261582612,0.0,8.466134097574356,3.033200730813033
2024-06-13,35.04411982880804,25.613392855241372,0.0,0.0,17.21763637771232,1.4239699650845958,9.184845519268823,0.0,8.465531553288391,3.0505039005964507
2024-06-14,35.10786581864397,25.62475617525541,0.0,0.0,17.258137725048663,1.3972160522192274,9.184538649255321,0.0,8.35974465112586,3.0677409284515456
2024-06-17,35.055522053613586,25.658203108515025,0.0,0.0,17.308085456728108,1.4374297391774689,9.207495406901947,0.0,8.21819330086775,3.115070934196117
2024-06-18,35.50257027647109,25.989883905019028,0.0,0.0,7.399742418779752,10.304848700183882,9.32318659230636,0.0,8.324428990418085,3.1553391168218035
2024-06-19,35.496851731508094,25.985697607561224,0.0,0.0,7.4029939356096905,10.370395640285896,9.321684868309722,0.0,8.26754534334827,3.1548308733771027
2024-06-20,35.399801086863135,25.93412935136622,0.0,0.0,7.316240451801635,10.693497687660699,9.30041448542494,0.0,8.251138514376107,3.104778422507261
2024-06-21,35.29601072757445,25.9201921687645,0.0,0.0,7.25136559134906,10.887200947064041,9.29541637759572,0.0,8.246704294796615,3.1031098928556156
2024-06-24,35.19144109486238,25.827183807355496,0.0,0.0,7.134811280516741,11.247811693381815,9.262062016630122,0.0,8.217112984342984,3.119577122910461
2024-06-25,35.067088566083584,25.825045339279797,0.0,0.0,7.117660700546679,11.390398858096368,9.261295126051365,0.0,8.216432614623912,3.122078795318297
2024-06-26,35.026165567448224,25.83231757598035,0.0,0.0,7.004265747445119,11.531643744241736,9.263903072307626,0.0,8.218746331483755,3.122957961093189
2024-06-27,35.0325488256684,25.837025323769513,0.0,0.0,6.935406448162729,11.585656818795782,9.26559134975619,0.0,8.220244136888088,3.12352709695929
2024-06-28,34.98231944465361,25.799980408889517,0.0,0.0,6.895683766676039,11.651764156448149,9.307452259131153,0.0,8.208458018303313,3.1543419458982163
2024-07-02,35.01822976769217,25.775674107152767,0.0,0.0,6.8043427225966635,11.750974736164613,9.298683657782416,0.0,8.20072478540064,3.1513702232107264
2024-07-03,35.01370512249076,25.762615971212877,0.0,0.0,6.756842815944619,11.812752758671765,9.299479477316197,0.0,8.196570241135056,3.158033613228724
2024-07-04,34.949663856922314,25.748295635915124,0.0,0.0,6.753086976289724,11.906350919897143,9.294310294793796,0.0,8.192014118640518,3.1562781975413756
2024-07-05,34.93580625024201,25.743761820443446,0.0,0.0,6.751897878158816,11.94607393655717,9.27616603022229,0.0,8.19057165111255,3.1557224332637204
2024-07-08,34.880323316958425,25.717864706243247,0.0,0.0,6.772590920594948,12.04949437556593,9.266834607227464,0.0,8.182332289247212,3.1305597841627724
2024-07-09,34.469536689715156,25.73087750454014,0.0,0.0,6.807916653758146,12.407029296247108,9.271523466546535,0.0,8.18647240900032,3.126643980192598
2024-07-10,34.4332694935445,25.714472227537303,0.0,0.0,6.82006504032885,12.471120548099208,9.265612206400816,0.0,8.181252946604527,3.1142075374847997
2024-07-11,34.351281956206584,25.665944865798053,0.0,0.0,7.055707312049125,12.409183987695883,9.23934900455276,0.0,8.165813601098728,3.11271927259887
2024-07-12,34.32143024288201,25.660032556896457,0.0,0.0,7.048597315449971,12.477626176539367,9.237220663451344,0.0,8.163932555507186,3.0911604892736646
2024-07-15,34.31521938933023,25.655389081865927,0.0,0.0,7.048966895017451,12.491819243024597,9.235549083206577,0.0,8.162455198964931,3.0906011085902825
2024-07-16,34.3114290865594,25.656655317469728,0.0,0.0,7.049314800590975,12.492984178417824,9.236004908726606,0.0,8.162858061355923,3.0907536468795422
2024-07-17,34.013412019675386,25.640766087668005,0.0,0.0,7.235672378628459,12.600338850519934,9.230285028148694,0.0,8.157802783262548,3.121722852096975
2024-07-18,33.79238438755902,25.734132761953628,0.0,0.0,7.212515317612031,12.701226025569545,9.263895607990188,0.0,8.187508093655655,3.1083378056599327
2024-07-19,33.718582205008495,25.727764550585114,0.0,0.0,7.227227940960508,12.78057018104411,9.2616031489486,0.0,8.185481999261718,3.098769974191453
2024-07-22,33.62415373115908,25.66073626035683,0.0,0.0,7.213883736828689,12.78018201565832,9.471675853733135,0.0,8.164156444061375,3.0852119582025685
2024-07-23,33.469855663211476,25.662284543838865,0.0,0.0,7.060734737123835,13.195082120051035,9.41136215378933,0.0,8.164649042108401,3.036031739877057
2024-07-24,33.44769376821188,25.65370082146895,0.0,0.0,7.058373007145838,13.236180060477482,9.408214715833543,0.0,8.161918066208514,3.033919560653793
2024-07-25,33.08468469469185,25.375280245386904,0.0,0.0,7.97486725070074,13.173884404834938,9.3061070090619,0.0,8.073336463665365,3.011839931658298
2024-07-26,33.09526645165816,25.365099803250647,0.0,0.0,7.971667771766714,13.195707258978679,9.30237290088483,0.0,8.070097479349917,2.999788334111057
2024-07-29,50.05758057411979,18.926327120550535,0.0,0.0,5.9440641493951745,9.846059116962262,6.966104827207771,0.0,6.021553472040071,2.238310739724401
2024-07-30,49.99670060764069,18.90881013419427,0.0,0.0,5.91835451019701,9.960216243391763,6.959657450364009,0.0,6.015980310943288,2.240280743268972
2024-07-31,49.97630000292455,18.901094601838896,0.0,0.0,5.915939590623016,9.956152086517427,6.95681763855885,0.0,6.013525556233237,2.2801705233040237
2024-08-01,49.94199991976434,18.88812227062142,0.0,0.0,5.911879321657181,10.017951608917384,6.952042986903585,0.0,6.009398311386124,2.2786055807499683
2024-08-02,49.935148693609065,18.884615170837833,0.0,0.0,5.902708682697201,10.040310307992312,6.950752148772324,0.0,6.008282501184593,2.2781824949066736
2024-08-05,49.92305792429772,18.8800426496471,0.0,0.0,5.901279463182256,10.062092196778897,6.949069167085682,0.0,6.006827719140687,2.2776308798676546
2024-08-06,49.90493734640864,18.872274443313586,0.0,0.0,5.898851377750862,10.130157702146716,6.940562605635171,0.0,6.004356205807903,2.248860318937122
2024-08-07,49.89372150446673,18.85827736309341,0.0,0.0,5.894476351508568,10.16295280871378,6.93541496898671,0.0,5.999902929350121,2.25525407388068
2024-08-08,49.69532619840888,18.913167225745443,0.0,0.0,5.891420260896439,10.253172177975454,6.955601541055458,0.0,6.017366552425369,2.2739460434929595
2024-08-09,49.690097990450404,18.899185788658983,0.0,0.0,5.866867154906473,10.301338822199266,6.95086361563452,0.0,6.012918252948358,2.278728375201995
2024-08-12,49.696857518287416,18.905906521609122,0.0,0.0,5.828543281374439,10.305002077750439,6.9533354098512605,0.0,6.015056504737668,2.295298686389651
2024-08-13,49.6966542415208,18.905982921041804,0.0,0.0,5.828566834722677,10.305043720625994,6.95336350852402,0.0,6.015080811792397,2.2953079617723087
2024-08-15,49.672540358249066,18.89834603299359,0.0,0.0,5.826212441799325,10.34127512644371,6.950554764916511,0.0,6.012651078360791,2.2984201972370104
2024-08-16,49.67111726783776,18.898880414327767,0.0,0.0,5.826377187389887,10.341567542742442,6.950751303106788,0.0,6.012821095805681,2.2984851887896762
2024-08-19,49.655006582357444,18.896285130899155,0.0,0.0,5.825577081784063,10.362765578785499,6.950200689372508,0.0,6.011995386842662,2.298169549958666
2024-08-20,49.58906195245474,18.901323685331732,0.0,0.0,5.839250546537522,10.405929126067958,6.9520539088941335,0.0,6.01359844087128,2.2987823398426324
2024-08-21,49.588080233563836,18.900025618957457,0.0,0.0,5.838849530454647,10.40965822698078,6.951576469982366,0.0,6.013185451281004,2.2986244687799067
2024-08-22,49.559887242541514,18.89636145259071,0.0,0.0,5.837717547011803,10.44075972105311,6.950228761084467,0.0,6.0120196691634655,2.303025606554926
2024-08-23,49.55662740729039,18.8975826835082,0.0,0.0,5.838094826054325,10.441434484742695,6.950677939317429,0.0,6.0124082129746625,2.303174446112296
2024-08-26,49.555590671242214,18.898727730862824,0.0,0.0,5.838448569448312,10.462264576880349,6.928881932483839,0.0,6.0127725184117375,2.303314000670724
2024-08-27,49.55358896175012,18.897964350542363,0.0,0.0,5.838212735756044,10.465881293631561,6.928602052685296,0.0,6.012529643215198,2.3032209624194198
2024-08-28,49.58311126194762,18.90552453370747,0.0,0.0,5.754476367340698,10.470068198532875,6.959660419360296,0.0,6.014934972410724,2.312224246700313
2024-08-29,49.55075363842036,18.889800039727326,0.0,0.0,5.749690135208614,10.505773154509033,6.955486817077657,0.0,6.009932106259298,2.3385641087977063
2024-08-30,49.25441034539635,18.966455125186773,0.0,0.0,5.75680661926811,10.620160840323136,7.008036048726613,0.0,6.034320498843756,2.3598105222552572
2024-09-02,42.328553299712176,16.30353267218016,0.0,8.473585560686816,4.948541210530314,9.162526120543612,6.024095906910045,5.554735722871684,5.187091670950126,2.0173378356150677
2024-09-03,42.283486884499666,16.298250664531256,0.0,8.470840294084471,4.946937985447106,9.197877787658838,6.0353820895731305,5.552936103294394,5.185411160447745,2.0288770304633967
2024-09-04,42.1784692229984,16.311661151644696,0.0,8.477810250366408,5.0207387160671555,9.275176266264912,5.970617804941869,5.557505156721524,5.189677807892087,2.0183436231029424
2024-09-05,42.30555337901425,16.306487545393406,0.0,8.475121324223277,5.054000370366566,9.48937543894156,5.641792695611636,5.555742470312512,5.188031786110523,1.9838949900262748
2024-09-09,36.65618946535996,14.159879803640102,13.181082084606821,7.359445063702314,4.373552102351419,8.324925806966435,4.897586297233865,4.824377130918526,4.505072370998887,1.7178898742216782
2024-09-10,36.62005365653634,14.156323641874128,13.177771741525277,7.35759678691485,4.39060866494031,8.322835055966436,4.926614553220541,4.823165519963099,4.503940951358263,1.7210894277007596
2024-09-11,36.65497974310898,14.14656409469835,13.168686820310093,7.352524367354602,4.406026533668745,8.31709718903009,4.923218083320205,4.819840369124542,4.500835877943463,1.710226921440929
2024-09-12,36.65830509779105,14.147847476751135,13.16988148893852,7.353191391357925,4.400983025767314,8.31785171947241,4.9236647196686345,4.8202776270046614,4.501244195606298,1.7067532576420519
2024-09-13,36.66118755993442,14.148959929567848,13.170917043766364,7.3537695767312545,4.398304826069756,8.313666954447369,4.924051870059883,4.820656648013498,4.5015981308457285,1.706887460563876
2024-09-16,36.64467497649031,14.142587089596354,13.16498472457007,7.350457361774605,4.396323783438925,8.354963440618866,4.921834025445478,4.818485373691693,4.499570563826904,1.7061186605467953
2024-09-17,36.6387399529553,14.14262984119926,13.16502452098042,7.350479581459895,4.396337073078752,8.354988696823904,4.921848903649339,4.818499939483087,4.499584165571251,1.7118673247987906
2024-09-20,36.64065524153048,14.142202336800866,13.164626567703635,7.350257390651915,4.396204180295961,8.354736141644526,4.921700125658387,4.818354285531812,4.499448151828169,1.7118155783542441
2024-09-23,36.7579774400369,14.119922437336013,13.143886760038914,7.338677652800309,4.389278315085486,8.341573928514054,4.881955109439177,4.810763356869425,4.492359634065331,1.7236053658143842
2024-09-24,36.653548585860584,14.146478544173421,13.168607183441203,7.352479903390422,4.397533469771485,8.357262380729063,4.891136868194374,4.819811221419778,4.500808659399837,1.712333183619837
2024-09-25,36.62032968825139,14.133657673059433,13.156672551446219,7.345816393675605,4.393548010799534,8.349688242506993,4.9773334769265825,4.815443054580899,4.496729602725011,1.7107813060283332
2024-09-26,36.66403906228822,14.156366476565893,13.177811615280993,7.357619049784681,4.433891382837117,8.363103837678846,4.78834882595369,4.82318011406349,4.503954579537957,1.7316850560091186
2024-09-27,36.747156797121775,14.177343742876387,13.046125955291526,7.3685217580802,4.531674214719627,8.375496499077919,4.640595063344363,4.830327225851225,4.510628654755049,1.7721300888819302
2024-09-30,44.52645358599986,12.404768609941568,11.361956705636766,6.454403810447956,4.015462177510519,7.328318897299882,4.153187854382212,4.226397598428313,3.946670530276376,1.5823802300765477
2024-10-02,44.513912241409095,12.390576162903907,11.348957352415479,6.449667656197475,4.050064474562356,7.31993447828366,4.166974996516483,4.221562125396778,3.94215509639467,1.5961954159200993
2024-10-03,44.29770582749729,12.3887715843032,11.34730447644674,6.44872831874609,4.256020345198973,7.31886839411256,4.182256246046718,4.220947291948125,3.9415809561259616,1.59781655957434
2024-10-04,44.82655281078818,12.493879674690831,11.443576612586332,6.503440241909711,3.636791186401483,7.380962708748101,3.927991115242582,4.2567584057833034,3.9750218864544844,1.5550253573949921
2024-10-07,44.63991180868144,12.484178068787017,11.434690576117587,6.498390264169504,3.657982918607746,7.41419018149508,4.079175364442137,4.253452995970184,3.9719352474916056,1.5660925742377045
2024-10-08,44.65741582227656,12.490043905287457,11.440063298693557,6.501443608538322,3.6463533221796185,7.417673825123693,4.0810920125076,4.255451530411073,3.973801507538822,1.536661167443296
2024-10-09,44.72625544442611,12.50152488007735,11.450579120681299,6.50741980131503,3.6267248339982,7.424492225990149,3.980096193575733,4.259363184534209,3.977454266109893,1.5460900492920282
2024-10-10,44.69712118971639,12.49965444607098,11.448865925468283,6.506446184143777,3.639006484984236,7.423381399681141,3.98030222243482,4.258725913655476,3.97685917344804,1.5696370603968581
2024-10-14,44.6395181719508,12.49504755044628,11.444646310392734,6.504048156375298,3.6376652860633976,7.420645424583733,4.0584232261666875,4.25715630980258,3.97539345491916,1.5674561092993315
2024-10-15,44.277976246749695,12.385623033517607,11.344420609859924,6.447089403339838,4.37142205963039,7.355659634205125,4.102302339467481,4.2198745571074205,3.9405792209877015,1.5550528951348175
2024-10-16,44.295164643735376,12.370165907522924,11.330262893431065,6.439043504240799,4.391613810680915,7.3467442536375325,4.123623162658544,4.214608198480612,3.935661419973896,1.5531122056383382
2024-10-17,44.2881014549466,12.371147203729251,11.331161696573814,6.439554298437927,4.3972506971690795,7.347327053603098,4.131618619613882,4.2149425334497,3.935973626750238,1.5429228157264119
2024-10-18,44.28693039555764,12.370820087695616,11.330862079682218,6.439384024701322,4.39713442572042,7.349776961795176,4.131509371969094,4.214831082566381,3.93586955232124,1.5428820179908926
2024-10-21,44.29419039311874,12.370558407323802,11.330622397576992,6.439247812195288,4.354735345976253,7.37130335106066,4.145964688548406,4.214741926103268,3.9357862967407247,1.5428493813558701
2024-10-22,44.30353532792378,12.365196398342452,11.325711148055374,6.436456725207518,4.366062704768584,7.368372563629137,4.145489114904528,4.212915049472666,3.9340803332120844,1.5421806344838773
2024-10-23,44.317837312091015,12.370885509518406,11.33092200179294,6.439418078728262,4.325499883791416,7.374406882012587,4.147396415661722,4.214853372271527,3.9358903667667304,1.542890177365393
2024-10-24,44.328599910592104,12.366732596405065,11.327118205004805,6.4372563625147485,4.344401309214184,7.374574600985463,4.12987993257346,4.213438443661359,3.934569086191929,1.5434295528568809
2024-10-25,44.328657120536654,12.366896044194341,11.327267912489384,6.4373414420063,4.375650215299109,7.378108419056375,4.094513674581968,4.213494131547671,3.9346210883367054,1.5434499519514964
2024-10-28,44.373877539737244,12.37383020788614,11.333619152898084,6.440950882818236,4.3870960752762835,7.390179836886919,4.002389105335631,4.215856653066262,3.93682724472342,1.5453733013717796
2024-10-29,44.377314218875455,12.374124754828149,11.33388893863195,6.441104203362828,4.381910722867962,7.390884731194139,4.0024843782989645,4.215957007416066,3.9369209570506998,1.5454100874737815
2024-10-30,44.37351595666362,12.370264030138104,11.330352767328803,6.439094580013963,4.380543567513338,7.393866909026012,4.009167802696348,4.2146416295907105,3.935692638422693,1.5528601186064142
2024-10-31,44.345610810775284,12.369708022566948,11.319267711064148,6.438805161346006,4.382990622180238,7.415214944980499,4.035427076444005,4.214452193645766,3.93551574042768,1.5430077165694283
2024-11-01,44.37066877667888,12.369838843381123,11.292947668665052,6.438873257515453,4.383036976257527,7.4152933675636845,4.0354697547234535,4.214496765277227,3.9355573620546758,1.5438172278829192
2024-11-04,44.430790846142344,12.382246680094966,11.304275306192501,6.445331909807689,4.416546379432527,7.422996102097329,3.880719971707976,4.218724208201641,3.939505008725309,1.5588635875977204
2024-11-05,44.47316424969867,12.394055561402674,11.31505613206436,6.4514787877918,4.420758415691547,7.430075373103789,3.787726961390553,4.222747582531979,3.943262093223871,1.5616748431007539
2024-11-06,44.468917438290404,12.389919891679924,11.311280504722301,6.449326047281846,4.419283289439225,7.456991862988635,3.786463066159919,4.221338528874169,3.9419462987636136,1.5545330717999606
2024-11-07,44.46061555043025,12.386869143486084,11.3084953480085,6.447738041066936,4.418195137083828,7.463892872160227,3.7987688095441943,4.220299116109184,3.9409756802562868,1.5541503018545115
2024-11-08,44.569889329224466,12.400034183118706,11.320514268021078,6.454590840258414,4.422890893001695,7.47209070621957,3.620986765114995,4.224784543740776,3.945164236736602,1.5690542345637006
2024-11-11,44.553609057948485,12.397274102686373,11.317994474167797,6.453154135357941,4.444695036821733,7.470957487466914,3.6201807822790983,4.223844163659737,3.9442860963660715,1.5740046632458493
2024-11-12,44.36493337021426,12.412173393793594,11.331596665506295,6.466215712876592,4.5030972425111875,7.496384982687439,3.6643269496523168,4.228920463761247,3.9490264180104235,1.583324800986645
2024-11-13,44.178648405520946,12.452842793164573,11.368725475721817,6.4874027444223605,4.540210394405579,7.521213611338065,3.6763333865117764,4.242776832810587,3.9619656936251935,1.5698806624790993
