date,THE HONGKONG AND SHANGHAI BANKING,CHINA INTERNATIONAL CAPITAL CORPORATION,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIBANK N.A.,BANK OF CHINA (HONG KONG) LTD,HANG SENG BANK LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,BOCI SECURITIES LTD,UBS SECURITIES HONG KONG LTD,TOTAL_CCASS_PCT
2024-04-30,27.27187761715107,22.24630661875253,3.810750698027073,2.9560028886861236,8.286322417155683,4.368987201275404,2.293544925267499,3.038284244408216,0.9743228380620435,1.3735074040600166,76.61990685284566
2024-05-02,27.26894165113493,22.24630661875253,3.86530996438152,3.01611177658521,8.192370423544233,4.375537412377241,2.293544925267499,3.0385004634294352,0.9759889497665555,1.380930923788561,76.65354310902772
2024-05-03,26.88333463064746,22.24630661875253,3.927436896478657,3.016472141620576,8.286283425658855,4.37416802524285,2.293544925267499,3.0856362100553376,0.9722411533987467,1.407497034195759,76.49292106131827
2024-05-06,26.9239943292958,22.24630661875253,3.927436896478657,3.016472141620576,8.320512049886053,4.383537516162372,2.293544925267499,3.1396044777517833,0.9723852994128933,1.4099194800364978,76.63371373466467
2024-05-07,26.812094859608987,22.24630661875253,3.927436896478657,3.016472141620576,8.40479285497037,4.3960066508970925,2.2937611442887187,3.181839259896705,0.9742558101654651,1.4104960640930837,76.6634623007722
2024-05-08,26.765198755731607,22.24630661875253,3.9275089694857304,3.012508126231548,8.424713401687372,4.388511562672525,2.2937611442887187,3.1245246424818482,0.9738228676119762,1.41373934941138,76.57059543835524
2024-05-09,26.86461820765963,22.246450764766678,3.971833868835776,3.041553548082065,8.513104602438085,4.280753840410182,2.2937611442887187,3.1648076875952267,0.9704440129673755,1.4060991782235732,76.75342685526732
2024-05-10,26.938739817885924,22.246450764766678,4.006861350273374,3.0357156345091325,8.523615873935663,4.169193834586682,2.2577246407520963,3.147149800862281,0.9613538049502623,1.417002382733614,76.7038079052557
2024-05-13,26.961817955115812,22.246450764766678,4.005347817124835,3.0493374328459755,8.691749874953333,4.084291688108387,2.2577246407520963,3.1435461505086195,0.957101497532941,1.414095822504364,76.81146364421303
2024-05-14,26.96199489434818,22.246883202809116,4.0011675827145865,3.032039911148397,8.518020630177544,4.008903466855786,2.2581570787945355,3.1039276185204563,0.939515539661055,1.4141625621089138,76.48477248713857
2024-05-16,26.989974284351074,22.246883202809116,4.193098000550638,3.408765519120248,8.265432993004595,3.9780686884586607,2.2363189576513425,3.09125718387698,0.933474740573211,1.398544918060198,76.74181848845608
2024-05-17,26.97799438118837,22.246883202809116,4.237711191928977,3.502604574329613,8.264078308763645,3.951834113884,2.2074897548220442,3.1918563267847797,0.926988169936619,1.378255501692995,76.88569552614017
2024-05-20,26.99425866425654,22.246883202809116,4.343154001277134,3.514496620496698,8.304508526957468,3.94823089596838,2.2074897548220442,3.185441829155261,0.9322490670149234,1.3690441389509918,77.04575670170857
2024-05-21,27.049346586117874,22.246883202809116,4.3055318915848995,3.542100582205751,8.288072638059448,3.9476873213490338,2.2074897548220442,3.0861252254083293,0.9305441800326059,1.3951345675115066,76.99891594990062
2024-05-22,27.072124683419318,22.246883202809116,4.377642376621823,3.6210925979580275,8.217536299570012,3.8915645752521475,2.1707325212146897,3.064342600480583,0.9140894080067345,1.3918735522334704,76.96788181756592
2024-05-23,27.201309566538523,22.245874180710093,4.381173953968412,3.6511470419075707,8.044303709885966,3.900573701136303,2.1642459505780973,3.1148657784389275,0.9101253926177061,1.377841226048338,76.99146050182993
2024-05-24,27.206768664386278,22.246018326724236,4.381462245996705,3.6191466267670505,7.957917796411053,3.903024615814836,2.1656874107195625,3.117460406693564,0.9138006835403991,1.377919064895977,76.88920584194966
2024-05-27,27.300134848596237,22.246018326724236,4.25454168054072,3.553920555365763,8.021158616832507,3.9159256840809467,2.1656874107195625,3.119418630295744,0.9135844645191793,1.373837210140384,76.86422742781528
2024-05-28,27.401740202755782,22.246018326724236,4.228090886944839,3.5540647013799096,8.030095669709588,3.9193131154133893,2.1656874107195625,3.1180492431613525,0.9150259246606443,1.382974914269158,76.96106039573847
2024-05-29,27.413640176953646,22.246018326724236,4.246469503748517,3.563506265306505,7.857135732211301,3.9237100012828994,2.1656874107195625,3.120162784093776,0.9158182953004076,1.379443336922569,76.83159183326342
2024-05-30,27.45481721564676,22.261874388280354,4.244379386543393,3.574965873431151,7.859515654977867,3.9154936784765497,2.1656874107195625,3.1862445062350355,0.9143047621518694,1.3923962977537725,76.96967917421631
2024-05-31,27.564469737265064,22.262306826322792,4.290217819041977,3.5996869148572737,7.7864220220514575,3.907998518178975,2.1656874107195625,3.187469747355281,0.9114934824379703,1.436517086347787,77.11226956457814
2024-06-03,27.447364001839304,22.27693764675866,4.323803840338109,3.6060293394797194,7.604776566470772,3.9265937864419143,2.1656874107195625,3.2588940973648666,0.9089704947523644,1.4620467148402645,76.98110389900553
2024-06-04,27.62422885486082,22.30028930105039,4.3185425108217625,3.561055783066015,7.844824076997035,3.9437471621253466,2.1656874107195625,3.0808016968868785,0.9139723614432476,1.4353406386533303,77.1884897966244
2024-06-05,27.689224508858494,22.277658376829393,4.349029392813745,3.4716131812881175,7.830321114075714,3.9527418734080872,2.1656874107195625,3.0803047535031087,0.9167111357120309,1.391736469374017,77.12502821658227
2024-06-06,27.7021754516455,22.251423802254735,4.342398676163006,3.3611973344519064,8.070825062955771,3.9497873125561265,2.1656874107195625,3.029853648551837,0.9158458271891095,1.3745759584628845,77.16377048495043
2024-06-07,27.729269640975524,22.24623454574546,4.308091924796142,3.372801088590699,8.126058428145374,3.951949935206367,2.1656874107195625,3.0274031663113465,0.9120255253761851,1.3741255021686767,77.21364716803534
2024-06-11,27.80380134661206,22.24623454574546,4.276091509655621,3.3580981951477566,7.283786744620831,3.9636978353593055,2.1656874107195625,3.026610363233541,0.9121696713903316,1.3700721883238847,76.40624981080836
2024-06-12,27.878642245448948,22.24623454574546,4.246685722769737,3.549668247948442,6.731801205348971,3.9890675338490875,2.1656874107195625,3.0241598809930506,0.910223700199354,1.5575099352640251,76.29968042828665
2024-06-13,27.94271781543833,22.24673905679497,4.231622464291428,3.43190095439076,6.159285742085303,4.064600477699891,2.1656874107195625,2.8552211127784,0.9110160708391171,1.5507830011488437,75.5595741061866
2024-06-14,27.99165704492022,22.24673905679497,4.1800902642340585,3.425486456761241,6.171879635195268,4.061976804023404,2.1656874107195625,2.862932924535237,0.9123133849664357,1.5530893373751875,75.57185231952559
2024-06-17,27.96821133535426,22.24760393287985,4.184847082700893,3.3975221300168217,6.758125078379395,4.075094595821784,2.1656874107195625,2.8297685303304836,0.9132498295473382,1.5554480706776737,76.09555799642807
2024-06-18,27.99810556100908,22.24760393287985,4.152342156510859,3.4023510214907295,7.549745221919996,4.068104018646728,2.1656874107195625,2.936724872827179,0.9113725439321015,1.3676120483004464,76.79964878823652
2024-06-19,27.948626360558194,22.24760393287985,4.128702210190835,3.4292352621511486,7.46887945212983,4.073649459956958,2.1656874107195625,3.014990392668157,0.9117329089674676,1.3655770669457332,76.75468445716773
2024-06-20,28.034512015291007,22.24760393287985,4.109674936323499,3.421667596408458,7.552051341927318,4.069109292949387,2.1656874107195625,3.017203033985306,0.9118045495364985,1.3647390740924927,76.89405318411337
2024-06-21,28.042678175284436,22.247315640851557,4.14081047537914,3.4076854330362485,7.504396093066433,4.057632891814092,2.1656874107195625,3.029095080152391,0.909875371356169,1.3691244282808714,76.8743009999409
2024-06-24,28.044257871453464,22.24738771385863,4.140305964329627,3.4148206607365,7.595871153643794,4.057345032223841,2.1656874107195625,3.0321942194565406,0.9106677419959321,1.3579629141134804,76.96650068253138
2024-06-25,28.078521667308117,22.24738771385863,4.128846356204981,3.384045486716224,7.666055847931721,4.061381553057986,2.1656874107195625,2.974968251840384,0.9099465794871573,1.3532533034662793,76.97009417059104
2024-06-26,28.085448459871916,22.24738771385863,4.118035405143995,3.281413524643923,7.617599940035258,4.071760570587583,2.1656874107195625,2.9766980040101423,0.9108109510609866,1.324640319658201,76.7994822995902
2024-06-27,28.02504118972354,22.24782015190107,4.054322866891246,3.2463139701992527,7.650575286742459,4.04905757335951,2.1656874107195625,2.974896178833311,0.9098740019690346,1.3163648969860509,76.63995352732505
2024-06-28,28.03343783919359,22.24782015190107,4.061818459626863,3.2797558454812386,7.575455032930158,4.0608780510305715,2.1656874107195625,2.9777070261091674,0.9055491170335904,1.324292927764108,76.63240186178993
2024-07-02,27.96409322787611,22.246811129802044,4.060160780464179,3.2832874228278275,7.541496177968435,4.071257068560169,2.1656874107195625,2.9800359932597322,0.9070765602724936,1.32408824042402,76.54399401217458
2024-07-03,27.944459820019286,22.246811129802044,4.067368081171503,3.3176662472017657,7.555904581104475,4.060806482534548,2.1656874107195625,2.9677115090502073,0.9057360023409313,1.3484489168147766,76.5806001807591
2024-07-04,27.922486273695803,22.246666983787897,4.0251332990265825,3.401775446456242,7.506662068408815,4.055833445046495,2.1656874107195625,3.0129128161662635,1.0367647292000906,1.3448452664611146,76.71876773896886
2024-07-05,27.865764817129158,22.246811129802044,4.0525210417144155,3.345486427932038,7.509621314006236,4.064569198014821,2.1656874107195625,3.023075110163591,1.0344485189717776,1.3433317333125763,76.65131670176622
2024-07-08,27.81012380701155,22.247676005886923,4.097927036170559,3.344261186811793,7.5316600864011205,4.06091725874642,2.1656874107195625,3.022786818135298,1.0352175379572492,1.3467191646450187,76.6629763124855
2024-07-09,27.7863165071691,22.247676005886923,4.151116915390614,3.352982020667655,7.5471335123626835,4.0430287383908405,2.1656874107195625,3.03792214962068,1.0336319318016378,1.345565996531847,76.71106118854154
2024-07-10,27.795524626625788,22.247676005886923,4.179946118219912,3.3651623588630337,7.540216305508827,4.097300145155036,2.1659036297407823,3.033597769196285,1.0340639374060347,1.3264666496574369,76.78585754626006
2024-07-11,27.815575337193565,22.247676005886923,4.191982310401144,3.368910155230843,7.44322845269344,4.096723993536493,2.1659036297407823,3.0649495272731464,1.0309643656638428,1.331439687145491,76.75735346476567
2024-07-12,27.78474344171672,22.24782015190107,4.174756861710638,3.383468902659638,7.403625704693827,4.1232472925774895,2.1659036297407823,3.085562407296095,1.0324053933672652,1.3460705075813597,76.74760429324489
2024-07-15,27.744343350039856,22.24782015190107,4.2009914362853,3.3735228276835305,7.394239492836665,4.09654626150105,2.1659036297407823,3.086859721423413,1.0293226867087284,1.3411799216133975,76.68072947973378
2024-07-16,27.79688248207905,22.24760393287985,4.183477695566501,3.3593244452901008,7.559792991909084,4.105483746816175,2.1659036297407823,3.0864993563880465,1.0283103492513777,1.346080886094378,76.87935951601534
2024-07-17,27.81524394550704,22.24760393287985,4.171729795413562,3.4014150814208763,7.782407771776499,4.107213931423975,2.1659036297407823,3.0869152176388597,1.027949551777969,1.3460318764495685,77.15241473402898
2024-07-18,27.754601645282605,22.24760393287985,4.139369015237675,3.333161943722513,7.583089582423412,4.137413025898715,2.1659036297407823,3.1169696615884024,1.0287418503447252,1.3034573421493036,76.81031162926799
2024-07-19,27.67032797542599,22.24663094728436,4.194072427606268,3.272620617780987,7.911850892480047,4.208151024661942,2.1659036297407823,3.1945993533609807,1.0352300786604798,1.3091575242057194,77.20854447120755
2024-07-22,30.55646192166817,22.24663094728436,4.14081047537914,3.295467761023206,7.89619166230625,4.2242959548304055,2.1659036297407823,3.1947305262338537,1.0361664511683755,1.3196055156030853,80.07626484523763
2024-07-23,30.64837936636295,22.24663094728436,4.104269460793005,3.3885140131547655,7.920130135021572,4.2320803441053645,2.1659036297407823,3.198982833651175,1.0378236258200106,1.3047011060323666,80.24741546196636
2024-07-24,30.6233227530159,22.24663094728436,4.118035405143995,3.3968744819752614,7.773618756855945,4.2315043366328355,2.1659036297407823,3.1976855195238567,1.037174392172295,1.315945648303906,80.10669587064913
2024-07-25,30.606362821283444,22.246919239312653,4.10794518415374,3.4613067412766436,7.656412695804342,4.25622977451239,2.1659036297407823,3.19530711029044,1.0380348718037424,1.3160257934877713,80.05044786166596
2024-07-26,30.689388258730567,22.246919239312653,4.112557856606428,3.4824241323491045,7.728987547225838,4.255941986995147,2.1659036297407823,3.200063928757274,1.0396199734483043,1.32988903639831,80.2516955895644
2024-07-29,30.661599934269418,22.246919239312653,4.057566152209542,3.4875413158513044,7.987245528230276,4.256807439664082,2.1659036297407823,3.205901842330207,1.0432951202249832,1.3411555609370067,80.45393576277026
2024-07-30,30.553736985416748,22.246919239312653,4.069025760334188,3.3965851809248693,7.917758212358791,4.260555236031891,2.1659036297407823,3.205685623308987,1.0464951617390352,1.3517487794436254,80.21441380861157
2024-07-31,30.513574086006162,22.246919239312653,4.082143047621519,3.392837384557061,8.246189572189044,4.2675447321118405,2.171582982698154,3.160639993888209,1.0454134900488798,1.346790156556986,80.4736346849905
2024-08-01,30.420038025718533,22.2470633853268,4.0870440121025,3.4003329772926785,8.050300112001453,4.2705003019859,2.171582982698154,3.164820228298457,1.0426020661889668,1.3378408512687012,80.19212494288213
2024-08-02,30.187387512054208,22.2470633853268,4.120197595356192,3.401197853377557,8.068144811968732,4.2710768860424855,2.171582982698154,3.1209277669908513,1.0424146763705764,1.3090116484394032,79.93900511862496
2024-08-05,30.20297668726513,22.2470633853268,4.104773971842517,3.40191858344829,8.114043641647244,4.276482361572978,2.1715109096910807,3.119838023123904,1.0246126436234848,1.323354176846979,79.9865743843884
2024-08-06,30.13092054527554,22.2470633853268,4.133386955650596,3.4115763663961047,8.138920432841651,4.28830579423733,2.1715109096910807,3.1133514524873114,1.0269155203454892,1.3158585841113615,79.97780994636327
2024-08-07,30.04895371615632,22.2470633853268,4.141170840414507,3.400405050299752,8.174296675560475,4.185141789226815,2.1715109096910807,3.1118379193387735,1.0255736650997995,1.3158389802534376,79.82179293136777
2024-08-08,30.024140781646175,22.2470633853268,4.149891674270369,3.398098714073408,8.17676135618336,4.174619778851185,2.1715109096910807,3.0962701498109526,1.0250685053932231,1.311586672836116,79.77501192808268
2024-08-09,29.90912228050526,22.2470633853268,4.148378141121831,3.3829633825880263,8.363461147604077,4.175772946964357,2.1715109096910807,3.0954052737260733,1.0252126514073696,1.308196502729405,79.82708662166428
2024-08-12,35.10280191022298,22.2470633853268,4.148594360143051,3.4017744374341436,8.38414213661871,4.126115221674948,2.171150544655714,3.080342015247765,1.0249958558020933,1.3031513922342777,84.99013125936048
2024-08-13,35.11444890816602,22.2470633853268,4.152774594553299,3.3922608005004746,8.521272636329696,4.122655717335432,2.171150544655714,3.077242875943616,1.0247363929766296,1.3029351732130579,85.12654102900073
2024-08-14,35.14627123090606,22.2470633853268,4.161855793444528,3.3855580108426633,8.509113487598398,4.113070007394691,2.171150544655714,3.0774590949648357,1.0262499261251679,1.3007719739787615,85.13856345523762
2024-08-15,35.168352093937074,22.2470633853268,4.229388201072158,3.378566929156558,8.436590024230945,4.108936260074005,2.171150544655714,3.077026656922396,1.0261825378635543,1.3007961905091383,85.14405282374834
2024-08-16,35.1734542862538,22.2470633853268,4.22297370344264,3.3762605929302145,8.390278864878969,4.109297201693427,2.171150544655714,3.080822886350958,1.0254900604115946,1.3015165602148353,85.09830808615895
2024-08-19,34.998558035347486,22.2470633853268,4.23587477170875,3.3877202010548606,8.545592086960408,4.110739238418948,2.171150544655714,3.0811832513863244,1.0238318046648534,1.308219349872647,85.1099326693968
2024-08-20,34.93764711902569,22.246054363227774,4.220090783159709,3.3877202010548606,8.632358690058682,4.168255516107596,2.170790179620348,3.080174229287299,1.0231090565499228,1.304399480497765,85.17059961858965
2024-08-21,34.81473597495319,22.246054363227774,4.229604420093377,3.3872877630124214,8.740633464073769,4.175823758434344,2.170790179620348,3.0819760544641297,1.0233246989870861,1.304111188469472,85.17434186533592
2024-08-22,34.762987555874595,22.24591021721363,4.198901319080176,3.4251260917258746,8.761819396575955,4.182094686633773,2.170790179620348,3.088174333072429,1.0237565604454688,1.3069220357453286,85.16648237598758
2024-08-23,34.81414425556512,22.24591021721363,4.196667055860905,3.408693446113175,8.790072519859716,4.186707935670516,2.170790179620348,3.060425288400138,1.0214496476350685,1.295821062903879,85.19068160884248
2024-08-26,34.85796464386565,22.258739212472666,4.179297461156253,3.4126574615022034,8.780751101635913,4.186279677862488,2.170790179620348,3.067200151065023,1.0230310735562695,1.3056229918658404,85.24233395460266
2024-08-27,34.890416812614504,22.258739212472666,4.2074780069218916,3.4148917247214734,8.781497129332129,4.132369861374778,2.170790179620348,3.0714524584823444,1.021905941842849,1.3056950648729135,85.2552363922559
2024-08-28,34.82977602592322,22.258739212472666,4.207550079928965,3.4339189985888106,8.845375940012195,4.074781366533043,2.170790179620348,3.0706596554045387,1.021547738997695,1.3041815317243755,85.21732072920585
2024-08-29,34.83198679334218,22.258739212472666,4.207045568879452,3.472261838351777,8.789463502949948,4.070962073742218,2.170790179620348,3.0842814537413816,1.0227003305268105,1.2967815077961373,85.20501246142292
2024-08-30,34.84424814159751,22.259604088557545,4.221964681343613,3.4930909373959445,8.737076949466733,4.084512375656044,2.170790179620348,3.0855787678687,1.0239538242658284,1.304997830602487,85.22581777637475
2024-09-02,35.034949426370936,22.259604088557545,4.27364102741513,3.5312175581376914,8.684293994444612,4.085089608369694,2.180491494664435,3.0844255997555283,1.0246739056794971,1.308603210708319,85.46698991410338
2024-09-03,34.827785873978904,22.259748234571692,4.361858388072782,3.5504610510262475,8.802822234810973,4.096982231120836,2.180491494664435,2.978334133343712,1.030078804625934,1.2977500969381945,85.38631254315371
2024-09-04,34.854446183806346,22.259748234571692,4.368633250737667,3.546208743608926,8.754113494805699,4.108442559975553,2.180491494664435,2.9797064033983864,1.032384420122207,1.2976780239311214,85.38185280962203
2024-09-05,34.85840306396767,22.259748234571692,4.358543029747413,3.5785695237848127,8.741077361724333,4.111398201922619,2.176887844310773,2.9766793371013103,1.0325279174792898,1.294939249662338,85.38877376427226
2024-09-09,34.823939553810426,22.25996445359291,4.357966445690828,3.594065220305561,8.536031098061091,4.11067862502,2.176887844310773,2.9755982419952116,1.0333195673889823,1.3017141123272231,85.17016516250301
2024-09-10,34.88292864339862,22.25996445359291,4.3744711643106,3.5844795103648193,8.555698668523268,4.118859559979877,2.176887844310773,2.9770397021366763,1.0380397006952162,1.2994077761008793,85.26777702341364
2024-09-11,34.687984564844804,22.25996445359291,4.399696716786236,3.5884435257538474,8.652936254308162,4.121526909898651,2.176887844310773,2.9835334800739757,1.0437299366766561,1.2943976930871897,85.2091013793332
2024-09-12,34.68102692503398,22.25996445359291,4.467229124413866,3.605885193465573,8.619901591516141,4.120446463449616,2.176887844310773,2.9872812764417844,1.0452428211681304,1.1658915214755938,85.12975721486838
2024-09-13,34.64445578393089,22.25996445359291,4.530437151617102,3.615687122427534,8.541605801012194,4.120016259670396,2.176887844310773,2.9800019027273867,1.0460645255217724,1.1658915214755938,85.08101236628656
2024-09-16,34.71167323251761,22.25996445359291,4.52971642154637,3.611002376967773,8.546551090392523,4.116270553419792,2.176887844310773,2.9854794512649536,1.0463507274328603,1.1675490564922644,85.15144520793784
2024-09-17,34.70750020540807,22.25996445359291,4.503481846971709,3.6180655316609514,8.507278508838313,4.123874255666019,2.176887844310773,2.99311198271401,1.0455218878515182,1.1675490564922644,85.10323557350654
2024-09-19,34.54211427607709,22.25996445359291,4.503481846971709,3.6180655316609514,8.498184120586789,4.12854300091821,2.176887844310773,2.99311198271401,1.045105450016649,1.1784320805603243,84.94389058740943
2024-09-20,34.54751975160759,22.25996445359291,4.503481846971709,3.6180655316609514,8.497127025792047,4.126543623628991,2.176887844310773,2.9944092968413285,1.044798491079524,1.1675490564922644,84.93634692197809
2024-09-23,34.4593926984278,22.261477986741447,4.590762258537408,3.513703817418893,8.56186336111027,4.143913866990707,2.176887844310773,2.99332820173523,1.04501406144368,1.1705408790888818,84.91688497580509
