date,HAITONG INTERNATIONAL SECURITIES CO LTD,FUTU SECURITIES INTERNATIONAL,VALUABLE CAPITAL LTD,THE HONGKONG AND SHANGHAI BANKING,BRIGHT SMART SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,HUATAI FINANCIAL HOLDINGS (HONG KONG),BANK OF COMMUNICATIONS TRUSTEE LTD
2024-04-29,63.06121860929251,11.72233166664392,5.028003111962401,8.553953572311421,2.830490558712509,2.8037992632595836,2.6254528800059447,3.3747503378117076,0.0
2024-04-30,13.859466666666668,2.5770666666666666,1.0444733333333334,1.8801333333333332,0.6221333333333333,0.6176,0.5770666666666667,0.7420266666666666,0.0
2024-05-02,63.075129891937806,11.823471575738512,4.718538341486246,8.571424229576307,2.836271573307074,2.962706311251324,2.6308151241476674,3.3816429525550604,0.0
2024-05-03,62.99917175140385,11.900032674027187,4.719983587000296,8.571841067452869,2.836409504342606,2.9628503909485344,2.6309430636079725,3.3787679612166897,0.0
2024-05-06,63.04345510947073,11.936728946795903,4.616803007459314,8.581178428690748,2.839499223336716,2.9660778428082195,2.633808966695522,3.3824484747428487,0.0
2024-05-07,62.89475882071568,12.079540191485647,4.63121929737979,8.565072471470765,2.8390290569218037,2.975696052601608,2.638584129924757,3.3760999794999504,0.0
2024-05-08,62.74952473285662,12.164411328730107,4.705516436732954,8.557691286490881,2.836582446142712,2.976772977819855,2.6363102580325077,3.3731905331943564,0.0
2024-05-09,62.71915918120901,12.185076012603787,4.705059567605781,8.556860401081972,2.836307036001499,2.988620486159046,2.6360542927664765,3.372863022572428,0.0
2024-05-10,62.602657691462184,12.333022536556523,4.702006534312722,8.551307999605818,2.8344666045073112,2.971520402671336,2.6343438018784258,3.3706744290056774,0.0
2024-05-13,62.50714574901855,12.424277805493091,4.702805076097488,8.55276026827075,2.834947981979824,2.9720250559908292,2.634791192494727,3.37124687065474,0.0
2024-05-14,62.49083993439648,12.400339244831295,4.70545932323994,8.557587416990462,2.836548016950104,2.9894812861566566,2.636278259655809,3.383466517779251,0.0
2024-05-16,62.48249089830228,12.402286692475677,4.706658997819234,8.559769206137709,2.837271205551922,2.9902434656715373,2.636950388728615,3.384329145313024,0.0
2024-05-17,62.4468270770258,12.409721747972107,4.707323180586856,8.559873128609045,2.837305652302579,3.0175965762935646,2.6369824034237066,3.384370233786337,0.0
2024-05-20,62.41231604007629,12.405260354787169,4.706551772797829,8.558470388123386,2.8368406917302815,3.0504838075815996,2.6365502706196713,3.393526674283772,0.0
2024-05-21,62.327091991684945,12.503506300727643,4.70309782616936,8.552189675327924,2.8347588499030367,3.0634075632991524,2.6346154137738105,3.3813323791141228,0.0
2024-05-22,62.20602758179196,12.566690382173626,4.70540941106154,8.556393098939173,2.8361521412979007,3.064913236135151,2.6844538025464084,3.3799603460542507,0.0
2024-05-23,62.10328806561266,12.65655739818555,4.704981168365281,8.555614375446522,2.8358940210507795,3.0798027494338376,2.684209488474251,3.379652733431119,0.0
2024-05-24,62.20526042467779,12.516466429803897,4.6592115302319845,8.589803529793388,2.847226558276313,3.0921099721460346,2.6949358780090735,3.394985677061521,0.0
2024-05-27,61.946717172100705,12.764671307131866,4.71775228542658,8.566685550514801,2.839563737543875,3.0837880898101644,2.6876829214578732,3.393138936014131,0.0
2024-05-28,61.96642364855718,12.705897384804702,4.724813553443957,8.579507686784996,2.8498981635983918,3.088403731516959,2.691705695080975,3.3933501362128418,0.0
2024-05-29,61.91367377549699,12.86502866627582,4.730080174205682,8.58907102993018,2.8530748673280595,3.091846290896078,2.6947060659819244,3.2625191298852587,0.0
2024-05-30,62.03852388759105,12.77977335474398,4.621858112185888,8.617836740244124,2.862630117814586,3.1022012122175147,2.7037309225473374,3.2734456526555267,0.0
2024-05-31,13.516,2.8648,1.03474,1.8801333333333332,0.6232,0.6808,0.5961333333333333,0.7032266666666667,0.0
2024-06-03,61.67074932670364,13.184885885972752,4.725969523919718,8.58713573867728,2.846342276617091,3.109418841336514,2.72272065014014,3.152777756632864,0.0
2024-06-04,61.634746786556015,13.252628419687895,4.729281532276126,8.59315369228027,2.839196018178411,3.081127939023405,2.724628760952066,3.1452368510458073,0.0
2024-06-05,61.605403041877224,13.290044806976542,4.729367994624991,8.593310795266701,2.83924792533491,3.0811842692623532,2.7161468133113744,3.1452943533458977,0.0
2024-06-06,61.5730563033314,13.329250401056687,4.729223892466533,8.593048960147229,2.839161414461807,3.0810903866750157,2.7160640532853133,3.1391045885760165,0.0
2024-06-07,61.51746117833817,13.376010627682247,4.729166254061934,8.59294423056708,2.839126811588683,3.0810528352419797,2.7251717324371305,3.1390663300827697,0.0
2024-06-11,61.494441134840386,13.39673552843881,4.729598576345455,8.59372976464906,2.8393863536983175,3.0813344933030034,2.7254208572094605,3.139353291515513,0.0
2024-06-12,59.64924213411956,13.075127124220215,4.589956927844899,8.339999438124995,2.7555533211988044,2.990357929165305,2.6360809514022474,3.0466637192872468,2.9170184546367257
2024-06-13,59.61971741391273,13.117722505847143,4.592238424429451,8.34414494112913,2.756923004093371,2.9829682042572836,2.637391249032873,3.04817810231504,2.90071615498298
2024-06-14,59.607288354053125,13.144253236711686,4.593651916426321,8.346713270776885,2.757771585600277,2.963169040033266,2.6109745576481695,3.0550355672032947,2.921142471546977
2024-06-17,59.541959888574446,13.214254542011666,4.591673853901153,8.373781560342444,2.7569393180436323,2.962274785603439,2.6101865919490153,3.0481961397523842,2.9007333198218257
2024-06-18,59.500614871454125,13.241563830464179,4.593141556579273,8.376458192440706,2.766107634320926,2.9454636397134446,2.6110209233874606,3.0491704784750597,2.9164588731648196
2024-06-19,59.438523686403244,13.259472267320621,4.59360380533475,8.3773011900551,2.7693459802895735,2.96351987544455,2.6112836936847605,3.0494773436655946,2.9374721578018095
2024-06-20,59.37584610536314,13.30451211807821,4.592190160839544,8.392477485274991,2.7767790960376746,2.9626078761220374,2.610480092204216,3.0485388916260168,2.9365681744541647
2024-06-21,59.333871051287936,13.33856251711201,4.5935222252643575,8.394911905519502,2.777584561081553,2.9634672448367976,2.6112373186126874,3.0494231864968664,2.937419989788292
2024-06-24,59.29970832278945,13.365357152898941,4.593168745107266,8.39426590129146,2.7868418209773775,2.9632392004699986,2.6110363789998328,3.04918852765902,2.9371939498066584
2024-06-25,59.28951438063738,13.37506566923424,4.593250312622551,8.394414970365602,2.786891310942899,2.9632918229779426,2.611082746934819,3.049242676493004,2.9372461097915603
2024-06-26,59.233456695674825,13.421388691999105,4.592896874310989,8.39376904261254,2.786676867119373,2.9630638056073884,2.6108818311095066,3.049008045434434,2.9488581461318435
2024-06-27,59.18670077679771,13.476079736568499,4.591565580042597,8.391336029870814,2.785869122673421,2.9622049337517304,2.610125042504771,3.0481153858705365,2.94800339191992
2024-06-28,59.159214611467384,13.50318704269227,4.591728604107226,8.391633965222798,2.785968035277409,2.9617183552598627,2.6102177152949557,3.0482236095582964,2.948108061119807
2024-07-02,59.123679301892906,13.529046638289296,4.591266732654175,8.390789870001335,2.785687801139996,2.961420442800697,2.6099551594792954,3.060342536053371,2.9478115176889252
2024-07-03,58.188909444248814,13.289602857765626,6.051045369237244,8.26143512738797,2.764880552470439,2.9711105810365024,2.5697193672454923,3.0009294624267673,2.902367238181148
2024-07-04,58.16936416014733,13.260046648980579,6.0575033000673555,8.270252079394536,2.7794951985328513,2.9742814755597022,2.572461880136048,3.006464950702597,2.9101303064790027
2024-07-05,58.0893634576262,13.347209300827473,6.0552432219189685,8.267166416031202,2.7842879065626556,2.9731717595204237,2.5715020845577627,3.0030113274637675,2.909044525491552
2024-07-08,58.07138658707996,13.359106946237073,6.056408364068579,8.268757173610403,2.7848236556775463,2.9737438534245153,2.5725799767272477,3.003589163059326,2.909604280115359
2024-07-09,57.962442186448904,13.286965087295588,6.04692849181623,8.255814393503865,2.814230786136217,2.9690891620386233,2.5685532123361576,3.190926696390548,2.9050499840338686
2024-07-10,57.89870664265516,13.350410160925733,6.042707001024202,8.250050831971754,2.8291373807121247,2.9635257695553285,2.5737412651183305,3.188699041857329,2.903021906180033
2024-07-11,57.861400232849334,13.377342497156311,6.044887368374801,8.25302766693525,2.830158207764341,2.9645950874669036,2.5746699385460503,3.1898496081979726,2.90406939270904
2024-07-12,58.3312788363329,13.527982249145918,5.220154028575118,8.325995844046068,2.8610338228906187,2.990173634346494,2.5968842085490556,3.2173716526373872,2.9291257234764436
2024-07-15,58.29611151870873,13.565957446808511,5.219633162142332,8.32516507703595,2.8607483492296404,2.989875275128393,2.5966250917094644,3.2170506236243583,2.928833455612619
2024-07-16,58.28505469620805,13.634033979349224,5.22390273488383,8.331974923011177,2.863088393595352,2.9923209431626434,2.5987490876622563,3.1396460496693557,2.931229192458106
2024-07-17,58.2269967030627,13.691762062458238,5.223964108174789,8.332072811648688,2.863122030737148,2.9923560985997195,2.5987796192000703,3.1396829359630507,2.9312636301555948
2024-07-18,58.19899283174651,13.718518649061048,5.2240868590830924,8.332268595824173,2.8637767487762864,2.9924264119520823,2.598840684427957,3.1397567111506652,2.9313325079781882
2024-07-19,58.16432126799782,13.751517402236729,5.2214489851936765,8.333932710274887,2.8623307004783762,2.990915402715251,2.597528414136684,3.1481527691948634,2.929852347771712
2024-07-22,58.12540818198496,13.788589249678958,5.220590717299578,8.332562832507797,2.8618602091359384,2.9904237754540453,2.597101449275362,3.1540928270042192,2.9293707576591452
2024-07-23,58.03421700110477,13.899831423830419,5.2189362829027965,8.329922196742622,2.8609532696294404,2.9894760934343325,2.596278413300645,3.141942895372738,2.9284424236822377
2024-07-24,58.031596017111454,13.90048648767638,5.22028426142659,8.332073699581018,2.8616922139958763,2.9902482334553833,2.5969489958395395,3.137471291356956,2.9291987995568047
2024-07-25,57.99715081741611,13.942508718469366,5.218875027692235,8.329824427559313,2.860919690316447,2.9894410056352783,2.5962479405046075,3.1366243201647888,2.9284080522418607
2024-07-26,57.964746528567346,13.976981815781173,5.218012572711202,8.329384494634224,2.8607685931620295,2.98928312073177,2.5961108217741167,3.136458661893829,2.9282533907443136
2024-07-29,57.95318369364494,13.994141727940907,5.216971681106999,8.327722945094468,2.860197925696458,2.988686817127745,2.5955929483653604,3.135832999643575,2.9276692613795543
2024-07-30,57.93601551281318,14.01081613884085,5.217063507779142,8.3278695257415,2.860248269549797,2.9887394225818804,2.595638634766831,3.135888195095334,2.9277207928314843
2024-07-31,13.159466666666667,3.1968000000000005,1.1855933333333335,1.8925333333333332,0.65,0.6792,0.5898666666666667,0.7126399999999999,0.6653333333333333
2024-08-01,57.87360865235266,14.063886489205826,5.2161401460539185,8.327332088594506,2.860063684084699,2.9885465449697346,2.6072047204251083,3.135685821270954,2.9275318530425944
2024-08-02,57.60305265918885,14.026015600948465,5.592939440443178,8.291764491456165,2.847847815686121,3.0049905977209037,2.5960688600839226,3.1222927190316265,2.915027815440768
2024-08-05,57.544635268097856,14.084432992039462,5.592939440443178,8.291764491456165,2.847847815686121,3.0049905977209037,2.5960688600839226,3.1222927190316265,2.915027815440768
2024-08-06,57.49216143443267,14.195588203506512,5.5622706631715655,8.292200459301677,2.847997551014209,2.975938364075154,2.59620535727326,3.1224568842381006,2.9151810829868516
2024-08-07,57.466778907914474,14.245330470052092,5.538708333795812,8.291909808977625,2.84789772571269,2.975834054313937,2.596114357552245,3.1223474388490637,2.9150789028320663
2024-08-08,57.440826181417115,14.275207255142163,5.538740690240972,8.290205686598561,2.8479143627769705,2.973514688519955,2.5961295237294064,3.1223656792144316,2.915095932360427
2024-08-09,57.40969462512058,14.279702139677298,5.537991735447885,8.289084675590482,2.847529264569347,2.973112606493944,2.595778472153062,3.1524047311625716,2.9147017497848293
2024-08-12,57.46151310950797,14.077912795898632,5.597885798123198,8.299944349256231,2.8512598620692073,2.977007732909183,2.6196498301965088,3.1963061709159213,2.918520351123148
2024-08-13,57.33503087632784,14.405349072132234,5.598210040847981,8.29349298886886,2.844952707336594,2.9746937716399477,2.620535731244307,3.01148296081966,2.916251850782581
2024-08-14,57.29476014363423,14.455743309471227,5.595377667980091,8.291893827999443,2.8444041402791407,2.9741201877610575,2.6171089039256925,3.010902283206943,2.915689535742176
2024-08-15,57.26721789806534,14.482460212676257,5.595541143538798,8.292136085458495,2.8444872429012715,2.9742070801905247,2.617185365849383,3.0109902502687156,2.9157747210512217
2024-08-16,57.2410521395974,14.496748345089019,5.598125325728162,8.295965632920328,2.8458009091012726,2.9755806547505084,2.6183940574906734,3.0112116254591617,2.9171213098634654
2024-08-19,57.20120842601547,14.541560613752292,5.59737272262052,8.29485033643214,2.8454183241316082,2.9751806223972648,2.6180420447381825,3.0096377732205104,2.9167291366920143
2024-08-20,57.20428056376301,14.48231855190858,5.591111191730977,8.303781113944835,2.8683767895537717,2.978383896129886,2.620860799757516,3.031017615473085,2.919869477738336
2024-08-21,57.11301518368407,14.66174218644232,5.58790685515835,8.299022111914281,2.8544519010819256,2.9766769466312235,2.6193587512694005,2.9696300002251514,2.9181960635932818
2024-08-22,57.078100180073974,14.681920473320604,5.587351374646555,8.298197125891853,2.8717106676946584,2.976381042265488,2.619098367054444,2.9693347963795746,2.917905972672846
2024-08-23,57.04719472593682,14.71365157069678,5.587188019042435,8.297954514158008,2.8716267084088494,2.9762940227654333,2.61902179331363,2.969247982888356,2.917820662789688
2024-08-26,57.00605471086219,14.728655192068835,5.5912270301618365,8.300478369828395,2.872500125024822,2.980123831602824,2.619818379146035,2.9824342318255583,2.9187081294795076
2024-08-27,56.966479831084804,14.75990375272556,5.590213398418277,8.298973578783961,2.8655465108901,3.008823836434605,2.619343433117706,2.97253666072017,2.9181789978248163
2024-08-28,56.929249352638166,14.812796436462062,5.577734436784244,8.297808953927015,2.8651443784259305,3.008401597347227,2.618975851218315,2.972119513942874,2.917769479254162
2024-08-29,56.89901508004284,14.84352639292544,5.577636595554836,8.297663398802683,2.8650941198036186,3.0083488257937994,2.618929910734777,2.9720673788277145,2.917718297514297
2024-08-30,56.861135088823424,14.903824933111684,5.576788781996848,8.296402134930684,2.864658618924695,3.0078915498709295,2.6185318273803486,2.953492267321758,2.9172747976396383
2024-09-02,56.806995819723646,14.97033894219461,5.574344609395293,8.292766021105619,2.8634031078442344,3.006573263236446,2.617384187762107,2.9521978225864656,2.9159962261515777
2024-09-03,56.73525467033714,15.008442102549699,5.575908632981455,8.295092766680275,2.8642065081201715,3.00741683352618,2.61811856119801,2.9787455418479567,2.9168143827591133
2024-09-04,56.71484014455842,15.037277640924444,5.574246887053292,8.292620642846103,2.8633529102914457,3.0065205558060177,2.6173383031010986,2.9778578088162635,2.915945106602921
2024-09-05,56.683966072012396,15.06196494481925,5.57408402409704,8.292378357073634,2.86326925161446,3.006432714195183,2.6172618322410544,2.9847828926089965,2.915859911337991
2024-09-09,56.649783623009434,15.10329799258595,5.573595492323751,8.29165158469524,2.8630183049120337,3.0061692201576355,2.6170324464695915,2.979846980435944,2.915604355410418
2024-09-10,56.63248146463092,15.111150851152797,5.574768112473668,8.293396052469712,2.8636206509126625,3.0068016834582956,2.617583039885268,2.9839803801076545,2.916217764909017
2024-09-11,56.597637864523875,15.141789193593958,5.574214313700684,8.292572184558963,2.863336178164958,2.9772852709694817,2.6173230085716015,3.019913918764815,2.915928067151661
2024-09-12,56.56081828993577,15.177732314629012,5.573465231646364,8.291457800242533,2.862951393220239,2.976885173154514,2.6169712837211123,3.024182298722101,2.9155362147283657
2024-09-13,56.52962276679362,15.203491743449987,5.573269852046106,8.291167140546413,2.862851031546574,2.976780817495876,2.6168795449585924,3.0305030934858164,2.915434009677021
2024-09-16,56.48588904163239,15.271429284871296,5.571837486759066,8.289036258619568,2.8621152608861866,2.9760157661663516,2.616206990512088,3.0127851856914094,2.9146847248616474
2024-09-17,56.4554593617954,15.326420272910404,5.572293159481634,8.289714147687295,2.8623493287060633,2.9762591489300805,2.616420947607032,2.986160540995706,2.914923091886379
2024-09-19,56.427070020826996,15.326079942631585,5.570470915631813,8.28700325646351,2.8614132870601927,3.0132433798429785,2.6155653291311434,2.985184010772929,2.9139698576388495
2024-09-20,56.40016338395141,15.355054990261488,5.570178166169888,8.286567742881076,2.8606789776882806,3.013085022427338,2.615427871211637,2.9850271279839977,2.913816717424887
2024-09-23,56.36635885303099,15.403429906686664,5.5697228392735205,8.282970950921383,2.860445135243469,3.0128387217506227,2.615214076496325,2.975440985291683,2.9135785313053506
2024-09-24,56.33913840887931,15.437252078041098,5.569917970256517,8.283261138478364,2.860545348752679,3.0129442742526686,2.6153056985228105,2.96795447651407,2.913680606302484
2024-09-25,56.314805406132606,15.438755817913496,5.567512309944755,8.279683579045852,2.8739011661653584,2.9941334245386453,2.6141761420094722,3.004609973265832,2.9124221809839845
2024-09-26,56.27872491225142,15.476547224332027,5.566830001041691,8.27866888855106,2.8735489642764294,2.9937664879646797,2.6138557699013254,3.005992493407732,2.9120652582736355
2024-09-27,56.25512689605785,15.468160935875389,5.5673823334493795,8.279490285489501,2.8738340734350984,3.0232454306242507,2.6141151126961426,3.006290743411966,2.912354188960427
2024-09-30,12.844933333333334,3.5352,1.2718800000000001,1.8914666666666666,0.6565333333333334,0.6906666666666667,0.5972,0.7133200000000001,0.6653333333333333
2024-10-02,56.15339315596448,15.46409184464774,5.561930416834298,8.271382509168722,2.876850507559458,3.02028488633117,2.6115552134898286,3.131009229943967,2.909502236060336
2024-10-03,56.099707428518144,15.453252672191722,5.580480469979369,8.267767015188074,2.8755930109218912,3.0189646932661933,2.610413679756618,3.156449977270343,2.9373710529076478
2024-10-04,56.0908348880597,15.482742537313431,5.584246735074627,8.270755597014926,2.876632462686567,3.0200559701492535,2.611357276119403,3.1249416977611943,2.9384328358208958
2024-10-07,56.09046152410285,15.461524102851277,5.587696579401745,8.275001166643333,2.8781091044845772,3.021606234541976,2.6126977460450793,3.132962340753185,2.9399412011759765
2024-10-08,56.1252647790048,15.471795743328911,5.594363528798203,8.284874468324926,2.9136640858926444,3.0252114581928042,2.6158150813215384,3.025561868786417,2.9434489863497553
2024-10-09,56.078051081632886,15.528129811125115,5.5925671419238485,8.282214140715904,2.9127284892169496,3.0242400429231906,2.614975125917562,3.0245903409976607,2.942503825546888
2024-10-10,56.13881828340078,15.281775831814512,5.601134833385666,8.329985785346453,2.94116443214184,3.0873455669401424,2.6189812110463824,3.053782378390452,2.947011677533772
2024-10-14,55.98586343654295,15.495758505049064,5.574160568501151,8.324631407456407,2.935767807880176,3.085361071975981,2.617297772988716,3.0360420427193953,2.9451173868861638
2024-10-15,55.88925285741902,15.66258657230609,5.5709377520371754,8.296457915887254,2.922390216183291,3.0835772065243354,2.615784528034564,3.0155983453805035,2.943414606227775
2024-10-16,55.87629504863321,15.751930624388688,5.5769306097727105,8.30538271350873,2.9430731085318134,2.9576890854315545,2.618598421357567,3.0235194453879872,2.946580942987751
2024-10-17,55.80445470045304,15.835246106213985,5.575594128590942,8.303392373574333,2.930677837610989,2.956980291279217,2.61797088844428,3.029808862991688,2.945874810841521
2024-10-18,55.68828014619166,15.873822117910812,5.569236697376256,8.293924638899593,2.927336205789283,2.9536086687451104,2.6149858128700036,3.136289861164629,2.94251585105265
2024-10-21,55.63282011759004,20.965943260175276,5.569529347883204,3.2562050060429835,2.927490030536045,2.9537638740490326,2.615123224326076,3.136454665942676,2.94267047345466
2024-10-22,55.59910512450569,20.968825388295357,5.572001845826738,3.257650542941757,2.94923392349165,2.9550751473448718,2.6162841638580114,3.1378470417121793,2.9439768220237506
2024-10-23,55.56827607154122,21.00384341304424,5.568334482073808,3.257555402390159,2.9491477903295524,2.954988843588276,2.616207754582306,3.137755400053738,2.943890842396701
2024-10-24,55.607680692518,21.05309924372759,5.572868895440093,3.26020809913558,2.951549344187833,2.9573951539406313,2.618338188278333,3.0325722673616164,2.946288115410314
2024-10-25,55.58267567847239,21.073407319626984,5.573292440735061,3.260455879197684,2.954696792803495,2.957619919824472,2.6185371853911463,3.032802746803999,2.9465120371447595
2024-10-28,55.516099107582825,21.046361618637942,5.572477987686081,3.2892064110005745,2.971801207308854,2.9636176477293255,2.6356907245782106,3.035282248047198,2.9694630474289885
2024-10-29,55.40873829103925,21.086203764972197,5.571067894597599,3.315506959527688,2.9691804442907808,3.019406549367297,2.633366369651285,3.0296853801736536,2.9668443463802454
2024-10-30,55.39039255697442,21.09795843734318,5.572630079735854,3.316436662018476,2.9700130332397268,3.020253222236308,2.634104792855611,3.030534935333282,2.967676280263142
2024-10-31,12.622133333333332,4.8162666666666665,1.2718800000000001,0.7569333333333333,0.6778666666666666,0.6893333333333332,0.6029333333333333,0.69168,0.6773333333333333
2024-11-01,55.27768311865033,21.142530147876716,5.5757570798045615,3.318297632067018,2.9716796127230443,3.0219479932687134,2.6905273912990113,3.0322354757989896,2.969341548511618
2024-11-04,55.24619685578299,21.426312783953584,5.569684029395279,3.3181618657456626,2.9703890438117773,2.7874430047104224,2.6950932469531885,3.0174991101107205,2.969220059536369
2024-11-05,55.201354737753384,21.462094991807625,5.571926017850786,3.318452807181934,2.9706494920025697,2.787687411916618,2.7005904472750633,3.017763688983169,2.9694804052288575
2024-11-06,55.17410394941326,21.472810679319203,5.575315392142585,3.3204714051671145,2.9724565229979345,2.7893831480080973,2.7045727985719106,3.019599379305222,2.9712867250746773
2024-11-07,55.137375508654664,21.504898350955777,5.575445835041766,3.3205490925957664,2.97252606809436,2.789448409827234,2.7087304646487573,3.0196700273797608,2.9713562428019187
2024-11-08,54.91419893964192,21.572036110882088,5.552700100632858,3.319539439484919,2.971622235593158,2.978054318354182,2.7172625991344757,3.0187518601875714,2.955834396088826
2024-11-11,54.58647576084164,21.745608114239083,5.564372467739565,3.3233677183151693,2.961584866471101,3.1108641985426826,2.7262503900288433,3.0222332539323395,2.9592432298895863
