date,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,MORGAN STANLEY HONG KONG SECURITIES LTD,CITIBANK N.A.,CMB WING LUNG BANK LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,UBS SECURITIES HONG KONG LTD,SDICS INTERNATIONAL SECURITIES (HONG,INTERACTIVE BROKERS HONG KONG LTD,EVERBRIGHT SECURITIES INVESTMENT,TOTAL_CCASS_PCT
2024-03-01,4.237591164658634,3.149145180722891,4.655390361445783,3.0143635207496655,1.0640696117804553,0.23693440428380189,0.07400629183400267,0.0,0.0,0.0,16.431500535475234
2024-03-04,4.241834805890227,3.1495467871485947,4.650676773761714,3.0101614457831323,1.0640696117804553,0.25390896921017403,0.06705850066934405,0.0,0.11771619812583668,0.0,16.554973092369476
2024-03-05,4.241272556894243,3.1515414323962516,4.649338085676037,3.0119419009370816,1.0640829986613118,0.26274431057563585,0.05270776439089692,0.0,0.11985809906291833,0.0,16.553487148594378
2024-03-06,4.241225368139224,3.1515414323962516,4.647905689424364,3.0185550200803215,1.0640829986613118,0.2589290495314592,0.060613052208835345,0.0,0.11901472556894244,0.0,16.56186733601071
2024-03-07,4.296232061579651,3.15126030789826,4.645509437751004,3.017791967871486,1.0640829986613118,0.2556358768406961,0.050131124497991966,0.0,0.103619812583668,0.0,16.58426358768407
2024-03-08,4.327297590361446,3.151139825970549,4.645562985274431,2.990461378848728,1.0640829986613118,0.25666666666666665,0.032513989290495315,0.0,0.10700669344042837,0.0,16.574732128514054
2024-03-11,4.351795582329317,3.1512201472556893,4.645884270414993,2.9778586345381526,1.0640829986613118,0.25440428380187413,0.032487215528781796,0.0,0.10782329317269077,0.0,16.585556425702812
2024-03-12,4.356655020080321,3.152358032128514,4.645469277108433,2.978715394912985,1.0640829986613118,0.2564123159303882,0.032487215528781796,0.0,0.10775635876840695,0.0,16.59393661311914
2024-03-13,4.356119544846051,3.150416934404284,4.645496050870148,2.982316465863454,1.0640829986613118,0.266760374832664,0.04449524765729585,0.0,0.10775635876840695,0.00044176706827309234,16.61788574297189
2024-03-14,4.363629585006693,3.1391184069611775,4.6463929718875505,2.979505220883534,1.0640829986613118,0.2733601070950469,0.03409364123159304,0.0,0.10775635876840695,0.00044176706827309234,16.608381057563587
2024-03-15,4.337729384203481,3.1519564257028114,4.6467544176706825,2.9616970548862116,1.0640829986613118,0.30781793842034805,0.03348145917001339,0.0,0.10751539491298527,0.00044176706827309234,16.611476840696117
2024-03-18,4.337595515394913,3.1512469210174032,4.64680796519411,2.996128112449799,1.0640829986613118,0.31907630522088354,0.03247744310575636,0.0,0.1100722891566265,0.00044176706827309234,16.657929317269076
2024-03-19,4.35430234270415,3.1468827978580993,4.6477852074966535,2.9961013386880855,1.0643239625167338,0.3223293172690763,0.037136077643908964,0.0,0.11795716198125837,0.00044176706827309234,16.687259973226237
2024-03-20,4.366296987951808,3.144432998661312,4.651908366800535,2.981770682730924,1.0643239625167338,0.3359705488621151,0.03670769745649263,0.0,0.1247041499330656,0.00044176706827309234,16.70655716198126
2024-03-21,4.368960977242303,3.144432998661312,4.653648661311914,2.967051807228916,1.0643239625167338,0.3418607764390897,0.036373025435073626,0.0,0.13005890227576974,0.00044176706827309234,16.707152878179386
2024-03-22,4.372642369477911,3.143348661311914,4.653782530120481,3.0186952476572957,1.0643239625167338,0.35202141900937084,0.03828734939759036,0.0,0.1290603078982597,0.00044176706827309234,16.772603614457832
2024-03-25,4.3086275769745646,3.144325903614458,4.654773159303883,2.990186613119143,1.0643239625167338,0.3828112449799197,0.0387826639892905,0.0,0.13641767068273092,0.00044176706827309234,16.720690562248997
2024-03-26,4.3178511378848725,3.1462536144578315,4.655014123159304,2.989758232931727,1.0643239625167338,0.3744846050870147,0.038421218206157966,0.0,0.12726104417670683,0.00044176706827309234,16.71380970548862
2024-03-27,4.324839089692102,3.1515682061579655,4.724478647925034,2.96499906291834,1.0650602409638554,0.43427041499330654,0.03247744310575636,0.0,0.0940214190093708,0.0008433734939759036,16.792557898259705
2024-03-28,4.334745381526105,3.149520013386881,4.726299263721553,2.950401941097724,1.065194109772423,0.4572690763052209,0.037323493975903614,0.0,0.09114323962516734,0.0008433734939759036,16.812739892904954
2024-04-02,4.294989290495314,3.158770348058902,4.72453219544846,2.9499334002677378,1.065194109772423,0.47732262382864793,0.039344912985274434,0.0,0.07554752342704149,0.0008433734939759036,16.78647777777778
2024-04-03,4.332593038821955,3.1619296519410978,4.722939156626506,2.9457165327978583,1.065261044176707,0.5098661311914324,0.041018273092369474,0.0,0.06379384203480588,0.0008433734939759036,16.843961044176705
2024-04-05,4.312579651941098,3.167806492637216,4.719137282463186,2.94458406961178,1.065261044176707,0.5278045515394912,0.05721639892904953,0.0,0.0499384203480589,0.0008433734939759036,16.845171285140562
