date,CHINA SECURITIES (INTERNATIONAL),CANFIELD SECURITIES CO LTD,THE HONGKONG AND SHANGHAI BANKING,YUANTA SECURITIES (HONG KONG) CO LTD,FUZE SECURITIES (INTERNATIONAL) LTD,HAITONG INTERNATIONAL SECURITIES CO LTD,MORGAN STANLEY HONG KONG SECURITIES LTD,CITIBANK N.A.,TOTAL_CCASS_PCT
2024-07-04,18.05816993464052,16.73747276688453,5.148692810457516,0.00043572984749455336,7.720915032679739,3.5786492374727668,1.7840949891067537,1.9150326797385622,54.94346318082789
2024-07-05,18.05816993464052,16.73747276688453,5.148474945533769,0.00043572984749455336,7.720915032679739,3.5786492374727668,1.7840949891067537,1.9150326797385622,54.94324531590414
2024-07-08,18.05816993464052,16.73747276688453,5.135403050108932,0.00043572984749455336,7.720915032679739,3.5786492374727668,1.7840949891067537,1.9080610021786495,54.92320174291939
2024-07-09,18.05816993464052,16.73747276688453,5.135403050108932,0.00043572984749455336,7.720915032679739,2.5372549019607846,1.7840949891067537,1.9080610021786495,53.881807407407415
2024-07-22,18.05816993464052,16.73747276688453,5.135403050108932,0.00043572984749455336,7.720915032679739,2.5372549019607846,1.7840949891067537,1.9074074074074072,53.881153812636164
2024-07-23,18.05816993464052,16.73747276688453,5.135403050108932,0.00043572984749455336,7.720915032679739,2.5372549019607846,1.7840949891067537,1.9071895424836602,53.880935947712416
2024-08-05,18.05816993464052,16.73747276688453,5.135403050108932,0.00043572984749455336,7.720915032679739,2.5372549019607846,1.7838771241830067,1.9065359477124184,53.88006448801743
2024-08-09,18.05816993464052,16.73747276688453,5.139760348583878,0.00043572984749455336,7.720915032679739,2.5372549019607846,1.7838771241830067,1.9019607843137256,53.879846623093684
2024-08-14,18.05816993464052,16.73747276688453,5.139760348583878,0.00043572984749455336,7.720915032679739,2.5372549019607846,1.7838771241830067,1.9,53.87788583877996
2024-08-15,18.05816993464052,16.73747276688453,5.139760348583878,0.00043572984749455336,7.720915032679739,2.5372549019607846,1.7838771241830067,1.903267973856209,53.881153812636164
2024-08-16,18.05816993464052,16.73747276688453,5.139760348583878,0.00043572984749455336,7.720915032679739,2.5372549019607846,1.7838771241830067,1.9078431372549018,53.88572897603486
2024-08-21,18.05816993464052,16.73747276688453,5.139760348583878,0.00043572984749455336,7.720915032679739,2.5372549019607846,1.7838771241830067,1.9061002178649238,53.883986056644886
2024-08-26,18.05816993464052,16.73747276688453,5.139760348583878,0.00043572984749455336,7.720915032679739,2.5372549019607846,1.7838771241830067,1.9058823529411764,53.88376819172114
2024-08-28,18.05816993464052,16.840522875816994,5.139760348583878,0.00043572984749455336,7.720915032679739,2.5372549019607846,1.7838771241830067,1.8989106753812637,53.979846623093685
2024-09-09,18.05816993464052,16.84074074074074,5.139760348583878,0.00043572984749455336,7.720915032679739,2.5372549019607846,1.7838771241830067,1.8986928104575165,53.979846623093685
2024-09-10,18.05816993464052,16.84074074074074,5.139760348583878,0.00043572984749455336,7.720915032679739,2.5372549019607846,1.783659259259259,1.889760348583878,53.970696296296296
2024-09-12,18.05816993464052,16.84074074074074,5.139760348583878,0.00043572984749455336,7.720915032679739,2.5372549019607846,1.783659259259259,1.8893246187363835,53.9702605664488
2024-09-17,18.05816993464052,16.84074074074074,5.139760348583878,0.00043572984749455336,7.720915032679739,2.5372549019607846,1.783659259259259,1.8895424836601307,53.97047843137255
2024-09-24,18.05816993464052,16.84074074074074,5.139760348583878,0.00043572984749455336,7.720915032679739,2.5372549019607846,1.783441394335512,1.7516339869281046,53.83235206971677
2024-09-26,18.05816993464052,16.84074074074074,5.131045751633987,0.00043572984749455336,7.720915032679739,2.5372549019607846,1.7827877995642702,1.7501089324618735,53.82145882352941
2024-09-27,18.05816993464052,16.84074074074074,5.131045751633987,0.00043572984749455336,7.720915032679739,2.5372549019607846,1.7827877995642702,1.7498910675381265,53.821240958605664
2024-09-30,18.05816993464052,16.84074074074074,5.131045751633987,0.00043572984749455336,7.720915032679739,2.5372549019607846,1.7823520697167756,1.701525054466231,53.772439215686276
2024-10-02,18.05816993464052,16.84074074074074,5.131045751633987,0.00043572984749455336,7.720915032679739,2.5372549019607846,1.7823520697167756,1.7013071895424836,53.77222135076253
2024-10-03,18.05816993464052,16.84074074074074,5.124509803921569,0.00043572984749455336,7.720915032679739,2.5372549019607846,1.7823520697167756,1.6888888888888887,53.75326710239652
2024-10-04,18.066884531590414,16.84074074074074,5.124509803921569,0.00043572984749455336,7.720915032679739,2.5372549019607846,1.7823520697167756,1.6856209150326797,53.758713725490196
2024-10-07,18.066884531590414,16.84074074074074,5.124509803921569,0.00043572984749455336,7.720915032679739,2.5372549019607846,1.7823520697167756,1.6845315904139433,53.757624400871464
2024-10-08,18.07908496732026,16.84074074074074,5.1260348583878,0.00043572984749455336,7.720915032679739,2.5372549019607846,1.7823520697167756,1.6814814814814814,53.768299782135074
2024-10-09,18.07908496732026,16.84074074074074,5.1260348583878,0.00043572984749455336,7.720915032679739,2.5372549019607846,1.7823520697167756,1.6093681917211329,53.69618649237473
2024-10-10,18.087799564270153,16.84074074074074,5.1260348583878,0.00043572984749455336,7.720915032679739,2.5372549019607846,1.781698474945534,1.598257080610022,53.693136383442265
2024-10-14,18.087799564270153,16.84074074074074,5.1260348583878,0.00043572984749455336,7.720915032679739,2.5372549019607846,1.781698474945534,1.5978213507625274,53.69270065359477
2024-10-16,18.087799564270153,16.84074074074074,5.1260348583878,0.00043572984749455336,7.720915032679739,2.5372549019607846,1.781698474945534,1.596078431372549,53.690957734204794
2024-10-17,18.087799564270153,16.84074074074074,5.1303921568627455,0.00043572984749455336,7.720915032679739,2.5372549019607846,1.7808270152505448,1.5930283224400872,53.69139346405228
2024-10-18,18.087799564270153,16.84074074074074,5.1303921568627455,0.00043572984749455336,7.720915032679739,2.5372549019607846,1.7808270152505448,1.5928104575163398,53.691175599128535
2024-10-21,18.087799564270153,16.84074074074074,5.1303921568627455,0.00043572984749455336,7.720915032679739,2.5372549019607846,1.7808270152505448,1.5908496732026143,53.68921481481481
2024-10-25,18.087799564270153,16.84074074074074,5.139106753812636,0.00043572984749455336,7.720915032679739,2.5372549019607846,1.7808270152505448,1.5459694989106754,53.65304923747277
2024-10-31,18.087799564270153,16.84074074074074,5.139106753812636,0.00043572984749455336,7.720915032679739,2.5372549019607846,1.7808270152505448,1.5424836601307188,53.64956339869281
2024-11-04,18.087799564270153,16.84074074074074,5.139106753812636,0.00043572984749455336,7.720915032679739,2.5372549019607846,1.7808270152505448,1.5416122004357298,53.648691938997814
2024-11-06,18.087799564270153,16.84074074074074,5.137799564270153,0.00043572984749455336,7.720915032679739,2.5372549019607846,1.7808270152505448,1.530065359477124,53.63583790849673
2024-11-18,18.087799564270153,16.84074074074074,5.26437908496732,0.00043572984749455336,7.720915032679739,2.5372549019607846,1.7808270152505448,1.530065359477124,53.762417429193896
2024-12-12,18.087799564270153,16.84074074074074,5.233442265795206,0.00043572984749455336,7.720915032679739,2.5372549019607846,1.7808270152505448,1.437690631808279,53.63910588235294
2024-12-16,18.087799564270153,16.84074074074074,5.2332244008714595,0.00043572984749455336,7.720915032679739,2.5372549019607846,1.7808270152505448,1.4305010893246186,53.63169847494553
2024-12-30,18.087799564270153,17.667755991285404,5.2332244008714595,0.00043572984749455336,7.720915032679739,2.5372549019607846,1.7808270152505448,1.4305010893246186,54.45871372549019
2025-01-08,18.087799564270153,17.667755991285404,5.2330065359477125,0.00043572984749455336,7.720915032679739,2.5372549019607846,1.7808270152505448,1.4296296296296296,54.45762440087146
2025-01-09,18.087799564270153,17.667755991285404,5.232788671023965,0.00043572984749455336,7.720915032679739,2.5372549019607846,1.7808270152505448,1.4257080610021786,54.453484967320264
2025-01-10,18.087799564270153,17.667755991285404,5.2325708061002185,0.00043572984749455336,7.720915032679739,2.5372549019607846,1.7808270152505448,1.4230936819172113,54.45065272331154
2025-01-13,18.087799564270153,17.667755991285404,5.232352941176471,0.00043572984749455336,7.720915032679739,2.5372549019607846,1.7808270152505448,1.3943355119825707,54.42167668845316
2025-01-17,18.087799564270153,17.667755991285404,5.231481481481481,0.00043572984749455336,7.720915032679739,2.5372549019607846,1.7808270152505448,1.3941176470588235,54.42058736383443
2025-01-20,18.087799564270153,17.667755991285404,5.235838779956427,0.00043572984749455336,7.720915032679739,2.5372549019607846,1.7808270152505448,1.3854030501089325,54.41623006535947
2025-01-22,18.087799564270153,17.667755991285404,5.236056644880175,0.00043572984749455336,7.720915032679739,2.5372549019607846,1.7808270152505448,1.3838779956427014,54.414922875817
2025-01-27,18.087799564270153,17.667755991285404,5.236056644880175,0.00043572984749455336,7.720915032679739,2.5372549019607846,1.7808270152505448,1.3836601307189542,54.41470501089325
2025-02-06,18.087799564270153,17.667755991285404,5.236056644880175,0.00043572984749455336,7.720915032679739,2.5372549019607846,1.7806091503267976,1.3836601307189542,54.4144871459695
2025-02-10,18.087799564270153,17.667755991285404,5.2484749455337685,0.00043572984749455336,7.720915032679739,2.5372549019607846,1.7803912854030501,1.3631808278867101,54.406208278867105
2025-02-12,18.087799564270153,17.667755991285404,5.2484749455337685,0.00043572984749455336,7.720915032679739,2.5372549019607846,1.780173420479303,1.3429193899782135,54.38572897603486
2025-02-17,18.087799564270153,17.667755991285404,5.2484749455337685,0.00043572984749455336,7.720915032679739,2.5372549019607846,1.780173420479303,1.3045751633986928,54.347384749455344
2025-02-18,18.087799564270153,17.667755991285404,5.235403050108933,0.00043572984749455336,7.720915032679739,2.5372549019607846,1.780173420479303,1.2943355119825708,54.32407320261438
2025-02-19,18.087799564270153,17.667755991285404,5.235403050108933,0.00043572984749455336,7.720915032679739,2.5372549019607846,1.780173420479303,1.2840958605664488,54.31383355119826
2025-02-20,18.087799564270153,17.667755991285404,5.235403050108933,0.00043572984749455336,7.720915032679739,2.5372549019607846,1.780173420479303,1.2836601307189544,54.31339782135076
2025-02-21,18.087799564270153,17.667755991285404,5.235403050108933,0.00043572984749455336,7.720915032679739,2.5372549019607846,1.780173420479303,1.2766884531590412,54.30642614379085
2025-02-25,18.087799564270153,17.667755991285404,5.2325708061002185,0.00043572984749455336,7.720915032679739,2.5372549019607846,1.7797376906318083,1.2590413943355119,54.285511111111106
2025-02-26,18.087799564270153,17.667755991285404,5.231699346405229,0.00043572984749455336,7.720915032679739,2.5372549019607846,1.7797376906318083,1.2490196078431373,54.27461786492375
2025-02-27,18.087799564270153,17.667755991285404,5.231699346405229,0.00043572984749455336,7.720915032679739,2.5372549019607846,1.7797376906318083,1.243355119825708,54.26895337690632
2025-02-28,18.087799564270153,17.667755991285404,5.236274509803922,0.00043572984749455336,7.720915032679739,2.5372549019607846,1.7797376906318083,1.1784313725490196,54.20860479302833
2025-03-03,18.087799564270153,17.667755991285404,5.236274509803922,4.357298474945534,3.3636165577342045,2.5372549019607846,1.7797376906318083,1.1784313725490196,54.20816906318083
2025-03-06,18.087799564270153,17.667755991285404,5.236274509803922,4.357298474945534,3.3636165577342045,2.5372549019607846,1.7797376906318083,1.1782135076252724,54.20795119825708
2025-03-07,18.087799564270153,17.667755991285404,5.236274509803922,4.357298474945534,3.3636165577342045,2.5372549019607846,1.7797376906318083,1.1747276688453159,54.204465359477126
2025-03-10,18.087799564270153,17.667755991285404,5.240631808278867,4.357298474945534,3.3636165577342045,2.5372549019607846,1.7797376906318083,1.1703703703703705,54.204465359477126
2025-03-12,18.087799564270153,17.667755991285404,5.24041394335512,4.357298474945534,3.3636165577342045,2.5372549019607846,1.7797376906318083,1.1633986928104574,54.19727581699346
2025-03-20,18.087799564270153,17.667755991285404,5.240196078431373,4.357298474945534,3.3636165577342045,2.5372549019607846,1.7797376906318083,1.1503267973856208,54.18398605664488
2025-03-24,18.087799564270153,17.667755991285404,5.239760348583878,4.357298474945534,3.3636165577342045,2.5372549019607846,1.7797376906318083,1.1302832244008716,54.16350675381264
2025-03-25,18.087799564270153,17.667755991285404,5.239542483660131,4.357298474945534,3.3636165577342045,2.5372549019607846,1.7797376906318083,1.1302832244008716,54.16328888888889
2025-03-31,18.083877995642702,17.667755991285404,5.239542483660131,4.357298474945534,3.3636165577342045,2.5372549019607846,1.7797376906318083,1.1294117647058823,54.15849586056645
2025-04-16,18.083877995642702,17.667755991285404,5.239542483660131,4.357298474945534,3.3636165577342045,2.5372549019607846,1.7797376906318083,1.1206971677559912,54.14978126361656
2025-04-28,18.083877995642702,17.667755991285404,5.239324618736384,4.357298474945534,3.3636165577342045,2.5372549019607846,1.7797376906318083,1.1206971677559912,54.14956339869281
2025-04-30,18.083877995642702,17.667755991285404,5.2330065359477125,4.357298474945534,3.3636165577342045,2.5372549019607846,1.7795198257080609,1.1206971677559912,54.1430274509804
