date,UBS SECURITIES HONG KONG LTD,CINDA INTERNATIONAL SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,SHANGHAI COMMERCIAL BANK LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,HANG SENG SECURITIES LTD,THE BANK OF EAST ASIA LTD
2024-03-26,1.0221233191291141,0.0,75.77360511206773,7.735666569198588,4.521730423608849,4.191117731523572,3.9031829978907715,2.8525738465813735
2024-03-27,0.6675447090333955,34.69515196081544,49.48742373479873,5.047394669745154,2.953124308451602,2.73720246300456,2.549153423924535,1.8630047302265849
2024-04-03,0.6677345591123214,34.705019280934934,49.463293511885055,5.048830151539038,2.9539641786137807,2.74774534358098,2.549878404547072,1.863534569786822
2024-04-05,0.6674577515814509,34.70541409048192,49.463003002450705,5.048887587794262,2.9539977833569373,2.747776602347488,2.549907412349362,1.8635557696378677
2024-04-08,0.6674571188236919,34.70538118934325,49.46295611094505,5.048977602559935,2.953994982932471,2.7477739974231143,2.5499049950072963,1.863554002965191
2024-04-09,0.6674574352024214,34.70539763990479,49.462932156079205,5.048979995805994,2.9539963831440406,2.747775299884684,2.5499062036777564,1.8635548863011104
2024-04-10,0.6673538497912996,34.70543383119507,49.46298373673979,5.048985260955311,2.9539994636141653,2.7477781653044824,2.5499088627568014,1.8635568296430816
2024-04-11,0.6673624540812065,34.70588129338342,49.462332155664626,5.0490503582540445,2.9540375499573814,2.747813592806611,2.549941739101335,1.863580856751377
2024-04-12,0.6673851046698186,34.70705922695578,49.460616883975675,5.049221725345266,2.9541378113503916,2.7479068548636727,2.5500282852966802,1.8636441075427175
2024-04-15,0.6677263781656178,34.72480700009068,49.43572164911294,5.050855148858543,2.9556484368211993,2.7493120222429384,2.5513322656540787,1.864597099054
2024-04-16,0.6677289116421873,34.72493875238891,49.43552979894999,5.050874312731042,2.9556596510944515,2.7493224536379204,2.5513419458774864,1.8646041736780021
2024-04-17,0.6677352454177208,34.72526813750859,49.435998722106795,5.050922223048519,2.9556876871498883,2.7493485324716915,2.5504175918239116,1.864621860472881
2024-04-18,0.6676034009981,34.71841162835293,49.44598259138423,5.049924917733849,2.9551040861937206,2.748805673211099,2.5499140115059755,1.864253690620094
2024-04-19,0.6875517658242087,34.768019302924415,49.364678235365794,5.047215940070217,2.959326509828823,2.752733325741883,2.5535574761270574,1.8669174441176026
2024-04-22,0.6874913701528749,34.764965223259246,49.35962973183896,5.056268977354331,2.95906655774937,2.752491521145523,2.5533331674630024,1.866753451036693
2024-04-23,0.6873608211832651,34.75836364164608,49.35025674320002,5.055308833367482,2.958504655292275,2.7519688455927156,2.571837489843163,1.8663989698749963
2024-04-24,42.934345073874766,34.759132596872355,7.102167178547146,5.055420671375391,2.958570105945824,2.752029727078628,2.571894386304093,1.8664402600017984
2024-04-25,42.937145832735915,34.76140005777013,7.100854834602142,5.051002744745852,2.958763103915778,2.7522092516907066,2.572062160052126,1.866562014487351
2024-04-26,42.93390481313998,34.75877616704371,7.1098135439840675,5.048675066503269,2.958539767943777,2.752001506999162,2.571868013382593,1.8664211210034305
2024-04-29,42.93681967025698,34.76113600052566,7.103507068431257,5.0490178297928665,2.9587406283298994,2.7521883451452287,2.5720426219539636,1.8665478355641383
2024-04-30,30.347110495204564,24.568657931540553,5.020653964701522,3.5681015083424223,2.091194211963884,1.945206106440919,1.8178817678218002,1.319248464265933
2024-05-02,42.9372477595268,34.76148257648175,7.103577891915097,5.048071148204949,2.958770127606392,2.752215785051307,2.5720682657686766,1.866566445445032
2024-05-06,42.93723692280404,34.7614891779956,7.103579240947543,5.048072106878433,2.9587706895030816,2.752216307721495,2.572068754227253,1.8665667999225553
2024-05-07,42.93316022884505,34.75818873383352,7.112399330558839,5.047592815556086,2.9584897677796453,2.7519549973904254,2.5718245480811674,1.8663895779552686
2024-05-09,42.9333640451574,34.75835374115686,7.112433095205926,5.0476167779606325,2.95850381259888,2.751968061728488,2.5713620279374427,1.8663984382543746
2024-05-10,42.93352709960059,34.75848574814354,7.112460107154417,5.0476359480480815,2.95851504855028,2.751978513288247,2.5709920086606153,1.8664055265542294
2024-05-14,42.960790774675075,34.74320929821158,7.107863141635098,5.044705714427799,2.957214773062458,2.7507690111748153,2.56986205061295,1.865585236200221
2024-05-20,42.96242170555937,34.744528263064005,7.108132979161597,5.044897227810201,2.9573270385216808,2.750873439283679,2.566163286735985,1.8656560598634766
2024-05-21,42.96100879184021,34.74538894162219,7.108309059193468,5.04502219813184,2.9574002963294235,2.7509415828994896,2.5662268547804548,1.8657022752029258
2024-05-22,42.967533700939384,34.75066606408359,7.094200688452114,5.045788435056249,2.9578494656726515,2.7513593953361704,2.566616612782564,1.8659856376772759
2024-05-23,42.9593778741947,34.74406991142438,6.98845657446814,5.120756157058313,2.957288025308241,2.798290575740081,2.56612943377528,1.8656314480308585
2024-05-24,42.96176313313266,34.74599902696093,7.003081416946863,5.101251302431591,2.9574522245598023,2.798445946882241,2.566271914497086,1.8657350345888244
2024-05-27,42.96502545451646,34.74863748049171,6.996019652857233,5.101638668312188,2.957676800064393,2.7986584481714836,2.5664667855436343,1.8658767100429015
2024-05-31,30.377968460045953,24.568657931540553,4.9464619678938915,3.546659316592048,2.091194211963884,1.945206106440919,1.8145932939696303,1.319248464265933
2024-06-06,43.0426514668425,34.81141873414717,6.999150458594508,5.006256025192221,2.9630205105198026,2.7561694449986125,2.5520855224033028,1.8692478373018855
2024-06-07,43.042999371349495,34.81170010736791,6.998398752702621,5.006296489684417,2.963044459978184,2.7561917225242594,2.552106150362437,1.8692629460306724
2024-06-11,43.036872981611715,34.806745293683754,7.002365732195161,5.014854044725098,2.9626227243780328,2.7557994286569443,2.5517429043722024,1.8689968903770928
2024-06-12,43.034888519939656,34.805140329215405,6.997146553878868,5.024130173350678,2.9624861156786086,2.755672356730869,2.551625241641622,1.8689107095642878
2024-06-13,43.03771182971873,34.80742372523275,7.007113593584161,5.00839127740714,2.962680469987599,2.755853142994764,2.551792641366473,1.8690333197083822
2024-06-14,43.03787551121096,34.80755610520404,7.0067599220303745,5.008410325375146,2.962691737686083,2.7558636240853156,2.551802346371913,1.8690404280361677
2024-06-17,43.03912362353054,34.80856553559699,7.006963120335939,5.008555570895617,2.9627776567053883,2.7559435450223844,2.548976317099618,1.869094630813519
2024-06-21,43.0316973983783,34.80255945965653,7.005754097442718,5.015439294780586,2.9622664415108786,2.7554680182098212,2.548536501637665,1.8782787883835053
2024-06-25,42.96226468281565,34.74640466312495,7.146311306472067,5.016838081541664,2.957486750824962,2.7510220019307248,2.544424374514697,1.875248138775291
2024-06-27,42.96238701378306,34.74650360021143,7.146331654914635,5.016567626011197,2.9574951719875333,2.751029835204537,2.5444316195213914,1.8752534783662238
2024-07-03,42.751718020999235,34.57585440146869,7.602029824774656,4.991929945752273,2.9429701369741657,2.7375188056489717,2.531935248026782,1.8660436163552219
2024-07-04,42.711398404816656,34.54324553232413,7.689218547365592,4.987174822493203,2.9401945894207007,2.734937021509159,2.5295473520046983,1.8642837300658694
2024-07-05,42.6711346558189,34.51068184629122,7.776239302316461,4.9824734462152,2.9374228876882746,2.732358814710239,2.52716276467057,1.8625262822891306
2024-07-08,42.66369418178782,34.50466429287616,7.7748833761838405,4.981604663029887,2.9354969021901924,2.731882379176746,2.5455726871706923,1.862201517584668
2024-07-09,42.66840682639767,34.50466429287616,7.770170731573983,4.981604663029887,2.9354969021901924,2.731882379176746,2.5455726871706923,1.862201517584668
2024-07-18,42.668507367153296,34.50474559717784,7.769953407858014,4.981616401323728,2.9355038191833174,2.7318888163872987,2.5455786853745273,1.8622059055419793
2024-07-19,42.66861997336211,34.5048366584506,7.7697100040802285,4.981629548278504,2.9355115662543176,2.7318960260991334,2.545585403396382,1.8622108200787184
2024-07-22,42.64868185616102,34.488713299463825,7.812807210706023,4.979301741242607,2.9341398656066358,2.7306194705605766,2.5443959067557596,1.8613406495035498
2024-07-23,42.64064756329697,34.48221620714837,7.830173724111564,4.978363724715332,2.933587123107727,2.7301050678739767,2.543916585449983,1.8609900042960776
2024-07-29,42.647378621794296,34.47816975605456,7.829254861621974,4.9777795190709435,2.9332428698047552,2.7297846929719762,2.54361805956673,1.8607716191147654
2024-07-30,42.63131846287112,34.46518595954568,7.863964540453988,4.97590498579963,2.932138268580209,2.7287567100709884,2.542660183336194,1.860070889342187
2024-08-01,42.597841701098815,34.44572858983429,7.925389260557135,4.973095831568719,2.930482925753867,2.727216186592525,2.5412247209163574,1.8590207836782915
2024-08-02,42.61464231398483,34.45931400469346,7.909689235886084,4.973268772125613,2.9316387098790377,2.709465999517871,2.5422269813851406,1.8597539825279608
2024-08-05,42.614750618664516,34.45940158268925,7.909455189298634,4.9732814116375765,2.9316461606089783,2.7094728855981303,2.5422334424291373,1.8597587090737777
2024-08-12,42.61226376112896,34.45739064466304,7.9148292924434624,4.972991187192392,2.9314750793227984,2.70931476961798,2.542085085996173,1.8596501796351952
2024-08-14,42.6162749651474,34.46063420911185,7.9155743360591,4.973459307880501,2.931751026751549,2.7095698045147887,2.5423243791247736,1.8504119714100407
2024-08-15,42.61226376112896,34.45739064466304,7.9148292924434624,4.982403563149042,2.9314750793227984,2.70931476961798,2.542085085996173,1.8502378036785445
2024-08-16,42.610756393066204,34.456080417788186,7.918217845675659,4.98221410948097,2.931363611293443,2.7092117491350827,2.541988424347234,1.8501674492132212
2024-08-20,42.586706781877496,34.4366333249112,7.970189020229497,4.979402136112401,2.9297091427725364,2.707682663647992,2.5405537200981985,1.8491232103506876
2024-08-21,42.57909673011736,34.43047965439167,7.9678242810281645,4.997322389395496,2.929185617008198,2.7071988130106104,2.540099734646626,1.8487927804018842
2024-08-22,42.57903192464084,34.430518512777965,7.967833273548658,4.9973280293948745,2.9291889228995878,2.707201868366746,2.5401026014140284,1.8487948669573075
2024-08-23,42.57102428468879,34.42404332573988,7.966334800305644,5.015194738834608,2.928638044000142,2.7066927375373333,2.5396248961644265,1.8484471727291722
2024-08-26,42.57048425962965,34.424367027247726,7.966409710581653,5.015241898492285,2.92866558302401,2.7067181895306427,2.539648777159476,1.8484645543345612
2024-08-27,42.570414055625996,34.42440910889089,7.96641944902101,5.015248029312927,2.928669163135154,2.706721498324931,2.53965188172182,1.848466813967272
2024-08-29,42.57047410149294,34.42445766476085,7.966430685711395,5.015114052655543,2.928673294043504,2.706725316174547,2.5396554639185727,1.8484694212426493
2024-09-02,42.57848173435458,34.43093300768946,7.967929195030245,5.016057410533052,2.9292241862053934,2.707234459261316,2.521322883084407,1.8488171238415445
2024-09-03,42.57848173435458,34.43093300768946,7.958524046237969,5.025462559325327,2.9292241862053934,2.707234459261316,2.521322883084407,1.8488171238415445
2024-09-04,42.58048411329825,34.432552224074286,7.954195523803952,5.0256988965548635,2.9293619416300305,2.707361774962956,2.5214414557447187,1.848904069930946
2024-09-09,42.56977357691824,34.42389118813418,7.949138706881628,5.0526444267225,2.9286251008378366,2.7066807752658315,2.5208072217522175,1.8484390034875624
2024-09-10,42.56176921885831,34.417418493361964,7.947644037139892,5.070497296657998,2.9280744339688183,2.706171840398231,2.520333236529663,1.8480914430851296
2024-09-13,42.56245383144153,34.418557511133805,7.9453215719719,5.070665100833495,2.9281713363212782,2.7062613990564572,2.5204166450034258,1.8481526042381105
2024-09-16,42.56311410952779,34.41909145166683,7.945444829003627,5.0691924470286756,2.9282167615069086,2.7063033817180906,2.5204557446259597,1.848181274922124
2024-09-23,42.57087891585933,34.42537054061089,7.946894319756499,5.051874180943884,2.928750957289468,2.706797093751928,2.5209155523992797,1.8485184393887188
2024-09-24,42.562874006035244,34.41889728955626,7.945400007822348,5.06972796278969,2.9282002430945213,2.7062881151449694,2.5204415264410422,1.848170849115924
2024-09-26,42.558872679932826,34.41566157685224,7.944653062575161,5.078652336067639,2.9279249636558218,2.7060336976149344,2.5202045803065323,1.8479971029948508
2024-09-30,30.381934762181935,24.561946760413676,5.664483455587383,3.6725273310766346,2.0901875362948523,1.931783764187164,1.799124044522178,1.319248464265933
2024-10-02,42.53925706559525,34.39040256821564,7.930702003561891,5.142088067793406,2.9265754672222966,2.7047864720646695,2.5190430044003547,1.8471453511464893
2024-10-07,42.533461824333564,34.385717468058346,7.948412310294679,5.13668986476031,2.9261767717096565,2.703948223275568,2.518699828168185,1.8468937093996953
2024-10-08,42.556332228377094,34.40420679900134,7.952686201796665,5.158252714581653,2.927750188078825,2.704932125705748,2.44795295129353,1.8478867911651504
2024-10-09,42.570358505224874,34.41554619090902,7.945903838533383,5.136726158940833,2.928715154572149,2.70582365288544,2.4484306568862593,1.8484958420480404
2024-10-10,42.577845637111736,34.421599081754614,7.945702458849567,5.121640803080982,2.929230247171584,2.7062995440750637,2.4488612786589585,1.8488209492974903
2024-10-14,42.57804586395436,34.42176095298127,7.945739824359538,5.121194627516905,2.929244022188025,2.7063122707361895,2.44887279468929,1.8488296435744247
2024-10-15,42.57411375343917,34.41858208073742,7.954241095779105,5.120721681827723,2.9289735045776584,2.7060623410195666,2.4486466396774533,1.8486589029419045
2024-10-17,42.576175818586684,34.42024913501709,7.949782885503433,5.120969702532778,2.929115368580202,2.7061934083830055,2.448765239184269,1.8487484422125393
2024-10-18,42.577176893106014,34.421058442891635,7.949969805181584,5.121090109595764,2.929184239555654,2.7062570378944266,2.4464715607697407,1.8487919110051814
2024-10-21,42.56516710498938,34.41134925950243,7.947727349014665,5.147852701380145,2.9283580015418003,2.705493681185834,2.4457814820181127,1.8482704203676346
2024-10-23,42.537170596823955,34.38871578509012,7.914311317543173,5.238428623631082,2.926431924322387,2.7037141891483665,2.4441728112225007,1.8470547522184153
2024-10-24,42.53317410177873,34.38548486186888,7.913567744204297,5.247331758117235,2.926156977246179,2.7034601670728726,2.4439431738396498,1.846881215872158
2024-10-28,42.533373908695474,34.38564639361101,7.91360491955283,5.246886641125735,2.926170723372959,2.7034728670430006,2.443954654683969,1.8468898919150145
2024-10-29,42.53349379374661,34.38574331338477,7.913627224929602,5.246901430060058,2.9261789711110184,2.703480487082351,2.443679682105736,1.8468950975798557
2024-11-07,42.53093339020937,34.387387802157846,7.913817775577067,5.247152361686474,2.92631891482031,2.703609780297528,2.443796550418443,1.8469834248329657
2024-11-08,42.53173263126443,34.388034009751166,7.912087292571619,5.247250966143404,2.9263739061884855,2.703660586516932,2.443842474229129,1.8470181333348368
2024-11-12,42.53191246464154,34.38817940980673,7.911697924932243,5.247273152656941,2.9263862795311564,2.7036720181794522,2.4438528073243986,1.8470259429275326
2024-11-14,42.52948248669113,34.38963347799144,7.912032462800692,5.247495028111782,2.9265100187129987,2.703786340121787,2.4439561430832613,1.8471040424869165
2024-11-18,42.527744186898715,34.388227876765164,7.915796357527223,5.247280548203146,2.9263904040019657,2.7036758287551077,2.443856251708907,1.847028546139774
2024-11-20,42.52805576057456,34.38863177339844,7.914902733296094,5.247342178565573,2.9264247750441736,2.7037075839699622,2.4438849552907196,1.8470502398604858
2024-11-25,42.54924513588682,34.40576572443594,7.91884629106229,5.20013217583899,2.9278828504669163,2.70505469174874,2.445102607840584,1.84797052271972
2024-11-29,42.55724661494291,34.412235804292195,7.901530227745315,5.201110072122719,2.928433445271404,2.7055633832282826,2.445562414759465,1.848318037637707
2024-12-05,42.566412004828344,34.41964703464809,7.903231949801821,5.1806936012274925,2.9290641306755205,2.7061460699676623,2.4460891060941563,1.8487161027569217
2024-12-09,42.56707254565786,34.420181154888276,7.901990898053117,5.180773994652442,2.92910958356571,2.705999968023745,2.4461270642318316,1.8487447909270198
2024-12-10,42.56326971254034,34.41710614415865,7.901284954447312,5.1798409605561115,2.928847904425871,2.715162161552177,2.445908533511883,1.8485796288076555
2024-12-12,42.52345685693337,34.38491305169697,7.89484315558096,5.174338177845573,2.9261083169951774,2.7123875730049694,2.4431509209684217,1.9408019469745568
2024-12-16,42.52446365609049,34.3857271600512,7.892662444013008,5.174460687154579,2.92617759648478,2.7124517923729163,2.4432087658020674,1.9408478980309567
2024-12-19,42.5248911606279,34.386072844702326,7.89173647572678,5.174512706750648,2.926207013768203,2.712479061040151,2.4432333277305065,1.9408674096534795
2024-12-23,42.524935110179754,34.386108382770736,7.891641281670019,5.174518054618879,2.9262100380084384,2.712481864392161,2.443235852816565,1.9408694155434538
2025-01-02,42.52513488201488,34.386269920371134,7.8916783546874605,5.174072587494795,2.926223784633748,2.7124946069743285,2.4432473305462477,1.9408785332774112
2025-01-08,42.525172464075304,34.386269920371134,7.8916407726270315,5.174072587494795,2.926223784633748,2.7124946069743285,2.4432473305462477,1.9408785332774112
2025-01-10,42.52537223796396,34.38643145948926,7.891208067853977,5.174096894147563,2.9262375313882147,2.7125073496762195,2.4432588083837703,1.9408876510970348
2025-01-13,42.52776967104105,34.38837004729803,7.891652946810808,5.169690547327818,2.9264025025167424,2.7126602714379757,2.4433965508460895,1.940057462721487
2025-01-14,42.51977927848965,34.38190893781578,7.908958859063164,5.168719232416128,2.9258526710786166,2.7121505992732926,2.4429374696915636,1.9396929521718078
2025-01-15,42.52017872680543,34.382231935626486,7.908093717900469,5.168767789493027,2.9258801577434475,2.71217607833286,2.4429604196521324,1.9397111744461477
2025-01-17,42.51937983767889,34.381585946073706,7.90982398397118,5.168670676251542,2.925825184930219,2.7121251206924377,2.4429145201621894,1.9396747302398365
2025-01-20,42.51957955714615,34.38174744118617,7.909861137519475,5.168225240249302,2.9258389279398647,2.7121378599230272,2.442925994872978,1.9396838411630268
2025-01-21,42.52137711678504,34.38320096547212,7.905967930707872,5.168443732369715,2.9259626208366787,2.712252518383973,2.443029272121128,1.939765843323476
2025-01-22,42.518021795057024,34.380487819541756,7.914738013479545,5.168035895353816,2.9257317358883834,2.710535467460066,2.4428364949874903,1.9396127782319224
2025-02-04,42.51832135582495,34.38073004730538,7.914793776774666,5.16736775664952,2.925752349134451,2.7105545645405944,2.4428537059946223,1.939626443775821
2025-02-07,42.51858097857159,34.380939980794786,7.914231491778414,5.1673993093112225,2.9257702141826614,2.7105711155613896,2.442868622396977,1.9396382874029616
2025-02-10,42.51898040437293,34.3812629604001,7.9133664245293955,5.167447852620112,2.9257976992982386,2.710596579064993,2.442891571063998,1.9396565086502244
2025-02-11,42.5203385082332,34.38236113645002,7.910425074305379,5.167612906692661,2.925891152553984,2.7106831585559084,2.442969599757097,1.9397184634517493
2025-02-12,42.53113627222849,34.375902284544544,7.908939072111942,5.166642151765834,2.925341513232505,2.7101739468407997,2.4425106790101543,1.9393540802657303
2025-02-13,42.531743492703754,34.37639307208404,7.907624280580709,5.166715916334051,2.9253832785700826,2.7102126402136153,2.4425455509328287,1.9393817685809163
2025-02-14,42.53254249343007,34.377038866513736,7.907772833097601,5.164934379612546,2.925438234778608,2.710263554229599,2.442591436558693,1.9394182017791455
2025-02-17,42.54093651951198,34.37623162726774,7.900542564099096,5.164813096981125,2.925369539840571,2.710199912008509,2.442534079795734,1.9393726604952397
2025-02-21,42.54213528528156,34.377200318912394,7.900765194364478,5.16214072572858,2.925451974153368,2.7102762830324933,2.4426029082345373,1.9394273102925894
2025-02-24,42.54233508614488,34.377361772827584,7.900802300628566,5.161695315877106,2.925465713657183,2.71028901195495,2.4426143800181364,1.93943641889159
2025-02-26,42.59334563672299,34.41858208073742,7.807768439473267,5.150486430284094,2.9289735045776584,2.7135387944232994,2.445543206189112,1.9417619075921644
2025-02-27,42.5933856930077,34.418614449186116,7.807775782174124,5.1503972304557335,2.928976259087661,2.7135413463309015,2.445545506064209,1.9417637336935578
2025-03-05,42.59348583404908,34.41869537057422,7.807794138986692,5.150174230150821,2.928983145385334,2.7135477261209053,2.445551255770877,1.9417682989620673
2025-03-06,42.59350586231387,34.4187115548975,7.807750788463159,5.150176651860412,2.9289845226487548,2.7135490020825057,2.445552405715455,1.9417692120183454
2025-03-07,42.59351387362506,34.418718028631076,7.807733448242331,5.150177620544886,2.928985073554485,2.713549512467482,2.445552865693589,1.941769577241097
2025-03-10,42.59451531125659,34.41952726450594,7.807917019809478,5.147947558433614,2.9290539384028653,2.7136133121015034,2.4456103643230023,1.941815231167002
2025-03-11,42.59491589949471,34.41985096951075,7.807990450853344,5.147995973287669,2.929081485248931,2.7136388327951346,2.444692895471002,1.9418334933384696
2025-03-13,42.59691895371282,34.42146958586943,7.808357626791537,5.148238061218386,2.929219227251711,2.7137664434640536,2.440105292343507,1.9419248093485515
2025-03-14,42.59291303364878,34.41823250537077,7.8076233094452885,5.147753908123502,2.928943756199751,2.722915482515057,2.439875818780886,1.941742185915972
2025-03-17,42.588907866967226,34.41499603366103,7.816292494272411,5.147269846081976,2.9286683369548823,2.722659436858855,2.439646388374734,1.9415595968288846
2025-03-19,42.589152160562236,34.4151934410031,7.8162338915923195,5.146829200358721,2.9286851360453605,2.722675054264774,2.439660382393755,1.9415707337797388
2025-03-21,42.57727313840895,34.41104189149877,7.815291009141465,5.146208331664428,2.9283318449518294,2.7411511817636316,2.4393660829917017,1.9413365195792214
2025-03-24,42.580475968117845,34.41363042522018,7.815878906025945,5.146595449667012,2.928552125574311,2.733834989168695,2.4395495816891417,1.9414825545368775
2025-03-26,42.58058407202634,34.413717795026876,7.8156918827628346,5.146561500841522,2.9285595606234462,2.733841929867238,2.4395557752517725,1.9414874835999667
2025-03-28,42.581078492686316,34.41404139076786,7.815671343488121,5.1466098944906,2.9285870981713127,2.7329273261420277,2.439578714646565,1.9415057396071966
2025-04-01,42.589087884484094,34.42051458380573,7.7983317073877245,5.147577958629285,2.929137957903229,2.733441382771986,2.4400375931540808,1.941870931863866
2025-04-02,42.58938829529099,34.420757375916885,7.797681344138729,5.14761426811899,2.929158619174487,2.733460663657588,2.4400548044562855,1.9418846292460477
2025-04-15,42.5839134729016,34.41633262269351,7.809533858080234,5.146952547559596,2.9287820788241277,2.7331092800796384,2.4397411379020224,1.941635001959267
2025-04-16,42.5829123774523,34.41552353702805,7.809350265540966,5.146831549033324,2.9287132267583598,2.7353959050918966,2.439683782587505,1.9415893565075897
2025-04-23,42.51894002523302,34.363821061302424,7.947848371632463,5.139099458805451,2.9243134179235213,2.7312865170644027,2.4360186431799433,1.93867250485877
2025-04-29,42.523731283563194,34.367693357832366,7.948743977089581,5.139678559626802,2.9246429449770024,2.731594292829019,2.4250246193843648,1.9388909646976764
2025-05-02,42.524908738311915,34.368842306996314,7.9478828218049165,5.13787832645132,2.924740718954193,2.731685612980951,2.425105690580502,1.9389557839198939
