date,THE HONGKONG AND SHANGHAI BANKING,UBS SECURITIES HONG KONG LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,KINGKEY SECURITIES GROUP LTD,CITIBANK N.A.
2024-05-03,26.794536471955826,18.521747554005618,16.014401498272466,11.979721657141013,9.93574219380671,3.6924020794988537,7.139397461978107,5.9220510833414055
2024-05-06,27.210159770585822,18.815239655878738,16.253994264645637,10.60221220811143,10.05489553461696,3.8066366243342893,7.246210569438754,6.010651372388366
2024-05-07,27.180168216024793,18.825111078320464,16.262521928745922,10.601216533044775,10.056891774465921,3.810273310051973,7.25001229649304,6.013804862853115
2024-05-08,26.801238145416228,18.90476817702845,16.331335616438356,10.642781875658589,10.10767913593256,3.892255005268704,7.280690200210749,6.0392518440463645
2024-05-09,26.42564170415454,18.989812119608363,16.404802857898915,10.698928287906853,10.14157184440328,3.942842021698862,7.3134427097115635,6.082958454617623
2024-05-10,26.58913440770892,19.07625851470344,16.47948164146868,10.74763249709254,9.689317162319321,3.960790829041369,7.346735338096029,6.1106496095696965
2024-05-14,26.608143382047317,19.0898964204366,16.491263072139926,10.755316142118476,9.623090095931634,3.9652850516235225,7.351987630305751,6.115018205396778
2024-05-16,26.670877449595267,19.234413177534364,16.486877316623175,10.752455828333028,8.968967637916993,4.422984226185529,7.350032411947542,6.113391951864103
2024-05-17,26.70517921654153,19.26515391146553,16.513226896632094,10.769640568032363,8.820150831571413,4.4417067607837915,7.361779346396524,6.123162468576756
2024-05-20,26.68018347404108,19.231536262713554,16.484411354118194,10.759157083028652,8.821378714352191,4.512065412484212,7.348933058565446,6.1623346406966695
2024-05-21,26.62752317924732,19.19357781426747,16.45187507256473,10.762800417972832,8.886898542070956,4.592725282380455,7.334428024083197,6.150171667413047
2024-05-22,26.625315112113572,19.191986201406394,16.45051081332095,10.761907920923445,8.886161602759719,4.6006368581663795,7.333819822210429,6.149661669099111
2024-05-23,26.622665914895027,19.190076614374316,16.448874000862325,10.767470398991742,8.888594076481708,4.600179098537362,7.33309011309741,6.149049782760107
2024-05-24,26.623107411154045,19.19039485249001,16.449146780318735,10.767648961045422,8.888741480240792,4.600255385482828,7.333211721198653,6.1474934080695185
2024-05-27,26.65185086904604,19.191986201406394,16.45051081332095,10.737030648799257,8.889478572376278,4.597319888549821,7.333819822210429,6.148003184290832
2024-05-28,26.64167592761532,19.19421453333112,16.452420839622487,10.738277297682828,8.890510706762427,4.5995123488530245,7.334671333079003,6.1487170130537905
2024-05-29,26.637474913336984,19.19357781426747,16.45187507256473,10.736262460400392,8.890215786767511,4.607652883514953,7.334428024083197,6.148513045064769
2024-05-30,26.62466843501326,19.184350132625994,16.44396551724138,10.747679045092838,8.917440318302388,4.605437665782493,7.3309018567639255,6.145557029177719
2024-05-31,3.212,2.3144,1.9838000000000002,1.2966,1.0758,0.5602,0.8844,0.7448
2024-06-03,26.59273359265083,19.17570139865927,16.418108085740297,10.730778780104279,8.929901514524538,4.636265828022842,7.319374327567657,6.197136472730282
2024-06-04,26.568546386638005,19.15826029436084,16.403175128162726,10.721018686952208,9.012733586902597,4.632048949892509,7.312717049776748,6.1914999173143705
2024-06-05,26.564592668529574,19.155409315630216,16.400734139122672,10.719423270887415,9.011392384133336,4.646240843929298,7.311628829841764,6.1905785479257265
2024-06-06,26.552299733915085,19.146545027848017,16.393144594840265,10.719420893450344,9.007222304857288,4.688713702546813,7.3082453269869605,6.184408415555225
2024-06-07,26.565910443812424,19.156359547589126,16.401547721410147,10.72491566902573,9.008532310337985,4.643164230438521,7.311991533831602,6.187578543554468
2024-06-11,26.551860910953923,19.146228597871357,16.392873669597407,10.719243736365438,9.003768096780592,4.693594235472996,7.308124545514643,6.184306207443644
2024-06-13,26.54528030666028,19.141483403003818,16.388810865290882,10.716587082596698,9.001536605918412,4.71721494307949,7.306313302380913,6.1827734910695105
2024-06-14,26.5356346519118,19.134528036997274,16.3828557271451,10.712693038236022,8.993310760591296,4.756792468411925,7.3036584358741425,6.180526880832439
2024-06-17,26.527546185468292,19.12631457298047,16.37582341384491,10.708094632745043,9.005959947829819,4.777863994320715,7.300523352759572,6.17787390005118
2024-06-18,26.531184996863338,19.135272559183807,16.37501238154984,10.707564301515502,9.00551391686202,4.767722125004127,7.300161785584574,6.177567933436788
2024-06-20,26.533947407517456,19.13864540517341,16.373660839564867,10.70668053285792,9.004770630086334,4.765677875171264,7.299559253206557,6.177058056422193
2024-06-21,26.52300178206059,19.130750445515147,16.366906474820144,10.702263876971816,9.042307438452907,4.763711966206851,7.29654808263481,6.174509933337734
2024-06-24,26.541395594597272,19.14401770086853,16.37825699283379,10.709685941679602,8.979227898682343,4.767015620355998,7.301608269211717,6.178791981770748
2024-06-25,26.56366190200777,19.1588862265554,16.390977443609025,10.718003800710568,8.892010245393704,4.785590349500124,7.307279186978436,6.183590845244981
2024-06-26,26.266432080732972,19.243792325056432,16.463617049528615,10.765502589297569,8.899880493958305,4.810118178196786,7.339662727393441,6.210994555835878
2024-06-27,26.26031240144083,19.245389505834705,16.464983483558257,10.766396095811961,8.900619159072424,4.810517404511727,7.340271898809821,6.211510050960277
2024-06-28,26.26074831512898,19.24570897380565,16.46525679758308,10.766574814913184,8.899106935360713,4.810597257727167,7.340393745227582,6.211613160253644
2024-07-02,26.253878187579843,19.23581039603139,16.4567882799927,10.761037280374296,8.902825477411112,4.8081230401672395,7.336618386342144,6.244918952101273
2024-07-03,26.252571504413037,19.23817107970005,16.45596920830845,10.760501692215808,8.89574623399031,4.816178910345743,7.336253235118455,6.244608135908155
2024-07-04,26.34522244228817,19.301632741374434,16.508829452590586,10.753457716825059,8.67799543964183,4.7317876936903955,7.3598189171645885,6.321255596424946
2024-07-05,26.33820862243964,19.303149802825338,16.504434349989182,10.753922694221203,8.684004725536198,4.738847568179171,7.357859531772576,6.319572705036689
2024-07-08,26.339434276206326,19.302828618968388,16.504159733777037,10.753743760399335,8.683860232945092,4.738768718801997,7.357737104825292,6.31946755407654
2024-07-09,26.335490525545257,19.299938445157963,16.501688599045067,10.752133623916551,8.690878237867873,4.744713769984528,7.356635445607147,6.31852135287561
2024-07-10,26.328044440009315,19.301134284668862,16.497022918537738,10.77404118018827,8.685094634600672,4.7433722516049635,7.354555433589462,6.316734856800718
2024-07-16,26.329269712442,19.30081327856038,16.49674854890482,10.773861992116686,8.68495018876711,4.743293362382956,7.354433116569926,6.316629800256123
2024-07-17,26.331026221216558,19.313190469852255,16.5030613603088,10.777984826301077,8.686609876214561,4.711832823106615,7.357247437774523,6.319046985225609
2024-07-19,26.33479194050214,19.313511804735203,16.50333593996972,10.778164151539857,8.683426784020764,4.710247408615211,7.357369848426868,6.31915212219024
2024-07-22,26.340050922767137,19.317368657536072,16.506631608726767,10.780316519944751,8.665191126791033,4.71118803148558,7.358839094040705,6.32041403870796
2024-07-23,26.34294082406976,19.31704719430207,16.50635691939027,10.780137123077948,8.665046928043667,4.709445516874126,7.358716634493777,6.320308859748386
2024-07-26,26.342502454528816,19.316725741766927,16.506082239195912,10.779957732181785,8.664902734095485,4.709367147587906,7.358594179022515,6.3218677716206555
2024-07-29,26.342502454528816,19.316725741766927,16.506082239195912,10.779957732181785,8.661574559432879,4.709367147587906,7.358594179022515,6.325195946283261
2024-07-30,26.342502454528816,19.316725741766927,16.506082239195912,10.779957732181785,8.661574559432879,4.714359409581815,7.358594179022515,6.3202036842893525
2024-07-31,3.1668000000000003,2.3216,1.9838000000000002,1.2956,1.0410000000000001,0.5668000000000001,0.8844,0.7596
2024-08-01,26.343459887532028,19.31254783216318,16.502512228396498,10.77762619372442,8.659701194556284,4.728313313146773,7.357002628689316,6.318836721791501
2024-08-02,26.34223442309292,19.31286914566176,16.502786789784544,10.777805507029365,8.659845270776142,4.728391980700441,7.357125031195408,6.318941851759422
2024-08-06,26.316839916839918,19.306444906444906,16.497297297297298,10.774220374220373,8.632016632016631,4.735135135135135,7.354677754677755,6.383367983367984
2024-08-07,26.380020339774262,19.36946699788266,16.536903352728363,10.800086694119805,8.742768543372067,4.399726580083693,7.372334572614661,6.398692919424484
2024-08-08,26.394330971238016,19.388078365985827,16.538557732388494,10.826177573989163,8.743643184660275,4.338474364318466,7.373072113380576,6.3976656940391825
2024-08-09,26.41411866753407,19.39648701396187,16.545730537623644,10.830872908639009,8.747435320022019,4.285309179469215,7.376269829354952,6.403776543395219
2024-08-12,26.41632190044041,19.398104897904712,16.547110636594155,10.8317763245696,8.748164953957026,4.27732550380355,7.376885092753237,6.404310689977312
2024-08-13,26.420288646033203,19.40101776925002,16.549595395011263,10.833402853090849,8.749478601818637,4.2629515308250605,7.377992825561025,6.405272378409944
2024-08-14,26.426020493307966,19.405226794833283,16.55318580821735,10.835753145756149,8.751376789826775,4.242181502620073,7.379593471512967,6.406661993925436
2024-08-15,26.419407044062932,19.400370388908353,16.549043161986752,10.833041360094766,8.749186645978277,4.266146120092764,7.377746633965663,6.40505864491049
2024-08-16,26.420634655811003,19.40004671493877,16.548767059294605,10.832860622643398,8.749040675364544,4.2660749441089125,7.37762354432914,6.4049517835096275
2024-08-20,26.422838836700986,19.401665192798625,16.550147664892464,10.833764370213405,8.749770577144478,4.258088198488312,7.378239033587507,6.405486126174228
2024-08-21,26.42004613687272,19.43766507305005,16.58085654107185,10.855538096352513,8.779378823844072,4.117214402728093,7.391929390525225,6.417371535555481
2024-08-22,26.461440706307272,19.44351548391412,16.58584710052839,10.86716607584777,8.787037656344058,4.1000601966423655,7.394154237174772,6.360778543241255
2024-08-23,26.459918080748977,19.43993981442782,16.582796957284963,10.865167600100309,8.78374989551116,4.116024408593162,7.392794449552788,6.359608793780824
2024-08-26,26.447192513368982,19.43181818181818,16.57586898395722,10.86062834224599,8.780080213903743,4.157754010695188,7.389705882352941,6.3569518716577535
2024-08-27,26.394480546599624,19.425001252902558,16.570053958336814,10.856818295718414,8.855515277058519,4.156295417717713,7.387113479560983,6.3547217721053775
2024-08-28,26.39517597340772,19.423054437336095,16.568393271752385,10.855730201947651,8.837924065010775,4.1792640352782,7.386373127098402,6.354084888168774
2024-08-30,26.551654763102306,19.511786205277808,16.62978238272474,10.96636823927841,8.788518928343896,3.728665794856319,7.413741072326728,6.4094826140897965
2024-09-02,26.53064645922747,19.511131974248926,16.629224785407725,10.966000536480687,8.791577253218884,3.7486587982832615,7.413492489270386,6.40926770386266
2024-09-03,26.609608044256866,19.569201795833262,16.678717358040053,10.990230532528459,8.811017134401641,3.5109549192043183,7.435556826016041,6.394713389719358
2024-09-04,26.587555047567825,19.561636467542947,16.672269472551854,11.01287524792416,8.831142636232226,3.509597606481326,7.432682287289475,6.392241234410193
2024-09-05,26.575554322793216,19.56393833946913,16.67423134466354,11.014171163447475,8.837224939902837,3.5083295509943353,7.43355691159413,6.392993427135341
2024-09-09,26.565573357093626,19.56525393809996,16.675352621757476,11.014911823546223,8.839500361447808,3.51192777768438,7.434056789334768,6.393423331035758
2024-09-10,26.558087938684956,19.5609788893371,16.671709022455293,11.036036036036036,8.837568912195778,3.511160414145489,7.4324324324324325,6.392026354712923
2024-09-11,26.55853433061602,19.561307672913692,16.67198924279351,11.036221531221111,8.83771745524834,3.5095386166904783,7.432557357761156,6.392133792755694
2024-09-12,26.583193277310922,19.559663865546216,16.67058823529412,11.035294117647059,8.818487394957982,3.509243697478991,7.431932773109244,6.391596638655463
2024-09-13,26.61379750663665,19.553748445848314,16.665546557343998,11.031956718975772,8.810779932121376,3.504822070634094,7.429685137269397,6.389663631170402
2024-09-16,26.615152024189488,19.54980682009071,16.662187132538218,11.029732907777591,8.822442465983539,3.504115571980514,7.428187468503275,6.388375608936671
2024-09-17,26.627020125659374,19.551120518764908,16.663306790310116,11.030474078553908,8.806235930517756,3.504351039881733,7.428686624332224,6.388804891979976
2024-09-19,26.639998655394393,19.56065011681261,16.671428811536714,11.049296603190077,8.810528261929171,3.4438711195522465,7.43230751130309,6.391918920281695
2024-09-20,26.650642103139916,19.562294089961675,16.6728299603308,11.050225240368453,8.811268742015734,3.4273515766825793,7.43293215894574,6.3924561285551
2024-09-23,26.65367034148965,19.558349018553375,16.669467598816887,11.06480236622748,8.801089002420005,3.4300215111589134,7.431433180962624,6.391166980371067
2024-09-24,26.631292608389025,19.54192833394902,16.655472344426904,11.05551264398697,8.793699835443464,3.511099170500722,7.425193941632805,6.385801121671088
2024-09-25,26.63263421269164,19.54291279743413,16.65631139695387,11.05606958741247,8.797501301405518,3.5028798844687743,7.425568000537354,6.3861228190962365
2024-09-26,26.632186996238584,19.542584631918324,16.656031703385278,11.055883933369156,8.799032778076302,3.502821063944116,7.425443310048362,6.386015583019882
2024-09-27,26.589575945005627,19.56065011681261,16.671428811536714,11.066104173319664,8.781955392708877,3.506059129031716,7.43230751130309,6.391918920281695
2024-09-30,3.1688,2.3276000000000003,1.9838000000000002,1.3168,1.0442,0.4064,0.8844,0.7605999999999999
2024-10-02,26.646610981328045,19.559335137224583,16.670308062049376,11.065360246046286,8.766239222870203,3.468849263037596,7.431807868775314,6.391489218668593
2024-10-03,26.629576091706724,19.561636467542947,16.672269472551854,11.06666218442196,8.78912159209332,3.455810669983528,7.432682287289475,6.392241234410193
2024-10-04,26.98574511103182,19.739368299437622,16.8527108075505,10.127937203731078,8.78570093616732,3.5339891601678644,7.513125031856874,6.461423450056918
2024-10-07,27.050854380829193,19.77329974811083,16.88168016883382,10.145346858193207,8.67485873783103,3.4753897474300492,7.52603989379808,6.47253046497379
2024-10-08,27.17609442498044,19.759175482159257,16.86962141569441,10.155107316575394,8.575121602775605,3.4439946936970647,7.520663968162182,6.500221095955645
2024-10-09,27.297521641171592,19.68118446240111,16.8030356931104,10.115024309261237,8.285477122190036,3.8454371431959475,7.490979315952635,6.481340312717047
2024-10-10,27.340614681229365,19.673186013038695,16.796206925747185,10.11260689188045,8.253323173313014,3.8404876809753623,7.487934975869952,6.495639657945983
2024-10-14,27.341540649924646,19.673852302169237,16.796775777691224,10.112949384451255,8.253602695883359,3.837230962017171,7.488188576363605,6.4958596514995
2024-10-15,27.332012127987532,19.67918424039162,16.80132798075783,10.137710249504547,8.223656351101852,3.8382709148500096,7.4902179988820565,6.497620136524553
2024-10-16,27.358426585283148,19.698202780603594,16.817565276364867,10.147507629704986,8.02814513394371,3.9487962021024074,7.4974567650050865,6.5038996269922
2024-10-17,27.27966489731545,19.70254549154612,16.82127291535944,10.149744772499874,8.02991503722421,4.06159377278817,7.499109671511183,6.456153441755558
2024-10-18,27.28290366350068,19.704884667571235,16.82327001356852,10.150949796472185,8.01729986431479,4.063772048846675,7.5,6.456919945725915
2024-10-21,27.31811697574893,19.730317233883568,16.84498335710889,10.175939134569663,7.837443108484478,4.1182664221180625,7.509680048909721,6.465253719176686
2024-10-22,27.291716197398365,19.72964711476412,16.844411235268144,10.175593519682097,7.832082328567062,4.152090479910335,7.509424990659919,6.465034133749957
2024-10-23,27.27411710747592,19.73534457864071,16.849275510030743,10.178531994768045,7.819055869812634,4.165180315616029,7.511593538194976,6.466901085460938
2024-10-24,27.260369407486706,19.74138077517799,16.854428981665563,10.181645171704815,7.750080712307353,4.229324905269239,7.513891012896977,6.468879033491359
2024-10-25,27.311238898907753,19.765898805675594,16.875361529824083,10.194290380754705,7.776719180645821,4.072952465208071,7.5232229745823265,6.480315764401647
2024-10-28,27.630752516593386,19.721944015345702,16.837834626288004,10.154645300378549,7.7373576193790425,3.9450678164626796,7.506493065575719,6.465905039976913
2024-10-29,27.661273876690913,19.74372918224458,16.85643396098158,10.152267011080145,7.74590442526001,3.852559309360343,7.514784854870506,6.47304737951193
2024-10-31,3.2534,2.3236,1.9838000000000002,1.1948,0.9096,0.445,0.8844,0.7614
2024-11-05,27.676733304976608,19.76690769885155,16.8762228838792,10.164185452998725,7.72947681837516,3.7856231390897492,7.523606975754999,6.477243726074011
2024-11-07,27.677204205941404,19.76724401946439,16.87651002143805,10.152448361520399,7.739816925851567,3.7856875489161874,7.52373498485725,6.477353932010753
2024-11-12,27.642622448458436,19.77902245526822,16.8865659953353,10.158497761282964,7.735916512027783,3.7879432744854356,7.528218049336897,6.481213503804968
2024-11-13,27.635094885541655,19.773636286273508,16.88196749212833,10.155731427112586,7.733809888520125,3.814143477150881,7.526167985703344,6.479448557569569
2024-11-14,27.620895674819995,19.775655755842653,16.883691637304466,10.156768625848951,7.734599737867878,3.8213416398576996,7.526936628708573,6.480110299749783
2024-11-15,27.770228955771454,19.732998165636253,16.847272233168013,10.134859705143013,7.717915619267614,3.8198926557510697,7.510700455193967,6.4661322100686185
2024-11-18,27.83151749652106,19.71625428503547,16.832976954145877,10.126260054984218,7.711366799036079,3.8166513932729185,7.504327461561959,6.46064555544242
2024-11-20,27.818299012789634,19.7068901177189,16.824982189503682,10.121450622519253,7.7026155986023,3.8589408691522205,7.500763306985108,6.466058282728908
2024-11-22,27.812637791269545,19.702879625546927,16.82155818607333,10.13634976087915,7.701048061594817,3.861547332361022,7.499236848353289,6.464742393921921
2024-11-25,27.756299386170173,19.784989995591275,16.81927629124699,10.13497473462882,7.70000339132499,3.8423712144334794,7.498219554379896,6.463865432224369
2024-11-26,27.757240724411584,19.785660991657057,16.819846706911754,10.13531845621651,7.700264532320424,3.839110086142576,7.4984738519975584,6.464084650342536
2024-11-27,27.698287421287578,19.804131235466844,16.835548313729483,10.144779944667922,7.707452857409576,3.834207444370895,7.505473802128418,6.470118980939288
2024-11-28,27.706752236880085,19.810183534525205,16.840693390380142,10.147880269614085,7.709808315930661,3.804818417969745,7.507767534253553,6.472096300446527
2024-11-29,27.67057786218123,19.784319045035268,16.81870591427021,9.92946283233858,7.699742268041238,4.132189365165491,7.4979652740097675,6.46703743895822
2024-12-02,27.662965160634062,19.781300330592526,16.816139696533018,9.927947783334746,7.729083665338646,4.119691446978045,7.496821225735356,6.466050690853607
2024-12-03,27.71310933767092,19.769904606990966,16.806452159474066,9.918839695691219,7.724631051017469,4.112235042952269,7.492502414476694,6.462325691726393
2024-12-04,27.757820178262786,19.77157962517369,16.807876097197276,9.91968007591419,7.759175788795878,4.027857796455078,7.4931372216762115,6.462873216524892
2024-12-05,27.708925910876335,19.754842205065692,16.793647568738994,9.9112826764188,7.7526073411892185,4.083705810646078,7.4867939861844786,6.508194500880402
2024-12-06,27.70884468895472,19.751163774862462,16.790520524756666,9.909437156157427,7.751163774862463,4.096487515869658,7.485399915361827,6.506982649174778
2024-12-09,27.765244678144345,19.79136629632771,16.824696802646084,9.929607327622763,7.766940887117293,4.255788313120176,7.500636078364854,6.165719616656772
2024-12-10,27.75582203979171,19.790694913241854,16.824126057974457,9.929270485268924,7.7666774089590715,4.25903624675611,7.50038163407229,6.1739912139355795
2024-12-11,27.7441351585161,19.792037724967347,16.82526758604312,9.929944192831577,7.767204383152682,4.264414024731566,7.500890539921633,6.176106389835971
2024-12-12,27.73923221767969,19.793380718926528,16.82640926902916,9.93061799182344,7.767731428862238,4.264703387674091,7.501399514834857,6.176525471169994
2024-12-13,27.748184840876704,19.793716495894685,16.82669471398521,9.930786455859401,7.737327814344846,4.285132659292936,7.501526769356043,6.176630250390174
2024-12-16,27.688135893154996,19.80040435554932,16.83238008250717,9.934141849278857,7.751820971558904,4.31033828103319,7.504061369578255,6.17871719733931
2024-12-17,27.64393255226578,19.81250809584537,16.842669506572694,9.940214466324887,7.7565595630632185,4.312973137079811,7.508648508727135,6.1824941701211
2024-12-18,27.76583259803327,19.779593655303742,16.81468884701387,9.923700827746668,7.743673621651312,4.3075032120437795,7.496174420959304,6.168832817248057
2024-12-19,27.744667855547167,19.76451649150121,16.80187170716494,9.916136402232437,7.720831862209677,4.397384711341887,7.490460398133216,6.164130571869464
2024-12-20,27.127987843799595,19.325211096835,16.428416941164414,9.69573069599521,7.549221132959713,6.522341558050757,7.323970129431297,6.027120601764018
2024-12-23,27.11675976043842,19.317212527887797,16.421617334943356,9.691717701256014,7.5460965634309725,6.561031303395555,7.320938789708591,6.024626018939295
2024-12-30,27.114964129568424,19.335798918087555,16.420529920249184,9.669554921279914,7.538975023370781,6.575496001938679,7.320454008200613,6.024227077304847
2025-01-02,27.109688652597814,19.3367592563291,16.421345467767836,9.670035172621427,7.539349456620095,6.577478127174273,7.320817588312267,6.0245262785771905
2025-01-03,27.10003352176504,19.3393206247339,16.42352065725476,9.67131607611907,7.540348127143681,6.578349387163339,7.3217873118641545,6.025324293956051
2025-01-07,27.082337892789305,19.332598479416646,16.41781201347035,9.6679544279343,7.53772718110132,6.617442527457855,7.319242335272295,6.0248851425579275
2025-01-08,27.083234449804962,19.33323848239077,16.418355522845378,9.671584970257642,7.480043210781154,6.619316839989785,7.3194846377681495,6.074741886162167
2025-01-09,27.07382356073122,19.32652056385223,16.41265046856595,9.668224285495599,7.477444043497279,6.6517647831066755,7.316941261417343,6.072631033333706
2025-01-13,27.075615606764792,19.327799807415353,16.4137368398761,9.668864235849993,7.4779389837080465,6.612490413564362,7.317425577773176,6.106128535048173
2025-01-16,27.08009675992354,19.330998657347944,16.416453397451562,9.670464482438703,7.44607559583976,6.616894917129887,7.318636649211696,6.120379540656909
2025-01-17,27.07740789004905,19.329079220338752,16.414823355011993,9.669504270928025,7.445336251053429,6.626167225876401,7.317909958248113,6.119771828494239
2025-01-20,27.068796866454086,19.318209606527187,16.40559255883075,9.622717764621163,7.432879620867566,6.721678411038226,7.313794767128701,6.116330404532324
2025-01-21,27.069044921813184,19.30894812116289,16.397727432689617,9.618104466517611,7.429316169221406,6.753172352307398,7.310288406830676,6.113398129457223
2025-01-22,26.957375312369656,19.263408967474767,16.35905424215601,9.628405954804595,7.411794511971882,6.987933544108782,7.293047470391559,6.098979996722747
2025-01-24,26.959598487760367,19.26499762127586,16.36040337375302,9.629200009675383,7.41240576284364,6.98850983915632,7.293648928191939,6.091235977343472
2025-01-27,26.34473820005369,18.825626019155607,15.987276068835998,9.409589443478634,9.499849294255407,6.853301526836441,7.127304645265932,5.952314802118292
2025-02-03,26.340068207752847,18.822288900073218,15.984442089026219,9.407921455361938,9.498165306252702,6.869813149059258,7.126041225695529,5.951259666778287
2025-02-04,26.087618102697284,18.66587287698369,15.851608995445313,9.313759171837411,9.443205721754849,7.682093400655873,7.066822762159408,5.889018968466173
