date,PRIME CHINA SECURITIES LTD,MONMONKEY GROUP SECURITIES LTD,CHINA SUNRISE SECURITIES (INTL) LTD,THE HONGKONG AND SHANGHAI BANKING,ZHONGTAI INTERNATIONAL SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,PHILLIP SECURITIES (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,CMB WING LUNG BANK LTD
2024-07-24,91.6322738706225,0.0,0.0,1.1786492034180207,0.0,0.9627118910756712,0.6637536178040003,2.0314256075773085,2.54797747171361,0.9832083377888952
2024-07-25,91.63189445077565,0.0,0.0,1.1786443230098265,0.0,0.9627079047946062,0.6637508694132275,2.033487535675833,2.5463106496922285,0.9832042666386204
2024-07-26,91.62658290282255,0.0,0.0,1.1785760015385873,0.0,0.9626521003257387,0.6637123943321115,2.039166277034092,2.5461630498723142,0.9831472740746092
2024-07-29,91.6189960452765,0.0,0.0,1.178478413175608,0.0,0.9625723908776704,0.6636574376674863,2.0472776227484215,2.5459522226676277,0.9830658675866789
2024-07-30,91.6220306375204,0.0,0.0,1.1785174465814146,0.0,0.9626042730728223,0.663679419241176,2.049415549122783,2.540654245897365,0.98309842856405
2024-07-31,49.00616789146595,0.0,0.0,0.6290286873620685,0.0,0.514206869232432,0.3549843287595127,1.0994991842114663,1.3589278436885524,0.5258329935367828
2024-08-01,91.612168947638,0.0,0.0,1.1841863003865216,0.0,0.9612587273195257,0.663607984450129,2.0554046430411046,2.540380783891589,0.9829926132731325
2024-08-02,91.60079271231189,0.0,0.0,1.1923177977076909,0.0,0.9611393599296157,0.6635255787972326,2.059288680297088,2.540065323948358,0.9828705470081278
2024-08-07,91.60041355312649,0.0,0.0,1.1923128623983825,0.0,0.9611353815271808,0.6635228322946042,2.059694082032408,2.5400548099662124,0.9828664786547333
2024-08-13,91.59927609440327,0.0,0.0,1.1922980567155965,0.0,0.9611234465174848,0.6635145929231389,2.0609102671018764,2.540023268542009,0.982854273796627
2024-08-21,91.59738039263895,0.0,0.0,1.1922733813947197,0.0,0.9631731152596816,0.6635008610920798,2.0608676153321683,2.539970701242388,0.9828339330400147
2024-08-22,91.60281490453261,0.0,0.0,1.1731011447310173,0.0,0.9754107277170555,0.663660185284567,2.061362484424117,2.5405806157197417,0.983069937590895
2024-08-23,91.5798351179563,0.0,0.0,1.1731302860858406,0.0,0.9982061477864697,0.6636766714648323,2.0614136913433563,2.540643727039266,0.9830943583239203
2024-08-28,91.59970815615364,0.0,0.0,1.1731302860858406,0.0,0.9754349581853681,0.6636766714648323,2.0539613020193594,2.540643727039266,0.9934448990516938
2024-09-03,91.6152597427806,0.0,0.0,1.141444379535536,0.0,0.9756005652768809,0.6832516692304132,2.0447859046422914,2.546044174704967,0.9936135638293191
2024-09-11,91.61715663899889,0.0,0.0,1.141468013169638,0.0,0.9735502626380624,0.6832658159731191,2.0448282419850075,2.546096890612559,0.9936341366227268
2024-09-12,89.4109318988624,0.0,0.0,1.1148622584949603,2.4190064095985333,0.9447916690891446,0.6608688301762253,1.9927177027406744,2.486751531418924,0.9700696996191409
2024-09-13,89.41020866238743,0.0,0.0,1.1148532404808005,2.418986842487091,0.9447840267597133,0.6608634844714776,1.9935104742716723,2.486731416323672,0.9700618528181388
2024-09-16,89.35265786475351,0.0,0.0,1.112625759455881,2.414153697553283,1.0216055857728406,0.6595430767099255,1.9895274327437102,2.481762917473058,0.9681236655377946
2024-09-24,89.30975986951029,0.0,0.0,1.1798700730867884,2.4129946681935652,1.0215185587470503,0.6592264316716746,1.9885722654282032,2.4603992616583277,0.9676588717041074
2024-09-25,89.311561477282,0.0,0.0,1.1798938741035685,2.413043344507931,1.0215391654061328,0.6592397299658851,1.9886123800500903,2.4584316368097436,0.9676783918746484
2024-09-26,89.36564352995237,0.0,0.0,1.1806083513961971,2.4145045476835882,1.0423425417353327,0.6798237181573588,1.9898165717325544,2.3589963759219277,0.9682643634206799
2024-09-27,89.43893896072768,0.0,0.0,1.1815766563764383,2.4164848629808438,1.041985363923691,0.6803812923022473,1.9914485687397725,2.280125785693428,0.9690585092559026
2024-09-30,49.02211229051191,0.0,0.0,0.6476304862490299,1.324492370748999,0.5587183165690895,0.3729217776862254,1.111236033509192,1.2386805008835522,0.5311477932187718
2024-10-02,89.43568686266443,0.0,0.0,1.1815336929513305,2.4163969969368804,1.0298271100471674,0.6803565528911063,2.027333243709959,2.259842267575061,0.9690232732240609
2024-10-03,89.3840463513981,0.0,0.0,1.5438487258402664,2.415001759971396,1.026002252480742,0.6799637123878668,2.0261626536593322,1.9557032309683093,0.9692713132939871
2024-10-04,86.48221946864729,0.0,2.9269023522360165,1.820328551821105,2.336599435227391,0.9977721045930039,0.9821452901122992,1.8974859483195852,1.6187426450200124,0.9378042040232992
2024-10-07,86.77682030401456,0.0,2.9368728164921953,1.9813699480725842,2.344559038366233,0.9823549490295571,1.061147185563851,1.9039497156570464,1.0719272179255082,0.9409988248784723
2024-10-08,86.77750064166196,0.0,2.936895841824717,1.9809934779312877,2.344577419908387,0.9819706465257496,1.0611555050479857,1.903964642784657,1.0719356219260128,0.9410062023892463
2024-10-09,86.8731942400913,0.0,2.9401344938858878,1.9831780118596283,2.347162894811999,1.0689971117652373,1.0623256907299918,1.7098459676803008,1.0731176953458301,0.9420438938298282
2024-10-10,86.7717181116728,0.0,2.9367001380057,2.03965819115225,2.3444211859866644,1.065004574874731,1.0610847935906873,1.7686053153606136,1.071864192121808,0.9409434972347412
2024-10-14,86.84456621660203,0.0,2.939165607682395,2.04137056054129,2.346389415316125,1.080021745588579,1.0619756139877528,1.6720133235374222,1.072764062227377,0.94173345451703
2024-10-15,86.86535373832201,0.0,2.9398691401147636,2.134073454152982,2.3469510580654567,1.0622298134397576,1.0622298134397576,1.5743132661693047,1.0730208440528326,0.9419588722431247
2024-10-16,88.64818348296197,0.0,2.5410540744752357,1.9188485619785967,2.028569730303842,0.909651231679469,0.9181304564341248,1.2939296975604677,0.9274576036642461,0.8141751609420452
2024-10-17,88.64998752256685,0.0,2.541105786332246,1.9188876116090072,2.0265759574659863,0.9096697435855691,0.9181491408971423,1.2939560297460648,0.9274764779398728,0.8141917298572552
2024-10-18,88.65720441531025,0.0,2.5413126548092992,1.9190438260255755,2.0267409386659856,0.9097437987451336,0.9182238863546146,1.2859204851017156,0.9275519827250439,0.8142580122623764
2024-10-22,88.6632193902556,0.0,2.5414850709377776,1.9212093832429393,2.026878443520184,0.9098055205893111,0.9182861835329101,1.2771878393060239,0.9276149127708692,0.8143132558443853
2024-10-29,88.66863356557916,0.0,2.5416402654575667,1.9213267009368566,2.027002213842627,0.9037546272262357,0.9183422582212539,1.2772658301451867,0.9276715571134165,0.8143629814776948
2024-10-31,57.88011176049351,0.0,1.659103300727554,1.253296200009022,1.3231636708285017,0.5897213147140251,0.5994651141310049,0.8337592001120183,0.6055549887666173,0.5315906931922709
2024-11-01,88.80601357171683,0.0,2.545578191883489,1.922944444335906,2.030142778497577,0.879332135690666,0.9197651048356388,1.1514901885068267,0.929108858209477,0.8156247263235873
2024-11-04,88.73998192564152,0.0,2.5436854290911612,1.9951905264354257,2.0286332673277747,0.8793573493521233,0.919081214168416,1.1506339988240717,0.9284180200013055,0.8150182691582131
2024-11-05,88.748117506155,0.0,2.5439186312753437,1.98722421109703,2.0288192501161477,0.878419313815979,0.9191654744877678,1.1507394876391004,0.9285031363083859,0.8150929891052406
2024-11-07,88.77072416984235,0.0,2.5445666395324342,1.9877304134895315,2.029336047945314,0.8786430721396699,0.9193996120147223,1.1255597762160288,0.928739652402755,0.8153006164171926
2024-11-11,88.8733523291366,0.0,2.5475084223426894,1.9798275212346914,2.0316821707818433,0.8592570452829653,0.9204625332730458,1.0418534177867058,0.9298133717159749,0.816243188445492
2024-11-13,88.91326017864209,0.0,2.5486523600930773,1.982077279242167,2.0325944809872047,0.8511383081891191,0.9208758594196423,1.0045609208962702,0.9302308967798345,0.8166097157505917
2024-11-14,81.84699281662995,7.963029173374222,2.346101481258393,1.824554228584093,1.8710566404857045,0.7834951823422982,0.8476904310953643,0.9090673518543932,0.856301988854922,0.7517107055206582
2024-11-15,81.85980991628959,7.964276170178815,2.346468876754087,1.8248399506684048,1.871349644768509,0.7836178763532736,0.8478231779729463,0.8935498805898839,0.8564360842877804,0.7518284221367039
2024-11-18,81.81189451984977,7.959614402084794,2.3450954068354743,1.9546113545093593,1.8702542786761824,0.7831591975310139,0.8473269175525399,0.8207207897387365,0.8559347824334762,0.7513883507886487
2024-11-19,81.82213908592281,7.960611112845943,2.345389061993858,1.954543060405586,1.870488473760451,0.7867008426041864,0.8474330206643584,0.8051709379936202,0.8560419634306199,0.7514824403785713
2024-11-22,81.82495679140229,7.960885252067959,2.3454698300559658,1.9546103689207717,1.8705528876914568,0.7832842384943974,0.8474622036787905,0.8051986656305317,0.8560714429108434,0.7515083191470029
2024-11-27,81.85852802568422,7.964151452923648,2.3464321320265826,1.9563518837031568,1.8713203402107355,0.7836056052229725,0.8478099014143031,0.7635613371437278,0.8564226728546037,0.7518166488160454
2024-12-02,81.85878440059346,7.964176396062197,2.346439480880018,1.9560448181842172,1.8713262010488667,0.7836080594182868,0.8478125566927668,0.7635637285618638,0.8564253551076361,0.7518190034506785
2024-12-09,81.86032268377336,7.9643260581745965,2.3464835749673236,1.9567079731191077,1.8713613668486062,0.7836227849130064,0.847828488712833,0.7613856874994078,0.8561282504235422,0.7518331315682142
2024-12-13,81.86006629922849,7.96430111409858,2.346476225837688,1.9873952070279028,1.871355505790201,0.7375802872194014,0.8478258333345731,0.7770431815674458,0.85612556905063,0.7518307768450841
2024-12-16,81.75278229994079,7.953863276534062,2.3434009857954776,2.0654896435798764,1.868902948495459,0.7572575796330553,0.8467146914773568,0.8057395808074146,0.8550035497426506,0.750845443993866
2024-12-17,81.71674277981577,7.950356932070157,2.3423679316949007,2.098345218041955,1.868079069924857,0.7672411778402677,0.8463414296713955,0.8053843822805743,0.8546266339145769,0.7505144447455431
2024-12-18,81.66822911487421,7.945636957445035,2.3409773127208386,2.116159750454068,1.8669700271632421,0.7758471259324402,0.8458389729758823,0.8361526012868344,0.8541192584520038,0.7500688786954582
2024-12-19,81.65470662924702,7.944321332474097,2.3405896977032494,2.1314299536279258,1.8666608974608805,0.7757186624929482,0.845698920406126,0.8369513881669788,0.8539778348467475,0.7499446835740323
2024-12-20,81.59098165224464,7.938121424163727,2.338763054380221,2.167538877214237,1.8652041177151388,0.7838539815201195,0.8453510879954137,0.8675150197707735,0.8533113733513528,0.7493594116443835
2024-12-23,81.53167945768405,7.932351815665233,2.3370631878156405,2.2180576344051137,1.8638484446340702,0.8038723752003344,0.8447366674592572,0.8668844899812687,0.8526911670974444,0.7488147600575874
2024-12-27,81.52811898101695,7.932005411007034,2.3369611286037477,2.2179607721485515,1.86376705064167,0.8038372702098049,0.8446997779309863,0.8712136188187756,0.852653930197323,0.7487820594251596
2024-12-30,81.51769365942539,7.93099111424281,2.3366622921824347,2.219236591033651,1.8635287234103106,0.8037344803729491,0.8445917628443718,0.8823301687912584,0.8525448979819387,0.7486863097148871
2025-01-02,81.54872318802494,7.934010028352799,2.337551737481583,2.227881497795948,1.8642380714698956,0.7378950692931051,0.8449132548184899,0.9029464399721971,0.8528694172992402,0.7489712954917965
2025-01-03,81.32644371877696,7.9123840914997565,2.331180212100994,2.1567773144925306,1.7623871758328924,1.1721243805371655,0.8768374049253338,0.8404321613567519,0.8443216104559593,0.7771119300216541
2025-01-06,81.27712849112238,7.907586131513803,2.3297666167486493,2.1554694746387164,1.7613184886898492,1.3722984623213814,0.6953227649559504,0.8570257335503574,0.8438096255402375,0.8002742109186665
2025-01-07,81.29002054342214,7.908840420584601,2.33013616072279,2.1542562890077956,1.7615978663019065,1.3473237918114156,0.6885906913828427,0.8416108450234744,0.8439434693167767,0.8336799224262466
2025-01-09,81.28850361911569,7.908692836512291,2.330092678876483,2.1548381107308745,1.761564993747517,1.459573537368838,0.6885778418356291,0.8415951400213244,0.8439277207863503,0.7226335210050064
2025-01-10,81.29634167080675,7.909455413512746,2.3303173525517122,2.1550458858988972,1.7617348484854376,1.4510051320947328,0.6886442363253458,0.8407431665706459,0.8440090945206983,0.7227031992330357
2025-01-13,81.28926207419215,7.908766627859936,2.330114419596785,2.154858216254181,1.7615814298713548,1.4222655153251598,0.6885842665492901,0.8779915919009241,0.8439355949780933,0.7226402634721208
2025-01-14,81.28875643590192,7.908717433475172,2.3300999257381725,2.15484481253029,1.761570472421384,1.422878691971722,0.6885799833935283,0.8779861305871411,0.8439303455006049,0.7226357684800647
2025-01-16,81.28167816027076,7.9080287763430235,2.3298970306485485,2.153413239285354,1.7614170824337132,1.4227547938090108,0.6984715337475493,0.8779096793273963,0.8438568596722953,0.7225728444623468
2025-01-17,81.27990878396685,7.907856630798736,2.329846312397032,2.156165163775337,1.7610677612258936,1.423656756293862,0.6984563291035417,0.8766466570538219,0.8438384902148087,0.7225571151701154
2025-01-22,81.2786449909122,7.907733674284184,2.329810086426407,2.1607962340541764,1.7610403789952944,1.418970024608075,0.6984454690488135,0.8781878916268252,0.8438253696633818,0.7225458803806403
2025-01-23,81.27813948469444,7.90768449274897,2.3297955963535837,2.1617157084959873,1.7610294263414767,1.41865022831888,0.6984411251214828,0.878182429805462,0.8438201215570542,0.7225413865626737
2025-01-27,81.27889774637907,7.907758265281204,2.3298173315304096,2.1604919795525253,1.7610458553732926,1.4186634632196649,0.7143073158736454,0.8626419217385687,0.843827993741026,0.7225481273105855
2025-02-05,81.28471155602236,7.908323900428016,2.329983981360128,2.1606465176854632,1.7611718214685539,1.4190759352571096,0.7143584096615342,0.8552397155286109,0.8438883520315947,0.7225998105566281
2025-02-10,80.96216943822532,7.8769432448257515,2.320738479304516,2.152072955815286,1.7541833967300418,1.4134449654386685,1.1083291883277573,0.8518460782284328,0.8405397575537644,0.7197324955504595
2025-02-11,80.95339273257387,7.876089344630478,2.3204868996016965,2.16268016236904,1.7539932344426599,1.4132917409079742,1.1082090398791873,0.8517537338367145,0.8404486388239728,0.7196544729344023
2025-02-13,80.94862903205201,7.875625876335269,2.320350350603792,2.1656500035500557,1.7538900207513715,1.4159959694287956,1.1081438273438826,0.8517036124079589,0.8403991826432715,0.7196121248835973
2025-02-17,80.94236185914362,7.875016132727267,2.320170705351869,2.1654823354475368,1.7537542317682377,1.4236285014018344,1.1080580330684713,0.8516376721459743,0.8403341175884005,0.7195564113567896
2025-02-18,80.93885266618001,7.874674717545322,2.320070116160665,2.149904802648881,1.753678199121442,1.4235667810985821,1.127829066078102,0.8516007500589734,0.8402976855581907,0.7195252155498272
2025-02-19,81.26777799275234,7.906676406076814,2.3294985895759757,2.1505575273361237,1.7608049269579218,1.4293519776135557,0.7341092058180564,0.8550615484962538,0.8437125497616672,0.7224492756112894
2025-02-20,81.26803068063654,7.906700990498604,2.3295058327427562,2.1505642141170944,1.7608104018716269,1.429045489493554,0.7341114884017148,0.8550642071599812,0.843715173137676,0.7224515219404423
2025-02-25,81.26828337009215,7.906725575073277,2.329513075954579,2.1502599675338883,1.7608158768193782,1.4290499328733643,0.7341137709995676,0.855066865840242,0.8437177965299988,0.7224537682835644
2025-02-26,81.26803068063654,7.906700990498604,2.3295058327427562,2.1505642141170944,1.7608104018716269,1.429045489493554,0.7341114884017148,0.8550642071599812,0.843715173137676,0.7224515219404423
2025-03-03,80.86773181533006,8.360321470619562,2.318031473960318,2.139971261298257,1.752137244665948,1.4220064941699977,0.7304955032061281,0.8508524497318306,0.8395593172172082,0.718892969800694
2025-03-04,80.8649796486888,7.870890783578272,2.317952584534922,2.1398984317853422,1.7520776142847385,1.421958099108716,1.2230200969923313,0.8508234927217078,0.8395307445455833,0.7188685037595957
2025-03-05,80.86723140746136,7.871109955677823,2.3180171300290193,2.139958019199908,1.752126402476553,1.4216882958466823,1.2230541530972656,0.8468249979831054,0.8411011169225692,0.7188885213057163
2025-03-06,80.87924290583955,7.872279079720054,2.318361433382966,2.1402758747988897,1.7523866520618974,1.4231372440107126,1.223235817693922,0.830859643437435,0.8412260486721292,0.7189953003824507
2025-03-07,80.87949318333253,7.872303440164112,2.3183686074571352,2.1399730519046742,1.7523920747503683,1.4231416478504226,1.2232396029468842,0.8308622144984528,0.8412286518115619,0.7189975252838566
2025-03-11,80.87674021609882,7.872035483571264,2.318289695083173,2.143304000666524,1.7523324270229588,1.4230932071125884,1.2231979664527204,0.8308339337023917,0.8412000181638555,0.718973052125701
2025-03-12,80.87799154160837,7.8721572797612,2.3183255636781013,2.1427182815922334,1.752359539122943,1.4221869047870468,1.2232168917805037,0.8308467883710228,0.8412130332166203,0.7189841760819633
2025-03-14,80.87824181135682,7.87218163945145,2.318332737530278,2.1427249120433007,1.752364961643615,1.4218818645157003,1.2232206769163358,0.8308493593524822,0.8412156362755019,0.7189864009145223
2025-03-17,80.88274693170123,7.872620139657001,2.318461874461881,2.142844267179831,1.7524625727546226,1.4163908167928496,1.2232888133673006,0.8308956397397425,0.8412624940903128,0.7190264502552297
2025-03-18,80.87924290583955,7.872279079720054,2.318361433382966,2.150178112635016,1.7523866520618974,1.4132350061745869,1.223235817693922,0.830859643437435,0.8412260486721292,0.7189953003824507
2025-03-19,80.87699047810308,7.872059842507746,2.3182968687133663,2.152903158578917,1.7523378493758397,1.4131956486137136,1.2232017514714277,0.8308365046042963,0.8412026211421899,0.7189752768894162
2025-03-31,57.88011176049351,5.633687662908299,1.659103300727554,1.5407382828099248,1.2540712749626453,1.0093690396044035,0.8753917976209318,0.594593214422515,0.6020117889786246,0.5145390442125564
2025-04-01,80.87949318333253,7.872303440164112,2.3183686074571352,2.1529697792823037,1.7523920747503683,1.4104543663627367,1.2232396029468842,0.8305527686085094,0.8412286518115619,0.7189975252838566
2025-04-02,80.87699047810308,7.872059842507746,2.3182968687133663,2.152903158578917,1.7523378493758397,1.4104107217826378,1.2232017514714277,0.8305270682897323,0.8442969842878296,0.7189752768894162
2025-04-08,80.90728361661618,7.875008386930365,2.319165205773675,2.153709546071856,1.7529942018548215,1.373483184465803,1.2236599116955869,0.8308381489984709,0.8446132226312696,0.7192445749619772
2025-04-09,80.91053960140917,7.875325304102793,2.31925853688436,2.1785613925952596,1.7530647483150201,1.3447489434364202,1.2237091559401863,0.8308715847567568,0.8446472127454587,0.719273519814577
2025-04-11,80.90502962680418,7.874788997675405,2.319100596327993,2.185222992495657,1.752945365323735,1.3446573665841965,1.223625821847912,0.8308150027421694,0.8445896926162478,0.7192245375825002
2025-04-16,80.90502962680418,7.874788997675405,2.319100596327993,2.1846039053103055,1.752945365323735,1.3443478229915207,1.223625821847912,0.8317436335201971,0.8445896926162478,0.7192245375825002
2025-04-17,80.88149545903993,7.872498329144236,2.3184260016489233,2.079063680202655,1.7524354574663443,1.354478191299698,1.2232698858139606,0.9930364441125726,0.8449629201151075,0.6803336311565881
2025-04-22,80.87924290583955,7.872279079720054,2.318361433382966,1.9765795055704343,1.7523866520618974,1.3730071649653255,1.223235817693922,1.080891148799613,0.8437016081311607,0.6803146838350841
2025-04-23,80.87598943937874,7.871962407666314,2.318268174458963,1.9693830480971797,1.7523161601656578,1.2646505644706063,1.2231866115371437,1.200288607678366,0.8436676692021308,0.6802873173449053
2025-04-25,80.87999374296538,7.872352161504523,2.3183829557386746,1.933894057913621,1.7524029202279918,1.5673531327838213,0.9435063577211985,1.20808423107365,0.8437094405794843,0.6803209994916546
2025-04-28,80.88875453960746,7.8732048825940035,2.3186340794180142,1.9269854638943227,1.7525927378195694,1.2831095693095418,1.2243081177492878,1.2082150889012184,0.8438008298896444,0.6803946908169386
