date,TIGER BROKERS (HK) GLOBAL LTD,CINDA INTERNATIONAL SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,INTERACTIVE BROKERS HONG KONG LTD,BANK OF CHINA (HONG KONG) LTD,CHINA MERCHANTS SECURITIES (HK) CO LTD,CITIBANK N.A.,HANG SENG SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,TOTAL_CCASS_PCT
2024-03-21,28.839956126637123,0.0,3.585624892498282,7.090223584944022,6.1417284866031165,2.674692614101617,0.8352139452943623,5.061745429987921,1.0818426188947234,1.3322242272774059,56.64325192623858
2024-03-22,28.852516624579756,0.0,4.065594821956193,6.691364381096814,6.305471397871408,2.694758981608892,0.8821594402966381,5.057474860687426,1.0950286059677432,1.3301448985466604,56.974514012611536
2024-03-25,28.868018611946372,0.0,4.159384381290952,6.743212358472392,6.323897969550371,2.704462515685704,0.8821594402966381,4.930601997888694,1.0950286059677432,1.3289615407324151,57.03572742183128
2024-03-26,28.877012131334634,0.0,4.127264669190007,6.814856221569131,6.335528686353239,2.6915470103987973,0.8500397281956932,4.936569502294817,1.0967191171309507,1.3289615407324151,57.05849860719968
2024-03-27,28.877214992674222,0.0,4.147821284934612,6.793200773568442,6.3759319031539015,2.6683362921279565,0.8561255683832406,4.869523829562001,1.0962626791168848,1.3221656858563204,57.00658300937758
2024-03-28,28.868796247081445,0.0,4.222186871004116,6.876881076147219,6.425058157556715,2.6412712084050027,0.8611801967612316,4.83669410277251,1.0783432607868837,1.336061687617887,57.14647280813301
2024-04-02,28.87386778057107,0.0,4.233090668006804,6.862275059697105,6.331657415789493,2.663991678438513,1.0995929861084037,4.721959110125608,1.068200193807638,1.336061687617887,57.19069658016252
2024-04-03,28.869168159537352,0.0,4.2095925628382185,6.950993085542241,6.143047085310418,2.6935080033481182,1.1040052202443755,4.728467578103957,1.0678282813517324,1.3546573104131712,57.12126728668958
2024-04-05,28.862270873991463,0.0,4.2297434559036535,7.198027481821772,6.201454245999242,2.732913818562488,1.059105243749581,4.518522996745202,1.0685044858170154,1.351969397663671,57.22251200025409
2024-04-08,28.866649297904175,0.0,4.226091951791125,7.281386587279541,6.200507559747846,2.621018884669775,1.0844629111976953,4.533720692102438,1.0718855081434306,1.351969397663671,57.23769279049969
2024-04-09,28.85970129702339,0.0,4.23028441947588,7.307251408076618,6.209636320029167,2.633866769510153,1.1202848427460652,4.630325966830636,1.0709726321152986,1.351969397663671,57.41429305347088
2024-04-10,28.862963983568378,0.0,4.232313032871729,7.1499831545634125,6.202468552697167,2.6440098364893987,1.171000177642294,4.638981383986259,1.0685890113751757,1.3526456021289541,57.322954735322774
2024-04-11,28.874882087268993,0.0,4.2173520090773415,7.142257518547552,6.203279998055507,2.629082622918275,1.1721159150100111,4.652657619296609,1.0328516053849663,1.3526456021289541,57.27712497768821
2024-04-12,28.86343732669408,0.0,4.22817128052187,7.210587979764406,6.147983377906985,2.6042152037074913,1.194667333927201,4.655261006487948,1.0362326277113816,1.3560266244553694,57.29658276117673
2024-04-15,28.862794932452058,0.0,4.229861791685078,7.27038135960706,6.194100522439289,2.5833881061767734,1.194667333927201,4.771702401102992,1.0642951130206284,1.3570409311532938,57.52823249156438
2024-04-16,28.85904199766974,0.0,4.106217805208072,7.866675362205287,6.187592054460939,2.3995450171779433,1.1771029229414736,4.983111303231318,1.0483197825283164,1.3466104772763028,57.97421672269939
2024-04-17,28.86277802734043,0.0,4.127027997627158,8.168904947963547,6.181556929608288,2.3967049584237543,1.1821744564310965,4.862088623363982,1.0483197825283164,1.338259352130057,58.16781507541663
2024-04-18,28.863200655131227,0.0,4.146130773771404,8.218707406831644,6.164279905520306,2.4080313832172453,1.1821744564310965,5.182721789849386,1.0449894755367972,1.3382255419067928,58.5484613881959
2024-04-19,28.908945887207626,0.0,4.122007179472432,8.39217075728838,6.192832639066883,2.3698934513752814,1.19400803457355,5.270504963021269,1.0410674896381555,1.340220345079378,58.83165074672295
2024-04-22,28.910822354598785,0.0,4.241796800497323,8.218403114822268,6.369186763612704,2.353360252199111,1.2864620900893753,5.222866358442078,1.0420817963360802,1.2782631109478182,58.92324264154555
2024-04-23,28.915336019404553,0.0,4.481156276095892,8.530184088652652,6.395643263316902,2.344113156136365,1.320272313353528,4.927534058229704,1.0390388762423064,1.2782631109478182,59.23154116237972
2024-04-24,28.91770273503304,0.0,4.332289863063829,8.54206838213,6.4557747453921985,2.3595982383913467,1.3235180947868865,4.922716101414562,1.0390388762423064,1.2782631109478182,59.17097014740199
2024-04-25,28.905497244434684,0.0,4.339525250842357,8.601286988177163,6.413224579414262,2.3780586202935745,1.3235180947868865,4.8888551628155135,1.0119906976309843,1.2715010662949877,59.133457704690414
2024-04-26,28.894694878101788,0.0,4.302401625698318,8.596080213794483,6.471073871419228,2.386561891444509,1.1713720900981999,4.906115281791864,1.00218573288438,1.2715010662949877,59.00198665152776
2024-04-29,28.891702673342913,0.0,4.23566024497488,8.476104636541638,6.5001337583147665,2.3032027859867403,1.1542810222381705,5.001465521032497,0.9989906667859175,1.266260481689044,58.82780179090656
2024-04-30,28.8927507902641,0.0,4.219786345152361,8.687874969956658,6.546233997735438,2.2877346088433907,1.153266715540246,4.665284385276839,0.999328769018559,1.2713320151786671,58.723592596966256
2024-05-02,28.892598644259408,0.0,4.137458451504148,8.848997588921979,6.6088167209973845,2.2940233103705228,1.2462448295166657,4.727540501782054,0.9866161250712377,1.277755957598856,59.02005213002226
2024-05-03,28.894441301427303,0.0,4.14381477347781,9.057910958471178,6.620464342911886,2.2981481576087495,1.2472591362145904,3.875726413069458,0.9889490304764643,1.2787702642967806,58.40548437795422
2024-05-06,28.894120104306296,0.0,4.1549721471549805,9.20131702044608,6.600296544734818,2.296998610017768,1.1621080889238218,3.7944128261191707,1.0033352804753612,1.2792774176457429,58.38683803982404
2024-05-07,28.90757657316543,0.0,3.9813735558051886,9.258929640888196,6.619568371995385,2.2934823467982963,1.1703577834002752,3.892090561129308,1.015878873306362,1.2775869064825351,58.416844612970976
2024-05-08,28.907525857830535,0.0,3.9777727670275564,9.27069559858412,6.6573005811581805,2.2593340213015023,1.2031536999665031,3.6970900984533075,0.9991259076789741,1.2721772707602708,58.24417580276094
2024-05-09,28.907052514704834,0.0,3.8939234133324576,9.56648433681056,6.681694657243266,2.1683507104976676,1.203322751082824,3.586496858156264,0.9825250880562751,1.3378198192276232,58.327670149111775
2024-05-10,28.90766109872359,0.0,3.8407230270263137,9.534905588281841,6.709216178980286,2.1834131649618476,1.2045061088970692,4.374946531245047,0.9825250880562751,1.2742565994910162,59.01215338566329
2024-05-13,28.913070734445856,0.0,3.822499316686935,9.514518023653558,6.74295878179791,2.219184381175321,1.2045061088970692,4.28031644975994,0.9875966215458982,1.2742565994910162,58.9589070174535
2024-05-14,28.90921636899374,0.0,3.770093470627499,9.321123546582605,6.714152471576853,2.1613012789470916,1.1986231300491068,4.275101222821445,0.9808345768930675,1.2742565994910162,58.60470266598242
2024-05-16,28.911042121050006,0.0,3.798020715043689,9.20711547373588,6.681457985680417,2.1625184469846013,1.1986231300491068,4.27449263880269,0.9808345768930675,1.270875577164601,58.484980665404066
2024-05-17,28.905953682448747,0.0,3.831999989424162,9.341206819201512,6.603221129047168,2.1854079681344327,1.1987921811654276,3.7321428474224176,1.0001064041536345,1.2700303215829971,58.068861342580504
2024-05-20,28.902319083447853,0.0,3.698601753535448,9.756548506889995,7.00235081468049,2.5524010365551772,1.3165193785712068,2.335915867505971,1.01146663917039,1.3102982974906028,57.88642137784713
2024-05-21,28.90057785694975,0.0,3.8692588554612586,9.714218107363275,7.004159661625121,2.494602459885108,1.3270005477830944,2.2174448451883806,1.0195810927537865,1.3037391141773573,57.85058254118714
2024-05-22,28.908540164528457,0.0,3.850967524675352,9.672377956073888,7.008960713328631,2.5074334396138545,1.3317339790400755,2.168386211232095,1.1210117625462444,1.308979698783301,57.8783914498219
2024-05-23,28.914456953599682,0.0,3.8741444327229284,9.693340294497661,6.949404005048826,2.5165283896719113,1.338496023692906,2.154473304358896,1.1234122883979993,1.3208132769257543,57.88506896891656
2024-05-24,28.88724769545197,0.0,3.8493653897882014,9.637442894432759,6.9768195669490884,2.5231498774641237,1.333462159615358,2.0732134563290523,1.1090759039156126,1.319846611765174,57.70962355571133
2024-05-27,28.89194387696853,0.0,4.185277510136725,9.438919422552654,6.900700883806496,2.5949102338755154,1.3175829847032325,2.1352922460110433,1.1327257388911185,1.3333608031797486,57.93071370012507
2024-05-28,28.89194387696853,0.0,4.181898962283081,9.390487939070672,6.931530132970995,2.6096913807352067,1.3175829847032325,2.132961047992029,1.1259686431838312,1.3301511827187873,57.912216150626364
2024-05-29,28.8919875908022,0.0,4.288627576744053,9.353829999438657,6.872959341572097,2.6233679360877717,1.3208393892004888,2.1348453656950985,1.125893326271109,1.3300622078781978,57.94241273368967
2024-05-30,28.888391638860345,0.0,4.343821953702704,9.39509702914883,6.8855798095213085,2.6261844118722935,1.3206163158520652,2.1114823304830246,1.1257031768885932,1.3298375769103838,58.02671424323954
2024-05-31,28.890331642822613,0.0,4.344240578287152,9.44995796866826,6.893781383691541,2.639098164529187,1.319996701899358,2.1079484171440286,1.1261238748014197,1.3295366903430381,58.1010154221866
2024-06-03,28.891310969069934,0.0,4.351180286694855,9.25888804082988,6.964563032463057,2.6461898373545774,1.319996701899358,2.10350767916051,1.1463857971596783,1.3366959029096228,58.018718247541464
2024-06-04,28.875776828595267,0.0,4.369922564876244,9.280382563464935,7.016112739929527,2.686713682071095,1.3173288821221874,2.1062261537435765,1.166647719517937,1.3578864967093016,58.17699763103007
2024-06-05,28.872737540241527,0.0,4.3714422090531135,9.010544412458824,7.042250619771681,2.6991578793861253,1.3230697601236938,2.1102785382152285,1.1970406030553251,1.3602166177805015,57.986738180086014
2024-06-06,28.872703770370933,0.0,4.422485368460627,8.966964394453269,7.12149162112777,2.7252619893576817,1.3487348617774881,2.161186618140353,1.1936636159956153,1.3771015530790502,58.189593792762786
2024-06-07,28.872703770370933,0.0,4.440079471041715,9.04478706124428,7.128920992659133,2.6908842610898365,1.351436451425256,2.2014470578662135,1.1931739528719574,1.5111679393495285,58.434600957918846
2024-06-11,28.872720655306228,0.0,4.439572922982758,9.156244519150002,7.13337861557795,2.7060469329879333,1.3480594643655464,2.3004772033922025,1.1931739528719574,1.426405564150813,58.57607983078539
2024-06-12,28.878461533307735,0.0,4.439572922982758,9.176692175796545,7.10124658370481,2.752649354411928,1.3187809865578624,2.245094615612962,1.1931739528719574,1.4206646861493064,58.526336811395865
2024-06-13,28.880487725543563,0.0,4.439572922982758,9.186468553334405,7.108017442759529,2.757377136295522,1.3187809865578624,2.235959865616447,1.1931739528719574,1.4231130017675961,58.54295158772964
2024-06-14,28.8695800573407,0.0,4.407491545915515,9.204163965527284,7.113640126213946,2.7580525337074637,1.3187809865578624,2.2286486886321755,1.1977666552731625,1.4366209500064353,58.53474550917455
2024-06-17,28.87042430410563,0.0,4.407491545915515,9.222180191490835,7.0554884090457435,2.759741027237319,1.3187809865578624,2.223684517654402,1.1977666552731625,1.4433749241258547,58.49893256140633
2024-06-18,28.8660187197305,0.0,4.413254437077107,9.171086791729477,7.040331876274501,2.7591214123364947,1.3184848948803718,2.214373300414832,1.1976665450819128,1.4430508587147752,58.42338883623997
2024-06-19,28.86141016733495,0.0,4.418420067234761,8.986272023866752,7.0085109192575805,2.7553062737233254,1.3188225177664927,2.2110983584194566,1.1974977336388524,1.4430508587147752,58.20038891995695
2024-06-20,28.86141016733495,0.0,4.4153139366824465,8.930564247656758,7.03665178681578,2.766515353542548,1.2870859664711032,2.2108620223991715,1.1974977336388524,1.4440637273731387,58.14996494191475
2024-06-21,28.858709184245978,0.0,4.412275330707357,8.934632603434519,7.03832302010208,2.766717927274221,1.2887740809017092,2.2119592967790656,1.1974977336388524,1.4440637273731387,58.152952904456924
2024-06-24,28.727255713534706,0.0,4.412883051902375,9.123549489363617,7.060150339689813,2.777184236743977,1.4187588920583576,2.2136811734982835,1.2093145346530931,1.4440637273731387,58.38684115881736
2024-06-25,28.59819936531489,0.0,4.367810396605199,9.2547497429103,7.055575549582873,2.7727951392244017,1.432246926358898,2.2594121934233953,1.2059045435032694,1.4463933252873749,58.3930871822106
2024-06-26,28.59713585322361,0.0,4.330840690574932,9.292732317598931,7.073520205980212,2.777488097341486,1.4324157378019586,2.275854427977496,1.2059045435032694,1.4463933252873749,58.43228519928927
2024-06-27,28.59200398535457,0.0,4.330857571719237,9.314441469176522,7.03673619253731,2.7559139949183433,1.444705210856769,2.469060812674763,1.2059045435032694,1.4463933252873749,58.59601710602816
2024-06-28,28.59200398535457,0.0,4.3389436398418395,9.300328832536659,7.03673619253731,2.74038334215677,1.4514576685791922,2.471204718001632,1.2059045435032694,1.4679843088548232,58.60494723136607
2024-07-02,28.588627756493356,0.0,4.336512755061768,9.318813685551792,7.037276389155105,2.7240930379014237,1.4514576685791922,2.4742433239767228,1.2633004341438672,1.4679505465662113,58.662275597429435
2024-07-03,28.588627756493356,0.0,4.33590503386675,9.3386152678228,7.037242626866493,2.7245488287976873,1.4514576685791922,2.4843044859831336,1.2633004341438672,1.4679505465662113,58.691952649119486
2024-07-04,28.588965379379477,0.0,4.5571830734305605,9.259088196996958,7.043573055981264,2.7340022696090798,1.4504279187765228,2.451706996328135,1.2888753677675455,1.4659585715380963,58.839780829807644
2024-07-05,28.58798087980495,0.0,4.579983706340433,9.267226509862713,7.025605909914809,2.7170275575730845,1.4503779713352645,2.435687317037486,1.288830983606232,1.4661106560336405,58.81883149150862
2024-07-08,28.581876180129743,0.0,4.568103178000104,9.255593958961637,7.033978677164837,2.699401633519443,1.498015695004146,2.431758052898031,1.2885557656354318,1.4649199797924752,58.82220312110585
2024-07-09,28.581808672296578,0.0,4.571427938783735,9.269028017762498,7.028561173552932,2.681562688604228,1.51857183020446,2.428500799947571,1.2967917212821913,1.4649199797924752,58.841172822226675
2024-07-10,28.580578671549322,0.0,4.570893685523554,9.270147991661224,7.033456583155847,2.681396660489358,1.5467741679945055,2.4570015041380557,1.2967359146394246,1.4614816914518098,58.89846687060311
2024-07-11,28.580578671549322,0.0,4.567653448978995,9.242876000744525,7.073537634162753,2.6920624391151957,1.5458966039303543,2.4132920632505246,1.2967359146394246,1.4614816914518098,58.87411446782291
2024-07-12,28.580578671549322,0.0,4.57092743798756,9.247651974401348,7.08865873803736,2.6920624391151957,1.5536596706516919,2.397090880527733,1.2967359146394246,1.4614816914518098,58.88884741836144
2024-07-15,28.580004879661224,0.0,4.563518772138283,9.259347203179363,7.088051193685255,2.720735157288136,1.5536596706516919,2.3814466134610375,1.2967359146394246,1.4581064450512282,58.90160584975565
2024-07-16,28.580004879661224,0.0,4.563518772138283,9.268696635708974,7.0808281663880095,2.718372484807729,1.5516345228113428,2.379691485332735,1.2952508062231687,1.4581064450512282,58.8961041981227
2024-07-17,28.580983701117397,0.0,4.562826846626164,9.249913389489738,7.09115642037379,2.7204988900400955,1.5720547635348612,2.3738860615237347,1.2952508062231687,1.4581064450512282,58.90467732398017
2024-07-18,28.585033996798092,0.0,4.562826846626164,9.264123176836186,7.162188480874028,2.719840716991982,1.566637493061928,2.346310298430984,1.3087517918254947,1.4581064450512282,58.973819246496085
2024-07-19,28.584932739406078,0.0,4.5616623866179635,9.255550050978709,7.183671924213729,2.7155204015992376,1.5385723192410923,2.313907932985401,1.3087517918254947,1.4581064450512282,58.920675991918934
2024-07-22,28.58182751271754,0.0,4.5616623866179635,9.262216162619858,7.185967091766125,2.712145155198656,1.5385723192410923,2.1035440134459558,1.3087517918254947,1.4581064450512282,58.71279287848391
2024-07-23,28.58182751271754,0.0,4.503945673168019,9.332151268039906,7.2840011234710165,2.7314515646099826,1.5286828472873886,2.1066154876704846,1.3057140700649714,1.4581064450512282,58.83249599208054
2024-07-24,28.58182751271754,0.0,4.496587636014751,9.308271399755792,7.3127582228039705,2.7415773038117273,1.5286828472873886,2.1008438163254906,1.3057140700649714,1.4361673434474482,58.812430152229076
2024-07-25,28.581439359381474,0.0,4.496891408190804,9.310077156580105,7.313956435276177,2.7415773038117273,1.5286828472873886,2.1340899933712185,1.3192150556672977,1.4361673434474482,58.86209690301364
2024-07-26,28.582451933301652,0.0,4.492351701782021,9.238977591151853,7.347860785370018,2.7483277966128905,1.5286828472873886,2.4926322927657942,1.322590302067879,1.4597940682515191,59.21366931859101
2024-07-29,28.583346373597802,0.0,4.498241506751036,9.250993468337924,7.385157258096445,2.749424751693079,1.5286828472873886,2.4188662826810847,1.322590302067879,1.474982677054136,59.21228546756677
2024-07-30,28.583177611277772,0.0,4.498241506751036,9.2421503227684,7.39789881325864,2.752732493165649,1.5286828472873886,2.428691624953178,1.322590302067879,1.474982677054136,59.22914819858408
2024-07-31,28.572933738452004,0.0,4.503051232871865,9.243837945968691,7.431685029728461,2.7502854395252276,1.5286828472873886,2.42121545417589,1.3360912876702054,1.4767546814144412,59.26453765709417
2024-08-01,28.572933738452004,0.0,4.500013511111342,9.257085788090974,7.449742597971573,2.746707678340611,1.5286828472873886,2.410515923086046,1.3360912876702054,1.485952227856026,59.28772559986617
2024-08-02,28.572258689171893,0.0,4.483457927516489,9.284425283935684,7.467006983310548,2.7459313716684774,1.5286828472873886,2.402111559548598,1.3360912876702054,1.4901037809287414,59.31006973103802
2024-08-05,28.572258689171893,0.0,4.4811965124281,9.282687032039384,7.50126573427645,2.7459313716684774,1.5286828472873886,2.3766115729922044,1.3360912876702054,1.4901037809287414,59.314828828462836
2024-08-06,28.572258689171893,0.0,4.4811965124281,9.28950502976856,7.545869615460135,2.739180878867314,1.5286828472873886,2.3764765631361815,1.3360912876702054,1.4901037809287414,59.359365204718515
2024-08-07,28.573726921356148,0.0,4.47836130545161,9.308389533379813,7.602438745133883,2.744243748468187,1.5286828472873886,2.377067231256283,1.3377620346384933,1.4901037809287414,59.44077614790054
2024-08-08,28.573659416428132,0.0,4.476302405147256,9.279784320134885,7.6183699081446274,2.747585242404762,1.5286828472873886,2.376915345168257,1.3647640058431454,1.4901037809287414,59.45616727148719
2024-08-09,28.573659416428132,0.0,4.476302405147256,9.27953117665484,7.633777907963283,2.7469439455886517,1.5286828472873886,2.3665870911824776,1.3647640058431454,1.4901037809287414,59.46035257702391
2024-08-12,28.573659416428132,0.0,4.582335770821525,9.272139387037567,7.669504891113438,2.7440918623801607,1.5286828472873886,2.361676107669631,1.3647640058431454,1.4901037809287414,59.586958069509734
2024-08-13,28.58201315126957,0.0,4.4559327931197465,9.477911283849021,7.591199174619945,2.8157652196965097,1.5335769545682316,2.0940089423643125,1.5144224312449315,1.5004320349145208,59.56526198564679
2024-08-14,28.58201315126957,0.0,4.431293494395501,9.503242508085386,7.554071464213548,2.8156133336084834,1.5335769545682316,2.162323929512083,1.5144224312449315,1.501697752314739,59.59825501921247
2024-08-15,28.58201315126957,0.0,4.432576088027722,9.5039175573655,7.563724668919211,2.8090484793593524,1.5335769545682316,2.1895452917327733,1.5144224312449315,1.501697752314739,59.630522374802034
2024-08-16,28.580882443725375,0.0,4.466328552033538,9.50425508200556,7.574964239433148,2.780426389882421,1.5335769545682316,2.1726521834978625,1.5155362625571231,1.501697752314739,59.630319860018
2024-08-19,28.580882443725375,0.0,4.506662746520488,9.360486461572789,7.692540947797406,2.780426389882421,1.5574061941563375,2.192785528277332,1.5169538660453676,1.5104733929562508,59.69861797093377
2024-08-20,28.57975173618118,0.0,4.500131644735362,9.334902093856382,7.686077350940293,2.784240418315078,1.5742824261592452,2.17884576064293,1.5186414892456583,1.5184727269256293,59.675345647001755
2024-08-21,28.57975173618118,0.0,4.525277230419694,9.32798283873519,7.687545583124546,2.7876156647156596,1.5337794693522664,2.16033253413574,1.5186414892456583,1.5252232197267923,59.64614976563672
2024-08-22,28.57975173618118,0.0,4.519674321394729,9.336083430096584,7.68989137937295,2.786096803835398,1.5337794693522664,2.1577167181752896,1.519789073021856,1.5306236139677227,59.65340654539798
2024-08-23,28.57975173618118,0.0,4.513396363089647,9.31249045775652,7.626656138058055,2.774452203753391,1.5337794693522664,2.1494811169578703,1.5189283851897077,1.5238731211665597,59.532808991505206
2024-08-26,28.57097609553967,0.0,4.523353339971363,9.377193931255668,7.622099555417269,2.7700643834326355,1.5337794693522664,2.1453801925811637,1.512852941668661,1.50112396042664,59.556823869645335
2024-08-27,28.57097609553967,0.0,4.521665716771072,9.363524183333313,7.571082706072479,2.7785024994340892,1.5337794693522664,2.1536157937985827,1.5189283851897077,1.50112396042664,59.513198809917824
2024-08-28,28.571060476699685,0.0,4.517311648914322,9.367591355246013,7.567707459671897,2.7793294348022317,1.5337794693522664,2.1564510007750712,1.5256788779908708,1.5112496996283846,59.53015942308074
2024-08-29,28.57097609553967,0.0,4.5206868953149035,9.336825984304713,7.567639954743886,2.7801057414743657,1.5337794693522664,2.157159802519194,1.5256788779908708,1.5112496996283846,59.50410252086825
2024-08-30,28.57097609553967,0.0,4.558506531233419,9.329704214399486,7.567639954743886,2.783480987874947,1.5337794693522664,2.1602144005117196,1.5256788779908708,1.5112496996283846,59.54123023127465
2024-09-02,28.573963188604186,0.0,4.7551315102992975,9.295749235609636,7.5707789338964275,2.7867212244195056,1.5337794693522664,2.02336098490446,1.5256788779908708,1.5112496996283846,59.57641312470503
2024-09-03,28.57097609553967,0.0,4.743689425001326,9.297403106345921,7.554408988853606,2.7672798051521554,1.5337794693522664,2.0267868600010503,1.5196034344698242,1.5112496996283846,59.5251768843442
2024-09-04,28.57097609553967,0.0,4.743453157753286,9.295377958505572,7.554408988853606,2.7672798051521554,1.5337794693522664,2.0268037362330533,1.5196034344698242,1.5112496996283846,59.522932345487824
2024-09-05,28.57097609553967,0.0,4.743453157753286,9.289386896144538,7.554408988853606,2.7709925761927954,1.5337794693522664,2.0279850724732573,1.5196034344698242,1.5112496996283846,59.52183539040763
2024-09-09,28.57097609553967,0.0,4.743183138041239,9.279244280710792,7.552721365653316,2.7706888040167432,1.5337794693522664,2.0264324591289897,1.5162281880692425,1.5112496996283846,59.50450350014065
2024-09-10,28.57097609553967,0.0,4.747638463290007,9.247179439905267,7.543591324139742,2.780814543218488,1.5337794693522664,2.027428156817161,1.5162281880692425,1.5112496996283846,59.47888537996023
2024-09-11,28.57097609553967,0.0,4.786639435448727,9.250672819929868,7.523947390088358,2.747062079212672,1.5337794693522664,2.029284542337481,1.5226411562303472,1.5110303086123469,59.47603329675174
2024-09-12,28.57097609553967,0.0,4.760565657004234,9.330615530927643,7.398624491234765,2.747062079212672,1.5346570334164178,2.031275937713824,1.5226411562303472,1.5009045694106022,59.39732255069018
2024-09-13,28.57097609553967,0.0,4.776733087263019,9.391876253098198,7.278904501406138,2.750437325613254,1.5436183126099619,2.0367775893467717,1.5226411562303472,1.5009045694106022,59.372868890517964
2024-09-16,28.57097609553967,0.0,4.776733087263019,9.411317672365547,7.244476988120206,2.743484318028056,1.5436183126099619,2.0393596528432165,1.5226411562303472,1.5009045694106022,59.35351185241062
2024-09-17,28.57097609553967,0.0,4.787078217480802,9.474974819480515,7.210724524114391,2.745003178908317,1.5588069214125786,2.0477471401486618,1.5226411562303472,1.4992169462103113,59.41716899952559
2024-09-19,28.57097609553967,0.0,4.787078217480802,9.48462802418618,7.210724524114391,2.748378425308899,1.5709578084546723,2.04808466478872,1.5226411562303472,1.4992169462103113,59.44268586231399
2024-09-20,28.57097609553967,0.0,4.793659947961936,9.490770972635238,7.219483288523899,2.748378425308899,1.5709578084546723,2.04808466478872,1.5226411562303472,1.4992169462103113,59.46416930565369
2024-09-23,28.57097609553967,0.0,4.784209258040308,9.471143914815855,7.216344309371358,2.7363963005868346,1.6558115029652924,2.059442368926677,1.5179158112695332,1.4992169462103113,59.511456507725846
2024-09-24,28.566959552322977,0.0,4.75624534161149,9.386408353929255,7.174913159804221,2.7387927255312476,1.6558115029652924,2.091726600748239,1.5138655155888354,1.5035372616030558,59.38826001410461
2024-09-25,28.575330163396423,0.0,4.725125569798127,9.411233291205532,7.121837410155075,2.742674258891916,1.6608743725661648,2.319231371608398,1.5104902691882538,1.5037397763870908,59.57053648319698
2024-09-26,28.581034329813406,0.0,4.724872426318084,9.40186698244392,7.08756178295717,2.803209303086346,1.6608743725661648,2.3190457330563663,1.5104902691882538,1.5037397763870908,59.5926949758168
2024-09-27,28.579346706613112,0.0,4.701414463834042,9.792062342583149,7.07363889155477,2.8705285925459454,1.6591867493658738,2.3394659737798844,1.5157219011091552,1.4936140371853461,60.024979658571276
