date,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,CITIBANK N.A.,EVERBRIGHT SECURITIES INVESTMENT,BANK OF COMMUNICATIONS TRUSTEE LTD,HANG SENG SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,ZHESHANG INTERNATIONAL FINANCIAL
2024-04-30,29.111241929079767,28.098541539903444,16.015054810903496,13.210696782409412,0.0,0.0,6.991357958645579,6.573106979058303,0.0
2024-05-02,29.134718739619082,28.08923591579442,16.00975097404976,13.206321687769687,0.0,0.0,6.989042573376121,6.570930109390935,0.0
2024-05-03,29.13186447276893,28.118436554777333,15.99721384356724,13.1947074215546,0.0,0.0,6.987624702003706,6.570153005328186,0.0
2024-05-06,29.1316922113387,28.118270285910423,15.997119249452298,13.194629399113774,0.0,0.0,6.988174699234856,6.570114154949948,0.0
2024-05-07,29.094187787405733,28.244473154468775,15.938728887580378,13.181776389320166,0.0,0.0,6.9791780551492195,6.561655726075729,0.0
2024-05-09,29.094359605578084,28.244639954579913,15.938232456675557,13.181854235409018,0.0,0.0,6.979219271272067,6.561694476485355,0.0
2024-05-10,29.06363644853334,28.214814087272273,15.921991884609273,13.154955852495561,0.0,0.0,7.089836290205465,6.554765436884083,0.0
2024-05-13,29.0628750617341,28.21464763925035,15.923077818411132,13.154878247292373,0.0,0.0,7.08979446504147,6.554726768270576,0.0
2024-05-14,29.062189273920296,28.21398186680077,15.925061755944203,13.154567835635756,0.0,0.0,7.089627169320171,6.5545720983788,0.0
2024-05-16,29.062189273920296,28.21398186680077,15.942759277585042,13.154567835635756,0.0,0.0,7.089627169320171,6.5368745767379615,0.0
2024-05-17,29.077627332089516,28.228969350680238,15.957130501336517,13.161555643110386,0.0,0.0,7.034370158060432,6.540347014722911,0.0
2024-05-20,29.076865480729698,28.22880273560425,15.958216772546258,13.161477960019432,0.0,0.0,7.034328639289278,6.540308411811083,0.0
2024-05-21,26.53631747222881,25.761385749561427,14.544048967826336,12.009806840199785,8.731467262806355,0.0,6.44896305235895,5.968010655018333,0.0
2024-05-22,26.514284913136805,25.750371657987525,14.539350601290524,12.005927145165453,8.728646615427701,0.0,6.495336341507513,5.966082725484478,0.0
2024-05-24,26.51571253640652,25.751758149454417,14.53474909639886,12.006573586924043,8.729116596762749,0.0,6.495686073485432,5.966403960567977,0.0
2024-05-29,26.51556976716144,25.75161949358894,14.53520926918643,12.006508939615596,8.729069596351765,0.0,6.495651098592877,5.966371835502956,0.0
2024-05-30,26.51542699945378,25.75148083921659,14.535669437018587,12.006444293003309,8.72902259644691,0.0,6.49561612407695,5.966339710783877,0.0
2024-05-31,26.526193262098502,25.765076068218235,14.547653105757997,12.012782971570108,8.733630993995003,0.0,6.445174019994833,5.969489578365325,0.0
2024-06-04,26.526336163178982,25.765214869031922,14.54719275954171,12.012847686459622,8.733678043539324,0.0,6.445208741235165,5.969521737013277,0.0
2024-06-05,26.520677671106608,25.76521215388723,14.542560823253694,12.008577998842936,8.760731283249333,0.0,6.434840060458955,5.967400009201245,0.0
2024-06-07,26.529151211362485,25.76507340242143,14.543021030795511,12.00851332994793,8.752067744666297,0.0,6.434805407397095,5.967367873409256,0.0
2024-06-11,26.529546866286836,25.764934652450027,14.542942713776169,12.008448661749433,8.752020613065689,0.0,6.434770754708461,5.967335737963383,0.0
2024-06-14,26.58555666777701,25.762474113179085,14.527792498109712,11.997271536701668,8.74387447932533,0.0,6.421249194606682,5.961781510300515,0.0
2024-06-17,25.603346108652186,26.13226700145887,14.748092050820402,12.16973374719342,8.869568718749157,0.0,6.429509541938458,6.04748283118751,0.0
2024-06-18,25.603485840301886,26.132409619723024,14.747626783910068,12.169800164175237,8.869617124901383,0.0,6.4295446313354185,6.04751583565298,0.0
2024-06-19,25.604595994215934,26.12492115290869,14.753594176990037,12.172922580272438,8.871892810197213,0.0,6.423005833422374,6.049067451993313,0.0
2024-06-24,25.60487554591574,26.12520638553323,14.753755257146558,12.173055484583823,8.871989673772648,0.0,6.423075959980864,6.048041693067141,0.0
2024-06-25,25.614535103095864,26.123922887768714,14.747025803671916,12.17245743803555,8.871553804338928,0.0,6.422760402525957,6.047744560563069,0.0
2024-06-28,25.6152342383677,26.12463592651238,14.744698868552874,12.172789678863095,8.871795948736851,0.0,6.422935708395137,6.047909630571964,0.0
2024-07-02,25.61369619114452,26.10396230780815,14.768922942996712,12.172058772981476,8.871263248508674,0.0,6.422550048114267,6.047546488446198,0.0
2024-07-03,25.604276864413773,26.103819818356143,14.77866769342481,12.171992331344612,8.87121482438731,0.0,6.42251499038525,6.0475134776881,0.0
2024-07-04,25.62777841540413,26.1277798878302,14.700445078614194,12.183164710863243,8.879357499482014,0.0,6.428410062694153,6.0530643451120625,0.0
2024-07-05,25.629038644648805,26.12906470432031,14.696250528781304,12.183763810020903,8.879794136080529,0.0,6.428726175555225,6.053362000592923,0.0
2024-07-08,25.636182285479247,26.1363477185633,14.71073099288527,12.187159818502863,8.882269221503588,0.0,6.392260694973293,6.055049268092436,0.0
2024-07-09,25.63536942962239,26.13663340969607,14.710891792911598,12.187293033882888,8.882366311792667,0.0,6.392330567482589,6.0551154546118,0.0
2024-07-10,25.633828339549698,26.144352805355325,14.706728394053389,12.186560385330306,8.881832341467694,0.0,6.391946287583446,6.05475144666014,0.0
2024-07-11,25.64416504445979,26.0998755241453,14.77116276826736,12.189435072476721,8.868020000800914,0.0,6.382006025680993,6.045335564168924,0.0
2024-07-12,25.644598908422466,26.10087247308322,14.768998599195482,12.189354999936402,8.868358736635615,0.0,6.382249802097598,6.045566480629215,0.0
2024-07-16,25.64685097514634,26.098166645997615,14.772923739841353,12.188091353023877,8.867439370997584,0.0,6.381588166575668,6.044939748417563,0.0
2024-07-17,25.69914775155904,26.079810328830593,14.762533106762369,12.179518778805484,8.861202399191814,0.0,6.37709963456482,6.040688000285879,0.0
2024-07-18,25.680507730080077,26.08635302935133,14.766236616558917,12.18257428200323,8.863425428915592,0.0,6.3786994718555725,6.0422034412352845,0.0
2024-07-19,25.662263874473606,26.092756674524768,14.769861413775038,12.185564845034914,8.865601211456148,0.0,6.380265306989362,6.043686673746165,0.0
2024-07-22,23.70630121273626,24.10398210472017,13.646630912262307,11.256788258306111,8.189870300563653,7.619421544703572,5.893965237225726,5.5830404294822005,0.0
2024-07-23,23.941088059791298,24.122215967026236,13.32461305298297,11.284971781846613,8.216238113681236,7.625185384167707,5.898423826271528,5.58726381423241,0.0
2024-07-25,23.94005805576212,24.122702580992236,13.324881848470579,11.28469511057047,8.216403858661696,7.625339205927132,5.898542814320352,5.587376525295416,0.0
2024-07-29,23.934303822277098,24.124527558232455,13.325889928142434,11.285548842098704,8.217025461899897,7.62591609280177,5.898989062262534,5.587799232285107,0.0
2024-07-31,23.934183107943678,24.12491024147851,13.325822718085611,11.285491922644692,8.216984018757923,7.625877630961196,5.898959310299085,5.587771049829305,0.0
2024-08-02,23.93541178445888,24.125640317592918,13.323199755101045,11.285833447981348,8.217232683880592,7.62560403557517,5.899137826581598,5.587940148828449,0.0
2024-08-05,23.936036883435673,24.12576200124136,13.322762579169126,11.285890370880454,8.217274129530942,7.625642497199749,5.899167580345808,5.587463958196893,0.0
2024-08-08,23.90661562132358,24.171670761496614,13.353739702854467,11.27201818558984,8.207173770094283,7.616269348763533,5.8919165489211105,5.580596060956572,0.0
2024-08-12,24.005949481188882,24.14491190605293,13.323860747411526,11.259539680973301,8.19808815169901,7.6078378815085514,5.8853939984207955,5.574418152745006,0.0
2024-08-13,24.037059385699177,24.16607082498811,13.239845606508508,11.26890311911705,8.205272385101898,7.61450486068964,5.890551547762817,5.577792270132797,0.0
2024-08-14,23.26751166222763,23.392392793486223,12.815971251408934,10.90812859165978,7.942580157109324,7.370726086136502,5.701965229410181,5.3992189565422155,3.201505272019208
2024-08-19,23.304788047393906,23.38088029894428,12.810151184567717,10.902760189547909,7.938671240586125,7.367098605844685,5.699159024668261,5.396561747452205,3.1999296609949104
2024-08-20,23.294696388254366,23.383956786620004,12.811836761489529,10.904194789397259,7.939715821625034,7.3680679785875824,5.699908927677781,5.397271834305012,3.2003507120434325
2024-08-21,23.297875493519925,23.387148073551202,12.814560045425349,10.905682921394941,7.940799381245426,7.369073523511514,5.7006868133468265,5.383386273376855,3.200787474627959
2024-08-26,23.144345633425765,23.233029919184187,12.729629628607444,10.83381594049281,7.888470583352351,7.32051232198037,5.663120055419169,5.347910483251088,3.8391654342868153
2024-08-27,23.143000952240726,23.23168008546244,12.745351641868789,10.842869793459817,7.888012265016625,7.2997520819823025,5.662791029439875,5.347599770875806,3.8389423796536226
2024-08-29,23.140988255410733,23.231117701036478,12.74504310683213,10.846480537355262,7.887821314761055,7.2995753721245045,5.662653946565511,5.347470318041729,3.8388494478726005
2024-08-30,23.254370616750407,23.223471975150833,12.740848512872013,10.841942802776813,7.798106443388242,7.297172967165127,5.6607902781696176,5.345710381530731,3.837586022196212
2024-09-04,23.256846973565963,23.214327955876335,12.74317337569581,10.8430973607477,7.798936863370695,7.297950042765638,5.661393095455788,5.346279645973766,3.8379946865483023
2024-09-05,23.259549055312036,23.217025097577793,12.73303549764598,10.844357159011956,7.799842977813517,7.298797950378252,5.662050860756387,5.346900800021742,3.8384406014823353
2024-09-10,23.258806044807095,23.217249887676477,12.73315878046512,10.844462155414625,7.799918496854624,7.298868618239646,5.662105681430715,5.346952569374337,3.838477765737358
2024-09-12,23.31091450102046,23.21466506431813,12.731741172160929,10.843254819523267,7.79905011616262,7.2980560204433855,5.617910603784966,5.346357282337149,3.838050420249095
2024-09-13,23.311882605553247,23.21369695978534,12.731741172160929,10.843254819523267,7.79905011616262,7.2980560204433855,5.617910603784966,5.346357282337149,3.838050420249095
2024-09-24,23.311656924345893,23.21347222910847,12.731617916790777,10.844117941658723,7.798974613935872,7.297985368316233,5.617856217064284,5.346305524511029,3.8380132642687146
2024-09-26,23.33174270459974,23.123876497378816,12.744843453878504,10.859098454602888,7.809748439966153,7.308067107086004,5.625616955948807,5.353691132039856,3.843315254499232
2024-09-27,23.294676627223478,22.914713707401454,12.719189765011457,10.845902918900537,7.800258350637211,7.299186640550971,5.618780934551606,5.34718554386718,4.160105511856105
2024-09-30,23.294789403648238,22.91482464431325,12.718767212774054,10.845955427126947,7.800296113996757,7.299221978074051,5.618808136733265,5.34721143117516,4.160125652158276
2024-10-02,23.522729172339822,22.93847586455236,12.492376293152084,10.821486997022157,7.8001073008554105,7.2990452938801536,5.618672128458782,5.347081997141758,4.160024952597477
2024-10-03,23.71982810726106,22.832082654090428,12.292418042125009,10.868792090340984,7.814294255194494,7.314590829177835,5.630638798397423,5.358470233353398,4.168884990059371
2024-10-04,23.76504151651319,22.818645088143523,12.283989904327672,10.862626199964904,7.809861188360251,7.310441245229249,5.6274445242508895,5.355430361050411,4.166519972159908
2024-10-07,23.638783732825587,22.694525445458083,12.32880410913146,10.785836816041098,7.792216801792956,7.293925170462059,5.462824369891727,5.343331134028881,4.6597524203681475
2024-10-08,23.670079619570398,22.765329933346052,12.086239456576516,10.822486603938703,7.818694403661838,7.31870959980192,5.481386801151641,5.361487532653195,4.675586049299735
2024-10-09,23.630573060003442,22.716639899676544,12.140363819894477,10.793355907350376,7.797648961636802,7.299009958067801,5.612351425607217,5.34705611108701,4.663000856676332
2024-10-10,23.429852282905628,22.699936024249435,12.144982101646098,10.786870674587854,7.791915237043079,7.293642889979419,5.729164472111578,5.4640642330913005,4.659572084385605
2024-10-14,23.42554599681016,22.695763893000425,12.192567993246758,10.763122924203476,7.790483123180936,7.292302356006641,5.718438068254064,5.46305996624627,4.6587156790512685
2024-10-15,23.4250880599025,22.665989295014064,12.233080792666998,10.76046861756208,7.7885619028028765,7.290503992584527,5.717027837389856,5.461712714481809,4.657566787595289
2024-10-18,23.424151437313412,22.663133186605087,12.237679604489323,10.76026049201435,7.788411258925769,7.290362981984468,5.716917260463113,5.46160707577864,4.65747670242584
2024-10-21,23.412270044626755,22.659824568173427,12.24706464405612,10.762133911830233,7.789767263643084,7.291632273790699,5.717912606820152,5.4611070926341165,4.658287594425417
2024-10-22,23.417895991650088,22.65544186203671,12.25388302235631,10.760052374517459,7.788260620875959,7.290221976839066,5.716806687813775,5.460050843169512,4.657386620741121
2024-10-23,23.41766952748741,22.655222771232257,12.26053391228138,10.75898126281177,7.788185304036185,7.290151476311762,5.711916123212235,5.459998041421532,4.657341581205472
2024-10-24,23.417443067704756,22.65306959141666,12.263316487074908,10.75887721844666,7.788109988653111,7.2900809771480075,5.711860886320183,5.459945240694786,4.65729654254093
2024-10-25,23.412914791661983,22.648689123744354,12.280282298452153,10.75679675364892,7.786603986833093,7.288671280156612,5.710756372785704,5.4588894405736195,4.656395952143562
2024-10-28,23.413367540457006,22.506029102718404,12.422167443301204,10.756521324760017,7.786754560804926,7.288812225321653,5.7108668049164075,5.458995002210791,4.656485995509595
2024-10-29,23.40585845579877,22.498717364447685,12.44363231871068,10.756598448146919,7.7850609393081305,7.287226906435008,5.709624689640959,5.4578076691294095,4.655473208382436
2024-10-30,23.39816824702889,22.491325205176366,12.474332464579478,10.751131568556177,7.782503086366201,7.284832621415734,5.707748740252309,5.456014456524936,4.65394361009991
2024-10-31,23.43991767499438,22.491977259124727,12.430723893645396,10.751443258406583,7.782728711660367,7.285043818569774,5.707914215610847,5.456172633765994,4.654078534221932
2024-11-01,23.408335743361334,22.49273803651769,12.460136688898938,10.751806919407947,7.782991957705443,7.285290230727321,5.708107282322866,5.456357185472767,4.654235955585697
2024-11-04,23.428685570046596,22.48676188591223,12.45682612469388,10.748950245519385,7.780924075528324,7.2833545841398495,5.706590681332098,5.454907472581228,4.652999360246404
2024-11-06,23.42698801356446,22.48513257775973,12.463169181449436,10.748171416074989,7.780360298356022,7.282826859024881,5.706177202736679,5.45451223002646,4.652662221007339
2024-11-07,23.429207228897262,22.484480920606874,12.462807977737771,10.747859915897742,7.780134810362004,7.282615790391006,5.706011828075145,5.45435414904127,4.652527378990924
2024-11-11,23.426830906829014,22.4822004179982,12.471686492455012,10.746769807450834,7.7793457052991135,7.281877146507402,5.705433092239302,5.453800937743688,4.652055493477436
2024-11-12,23.436075602247843,22.47948613703437,12.470180783022487,10.745472347586201,7.778406503194056,7.2809980038900335,5.704744274056707,5.453142499166032,4.651493849802268
2024-11-18,23.238116496844878,23.134283972437274,12.364848052666234,10.654707830131903,7.712704104082269,7.219497099226943,5.656557619763074,5.407081066821692,4.612203758025729
2024-11-19,23.23822777118194,23.133915905533282,12.36490726100483,10.65475884956588,7.712741035906595,7.219531669358896,5.6565847058524,5.4071069583073985,4.612225843288777
2024-11-22,23.337293606588602,23.092155889903744,12.380859771972943,10.635487794926917,7.699137164624173,7.206797729623061,5.6466075200661425,5.397569805856842,4.604090716437575
2024-11-26,23.194842648512264,23.141269011591188,12.387073097819618,10.657628667993148,7.71551193111446,7.222125373155319,5.658616902108098,5.409049526674395,4.613882841031507
2024-11-27,23.191389742883356,23.121111812263713,12.447594564918752,10.647388144286692,7.708791335462119,7.215834541799364,5.6536879646001115,5.404337974795943,4.609863918989951
2024-11-28,23.188060409317153,23.117792567729513,12.462556154492894,10.644902555260408,7.7076846688055465,7.214798643545119,5.6528763266033355,5.402126542878612,4.60920213136742
2024-11-29,23.143871002090386,23.073737069687564,12.302685120260511,10.624138982766203,8.020164619610236,7.201049426504498,5.642103659567396,5.391831728845877,4.600418390667329
2024-12-02,23.089382158834837,23.066061603271315,12.376930902107283,10.62104457228501,8.01782864852589,7.198952032743261,5.6404603278368475,5.390261291877606,4.599078462517948
2024-12-03,23.087912520195722,23.06411550818772,12.368282254172188,10.620588172508318,8.017484112244185,7.198642684629918,5.640217950091744,5.403875963695789,4.598880834274416
2024-12-04,23.046724543718934,23.019636538066813,12.217700374480325,10.600545340966203,8.316881733975103,7.185057638273126,5.629573912643129,5.393677943223138,4.5902019746532305
2024-12-05,23.043759491000277,23.016674970327745,12.228993916244194,10.599181538673044,8.315811734082088,7.1841332520488,5.6288496455828385,5.392984025116954,4.589611426924059
2024-12-06,23.03687148549906,23.015029984167974,12.241460858484448,10.59747109805624,8.315217408653783,7.183619806914572,5.628447355513819,5.392598592203961,4.589283410506146
2024-12-10,23.036212932489182,23.013419158484126,12.24492250114456,10.597168149086233,8.314979702268364,7.183414449409817,5.628286455586533,5.392444434464435,4.589152217066748
2024-12-11,23.036103177314796,23.01235661939483,12.246293499442066,10.597117659275186,8.31494008585876,7.183380224300512,5.6282596398263545,5.39241874236474,4.5891303522227584
2024-12-13,23.042945179544496,23.019667193478394,12.232326454430527,10.6002270243487,8.317753789350006,7.1858110177647285,5.630164193994478,5.380421873021557,4.590683274067113
2024-12-16,22.733668981684634,23.092822143150133,12.335045592588468,10.634134003791711,8.344359814494535,7.2087962940141015,5.648173417867518,5.3976322453488885,4.605367507060014
2024-12-18,22.74685151481341,23.106706483920483,12.417352459709058,10.6412264200515,8.349549657528046,7.21327986400128,5.51581239981898,5.400989346999433,4.608231853157812
2024-12-19,22.745872108385463,23.10475476571817,12.422080305019664,10.640768242991248,8.349190152714831,7.212969283318903,5.515574906638166,5.400756797730788,4.608033437482767
2024-12-20,22.74543684371135,23.104312633470805,12.424712994067399,10.639607822142077,8.34903038273487,7.2128312560447885,5.515469360677878,5.400653448928144,4.607945258222683
2024-12-23,22.745545658318143,23.103944763025307,12.424772434133038,10.639658722230282,8.349070324656605,7.212865762368073,5.51549574678925,5.400679285757988,4.607967302721317
2024-12-27,22.586548775998715,22.992260993238816,12.265462762874781,10.587493985260284,8.940666856246192,7.178147621898071,5.488947664181392,5.374683856444075,4.585787483857678
2025-01-02,22.58767011349639,22.992917807823744,12.264860921904546,10.585415871746754,8.940922262201784,7.178352678375649,5.489104465675721,5.37483739379072,4.585918484984695
2025-01-03,22.56521601422459,22.969585217763534,12.353504162970532,10.574893052101205,8.93203421155078,7.17121677445823,5.483647820702324,5.368543061173313,4.581359685055494
2025-01-06,22.546020451704965,22.949570435420803,12.42853768214191,10.565897303042476,8.924435993965487,7.165116432239077,5.4789830435288405,5.363976200217714,4.5774624577387275
2025-01-07,22.541628298727158,22.944149382917715,12.44654761858888,10.563838978053276,8.92269743934073,7.163720607750157,5.477915691898359,5.3629312528802835,4.576570729843438
2025-01-08,22.537559050536995,22.939057357950933,12.463303010807142,10.561931978165203,8.92108670075853,7.162427402275752,5.476926810428941,5.361963128572422,4.575744560504082
2025-01-09,22.568958977229553,22.937671377248854,12.434088286278033,10.561731281385885,8.920917183157718,7.16229130254374,5.476822738411275,5.361861241083186,4.5756576126617565
2025-01-10,22.564992783087856,22.932690458757826,12.448051937658255,10.562250017824212,8.919349450702441,7.161032625179227,5.475860259712895,5.360918965337795,4.574853501739492
2025-01-13,22.57239032372858,22.93925830321981,12.420774912590916,10.565237548155821,8.922273504376406,7.163380245246449,5.477655425313147,5.362676449432691,4.576353287936181
2025-01-14,22.572068590671137,22.93798111512443,12.425824117048526,10.562236279938478,8.922146331742372,7.163278142802053,5.477577350160169,5.362600013119769,4.576288059393073
2025-01-15,22.570567290996898,22.935980396736742,12.432123878643488,10.561533770913991,8.921552907381306,7.162801703210392,5.477213028872628,5.362243339134821,4.575983684109737
2025-01-16,22.605920182595625,22.94775461130727,12.449438405835938,10.566480222398598,8.926132797859797,7.16647873653188,5.394466218803496,5.364996053540845,4.578332771126554
2025-01-20,22.57670955714954,22.95430106659038,12.45298993814069,10.576626503649084,8.928679213846983,7.168523164554606,5.396005133284489,5.366526560876026,4.579638861908203
2025-01-21,22.437183917464303,22.752546393442536,13.171577722566482,10.475652447391742,8.850201426559721,7.105516103532719,5.348577453007417,5.319357979742243,4.53938655629284
2025-01-22,22.440885510996274,22.7553572950137,13.159138567936356,10.476437957924945,8.851661496079931,7.1066883421053895,5.349459839129407,5.320235545356738,4.540135445457261
2025-01-23,22.428516392677317,22.784742723535462,13.165076218925547,10.470663484337472,8.84678257771859,7.102771229791957,5.3465112878496335,5.317303102119906,4.537632983044116
2025-01-24,22.421466791662546,22.785732707613924,13.167606104351956,10.471551450523538,8.847532830440993,7.103373581370619,5.346964699540702,5.317754036806406,4.5380177976893155
2025-02-04,22.421678066525754,22.78500512659029,13.167730181166567,10.471650122729992,8.847616199709641,7.103440515630346,5.347015083364648,5.317804145381689,4.538060558901074
2025-02-05,22.4179326781589,22.78167775570994,13.189832096541467,10.47012091246675,8.846324152578653,7.102403176336777,5.337283808973647,5.317027568568893,4.537397850664975
2025-02-06,22.370218600643554,22.793059239169448,13.20537649946145,10.47535167331159,8.85074368186441,7.105951461284929,5.339950259093868,5.319683898887245,4.5396646862835075
2025-02-07,22.372749284527156,22.795166393879665,13.196971744475016,10.476536722243297,8.851744943174971,7.106755338849194,5.339611625554399,5.320285700709084,4.540178246587215
2025-02-10,22.372960200696625,22.795381292331214,13.196153420272438,10.476635488423824,8.851828391843382,7.1068223368562045,5.339661964045042,5.3203358570070955,4.540221048524174
2025-02-11,22.41006961136296,22.837040529334587,12.872708573453384,10.495781851242377,8.86800537138849,7.2954797903286,5.3494203550289585,5.322975480392516,4.548518437468125
2025-02-12,22.422151185454865,22.856576871317877,12.910188252390897,10.406925436205979,8.87559166022581,7.301720834912856,5.353996609352892,5.320439603768142,4.552409546370679
2025-02-14,22.393683750554004,22.842002400573286,12.962886978657624,10.418238107077222,8.869932149104736,7.297064900767829,5.349637974373515,5.317047031389957,4.549506707501827
2025-02-17,22.33591101288859,22.85347133858214,12.968986838820582,10.44138598675925,8.874752758457136,7.301030692017909,5.3525453827299385,5.319936727299216,4.551979262445239
2025-02-18,22.323462216610594,22.840734082923532,13.018910069358636,10.434149560674882,8.869806464167018,7.296961503004221,5.349562171210163,5.316971690032916,4.549442242018038
2025-02-19,22.333483463332513,22.808459132476937,13.023809325006102,10.437415951169942,8.87378821744931,7.300237188954384,5.351963648268325,5.319358536867079,4.551484536475411
2025-02-20,22.336333249291204,22.811369526042807,13.012711032734176,10.438747781086736,8.874920526124042,7.30116871015977,5.352646566850253,5.320037294987929,4.552065312723083
2025-02-21,22.393375985297183,22.135227557984845,13.523538524457587,10.466827767654959,8.897585380869696,7.319814502851907,5.366316205534384,5.33362365580969,4.563690419539747
2025-02-24,22.406024805744007,22.149605153390173,13.469265524946417,10.473626334077029,8.903364670120526,7.3245689753816485,5.3698018133971495,5.337088028731388,4.5666546942116675
2025-02-26,22.47144134525487,22.167366770820887,13.258003708931545,10.480127091623903,8.815605615759518,7.52166317998923,5.374107820877997,5.341367803251246,4.570316663490806
2025-02-27,22.60699991203215,22.30250379066858,12.733024989642999,10.541629264895699,8.869347437392321,7.567516851151463,5.406869534200195,5.373929926407522,4.598178293609066
2025-02-28,22.60202341249983,22.299948828692187,12.773571423583322,10.517032406297636,8.868331370063258,7.566649920783829,5.40625012634353,5.368540982781714,4.597651528954697
2025-03-03,22.597385247194822,22.29537265216706,12.794334572607157,10.51201080631084,8.866511498181735,7.565097167187516,5.4051407087790695,5.36743930351741,4.596708044054388
2025-03-04,22.594473883619237,22.2901143413124,12.807955685617872,10.510656477700122,8.865369169618678,7.564122508035699,5.404444330432269,5.366747782480287,4.596115821183438
2025-03-06,22.59512078847059,22.29075253201243,12.807368021287,10.50904866883451,8.865622994972362,7.564339077253991,5.404599065668603,5.366901438422636,4.596247413077873
2025-03-10,22.515178326471585,22.259166287568778,12.982605108147535,10.50054863462618,8.843594428047135,7.545543833005176,5.386410169965088,5.382126174601914,4.584827037566608
2025-03-11,22.489124129526406,22.245849436070657,13.034443403149137,10.475020911110517,8.847763843768064,7.549101267636113,5.388949655852274,5.382758745148308,4.586988607738522
2025-03-12,22.446366145392666,22.203553983755544,13.199788743756152,10.455105027533273,8.830941821537584,7.534748358631453,5.378703786668782,5.372524646581588,4.578267486142957
2025-03-13,22.3831696898398,22.14104115190734,13.447013637989755,10.422825397990184,8.806078811698939,7.513534707091424,5.363560354872984,5.357398611800048,4.565377636809525
2025-03-14,22.382533157138404,22.140411504858626,13.452318832830699,10.419685193080857,8.805828384381789,7.513321037150552,5.363407825914437,5.357246258069184,4.565247806575456
