date,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,GOLDMAN SACHS (ASIA) SECURITIES LTD,CITIBANK N.A.,HUATAI FINANCIAL HOLDINGS (HONG KONG),STANDARD CHARTERED BANK (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD,BANK OF CHINA (HONG KONG) LTD,MORGAN STANLEY HONG KONG SECURITIES LTD
2024-03-01,26.80708028465241,21.630341443015695,13.61766839627312,13.512275153814373,6.121333373252315,12.966493425148778,2.8901927799778386,0.8979896307470023,1.3775709136753098,0.17905459944315247
2024-03-04,26.93741526489767,21.7450896961212,13.784618403413191,13.516070775219019,5.726750414487682,12.967479560089446,2.863807386143887,0.8995156799793442,1.3791782779626254,0.18007454168593395
2024-03-05,26.92796857301013,21.735857368194818,13.779078039990697,13.50239586413832,5.752839462732217,12.96265237989406,2.862724587557476,0.9083738420335484,1.3792631515560496,0.18884673089267962
2024-03-06,26.859186636999137,21.87516834741146,13.866259298754887,13.50426477793594,5.627509305697252,12.960594405221586,2.862161161253289,0.8605172155979337,1.3823633510786228,0.20197550004988873
2024-03-07,26.892955475619406,21.989970586168212,13.941483887434394,13.482599874868844,5.557208022511584,12.968333915814034,2.7451232646189077,0.831666860296184,1.3902222781311369,0.20043583453729927
2024-03-08,27.019623871223676,21.729806461863475,13.869890783370145,13.489353936708174,5.5561104842492455,12.974814548488375,2.9511911612999113,0.8205485632664751,1.3925127987280987,0.19614739080242652
2024-03-11,27.025575630092007,21.747514396029473,13.88415804962908,13.476392500462788,5.408587407880149,12.958554127146051,3.119023128826626,0.7995175501976549,1.3847263736542148,0.19595083608195527
2024-03-12,26.97983957118263,21.70332958693932,13.888519179414663,13.474878515267047,5.429934610161064,12.955879154226551,3.1877916815060163,0.797378682147769,1.3858831156436437,0.19656590351129796
2024-03-13,26.947932874732132,21.626590552171717,13.856701847085478,13.477286294713622,5.506416641046844,12.955356077403307,3.2526819999966303,0.7937705563029378,1.3829205825602926,0.20034257398704067
2024-03-14,26.94964423502008,21.761802368484904,13.859184286624282,13.478714416141232,5.417229586338364,12.955331631190733,3.2044730017762633,0.7889419111987005,1.3849866627501821,0.19969190047525578
2024-03-15,27.12291490110746,21.727706634552863,13.842438802498192,13.494856153158757,5.467481385471203,12.963936402236008,3.003372145881595,0.7889141724257186,1.3885587652799862,0.1998206373882179
2024-03-18,27.120396067991905,21.80435148943662,13.878158889468907,13.480448654982343,5.364342589048479,12.945730913573783,3.039106370636506,0.790451594229648,1.3860106203501226,0.19100281028168986
2024-03-19,27.12534786026332,21.890891278691413,13.874472744927957,13.507071553984506,5.283732675834549,12.923696392912431,3.0423800086747113,0.7294032815795575,1.3873240557386561,0.2356801473928985
2024-03-20,27.184987765162887,21.526614303294366,13.73002487462322,13.514717419345079,5.481522970052664,12.942326116302372,3.2121965608489664,0.7423752080368662,1.382869010416192,0.282365771917386
2024-03-21,26.860256228714807,21.673647942694675,13.771169976993239,13.468581773554126,5.372243901879034,12.929900478859174,3.5001519315084733,0.7319480149345459,1.3826293321516419,0.30947041871028685
2024-03-22,26.82285028813165,21.902820500780216,13.802251421162563,13.42927390317733,5.19745360574801,12.917119564199254,3.5561785137113118,0.7147988930300931,1.3903737893976773,0.26687952066189735
2024-03-25,27.164603751544224,21.777589039288795,13.722662886428855,13.474353482509585,4.9146894903941165,12.942963169528243,3.655191261242865,0.6997649367065665,1.3914641334472981,0.2567178489094563
2024-03-26,27.195539953414993,21.894809761765398,13.951976031473459,13.43252990446621,4.611877232212102,12.904949201205481,3.6511308464730505,0.7010900351671655,1.3995087864587423,0.25658824736339947
2024-03-27,27.19858138332328,22.191164445848944,13.96533811266481,13.46699982952417,4.25986330993527,12.93705881195998,3.5761316091680886,0.7072643202042918,1.4391163609911826,0.2584818163799881
2024-03-28,27.22889519048566,22.28260752981221,13.806098104775014,13.464913337973217,4.241022290555092,12.935998592381212,3.601288721764267,0.7282206329620678,1.4525317318888418,0.2584238674024191
2024-04-02,27.169364212364506,22.29926076324865,13.807365119944121,13.492426454133637,4.304448147010768,12.964167795668669,3.446310856023759,0.7906643979622102,1.460873640985707,0.26511861265797054
2024-04-03,27.024348349065917,22.234098916173433,13.87589368077385,13.461265614274984,4.194415399918692,13.161677183763022,3.4375315036476763,0.7867399222927082,1.4580971704529406,0.365932259636778
2024-04-05,27.180640064400986,22.44171060308478,13.289815578313377,13.480388420282424,4.295380140352563,13.117896160402173,3.4130624212134473,0.8009968573689433,1.4667645809297605,0.5133451736515463
2024-04-08,27.15673592841509,22.674697172036396,13.396909097868212,13.424808430893286,4.0907614773725,13.072708786443025,3.402060367297404,0.7978842681384551,1.472019740172972,0.5114147313626585
2024-04-09,27.124548208497167,22.677307595456977,13.3984514163833,13.434690481036734,4.07232924207789,13.074640651398475,3.4009454293842314,0.7918676778073284,1.4754848937636174,0.5497344041942779
2024-04-10,26.952688127572255,22.68137761239741,13.45289694017624,13.603982328649163,4.013206615804985,13.0654208445831,3.3979112245556315,0.7975890339457046,1.4782637946194825,0.5566634776960275
