date,ABN AMRO CLEARING HONG KONG LTD,HANG SENG SECURITIES LTD,BNP PARIBAS,INTERACTIVE BROKERS HONG KONG LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,BRIGHT SMART SECURITIES INTERNATIONAL,HUATAI FINANCIAL HOLDINGS (HONG KONG)
2024-03-06,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-11,20.408163265306122,0.0,79.59183673469387,0.0,0.0,0.0,0.0,0.0
2024-03-27,20.364238410596027,0.0,79.63576158940397,0.0,0.0,0.0,0.0,0.0
2024-04-09,13.333333333333334,0.0,52.568306010928964,34.0983606557377,0.0,0.0,0.0,0.0
2024-04-12,43.957597173144876,0.0,33.99293286219081,22.04946996466431,0.0,0.0,0.0,0.0
2024-04-15,20.381715362865222,0.0,57.5636192271442,22.054665409990577,0.0,0.0,0.0,0.0
2024-04-26,43.94439208294062,0.0,34.00094250706881,22.054665409990577,0.0,0.0,0.0,0.0
2024-04-30,43.194842406876795,0.0,34.45558739255014,22.349570200573066,0.0,0.0,0.0,0.0
2024-05-02,36.86305732484077,0.0,38.296178343949045,24.840764331210192,0.0,0.0,0.0,0.0
2024-05-03,8.780709736123748,22.24749772520473,47.67970882620564,21.292083712465878,0.0,0.0,0.0,0.0
2024-05-08,8.666969972702457,22.24749772520473,47.67970882620564,21.40582347588717,0.0,0.0,0.0,0.0
2024-05-22,11.219081272084805,28.79858657243816,32.27326266195524,27.709069493521792,0.0,0.0,0.0,0.0
2024-05-28,10.86572438162544,28.79858657243816,32.27326266195524,28.062426383981155,0.0,0.0,0.0,0.0
2024-05-30,10.71849234393404,28.79858657243816,32.27326266195524,28.209658421672557,0.0,0.0,0.0,0.0
2024-06-05,10.71849234393404,28.79858657243816,31.919905771495877,28.563015312131917,0.0,0.0,0.0,0.0
2024-06-06,9.264793783622235,29.22893006575015,32.39689181111775,29.109384339509862,0.0,0.0,0.0,0.0
2024-06-12,9.237668161434978,29.237668161434975,32.40657698056801,29.118086696562035,0.0,0.0,0.0,0.0
2024-06-13,58.171788810086674,15.41371158392435,11.063829787234042,15.350669818754925,0.0,0.0,0.0,0.0
2024-06-18,55.01970055161544,15.41371158392435,11.063829787234042,16.926713947990542,1.5760441292356184,0.0,0.0,0.0
2024-07-04,14.678624813153963,29.237668161434975,20.986547085201792,32.107623318385656,2.9895366218236172,0.0,0.0,0.0
2024-07-10,10.876216968011127,32.767732962447845,13.96383866481224,29.87482614742698,2.781641168289291,9.735744089012517,0.0,0.0
2024-07-11,10.851419031719532,32.77685030606566,13.967723984418475,29.883138564273793,2.7824151363383414,9.738452977184195,0.0,0.0
2024-08-07,10.851419031719532,32.77685030606566,13.967723984418475,29.883138564273793,2.7824151363383414,9.738452977184195,0.0,0.0
2024-08-08,7.742155525238744,40.177353342428376,0.10231923601637108,36.63028649386085,3.4106412005457027,11.937244201909959,0.0,0.0
2024-08-09,7.514068189341278,38.9937106918239,3.0453492221118834,35.55114200595829,3.3101621979476996,11.585567692816948,0.0,0.0
2024-08-16,5.645361850285998,29.296194976374036,27.157423526485946,26.70977368813728,2.486943546381497,8.70430241233524,0.0,0.0
2024-08-19,34.51846738004832,20.331377286848465,18.847083189506385,18.536416983085953,1.725923369002416,6.040731791508457,0.0,0.0
2024-09-03,33.133591822347555,20.76136764187522,19.245682058512514,18.928445541064505,1.7624250969333801,6.168487839266831,0.0,0.0
2024-09-04,33.04547056750088,20.76136764187522,19.245682058512514,19.016566795911174,1.7624250969333801,6.168487839266831,0.0,0.0
2024-09-12,29.52062037363412,20.76136764187522,19.245682058512514,22.541416989777936,1.7624250969333801,6.168487839266831,0.0,0.0
2024-09-17,29.607463474740364,20.735785953177256,19.221967963386728,22.51364196444288,1.7602534765006161,6.160887167752156,0.0,0.0
2024-09-20,4.353025591963645,28.175077732599856,26.11815355178187,30.590767758909355,2.391772303276728,8.371203061468547,0.0,0.0
2024-09-23,3.5398230088495577,28.892609423582876,26.11815355178187,30.686438651040422,2.391772303276728,8.371203061468547,0.0,0.0
2024-09-25,1.17618230825778,29.60058809115413,26.758147512864493,31.438372947806908,2.450379808870375,8.576329331046312,0.0,0.0
2024-09-26,36.894089044218205,18.3558729676341,16.593222914450692,21.31894848807172,1.51952590791673,5.318340677708555,0.0,0.0
2024-09-27,32.26227369107812,19.703147936715055,17.811123797096723,22.883705757625183,1.6310552927744253,5.708693524710488,0.0,0.0
2024-09-30,35.12697567039602,21.452672704670572,10.513230332090215,24.91564553365299,1.775883502042266,6.215592257147931,0.0,0.0
2024-10-02,34.310069259456576,21.452672704670572,10.513230332090215,24.844610193571302,1.775883502042266,7.103534008169064,0.0,0.0
2024-10-09,27.57971968770577,11.362995014580001,43.19443137992663,13.159627504468066,0.9406452826639075,3.76258113065563,0.0,0.0
2024-10-10,18.0792023328003,11.362995014580001,52.6008842065657,13.253692032734458,0.9406452826639075,3.76258113065563,0.0,0.0
2024-10-14,16.04762070525986,21.025516065025933,29.700281964702196,24.523966999686706,1.740522853065061,6.962091412260244,0.0,0.0
2024-10-16,8.045144316925306,23.029702215274337,32.53136081137759,26.861631143478093,1.9064323025889351,7.625729210355741,0.0,0.0
2024-10-18,8.045144316925306,23.029702215274337,32.53136081137759,26.861631143478093,1.9064323025889351,7.625729210355741,0.0,0.0
2024-10-25,9.392493519179473,22.692264342337605,32.054701882255706,26.46804673704775,1.8784987038358945,7.513994815343578,0.0,0.0
2024-10-31,1.0259777568022326,24.787622604341937,35.01456888414659,28.912053186686915,2.051955513604465,8.20782205441786,0.0,0.0
2024-11-20,1.5772870662460567,38.10725552050473,0.0946372239747634,44.44794952681388,3.1545741324921135,12.618296529968454,0.0,0.0
2024-11-21,1.9792648444863337,37.95161797046811,0.0942507068803016,44.266415331448314,3.1416902293433866,12.566760917373546,0.0,0.0
2024-11-27,1.8221803330191644,37.95161797046811,0.0942507068803016,44.42349984291549,3.1416902293433866,12.566760917373546,0.0,0.0
2024-12-10,1.48975791433892,37.492240844196154,0.0931098696461825,43.88578522656735,3.1036623215394163,12.414649286157665,1.5207945375543142,0.0
2024-12-11,77.09362309296455,6.629349138404127,5.504335418724619,7.759850729886949,0.5487871803314675,2.19514872132587,0.26890571836241906,0.0
2024-12-12,1.1369019422074846,28.612032212221695,23.756513500710565,33.49123638086215,2.3685457129322596,9.474182851729038,1.1605873993368072,0.0
2024-12-13,18.206039076376555,26.820603907637658,11.3898756660746,31.394316163410302,2.2202486678507993,8.880994671403197,1.0879218472468917,0.0
2024-12-16,15.460030165912519,22.77526395173454,24.754901960784316,26.659125188536954,1.885369532428356,7.541478129713424,0.9238310708898945,0.0
2024-12-17,15.489233094068759,22.81828485077446,24.61276917264828,26.709482432942956,1.8889308651303363,7.555723460521345,0.9255761239138648,0.0
2024-12-18,0.10432968179447052,31.507563901930098,16.51017214397496,37.558685446009385,2.608242044861763,10.432968179447052,1.278038601982264,0.0
2024-12-19,2.9079159935379644,27.140549273021,17.043618739903067,38.12600969305331,2.6925148088314486,10.770059235325794,1.3193322563274097,0.0
2024-12-27,0.11940298507462686,30.08955223880597,11.134328358208956,42.268656716417915,2.9850746268656714,11.940298507462686,1.462686567164179,0.0
2024-12-30,0.13114754098360656,33.049180327868854,2.3934426229508197,46.42622950819672,3.278688524590164,13.114754098360656,1.6065573770491801,0.0
2025-01-02,45.11711711711712,18.16216216216216,1.3153153153153152,25.513513513513512,1.8018018018018018,7.207207207207207,0.8828828828828829,0.0
2025-01-03,26.941133983387505,18.201516793066087,19.375225713253883,25.568797399783318,1.8057060310581439,7.2228241242325755,0.8847959552184904,0.0
2025-01-06,25.59764619345348,18.536226553880102,19.731518940787055,26.03898492092681,1.8389113644722324,7.355645457888929,0.901066568591394,0.0
2025-01-09,24.016485575121767,18.883476957662047,20.10116148370176,26.71412514050206,1.8733608092918697,7.493443237167479,0.9179467965530161,0.0
2025-01-13,23.82914949419258,18.883476957662047,20.10116148370176,26.90146122143125,1.8733608092918697,7.493443237167479,0.9179467965530161,0.0
2025-01-16,23.82914949419258,18.883476957662047,20.288497564630948,26.71412514050206,1.8733608092918697,7.493443237167479,0.9179467965530161,0.0
2025-01-20,26.954954954954957,18.16216216216216,19.513513513513516,25.47747747747748,1.8018018018018018,7.207207207207207,0.8828828828828829,0.0
2025-01-21,25.225225225225223,19.89189189189189,19.513513513513516,25.47747747747748,1.8018018018018018,7.207207207207207,0.8828828828828829,0.0
2025-01-22,25.225225225225223,19.89189189189189,19.513513513513516,25.47747747747748,1.8018018018018018,7.207207207207207,0.8828828828828829,0.0
2025-02-03,6.46833446022087,24.881676808654497,24.408384043272484,31.868379535722337,2.2537750732476898,9.015100292990759,1.104349785891368,0.0
2025-02-11,14.581924723912554,24.881676808654497,24.408384043272484,23.754789272030653,2.2537750732476898,9.015100292990759,1.104349785891368,0.0
2025-02-13,13.905792201938247,24.881676808654497,24.408384043272484,24.43092179400496,2.2537750732476898,9.015100292990759,1.104349785891368,0.0
2025-02-18,11.674554879423034,24.881676808654497,24.408384043272484,26.662159116520172,2.2537750732476898,9.015100292990759,1.104349785891368,0.0
2025-02-26,9.488393058372774,24.881676808654497,24.34077079107505,26.662159116520172,2.2537750732476898,11.268875366238449,1.104349785891368,0.0
2025-03-03,0.5201882586078771,27.34703988109983,26.752539014119396,29.303938568243748,2.477086945751796,12.385434728758979,1.21377260341838,0.0
2025-03-06,0.5207041904289611,27.37416315397967,26.779072650632287,29.233820976940244,2.479543763947434,12.397718819737168,1.2149764443342426,0.0
2025-03-07,0.5454996280684354,27.37416315397967,26.779072650632287,29.20902553930077,2.479543763947434,12.397718819737168,1.2149764443342426,0.0
2025-03-10,1.7152658662092626,27.052193089928938,26.46410193580005,28.865474148493014,2.450379808870375,12.251899044351875,1.2006861063464835,0.0
2025-03-11,10.60220525869381,23.40966921119593,22.900763358778626,24.978795589482612,6.4673452078032225,10.60220525869381,1.0390161153519932,0.0
2025-03-13,10.60220525869381,23.40966921119593,22.900763358778626,23.494486853265478,7.951653944020356,10.60220525869381,1.0390161153519932,0.0
2025-03-14,11.739594450373533,23.564567769477055,22.3906083244397,22.582710779082177,8.004268943436498,10.672358591248667,1.0458911419423693,0.0
2025-03-17,16.008537886872997,23.564567769477055,22.3906083244397,18.31376734258271,8.004268943436498,10.672358591248667,1.0458911419423693,0.0
2025-03-19,9.75453575240128,29.81856990394877,22.3906083244397,18.31376734258271,8.004268943436498,10.672358591248667,1.0458911419423693,0.0
2025-03-21,9.811077715757836,29.991412623443537,22.49892657793044,17.86174323744096,8.050665521683126,10.734220695577502,1.051953628166595,0.0
2025-04-01,0.6385998107852412,33.04162724692526,24.78713339640492,19.67833491012299,8.869441816461684,11.825922421948912,1.1589403973509933,0.0
2025-04-02,17.35569422776911,27.242589703588145,20.436817472698905,16.22464898595944,7.312792511700468,9.750390015600624,0.9555382215288611,0.7215288611544463
2025-04-08,25.156006240249614,27.242589703588145,20.436817472698905,16.22464898595944,7.312792511700468,1.9500780031201248,0.9555382215288611,0.7215288611544463
2025-04-24,25.605737546036057,27.078891257995735,20.31401434386509,16.127156425663888,7.268850552432641,1.938360147315371,0.9497964721845319,0.7171932545066874
2025-05-02,28.32618025751073,26.06829632394103,19.5558872924053,15.581265161410712,6.997574174286248,1.8660197798096658,0.9143496921067364,0.6904273185295764
