date,GOLDMAN SACHS (ASIA) SECURITIES LTD,CHINA INTERNATIONAL CAPITAL CORPORATION,CITIBANK N.A.,UBS SECURITIES HONG KONG LTD,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,TOTAL_CCASS_PCT
2024-03-01,0.0,0.0,3.6459508928994815,0.0,1.4180168669328452,1.6701914778600762,1.133076638563015,0.7347097483948674,0.6180116271350398,1.0009317830486615,10.220889034833986
2024-03-04,0.0,0.0,3.6395967489544114,0.0,1.4138439962823517,1.6699543829367527,1.150953595781607,0.7326707320542852,0.6208567662149218,1.0009317830486615,10.22880800527299
2024-03-05,0.0,0.0,3.6316303595307415,2.403512727255484,1.4106669243098167,1.6699543829367527,1.1494361882723367,0.7275969006951624,0.6208567662149218,1.001168877971985,12.614823127187199
2024-03-06,0.0,0.0,3.6262720142636304,2.4036075652248137,1.4880547072826076,1.6699543829367527,1.1369649953055205,0.7271701298331801,0.6180116271350398,1.0019750007112849,12.672010422692829
2024-03-07,0.0,0.0,3.62636685223296,2.403654984209478,1.4881969642366017,1.668579232381476,1.1300892425291391,0.7271701298331801,0.6180116271350398,1.0138297468774597,12.675898779435336
2024-03-08,0.0,0.0,3.652115360905892,2.3780013135058753,1.491800807071119,1.668579232381476,1.1228341378754398,0.7366539267661201,0.6180116271350398,1.0058159384691254,12.673812344110088
2024-03-11,0.0,0.0,3.6516885900439098,2.37804873249054,1.491800807071119,1.6534999952581015,1.1260112098479749,0.7390248759993551,0.6180116271350398,1.0078549548097075,12.665940792655746
2024-03-12,0.0,0.0,3.6516885900439098,2.37804873249054,1.491800807071119,1.6534999952581015,1.1104103638932883,0.7429606517265253,0.6180116271350398,1.0078549548097075,12.654275722428231
2024-03-13,0.0,0.0,3.651261819181928,2.37804873249054,1.4325270762402436,1.6521248447028254,1.0698671320049695,0.754388627030718,0.6187229119050103,0.9958579516895385,12.552799095245772
2024-03-14,0.0,0.0,3.6507402103506155,2.3780961514752046,1.4661945553521807,1.6521248447028254,1.0440712043473726,0.7465644945610425,0.6362679362309495,1.0779402141441348,12.651999611164324
2024-03-15,0.0,0.0,3.6507402103506155,2.3780961514752046,1.4717899955426155,1.648805515776296,0.9750765816602334,0.7567121572792883,0.6692241305729162,1.1787055565566231,12.729150299213792
2024-03-18,17.885972373699534,0.0,3.6507402103506155,2.3781435704598692,1.4882443832212666,1.648805515776296,0.9771630169854804,0.7697997970467456,0.6725434594994452,1.17917974640327,30.650592073442525
2024-03-19,17.885972373699534,0.0,3.6507402103506155,2.3781909894445343,1.4838344176474494,1.648805515776296,0.957436719364965,0.7750158853598627,0.6820272564323853,1.1748646187987823,30.636887986874424
2024-03-20,17.885972373699534,0.0,3.6507402103506155,2.3781909894445343,1.4838344176474494,1.648805515776296,0.9538328765304477,0.7887673909126258,0.6806046868924442,1.1748646187987823,30.64561308005273
2024-03-21,17.885972373699534,0.0,3.6511195622279335,2.3781909894445343,1.544009109186954,1.648805515776296,0.9897290479216259,0.7907589882685431,0.6782337376592092,1.1779942717866525,30.744813595971284
2024-03-22,17.92234273493736,0.0,3.615650161698738,2.378522922337187,1.6259491146875564,1.6265660119685517,0.9260453515169332,0.8141365477082404,0.6364576121696083,1.1362655652817162,30.68193602230589
2024-03-25,17.92153661219806,0.0,3.615744999668067,2.3793764640611514,1.6138572735980579,1.6265660119685517,0.9116299801788643,0.8089204593951235,0.6604041994252818,1.1279198239807289,30.665955824473883
2024-03-26,17.933391358364233,0.0,3.616029513576055,2.379423883045816,1.6135727596900695,1.6265660119685517,0.9012926415219598,0.8105327048737232,0.6597403336399761,1.1279198239807289,30.668469030661115
2024-03-27,17.933391358364233,0.0,3.6041747674098805,2.3795661399998105,1.6204010934817863,1.6265660119685517,0.9017668313686068,0.81816716140474,0.7227127452746982,1.1276827290574054,30.734428838329713
2024-03-28,17.933391358364233,0.0,3.6041747674098805,2.37966097796914,1.6187888480031867,1.6265660119685517,0.910918695408894,0.8209648814999573,0.7227127452746982,1.1466977419079503,30.763876027806493
