date,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,CHINA SECURITIES DEPOSITORY AND CLEARING,STANDARD CHARTERED BANK (HONG KONG) LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA CITIC BANK INTERNATIONAL LTD,BOCI SECURITIES LTD,BNP PARIBAS,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,BANK OF CHINA (HONG KONG) LTD
2024-03-25,42.22823641713637,47.5317967240054,1.526837046611809,3.0544819043033926,1.1763066673383145,1.7265166630618678,0.8635621080200426,0.5375528334986404,1.032449427545155,0.32226020847900105
2024-03-26,42.25063508256288,47.50461916581469,1.5302882512074607,3.058589952445302,1.1816342945700953,1.7286631364561311,0.8635083733943987,0.5311550778980955,1.0337330092646724,0.31717365638627576
2024-03-27,42.189878431549424,47.54296054718032,1.5002890542794423,3.1333020255734874,1.1470731891442576,1.7280553241902565,0.8639062336667049,0.5320325647173306,1.0333145298268887,0.3291880998718881
2024-03-28,42.31159833419193,47.14680528037648,1.3922394203846395,3.4767494533644543,1.1346135719341648,1.7338620472668191,0.8675129773309352,0.5715108360920697,1.030671841937979,0.3344362371205276
2024-04-02,42.69257639944821,47.10136487296039,1.3684630074597808,3.163520097954436,1.1427520873046682,1.7328716959138024,0.8766227535400665,0.5543527816521044,1.0300831404003978,0.3373931633661482
2024-04-03,42.63200113575101,47.14077578591534,1.3459060549761523,3.2217494022403446,1.133925074660346,1.7323342979419811,0.8750598291067662,0.5518820762003045,1.029763691134902,0.33660265207285917
2024-04-05,42.63164706841502,47.289804355000456,1.3331781802926395,3.129852303565205,1.1100301173489848,1.7310162409404781,0.8859005800375294,0.5240121712450906,1.0289528016002687,0.33560618155432187
2024-04-08,42.63814281226348,47.23372974601443,1.331381002054347,3.126386807793686,1.1106433563844436,1.7318848468193464,0.9165034027197271,0.5442519926148531,1.0307367681803519,0.3363392651553269
2024-04-09,42.60257921884366,47.23025695547375,1.3311763816854887,3.1519582528681056,1.1104726612544222,1.7316186728874445,0.9334616514497428,0.540077811465642,1.0305783539192381,0.3378200401525042
2024-04-10,42.606774539969386,47.16778543407319,1.2764881643468255,3.264800653028078,1.1076266445986913,1.7284002374143188,0.9547169787624574,0.5288461482062927,1.0286628918235574,0.33589830777720237
2024-04-11,42.60792620403335,47.2858723352524,1.3007173989704004,3.186763923483156,1.0402827504755001,1.7281989349936688,0.9662548332250654,0.5302989310605916,1.02854308604844,0.32514160245743257
2024-04-12,42.6295029375676,47.28417872570377,1.3500007405964232,3.1408060370741993,1.0272266831085746,1.7289710752030416,0.9634705007880798,0.5268259177011931,1.0290574070930185,0.3199599751640984
2024-04-15,42.65158623694009,47.240150644402576,1.3271518092192878,3.1525212084863217,1.050794313280242,1.728657153537681,0.9619842011691828,0.5254846961070913,1.0417196569460117,0.3199500799115125
2024-04-16,42.60197001635555,47.22641476480806,1.321251696266428,3.173088542402304,1.108297318555613,1.7262308474863226,0.9595210181178447,0.5231160430422912,1.040271366420764,0.31983838654481983
2024-04-17,42.70879255365447,47.29983079488419,1.2557290131859196,3.022018581812776,1.1140965762729749,1.728936157402841,0.9727047312226397,0.5336348223599763,1.041977928553562,0.3222788406506602
2024-04-18,42.61190647994386,47.37357940622733,1.2782080003331835,2.997018851614751,1.1237829910397985,1.727624596109847,0.9952259589266476,0.5199523084414583,1.0423832131469961,0.3303181942161279
2024-04-19,42.5672556545795,47.37921526528489,1.2871046288686931,2.905960076454979,1.1297228176739988,1.7300477707127921,1.0345587343872567,0.5897006730671392,1.0446396939520244,0.33179468501872134
2024-04-22,42.58960638684622,47.45104904573418,1.2884445250084968,2.8479298309802186,1.1206472831153513,1.728817697205278,1.069121352552099,0.5279904718067787,1.0438969493676373,0.3324964573837406
2024-04-23,42.57076242709448,47.38673614175807,1.2747972601490247,2.7506952309058317,1.1569314073829204,1.7266489006629506,1.1606951188815802,0.6024218181581095,1.0381634083453384,0.3321482866616925
2024-04-24,42.5327651841198,47.39336705314668,1.2567837552136125,2.701106365958368,1.167240172261071,1.7273652946512703,1.2513023020717975,0.6021957322042465,1.0385941467683881,0.32927999360476057
2024-04-25,42.53696189543291,47.378051841142835,1.2574572509298059,2.661144786833309,1.167075799710759,1.7269009475047166,1.2969360203397058,0.6060227907851096,1.0391079378794943,0.33034072944136045
2024-04-26,42.59005494727595,47.403560298136185,1.2449031007767275,2.670138210879493,1.1463060709610247,1.7234583308067213,1.2957727805052306,0.5598388803021447,1.0370364523416975,0.3289309280148182
2024-04-29,42.56652528244962,47.44002734810292,1.2470439992908395,2.6709501574041665,1.1568418890377807,1.7239127251649828,1.2982942153019352,0.5373160953778202,1.0319980392163455,0.3270902486535906
2024-04-30,32.81316137287695,36.564818384586104,0.958870157258401,2.0326885755470725,0.8898351833834176,1.328327672959102,0.9983335018461825,0.43312818965817307,0.7936480048354901,0.2504374538316231
2024-05-02,42.54851917709948,47.50307076423961,1.2424982795546249,2.6548962226798647,1.1502723736194762,1.725071956542923,1.2827044198156734,0.5368966306456118,1.0306944170319179,0.3253757587708273
2024-05-03,42.638556665975436,47.451013301438834,1.2417312058590462,2.6501614787125396,1.1498783643302637,1.7236725075323651,1.2811132276653785,0.5269127012108304,1.0298582755152512,0.3071022717600557
2024-05-06,42.65051152147355,47.44273081222828,1.2413606334766032,2.641030304492667,1.1495352037791082,1.7231581084219503,1.2806391615122714,0.5346561810365278,1.029550932804578,0.30682714077447176
2024-05-07,42.72506988950174,47.268534744981935,1.2394588092609042,2.6929862902482613,1.1477740605396753,1.721319650460576,1.2784692278803402,0.5951825114024274,1.0279736112410451,0.3032312044831003
2024-05-08,42.77709076528461,47.24847879605652,1.2229722732419965,2.650149418043642,1.1661632570896032,1.7220244118114685,1.2790096882982778,0.5899381794370193,1.040401442331844,0.3037717684050261
2024-05-09,42.848672456064115,47.16236833955737,1.2220657395215797,2.6496107170662704,1.1767172161606216,1.7213767565596578,1.2756774575835887,0.5915534336907818,1.048380518325113,0.3035773654709072
2024-05-10,42.877722425847764,47.10521009833638,1.2600615434732556,2.616372958405927,1.2086765432620694,1.7199114004742082,1.2756783907021125,0.5851967335249927,1.0474880636277086,0.303681842345579
2024-05-13,42.915497756045134,47.04049319917623,1.2607218091105519,2.622178331924319,1.2192189234910922,1.7205001966316185,1.274879075065247,0.596125719126502,1.0478466617198123,0.30253832770949357
2024-05-14,42.86975101743502,47.00730590649848,1.2698845627948978,2.6269897477429724,1.2413303625923207,1.7249475054533336,1.279378369148409,0.6217505846053397,1.0584834703637314,0.3001784733654943
2024-05-16,42.91972073037806,46.92334742072827,1.2802491697311498,2.6322365042313103,1.262261170287157,1.7228175670733548,1.2805129926528744,0.6207018404711246,1.0614601672069548,0.29669243723974303
2024-05-17,42.97349876610008,46.92236840698211,1.2856534722652377,2.608310712767163,1.2309603292659572,1.7225771540771138,1.280242589855063,0.6179440025269907,1.0613120442576272,0.2971325219026614
2024-05-20,42.92060716851764,46.96667142960374,1.2835273636013824,2.612773207985839,1.2341585562781343,1.7244028732600645,1.2803715433823102,0.6304911984766258,1.0502836853313446,0.29671297356291976
2024-05-21,42.90329041667193,46.93838511052395,1.283000086294658,2.6196629956262627,1.2433808705976557,1.7241261184555354,1.2842164752858563,0.6439161260445244,1.0622434416487399,0.29777835885088755
2024-05-22,42.81672624211576,47.019358538980704,1.279135240428094,2.625125926138266,1.2542273604415657,1.7240360071196195,1.282818408261486,0.6330568199184257,1.0663643451463958,0.29915111144967665
2024-05-23,42.74353144633673,47.06929900551317,1.3071758469857275,2.609632800899379,1.2621977891154428,1.7245795281775136,1.2863102251540262,0.6344836659450156,1.058574597649863,0.30421509422313014
2024-05-24,42.83839557079054,47.027619418143786,1.2487418198463447,2.6054712850799184,1.2619519191142026,1.7239143978637825,1.2867778467546225,0.6474132642087945,1.058166329986506,0.30154814821150394
2024-05-27,42.820753205127104,47.03388097454774,1.2801046821559536,2.598178038456347,1.2662345735318972,1.7230133780739798,1.2857154265050261,0.6450643996259761,1.043268202785497,0.303787119190479
2024-05-28,42.824558478766726,47.0412431335529,1.2741952081963097,2.595159829205358,1.2653099420364113,1.7238733229744088,1.286185924090009,0.6458719449517372,1.0382241596737274,0.3053780565524077
2024-05-29,42.756179081070336,47.18016267108225,1.2571912357061215,2.5531658175385097,1.2634810272630268,1.7205392900574263,1.283686945430691,0.6441552327196601,1.0362161968626402,0.305222502269339
2024-05-30,42.72924003535133,47.23142678596069,1.260433375475936,2.518469043146799,1.267454122150922,1.720104682769013,1.283248226819935,0.647756993966758,1.0367098851285637,0.3051568492300443
2024-05-31,33.080114721337765,36.54553017181128,0.974055098729192,1.9017665782112332,0.9833227971364971,1.3284779532705582,0.9910213922918356,0.5066096043484051,0.8012592606098176,0.2371915703795296
2024-06-03,42.79225475817329,47.235318028549244,1.2673928334551614,2.424679336958509,1.2790353183524528,1.7163693915565759,1.2803816427061705,0.662098172861738,1.035212414497525,0.30725810288932787
2024-06-04,43.02224120788048,46.816300186305185,1.2630927074079232,2.2885278648877794,1.275263857990715,1.7120949280117912,1.277119377465561,0.993141280961606,1.0412690451792517,0.31094954390971324
2024-06-05,43.008602407890976,46.84725039319081,1.2511176735948146,2.2710955298262783,1.2747903519449038,1.7111229459575241,1.2760527733451816,1.0078680379615899,1.0414293423829577,0.3106705439049584
2024-06-06,43.01294000911262,46.835125116452815,1.2516422412354868,2.2781755059353985,1.2737655036286681,1.711046266504333,1.2760732358678089,1.0089289222887712,1.0413826734789495,0.3109205254951541
2024-06-07,43.23854428264,47.00735865909233,1.2548968193542354,2.283089029467275,1.2254164620747596,1.7147623250764152,1.2795177896202703,0.6423839222113618,1.0436443534149957,0.3103863570483567
2024-06-11,42.95941069228847,47.38064756245785,1.2429543203049778,2.2622746667330653,1.2174077795228297,1.7027628233763594,1.2701108324571557,0.622073789936766,1.0363411767531814,0.3060163561693368
2024-06-12,42.934081848615975,47.39900864226131,1.2448555004335882,2.2379614901836185,1.241541022904071,1.7014431184223804,1.2690790334438808,0.6240880453645203,1.0411511980100356,0.306790100360625
2024-06-13,42.940351356529796,47.38967729005137,1.254331296538787,2.2413448007288266,1.2172090396734723,1.6997443261664347,1.2675380358445627,0.6329581134992853,1.048103295911585,0.30874244505588794
2024-06-14,43.0081205216691,47.32818122206176,1.254663453616561,2.2375586028052283,1.2172583394842094,1.698724247828281,1.2669807639956927,0.6323444279906495,1.0474742910360586,0.3086941295124626
2024-06-17,43.051705976274384,47.28261018283555,1.254155685379543,2.233805545655155,1.227562046666049,1.6982509228917955,1.2660063386409008,0.6308053358006372,1.0471824274785042,0.3079155383774825
2024-06-18,43.075749089087374,47.205976529082044,1.264386575057302,2.2738180293829093,1.2348644206618793,1.6951386933626638,1.2636749668586806,0.6245899061721922,1.0529884170123827,0.3088133733225714
2024-06-19,43.14261543740538,47.15612347196452,1.2683698121237017,2.2808424715914355,1.2082318983901383,1.695212999174526,1.2640721525595213,0.6199236905943898,1.0545222868172897,0.3100857793790903
2024-06-20,43.117348446543,47.164499877555684,1.2657344580203287,2.279900735106149,1.237939970322593,1.6944177083345475,1.263354939668073,0.6125517106479172,1.0548672001854162,0.30938495361628887
2024-06-21,43.118522632621406,47.14338561954789,1.2667094895506463,2.291308423984304,1.245100347055252,1.694651455055409,1.2636532298832315,0.6111952275216727,1.0550127202350328,0.3104608545451517
2024-06-24,43.138224568358524,47.1145538419649,1.2734259277906355,2.286472304483855,1.2492836511292433,1.695203274484827,1.2640759831064239,0.6135865393834297,1.0553562578489606,0.3098176514492052
2024-06-25,43.26154027409031,46.99761225602466,1.2749654217411355,2.273962837096317,1.2557036768110053,1.6944879847651861,1.2638387431242515,0.6119273080142386,1.0548758636448812,0.3110856346880219
2024-06-26,43.17638121180558,47.04831407429142,1.2732333549134889,2.3074045652861583,1.2606162958143892,1.6952735306858127,1.2641314346427672,0.6081748400145798,1.0553648924482153,0.3111058000975914
2024-06-27,43.17539620334203,47.03759257476702,1.2738951171526087,2.300610941768628,1.2658031493068558,1.6946686519652543,1.2636691154350237,0.6164513638427848,1.0612450112336196,0.3106678711861802
2024-06-28,43.170735106949614,47.01543372918745,1.2732133260144751,2.2991671071960633,1.2676838945814393,1.6935968003311854,1.262869864321993,0.645995880929593,1.0605737902264223,0.31073050026176696
2024-07-02,43.17375173670779,47.04363840404241,1.2718240300204666,2.2840539375490856,1.2589350918595794,1.6941212205332679,1.263675760057066,0.6378781471402487,1.0607963460304295,0.31132532605965413
2024-07-03,43.040317567579294,47.178932665119646,1.2731251302932598,2.2791866990733682,1.264256114452598,1.6946831602706687,1.264861434928759,0.629862332538992,1.0631997637153503,0.311575132028061
2024-07-04,43.01029802339973,47.223292991419896,1.284500050401853,2.290934720081323,1.2351927123226243,1.69639674908905,1.2657680462036456,0.6123740525753749,1.0642748243930742,0.3169678301134296
2024-07-05,42.95809308147424,47.27424635869567,1.2827085904247268,2.280603665170004,1.2353042174956452,1.6945220482502825,1.2643684474081751,0.6300654089613338,1.0630986862596807,0.3169894958602422
2024-07-08,42.993274209865774,47.230526597189694,1.2894973252584285,2.2820718431365075,1.2387563893666058,1.6960387395865788,1.2655678150566283,0.6220298592707397,1.0640502186217073,0.3181870026473371
2024-07-09,42.95922123613597,47.24809957963808,1.289353415692353,2.2802013293587593,1.2706102807896211,1.6946485713324404,1.26490246191742,0.6116108781317976,1.0631780635227632,0.3181741834807971
2024-07-10,43.021753650412805,47.18361010373615,1.2890833783501785,2.2756568032729163,1.2732844481809673,1.6944121562058463,1.264861244842001,0.6162012170500396,1.0630297428734372,0.3181072550756593
2024-07-11,43.02227933277268,47.226425333640535,1.2903913536220426,2.2361615397304773,1.2769000333206753,1.6947682030647158,1.2653975780266362,0.6046035766716602,1.063253117333688,0.3198199318168873
2024-07-12,43.03815244315496,47.22309385149207,1.2879550597375822,2.235860944857239,1.2767767355680475,1.6944549646823788,1.265242594001828,0.5953416760614707,1.06305659978876,0.3200651306556747
2024-07-15,43.074544451532596,47.193837132701645,1.2866341994546648,2.2379640557233,1.2725461555371453,1.6933247606362156,1.2643874120349599,0.5942878235083378,1.0623475394151154,0.32012646945602263
2024-07-16,43.08286866125349,47.189387658705925,1.277509315152155,2.2368004049766665,1.2736503274745612,1.69242726498579,1.2623326190690114,0.6024269265813894,1.0617844741850841,0.3208123476159304
2024-07-17,43.09420086650953,47.18910887552525,1.2756742325152894,2.229424753818503,1.2625883373884077,1.691949520855696,1.2624153667932065,0.592301509827352,1.075647525045118,0.32668901172164444
2024-07-18,43.07580848849686,47.21487658093072,1.2638850861231705,2.248477075881987,1.258879831483519,1.6918053255360228,1.2627016269719742,0.578085643048672,1.0791905147507848,0.32628982677628393
2024-07-19,42.99436968433546,47.309771998758706,1.2721403415263774,2.2495753933624743,1.2544149126783783,1.6924587939607407,1.2633139829159283,0.5652435306889575,1.07048173483477,0.32822962693820723
2024-07-22,44.42445911366847,46.07487628900975,1.2524114087394074,2.19066835848246,1.2204179378260434,1.6469933876107254,1.2288810696501302,0.5822885095801923,1.0609941042215356,0.3180098212112878
2024-07-23,44.40875551360519,45.99761368453042,1.2571757402381623,2.1679501163158776,1.2239528669699737,1.6471876028239327,1.2298094828811357,0.6815519964027454,1.0610768763199911,0.3249261199125714
2024-07-24,43.894591972739406,45.511602420583806,1.2563491266069042,2.1442890698323733,1.2130424123474777,2.818335324152629,1.2150192932775914,0.5770215920708982,1.048484042340674,0.321264746048239
2024-07-25,43.873816520293,45.51234681983028,1.2765219632983893,2.1382040338047634,1.2132457388571538,2.8177768100271523,1.215265517499739,0.5735510098223849,1.0580596837110627,0.3212119028560779
2024-07-26,43.79782641697579,45.60549393990059,1.2730978395415473,2.1402309871528904,1.2145616333284268,2.819403334921085,1.2166799947220175,0.5526104602753827,1.058650104819257,0.321445288363014
2024-07-29,43.77521379213152,45.625205172803696,1.2622413980566731,2.1029187567290624,1.1882031586371373,2.8200664788179837,1.2169878284970719,0.617165122342407,1.0689394018304008,0.32305889015405387
2024-07-30,43.636528564581255,45.68916810876578,1.2445690424794094,2.0894198319713455,1.152976410766758,2.814661636254217,1.2151634706488688,0.7559561665866263,1.0768252797375861,0.3247314882081562
2024-07-31,35.70223270223352,37.61119334394295,1.0264134871283364,1.667102250086085,0.9124371247021281,2.301678509645684,0.9940399202269952,0.47198663940736135,0.888976483423649,0.2655390603937674
2024-08-01,43.562069028174776,46.07699496538623,1.2555861011736333,1.9785075536606578,1.1040673748691523,2.8104546248074107,1.2144050089209384,0.5883070541561592,1.0854809039198208,0.3241273849312255
2024-08-02,43.48917346588358,46.126208461859946,1.3150375403045456,1.951637065370264,1.1077621931679609,2.809942665011285,1.214464383595491,0.5765470385773795,1.0852831698673426,0.3239440163622062
2024-08-05,43.48802296386886,46.225743891809884,1.3298293729421116,1.869055364053003,1.0643938528177193,2.8114855068403175,1.2148612538203005,0.582708772726588,1.0858790611257891,0.32801995999542627
2024-08-06,43.4081390650061,46.33823346303777,1.3418711466790925,1.8109996099254173,1.0649798342395167,2.8167569709082607,1.2174294382073334,0.5794422492762025,1.08789416561222,0.33425405710809675
2024-08-07,43.22397551283385,46.57582888168138,1.3543638658089996,1.7483663491646821,1.032527656524894,2.8141675793928638,1.2173930328905662,0.596524065744076,1.1015822811122356,0.3352707748464506
2024-08-08,43.146054848761175,46.68191780115017,1.3919849278479883,1.6809941929965175,1.039133799940825,2.8150817548767906,1.2176479492225747,0.5885891419608085,1.1019401274332206,0.33665545580993533
2024-08-09,43.155845726597555,46.71680226073829,1.4865519659788238,1.565874784152198,1.0450815674214193,2.8129487140458647,1.2150023974626931,0.5763745321339617,1.0888669947588545,0.33665105671033635
2024-08-12,51.58390731723288,39.8256898837895,1.2809125680625169,1.2815375577639196,0.8949015640667284,2.3999198995649937,1.0363731121161164,0.48839843718914977,0.92287595931979,0.2854837008944066
2024-08-13,51.62317023094284,39.82979791430897,1.2802325103097039,1.2743824622318074,0.8966900753689657,2.3998717861313925,1.036813164627531,0.4512916746340273,0.9228574575642943,0.28489272388046805
2024-08-14,51.616546972787226,39.80859964481016,1.2997448936729037,1.2764565408744395,0.8965346227241408,2.399924420805118,1.0368359043101045,0.4577370153665561,0.9228776979377404,0.2847422867116135
2024-08-15,51.55772683027917,39.76539885348475,1.3591977709887701,1.3004152457224878,0.8971425930130799,2.3991840758129563,1.036525268077212,0.4717356322457792,0.9286926385033738,0.28398109187242665
2024-08-16,51.594430169419915,39.63366619067815,1.3696794933781458,1.345831606264718,0.8964167653866394,2.398967704442005,1.036616051051731,0.5117217035754149,0.9286088839880736,0.28406143181521315
2024-08-19,51.85024184462812,39.404068736787075,1.3927138389694025,1.3387976847605532,0.8917633636668665,2.382938677414198,1.0296348513957843,0.505880055802163,0.922404258193343,0.2815566883824971
2024-08-20,51.88690530707621,39.369501185184305,1.392875987351887,1.338907083489131,0.8931419886323254,2.383247434686789,1.0297682611437964,0.5014991976943671,0.9225237740775266,0.28162978066366645
2024-08-21,51.883075237135124,39.36062304144325,1.3939880661313049,1.3497239652082034,0.8931709056380721,2.3823480425637853,1.0294894377710313,0.5041292048865877,0.9221756312017122,0.28127646802092726
2024-08-22,51.897254975068684,39.34121355158013,1.3909532421143729,1.3513653939393087,0.8928380980851467,2.3822900579416353,1.0289154364723343,0.5125515549934359,0.9221531861162017,0.28046450368875087
2024-08-23,51.88512683916472,39.34985661768381,1.371263649628691,1.3510469597148007,0.8843998193760543,2.381986723824749,1.0287844259120407,0.5450521069361227,0.9220357694643494,0.28044708829466103
2024-08-26,51.796389434174564,39.389565166329774,1.4178455369578915,1.3683109392787123,0.8332606490789161,2.3832780461806338,1.0289509383432789,0.5796211624989578,0.9221850042445379,0.28059312291274463
2024-08-27,51.75677416080994,39.397228973185136,1.4706846381163377,1.367395054170515,0.8328670306524714,2.3835917055327727,1.0291778628151353,0.5594173566132238,0.9223063715149018,0.2805568465895681
2024-08-28,51.33496772860963,39.68449613153814,1.5155378863197293,1.375781153134544,0.8377513298366597,2.399494629409456,1.0636792915389328,0.5775967744528263,0.9284598448564713,0.2822352303036161
2024-08-29,51.371029719306016,39.609628394109286,1.5041751478790224,1.362738833904006,0.8422307835154519,2.405157762555522,1.0851273875694376,0.6104129463500774,0.9245386366381343,0.2849603881730451
2024-08-30,50.628341555419986,40.29729323984768,1.5064304525940382,1.3732369344091657,0.8298241994120868,2.4189203747844967,1.1102953633316883,0.6192658100047415,0.9298289618487501,0.28656310834736565
2024-09-02,51.44751130360401,39.57416453019274,1.5155129780566967,1.3487444229201653,0.8181212219309302,2.379826319592727,1.1109339157583327,0.6076574530884669,0.9148012721685308,0.28272658268739825
2024-09-03,51.167953940314334,39.79389112178256,1.5168319593324149,1.3642437648780492,0.8194870429722919,2.3839016686277468,1.113248215709503,0.6382502939698453,0.9164206015268411,0.28577139088640807
2024-09-04,51.16371283564811,39.766119188074576,1.4999031601269603,1.3660530485133875,0.8280232525573099,2.3818135380478247,1.1136904535322287,0.6750557199156558,0.9156178813864503,0.2900109221974916
2024-09-05,51.16800654388163,39.73421011425105,1.5090890695150274,1.365896240969112,0.8294725343347202,2.380278202259353,1.113036528661121,0.6902061093377077,0.9150276668799825,0.2947769899102925
2024-09-09,51.15427973061971,39.695799821252,1.515812416275792,1.3672000479014557,0.8340042736355546,2.3804321157924946,1.117102237429075,0.722781331575689,0.9150868343928378,0.29750119112538714
2024-09-10,51.16110754802963,39.649689461275884,1.5391084055765027,1.3753863022122024,0.828520491769297,2.3811401559463508,1.1604919455491105,0.6844490339058835,0.915359019522049,0.3047476362130874
2024-09-11,51.15459364736995,39.58013323510731,1.5433893817981286,1.3690372014087369,0.7923855005842019,2.3801855796346545,1.2202555446812358,0.7018489871351778,0.9496617889889502,0.3085091332916581
2024-09-12,51.09948820032189,39.575701130490756,1.5461963994362018,1.3941463888747305,0.7972840599441446,2.3810605737796897,1.2663562838829034,0.6812985195883177,0.9500748895976385,0.30839355408371677
2024-09-13,51.32605230485737,39.28216979931623,1.5717220032696302,1.3953462727868429,0.8057099059115832,2.382783314653652,1.314750710628966,0.6587888607618041,0.9507622861568268,0.31191454165709326
2024-09-16,51.237968399443055,39.25601760006058,1.5737435581651928,1.405462330753327,0.8079484756128033,2.3816004218056577,1.3586804302202085,0.7144851551429734,0.9502319258566058,0.313861702939589
2024-09-17,51.10112256053006,39.30823579497521,1.595318164301776,1.4253922429569488,0.8145526877786047,2.38424309445897,1.405341045561384,0.701481632138399,0.9512498044124104,0.3130629728862412
2024-09-19,50.893766830396956,39.342443270455306,1.596259151949618,1.4294566535075215,0.8150331461817418,2.3856494241501514,1.4519879701199059,0.8200428121574137,0.9518108926868335,0.3135498483945507
2024-09-20,50.803827598075124,39.42134987770574,1.597001384605184,1.439741806245146,0.8154121223747528,2.386758709509721,1.4984107937699265,0.8117713661220242,0.9115359304288495,0.3141904111635336
2024-09-23,50.46455807649664,39.51535522935179,1.664156054451512,1.445715441515567,0.9039421147764528,2.387565902573904,1.5630757771179367,0.826566743932052,0.9118442085458892,0.3172204512382605
2024-09-24,50.563046114840425,39.40546927208735,1.66347102922625,1.4425628031079112,0.9136855537580977,2.3925305776769554,1.6077701692536666,0.7903639366680214,0.9137788724162516,0.30732167096506857
2024-09-25,50.35182560400027,39.610469781087545,1.6794421632245835,1.428664259797346,0.894154983369929,2.3853665137465887,1.6044533681560613,0.8267462298844298,0.9110427024708021,0.3078343942624487
2024-09-26,49.64603959751728,39.84518885514928,2.0217796734173286,1.445087683612766,0.944889337801544,2.391883972844494,1.610788715671609,0.8463633302743057,0.9291717022088524,0.31880713150253603
2024-09-27,49.541651697518134,39.77579062946535,2.0457897668279954,1.4956043136103707,1.0233300007337136,2.3989007785399954,1.6190260550323032,0.846226108922389,0.9319153972617675,0.3217652520879818
2024-09-30,47.12584893919466,38.424369208307525,2.0384833060623633,1.4660732947938198,1.0230406344489027,2.3028147977110907,1.5942048273318747,0.8224657307676676,0.8996094076923872,0.30450133330103796
2024-10-02,48.85500049075605,40.15246358288318,2.1494246762082794,1.5257122618240455,1.011199293360635,2.397141614811013,1.7543042643360183,0.9080603870457744,0.9368363969079958,0.309857031867013
2024-10-03,48.437595595732304,40.34680854592397,2.205855795394961,1.5508044935977148,1.0294516756261967,2.4023091043582085,1.860100397012369,0.9273418125806321,0.9314724443765182,0.30826013539712493
