date,CHEER UNION SECURITIES LTD,CITIBANK N.A.,BANK OF CHINA (HONG KONG) LTD,USMART SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,CMB WING LUNG BANK LTD,THE HONGKONG AND SHANGHAI BANKING,PHILLIP SECURITIES (HONG KONG) LTD,TIGER BROKERS (HK) GLOBAL LTD,VALUABLE CAPITAL LTD
2024-05-23,63.445052909218624,1.2451849802634423,5.215234610767615,6.526465898986636,5.0920613972635,6.1968402886395255,7.626833745292433,1.592988473534107,1.3154727942345175,1.7438649017996046
2024-05-24,63.43659652703722,1.2450190136577448,5.210904397309131,6.488033390394545,5.0732072331143225,5.911871306701836,7.625817189737242,1.592776149346088,1.2892459664543459,2.126528826247535
2024-05-27,63.42084291941107,1.2447098302825004,5.167211465761562,6.535483731750938,5.14220836461699,5.880118263933096,7.611809458472107,1.5808723391909127,1.2889257999227057,2.127817826658114
2024-05-28,63.40125788478327,1.244325450573788,5.177725998956915,6.54073163849054,5.127904661142744,5.84257726159926,7.669404455945303,1.580384148903935,1.288527765849645,2.127160733754607
2024-05-29,63.36059040696371,1.2435273027238907,5.174404849436492,6.536536216069814,5.056841717724698,5.98042838580059,7.664485068759514,1.5793704428755984,1.2877012653024038,2.116114344343283
2024-05-30,63.301983035353906,1.2423770630201636,5.169618620868817,6.544394991334925,5.1247117985983905,5.962200776401389,7.657395562147635,1.5779095544927624,1.2865101655021451,2.132898432279872
2024-05-31,44.57122295791513,0.8747635132179852,3.633567566340011,4.6053851335792615,3.5993944082434477,4.235898647217602,5.389054052233427,1.111013513138171,0.9058378375318116,1.5022094589519563
2024-06-03,63.28208886884804,1.2419866162289315,5.163763332875908,6.5375032738434795,5.123101234996317,6.014720586233735,7.647736565333771,1.5774136585681318,1.2897320871204572,2.1219537759512304
2024-06-04,63.31423181773803,1.242617460011763,5.159130009158327,6.489426073404496,5.165007619978184,6.006891410100658,7.651621089532286,1.5782148762193193,1.2903871823187845,2.102472461538151
2024-06-05,63.301983035353906,1.2423770630201636,5.146645225056278,6.482124997421993,5.227487516707114,5.990010676595514,7.650140805575255,1.5779095544927624,1.2901375437883353,2.091183581988684
2024-06-06,63.29892158023818,1.2423169783050747,5.148209920800981,6.485438707180944,4.826428785643399,6.389922365296662,7.649770824074167,1.577833242518854,1.2900751492472162,2.0910824466945273
2024-06-07,63.343341682548825,1.2437937339367986,5.157872264370207,6.491804746534916,4.879422297883007,6.262525648693454,7.655139060912573,1.5789404890929206,1.2970300416150276,2.090130034412276
2024-06-11,63.42622132026972,1.245421137406998,5.051951500960293,6.489395255370218,4.888835375086398,6.270719656827452,7.665155191025365,1.5810064049767825,1.298727100486675,2.0825670575901065
2024-06-12,63.53205373623345,1.2474992357883998,5.036110728134104,6.491728756663467,4.8969928413239305,6.167718741142551,7.677945199254091,1.583644457883134,1.2869386571533055,2.079367646423563
2024-06-13,63.51355573337596,1.2471360137127507,5.034644413334548,6.5153151377863106,4.883435358825252,6.179874371452093,7.675709687510285,1.5831833637112251,1.286563951889467,2.0805819684021083
2024-06-14,63.544777364733584,1.2477490737189707,4.98614124011433,6.508807789706205,4.890690984878579,6.190194820979329,7.678875987240338,1.5839616159564756,1.287196393656584,2.081604729015598
2024-06-17,63.57139779049653,1.248271785623319,4.988230053833263,6.511534484829813,4.8866684513796095,6.200073674506485,7.682092851892926,1.5846251753292133,1.2877356309859238,2.0393701011229224
2024-06-18,63.59070189531265,1.2486508361118436,4.989744780882737,6.521406944634717,4.902120708458589,6.182522136001249,7.684425597919824,1.585106362962992,1.2881266650745233,2.007194072640877
2024-06-19,63.58954331841918,1.2486280865908663,4.989653871318364,6.521288129286343,4.902638704722488,6.183624113651849,7.68428559320731,1.5850774834640862,1.288103196332309,2.0071575030072046
2024-06-20,63.609631295827306,1.2490225290020813,4.99123010616785,6.5142356899267115,4.8914299255939415,6.184362522004469,7.686713063941311,1.5855782104549767,1.288510108955941,1.9992865481254132
2024-06-21,63.60885844663232,1.249007353532009,4.990561969487088,6.503829147331559,4.903520372301974,6.184287382760627,7.6866196713232045,1.5855589458747779,1.2884944537166299,1.999262257039806
2024-06-24,63.619293495590824,1.2492122534972327,4.991380672412338,6.51947834631581,4.90432479603168,6.154314647701104,7.687880663181169,1.5858190572119537,1.2887058315504039,1.9995902365074865
2024-06-25,63.65023226994474,1.249819759395326,4.99623959264114,6.514746284746939,4.946830497271636,6.074026768423199,7.691619365578335,1.5865902587654672,1.2893325436174543,2.000562659615767
2024-06-26,63.65448870484421,1.2499033376675839,4.996573702475619,6.515181940556175,4.940474076979852,6.074432952322227,7.692133721550554,1.586696357642215,1.2894187641989034,2.000696441762655
2024-06-27,63.64868461656549,1.2522208668964339,4.98699999612541,6.516411501519307,4.952788957317275,6.07570270127663,7.690824469890137,1.5865516808736373,1.2893011935375418,2.000514015998138
2024-06-28,63.70677317292211,1.25336369809296,4.991551349104196,6.488895068039524,4.953050084957312,6.030748046357971,7.6978434506175395,1.5879996369041873,1.2904778658520233,1.9992976271521683
2024-07-02,63.73352952809721,1.2538901012146297,5.026516726131269,6.534228270164588,4.8985226680218545,5.9772819387998375,7.7010764857123775,1.5886665845486327,1.2861503805177246,2.0001373167918803
2024-07-03,63.73236574097299,1.25508455172898,5.02033820691592,6.540804361241329,4.899041893408819,5.976564119023693,7.700935862500026,1.588637575175867,1.2861268951519567,2.0001007938804207
2024-07-04,63.73236574097299,1.2569105719303315,5.034946368526732,6.548717115447185,4.844261287368273,6.00821513584712,7.700935862500026,1.588637575175867,1.2861268951519567,1.9988834470795198
2024-07-05,63.75137958778158,1.2572855573053277,5.036448489118484,6.547626577850603,4.8347471293281705,5.977129450879613,7.703233351586928,1.5891115276353052,1.3035585366540952,1.9994797918599012
2024-07-08,63.77623109282832,1.2577756712224635,5.025620853877261,6.550178967712528,4.839677267748613,5.950223018001087,7.706236219034676,1.5897309936516366,1.304066688662128,2.0002592272612927
2024-07-09,63.762249737706526,1.2574999351367526,4.9904174181335055,6.546307168387454,4.877589652282585,5.968405261150274,7.704546818087262,1.5893824846038376,1.3037808044202361,1.9998207200915719
2024-07-10,63.78205846726419,1.2578905969505436,5.06689297115478,6.5538232119084245,4.804788896347148,5.973305178545777,7.706940354778827,1.5984043227110052,1.3041858441022343,1.9517101562370662
2024-07-11,63.79371641147996,1.2593390300794511,5.064772790058285,6.555021105285348,4.765455989463401,5.97866178140767,7.708958271695837,1.6230668486365059,1.3062519983020529,1.9447557735914889
2024-07-12,63.79993572443008,1.259461804295768,5.056736097653884,6.528850136927505,4.791511964958431,5.979853965824222,7.715803012964349,1.623225083040119,1.306988664835231,1.937633545070412
2024-07-15,63.80926696791411,1.2596460105119853,5.051381606741097,6.527367401351658,4.789165722138342,5.980728566601173,7.716931509972555,1.6265095317157665,1.3071798222294189,1.9318228608238963
2024-07-16,63.7991582439951,1.2594464562095933,5.050581362129327,6.526333329685996,4.792672197109924,5.979781093972399,7.7157089864451285,1.626251858550268,1.3185496522678082,1.931516819634451
2024-07-17,63.81548931346013,1.259768844594173,5.051874191021335,6.521909243348933,4.733561747769823,6.013004073907165,7.717074557451098,1.62666814040728,1.3286386459677297,1.9320112420723408
2024-07-18,63.83338531860376,1.2601221260618103,5.114254724495659,6.531663501996244,4.635518173392905,6.01469032207345,7.725335066016091,1.651509840107133,1.3290112408392583,1.9045096864136892
2024-07-19,63.82015686906423,1.2598609858782674,5.076014654278768,6.543719179675414,4.700384815669739,6.013443873572806,7.723734113715243,1.6511675910712273,1.3293453363330923,1.8821725807412144
2024-07-22,63.81471145390215,1.2597534890238067,5.084113984246056,6.543160840909333,4.6999837582609425,6.0129307802171645,7.723075090909376,1.6510267062242345,1.3292319107696773,1.8820119855372595
2024-07-23,63.816267191981524,1.2597842005388924,5.075705284028977,6.542101407152623,4.708630984878651,6.0136868440818825,7.7232633716636885,1.651066956584354,1.3292643160983668,1.8802294429910418
2024-07-24,63.83805549254924,1.2602143190340598,5.077438243307038,6.5443350268561185,4.737674342161205,6.016959416810418,7.725900266472959,1.6516306677616197,1.3297181566585796,1.8180740683887597
2024-07-25,63.85479589559445,1.260544787991192,5.060474431906585,6.5344641525523075,4.740746241611923,6.0203667861872505,7.727926247423504,1.6520637787460761,1.3300668517700964,1.8185508262166108
2024-07-26,63.85830081206435,1.2606139778480618,5.063801576232442,6.570195637811886,4.696485497637601,6.018867608796576,7.725910919873849,1.6552038393225155,1.330139857613267,1.8204802727994507
2024-07-29,63.8575219084871,1.2605986016679194,5.0588608615555835,6.593290509255867,4.664715040478553,6.016354719619751,7.742893007632272,1.6551836501822608,1.3301236333999673,1.8204580677207254
2024-07-30,63.87466217763185,1.273137612239083,5.086450124987769,6.58041946488883,4.628755140280909,6.003938849859633,7.744971310487491,1.6556279250679786,1.3304806575435746,1.8215567370128902
2024-07-31,44.57122295791513,0.9024324321275565,3.548006755558106,4.592189187637774,3.2550227867381683,4.162682431026121,5.404378376552575,1.1552837833934853,0.9283986483350005,1.2710675671381528
2024-08-01,63.8528488860187,1.3141708706139064,5.064588900440136,6.569024880859861,4.654616496699003,5.9720071164371165,7.742326391329074,1.6794554884782824,1.3300262964310579,1.820934672692865
2024-08-02,63.84233708568381,1.3176128667821896,5.062535693147857,6.568553176235321,4.665434978499394,5.972853143451332,7.741051807805034,1.6791790074586537,1.3298073403294566,1.8206349006069495
2024-08-05,63.83805549254924,1.3175245009349796,5.069512367086699,6.568722338303318,4.666341456178145,5.970013842274558,7.740532653341278,1.6790663931397196,1.3297181566585796,1.8205127995334796
2024-08-06,63.828326734529064,1.341707308419671,5.063863067261338,6.566502101906721,4.655876879602249,5.995925981651923,7.7393530157638075,1.6788105076727728,1.329515510978329,1.8001188922141242
2024-08-07,63.83066136601083,1.3600447487519474,5.017717761979955,6.586249872485898,4.659704849367631,5.999193353862804,7.7396360959904635,1.6788719130716552,1.3295641403083807,1.798355898170437
2024-08-08,63.81704508946705,1.3597546257136675,5.016647388726668,6.565341473862674,4.658710846979381,6.039358398115971,7.7379850865355095,1.678513778222967,1.3292805193552257,1.7973627930208897
2024-08-09,63.817434045321576,1.3597629132255955,5.0166779644822395,6.565381488689429,4.657520269478655,6.033300348731586,7.738032248459059,1.6785240085267998,1.32928862113179,1.8040780919532775
2024-08-12,63.78555540311536,1.3590836725753805,5.1238246391893885,6.574285519692294,4.655193704262425,5.957184775488412,7.734166878985671,1.6776855375493491,1.3286246032662057,1.8043952658755162
2024-08-13,63.77623109282832,1.3588849987880462,5.12307562743445,6.521551627980104,4.654513197989955,6.045850514554078,7.739127205110227,1.677440289853106,1.328430382051425,1.7748950634102947
2024-08-14,63.78982995658947,1.3713591950135415,5.160112119842157,6.522942203913812,4.657333336106513,5.975860659212719,7.7407774019733715,1.67779796671137,1.3287136403041022,1.7752735203329453
2024-08-15,63.78361261363798,1.3730530225404223,5.1346335079827945,6.523524764146132,4.690383359949221,5.968577424512447,7.74611456726886,1.6776344383657154,1.3285841358299295,1.773882165766508
2024-08-16,63.763414616492156,1.3768810150982147,5.1098666951300835,6.5190231165972525,4.636526668575755,6.047680389624223,7.743661648823041,1.7014619885822253,1.3281634205790385,1.77332044049801
2024-08-19,63.761861454236104,1.3774564318477471,5.1097422279551035,6.5188643249027995,4.6364137311136675,6.04935994428626,7.743473027133489,1.7014205440241403,1.328131068903597,1.7732772455970998
2024-08-20,63.75953185271774,1.3774061051395563,5.109555538561458,6.521061883262383,4.636244335236235,6.050356790745638,7.743190111827851,1.7013583809725552,1.3280825443454343,1.773212457191153
2024-08-21,63.755261358692394,1.3901005824051376,5.087293195792783,6.529149603648834,4.635933808274096,6.0511693333080405,7.748760408098021,1.7012444271747502,1.3279935918640409,1.7730936907419015
2024-08-22,63.788664112461504,1.4017946853865924,5.114326981234439,6.52769667706099,4.646282417770782,5.964785643033518,7.752820150469263,1.7021357457497344,1.3286893562921156,1.772804230541062
2024-08-23,63.78788690671742,1.4017776058177274,5.11974750077887,6.523352717555943,4.646225807126336,5.964712967649442,7.75272568954211,1.7021150068034463,1.3286731674439214,1.7727826305647918
2024-08-26,63.78361261363798,1.4138669322610116,5.1133128088750235,6.519260624324577,4.657488567040089,5.957003330711086,7.752206195585365,1.7020009516317391,1.3285841358299295,1.772663840103207
2024-08-27,63.79255042528869,1.4341702436430188,5.139008498355507,6.430614665102831,4.712973544599924,5.91701843936321,7.752683241443252,1.7174706528588233,1.3293795546427642,1.7741307347019841
2024-08-28,63.8011019806132,1.4337531679866946,5.121417499756978,6.428430056208938,4.627080490248431,6.015304408994751,7.753722508555329,1.717700884213554,1.3295577613884266,1.771931242033705
2024-08-29,63.78827550722206,1.4322465137715632,5.119778690657685,6.422873243170392,4.659656674293549,6.00678461326568,7.752163712353527,1.7173555603241328,1.3292904691831353,1.7715750157582755
2024-08-30,63.855964158334686,1.4337663359302133,5.122772106258525,6.427249431887927,4.643256364930604,5.927169297705548,7.766488425381228,1.7191779247074739,1.3307010399828691,1.7734549148809273
2024-09-02,63.83922314281224,1.433390447713635,5.134842343957565,6.438367982924707,4.64203904986999,5.925615381254282,7.764452297589597,1.7187272105932527,1.3303521722293286,1.7729899710554022
2024-09-03,63.86609089304067,1.4339937128323665,5.123584512033977,6.441077672271285,4.643382775139072,5.899441595284836,7.768330041102944,1.719450564217117,1.3309120720545402,1.773736162023191
2024-09-04,63.89844004994066,1.4347200526938073,5.126179686358138,6.4443401771359445,4.645734719900983,5.851778215772403,7.77226481969729,1.7215420113352746,1.3315861994801734,1.773414067685327
2024-09-05,63.87855897667587,1.4348837299621002,5.124584749864644,6.4423351141155525,4.651610102250584,5.873140165112729,7.769846592175727,1.7210063784962097,1.3311718957386494,1.7728622956079354
2024-09-09,63.876610517722696,1.4348399623490673,5.1244284369609545,6.4415285554608,4.651468216279835,5.876621325386295,7.769609592039847,1.7209538834127205,1.331131291601048,1.7728082187867304
2024-09-10,63.917162956361025,1.4357508788654163,5.210701318875508,6.446228435722277,4.662356925883564,5.7497183367488764,7.761112531417901,1.7220464410201273,1.3319763680630692,1.762945807042229
2024-09-11,63.91755313358504,1.4357596432921582,5.193030308455098,6.415135242924018,4.662385386869605,5.7991992394878835,7.759939024459999,1.722056953115297,1.3319844990065857,1.7629565688043167
2024-09-12,63.92145516783974,1.4358472934451285,5.17198055700133,6.417968790811495,4.655954743636602,5.814204771586481,7.765296586999164,1.7221620811261509,1.3320658139019006,1.7630641936520113
2024-09-13,63.925357678545744,1.4359349543004727,5.152759784989791,6.4177501018735414,4.661733646444811,5.823106970288226,7.765770671216841,1.7222672219734836,1.3321471387260337,1.7631718316410565
2024-09-16,63.92965099072777,1.4360313936049327,5.1408946998952105,6.418181126520006,4.6669311952092585,5.842425342434355,7.766292230720555,1.7040661647752413,1.3322366075025354,1.7632902486101387
2024-09-17,63.92496740603235,1.4359261877332754,5.128918326168047,6.404890151152124,4.667810314311776,5.87252295910135,7.765723260190163,1.7039413222634234,1.332139005796772,1.7631610672507225
2024-09-19,63.92457713828424,1.4359174212731198,5.12888701365454,6.391419848345362,4.673886907981519,5.880423725213729,7.765675849742383,1.7039309195464616,1.3321308729668144,1.7631503029918238
2024-09-20,63.93433526177701,1.4361366148939376,5.129669941209171,6.369192614778344,4.674600379508138,5.889259205209195,7.766861284630479,1.7041910255820494,1.3323342235112976,1.7634194489003792
2024-09-23,63.91794331557269,1.4357684078259043,5.111262278370024,6.368780526720943,4.674622763235657,5.925596911039988,7.764869960691115,1.7037540927900081,1.331992630049372,1.7654091137043006
2024-09-24,63.9378489155744,1.4404899919951868,5.095145609668434,6.370763919663325,4.698061445235781,5.88775095498838,7.767288129791766,1.704284683195662,1.3324074449061032,1.765958904980958
2024-09-25,63.91287132127228,1.4484728207796913,5.117571061701193,6.401847005620481,4.6730310295803035,5.860424590099375,7.764253805443603,1.740242735795575,1.3160166041302208,1.765269025577272
2024-09-26,63.91248120120516,1.4484639793944993,5.117539824375678,6.402418322742901,4.68398959024524,5.84940173389696,7.764206412936381,1.740232113465536,1.3160085712492795,1.7652582504883658
2024-09-27,63.91287132127228,1.4484728207796913,5.118181459012941,6.40245740293223,4.67974540000954,5.8530998223583905,7.764253805443603,1.7396323384838264,1.3160166041302208,1.765269025577272
2024-09-30,44.57122295791513,1.0101283780371189,3.569290539334699,4.496837836318636,3.1928741381105157,4.106918917531447,5.414168917089808,1.2302027022870936,0.9181824321222356,1.2310540536381576
2024-10-02,63.90897033490338,1.477071334394703,5.136179867327035,6.400845902395558,4.30652977311143,5.976645663798733,7.897448758567381,1.8127693649389538,1.3177673599000679,1.7657716406627586
2024-10-03,63.92496740603235,1.489651317206289,5.19180114816487,6.403058612647361,4.313712870057822,5.859702189568019,7.899425571037777,1.8132231197142128,1.3315284929618512,1.7729292726094525
2024-10-04,63.647523925921035,1.5184420790104838,5.320625907757712,6.378307740214975,4.376444399031936,5.757071629426858,8.00069441310488,1.8357466287476625,1.3883593708806825,1.7767839059037807
2024-10-07,63.37509733348092,1.556012931465014,5.397020195163583,6.397009719024855,4.427310622047917,5.76425142712969,8.064470934817892,1.851381335285183,1.3909720295366308,1.7764734720483153
2024-10-08,66.41218085830664,1.462385258685057,4.900665103532367,5.8724256895517115,4.087824602753426,5.274633852890759,7.391185341796764,1.6968134299246465,1.2748427216933855,1.6270431408652448
2024-10-09,66.41959544130368,1.4625485265785974,4.758306733036628,5.923321532643319,4.122332689963819,5.305925093560903,7.414339515273638,1.6964446459054798,1.2749850514143193,1.62220077031962
2024-10-10,66.55296934995685,1.448705030875786,4.5519542630375085,5.9643018317484575,3.994130223095115,5.38370112825461,7.49355262495865,1.69985119259904,1.277545285915172,1.6332890695588014
2024-10-14,66.58909827768893,1.4444546315526092,4.488386728032516,5.96418171579084,4.011409004480122,5.480644791474119,7.414792488741,1.7007739733779077,1.278798463036696,1.6274599258252567
2024-10-15,66.58425398035203,1.4443495487702034,4.4880602019128375,5.968224694937707,4.009997961055223,5.482484513483799,7.414253069219848,1.7006502435926572,1.2787054315923732,1.629020355083325
2024-10-16,66.35233908472198,1.4050836077802586,4.564273591513392,6.015443941628843,4.100438743988525,5.457344732618524,7.479541060935873,1.705771499845234,1.2915528522716138,1.6282108846957637
2024-10-17,65.07876834453485,1.4510570007543553,4.950764737879301,6.154424710089317,4.464849974781771,5.58789681139075,7.606611377640679,1.7447703679759452,1.2979871497600266,1.6628695251930021
