date,BOCI SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,MORGAN STANLEY HONG KONG SECURITIES LTD,CMB INTERNATIONAL SECURITIES LTD,CHINA INTERNATIONAL CAPITAL CORPORATION,STANDARD CHARTERED BANK (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,GOLDMAN SACHS (ASIA) SECURITIES LTD,CHINA MERCHANTS SECURITIES (HK) CO LTD,TOTAL_CCASS_PCT
2024-03-01,13.514840077595924,0.0,3.8664438241558194,1.2966598949480077,0.0,0.35234800732262955,0.848691827784572,0.48646211614097584,0.993582866293268,0.42622554579073973,21.785254160031936
2024-03-04,13.514840077595924,7.945249420431878,3.861950482558628,1.295609503405807,0.0,0.34692098435459306,0.848691827784572,0.48646211614097584,0.9939329968073349,0.4300769814454753,29.723734390525188
2024-03-05,13.514781722510246,7.94997618237178,3.8602581850739712,1.2970100254620744,0.0,0.3539819497216083,0.8488668930416055,0.48652047122665365,0.9946332578354686,0.41583834054008917,29.7218670277835
2024-03-06,13.514781722510246,7.9523687408845705,3.8586825977606702,1.296365902026363,0.0,0.36086784983159015,0.8477603347294398,0.4890880949964774,0.9940497069786904,0.4117534845426423,29.72571843426069
2024-03-07,13.514781722510246,7.955578270596851,3.8590327282747374,1.2958990613409402,0.0,0.35847529131879985,0.8477603347294398,0.4853533695130974,0.9936995764646236,0.4117534845426423,29.722333839291377
2024-03-08,13.514781722510246,7.957445633338541,3.857398785875758,1.2961323941510232,0.0,0.36180153120243513,0.8477603347294398,0.4853533695130974,0.9940497069786904,0.40685165734570605,29.72157513564494
2024-03-11,13.514781722510246,7.962989366477932,3.8554147129627125,1.2959573288939896,0.0,0.3664115829709823,0.8476436245580843,0.48564514494148653,0.9852380890413409,0.40685165734570605,29.720933229702485
2024-03-12,13.514781722510246,7.972909731043161,3.8519134078220443,1.2954904882085672,0.0,0.37154683051062976,0.8485189508432514,0.4847698186563193,0.9648138090541066,0.4069683675170617,29.71171312616539
2024-03-13,13.514781722510246,7.973259861557228,3.8506879510228096,1.2954321331228893,0.0,0.3853186307305934,0.8470017186156283,0.4841862677995412,0.9649305192254622,0.40270844626258145,29.71830725084698
2024-03-14,13.514781722510246,7.972851375957483,3.8499876899946766,1.314222470711145,0.0,0.38315949256051435,0.8469433635299504,0.48423867066647985,0.954484958889134,0.4038171928904598,29.724486937710086
2024-03-15,13.514781722510246,7.959488061337264,3.872279332723601,1.3143975359681783,0.0,0.3826342967894141,0.8469433635299504,0.48423867066647985,0.9468987977510184,0.40194983014876984,29.72361161142492
2024-03-18,13.514781722510246,7.947408558601957,3.886051132943564,1.320699885221382,0.0,0.37732398399273315,0.8469433635299504,0.48277979352453454,0.9396044120412919,0.39996575723572425,29.715558609601384
2024-03-19,13.514781722510246,7.9413396296914645,3.8840670600305187,1.3213417911638379,0.0,0.3779075348495113,0.8467682982729171,0.48277979352453454,0.9396044120412919,0.3982734597510677,29.70686370183539
2024-03-20,13.519625194621504,7.940989499177398,3.900553451303586,1.3224505377917164,0.0,0.386369022272794,0.8467682982729171,0.48178775706801175,0.9396042953311204,0.3946554444390434,29.732803500278095
2024-03-21,13.519625194621504,7.940522658491974,3.8988026820230797,1.321633566592227,0.00017506525703343636,0.395997611409633,0.8474685593010508,0.4819628223250451,0.9396044120412919,0.3917960452408306,29.737588617303672
2024-03-22,13.519625194621504,7.94198153563392,3.8992111676228243,1.3192993631651144,0.00017506525703343636,0.40825217940197356,0.8454261313023274,0.4819628223250451,0.9396044120412919,0.3917960452408306,29.74733391661187
2024-03-25,13.519625194621504,7.941631405119853,3.8957915596021047,1.2977077188664385,5.8355085677812114e-05,0.42996027127411973,0.8430043952466982,0.4816710468966561,0.9398961874696808,0.3862523121014384,29.735598446284172
2024-03-26,13.519625194621504,7.942331666147988,3.8958499146877825,1.297532653609405,5.8355085677812114e-05,0.42861810430353003,0.8434128808464428,0.48225459775343427,0.9396044120412919,0.3862523121014384,29.73554009119849
2024-03-27,13.519625194621504,7.94174811529121,3.8958499146877825,1.2976198361074076,5.8355085677812114e-05,0.4305438221308978,0.8434128808464428,0.4820795324964008,0.9398961874696808,0.3862523121014384,29.737086150838444
2024-03-28,13.519625194621504,7.938480230493251,3.893486533717831,1.2974648741773902,5.8355085677812114e-05,0.4306021772165756,0.8437046562748318,0.4823713079247898,0.9401296078123921,0.3862523121014384,29.732175249425687
2024-04-02,13.519625194621504,7.938830361007318,3.893544888803509,1.2978082355015184,5.8355085677812114e-05,0.4567452556002355,0.8437043936769464,0.4823713079247898,0.9432807824389939,0.3862523121014384,29.76222108676193
2024-04-03,13.519610022299227,7.935795896552072,3.895470606630877,1.2980416558442298,5.8355085677812114e-05,0.4554614437153236,0.8483728005311714,0.4823713079247898,0.9431640722676384,0.3862523121014384,29.764598472952446
2024-04-05,13.51955166721355,7.934745505009872,3.8990651631984585,1.2981583660155853,5.8355085677812114e-05,0.45353572588795577,0.8483728005311714,0.4814959816396227,0.9477157689505076,0.3862523121014384,29.76895164563384
2024-04-08,13.51955166721355,7.936612867751562,3.898948453027103,1.2980416558442298,5.8355085677812114e-05,0.45131823263219895,0.837577109680776,0.48242966301046764,0.9475990587791521,0.3862523121014384,29.758389375126153
2024-04-09,13.521068899441174,7.935387410952327,3.8997070691409146,1.2989753372150747,5.8355085677812114e-05,0.4425649697805271,0.837577109680776,0.4883235266639267,0.9478324791218634,0.3862523121014384,29.7577474691837
2024-04-10,13.520193573156005,7.935387410952327,3.8997070691409146,1.2994424404983826,5.8355085677812114e-05,0.4474667969774633,0.8375186670624698,0.4883235266639267,0.9477741240361856,0.3862523121014384,29.762124275674793
2024-04-11,13.520193573156005,7.938130099979185,3.890720385946531,1.299967636269483,5.8355085677812114e-05,0.44443233252221714,0.8377520874051809,0.4883235266639267,0.9478324791218634,0.3862523121014384,29.75366278825151
2024-04-12,13.520193573156005,7.93958897712113,3.8907787410322094,1.3002010566121944,5.8355085677812114e-05,0.443206875722983,0.8377520874051809,0.4882651715782489,0.9478324791218634,0.3862523121014384,29.75412962893693
2024-04-15,13.51820950024296,7.940172527977908,3.8904869656038206,1.3007846074689724,5.8355085677812114e-05,0.4422731943521381,0.8377520874051809,0.4883191500325008,0.9478324791218634,0.3862523121014384,29.75214117939246
2024-04-16,13.51745088412915,7.942039890719599,3.8904286105181423,1.3013098032400727,5.8355085677812114e-05,0.46678233033681915,0.8370518263770473,0.48545975083428805,0.9489412257497418,0.38450165953110405,29.77402433652164
2024-04-17,13.51715910870076,7.949742762029069,3.8833092900654496,1.3014842265911637,5.8355085677812114e-05,0.46345609045318387,0.8369361665972339,0.48499291014886553,0.948882870664064,0.38450165953110405,29.77052343986657
2024-04-18,13.51715910870076,7.94945098660068,3.8833092900654496,1.3022428427049753,5.8355085677812114e-05,0.4632226701104726,0.8369361665972339,0.48499291014886553,0.9491746460924531,0.38450165953110405,29.77104863563767
2024-04-19,13.51715910870076,7.950443023057203,3.88354271040816,1.3021261325336198,5.8355085677812114e-05,0.4613553073687826,0.8369361665972339,0.4855181059199659,0.9491162910067751,0.38450165953110405,29.770756860209286
2024-04-22,13.51715910870076,7.9528705946214,3.8835425061653606,1.302184575151926,5.8355085677812114e-05,0.46059669125497105,0.8369361665972339,0.4855764610056437,0.9491162910067751,0.38450165953110405,29.772542409120856
2024-04-23,13.51715910870076,7.953337435306823,3.8835425061653606,1.299383531039391,5.8355085677812114e-05,0.46123859719742705,0.8369361665972339,0.48580988134835495,0.948882870664064,0.38450165953110405,29.7708501116362
2024-04-24,13.51715910870076,7.907995533735162,3.8837175714223937,1.300025436981847,5.8355085677812114e-05,0.4665489099941079,0.8369361665972339,0.48580988134835495,0.9489995808354196,0.3837430434172925,29.73099358811825
2024-04-25,13.51715910870076,7.907645403221096,3.8842427671934945,1.3004922776672696,5.8355085677812114e-05,0.4650316777664848,0.8369361665972339,0.48580988134835495,0.9489412257497418,0.38345126798890344,29.729768131319016
2024-04-26,13.51715910870076,7.909104280363041,3.88062475188147,1.3010174734383697,5.8355085677812114e-05,0.4635728006245394,0.8369361665972339,0.486101656776744,0.9489412257497418,0.38345126798890344,29.72696708720648
2024-04-29,13.51715910870076,7.976154273806848,3.804850673128831,1.301601024295148,5.8355085677812114e-05,0.6052005935645896,0.8369945216829118,0.48878599071792334,0.9490579359210974,0.38345126798890344,29.86331374489269
2024-04-30,13.517392529043473,7.977729861120148,3.796797671305293,1.301892799723537,5.8355085677812114e-05,0.6267336201797022,0.8378698479680788,0.48586823643403276,0.9489412257497418,0.38438494935974843,29.877669095969434
2024-05-02,13.517392529043473,7.982223202717339,3.7792950845702324,1.3024763505803152,5.8355085677812114e-05,0.6267336201797022,0.8378698479680788,0.48586823643403276,0.9396043536862062,0.38456001461678185,29.85608159488184
2024-05-03,13.517392529043473,7.983798790030641,3.7734011625616874,1.302485424796138,5.8355085677812114e-05,0.6267336201797022,0.8376364276253675,0.4855181059199659,0.9396044120412919,0.38438494935974843,29.851013776643693
2024-05-06,13.517392529043473,7.984265630716063,3.766340197194672,1.3002095764547033,5.8355085677812114e-05,0.6267336201797022,0.8376364276253675,0.4855181059199659,0.9396044120412919,0.38438494935974843,29.84214380362066
