date,HUARONG INTERNATIONAL SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,SOUTH CHINA SECURITIES LTD,YUE XIU SECURITIES CO LTD,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,CCB INTERNATIONAL SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,DBS BANK (HONG KONG) LTD
2024-05-22,0.0,48.5580057253067,25.11838698355204,0.0,17.36843869637739,0.0,0.0,3.704252560786118,5.250916033977756,0.0
2024-05-24,0.0,38.31696294443805,19.796124902999875,21.127452700388634,13.710406679841727,0.0,0.0,2.9240860356559075,4.124966736675805,0.0
2024-05-27,0.0,38.316424251083866,19.79584659177413,21.12715567219313,13.710213926961694,0.0,0.0,2.9194757922480403,4.130883765739133,0.0
2024-05-29,0.0,38.310912552521295,19.79535956595869,21.126635892946936,13.70987662246266,0.0,0.0,2.9194039660661293,4.137811400044285,0.0
2024-05-30,0.0,38.31374038520335,19.772216475120842,21.128195307418153,13.710888585754496,0.0,0.0,2.9196194552152335,4.155339791287925,0.0
2024-06-04,0.0,36.49126446634855,18.83170823901533,20.123187005709728,13.058700518956169,0.0,4.762407347029256,2.7807414418483978,3.9519909810925804,0.0
2024-06-05,0.0,36.4852795231078,18.828619644893287,20.119886595767422,13.06760434921135,0.0,4.761626263170472,2.78028537160967,3.9566982522400007,0.0
2024-06-06,0.0,36.4871114400777,18.829565025284996,20.120896810357223,13.063239494867137,0.0,4.761865343261671,2.7804249690588323,3.95689691709245,0.0
2024-06-07,0.0,36.500062231800705,18.836248420194945,20.128038552566636,13.061848872019727,0.0,4.763555527105763,2.7666784347536053,3.94356796155862,0.0
2024-06-11,0.0,36.502751284111795,18.830268880423855,20.129521436301015,13.062811171609063,0.0,4.763906470343004,2.766882262982494,3.943858494228773,0.0
2024-06-13,0.0,36.55293803868019,18.780372319470143,20.157197031053858,13.080770916427753,0.0,4.770456250740461,2.770686382841053,3.887579060786544,0.0
2024-06-14,0.0,34.76424077422354,17.861365465417364,19.170816041640464,12.440670820221008,4.8934432098559535,4.537016683259453,2.635104418173514,3.6973425872087033,0.0
2024-06-26,0.0,34.76601482076216,17.862276944939808,19.171794343455314,12.441305677433915,4.893692926110215,4.537248210787837,2.6352388896237127,3.6924281868870388,0.0
2024-06-28,0.0,34.766347474645634,17.86244785770689,19.171977786161488,12.441424720374856,4.893739750745273,4.537291624830124,2.6352641045485474,3.691506680987186,0.0
2024-07-03,0.0,34.7652386531229,17.865067514134893,19.17136632412573,12.441027919430683,4.89358367211302,4.5371469145866286,2.635180056675548,3.6913889458105995,0.0
2024-07-04,0.0,34.76534953209238,17.865443428632545,19.171427468574148,12.44106759838611,4.8935992795282335,4.537161385195597,2.6319990981170043,3.6939522094739803,0.0
2024-07-10,0.0,34.7652386531229,17.865386449428154,19.17136632412573,12.441027919430683,4.89358367211302,4.5371469145866286,2.631990703742962,3.694259363449927,0.0
2024-07-12,0.0,34.763021222249286,17.870625240672954,19.170143517056847,12.440234393469785,4.893271544713999,4.536857521789791,2.631822827505903,3.6940237325414382,0.0
2024-07-15,0.0,34.763021222249286,17.88019268919131,19.170143517056847,12.440234393469785,4.893271544713999,4.536857521789791,2.631822827505903,3.6844562840230806,0.0
2024-07-16,0.0,34.763021222249286,17.889760137709672,19.170143517056847,12.440234393469785,4.893271544713999,4.536857521789791,2.631822827505903,3.674888835504723,0.0
2024-07-22,0.0,34.76989617887734,17.893298130689242,19.173934726813634,12.442694653507344,4.894239269280402,4.537754759647529,2.612247698221664,3.6759345829628414,0.0
2024-07-23,0.0,34.77533153643408,17.8960952766085,19.17693206653745,12.444639741121733,4.895004354693943,4.538464118096477,2.5967046600984123,3.6768282464094066,0.0
2024-07-24,0.0,34.78631836395561,17.901749322261722,19.182990776424553,12.448571468135178,4.896550869599367,4.539897988609715,2.597525056194276,3.6463961548195813,0.0
2024-07-26,0.0,34.789538042347026,17.90340623446664,19.184766275062824,12.449723656651958,4.897004074185791,4.54031818287403,2.5977654724178927,3.6374780619938387,0.0
2024-08-07,0.0,34.787650572387804,17.9024349039076,19.183725425656466,12.449048209930764,4.896738392357277,4.540071852665073,2.5976245333722425,3.642706109722772,0.0
2024-08-09,0.0,34.8002005414431,17.90889337409348,19.190646133335655,12.453539320058406,4.898504936354494,4.541709725885088,2.5985616506243336,3.607944318205448,0.0
2024-08-19,0.0,34.79853409515272,17.908035786824907,19.18972716791128,12.45294296848344,4.89827036599994,4.541492241065836,2.5984372156108675,3.6125601589510135,0.0
2024-08-20,0.0,34.80064495407671,17.909122077903962,19.17812080126164,12.453698356791554,4.8985674922434175,4.541767725354889,2.611684499802625,3.6063940925651976,0.0
2024-08-23,0.0,34.800422746341084,17.909007725268566,19.17799834586455,12.453618837917242,4.898536214099241,4.54173872543482,2.6116678237755098,3.6070095812989873,0.0
2024-08-30,0.0,34.80086716465004,17.925199539409313,19.17824325822255,12.453777876681361,4.8985987707870295,4.541796725645301,2.597653641522244,3.6038630230821647,0.0
2024-09-04,0.0,34.80064495407671,17.925723603605185,19.17812080126164,12.453698356791554,4.8985674922434175,4.541767725354889,2.5976370549785166,3.6038400116880873,0.0
2024-09-05,0.0,34.80053384985419,17.925666374103063,19.178059573367623,12.453658597227463,4.8985518531214,4.541753225348563,2.597628761786084,3.604147765191619,0.0
2024-09-09,0.0,34.79609026260389,17.93582700830127,19.17561077814588,12.452068422812296,4.897926370114347,4.541173301005642,2.5972970775051274,3.6040067795115425,0.0
2024-09-10,0.0,34.783876246818934,17.959846325911055,19.168879814668003,12.447697536338447,4.896207115176604,4.539579272424784,2.5963853823329557,3.6075283063292156,0.0
2024-09-11,0.0,34.785541289489444,17.96070603200811,19.169797395061025,12.448293385616447,4.896441487956469,4.539796574060206,2.5965096667117296,3.6029141690965676,0.0
2024-09-12,0.0,34.78265531682974,17.96751239898233,19.168206978206108,12.44726061645319,4.896035256064129,4.5394199311129455,2.5962942480167484,3.602615254334806,0.0
2024-09-16,0.0,34.787650572387804,17.97807129710268,19.17095978967417,12.449048209930764,4.896738392357277,4.540071852665073,2.5350729170590136,3.642386968823215,0.0
2024-09-23,0.0,34.78609633913692,17.977268077691853,19.170103274713654,12.448492014719205,4.89651961720273,4.539869012561797,2.5349596557563308,3.64669200821751,0.0
2024-09-25,0.0,34.784431243331305,17.97640756510715,19.169185665038665,12.447896146426372,4.896285236943525,4.539651703991811,2.5348383155907355,3.651304123570436,0.0
2024-09-30,0.0,34.77588626030635,18.002299696234317,19.164476651257065,12.444838253643145,4.8950824380838185,4.538536514081748,2.53421561889559,3.6446645674979705,0.0
2024-10-02,0.0,34.783099281454234,18.016244805911114,19.168451640545303,12.447419492862574,4.896097748890918,4.539477872113905,2.5347412518216808,3.61446790640027,0.0
2024-10-03,0.0,34.783987244704576,18.01734294970349,19.168940983961345,12.44773725784901,4.896222739330555,4.539593758553282,2.534805960175084,3.611369105722654,0.0
2024-10-04,0.0,34.75404351915058,18.00533991469775,19.1524394396172,12.437021648232575,4.892007835819742,4.535685858384262,2.5772604400748604,3.6462013440230305,0.0
2024-10-07,0.0,34.734441703727256,18.009842652971596,19.141637169009613,12.43000697661227,4.8892486681103975,4.533127661754128,2.5770814365733417,3.6846137312414027,0.0
2024-10-08,0.0,34.736699104250626,18.010186992722367,19.142003148141086,12.430244632520038,4.889342148253466,4.533214333030459,2.5796799800060177,3.6786296610759357,0.0
2024-10-09,0.0,34.72187276505758,18.00249987367623,19.13383294663009,12.42493914789062,4.8872552762423025,4.531279463711571,2.580808579333334,3.7175119474582727,0.0
2024-10-10,0.0,34.76938384182455,17.953134868218072,19.160014397501847,12.441940599444653,4.893942667852211,4.53747976194749,2.5843399843172543,3.6597638788939153,0.0
2024-10-14,0.0,34.77348762507319,17.951425896351722,19.162275828031813,12.443409104829874,4.894520293272077,4.53801531453372,2.584645010462804,3.6522209274448008,0.0
2024-10-15,0.0,34.77559534970306,17.95187595438503,19.163437310629206,12.444163336908423,4.894816964721451,4.53829037715477,2.5848016734931782,3.647019033004882,0.0
2024-10-16,0.0,34.77714857346264,17.949168431236313,19.164293230013094,12.444719145370321,4.895035587750963,4.5384930762134275,2.5849171215633753,3.6462248343898698,0.0
2024-10-17,0.0,34.78058834844852,17.950943766567693,19.166188752192994,12.445950040811105,4.895519751107086,4.538941974285797,2.5851727932794315,3.6366945733073743,0.0
2024-10-18,0.0,34.780810292781624,17.951058316390796,19.166311056822753,12.446029461781619,4.895550990741547,4.538970938501106,2.5851892899656237,3.636079653014934,0.0
2024-10-21,0.0,34.77899304107044,17.950943766567693,19.166188752192994,12.445950040811105,4.895519751107086,4.538941974285797,2.5851727932794315,3.6382898806854516,0.0
2024-10-22,0.0,34.782211363538465,17.952604882103092,19.167962322112476,12.447101744099493,4.895972764832613,4.53936199159106,2.584773833836732,3.630011097886076,0.0
2024-10-23,0.0,34.78531927459002,17.94176334854749,19.16967504593311,12.448213935750163,4.8964102369560765,4.539767599306834,2.5850047923310036,3.6338457665852975,0.0
2024-10-24,0.0,34.78520826820304,17.94170609306251,19.169613871954816,12.44817421119733,4.896394611605472,4.539753112068843,2.5849965431026423,3.6341532888053445,0.0
2024-10-25,0.0,34.78509726252455,17.94164883794295,19.16955269836695,12.448134486898033,4.896378986354593,4.539738624923315,2.5849882939269304,3.6344608090626775,0.0
2024-10-28,0.0,34.78465324689524,17.941419821118895,19.169308007919756,12.447975592236157,4.896316486348326,4.53968067726581,2.5849552977505676,3.635690870465243,0.0
2024-10-29,0.0,34.78454224475905,17.941362567826406,19.169246836284007,12.447935869204503,4.896300861596065,4.539666190582582,2.5849470488380955,3.6359983809092866,0.0
2024-10-31,0.0,34.78520826820304,17.938195789629287,19.169613871954816,12.44817421119733,4.896394611605472,4.539753112068843,2.5849965431026423,3.637663592238568,0.0
2024-11-01,0.0,34.09985109977311,17.584767660686328,18.79192367151443,12.202913485324164,4.79992317119748,4.45030841723565,2.534065529623518,3.5663051887754476,1.9699417758698718
2024-11-05,0.0,34.09110599953603,17.580257947274724,18.787104376096572,12.199783978943,4.7986922036739115,4.449167110398832,2.5334156541446187,3.5910361568048352,1.969436573127468
2024-11-06,0.0,34.08897372864005,17.585412993204773,18.785929313137874,12.19902092818378,4.798392063463592,4.448888831672967,2.5332571984914978,3.5908115509535703,1.969313392251892
2024-11-07,0.0,34.083004788892296,17.582333807793344,18.782639918711737,12.19688489377331,4.797551870580671,4.448109836400417,2.533751657593881,3.6067546584925148,1.9689685677618276
2024-11-08,0.0,34.06564280160107,17.595878552888944,18.77307198426511,12.190671763157924,4.795107982926928,4.4458439555918465,2.532460956719626,3.6333564337208566,1.9679655691276974
2024-11-11,0.0,34.05797933395794,17.531617897798625,18.768848760574556,12.187929327938102,4.872140996082926,4.444843810621781,2.535015718962234,3.6341013019736446,1.9675228520901933
2024-11-12,0.0,34.055425610902695,17.519680949758907,18.767441441563342,12.187015457041205,4.88739684942125,4.444510528955102,2.5317014044434023,3.6391400104199167,1.9676877474941752
2024-11-13,0.0,34.05319141735946,17.50978429380928,18.766210210540983,12.186215932420472,4.887076213566951,4.444218948493296,2.531535313113467,3.6542090126254587,1.967558658070634
2024-11-14,0.0,34.05436167265392,17.476020516353255,18.76685512092799,12.191320923873688,4.8872441604340535,4.44437167634457,2.531622310615903,3.6805773445690035,1.9676262742276203
2024-11-15,0.0,34.0524467513207,17.522209637151967,18.765799836099166,12.19219737074489,4.886969344297625,4.444121763507631,2.531479954179543,3.6372597106718274,1.9675156320266438
2024-11-18,0.0,34.04712865517856,17.528531202892697,18.76286911195939,12.184046322877043,4.8862061282795075,4.443427708628746,2.5501377933710403,3.630444718955792,1.9672083578572221
2024-11-21,0.0,34.04361962157791,17.517667501928113,18.76093533543376,12.182790586207679,4.885702536283321,4.442969751151933,2.5686138768134263,3.6306951811280714,1.967005609475791
2024-11-26,0.0,34.03054686619475,17.54715536404368,18.75373113326238,12.178112392672794,4.883826425727462,4.44126365005642,2.569500700186048,3.629613188849516,1.9662502790069456
2024-11-27,0.0,34.03054686619475,17.55339926908504,18.75373113326238,12.178112392672794,4.883826425727462,4.44126365005642,2.569500700186048,3.623369283808154,1.9662502790069456
2024-11-28,0.0,34.03033438401833,17.553601861313954,18.75361403747715,12.178036354170208,4.8837959317694235,4.441235919401073,2.569484656567847,3.62365885327844,1.9662380020035723
2024-11-29,0.0,33.57324307509483,17.31782401791791,18.501717776608718,12.014462452296947,4.818197379319813,4.381581779164636,3.876619478613879,3.576526308471881,1.9398277325113913
2024-12-02,0.0,33.57334648098867,17.317877356973298,18.50177476206764,12.014499456950507,4.818212219411538,4.381595274476342,3.87663141863711,3.5762293232964546,1.93983370719844
2024-12-03,0.0,33.57572499236654,17.338817700617934,18.475363478872033,12.015350626900872,4.818553566753584,4.381905689591484,3.8787541958490412,3.5755586138892776,1.9399711351592293
2024-12-04,0.0,33.57572499236654,17.339433746076654,18.475363478872033,12.015350626900872,4.818553566753584,4.381289644132762,3.8787541958490412,3.5755586138892776,1.9399711351592293
2024-12-05,66.69589323656814,11.182612541221784,5.775010276336506,6.153339395930739,4.001790300525341,1.604850455451912,1.45921670125351,1.2917412437139124,1.1894261924315361,0.6461196565666191
2024-12-09,66.69616692819437,11.182658429915426,5.775033974526563,6.153364646622863,4.0018067221735425,1.6048570410767486,1.4592226892592566,1.2913361869323037,1.18943107333159,0.6461223079673419
2024-12-10,66.69623535145189,11.182669902147682,5.775039899104468,6.1533709593282735,4.0018108276066515,1.604858687491403,1.4592241862683721,1.2912349222174693,1.1894322935628623,0.6461229708209227
2024-12-11,66.69644062206683,11.182704318985683,5.7750576729111165,6.1533898975222225,4.001823143956519,1.6048636267556347,1.459228677314148,1.2911363064378838,1.1892307746601374,0.6461249593898254
2024-12-27,66.69664589394529,11.182738736035535,5.775075446827171,6.153408835832743,4.001835460382199,1.6048685660502697,1.4592331683875681,1.2908325098082312,1.189234434760028,0.6461269479709685
2025-01-03,66.67961262673465,11.188087955373042,5.776677501656099,6.151837352656157,4.000813454975239,1.6044587080318176,1.4588605033435222,1.287425933976814,1.2062640258726929,0.6459619373799669
2025-01-06,66.67003950974429,11.181354234336318,5.775848150564207,6.150954140286399,4.000239062687216,1.604228357699638,1.4586510563818356,1.2974960193478338,1.215320271601137,0.6458691973511297
2025-01-07,66.67003950974429,11.181354234336318,5.784052086295723,6.150954140286399,4.000239062687216,1.604228357699638,1.4586510563818356,1.2974960193478338,1.207116335869621,0.6458691973511297
2025-01-08,66.67277440552562,11.181812908708642,5.784289355986369,6.151206460798777,4.000403157939256,1.6042941653307718,1.4587108922338892,1.2985747784343975,1.202038183257435,0.645895691784853
2025-01-15,66.67003950974429,11.181354234336318,5.79020503809436,6.150954140286399,4.000239062687216,1.604228357699638,1.4586510563818356,1.2985215113142734,1.1999378921045447,0.6458691973511297
2025-01-16,66.64270288717124,11.176769559378762,5.787830888462668,6.1484320732074895,3.9985988502880225,1.6486737235594597,1.4580529677398113,1.2990141518499077,1.1943205258305098,0.6456043725121259
2025-01-21,66.6392873855059,11.17619673934912,5.803934559838208,6.1481169602382435,3.9983939183083677,1.6485892274690481,1.457978241143744,1.2989475761438403,1.1829841073271923,0.6455712846763397
2025-01-22,66.62358058601114,11.173562523285502,5.817938239784209,6.146667856501493,3.9974515016943872,1.6482006569806622,1.4576345974344576,1.301715747831479,1.18782916617187,0.6454191243047962
2025-01-23,66.5703691367654,11.164638333833777,5.812267563894932,6.14175858711369,3.994258785454525,1.728800969140214,1.456470402284362,1.3017000420601348,1.184832543608463,0.6449036358445078
2025-01-27,66.56900585827643,11.164409695905595,5.813172473780329,6.141632811525019,3.994176987994901,1.7287655654432916,1.456440575579253,1.3016733848598,1.1858322176164586,0.6448904290189245
2025-02-03,66.5601459089317,11.16292377760031,5.82775579857694,6.140815395748676,3.9936453861581116,1.728535476753499,1.4562467317692567,1.3015001396670178,1.1836267869587165,0.6448045978357735
2025-02-06,66.55333216795687,11.161781032642292,5.839443574916365,6.140186762429,3.9932365579496545,1.7283585271263076,1.4560976562543186,1.2993195118702356,1.1835056194608533,0.6447385893940997
2025-02-10,66.55333216795687,11.161781032642292,5.839443574916365,6.140186762429,3.9932365579496545,1.7334770112295037,1.4560976562543186,1.2993195118702356,1.178387135357657,0.6447385893940997
2025-02-11,66.55292338786042,11.16171247538485,5.84043139875068,6.140149048522645,3.993212030918894,1.7334663639654708,1.456088712694004,1.2989020550505552,1.1783798975351292,0.6447346293173585
2025-02-13,66.54747346637409,11.160798459087033,5.846094774598323,6.139646240704065,3.99288503263033,1.7333244129421066,1.4559694757205197,1.3008429032712547,1.178283401730051,0.6446818329422269
2025-02-19,66.5304482131642,11.15794312274002,5.870182752603563,6.138075496896338,3.9918635080678255,1.732880965798465,1.4555969860120632,1.3005101005567283,1.1779819541735543,0.6445168999872409
2025-02-20,66.52364055080933,11.156801397238471,5.89209337450797,6.137447424387978,3.9914550445799115,1.7327036504664155,1.4554480434891783,1.288098145753842,1.1778614183344083,0.6444509504324889
2025-02-24,66.41490711518988,11.1385655139284,5.882462699603587,6.127415716278472,3.9849309786008957,1.8933223516176094,1.4530691017351816,1.2859927387790706,1.1759361941939572,0.6433975900729453
2025-02-25,66.38100077464725,11.132879019557238,5.930511871233183,6.124287529355586,3.982896579507858,1.892355766927525,1.4523272764743262,1.2853362098516,1.1753358516686323,0.6430691207768053
2025-02-26,66.33324822914469,11.124870352834048,5.9246131363666725,6.119881896486187,3.980031400496914,1.9654772068158404,1.4512825148174493,1.2844115766714614,1.173577170659059,0.6426065157076917
2025-02-28,66.32039141114355,11.122714112378002,5.943867094593532,6.118695731028712,3.9792599843410486,1.9650962548285937,1.4510012248812658,1.2841626299317697,1.1723295922053185,0.642481964668215
2025-03-04,66.2933407099627,11.118177389819952,5.9822306248941235,6.116200042955787,3.977636927382746,1.9642947331480087,1.4504093918158671,1.2836388468413695,1.1718514234730564,0.6422199097063773
2025-03-11,66.25618200664049,11.111945435739983,6.0349294082381695,6.11277179419925,3.9754073847329825,1.9631937078497692,1.4495964092189868,1.282919342369701,1.171194578020463,0.6418599329902119
2025-03-12,66.25625290629617,11.11195732645088,6.0349358661173325,6.112778335376276,3.9754116387513445,1.9631958086312171,1.449597960408373,1.2829207152006867,1.17108882293369,0.6418606198340184
2025-03-13,66.25287690063155,11.111391130367739,6.039723740089645,6.112466866294014,3.9752090765534693,1.9630957764096533,1.4495240979318356,1.2828553455576448,1.1710291515468156,0.6418279146176289
2025-03-14,66.21508912862248,11.10505367402803,6.0892406364642975,6.108980579884098,3.972941789436285,1.9619761115875174,1.4486973521557018,1.2872161309258687,1.1693427531272556,0.641461843768464
2025-03-17,66.1564685521406,11.09522230995678,6.172380339577104,6.103572266340733,3.9694245225853213,1.9602391635260032,1.447414812555609,1.2860765515241845,1.1683075276643693,0.6408939541292944
2025-03-18,66.15377584889904,11.094770711772451,6.187392376174117,6.103323838497072,3.969262958908889,1.960159377792796,1.4483734508243853,1.2738135935289943,1.1682599751644291,0.6408678684378186
2025-03-26,66.12686086741526,11.090256751012957,6.225560486228921,6.10084067187514,3.967648045207102,1.9593618775340187,1.4477841731284362,1.2732953363495108,1.16778466298162,0.640607128267039
2025-04-01,66.1261882734816,11.090143949054484,6.226514291056817,6.100778618597966,3.9676076892009178,1.959341948341927,1.4477694473295808,1.273282385323139,1.1677727851324398,0.6406006124811288
2025-04-15,66.12551569323007,11.090031149390668,6.227468076482102,6.100716566583099,3.9675673340156687,1.959322019555241,1.447754721830282,1.2732694345602211,1.167760907524883,0.6405940968277647
2025-04-23,66.12349803456405,11.089692764166442,6.2313464016316,6.100530418111962,3.9674462733852827,1.959262235627497,1.447710547129637,1.2722134985687372,1.1677252761518766,0.6405745506629097
