date,BNP PARIBAS,THE HONGKONG AND SHANGHAI BANKING,CMB INTERNATIONAL SECURITIES LTD,HUAFU INTERNATIONAL SECURITIES LTD,HANG SENG SECURITIES LTD,UBS SECURITIES HONG KONG LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,FUTU SECURITIES INTERNATIONAL,ARTA GLOBAL MARKETS LTD,BANK OF CHINA (HONG KONG) LTD,TOTAL_CCASS_PCT
2024-03-19,0.017395573885188816,18.35087288538815,0.0,0.0,4.251068480269642,0.0,1.927793617953508,0.8268545612182796,0.0,0.9015633874929665,26.275548506207734
2024-03-20,0.017395573885188816,18.35087288538815,0.0,0.0,4.251068480269642,0.0,1.927793617953508,0.8234068581504652,0.0,0.8996828221832496,26.270220237830205
2024-03-21,0.014950838982556745,18.354634016007584,0.0,0.0,4.251068480269642,0.0,1.9277727227834,0.8292575057806959,0.0,0.898742539528391,26.276426103352275
2024-03-22,0.014950838982556745,18.352043014914194,0.0,0.0,4.251068480269642,0.0,1.9277727227834,0.8277217107777602,0.0,0.898742539528391,26.27229930725595
2024-03-25,0.014950838982556745,18.352043014914194,0.0,0.0,4.251068480269642,0.0,1.9277727227834,0.8274396259813027,0.0,0.898742539528391,26.272017222459493
2024-03-26,0.013791157041564611,18.351384817055795,0.0,0.0,4.249187914959926,0.0,1.927678694517914,0.8267500853677399,0.0,0.898742539528391,26.267535208471333
2024-03-27,0.013791157041564611,18.355584746247498,0.0,0.0,4.249187914959926,0.0,1.9273966097214565,0.8265933715919301,0.0,0.898742539528391,26.271296339090767
2024-03-28,0.013791157041564611,18.355992202064602,0.0,0.0,4.2504416251664034,0.0,1.9273966097214565,0.8264680005712822,0.0,0.8988992533042007,26.27298884786951
2024-04-02,0.01379081227125783,18.35896976380499,0.0,0.0,4.247213321384723,0.0,1.9273966097214565,0.8264993433264444,0.0,0.8988992533042007,26.272769103813072
2024-04-03,0.01294455788188519,18.36626217817267,0.0,0.0,4.247161083459453,0.0,1.9254847016565775,0.8336768342585307,0.0,0.8988992533042007,26.284428608733318
2024-04-05,0.01294455788188519,18.36626217817267,0.0,0.0,4.247161083459453,0.0,1.9254847016565775,0.8863990939001719,0.0,0.898742539528391,26.336994154599147
2024-04-08,0.01294455788188519,18.3837827783082,0.0,0.0,4.247161083459453,0.0,1.9254847016565775,0.8923855601361043,0.0,0.8973321155461033,26.359090796988323
2024-04-09,0.01294455788188519,18.38553797259727,0.0,0.0,4.247161083459453,0.0,1.9254847016565775,0.8930019676542892,0.0,0.8973321155461033,26.361462398795577
2024-04-10,0.01369678400577198,18.385537941254512,0.0,0.0,4.247161083459453,0.0,1.9254847016565775,0.8948198474536823,0.0,0.8971754017702935,26.36387575960029
2024-04-11,0.01632957543937575,18.385537941254512,0.0,0.0,4.247056607608913,0.0,1.9254847016565775,0.8973899533769621,0.0,0.8971754017702935,26.368974181106637
2024-04-12,0.01632957543937575,18.385537941254512,0.0,0.0,4.247056607608913,0.0,1.9254847016565775,0.8986436635834402,0.0,0.8971754017702935,26.370227891313114
2024-04-15,0.012819186861237392,18.385412570233864,0.0,0.0,4.247056607608913,0.0,1.9254847016565775,0.8941616495952813,0.0,0.8971754017702935,26.362110117726168
2024-04-16,0.011628162165083307,18.385287199213217,0.0,0.0,4.247056607608913,0.0,1.9254847016565775,0.8822514026337405,0.0,0.9321539165310293,26.383861989808562
2024-04-17,0.0005328268377531435,18.381870838900564,0.0,0.0,4.246429752505674,0.0,1.9254847016565775,0.8936288227575282,0.0,0.9500819724836644,26.398028915141765
2024-04-18,0.0005328268377531435,18.382027552676377,0.0,0.0,4.240986560692549,0.0,1.9254324637313076,0.8965436989875895,0.0,0.9615847636281001,26.407107866553677
2024-04-19,0.0005328268377531435,18.382027552676377,0.0,0.0,4.244120836208744,0.0,1.925369778220984,0.8974526388872861,0.0,0.9614176022672363,26.410921235098378
2024-04-22,0.0005328268377531435,18.382027552676377,0.0,0.0,4.24411038862369,0.0,1.925369778220984,0.9004302006276712,0.0,0.961574316043046,26.41404506302952
2024-04-23,0.0005328268377531435,18.384911086151273,0.0,0.0,4.245677526381788,0.0,1.9229250433183516,0.9023734514477121,0.0,0.9619817718601514,26.41840170599703
2024-04-24,0.0005328268377531435,18.36730690533531,0.0,0.0,4.245677526381788,2.908286039675452,1.9225802730115704,0.9016525680789873,0.0,0.9623892276772567,29.30842536699812
2024-04-25,0.0005328268377531435,18.368884490678465,0.0,0.0,4.245677526381788,2.908286039675452,1.921525066921118,0.9033137341025707,0.0,0.9640190509456781,29.312238735542824
2024-04-26,0.0005328268377531435,18.368414349351035,0.0,0.0,4.262539928658916,2.908286039675452,1.921525066921118,0.8939735930643097,0.0,0.9670279554412252,29.32229975994981
2024-04-29,0.0005328268377531435,18.368414349351035,0.0,0.0,4.270678597415969,2.908286039675452,1.921525066921118,0.8918109429581352,0.0,0.9670279554412252,29.328275778600688
2024-04-30,0.0005328268377531435,18.36430844842482,0.0,0.0,4.284845522749171,2.908286039675452,1.921462381410794,0.8924064553062121,0.0,0.9662548341472306,29.33809650855143
2024-05-02,0.0005328268377531435,18.368477034861357,0.0,0.0,4.289891706330244,2.908286039675452,1.9208355263075552,0.8892094942796932,0.0,0.9657219759667222,29.342954604258775
2024-05-03,0.0005328268377531435,18.367035268123907,0.0,0.0,4.305876511462838,2.8689508819472054,1.9208355263075552,0.8885199536661303,0.0,0.9650951208634831,29.316846089208877
2024-05-06,0.0005328268377531435,18.367003925368746,0.0,0.0,4.305876511462838,2.8689508819472054,1.9208355263075552,0.8854483636602594,0.0,0.9650951208634831,29.313743156447842
2024-05-07,0.0005328268377531435,18.364277105669657,0.0,0.0,4.307976476058689,2.8689508819472054,1.9208355263075552,0.8853229926396115,0.0,0.9744352619017442,29.322331071362218
2024-05-08,0.0005328268377531435,18.365374102100322,0.0,0.0,4.339225202955153,2.8689508819472054,1.8929718169685819,0.8885199536661303,0.0,0.9763785127217851,29.331953297196932
2024-05-09,0.0005328268377531435,18.366032299958725,0.0,0.0,4.343926616229445,2.8689508819472054,1.8929718169685819,0.8887080101971021,0.0,0.975783000373708,29.336905452512525
2024-05-10,0.0005328268377531435,18.36734868000415,0.0,0.0,4.356369690028739,2.8689508819472054,1.8929718169685819,0.8877990702974057,0.0,0.9758456858840319,29.34981865196787
2024-05-13,0.0005328268377531435,18.36734868000415,0.0,0.0,4.354802552270642,2.8689508819472054,1.89294047421342,0.8878304130525675,0.0,0.9784784773176357,29.350884305643373
2024-05-14,0.0005328268377531435,18.367536736535122,0.0,0.0,4.354802552270642,2.8689508819472054,1.89294047421342,0.8871722151941666,0.0,0.9858126820255319,29.357748369023838
2024-05-16,0.0005328268377531435,18.369166559803542,0.0,0.0,4.354802552270642,2.8689508819472054,1.89294047421342,0.8851349361086398,0.0,0.9860007385565035,29.357528969737707
2024-05-17,0.0005328268377531435,18.36860239021063,0.0,0.0,4.354802552270642,2.8689508819472054,1.89294047421342,0.8866707311115755,0.0,0.9883514451936498,29.360851301784873
2024-05-20,0.0005328268377531435,18.373836630322675,0.0,0.0,4.354802552270642,2.8689508819472054,1.89294047421342,0.8933153952059087,0.0,0.9880380176420303,29.372416778439632
2024-05-21,0.005046183581073888,18.37929026972085,0.0,0.0,4.355115979822261,2.8689508819472054,1.89294047421342,0.902467479713198,0.0,0.9940558266331248,29.397867095631135
2024-05-22,0.014072897067715376,18.380073838599902,0.0,0.0,4.35605626247712,2.8689508819472054,1.89294047421342,0.9094255713591508,0.0,0.9961557912289754,29.417675716893488
2024-05-23,0.014072897067715376,18.380073838599902,0.0,0.0,4.35605626247712,2.8689508819472054,1.89294047421342,0.9327132384444794,0.0,0.9967826463322141,29.441590239082053
2024-05-24,0.014072897067715376,18.37944695215391,0.0,0.0,4.370787357403237,2.8689508819472054,1.89294047421342,0.9409250402969102,0.0,0.9967826463322141,29.463906249414606
2024-05-27,0.0018492225545550273,18.37944695215391,0.0,0.0,4.370787357403237,2.8689508819472054,1.89294047421342,0.95474719532333,0.0,1.0052765329811026,29.473998616576758
2024-05-28,0.0005328268377531435,18.37944695215391,0.0,0.0,4.370787357403237,2.8689508819472054,1.89294047421342,0.9580381846153346,0.0,1.0012960030755351,29.47199268024639
2024-05-29,0.0005328268377531435,18.379603665929718,0.0,0.0,4.370787357403237,2.8689508819472054,1.89294047421342,0.9546531670578441,0.0,1.0029885118542803,29.470456885243458
2024-05-30,0.0005328268377531435,18.375936563575767,0.0,0.0,4.372041067609715,2.8689508819472054,1.89294047421342,0.9516756053174589,0.0,1.0101033172760427,29.472180736777364
2024-05-31,0.016016147887756252,18.367348648661395,0.0,0.0,4.365396403515381,2.8689508819472054,1.8928151031927722,0.9863406925265751,0.0,0.9889469575417269,29.485814835272812
2024-06-03,0.015138550743221664,18.367348648661395,0.0,0.0,4.365396403515381,2.8689508819472054,1.8928151031927722,0.9920764167212119,0.0,0.9889469575417269,29.49067296232291
2024-06-04,0.011001307061844314,18.36712924937526,0.0,0.0,4.365396403515381,2.8689508819472054,1.8928151031927722,0.9921704449866978,0.0,0.9933349432643999,29.49079833334356
2024-06-05,0.009559540324394633,18.36712924937526,0.0,0.0,4.365396403515381,2.8689508819472054,1.8928151031927722,0.9924525297831552,0.0,0.9933244956793458,29.489628203817514
2024-06-06,0.0041059009262153995,18.367128622520156,0.0,0.0,4.365396403515381,2.8689508819472054,1.8928151031927722,0.9854944381372025,0.0,0.9928223847416514,29.476713734980585
2024-06-07,0.0041059009262153995,18.3681629334405,0.0,0.0,4.365396403515381,2.8689508819472054,1.8928151031927722,0.9781288906741443,0.0,0.9931358122932709,29.470695925989492
2024-06-11,0.0012537102064779846,18.373898657635138,0.0,0.0,4.3736395481229735,2.8689508819472054,1.8928151031927722,0.9734274773998519,0.0,0.9943895224997489,29.478374901004166
2024-06-12,0.004293957457187097,18.37421208518676,0.0,0.0,4.389310925703949,2.8689508819472054,1.888646516756233,0.9539636264442812,0.0,0.9954865189304172,29.47486451242603
2024-06-13,0.004293957457187097,18.37201809232542,0.0,0.0,4.389310925703949,2.8689508819472054,1.888646516756233,0.9539322836891193,0.0,0.9941387804584532,29.471291438337566
2024-06-14,0.004293957457187097,18.372011792431632,0.0,0.0,4.389310925703949,2.8689508819472054,1.888646516756233,0.9506412943971145,0.0,0.9941387804584532,29.467994149151778
2024-06-17,0.005234240112045586,18.37144762283872,0.0,0.0,4.389310925703949,2.8689508819472054,1.888646516756233,0.9524278314413456,0.0,0.9915791221202274,29.467597140919725
2024-06-18,0.013163957168018837,18.370507340183863,0.0,0.0,4.40573452940881,2.8689508819472054,1.888646516756233,0.9566214920820146,0.0,0.9888523024211378,29.49247701996728
2024-06-19,0.013163957168018837,18.370507340183863,0.0,0.0,4.40573452940881,2.8689508819472054,1.888646516756233,0.9447739306307976,0.0,0.9898448230012662,29.48162197909619
2024-06-20,0.013163957168018837,18.370507340183863,0.0,0.0,4.40573452940881,2.8689508819472054,1.8885524884907472,0.9447112451204738,0.0,0.9898448230012662,29.481465265320384
2024-06-24,0.013163957168018837,18.370507340183863,0.0,0.0,4.40573452940881,2.8689508819472054,1.8884898029804233,0.9446172168549878,0.0,0.9898448230012662,29.481308551544572
2024-06-25,0.013163957168018837,18.370507340183863,0.0,0.0,4.40573452940881,2.8689508819472054,1.8884898029804233,0.9453381002237128,0.0,0.9842031270721153,29.476387738984144
2024-06-26,0.010750565020548719,18.37285804682101,0.0,0.0,4.406486755532697,2.8689508819472054,1.8884898029804233,0.9449619871617693,0.0,0.9872747170779863,29.47977275654164
2024-06-27,0.009653568589880483,18.374958011416858,0.0,0.0,4.410091172376321,2.8689508819472054,1.8884898029804233,0.9543021282000302,0.0,0.973891360623834,29.480336926134555
2024-06-28,0.009653568589880483,18.373986386006838,0.0,0.0,4.410091172376321,2.8689508819472054,1.8884898029804233,0.9605079937220963,0.0,0.973891360623834,29.4855711662466
2024-07-02,0.015138550743221664,18.376034112677416,0.0,0.0,4.409997144110835,2.8689508819472054,1.872536340602991,0.9634228699521576,0.0,0.973891360623834,29.47997126065766
2024-07-03,0.015138550743221664,18.376034112677416,0.0,0.0,4.409997144110835,2.8689508819472054,1.8723796268271813,0.9652094069963887,0.0,0.973891360623834,29.481601083926083
2024-07-04,0.013665441250610031,18.376034112677416,0.0,0.0,4.415795553815796,2.8689508819472054,1.8723796268271813,0.9714152725184548,0.0,0.9732645055205948,29.49150539455726
2024-07-05,0.012474416554455947,18.374404289408997,0.0,0.0,4.418020889432294,2.8689508819472054,1.8723796268271813,0.9865224805065145,0.0,0.966995954488205,29.499748539164855
2024-07-08,0.011283391858301862,18.374404289408997,0.0,0.0,4.418020889432294,2.8689508819472054,1.8723796268271813,1.0022878863529752,0.0,0.9672780392846624,29.514605005111616
2024-07-09,0.009152084507289288,18.39686659727506,0.0,0.0,4.418020889432294,2.8689508819472054,1.8723796268271813,1.0119101121876937,0.0,0.9686884632669501,29.545968655443673
2024-07-10,0.008525229404050295,18.39686659727506,0.0,0.0,4.418020889432294,2.8689508819472054,1.8723796268271813,1.022911419249538,0.0,0.9686884632669501,29.556343107402277
2024-07-11,0.0037924733745959035,18.394045749310482,0.0,0.0,4.418020889432294,2.8689508819472054,1.8723796268271813,1.042093185408651,0.0,0.9686884632669501,29.567971269567362
2024-07-12,0.0017865370442311278,18.394045749310482,0.0,0.0,4.418020889432294,2.8689508819472054,1.8723796268271813,1.043472266635777,0.0,0.9686884632669501,29.567344414464124
2024-07-15,0.0017865370442311278,18.39629741284132,0.0,0.0,4.418020889432294,2.8689508819472054,1.8723796268271813,1.0491766480752518,0.0,0.9697541169424565,29.57636611310994
2024-07-16,0.0017865370442311278,18.39629741284132,0.0,0.0,4.418020889432294,2.8689508819472054,1.8723796268271813,1.0604600399335535,0.0,0.9697541169424565,29.587649504968244
2024-07-18,0.0017865370442311278,18.397969026449957,0.0,0.0,4.418020889432294,2.8689508819472054,1.8723796268271813,1.0766329015971197,0.0,0.9697541169424565,29.605493980240443
2024-07-19,0.0017865370442311278,18.404237577482345,0.0,0.0,4.418020889432294,2.8689508819472054,1.8723796268271813,1.0816790851781934,0.0,0.9710078271489345,29.618062425060387
2024-07-22,0.016705688501319146,18.414047859848036,0.0,0.0,4.418020889432294,2.8689508819472054,1.8723796268271813,1.08515813100117,0.0,0.9710078271489345,29.64627090470614
2024-07-23,0.016705688501319146,18.414047859848036,0.0,0.0,4.418020889432294,2.8689508819472054,1.8723796268271813,1.0942161872429734,0.0,0.975897281282821,29.66021841508183
2024-07-24,0.016705688501319146,18.416085138933564,0.0,0.0,4.418020889432294,2.8689508819472054,1.8710005456000551,1.1092607097207092,0.0,0.9753749020301218,29.675398756165265
2024-07-25,0.015044522477735816,18.413577718520607,0.0,0.0,4.418020889432294,2.8689508819472054,1.8630394857889199,1.1295081295553286,0.0,0.9753749020301218,29.683516529752215
2024-07-26,0.011063992572168214,18.418341817305222,0.0,0.0,4.418020889432294,2.8689508819472054,1.8630394857889199,1.1412930054962218,0.0,0.9632765985376093,29.683986671079644
2024-07-29,0.011063992572168214,18.418028389753605,0.0,0.0,4.418020889432294,2.8689508819472054,1.8630394857889199,1.141136291720412,0.0,0.9632765985376093,29.683516529752215
2024-07-30,0.011063992572168214,18.418028389753605,0.0,0.0,4.418020889432294,2.8689508819472054,1.8630394857889199,1.1531092241922767,0.0,0.9632765985376093,29.695489462224078
2024-07-31,0.011063992572168214,18.43789969652628,0.0,0.0,4.421155164948489,2.8689508819472054,1.8630394857889199,1.1639538174783113,0.0,0.9632765985376093,29.729339637798986
2024-08-01,0.011063992572168214,18.441347399594097,0.0,0.0,4.421155164948489,2.8689508819472054,1.8630394857889199,1.1736387288233536,0.0,0.9632765985376093,29.742472252211844
2024-08-02,0.011063992572168214,18.442927074454257,0.0,0.0,4.421155164948489,2.8689508819472054,1.8630394857889199,1.1738267853543254,0.0,0.9632765985376093,29.744239983602977
2024-08-05,0.011063992572168214,18.443083788230066,0.0,0.0,4.421155164948489,2.8689508819472054,1.8630394857889199,1.1738267853543254,0.0,0.9632765985376093,29.744396697378782
2024-08-06,0.011063992572168214,18.443083788230066,0.0,0.0,4.421155164948489,2.8689508819472054,1.8630394857889199,1.1738267853543254,0.0,0.9645929942544111,29.74571309309559
2024-08-07,0.011063992572168214,18.45819099621813,0.0,0.0,4.4133194761580015,2.8689508819472054,1.8630394857889199,1.174735725254022,0.0,0.9743719338649395,29.763672491803383
2024-08-08,0.013634098495448084,18.457156685297782,0.0,0.0,4.4133194761580015,2.8689508819472054,1.8630394857889199,1.1786222268941038,0.0,0.9743719338649395,29.7690947884464
2024-08-12,0.013634098495448084,18.457156685297782,0.0,0.0,4.4133194761580015,2.8689508819472054,1.8626320299718149,1.1786222268941038,0.0,0.9743719338649395,29.768687332629295
2024-08-13,0.013634098495448084,18.46853410542157,0.0,0.0,4.414040359526727,2.8689508819472054,1.8626320299718149,1.1788102834250753,0.0,0.9849030995993546,29.791504858387196
2024-08-15,0.0058610952152845786,18.475617568088172,0.0,0.0,4.416547779939683,2.8689508819472054,1.8626320299718149,1.1802207230787407,0.0,0.9848717568441925,29.794701835085093
2024-08-16,0.0058610952152845786,18.478751843604364,0.0,0.0,4.416547779939683,2.8689508819472054,1.8626320299718149,1.181881889102324,0.0,0.9862090477311024,29.80083456751178
2024-08-19,0.0058610952152845786,18.47947272697309,0.0,0.0,4.4160149531019295,2.8689508819472054,1.8626320299718149,1.1829475427778302,0.0,0.9882776695717912,29.804156899558947
2024-08-20,0.0058610952152845786,18.482607002489285,0.0,0.0,4.431686330682904,2.8689508819472054,1.8626320299718149,1.1829475427778302,0.0,0.9882776695717912,29.82296255265612
2024-08-21,0.007428232973382059,18.482607002489285,0.0,0.0,4.431686330682904,2.8689508819472054,1.8626320299718149,1.1673388507071794,0.0,0.9898448073298887,29.81048813610166
2024-08-22,0.007428232973382059,18.49827838007026,0.0,0.0,4.431686330682904,2.8689508819472054,1.8589022421075427,1.1649254585597093,0.0,0.9882776695717912,29.818449195912795
2024-08-23,0.007428232973382059,18.506897637739797,0.0,0.0,4.431686330682904,2.8689508819472054,1.8568336202668538,1.1649254585597093,0.0,0.9881000606258733,29.824822222795728
2024-08-26,0.007428232973382059,18.506897637739797,0.0,0.0,4.431686330682904,2.8689508819472054,1.8568336202668538,1.164486659987442,0.0,0.9874105200123104,29.8236938836099
2024-08-27,0.007428232973382059,18.506897637739797,0.0,0.0,4.431686330682904,2.8689508819472054,1.8568336202668538,1.1645180027426039,0.0,0.9873791772571485,29.8236938836099
2024-08-28,0.007428232973382059,18.506897637739797,0.0,0.0,4.431686330682904,2.8689508819472054,1.8568336202668538,1.1641418896806606,0.0,0.9966190214788914,29.832557614769694
2024-08-29,0.007428232973382059,18.506897637739797,0.0,0.0,4.449112902552948,2.8689508819472054,1.8568336202668538,1.166304539786835,0.0,0.99986822043068,29.8553960356977
2024-08-30,0.007428232973382059,18.506897637739797,0.0,0.0,4.449112902552948,2.8689508819472054,1.8568336202668538,1.1663358825419972,0.0,1.0009652168613483,29.85652437488353
2024-09-02,0.007428232973382059,18.506897637739797,0.0,0.0,4.455224739809529,2.8689508819472054,1.8568336202668538,1.1779640447070803,0.0,1.0008711885958623,29.87417034603971
2024-09-03,0.0051715546017216864,18.505946907499883,0.0,0.0,4.456791877567626,2.8689508819472054,1.8544829136297076,1.178747613586129,0.0,1.001780128495559,29.871871877327834
2024-09-04,0.0051715546017216864,18.507545388013146,0.0,0.0,4.456791877567626,2.8689508819472054,1.8544829136297076,1.1792177549135583,0.0,1.001748785740397,29.873909156413358
2024-09-05,0.0051715546017216864,18.507545388013146,0.0,0.0,4.459299297980582,2.861115193156718,1.8544829136297076,1.176961076541898,0.0,1.001748785740397,29.866324209664167
2024-09-09,0.0051715546017216864,18.507524492843036,0.0,0.0,4.466351417892021,2.861115193156718,1.8544829136297076,1.176961076541898,0.0,1.001748785740397,29.873355434405497
2024-09-10,0.0051715546017216864,18.509060287845973,0.0,0.0,4.466351417892021,2.861115193156718,1.8544829136297076,1.1742029140876462,0.0,1.001748785740397,29.87213306695418
2024-09-11,0.005610353173988981,18.512790075710242,0.0,0.0,4.464627566358113,2.861115193156718,1.8516934084202943,1.1744223133737801,0.0,1.0080800222831108,29.87833893247625
2024-09-12,0.0005328268377531435,18.512790075710242,0.0,0.0,4.464627566358113,2.861115193156718,1.8516934084202943,1.179468496954854,0.0,1.0070143686076047,29.87724193604558
2024-09-13,0.0033536748023286086,18.512790075710242,0.0,0.0,4.450523326535237,2.861115193156718,1.8516934084202943,1.179468496954854,0.0,1.0096471600412085,29.86859133562088
2024-09-16,0.0033536748023286086,18.512790075710242,0.0,0.0,4.449583043880378,2.861115193156718,1.8516934084202943,1.179468496954854,0.0,1.0096471600412085,29.86765105296602
2024-09-17,0.0033536748023286086,18.512790075710242,0.0,0.0,4.44956214871027,2.861115193156718,1.8516934084202943,1.1796878962409876,0.0,1.0137217182122618,29.8719241152531
2024-09-19,0.0005328268377531435,18.512790075710242,0.0,0.0,4.465233526291244,2.861115193156718,1.8516934084202943,1.18680270166275,0.0,1.0101799868789614,29.888347718957963
2024-09-20,0.0005328268377531435,18.512978132241216,0.0,0.0,4.465233526291244,2.861115193156718,1.8516934084202943,1.18680270166275,0.0,1.0101799868789614,29.888535775488933
2024-09-23,0.0005328268377531435,18.51420049969253,0.0,0.0,4.465233526291244,2.861115193156718,1.8516934084202943,1.1888399807482768,0.0,1.0101799868789614,29.89179542202578
2024-09-25,0.0005328268377531435,18.513260217037672,0.0,0.0,4.465233526291244,2.861115193156718,1.8516934084202943,1.188683266972467,0.0,1.0101799868789614,29.890698425595108
2024-09-26,0.00485812705010219,18.513260217037672,0.0,0.0,4.512874514137407,2.861115193156718,1.8516620656651324,1.1897489206479732,0.0,1.015476912501331,29.948995950196338
2024-09-27,0.00485812705010219,18.512633361934434,0.0,0.0,4.540706880721219,2.861115193156718,1.8516620656651324,1.1896548923824877,0.0,1.0100441682732597,29.97067468918335
2024-09-30,0.007396890218220109,18.52708237206409,0.0,0.0,4.559575219328712,2.861115193156718,1.8453726194626343,1.2499583533140786,0.0,1.0781101848999604,30.128610832444412
2024-10-02,0.0005328268377531435,18.53465687122823,0.0,0.0,4.558770755279555,2.861115193156718,1.8453726194626343,1.2768190944878692,0.0,1.0668581357968203,30.14412549624958
2024-10-03,0.006017808991094326,18.53960902654382,0.0,0.0,4.58883890506492,2.861115193156718,1.8453726194626343,1.257794042104566,0.0,1.0786430117377133,30.177390607061465
2024-10-04,0.025826430253446483,18.556874496652327,0.0,0.0,4.631433709330009,2.861115193156718,1.8453726194626343,1.2688266919215723,0.0,1.0787579351733074,30.268207075950016
2024-10-07,0.025826430253446483,18.559099832268828,9.087434850975239,0.0,4.636542578421407,2.861115193156718,1.8453726194626343,1.2567179408440057,0.0,1.0972606083039116,39.36937005368619
2024-10-08,0.0005223792526991602,18.50014404712369,9.101664461818764,0.0,4.508674584945706,2.5805035061917834,1.8453726194626343,1.4821350359687473,0.0,1.1165155075584026,39.135532142322425
2024-10-09,0.0005223792526991602,18.50323653229967,9.100065981305505,0.0,4.588295630642112,2.429682168352482,1.8453726194626343,1.4907542936382836,0.0,1.13678382256313,39.09471342751652
2024-10-10,0.021929481028310747,18.50934836955625,9.098718242833542,0.0,4.7853161895901275,2.4284598009011655,1.806382232041169,1.422019631568128,0.0,1.133074929868966,39.20524887738766
2024-10-14,0.008796866615453858,18.51147967690726,9.098718242833542,0.0,4.784814705507537,2.4194017446593623,1.8057867196930921,1.4606339059276499,0.0,1.138152456205202,39.2277843183491
2024-10-15,0.014595276320414536,18.509473740576897,9.098718242833542,0.0,4.785754988162395,2.4194017446593623,1.8056300059172823,1.4648651778745132,0.0,1.1376823148777726,39.23612149122218
2024-10-16,0.005881990385392544,18.50158581386114,9.098718242833542,0.0,4.771023893236278,2.4194017446593623,1.8056091107471743,1.489155813125024,0.0,1.138047980354662,39.22942458920258
2024-10-17,0.0005223792526991602,18.491963588026422,9.098718242833542,0.0,4.769425412723019,2.4194017446593623,1.8056091107471743,1.4871498767946592,0.0,1.141088227605371,39.213878582642245
2024-10-18,0.009737149270312348,18.49930824031937,9.098718242833542,0.0,4.773343257118263,2.4194330874145242,1.8056091107471743,1.4751456015676325,0.0,1.1202139526675128,39.20150864193833
2024-10-21,0.007417785388328075,18.49303906243188,9.098718242833542,0.0,4.773343257118263,2.4194330874145242,1.8056091107471743,1.459286167455686,0.0,1.1225960020598207,39.17944271544921
2024-10-22,0.009737149270312348,18.49241220732864,9.098718242833542,0.0,4.772904458545995,2.4194330874145242,1.8056091107471743,1.459881679803763,0.0,1.1270466732928177,39.18574260923677
2024-10-23,0.0005223792526991602,18.494595752604923,9.098718242833542,0.0,4.773374599873425,2.4194330874145242,1.8056091107471743,1.460571220417326,0.0,1.1328764257529402,39.18570081889655
2024-10-24,0.0005223792526991602,18.49537932148397,9.098718242833542,0.0,4.768265730782027,2.4194330874145242,1.8056091107471743,1.4661168299067355,0.0,1.1340361076939325,39.188080810114606
2024-10-25,0.0005223792526991602,18.49700914475239,9.098718242833542,0.0,4.768265730782027,2.4194330874145242,1.8056091107471743,1.459534851322726,0.0,1.1271929394835734,39.17628548658866
2024-10-28,0.0005223792526991602,18.496361394479045,9.098718242833542,0.0,4.768892585885267,2.4194330874145242,1.8056091107471743,1.4616034731634147,0.0,1.1303585577549302,39.1814988315306
