date,CITIBANK N.A.,THE HONGKONG AND SHANGHAI BANKING,PRUDENTIAL BROKERAGE LTD,CANFIELD SECURITIES CO LTD,BANK OF CHINA (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD,GOLDMAN SACHS (ASIA) SECURITIES LTD,DBS BANK (HONG KONG) LTD,TOTAL_CCASS_PCT
2024-03-05,0.0,0.0,0.0,0.0,0.0,0.9271337249586189,0.0,0.0,0.9271337249586189
2024-03-06,0.0,0.0,0.0,0.0,0.0,0.927077271095756,0.0,0.0,0.927077271095756
2024-03-08,46.80085881326012,18.20678142672428,0.0,0.0,0.0,0.9270692062582042,0.0,0.0,65.9347094462426
2024-03-11,46.80085881326012,18.206765297049177,0.0,0.0,0.0,0.9270692062582042,0.0,0.0,65.9346933165675
2024-03-12,46.80085881326012,18.206668518998555,0.0,0.0,0.0,0.9270692062582042,0.0,0.0,65.93459653851687
2024-03-13,46.80085881326012,18.206523351922623,0.0,0.0,0.0,0.9270692062582042,0.0,0.0,65.93445137144094
2024-03-14,46.80085881326012,18.20646689805976,0.0,0.0,0.0,0.9270692062582042,0.0,0.0,65.93439491757809
2024-03-15,46.80085881326012,18.206273341958514,0.0,0.0,0.0,0.9270692062582042,0.0,0.0,65.93420136147684
2024-03-18,46.80085881326012,18.206273341958514,0.0,0.0,0.0,0.927085335933308,0.0,0.0,65.93421749115194
2024-03-19,46.80085881326012,18.206273341958514,0.0,1.6518803515540113,0.0,0.927085335933308,0.0,0.0,67.58609784270597
2024-03-20,46.80085881326012,18.206103980369928,0.0,1.6518803515540113,0.0,0.927085335933308,0.0,0.0,67.58592848111736
2024-03-22,46.80085881326012,18.205555571416404,0.0,1.6518803515540113,0.16181290063995937,0.927085335933308,0.0,0.0,67.7471929728038
2024-03-25,46.80085881326012,18.205555571416404,0.0,1.6518803515540113,0.16181290063995937,0.9270692062582042,0.0,0.0,67.7471768431287
2024-03-26,46.80085881326012,18.20545072852823,0.0,1.6518803515540113,0.16181290063995937,0.9270692062582042,0.0,0.0,67.74707200024052
2024-03-27,46.80085881326012,18.20545072852823,0.0,1.6518803515540113,0.16249034699431328,0.927036946907997,0.0,0.0,67.74771718724467
2024-04-02,46.80085881326012,18.21558388238344,0.0,1.6518803515540113,0.16249034699431328,0.9270288820704451,0.0,0.0,67.75784227626234
2024-04-08,46.80085881326012,18.218495288739653,0.0,1.6518803515540113,0.16216775349224,0.9270046875577895,0.0,0.0,67.76040689460382
2024-04-09,46.80085881326012,18.21646294967659,0.0,1.6518803515540113,0.16216775349224,0.9269966227202378,0.0,0.0,67.75836649070321
2024-04-15,46.80085881326012,18.216454884839038,0.0,1.6518803515540113,0.16216775349224,0.9269966227202378,0.0,0.0,67.75835842586565
2024-04-16,46.80085881326012,18.216212939712484,0.0,1.6518803515540113,0.16466785313330795,0.9269966227202378,0.0,0.0,67.76061658038016
2024-04-17,46.80085881326012,18.215970994585927,0.0,1.6518803515540113,0.17431339884529914,0.9269966227202378,0.0,0.0,67.7700201809656
2024-04-18,46.80085881326012,18.21558388238344,0.0,1.6518803515540113,0.1793539223151942,0.9269966227202378,0.0,0.0,67.774673592233
2024-04-19,46.80090720228544,18.21478546346581,0.0,1.6518803515540113,0.1823701715595794,0.9269966227202378,0.0,0.0,67.77693981158507
2024-04-22,46.80090720228544,18.21478546346581,0.0,1.8070236315386055,0.18640259033549547,0.9269966227202378,0.0,0.9718855085337352,68.90800101887932
2024-04-23,46.80089107261033,18.214632231552326,2.324132950524528,1.8070236315386055,0.21035515786443681,0.927085335933308,0.0,0.9719258327214944,71.25604621274503
2024-04-24,46.80064106264622,18.213398311406895,2.3239716537734916,1.8070236315386055,0.24656627847216298,0.9269966227202378,0.0,0.9719258327214944,71.29052339327912
2024-04-25,46.80068945167154,18.213640256533452,2.3239716537734916,1.8070236315386055,0.2538246322688119,0.9269966227202378,0.0,0.9719258327214944,71.29807208122763
2024-04-29,46.80068945167154,18.213640256533452,2.3239716537734916,1.8040396416444275,0.25426819833416264,0.9269966227202378,0.0,0.9718855085337352,71.29549133321103
2024-04-30,46.80064106264622,18.213640256533452,2.3239716537734916,1.8040396416444275,0.2631717789913853,0.9269966227202378,0.0,0.9718855085337352,71.30434652484296
2024-05-02,46.80064106264622,18.21315636628034,2.3239716537734916,1.8038541503807353,0.31204469455548783,0.9269966227202378,0.0,0.9718855085337352,71.35255005889024
2024-05-03,46.80062493297112,18.21315636628034,2.3239716537734916,1.7865953980198146,0.3301583196969028,0.9269966227202378,0.0,0.9718855085337352,71.35338880199565
2024-05-06,46.80062493297112,18.21315636628034,2.3239716537734916,1.7865953980198146,0.3309567386145341,0.9269966227202378,0.0,0.9718855085337352,71.35418722091327
2024-05-07,46.80057654394581,18.21315636628034,2.3239716537734916,1.7865953980198146,0.33747312735641444,0.9271175952835152,0.0,0.9718855085337352,71.36077619319312
2024-05-09,46.80057654394581,18.213317663031376,2.3239716537734916,1.7865953980198146,0.33816670338587207,0.9271175952835152,0.0,0.9718855085337352,71.36163106597363
2024-05-10,46.80057654394581,18.213317663031376,2.3239716537734916,1.7865953980198146,0.3499333013739951,0.927125660121067,0.0,0.9718855085337352,71.37340572879928
2024-05-13,46.80057654394581,18.212809578265613,2.3239716537734916,1.7865953980198146,0.35019944101320555,0.927125660121067,0.0,0.9718855085337352,71.37316378367274
2024-05-14,46.80057654394581,18.212809578265613,2.3239716537734916,1.7865953980198146,0.3544576752405729,0.927125660121067,0.0,0.9718855085337352,71.3774220179001
2024-05-16,46.80057654394581,18.212809578265613,2.3239716537734916,1.7865953980198146,0.3590546326451172,0.927125660121067,0.0,0.9718855085337352,71.38201897530465
2024-05-17,46.80057654394581,18.210817563390307,2.3239716537734916,1.7865953980198146,0.37057122066913345,0.927125660121067,0.0,0.9718855085337352,71.39154354845336
2024-05-20,46.80057654394581,18.211503074582215,2.3239716537734916,1.7865953980198146,0.3737003776392443,0.9271175952835152,0.0,0.9718855085337352,71.39535015177782
2024-05-21,46.80057654394581,18.210938535953584,2.3239716537734916,1.7865953980198146,0.38255556927115597,0.9269966227202378,0.0,0.9718855085337352,71.40351983221784
2024-05-23,46.80057654394581,18.210938535953584,2.3239716537734916,1.7865953980198146,0.38760415757860284,0.926883714994512,0.0,0.9718855085337352,71.40845551279955
2024-05-24,46.80057654394581,18.210938535953584,2.3239716537734916,1.7865953980198146,0.4020321519588305,0.9269562985324785,0.0,0.9718855085337352,71.42295609071775
2024-05-28,46.80057654394581,18.210938535953584,2.3239716537734916,1.7865953980198146,0.4064678126123381,0.9269804930451341,0.0,0.9718855085337352,71.42741594588391
2024-05-30,46.80057654394581,18.210938535953584,2.3239716537734916,1.7865953980198146,0.4102905456119066,0.9269804930451341,0.0,0.9718855085337352,71.43123867888347
2024-05-31,46.80057654394581,18.210938535953584,2.3239716537734916,1.7865953980198146,0.4102905456119066,0.927036946907997,0.0,0.9718855085337352,71.43129513274634
2024-06-07,46.80057654394581,18.210817563390307,2.3239716537734916,1.7865953980198146,0.4160891638116738,0.927036946907997,0.0,0.9718855085337352,71.43697277838282
2024-06-12,46.80057654394581,18.210817563390307,2.3239716537734916,1.7865953980198146,0.4207667695917365,0.927036946907997,0.0,0.9718855085337352,71.4416503841629
2024-06-13,46.80057654394581,18.210817563390307,2.3239716537734916,1.7865953980198146,0.42086354764235845,0.927036946907997,0.0,0.9718855085337352,71.4417471622135
