date,KOALA SECURITIES LTD,INTERACTIVE BROKERS HONG KONG LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,MINERVA HOLDING FINANCIAL SECURITIES LTD,BRIGHT SMART SECURITIES INTERNATIONAL,ICBC (ASIA) SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,VALUABLE CAPITAL LTD,BANK OF CHINA (HONG KONG) LTD
2024-04-08,0.0,39.63773212659858,7.619693940114923,0.0,12.034809319546646,11.272928200143978,7.145601946990333,17.665108098514185,1.7022402914090802,2.9218860766822763
2024-04-09,0.0,39.63773212659858,7.619693940114923,0.0,12.034809319546646,11.272928200143978,7.1534215481656505,17.66250156478908,1.7022402914090802,2.9166730092320643
2024-04-10,0.0,39.584784300730504,7.60601446020405,0.0,12.023610890820784,11.252690143856869,7.320107102035288,17.630792438775593,1.670563897447255,2.911436766129658
2024-04-11,0.0,39.56419624615247,7.6020585704955606,0.0,12.043362418723941,11.24683761736408,7.303297407584782,17.66063017560386,1.6696950368154666,2.909922527259839
2024-04-12,0.0,39.524111074232955,7.594356409105889,0.0,12.031160471032647,11.235442682998725,7.397214727089296,17.642736992777863,1.668003355473389,2.906974287289236
2024-04-15,0.0,39.20010509378153,7.587457489067035,0.0,12.767736859678209,11.225236101098226,7.0426970480718225,17.62670985035487,1.6587015768496896,2.891355981098623
2024-04-16,0.0,39.14311515708423,7.586472952139607,0.0,12.766080137589661,11.22377953155875,7.075520402427057,17.655564669790973,1.6584863462594228,2.8909808031503004
2024-04-17,0.0,39.08777150270609,7.5762488939607335,0.0,12.862909253534161,11.208653586255652,7.13336841420698,17.61622077120836,1.627742861619292,2.8870847165087374
2024-04-19,0.0,39.10094529051305,7.578802324137608,0.0,12.83613390477186,11.212431249147917,7.133180034384759,17.62215798239945,1.6282914613024895,2.888057753342863
2024-04-22,0.0,39.11053211306939,7.576641617375691,0.0,12.837657952460463,11.209234599468797,7.13373818041226,17.617133927900642,1.6278272375082357,2.8872343718045186
2024-04-23,0.0,39.13814388280479,7.579981410976319,0.0,12.845909757909842,11.21417564483874,7.157626332965895,17.624899583731438,1.6285447858977877,2.810718600875186
2024-04-24,0.0,39.10917215101847,7.5793918217008525,0.0,12.852688813706134,11.21330337915167,7.177811573373745,17.623528676441254,1.633603608219161,2.810499976388715
2024-04-25,0.0,39.09733912859405,7.578605845326656,0.0,12.851356000996342,11.212140569293041,7.195214589113263,17.621701131765445,1.6334342049383876,2.810208529972818
2024-04-29,0.0,39.100380135286734,7.579195312323914,0.0,12.852355584612008,11.21301265407606,7.187996195743331,17.623071754735513,1.6335612541049038,2.810427109117536
2024-04-30,0.0,43.94920371239703,7.580177961119001,0.0,8.012860737814744,11.214466430225082,7.173370028315045,17.625356600225295,1.6337730466411693,2.8107914832626335
2024-05-02,0.0,43.9928726918521,7.556690584953952,0.0,8.012545021753732,11.21039680661868,7.165582729950073,17.618960525321707,1.633180165883134,2.8097714736666246
2024-05-06,0.0,44.014860037461276,7.560021929633483,0.0,8.016077328512576,11.215338876872494,7.122063733965442,17.62672779192407,1.6339001485256899,2.811010153104967
2024-05-07,0.0,44.0318707203074,7.559825886876535,0.0,8.01846261019075,11.215048046240787,7.103726993653972,17.626270704319765,1.6338577790335544,2.8109372593772304
2024-05-09,0.0,44.02951110044096,7.559420764063043,0.0,8.020625921210614,11.214447044063498,7.10853233603108,17.625326131721675,1.6337702223794472,2.808366480089681
2024-05-10,0.0,43.98181618842268,7.5525664015649525,0.0,8.026306672166697,11.204278555279135,7.169443981387865,17.60934469898701,1.6271075109603936,2.8291359912312704
2024-05-13,0.0,43.97297246695982,7.552827292383686,0.0,8.02658392755351,11.204665588408032,7.177463887881183,17.609952984450732,1.6271637166775144,2.8283701356855224
2024-05-16,0.0,43.97069412544369,7.552435962914264,0.0,8.028758667423173,11.204085048741225,7.213360627600503,17.57536256703909,1.6270794095579078,2.8282235912801394
2024-05-17,0.0,44.01710378100909,7.546180201821966,0.0,8.022108363291133,11.194804588811888,7.207385726127595,17.560804711815976,1.6257316827960555,2.825880944326291
2024-05-20,0.0,43.994429361170326,7.545398960288216,0.0,8.023866051783504,11.193645612207423,7.232521578874971,17.55898667545321,1.625563373919331,2.8255883863030142
2024-05-21,0.0,44.034678447320296,7.5403248305885,0.0,8.049507699826734,11.18611810969259,7.201793238548373,17.539419224222964,1.624470215103238,2.823688234697304
2024-05-22,0.0,44.00160060355848,7.538202877587046,0.0,8.088614192812326,11.182970179406986,7.2072220848814625,17.534483386032594,1.6240130664357526,2.8228936092853485
2024-05-23,0.0,43.99932519291118,7.5378130620609305,0.0,8.090781514277932,11.182391885684357,7.209434984893289,17.533576642876792,1.6239290854766046,2.8227476318189226
2024-05-24,0.0,44.04026651886063,7.535085481825441,0.0,8.093023169257755,11.178345503684465,7.206826229248657,17.52723206564799,1.6233414618726614,2.795879569602398
2024-05-27,0.0,44.04171285270515,7.534890730198232,0.0,8.092813997187303,11.178056588451636,7.2066399618017165,17.526779057254984,1.6232995050306347,2.79580730737034
2024-05-29,0.0,44.00304459937304,7.528275159533224,0.0,7.9230218982980345,11.168242348815486,7.270035453816721,17.692153666362888,1.6218742617231288,2.7933526120774763
2024-06-03,0.0,43.99880976554767,7.527108911599031,0.0,7.92179449790078,11.166512212855809,7.281818852024139,17.689412874185724,1.6216230079542149,2.7929198779326336
2024-06-04,0.0,43.99994581253544,7.527303261161013,0.0,7.924581033041322,11.166800531622405,7.276842878575135,17.689869613909323,1.6216648781762346,2.79299199097913
2024-06-05,0.0,43.99880976554767,7.527108911599031,0.0,7.926958354204637,11.166512212855809,7.276654995720282,17.689412874185724,1.6216230079542149,2.7929198779326336
2024-06-07,0.0,43.99622783739574,7.527108911599031,0.0,7.929540282356565,11.166512212855809,7.276654995720282,17.689412874185724,1.6216230079542149,2.7929198779326336
2024-06-12,0.0,43.98073626848417,7.527108911599031,0.0,7.929540282356565,11.166512212855809,7.29214656463185,17.689412874185724,1.6216230079542149,2.7929198779326336
2024-06-13,0.0,43.98073626848417,7.527108911599031,0.0,7.929540282356565,11.166512212855809,7.297310420935705,17.684249017881868,1.6216230079542149,2.7929198779326336
2024-06-14,0.0,44.017302625494494,7.529830719066825,0.0,7.93499047104804,11.170550030919438,7.302531994898952,17.690643653804432,1.5602207051946189,2.7939297995731973
2024-06-17,0.0,44.027634072609786,7.529830719066825,0.0,7.93499047104804,11.170550030919438,7.302531994898952,17.680312206689138,1.5602207051946189,2.7939297995731973
2024-06-18,0.0,44.039197194104155,7.528275159533224,0.0,7.933351211078353,11.168242348815486,7.3010233921576795,17.67665969719241,1.5598983850412131,2.7933526120774763
2024-06-20,0.0,44.039197194104155,7.528275159533224,0.0,7.935933539273433,11.168242348815486,7.298441063962599,17.67665969719241,1.5598983850412131,2.7933526120774763
2024-06-21,0.0,44.036922838354755,7.527886370068767,0.0,7.938105891575326,11.16766557726162,7.310975118194374,17.665418026271144,1.5598178258101976,2.793208352463811
2024-06-24,0.0,44.02896444283888,7.5265259231240185,0.0,7.9366713093597605,11.165647345879306,7.32772596889978,17.662225514747977,1.559535934015985,2.7927035611342994
2024-06-25,0.0,44.019872655192934,7.524971728600692,0.0,7.950519591984646,11.163341688776466,7.326212825693257,17.658578342806347,1.564376286822533,2.792126880123124
2024-06-26,0.0,44.018736445741744,7.524777499415504,0.0,7.952895507299887,11.16305354858958,7.326023726730632,17.658122552219112,1.5643359082613266,2.792054811742214
2024-06-27,0.0,44.030929750341585,7.527303261161013,0.0,7.963310955299008,11.166800531622405,7.292334847478211,17.661467670920352,1.5648609921982959,2.79299199097913
2024-07-02,0.0,44.04872544343629,7.516241330350024,0.0,7.95160827882144,11.150390089452724,7.35122963056262,17.635512833361954,1.5574049120595614,2.7888874819553906
2024-07-03,0.0,43.90967727525425,7.501735597151179,0.0,7.93883554756171,11.12887074532955,7.54290032989941,17.601477730876276,1.5595456968418488,2.8169570770857653
2024-07-04,0.0,43.86511943635223,7.501156532320458,0.0,7.904773404146212,11.128011699103405,7.619508868680419,17.600119059060845,1.5645713663679113,2.81673963396852
2024-07-05,0.0,43.89087409735931,7.485363303876985,0.0,7.893265602326678,11.10458234789225,7.6856299346336465,17.563063079794926,1.5612772565998114,2.8159443775163955
2024-07-08,0.0,43.72305680349965,7.474232579260399,0.0,7.881528327570815,11.088069849690251,7.802390946728755,17.53694682990447,1.564083220849867,2.9296914424957907
2024-07-09,0.0,43.83981465565449,7.41759669355143,0.0,7.841069293463021,11.041925875844406,7.902682916795295,17.46396528967024,1.555021030314791,2.9379242447063203
2024-07-10,0.0,43.81953327856047,7.415892662989168,0.0,7.864793326285728,11.039389234943581,7.90852505237078,17.45995332571192,1.554663798252967,2.9372493208853814
2024-07-11,0.0,43.81170511574553,7.4145678470716865,0.0,7.863388316280882,11.037417097637615,7.914768465977992,17.45683418346761,1.5645943793325043,2.9367245944861797
2024-07-12,0.0,43.709737052614194,7.393434983808341,0.0,7.894417134258999,11.005958456875831,8.095794324939373,17.407079039618488,1.5652246111737596,2.9283543967110126
2024-07-15,0.0,43.698295957109565,7.391930102266592,0.0,7.895354568166084,11.003718271661885,8.106867917267323,17.403535951459894,1.572538881240103,2.9277583508285563
2024-07-16,0.0,43.70163164168713,7.392494361048324,0.0,7.931579990248531,11.019825120531642,8.04896368630301,17.404864440482104,1.5726589201015477,2.927981839597713
2024-07-17,0.0,43.74298588374971,7.385728936017532,0.0,7.924321207599673,11.009740053561796,8.051766086659908,17.388935946012953,1.5712196621862473,2.9253022242121816
2024-07-18,0.0,43.72015506915039,7.373732039616105,0.0,7.853074925808932,10.991856549851672,8.251881263090171,17.360690492533333,1.5686674754387466,2.8799421845106585
2024-07-19,0.0,43.739026881428934,7.376914912289448,0.0,7.874238537364747,10.996601186577536,8.212278172227977,17.36818423750022,1.5693445910179828,2.863411481593159
2024-07-22,0.0,41.84156789442966,7.056894223795446,0.0,7.53507223597549,10.519553542045285,7.856018279572521,20.950436790823268,1.501264269843986,2.739192763514346
2024-07-23,0.0,41.83542169186022,7.053810197295418,0.0,7.531779234590121,10.514956253087387,7.8841478040304445,20.941280963882832,1.5006081825278221,2.737995672725756
2024-07-24,0.0,41.844909355153916,7.052954001592222,0.0,7.53086502271913,10.513679941404568,7.900184105236526,20.91931820291266,1.5004260378085674,2.7376633331724096
2024-07-25,0.0,41.844909355153916,7.052954001592222,0.0,7.53086502271913,10.513679941404568,7.905039329175072,20.914462978974115,1.5004260378085674,2.7376633331724096
2024-07-26,0.0,41.90715003543784,6.996170019158243,0.0,7.53507223597549,10.519553542045285,7.955605975177532,20.845991158847283,1.501264269843986,2.739192763514346
2024-07-29,0.0,41.93723875192292,6.9898497709592915,0.0,7.5387345052298995,10.524666357994574,7.993494718646857,20.773497873627957,1.5019939289376232,2.7405240926808827
2024-07-31,0.0,41.93010600433462,6.988660926972893,0.0,7.539882041529135,10.52287630717538,8.02129199819934,20.755386273909547,1.5017384675888765,2.740057980290213
2024-08-01,0.0,41.93723875192292,6.9898497709592915,0.0,7.543594802702462,10.524666357994574,8.063969031999015,20.698163262803234,1.5019939289376232,2.7405240926808827
2024-08-02,0.0,41.941938501035374,6.966345559663045,0.0,7.539197673494745,10.518531574903147,8.105414490920646,20.68366965958258,1.5011184230882926,2.74378411731217
2024-08-05,0.0,41.93770796826491,6.966853178285157,0.0,7.5397470342897375,10.51929803164276,8.106005110392546,20.685176822240944,1.5012278054981987,2.7439840493857477
2024-08-06,0.0,41.947896731443976,6.968545774771131,0.0,7.590168801124865,10.521853694354121,8.124980958799304,20.48612434400887,1.569618508845572,2.7908111866521623
2024-08-07,0.0,41.963189162193956,6.971086212122997,0.0,7.622100475777025,10.525689517637765,8.067183358953102,20.48873194938895,1.5701907254337861,2.7918285984924127
2024-08-08,0.0,41.958090446544695,6.970239193889355,0.0,7.62360444607264,10.524410599163398,8.07592351872709,20.486242476584103,1.5699999402197937,2.791489378798929
2024-08-09,0.0,41.84567989498971,6.945933087821328,0.0,7.875505772590885,10.487710647668049,8.084085986276511,20.41480435678361,1.5645251517638636,2.7817551021060516
2024-08-12,0.0,41.86223155544857,6.924636700881277,0.0,7.902057304297999,10.455555091136754,8.097927051744819,20.35221210785311,1.569385046182748,2.835995142454727
2024-08-13,32.77011599163619,28.139890533351924,4.65609966481599,0.0,5.321430065631031,7.03027590589862,5.435275925053476,13.684750849323073,1.0552486004888535,1.9069124638008388
2024-08-14,32.76763372317763,28.137758994888163,4.6557469749036064,0.0,5.3210269783178905,7.029743377050061,5.444603233748395,13.681550031194078,1.0551686675915273,1.9067680191286467
2024-08-15,32.74424795252948,28.13551962317083,4.652424237843289,0.0,5.326961509861733,7.0247263542244305,5.4618036512689985,13.694493874343808,1.0544156094774175,1.9054071872800213
2024-08-16,32.70181377809914,28.108777483897395,4.613996843077186,0.0,5.328157700910409,7.015622817509441,5.550300209186472,13.725344086594918,1.0530491631947148,1.9029379175303216
2024-08-19,32.71877424303806,28.123355817020652,4.616389845869519,0.0,5.330921096007957,7.0192613993210955,5.501314827743594,13.732462597474315,1.05359531649167,1.903924857033134
2024-08-20,32.70711203422027,28.113331589164233,4.614744389900816,0.0,5.338741985738469,7.016759469035522,5.525276702145624,13.727567828336431,1.0532197752657335,1.9032462261928964
2024-08-21,32.70658213135264,28.11287611223272,4.61466962431824,0.0,5.3402756360351775,7.016645787309045,5.525187184612988,13.72734542173721,1.053202711570884,1.9032153908310943
2024-08-22,32.60305301578533,28.03196295813546,4.600058084635563,0.0,5.3314466629446615,6.99443536098899,5.808091025648176,13.683893008247722,1.0498689133524053,1.897190970261696
2024-08-23,32.59094697884452,28.021554240309847,4.598350009226935,0.0,5.347225605025066,6.991838214862238,5.8253073996444105,13.67881195911494,1.0494790801720004,1.8964865128000392
2024-08-26,32.568863485087654,28.002566948577417,4.595234185873088,0.0,5.408135294443729,6.987100573588201,5.824586842321335,13.66954325149817,1.0487679573951758,1.895201461215236
2024-08-27,32.56255941124309,27.997146733347556,4.594344726047323,0.0,5.416766556879375,6.985748140826908,5.833137495824721,13.666897355975339,1.048564956432239,1.8948346234234508
2024-08-28,32.54366182391362,27.979286594770542,4.591678411351796,0.0,5.424907479236309,6.981693982064824,5.878114510696131,13.658965811558154,1.0479564247875193,1.893734961621108
2024-08-29,32.53055139921076,27.968014958157394,4.5898286239985016,0.0,5.485567629384767,6.978881361476966,5.853186511952881,13.653463208816023,1.0475342487621724,1.892972058240541
2024-08-30,32.50907315489936,27.94954912120295,4.586798197021599,0.06441447744581824,5.481945792168277,6.974273566267391,5.850932316895782,13.644448531662324,1.0468426159569562,1.891722226479542
2024-09-02,32.45002355537988,27.89878145783422,4.578466719980704,0.0642974747531143,5.653628731935276,6.9616054702234,5.840304662010572,13.619664705386505,1.0449411271960294,1.8882860953003024
2024-09-03,32.43386158605719,27.90737917543613,4.576186381461166,0.06426545092999712,5.666879263918949,6.95813819218416,5.82614940204961,13.6128813327095,1.0669135945228356,1.8873456207304578
2024-09-04,32.446372670681534,27.913322440137804,4.577951606207017,0.06429024077788105,5.669065214112968,6.960822234462608,5.807502461083993,13.618132385220866,1.0673251473141219,1.8752156000012086
2024-09-05,32.44585118278534,27.91287380879331,4.577878027986849,0.06428920748572388,5.668974099185518,6.9607103580263825,5.809016351338462,13.617913510486247,1.0673079929421594,1.8751854609700116
2024-09-09,32.42240156464487,27.897518519095115,4.574569454232838,0.06424274369108954,5.685755848322112,6.955679637797697,5.872272876792847,13.587192532354948,1.0665366165115715,1.8738302065569101
2024-09-10,32.421880846999564,27.897070473008085,4.574495984689573,0.06424171192513117,5.68566453264979,6.955567926605815,5.873784608375351,13.586974316227815,1.0665194874770527,1.8738001120418284
2024-09-11,32.41615405661534,27.89214291573013,4.57368797543985,0.06423036468652232,5.69911208586161,6.954339340278364,5.885593174162068,13.549247700783104,1.0920232502786902,1.8734691361643265
2024-09-12,32.387550424208406,27.86753121745124,4.569652207058288,0.06417368856949596,5.69408325650495,6.948202913181706,5.947782169088215,13.55814845303655,1.0910596618290473,1.871816009072106
2024-09-13,32.36418497152776,27.868268058738384,4.5663555084499485,0.06412739154289243,6.020231422503084,6.943190249233458,5.895395698176395,13.317508545669638,1.0902725352150762,1.8704656189433684
2024-09-16,32.364703837536545,27.940859317830512,4.566428716740516,0.06412841963996124,6.05720178077781,6.943301563187944,5.881061319359722,13.221529423903839,1.090290014578741,1.8704956064444018
2024-09-17,32.37664234925241,27.951165986415884,4.592170183650925,0.06415207497427342,6.059436127638765,6.9458627696020345,5.849550853146684,13.223198904299666,1.0906921946876051,1.8471285563317552
2024-09-19,32.35847854326374,27.935484942326834,4.589593903893964,0.06411608465041485,6.169842738845934,6.941966031255609,5.8687097926697405,13.1051802355501,1.0900802991981364,1.8765474283455201
2024-09-20,32.36159089101523,28.045576642965443,4.5900353465362045,0.06412225155197758,6.160817837425341,6.94263373299379,5.902938447062946,12.92208926283371,1.1174371037124624,1.8927584839028888
2024-09-23,32.3757769437233,28.09154966335922,4.592047438079453,0.06415036023314037,6.182763606499894,6.945677111435869,5.884677196777231,12.848635022534205,1.117926944329526,1.8967957130281532
2024-09-24,32.39551969417735,28.171264633944197,4.5948476688445945,0.064189479126127,6.200976488870154,6.9499125856975015,5.901103569061279,12.7056248448888,1.1186086562379731,1.8979523791520188
2024-09-25,30.03746644893702,26.19062540849851,4.260391066228295,7.313171022499451,5.758538168086816,6.444032016978421,5.5028117791046,11.693001125211586,1.0371857064937844,1.7627772579615162
2024-09-26,30.04148941322725,26.222407596708347,4.260961666986217,7.314150486793546,5.7846075987282335,6.444895076142662,5.595812732429516,11.535337461163078,1.0373246183779359,1.7630133494432148
2024-09-27,30.03299775211343,26.214995454259725,4.259757244595659,7.312083036461274,5.751730635417189,6.443073333413868,5.71622302133942,11.469593110572719,1.0370314035841177,1.7625150082425947
2024-09-30,30.019108598748495,26.238560457142352,4.257787264037742,7.308701467843022,5.784759143267322,6.440093649720353,5.744806891269284,11.40793080306832,1.0365518148221993,1.7616999100809143
2024-10-02,30.004384952670378,26.27771123821337,4.255698922455401,7.305116726698922,5.799757342303709,6.436934939684161,5.768742427598738,11.308699201521263,1.0821184099325727,1.7608358389214878
2024-10-03,29.98566664262359,26.362322510502807,4.253043994116695,7.300559411492029,5.772373340418714,6.432919241840594,5.875060449325097,11.11448849661573,1.0725311493505616,1.8310347637141888
2024-10-04,29.99903447986719,26.365158882054097,4.259398109054676,7.303814056158202,5.752656329558077,6.435787085949282,5.931176504411336,10.838584649327565,1.1279922257499801,1.9863976778695929
2024-10-07,30.01866221534952,26.36307808168438,4.261639710970509,7.3085927876337955,5.676122305426672,6.4399978856877995,6.008465258761557,10.836754121550667,1.1287302472702394,1.9579573856648602
2024-10-08,30.03086466679542,26.380427287178716,4.290573645469363,7.307220072614887,5.718171032897089,6.4387883119605025,6.127215782540778,10.705374254452934,1.1389252743902023,1.8624396717001064
2024-10-09,30.008111727438035,26.367868067404114,4.278409333668298,7.301683744006701,5.629159917045346,6.444309094925771,6.239935239289522,10.697263308134461,1.1514326918660145,1.8818268762217383
2024-10-10,29.987173838510202,26.35986201237086,4.2754241121978565,7.29658906012233,5.604448448037033,6.4294207497000055,6.250426933347686,10.786295480611996,1.1506292901048791,1.8597300749971581
2024-10-14,29.988954648914394,26.361427412190714,4.275678011407644,7.297022373437663,5.597358055272324,6.429802565586548,6.252282762967316,10.786936032713305,1.1506976210727198,1.859840516437368
2024-10-15,29.974714085133865,26.354845170713364,4.2736476616959145,7.293557307258015,5.636250367794136,6.42674930765864,6.26415318628981,10.78181374511213,1.1471833236346416,1.8470858447094853
2024-10-16,29.681372197992424,26.096928448113772,4.231824414725187,7.222180283997387,6.559723409646513,6.363855137434394,6.202850232347017,10.67629955799375,1.1359566303592228,1.8290096873903385
2024-10-17,29.682680684286712,26.077506183526683,4.232010972280868,7.222498669678933,6.560012591296155,6.364135684343432,6.210471085994003,10.685587102001627,1.1360067083566892,1.8290903182349
2024-10-18,29.682680684286712,26.076036702617287,4.232010972280868,7.222498669678933,6.560012591296155,6.364135684343432,6.211940566903399,10.685587102001627,1.1360067083566892,1.8290903182349
2024-10-22,29.681808347272252,26.076739798100434,4.231886598749517,7.222286409438916,6.564228113866378,6.36394865032243,6.208819130260972,10.685273065905987,1.1359733225344681,1.8290365635486459
2024-10-23,29.68529800300902,26.07980561011457,4.232384136742278,7.223135525264554,6.553242978676285,6.36469685237455,6.209549093915576,10.686529321051125,1.136106877598749,1.8292516012532918
2024-10-24,29.681372197992424,26.076356622279395,4.231824414725187,7.222180283997387,6.552376328991379,6.363855137434394,6.21607497752626,10.688054887041966,1.1388954626212766,1.8290096873903385
2024-10-28,29.67788346513655,26.07329162105564,4.231327008312254,7.221331392730508,6.553075409545235,6.363107133253189,6.225629047263621,10.686798618699617,1.1387615974484218,1.8287947065549668
2024-10-29,29.666550745198666,26.064804023625733,4.229711244708117,7.218573873773722,6.557916480968099,6.360677333595791,6.252625392135746,10.68271778537737,1.138326752885633,1.828096367731121
2024-10-30,29.680499937884708,26.077059677367625,4.231700052158821,7.221968042470599,6.521326939379804,6.363668119902635,6.236463524158578,10.687740792267478,1.1506169769665602,1.8289559374431903
2024-10-31,29.68529800300902,26.093032104463987,4.227975305292473,7.223135525264554,6.5047458327284255,6.36469685237455,6.221305977781723,10.689468542017663,1.161090255814313,1.8292516012532918
2024-11-01,29.68311687202246,26.091114915663976,4.22766465427769,7.2226048044776965,6.504267895714149,6.3642292054766365,6.228196379063539,10.688683131978507,1.1610049445624302,1.8291171967629174
2024-11-04,29.67875557146129,26.099035675865267,4.227043489178733,7.22154359683826,6.504781518944952,6.363294117813003,6.228750565112111,10.68711265809793,1.1608343596626682,1.828848447025783
2024-11-05,29.65749660480644,26.1593122916588,4.224015647382312,7.216370787144401,6.5059950642666635,6.358736074362026,6.149408954517258,10.679457452640003,1.1717487242170987,1.8774583990049993
2024-11-06,29.65619033787493,26.158160102549484,4.223829600257975,7.216052941486341,6.50717667663632,6.358456003297,6.152074442221375,10.678987075038592,1.1716971144460222,1.8773757061919618
2024-11-08,29.65619033787493,26.153755594141657,10.712159874807035,7.216052941486341,6.50717667663632,6.358456003297,6.152074442221375,4.184784122612431,1.181974300730947,1.8773757061919618
2024-11-11,29.669810194641183,26.16576692806667,10.696515712681709,7.219366974959994,6.5101651526771995,6.361376178108154,6.129929490996096,4.186706020189238,1.182517132446482,1.8778462152332767
2024-11-12,29.669374397893073,26.16538259948269,10.696358599888162,7.219260935297776,6.505663063436999,6.361282740804923,6.126901808905414,4.186644524923278,1.191312696355819,1.8778186330118642
2024-11-13,29.669810194641183,26.16576692806667,10.696515712681709,7.219366974959994,6.520447058847031,6.361376178108154,6.11083452239498,4.186706020189238,1.191330194877766,1.8778462152332767
2024-11-14,29.677220698607293,26.17230224185279,10.699187336517262,7.221170125949157,6.507383537487329,6.362965032337032,6.106483957464119,4.187751716180011,1.1872201166039975,1.8783152370010072
2024-11-19,29.665888484731752,26.162308377210547,10.695101863675207,7.218412730129313,6.5283970937108675,6.36053534118228,6.11149545126912,4.186152627822399,1.1941100258617443,1.8775980044067713
2024-11-20,29.66806708445831,26.16422968146901,10.69588728919879,7.21894283500071,6.567064218834205,6.361002445363644,6.0664127857411305,4.186460049963995,1.194197718761189,1.8777358912090185
2024-11-22,29.6671956061708,26.16346112590346,10.695573105146568,7.218730783709279,6.58743331620943,6.360815595458587,6.066234589196987,4.168712504091103,1.1941626400558614,1.8776807340579238
2024-11-26,29.664436262660875,26.161027664459603,10.694578310740505,7.2180593701317255,6.600037818812797,6.360223976504637,6.065670369199061,4.164408565285553,1.1940515710834387,1.8775060911217996
2024-11-27,29.657032141158286,26.154497979359732,10.691908987901176,7.216257772146982,6.60426332104545,6.3586364907122634,6.083243147648147,4.163369146004809,1.1937535407135242,1.8770374733096344
2024-12-02,29.680127789175287,26.096990211414845,10.700235396472307,7.221877489882465,6.594712898019488,6.363588329101168,6.082103103196432,4.1666114026103696,1.1946831857118554,1.8990701944157826
