date,SOLITON SECURITIES LTD,HANG SENG BANK LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,UOB KAY HIAN (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,SEAZEN RESOURCES SECURITIES LTD,INTERACTIVE BROKERS HONG KONG LTD,FUTU SECURITIES INTERNATIONAL,HANG SENG SECURITIES LTD
2024-06-06,0.0,0.0,30.714573908928433,21.346034808716162,12.3944442161589,15.801827937628357,0.0,5.758409745832376,6.817058891305737,7.167650491430032
2024-06-12,0.0,0.0,30.70057643515919,21.324619475699937,12.388795727974935,15.851886713498711,0.0,5.755785480569609,6.813952170590763,7.164383996506859
2024-06-14,0.0,0.0,30.6935765726175,21.327239631905204,12.38874380130498,15.865562638498723,0.0,5.746599777680568,6.813923610442283,7.164353967550745
2024-06-17,0.0,0.0,30.606650954750048,21.266839910223233,12.639146808714779,15.820630636784836,0.0,5.72804123531924,6.794626265978762,7.144064188229099
2024-06-18,0.0,0.0,30.608748181684813,21.268297155236514,12.640012867505689,15.821714697002514,0.0,5.721581538327024,6.795091846915328,7.144553713328117
2024-06-19,0.0,0.0,30.60905632349019,21.2652204666047,12.640140115976026,15.833294413434373,0.0,5.712502788228414,6.7951602538902565,7.144625638376041
2024-06-21,0.0,0.0,30.616049296979742,21.27007873865989,12.643027894148636,15.836911702609024,0.0,5.702384825405674,6.785289635999539,7.146257906197495
2024-06-24,0.0,0.0,30.618676333556195,21.263323249706737,12.64411274008656,15.838270602508137,0.0,5.702874123465134,6.785871853642407,7.146871097034832
2024-06-25,0.0,0.0,30.621474897928273,21.265266729504177,12.645268419157905,15.839718229418608,0.0,5.694255312710787,6.78649208617618,7.14752432510407
2024-06-26,0.0,0.0,30.63280713983736,21.24070069374702,12.649948116697256,15.89129730886869,0.0,5.675789875995535,6.782146017752217,7.127310847101924
2024-06-27,0.0,0.0,30.630706614813207,21.214101462129957,12.617080853202664,15.947350201593293,0.0,5.675400680888083,6.788538067755781,7.126822119617013
2024-06-28,0.0,0.0,30.11867204901006,20.38060695189556,14.842068777983766,15.7880865805451,0.0,5.5222091824154305,6.733021441674551,6.615335016475534
2024-07-02,0.0,0.0,30.06371012903029,20.31175182380196,15.049916770810748,15.749807889765343,0.0,5.508820420158749,6.716697028677164,6.599295937755747
2024-07-03,0.0,0.0,30.02000339731482,20.308118046584447,15.147521990579623,15.726910761465017,0.0,5.500811676888566,6.706932269976838,6.589701857190688
2024-07-04,0.0,0.0,30.001065504198227,20.295306823218638,15.198797528636321,15.716989558222199,0.0,5.499594540083199,6.702701252252156,6.585544793389262
2024-07-05,0.0,0.0,30.021319961866883,20.311386649733645,15.161713483294893,15.716327835248874,0.0,5.503307451705997,6.707226410825622,6.578718207324089
2024-07-08,0.0,0.0,30.015906221256405,20.307723900097706,15.222094826685527,15.713493711953921,0.0,5.457232574471445,6.706016897584696,6.5775318679503
2024-07-10,0.0,0.0,30.01117079964467,20.30452007763328,15.32111287894146,15.711014692424378,0.0,5.370728448149087,6.704958931281382,6.57649417192574
2024-07-11,0.0,0.0,30.008852611520396,20.30469116064793,15.321079988968506,15.71098096544564,0.0,5.3504330529289845,6.704944537684805,6.599017682803734
2024-07-15,0.0,0.0,30.025244301555077,20.291707923211312,15.317944522474402,15.707765705526485,0.0,5.349338084194502,6.7103322724225904,6.597667190615629
2024-07-16,0.0,0.0,30.029980963921822,20.294909061836915,15.320361020093099,15.694468100018879,0.0,5.350181974360256,6.71139086758418,6.598708012184848
2024-07-18,0.0,0.0,30.03024220049535,20.29421569193853,15.32049429485684,15.69460462921198,0.0,5.350228516621085,6.7114492512626756,6.598765415613538
2024-07-19,0.0,0.0,29.849284187844045,20.171925604652134,15.228175152642686,15.60003115078018,0.0,5.920574717333719,6.671007002731674,6.5590021840155615
2024-07-22,0.0,0.0,29.836623438698616,20.20578515110965,15.221716032740954,15.593414305973521,0.0,5.918063470805287,6.668177455943301,6.556220144728672
2024-07-30,0.0,0.0,29.846648090105425,20.212573987418725,15.2268302976763,15.598653455871986,0.0,5.92005185006744,6.670417862088854,6.524824456771265
2024-07-31,0.0,0.0,5.3244,3.6115517,2.7192000000000003,2.7856,0.0,1.0424,1.1912,1.1652
2024-08-01,0.0,0.0,29.785644354595036,20.252352305224996,15.248347791440398,15.620696384170483,0.0,5.870097995027878,6.688816286271737,6.534044883269472
2024-08-02,0.0,0.0,29.671321919800754,20.327213820554682,15.26107637215749,15.633735783422292,0.0,5.874998067951772,6.692154849279416,6.539499186833593
2024-08-05,0.0,0.0,29.660197022633035,20.35708615167993,15.255354419297825,15.62787410650045,0.0,5.872795309694382,6.68964570813869,6.537047282055688
2024-08-06,0.0,0.0,29.658200348503488,20.35571574718663,15.254327454726996,15.626822064536453,0.0,5.872399963080398,6.695927202839859,6.536607219126175
2024-08-07,0.0,0.0,29.67151658946065,20.3648552638316,15.216277479258855,15.633838354316712,0.0,5.875036613045209,6.698933608455064,6.539542091631905
2024-08-08,0.0,0.0,29.642332227225427,20.3648552638316,15.245461841494082,15.633838354316712,0.0,5.875036613045209,6.698933608455064,6.539542091631905
2024-08-13,0.0,0.0,29.638958916528598,20.373917779004927,15.243726901101615,15.632059216502967,0.0,5.874368031244724,6.69817126680713,6.538797888810042
2024-08-15,0.0,0.0,29.630977414054517,20.36843126796998,15.239621903880959,15.627849644916362,0.0,5.877274299258465,6.71880841999994,6.537037049919782
2024-08-19,0.0,0.0,29.628317868409027,20.366603087551656,15.238254062735965,15.626446958164228,0.0,5.885722339354505,6.718205369434764,6.536450314349855
2024-08-20,0.0,0.0,29.62716892616182,20.371934955193087,15.237663145831936,15.625840987715153,0.0,5.885494099766922,6.715701044835074,6.5361968404960145
2024-08-21,0.0,0.0,29.62384542316047,20.36964968159386,15.235953822226808,15.624088119273669,0.0,5.8825903286524355,6.728408999095596,6.535463625997156
2024-08-23,0.0,0.0,29.75886920624268,20.459708268197772,15.318921084128407,15.69530181401651,0.0,5.920671721054189,6.736538931949361,6.10998897441108
2024-08-26,0.0,0.0,27.66976015521218,19.023411699658503,14.562039027459061,14.59347241145847,6.682737438274133,5.523893348162626,6.263625651615361,5.681060268159666
2024-08-27,0.0,0.0,27.657588952615548,19.015043799229407,14.555633567988902,14.587053125266184,6.67979787715018,5.565450912382574,6.260870446786419,5.67856131858079
2024-08-28,0.0,0.0,27.663608939789874,19.00902381205508,14.555633567988902,14.587053125266184,6.67979787715018,5.565450912382574,6.260870446786419,5.67856131858079
2024-08-29,0.0,0.0,27.68909926428294,19.00782937688743,14.53377390698726,14.586136545360901,6.6793781509414005,5.56510120635036,6.260477043952288,5.678204505237421
2024-08-30,0.0,0.0,27.688519326713095,19.00952572685386,14.53556396433044,14.585831044322358,6.67923825392648,5.562890185772571,6.260345920660472,5.678085577420723
2024-09-02,0.0,0.0,27.66783966457565,19.00395329961659,14.531303028328784,14.58155537309534,6.677280310855979,5.603136441470869,6.258510771134689,5.676421110922095
2024-09-04,0.0,0.0,27.681750393220668,19.013508033225666,14.538609020257907,14.588886630702602,6.680637487838973,5.555675954138901,6.261657400799839,5.6792750798154445
2024-09-09,0.0,0.0,27.70935180190207,18.98752729911229,14.539309792043403,14.589589825906376,6.680959499542712,5.555943741858661,6.257769214529343,5.679548825105139
2024-09-10,0.0,0.0,27.705288818560465,18.984743184649197,14.5371779134666,14.58745057483882,6.679979879833571,5.555129081630176,6.271514506184294,5.678716040836881
2024-09-11,0.0,0.0,27.690142114396476,18.988720741014635,14.540223645715006,14.590506839878861,6.681379424522356,5.55629295510608,6.272828471941027,5.679905807425559
2024-09-12,0.0,0.0,27.668693364235775,19.02425634605355,14.570831010343882,14.579205051154426,6.676204036204977,5.589672241037093,6.215631791625142,5.675506159345153
2024-09-19,0.0,0.0,27.67408865301991,19.03359340864631,14.57367226634722,14.569484429489075,6.677505870313404,5.59076220562458,6.204280305342933,5.676612861216568
2024-09-20,0.0,0.0,27.689229938425154,19.029608763797455,14.570621297101516,14.56643433695867,6.676107947766773,5.589591790698426,6.2029814516252575,5.675424473626754
2024-09-23,0.0,0.0,27.688070649942713,19.02881203502189,14.570011256537397,14.565824471693563,6.675828433491057,5.593544551360334,6.202721746137975,5.675186855815069
2024-09-24,0.0,0.0,27.636475632012676,19.0069096920401,14.74484104251768,14.52769809881592,6.658354302547279,5.5789033227991,6.186485982579989,5.66033192668726
2024-09-25,0.0,0.0,27.615439081279725,19.098356856882166,14.738071244456222,14.473028048754447,6.655297252700494,5.5763418812216115,6.18573253590601,5.657733098799323
2024-09-26,0.0,0.0,27.613817695681238,19.10310683600437,14.737205927906484,14.472178293688964,6.654906500154882,5.576014477395373,6.185369352919119,5.657400916249572
2024-09-27,0.0,0.0,27.630649777100235,19.100316695671566,14.735053457472993,14.470064532366925,6.653934505222511,5.56894048116616,6.184465937121206,5.656574613878404
2024-09-30,0.0,0.0,5.2969648000000005,3.6616477,2.8247999999999998,2.774,1.2756,1.068,1.1856,1.0844
2024-10-02,0.0,0.0,27.64680180042055,19.1052189100266,14.74366711400989,14.478523284573575,6.657824189546521,5.52000224432769,6.188081184639665,5.659881272455509
2024-10-03,0.0,0.0,27.64680180042055,18.98621734878353,14.74366711400989,14.530716951785447,6.657824189546521,5.641091552259236,6.133799770739317,5.659881272455509
2024-10-04,0.0,0.0,27.640496227068066,18.983821947099557,14.740304436650565,14.548275548492557,6.656305699303122,5.639804954379755,6.132400797915514,5.658590389090864
2024-10-07,0.0,0.0,27.62723315990162,18.974712714635285,14.733231421528437,14.541294676869615,6.653111725184677,5.67465158121741,6.139889560118691,5.655875160544264
2024-10-08,0.0,0.0,27.626408242961382,18.977132035154376,14.732791504432372,14.540860490780744,6.652913071032969,5.674482142743705,6.1397062301818845,5.6557062827125675
2024-10-09,0.0,0.0,27.67382763861414,18.98491997647965,14.746943483487614,14.55482810533966,6.659303705585104,5.70081502547737,6.156044943262743,5.523317121753716
2024-10-10,0.0,0.0,27.70115918670777,18.967888129845786,14.733713631581988,14.54177060494569,6.653329477643013,5.733254752136407,6.150522201345752,5.518362015793594
2024-10-14,0.0,0.0,27.696536441462626,18.96472278524516,14.731254882322627,14.539343886970931,6.652219175832181,5.769845795030358,6.128635916774835,5.517441116361279
2024-10-15,0.0,0.0,27.68444673772965,18.95213836193322,14.72482460149966,14.522571983778693,6.649315442393432,5.806943714978272,6.144726437357618,5.515032720329454
2024-10-16,0.0,0.0,27.69198513220863,18.950162733057443,14.723289640741255,14.521058106451834,6.648622297412047,5.806338381402492,6.14408589227761,5.514457816448686
2024-10-18,0.0,0.0,27.693341946386347,18.946191563501337,14.72401103243751,14.52176958948276,6.6489480575535564,5.806622872463674,6.1443869318313995,5.514728006343417
2024-10-22,0.0,0.0,27.695633387745648,18.943655167239783,14.725229347219448,14.522971170119437,6.649498214143702,5.8029330605085985,6.144895339316867,5.51518431370652
2024-10-23,0.0,0.0,27.695976133239746,18.942652059761773,14.72541157832923,14.523150898196413,6.649580504572629,5.803004874326004,6.14497138506602,5.5152525665081855
2024-10-28,0.0,0.0,27.82493969586506,19.130831737892674,14.793978995095095,14.014686983458821,6.680543615881939,5.830025990278908,6.184059189113668,5.540933792413838
2024-10-30,0.0,0.0,27.839365868649658,19.1292288072262,14.79273943986115,14.013512723402874,6.679983867702805,5.829537505116621,6.175162258384405,5.540469529656292
2024-10-31,0.0,0.0,5.3161648,3.6597854,2.8247999999999998,2.6759999999999997,1.2756,1.1132,1.188,1.058
2024-11-01,0.0,0.0,27.816628631379427,19.151325690737007,14.780657770037642,14.002067471191138,6.674528126401874,5.824776348628541,6.216164482726111,5.533851478898262
2024-11-06,0.0,0.0,27.835030865734485,19.121786351122182,14.783761812872296,14.005008004547669,6.675929824589316,5.8259995929231945,6.217469921301432,5.535013626909423
2024-11-07,0.0,0.0,27.839562737938373,19.120585526219287,14.78283341062904,14.004128507095482,6.675510584323989,5.825633727241662,6.2170794717598765,5.534666034792295
2024-11-11,0.0,0.0,27.835969444675175,19.131024751069763,14.780925368602466,14.002320973654841,6.674648966365515,5.824881804137732,6.216277024178607,5.533951667315905
2024-11-13,0.0,0.0,27.87681220260166,19.16119113746059,14.80261291061386,14.022866096290956,6.68444244859071,5.692990181991963,6.2170135787143455,5.542071443735917
2024-11-18,0.0,0.0,27.876227890776573,19.162885559032215,14.8023026404975,14.022572170054982,6.684302339358047,5.692870854091081,6.216883267022881,5.541955279166722
2024-11-19,0.0,0.0,28.14742243135781,19.347051724628,14.957553969298932,14.16964543395778,6.754409460222925,4.741747939502688,6.282087945757666,5.600081095274197
2024-11-21,0.0,0.0,28.17367846351555,19.365098734562146,14.865505967169279,14.182862937872573,6.760710001326702,4.746171061608703,6.300667959844139,5.605304874100909
2024-11-22,0.0,0.0,28.1699968342327,19.367156867672954,14.863563399316662,14.18100957521798,6.7598265374245345,4.754029779494787,6.2998446124884655,5.604572394151919
2024-11-26,0.0,0.0,27.909541593480725,19.188091263429758,14.673633951122131,14.049894251181772,6.697326273096961,5.712363581945355,6.216395662705239,5.552753423038058
2024-11-27,0.0,0.0,27.910127743470763,19.15069104748346,14.673942123521359,14.050189323938438,6.69746692885496,5.712483551735808,6.252229240263787,5.552870040731425
2024-11-28,0.0,0.0,27.92327319954629,19.163039649797664,14.680853437701376,13.993771847014624,6.700621384403849,5.715174087669636,6.267780993940633,5.555485399925925
2024-11-29,0.0,0.0,27.92327319954629,19.152533815077685,14.680853437701376,13.993771847014624,6.700621384403849,5.725679922389617,6.267780993940633,5.555485399925925
2024-12-02,76.82155164037972,0.0,6.484170865296143,4.309890216471156,3.376406901061485,3.2495476822354754,1.555977110908248,1.4603447767163331,1.4520501354854018,1.2900606714460356
2024-12-03,76.82096279046611,0.0,6.484121163052797,4.3106236970072365,3.3763810203435156,3.249522773914424,1.5559651840860507,1.4603335829318123,1.4520390052806795,1.290050782917378
2024-12-04,76.82771017949032,0.0,6.474931496873558,4.311002310525789,3.376677576848546,3.2498081881230227,1.556101848637285,1.4604618479057367,1.4531424600946488,1.290164091501092
2024-12-05,76.82658553234289,0.0,6.474836713191722,4.310939203654066,3.3766281471467403,3.249760615606545,1.5560790695449358,1.4604404688454038,1.4545850443127795,1.2901452053549107
2024-12-06,76.75130910638559,0.0,6.468492521750063,4.306227773991405,3.373319650524864,3.246576426661213,1.554554388081473,1.5077568900395093,1.5028821506601382,1.288881091905743
2024-12-09,76.7551441664146,0.0,6.4741782164752735,4.305346195519243,3.373488206390652,3.246738649503142,1.5546320650548828,1.4956447712726184,1.5058822354827635,1.2889454938868328
2024-12-10,76.77423209313795,0.0,6.475788253701211,4.252778726404324,3.374327145544308,3.271927044306692,1.5550186802226587,1.4974795757177124,1.5091824444305828,1.2892660365345592
2024-12-11,76.7555183482584,0.0,6.474209778137603,4.251742110160237,3.3735046521683376,3.271129510989818,1.5570771472580447,1.5214895981817025,1.506377077341064,1.288951777504781
2024-12-12,76.7577635159374,0.0,6.47439915457403,4.251866477426208,3.3736033302018256,3.2712251944587067,1.557122693159629,1.5215341031155922,1.5034960506275188,1.2889894804990791
2024-12-13,76.75215084299629,0.0,6.471488337833829,4.251555572902236,3.3733566459413917,3.286097854088283,1.5570088334012724,1.527272597071442,1.4921740886165606,1.288895227148705
2024-12-16,76.75217160837326,0.0,6.4714900887019615,4.251529668057582,3.3733575586066613,3.2860987431455926,1.5570092546516874,1.5272730102766865,1.4921744923258655,1.2888955758606955
2024-12-17,76.7525457612351,0.0,6.4715216360378385,4.251062911698254,3.3733740031105506,3.2861147622786446,1.557016844788309,1.5272804554545312,1.492181766404826,1.2889018589919503
2024-12-18,76.75179745915925,0.0,6.471458541673656,4.251021465786984,3.373341114263098,3.286082724168721,1.5570016645890659,1.5282405192506956,1.4921672183178243,1.2888892927906983
2024-12-19,76.71422957101916,0.0,6.468290941192037,4.284245274019551,3.399949785937946,3.2844742773011886,1.5562395552143593,1.5226201033327718,1.4816920749551867,1.2882584170277913
2024-12-20,76.71348201588371,0.0,6.468227909807407,4.2905375633534275,3.3999166545366797,3.2815188690605526,1.556224390167692,1.522605265896693,1.4792414679239552,1.2882458633698741
2024-12-23,76.7121197275613,0.0,6.468113046146982,4.291262734783389,3.3998562783598465,3.2814605954075047,1.5561967545258455,1.522578227267773,1.4806768744533638,1.2877357614939917
2024-12-30,76.71219298471875,0.0,6.468119222948999,4.286786307096458,3.399859525093316,3.2814637290775996,1.5561982406345733,1.5225796812720858,1.4850633179255417,1.2877369912326793
2025-01-02,76.69948720312995,0.0,6.467047913331328,4.164290090168262,3.5210826087777045,3.26874160278063,1.5559404887155488,1.5588633575108817,1.4770230312415606,1.2875237043441439
2025-01-03,76.80164426258554,0.0,6.450296190855366,4.170788492385265,3.513577544338118,3.2730952828694675,1.558012866391219,1.5609396281940828,1.4789902977138936,1.1926554346670413
2025-01-07,76.80239353695812,0.0,6.450359119737654,4.170829182463723,3.512148427509565,3.2731272150818307,1.55802806631466,1.5609548566709177,1.4794925250884043,1.192667070175123
2025-01-08,76.80951237272737,0.0,6.450957005364799,4.171215777810615,3.512473969549353,3.2734306021772444,1.5581724803806436,1.561099542021935,1.486459470169011,1.1766787797990335
2025-01-09,76.81647277876836,0.0,6.444223267821917,4.18204737576811,3.5127922666492992,3.273727237391222,1.558313680510814,1.5612410073996883,1.4743969763630806,1.1767854093275152
2025-01-13,76.8171936714214,0.0,6.44428374434525,4.183587623600967,3.5128252328353926,3.2737579600452067,1.5583283046772562,1.5612556590379523,1.4719713510367194,1.1767964529998567
2025-01-16,76.81975644472526,0.0,6.444498738379177,4.186733811551975,3.5095270669298797,3.2738671790768095,1.5583802935873814,1.561307745610401,1.4690930068852865,1.1768357132538396
2025-01-21,76.81006844683176,0.0,6.443686000965113,4.20125638054358,3.5090844686660327,3.273454300674139,1.5581837610064382,1.5611108438386356,1.4664684989309185,1.1766872985433716
2025-01-23,76.80830432573464,0.0,6.443538006793941,4.199553933066358,3.509003874414942,3.2733791182155234,1.5581479737079553,1.5610749893129172,1.470337505559104,1.1766602731946114
2025-01-24,76.80755493602838,0.0,6.44347513961966,4.199512959599804,3.508969638385312,3.2733471810879253,1.5581327714448334,1.5600840961429485,1.4722744847277731,1.1766487929633493
2025-01-27,76.83266745420066,0.0,6.408982557527347,4.200886006113269,3.5101169091698496,3.2744174142262885,1.5586422087986236,1.5605941714896676,1.4771477664475372,1.1765455120267632
2025-02-03,76.83922921146905,0.0,6.409529905280241,4.201001003150493,3.510416684459513,3.2624962513015214,1.5587753218634344,1.5607274512583793,1.481178178414378,1.176645992802987
2025-02-04,76.83922921146905,0.0,6.409529905280241,4.201001003150493,3.510416684459513,3.2615201866040486,1.5587753218634344,1.5607274512583793,1.4821542431118504,1.176645992802987
2025-02-05,76.86122711838829,0.0,6.411364856563581,4.16869348080367,3.5114216635602262,3.2624539104091466,1.5592215756167613,1.561662435941772,1.486972109996448,1.1769828487201037
2025-02-07,76.85785033139257,0.0,6.411083182509132,4.168510335276818,3.511267394321307,3.2623105792088554,1.5591530734689636,1.5615938265583014,1.4913001375853738,1.1769311396786697
2025-02-10,76.85791852079453,0.0,6.411088870515318,4.175259426899731,3.5112705095687757,3.262313473578219,1.5591544567722329,1.5615952120270422,1.4844673459750657,1.1769321838690836
2025-02-11,76.86072705379773,0.0,6.4054651171024295,4.177615837186811,3.5113988180020392,3.262432684652805,1.5592114312106928,1.561652275655293,1.4845215912059224,1.1769751911862807
2025-02-12,76.85209818901939,0.0,6.404745999622586,4.177146831967413,3.5110046064619613,3.2620664236042387,1.5590363844069934,1.5614769548271674,1.495581553482476,1.1768430566077837
2025-02-14,76.85059771465494,0.0,6.404620952194999,4.177065276591755,3.510936056968459,3.262002734425165,1.5590059454966299,1.561446468266662,1.497504771691816,1.1768200797095725
2025-02-17,76.85544098766147,0.0,6.405024583769732,4.178348360015625,3.511157322935648,3.2509811998820264,1.559104197060539,1.5615448736370272,1.5015042298554222,1.1768942451825173
