date,USMART SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,FUNDERSTONE SECURITIES LTD,PHILLIP SECURITIES (HONG KONG) LTD,YUANTA SECURITIES (HONG KONG) CO LTD,UBS SECURITIES HONG KONG LTD,BANK OF CHINA (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,FORTHRIGHT SECURITIES CO LTD
2024-07-05,14.278360552703267,23.20609539086193,7.536336943088992,11.000854079627983,10.51693988860334,9.414155357662715,12.317640503810583,7.445723528833382,4.283893754807813,0.0
2024-07-08,14.284970305547143,23.216837979581324,7.539825671669428,11.005946605921144,10.51987956338835,9.418513367808089,12.323342598182649,7.404807048743652,4.2858768591582175,0.0
2024-07-09,14.285521394526135,23.217733644273927,7.540116544855881,11.006371195944656,10.516427578038952,9.418876717454916,12.323818011021801,7.405092713149585,4.286042200734143,0.0
2024-07-10,13.094823424987666,21.282535932966386,6.911647956829165,10.088990340666976,9.643419789344145,8.571928701639239,19.638698863264654,6.839154335383784,3.9288006549179846,0.0
2024-07-11,13.078174141380607,21.255476463348092,6.9028602104586545,10.076162793777714,9.61703164649727,8.561030007752253,19.755000556255045,6.830458760310584,3.9238054202197823,0.0
2024-07-15,13.078174141380607,21.269603575572106,6.9028602104586545,10.062035681553699,9.61703164649727,8.561030007752253,19.755000556255045,6.830458760310584,3.9238054202197823,0.0
2024-07-17,13.059724521986926,21.239598156896562,6.893122219342006,10.047840983834933,9.603464724107589,8.548952806183179,19.727131815753136,6.9618947357283805,3.91827003616729,0.0
2024-07-19,13.05949423114564,21.06465031555448,6.893000668316003,10.047663803546836,9.60329537980275,8.54880205679099,19.726783954067823,7.138108648079605,3.91820094269587,0.0
2024-07-24,19.76575963755722,19.43980198438723,6.361300380636521,9.27262460191018,8.862533096174595,7.889379443675071,18.205133629619024,6.587501647689085,3.6159655783510742,0.0
2024-07-25,19.706751338959045,20.119999286104843,6.147610803829723,9.244942296178877,8.706275949683372,7.862581672039809,18.150784392304857,6.455883712968717,3.605170547930759,0.0
2024-07-26,19.70930958999249,20.109629586357638,6.148408861887168,9.246142437327284,8.707406163337698,7.863602360703408,18.1531406539804,6.456721789772773,3.6056385566411415,0.0
2024-07-29,20.383129130323056,19.954359374671714,6.123666054138444,9.208933538263619,8.672365280154894,7.6671078809271,18.080087661031083,6.319222557846745,3.5911285226433423,0.0
2024-07-30,20.505880624058317,19.801303862656784,6.118820419322489,9.201646542438517,8.665502868853121,7.661040926172047,18.06578095301153,6.391736927864453,3.588286875622742,0.0
2024-08-02,20.46654965048265,19.92611540116726,6.1070843145124245,9.183997472708311,8.545727378079935,7.646346790194496,18.031130173251647,6.511644399744047,3.5814044198592256,0.0
2024-08-05,20.473149346932658,19.903519195391365,6.109053620690489,9.186958968248723,8.54848305539746,7.6488124509252255,18.036944538048168,6.510519535589389,3.5825592887765287,0.0
2024-08-08,20.48338729216976,19.953800266809914,6.112108556468043,9.191553062748723,8.552757869198619,7.652637369196198,18.04596421779045,6.423440557364938,3.584350808253363,0.0
2024-08-12,20.48404815638727,19.951217702295704,6.112305754020426,9.19184961372615,8.553033810455608,7.652884269483478,18.04654644239285,6.423647799553797,3.5844664516847153,0.0
2024-08-15,20.476450791531413,19.98090713676392,6.11003875012699,9.188440432363048,8.54986156061581,7.650045877699245,18.039853126859498,6.421265321458347,3.5831370025817293,0.0
2024-08-16,39.277108137027824,15.257096488603384,4.6655264509122345,7.016144026734734,6.528535561556259,5.8414509060774975,13.774939141291942,4.90317401096134,2.7360252768347806,0.0
2024-08-19,39.277108137027824,15.257096488603384,8.70184096822295,7.016144026734734,6.528535561556259,5.8414509060774975,9.738624623981226,4.90317401096134,2.7360252768347806,0.0
2024-08-20,40.18711487558221,15.611846241261274,8.903452906945247,7.178700249578891,6.679794440727848,5.976790800983197,7.646109479588327,5.016775077891039,2.799415927441961,0.0
2024-08-22,39.50743509942366,17.38093372569319,9.077282133026433,7.318855751235972,6.8102094055902285,6.0934804639985,5.843010672582035,5.114721586771085,2.8540711616788927,0.0
2024-08-27,39.58829710660934,17.363038348877403,9.067266104437149,7.310780000436234,6.802694903880821,6.08675681328001,5.836563394521662,5.093681397285337,2.8509219306720452,0.0
2024-08-29,39.58931300256487,17.36091775867135,9.067498784285396,7.310967606177756,6.8028694713854785,6.086913008723634,5.836713169621377,5.093812108902367,2.850995089667773,0.0
2024-08-30,39.593377107829234,17.35243430938397,9.068429623109033,7.311718125438698,6.8035678310066645,6.087537870670618,5.837312346897268,5.094335022462553,2.8512877632019626,0.0
2024-09-09,39.60354102249142,17.331218063989464,9.070757556504518,7.313595097914637,6.792478985286812,6.089100586961573,5.83881082843343,5.108478148420543,2.8520197099975997,0.0
2024-09-10,39.59947483049422,17.339705869141415,9.06982623973757,7.31284419329626,6.791781584928714,6.0884754041764575,5.838211343507316,5.107953648529153,2.851726886188889,0.0
2024-09-11,39.5877891781829,17.33972109565349,9.117187810733032,7.310686201176023,6.764116822148121,6.086678718564242,5.836488509854287,5.106446311105751,2.8508853525821554,0.0
2024-09-17,39.59388517965782,17.352656980034315,9.100626598416245,7.311811951181016,6.765158407621326,6.079916641750729,5.837387252706641,5.107232637013064,2.851324351618852,0.0
2024-09-19,39.5918529705759,17.356898965389366,9.10015949659129,7.311436662658935,6.76481117682308,6.0796045819020765,5.8370876410030705,5.1069705014711415,2.8511780035851446,0.0
2024-09-20,39.59236100328878,17.357121684757292,9.098993092669607,7.3115304811777495,6.764897981180957,6.079682593861035,5.837162541045557,5.107036032833879,2.8512145891851453,0.0
2024-09-26,39.59998305883078,17.34121183263665,9.100744769734858,7.312938047940943,6.766200313925,6.080853013538818,5.838286272390899,5.108019205125474,2.8517634858765835,0.0
2024-09-30,39.606183918577806,17.33943152812908,9.099810458044754,7.312187278231421,6.765505674067401,6.080228733636447,5.837686895169311,5.107494799466664,2.851470714677118,0.0
2024-10-02,39.03215729720364,17.103301222829696,8.96792364301821,7.206209126768829,6.667450775065858,5.992105798987488,5.753079206330537,5.033470046426805,4.244302883368934,0.0
2024-10-03,39.03166366727919,17.10434959663192,8.96781022793237,7.206117991645557,6.667366453484622,5.99203001832514,5.7530064485776835,5.033406389390895,4.244249206732624,0.0
2024-10-04,39.02623456204707,17.11587995857501,8.966562851293645,7.20511565740674,6.66643905683544,5.991196557527752,5.752206234739077,5.032706268248302,4.24365885332696,0.0
2024-10-07,39.04944221408807,17.172872512042026,8.971894979104379,7.209400308974299,6.666607621619091,5.994759330277331,5.755626887596365,4.954722992268051,4.224673154030394,0.0
2024-10-08,39.045490026403115,17.181255432121727,8.970986935075155,7.208670646743511,6.665932895347764,5.994152601662119,5.7550443615367195,4.954221525561177,4.224245575548716,0.0
2024-10-09,39.03610678613303,17.15056531082293,9.01942382438242,7.206938290748988,6.664330967700319,5.99271211329742,5.753661334611643,4.953030948854517,4.223230423448731,0.0
2024-10-10,39.03561305630776,17.147818784094344,9.019309746444955,7.206847137181792,6.664246677046483,5.992636317298583,5.753588562134077,4.956762711585721,4.223177007906283,0.0
2024-10-14,39.02574108191701,17.143482158776084,9.017028793544055,7.205024549938862,6.662561311623002,5.991120799861413,5.7521334990649144,4.980798824536535,4.222108980738129,0.0
2024-10-17,39.02574108191701,17.14474664184908,9.015764310471058,7.205024549938862,6.662561311623002,5.991120799861413,5.7521334990649144,4.980798824536535,4.222108980738129,0.0
2024-10-24,39.02327386845403,17.149984763942257,9.015194332439401,7.204569047158444,6.662140103453465,5.990742040266182,5.751769848284268,4.98048393765481,4.221842058347147,0.0
2024-10-30,39.019480659057486,17.153777973338798,9.015194332439401,7.204569047158444,6.662140103453465,5.990742040266182,5.751769848284268,4.98048393765481,4.221842058347147,0.0
2024-10-31,39.02857930608833,17.16339288989056,9.017588724599298,7.206482545970099,6.658850579946046,5.967038373444529,5.7532974906314465,4.981806730181857,4.222963359247835,0.0
2024-11-01,39.02604982818521,17.165922367793677,9.017588724599298,7.206482545970099,6.658850579946046,5.967038373444529,5.7532974906314465,4.981806730181857,4.222963359247835,0.0
2024-11-04,39.02527865713379,17.166139474646087,9.01770277499883,7.206573690314633,6.658934798088197,5.967113841857571,5.7533702557460975,4.981869737828947,4.223016769385848,0.0
2024-11-05,39.011706800111796,17.183589486769936,9.016904482779989,7.205935728314218,6.658345315825616,5.96658560305133,5.752860938592731,4.981428717765831,4.222642926788553,0.0
2024-11-06,38.93166670242586,17.155200375597758,9.200630539782946,7.191384474030621,6.644899834287683,5.949488664545515,5.74124394039405,4.971369505652266,4.2141159632833,0.0
2024-11-07,38.93166670242586,17.15646246483504,9.200630539782946,7.191384474030621,6.644899834287683,5.949488664545515,5.74124394039405,4.970107416414985,4.2141159632833,0.0
2024-11-11,38.925280169395066,17.170052506918267,9.199121225237139,7.19020476562431,6.643809773782379,5.948512682547034,5.7403021198359045,4.969292096705604,4.213424659954295,0.0
2024-11-12,38.925280169395066,17.2015995618745,9.199121225237139,7.19020476562431,6.643809773782379,5.948512682547034,5.7403021198359045,4.9377450417493725,4.213424659954295,0.0
2024-11-13,38.925280169395066,17.2015995618745,9.199121225237139,7.19020476562431,6.6135246010243955,5.948512682547034,5.7403021198359045,4.968030214507355,4.213424659954295,0.0
2024-11-18,38.843912875396505,17.165642271324362,9.388926456347663,7.1751747516455175,6.599700047977213,5.936078234337833,5.728302903691727,4.957645313658898,4.2046171456202845,0.0
2024-11-29,38.85525369913648,17.16427023808175,9.386798807010388,7.173548766408958,6.598204472577983,5.93473304402454,5.727004797893006,4.956521848605136,4.20366432626176,0.0
2024-12-04,38.82909683291642,17.09082027930563,9.386562461051936,7.173368146871502,6.598038339374086,5.934583616067438,5.72686060023139,5.057111240081226,4.203558484100377,0.0
2024-12-05,38.83251894537914,17.09232653914287,9.387389723981029,7.165187086799361,6.598619842192137,5.935106646841009,5.727365323818361,5.057556936860487,4.203928954985603,0.0
2024-12-09,38.831748813656205,17.092541740793482,9.387507916303115,7.165277300386403,6.598702922390642,5.9351813730489384,5.727437434450492,5.057620614242169,4.203981884728554,0.0
2024-12-10,38.831748813656205,17.090023632446833,9.387507916303115,7.165277300386403,6.598702922390642,5.9351813730489384,5.727437434450492,5.060138722588817,4.203981884728554,0.0
2024-12-11,38.82637151809577,17.087657060993987,9.386207964429092,7.164285075853803,6.597789155253872,5.934359488240174,5.726644317353532,5.059438010869168,4.203399730851494,0.013847678059109443
2024-12-12,38.82637151809577,17.105281378523763,9.368583646899316,7.164285075853803,6.597789155253872,5.934359488240174,5.726644317353532,5.059438010869168,4.203399730851494,0.013847678059109443
2024-12-16,38.83355769436612,17.164815320857265,9.29093938222431,7.166540529173021,6.599866264873626,5.9362277375718895,5.728447173995444,5.061030818265045,4.204723041101515,0.013852037571762999
2024-12-17,38.83278743025097,17.165031476003563,9.291056382280754,7.166630776844643,6.5999493764615655,5.93630249201294,5.728519311872479,5.0610945514212995,4.204775990842428,0.013852212009364095
2024-12-18,38.8260020375088,17.14214835028529,9.29093938222431,7.166540529173021,6.630088892302926,5.9362277375718895,5.728447173995444,5.061030818265045,4.204723041101515,0.013852037571762999
2024-12-19,38.898903665408206,17.08394902163822,9.294216498053103,7.169068323450828,6.6021941808479685,5.938321573844175,5.73046772155646,5.062815953601981,4.206206138113216,0.013856923485847673
2024-12-20,38.11081143678721,17.045197103720085,9.44417092658429,7.2027307348152245,6.6838202443435595,5.966205005081526,5.757375173550247,5.444763243924633,4.331004142424477,0.01392198876875197
2024-12-23,38.11418814323705,17.17201634839446,9.439944712150035,7.20336891349502,6.684412446348128,5.966733624708404,5.757885290368801,5.4009445007702075,4.2465827982385855,0.013923222289306838
2024-12-27,38.144930025115954,17.19691335186198,9.367024990939822,7.186268431307432,6.668543944075653,5.952568860513659,5.744216322969162,5.4891423073086285,4.2365015967380835,0.013890169169633058
2024-12-30,38.1981972892497,17.199404225158496,9.355329750780978,7.177295984321183,6.66021790426993,5.9451367545405125,5.737044356471106,5.482288814592195,4.231212094077943,0.013872826537960467
2025-01-02,38.23243167505462,17.21229426147459,9.362451985402805,7.183728495203905,6.580350842645924,5.9504649668584095,5.742186070054923,5.4872022085136845,4.235004235004235,0.013885259786899131
2025-01-03,38.24256910064053,17.272413910658752,9.364934463135592,7.185633278913935,6.582095639251159,5.95204274763667,5.743708625158934,5.406586136058596,4.236127157047312,0.013888941498515776
2025-01-06,38.260926685505744,17.283231663797014,9.327743087882146,7.189082599287282,6.576412583357862,5.954899907404717,5.746465778274089,5.409181460226347,4.238160625656094,0.013895608608708506
2025-01-07,38.26479368620797,17.315299221640934,9.328685835279968,7.189809194011146,6.5366495817630765,5.9555017642889725,5.747046568890652,5.409728161791552,4.238588973099173,0.013897013026554664
2025-01-08,40.206000957006154,25.388747055836124,7.22549433086384,5.568836435122713,5.062934407894028,4.612808813067733,4.451350719271344,4.190082167491734,3.282981240526569,0.010763872919759242
2025-01-09,40.20796820000646,25.385096395198293,7.225847867719229,5.569108913216432,5.063182132662418,4.613034513600819,4.451568519806984,4.190287184395144,3.283141873807965,0.010764399586255623
2025-01-14,40.22213803453066,25.39404244821723,7.228394354725817,5.571071542896076,5.064966466867738,4.614660209666509,4.4531373130617204,4.156522539296563,3.2842988976307037,0.010768193106985914
2025-01-15,40.21308393287249,25.41083643175432,7.226767225475333,5.56981748106448,5.06382633052673,4.613621438365483,4.452134900959817,4.1555868959057785,3.283559593915187,0.010765769160377664
2025-01-16,40.21150972257699,25.41375635277849,7.226484321249719,5.569599440984853,5.063628098340472,4.613440830223616,4.4519606144860475,4.1554242183134225,3.2834310533305535,0.010765347715837882
2025-01-17,40.20049370057246,25.43418940060289,7.224504611687769,5.568073638287526,5.062240907485443,4.6121769690541905,4.450740991138632,4.154285831693699,3.282531550949684,0.010762398527703882
2025-01-21,40.20639439020595,25.400738017490486,7.225565035467309,5.568890928608403,5.06298395090843,4.612853951407488,4.451394277673454,4.177402104064185,3.2830133659253544,0.01076397824893559
2025-01-23,40.22922669768453,25.358374773705705,7.229668271410207,5.572053376570352,5.065859105671236,4.615473487463125,4.453922124410215,4.179774356805278,3.28487771540916,0.010770090870193968
2025-01-24,40.24104669030906,25.336443865953278,7.231792464009983,5.573690535303468,5.0673475364013605,4.616829587668344,4.455230758231502,4.181002441611405,3.285842865215803,0.010773255295789517
2025-02-04,40.240258474713215,25.33790632740065,7.231650812336507,5.573581361458161,5.067248280475228,4.61673915619641,4.455143492052921,4.180920546839728,3.2857785042509455,0.010773044276232607
2025-02-12,40.2773380177174,25.269108650197474,7.238314445162219,5.578717159726191,5.071917516152401,4.620993268485198,4.45924870138718,4.184773072372361,3.288806197659703,0.010782971139867878
2025-02-17,40.270232390839226,25.264650737474113,7.254679228898753,5.577732976447285,5.071022741194562,4.620178044451327,4.458462011923863,4.1840348052105885,3.288225994725117,0.010781068835164317
2025-02-18,40.286026078848366,25.274559347077723,7.257524460563561,5.579920522165256,5.033792296748625,4.621990044190303,4.460210587828106,4.185675752789225,3.2895156126980205,0.010785297090813181
2025-02-20,40.224106857031536,25.389411606918216,7.246369717575628,5.5713442397626185,5.0260554080023345,4.614886091414687,4.45335528846954,4.1792424107444415,3.284459659884657,0.010768720196343139
2025-02-24,39.63433161920251,25.017146131340812,8.606345081447742,5.489655890889834,4.952362211180532,4.547221555026301,4.3880591543942815,4.117965383624793,3.236302146184395,0.010610826708801296
2025-02-25,39.618662658002656,25.046789710024324,8.602942665369444,5.4874856207820555,4.9504043537331,4.545423865114499,4.386324387442905,4.116337395030504,3.2350227126557365,0.010606631844772906
2025-02-26,39.582362065487345,25.046596725729405,8.6118277981925,5.493153104630522,4.955517139197522,4.5501183860882595,4.390854590223905,4.12058875481773,3.2383638492418565,0.010617586390956906
2025-02-27,39.58198000631258,25.047320195323096,8.611744674607902,5.493100083298987,4.955469307267089,4.550074467171222,4.390812208562132,4.120548981831554,3.23833259171817,0.010617483907272686
2025-03-03,39.58809383830164,25.035743005617515,8.613074844550507,5.493948547448659,4.956234728975824,4.550777271599539,4.39149041334457,4.121185441760381,3.2388327845177036,0.010619123883664601
2025-03-04,39.54263889303735,25.149368849765914,8.5964771979454,5.483361548252328,4.94668392000131,4.542007790978999,4.383027883148804,4.113243797133929,3.2325914592139453,0.010598660522012937
2025-03-06,39.54111495538618,25.152253525604895,8.596145897464801,5.483150224442075,4.946493279262978,4.541832746093821,4.382858965205939,4.113085276426501,3.2324668780536214,0.010598252059192202
2025-03-10,39.54416294815996,25.154192365394234,8.596808523964013,5.483572888352298,4.94687457543502,4.542182849357359,4.383196814112564,4.10569391623074,3.232716049977501,0.010599069016319676
2025-03-12,39.547973599993064,25.146979889701242,8.597636950758726,5.484101309882079,4.947351278322719,4.542620554346182,4.383619198498256,4.1060895592000595,3.233027568907815,0.01060009038986169
2025-03-13,39.555978359872654,25.131829165208856,8.599377166831964,5.48521132665778,4.94835265349869,4.543540009464905,4.384506470737347,4.106920657685609,3.233681954127017,0.010602235915170547
2025-03-14,37.09018301762285,26.168105446669344,8.934087820821572,5.698710355110465,5.140955713079797,4.704365005852919,4.5551631357226325,4.337869136942283,3.359545465014164,0.011014903163980867
2025-03-17,37.059382056815714,26.13236722806028,8.926668647702748,5.788027138193275,5.048640438949571,4.6914536302486205,4.551380371934522,4.4343191489148825,3.356755583169998,0.011005756010393436
2025-03-18,37.05567455033479,26.139757117260604,8.925775603080103,5.787448090542299,5.048135361257812,4.690984286353127,4.550925041292467,4.4338755293489145,3.3564197655608323,0.011004654969051909
2025-03-20,37.05901127278294,26.127103203943626,8.926579335198957,5.787969228214074,5.054593006212187,4.691406691632808,4.551334834770237,4.43427478296366,3.3567219983851717,0.011005645896344824
2025-03-21,37.06719673635002,26.123705379160217,8.925418435260706,5.787216503921002,5.053935657356767,4.6907965750882585,4.550742934543931,4.433698106374742,3.3562854573301575,0.011004214614197236
2025-03-25,36.34867178678742,25.578073666563007,8.775948446943573,5.675034849717033,4.948120273461144,4.599868350963383,4.462529564626237,4.3477535789016235,3.291225915436585,1.972773566599992
2025-03-26,35.66468096411008,25.053444563477512,8.610807111567993,6.338270157576037,4.8550090622344015,4.513310367330909,4.378555952439392,4.26593976285148,3.229293299721732,3.090688758690457
2025-03-31,35.66193490515464,25.059215192967898,8.61014410874999,6.3377821323629195,4.854635243073434,4.512962857805578,4.378218818545014,4.265611300020115,3.2290446551370686,3.0904507861833466
2025-04-02,35.64478161282223,25.095261503770537,8.606002653180788,6.334733676637098,4.852300176910786,4.510792135117897,4.376112907368589,4.263559552749525,3.2274914935637757,3.088964287878773
2025-04-07,35.68116620299351,25.018802115081463,8.6147872736885,6.341199887909542,4.8572531867298,4.515396548885018,4.380579846636371,4.267911602614288,3.2307859717443455,3.092117363717166
2025-04-08,35.688727031757026,25.02217723099091,8.59734913463048,6.342543586325535,4.8582824372704625,4.51635336010333,4.381508090234601,4.268815971844308,3.2314705743541636,3.092772582489186
2025-04-15,35.668026853974524,25.014490768825702,8.58547914052622,6.350862743244794,4.8646547725021625,4.522277206237637,4.387255067429092,4.274415137139093,3.235709112161926,3.096829197958851
2025-04-16,35.617939760973975,25.118728071062517,8.573654744259109,6.342115984154822,4.857954901150634,4.516048876188606,4.381212697330341,4.2685281764273615,3.2312527147819936,3.0925640736706357
2025-04-17,35.589490023837314,25.192012140960635,8.566806559737165,6.337050235438017,4.854074622255027,4.512441693844929,4.377713215035314,4.251645852720601,3.2286717600447297,3.090093896126268
2025-04-22,35.59010987001714,25.19176970890268,8.566724118186533,6.336989251657867,4.854027909698144,4.512398268948175,4.377671086680582,4.251604937558763,3.2286406893412516,3.09006415900887
2025-04-23,35.60141585491819,25.198809788536273,8.569445527417509,6.33900233633389,4.85556989893214,4.513831731977162,4.379061750642805,4.22215098666066,3.2296663384054978,3.091045786175873
2025-04-24,35.605186112985784,25.190888199349764,8.570353048097761,6.3396736488119245,4.856084113076287,4.514309755395462,4.379525501662179,4.222598120529856,3.230008366251178,3.091373133839801
2025-04-28,35.60792862046356,25.18705162730824,8.571013183878176,6.340161965382812,4.856458155412438,4.5127318347379255,4.379862836830131,4.2229233682868665,3.230257159280081,3.0916112484197735
2025-04-29,34.90188359833504,25.37452357382412,8.74655921161709,6.384668263884108,4.948723890488154,4.540531735728061,4.410608342051452,4.326255093918131,3.25293272973898,3.113313560414863
2025-04-30,34.90120680979293,25.37597064951711,8.746389605554409,6.384544457662762,4.94862792891583,4.5404436894813545,4.410522815172043,4.326171202747342,3.252869651550276,3.1132531896059423
2025-05-02,34.90459101500344,25.36873470978777,8.747237701651416,6.385163536789111,4.949107773997209,4.5408839548646025,4.410950482741635,4.32659069113941,3.253185066959372,3.1135550670660344
