date,HEAD & SHOULDERS SECURITIES LTD,ASTRUM CAPITAL MANAGEMENT LTD,YELLOW RIVER SECURITIES LTD,WATON SECURITIES INTERNATIONAL LIMITED,FUTU SECURITIES INTERNATIONAL,INTERACTIVE BROKERS HONG KONG LTD,PHILLIP SECURITIES (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,UOB KAY HIAN (HONG KONG) LTD,ADVENT SECURITIES (HONG KONG) LTD
2024-05-24,6.216202929898731,82.19447448628453,0.0,0.0,8.130960574181497,1.2363582735227607,1.5681840526988498,0.653819683413627,0.0,0.0
2024-06-11,6.216050141329728,82.19245422145754,0.0,0.0,8.130760722625046,1.2387857932899102,1.5681455081725453,0.6538036131252305,0.0,0.0
2024-06-12,6.216050141329728,82.19245422145754,0.0,0.0,8.125844905985007,1.2437016099299496,1.5681455081725453,0.6538036131252305,0.0,0.0
2024-06-18,6.214217264171806,82.16821878762562,0.0,0.0,8.05219057915817,1.3440794161731824,1.5676831216060152,0.6536108312652038,0.0,0.0
2024-07-12,6.211775108687643,82.13592709945226,0.0,0.0,8.0883255962469,1.3435511998624519,1.5670670301869183,0.6533539655638249,0.0,0.0
2024-07-17,6.21208027314485,82.13996217238584,0.0,0.0,8.083810272407948,1.3436172041954262,1.5671440151310456,0.6533860627348874,0.0,0.0
2024-07-22,6.211622537702019,82.1339097116471,0.0,0.0,8.09058309181117,1.3435182001277202,1.5670285405511617,0.6533379181608292,0.0,0.0
2024-07-24,6.211469974210979,82.13189242293994,0.0,0.0,8.092840476482868,1.3434852020139998,1.5669900528060912,0.6533218715461132,0.0,0.0
2024-07-31,6.211469974210979,82.13189242293994,0.0,0.0,8.272135576568832,1.3434852020139998,1.3876949527201277,0.6533218715461132,0.0,0.0
2024-08-01,6.21635572597891,82.19649485042892,0.0,0.0,8.155740727085023,1.3445419462674828,1.418282820834255,0.6685839294054028,0.0,0.0
2024-08-02,6.216202929898731,82.19447448628453,0.0,0.0,8.155540261527873,1.3445088978468194,1.4084160849473994,0.6808573394946416,0.0,0.0
2024-08-05,6.216050141329728,82.19245422145754,0.0,0.0,8.155339805825243,1.3444758510507557,1.4108393756912867,0.6808406046454467,0.0,0.0
2024-08-06,6.217272660225681,82.2086191213708,0.0,0.0,8.159402119133663,1.3447402709147676,1.3889913218772278,0.6809745064778622,0.0,0.0
2024-08-07,6.216508529570818,82.19851531389804,0.0,0.0,8.160857381642987,1.3445749963128657,1.3888206086229782,0.6907231699523131,0.0,0.0
2024-08-14,6.218648568899381,82.2268122356644,0.0,0.0,8.104652306481755,1.345037867610898,1.3892987115176552,0.7155503098259073,0.0,0.0
2024-08-15,6.218954409088673,82.23085624354498,0.0,0.0,8.100132789062116,1.3451040180986573,1.3893670388039148,0.7155855014016623,0.0,0.0
2024-08-16,6.217578365089121,82.21266133988937,0.0,0.0,8.095881991395206,1.3448063921327598,1.389059618930547,0.7400122925629994,0.0,0.0
2024-08-19,6.215744586723032,82.18841398972646,0.0,0.0,8.083663086489542,1.3444097623319489,1.3886499373264187,0.7791186374026102,0.0,0.0
2024-08-20,6.218495660085077,82.22479038087978,0.0,0.0,7.875777619316924,1.4064766775676805,1.3794290491529173,0.895030612997615,0.0,0.0
2024-08-21,6.216202929898731,82.19447448628453,0.0,0.0,7.435355422279029,1.5558942090256611,1.378920460131747,1.2191524923802968,0.0,0.0
2024-08-22,6.21116486971044,82.12785814279047,0.0,0.0,7.367929857307759,1.6774320308470665,1.3728909300783456,1.2427241692659086,0.0,0.0
2024-08-23,6.211012328699838,82.12584115133356,0.0,0.0,7.360381158210128,1.6749349182179871,1.37285721302618,1.254973230512304,0.0,0.0
2024-08-26,6.211622537702019,82.1339097116471,0.0,0.0,7.351279658102864,1.6750994743822762,1.3729920911725697,1.2550965269931718,0.0,0.0
2024-08-27,6.21314858490566,82.15408805031447,0.0,0.0,7.357999213836478,1.6755110062893084,1.3733294025157232,1.2259237421383649,0.0,0.0
2024-08-29,6.121559799578826,80.94304456224432,0.0,0.0,7.242272408200809,1.64597100186382,1.3530849853556992,1.22479606903396,1.4692711737225572,0.0
2024-08-30,6.125859897296774,80.99990311016374,0.0,0.0,7.232826276523592,1.6447049704485999,1.3491909698672608,1.2498788877046798,1.3976358879953494,0.0
2024-09-02,6.126305079818803,81.00578958843052,0.0,0.0,7.233351905234854,1.6448244955306315,1.3492890191613574,1.2499697197257817,1.3904701920980596,0.0
2024-09-03,6.127195639006663,81.0175651120533,0.0,0.0,7.231980617807389,1.6450635978195034,1.3470623864324651,1.245305875227135,1.3858267716535433,0.0
2024-09-04,6.129571729804406,81.04898325213892,0.0,0.0,7.234785137788119,1.645701543905572,1.3475847693836496,1.2506362248236749,1.342737342155651,0.0
2024-09-05,6.131949664185438,81.08042576922145,0.0,0.0,7.23759183376573,1.6463399849671458,1.348107557646146,1.2220255558519022,1.333559634362195,0.0
2024-09-09,6.131652321493514,81.07649412049945,0.0,0.0,7.249363559219299,1.6462601527457872,1.3480421869317492,1.214692690023033,1.333494969087162,0.0
2024-09-10,6.134924677971036,81.11976323896853,0.0,0.0,7.238677437352934,1.6350095820294497,1.3463357834218763,1.2371734226038862,1.2881158576522815,0.0
2024-09-11,6.134775858723074,81.11779545895594,0.0,0.0,7.2409276149815645,1.6349699204346984,1.3463031243935573,1.2371434116048903,1.2880846109062682,0.0
2024-09-12,6.136413267658263,81.13944629121879,0.0,0.0,7.238007424841676,1.6354063038361681,1.3442360420255743,1.2180622619076507,1.2884284085118773,0.0
2024-09-13,6.135966614906832,81.13354037267081,0.0,0.0,7.259316770186336,1.6352872670807452,1.344138198757764,1.217973602484472,1.2737771739130435,0.0
2024-09-16,6.136859985440427,81.14535306964329,0.0,0.0,7.257947100218394,1.6355253579228342,1.3443338995389469,1.2181509342392622,1.2618296529968454,0.0
2024-09-17,6.1384985072453215,81.16701861695672,0.0,0.0,7.262312192043496,1.6359620379135416,1.342265588970606,1.203912716328066,1.2500303405422462,0.0
2024-09-19,6.138796514309294,81.17095905041629,0.0,0.0,7.257810034711265,1.636041459329563,1.3423307522392407,1.2161079690268708,1.2379542199674733,0.0
2024-09-20,6.136711072286525,81.14338404794836,0.0,0.0,7.252917910266676,1.6379122079056563,1.3394482055761812,1.2642255708427361,1.2254009851738614,0.0
2024-09-23,6.137157833430402,63.21345369831101,17.9358377014172,0.0,7.251019219569016,1.6356047369442825,1.337119006018249,1.2643176082314114,1.2254901960784315,0.0
2024-09-24,6.140286983757011,63.24568431786729,17.944982640153444,0.0,7.262000145677034,1.6364386821084325,1.337800762376478,1.2115473328963022,1.221259135164008,0.0
2024-09-25,6.141778177137723,63.26104378657988,17.949340651334484,0.0,7.251621050586493,1.6368360978215992,1.33812565267018,1.199698861014644,1.2215557228549918,0.0
2024-09-26,5.13283675996022,52.86882750502324,31.409957175620544,0.0,6.078626372511214,1.3699742241886708,1.1162752937833615,1.002618172961783,1.020884495950965,0.0
2024-09-27,5.1342956331079845,52.883854071502526,31.41888462553546,0.0,6.051931705138356,1.3703636031427004,1.116592565523682,1.0029031406703617,1.021174655378931,0.0
2024-09-30,5.125658694770977,52.7948925820835,31.366031617349005,0.0,6.1917308471828125,1.3680583704904743,1.1126874746655857,1.0275638427239562,1.0133765707336846,0.0
2024-10-02,6.023006025387601,62.03767653433042,19.255042987449094,0.0,7.385267570077877,1.607563885779609,1.3051037176403344,1.1955512157946129,1.190788063540451,0.0
2024-10-03,6.028605482717521,62.095351609058405,19.27294398092968,0.0,7.299165673420739,1.6090584028605484,1.306317044100119,1.1966626936829559,1.1918951132300357,0.0
2024-10-04,6.034359341445956,62.1546170365068,19.291338582677163,0.0,7.329992841803866,1.6105941302791698,1.3075638272488666,1.078501550942496,1.193032689095681,0.0
2024-10-07,6.0370962736626,62.182807763003986,19.3000883244611,0.0,7.287961614666635,1.611324628201762,1.308156883340097,1.0789907139958463,1.1935737986679718,0.0
2024-10-08,6.038970342423229,62.202110893547925,19.306079564449114,0.0,7.244854100004776,1.6118248244901858,1.3085629686231435,1.093652992024452,1.1939443144371746,0.0
2024-10-09,6.042000143345199,62.2333182024512,19.31576558281769,0.0,7.207874429605562,1.6126334902166903,1.309219485390735,1.0846453400864848,1.194543326086437,0.0
2024-10-10,6.045321986900607,62.267533585122145,19.326385236888655,0.0,7.159248458191901,1.6135201032652864,1.3075488836831286,1.085241669455467,1.1952000764928048,0.0
2024-10-14,5.552750027445383,57.193983971895925,25.906246569327042,0.0,6.569327039192007,1.4820507190690526,1.2010099901196618,0.9968163354923701,1.0978153474585575,0.0
2024-10-15,5.554213427623921,57.20905716732919,25.913074034216944,0.0,6.533722794456767,1.482441306305317,1.2013265104429753,1.0080600882876156,1.0981046713372717,0.0
2024-10-16,5.555189456342669,57.21911037891269,25.917627677100498,0.0,6.521691378363537,1.4827018121911038,1.1993410214168039,1.0060406370126305,1.098297638660077,0.0
2024-10-17,5.555677599349751,57.22413830979109,25.919905098745634,0.0,6.513477296192965,1.4828320994705741,1.199446409349531,1.0061290393444784,1.0983941477559809,0.0
2024-10-18,5.5561658281521185,57.229167124371116,25.922182920667,0.0,6.514049695718082,1.482962409649142,1.1995518158050837,0.9974295318232749,1.0984906738141793,0.0
2024-10-21,5.556287898760876,57.2304244661218,25.922752438702872,0.0,6.5119957817031375,1.4829949907724758,1.1995781703137358,0.9974514456454873,1.0985148079796117,0.0
2024-10-22,5.56203127405485,57.28958191295168,25.9495480437221,0.0,6.417559216169258,1.4845279201214014,1.1986188392091315,0.9984824825705426,1.099650311201038,0.0
2024-10-23,5.562520620257341,57.294622236885516,25.95183107885186,0.0,6.409325855053338,1.4846585285384362,1.198724293412515,0.9985703288243704,1.0997470581766193,0.0
2024-10-24,5.560930559831127,57.278244425876245,25.944412683055546,0.0,6.42508465631734,1.4842341351862438,1.1983816350763006,1.0092792119266458,1.099432692730551,0.0
2024-10-25,5.561297416162727,57.28202308960968,25.946124244090157,0.0,6.4189114898295765,1.4821330401319406,1.1984606926882901,1.0115448048378228,1.0995052226498077,0.0
2024-10-28,5.561297416162727,57.28202308960968,25.946124244090157,0.0,6.407916437603078,1.4821330401319406,1.1984606926882901,1.022539857064321,1.0995052226498077,0.0
2024-10-29,5.56239827563454,57.29336207275767,25.951260282408832,0.0,6.389389873751814,1.482426428540008,1.198697928122113,1.022742268948225,1.0997228698368011,0.0
2024-10-30,5.5631324241091065,57.3009238891333,25.95468543774747,0.0,6.3770347558293,1.482622085349758,1.1966564012318521,1.0250769907611086,1.0998680158380993,0.0
2024-10-31,5.563377183334066,57.3034449381847,25.95582735712086,0.0,6.372915658409961,1.482687315764002,1.1967090501121915,1.0251220907211052,1.0999164063531173,0.0
2024-11-01,5.56729626205257,57.343811913881915,25.974111742174085,0.0,6.306960771364417,1.4837317835600758,1.1975520626953726,1.025844230176551,1.1006912340950117,0.0
2024-11-05,5.5304074001180865,56.96385226005379,25.802007478842746,0.0,6.9277701239913405,1.4739005882481577,1.189617091998513,1.0190469942487264,1.0933980624986332,0.0
2024-11-07,5.5302864640279905,56.96260660397988,25.80144325388148,0.0,6.925431882790291,1.4738683577520226,1.1895910780669146,1.0233982068663896,1.0933741526350318,0.0
2024-11-08,5.530528341497551,56.96509797060882,25.802571728481453,0.0,6.916987403778867,1.4739328201539539,1.1896431070678797,1.027816655003499,1.0934219734079775,0.0
2024-11-11,5.5307702401259675,56.96758955517649,25.803700301797665,0.0,6.919476884048463,1.4739972881949,1.1853212614267594,1.0256746708655906,1.0934697983641692,0.0
2024-11-12,5.530891197375616,56.96883542919628,25.804264625478403,0.0,6.917441224712959,1.474029524330235,1.1853471842536907,1.025697102241662,1.0934937124111537,0.0
2024-11-13,5.529802772554336,56.95762452442384,25.799186600778413,0.0,6.937945510998382,1.473739449862247,1.1829273625748895,1.0254952551712075,1.0932785236366818,0.0
2024-11-14,5.5304074001180865,56.96385226005379,25.802007478842746,0.0,6.9277701239913405,1.4739005882481577,1.183056703623521,1.025607382623718,1.0933980624986332,0.0
2024-11-15,5.530528341497551,56.96509797060882,25.802571728481453,0.0,6.932295311406578,1.4739328201539539,1.1830825752274317,1.019069279216235,1.0934219734079775,0.0
2024-11-18,5.530891197375616,56.96883542919628,25.804264625478403,0.0,6.926189174412248,1.474029524330235,1.1831601968288683,1.0191361399671952,1.0934937124111537,0.0
2024-11-19,5.531133127747523,56.97132734072567,25.805393346893247,0.0,6.9243050543490146,1.4740940008310917,1.1810248671347023,1.0191807186755026,1.093541543643243,0.0
2024-11-21,5.531133127747523,56.97132734072567,25.805393346893247,0.0,6.9199308881744415,1.4740940008310917,1.1810248671347023,1.0235548848500755,1.093541543643243,0.0
2024-11-22,5.53137507928523,56.973819470265305,25.806522167056713,0.0,6.918046411933247,1.4741584829728134,1.1788893506266267,1.0235996588001137,1.0935893790599507,0.0
2024-11-25,5.531859045869152,56.97880438348973,25.808780103681343,0.0,6.909902224555417,1.4742874641818142,1.1789924973204717,1.0236892184526545,1.0936850624494172,0.0
2024-11-26,5.532706191205426,56.98753008094509,25.81273244366659,0.0,6.895646466856268,1.474513235615839,1.1791730474732005,1.0238459855611464,1.0938525486764383,0.0
2024-11-28,5.532585154557984,56.9862833891186,25.812167749557,0.0,6.897683270985103,1.4744809783203168,1.1791472512086807,1.0238235873203387,1.0938286189319857,0.0
2024-11-29,5.532585154557984,56.9862833891186,25.812167749557,0.0,6.895495613747238,1.4744809783203168,1.1791472512086807,1.0260112445582026,1.0938286189319857,0.0
2024-12-02,5.532827233148833,56.98877682732066,25.81329716248441,0.0,6.891421820648012,1.474545494322781,1.1791988448664377,1.0260561377409263,1.0938764794679385,0.0
2024-12-04,5.534643498052261,57.007484571278496,25.821770910841686,0.0,6.863045476430166,1.4750295443603099,1.1795859412614347,1.0242044907427672,1.0942355670328707,0.0
2024-12-05,5.534522376627639,57.006237006237,25.821205821205822,0.0,6.862895283947916,1.4749972644709488,1.179560126928548,1.0263705000547105,1.09421162052741,0.0
2024-12-06,5.534643498052261,57.007484571278496,25.821770910841686,0.0,6.863045476430166,1.4750295443603099,1.177397470127369,1.0263929618768328,1.0942355670328707,0.0
2024-12-09,5.535006894136701,57.011227594055725,25.823466328160904,0.0,6.86130747849686,1.4751263925061828,1.177474776214134,1.0220831235910792,1.0943074128384145,0.0
2024-12-10,5.535612660333582,57.017467057741975,25.82629251849582,0.0,6.848925272512367,1.4752878343475024,1.166659370485488,1.0353281092676092,1.0944271768156548,0.0
2024-12-11,5.534401260504201,57.00498949579832,25.82064075630252,0.0,6.851803221288516,1.4749649859943976,1.1664040616246498,1.052608543417367,1.094187675070028,0.0
2024-12-12,5.534643498052261,57.007484571278496,25.821770910841686,0.0,6.847726178491706,1.4750295443603099,1.1664551144570403,1.0526546154856218,1.0942355670328707,0.0
2024-12-13,5.535491496486966,57.0162190557489,25.82572723094097,0.0,6.837831330575438,1.475255543152319,1.166633834570009,1.0484382866023159,1.0944032219230853,0.0
2024-12-16,5.536339754816113,57.02495621716287,25.82968476357268,0.0,6.8213660245183885,1.473292469352014,1.1668126094570928,1.0529772329246936,1.094570928196147,0.0
2024-12-19,5.5374307547459,57.036193645858425,25.834774802391014,0.0,6.8073832410063275,1.473582798712531,1.1670425434082898,1.0488055877909397,1.0947866260865757,0.0
2024-12-20,5.53779451694841,57.039940439695194,25.836471927826928,0.0,6.805640711220111,1.473679600595603,1.1671192081983008,1.0444950512393798,1.0948585442760794,0.0
2024-12-23,5.537915781636631,57.04118948036876,25.837037685856306,0.0,6.80359997372282,1.4737118707162722,1.1671447653666762,1.0445179232268378,1.0948825191057,0.0
2024-12-27,5.538522184748807,57.04743550435811,25.839866847707064,0.0,6.793394945468879,1.4738732425211336,1.1672725679996496,1.044632298191056,1.0950024090052999,0.0
2024-12-30,5.541070528691308,57.07368374926053,25.85175609649219,0.0,6.792138647268903,1.4351131657939133,1.1656186323700182,1.0451129466926667,1.0955062334304682,0.0
2025-01-02,5.542041943330484,57.08368943527711,25.856288212477814,0.0,6.791137992242456,1.4200249819209783,1.165822978984507,1.0452961672473868,1.0956982885192734,0.0
2025-01-03,5.549094898518925,57.15633571036752,25.889193636862313,0.0,6.830499177180471,1.2572682391662096,1.1673066374108612,1.0532089961601754,1.0970927043335161,0.0
2025-01-07,5.5489731437598735,57.15508162190627,25.888625592417064,0.0,6.832543443917852,1.2572406529752502,1.1672810251009302,1.05318588730911,1.0970686326136563,0.0
2025-01-08,5.549703752468729,57.16260697827518,25.892034233048054,0.0,6.820276497695852,1.2574061882817642,1.1674347158218126,1.053324555628703,1.097213078779899,0.0
2025-01-10,5.549947331460674,57.16511587078652,25.893170646067414,0.0,6.820575842696629,1.2574613764044944,1.1674859550561798,1.0489817415730338,1.0972612359550562,0.0
2025-01-13,80.92187513854284,11.548487777196513,5.230934288576976,0.0,1.376561654888678,0.2540321508055435,0.23585533024179606,0.2105851162873179,0.22166854346033463,0.0
2025-01-14,80.92259265827273,11.548590175563044,5.230980670331619,0.0,1.375687178577762,0.25403440326298987,0.2358574215286398,0.21058698350771413,0.22167050895548854,0.0
2025-01-15,80.92366896172585,11.548743776517687,5.231050244505823,0.0,1.3752621288632143,0.25403778202405597,0.2349738646993886,0.21058978440039547,0.22167345726357418,0.0
2025-01-16,80.92402773590594,11.548794977743885,5.2310734363085,0.0,1.3748248771923604,0.25403890829771764,0.2349749064533863,0.2105907180478462,0.22167444005036444,0.0
2025-01-17,80.92653924424404,11.549153399039676,5.231235784685367,0.0,1.3713206442945878,0.2540467924929838,0.2349821989900199,0.21104061645141411,0.22168131980190559,0.0
2025-01-23,80.9053756958973,11.546133115846956,5.229867735186695,0.0,1.371405269316691,0.28057515690932944,0.2349207474912237,0.21009893266196233,0.2216233466898337,0.0
2025-01-27,80.90609292306056,11.54623547246084,5.229914098029307,0.0,1.3714174268414847,0.2805776442115901,0.23403632882104197,0.21010079519161723,0.2216253113835625,0.0
2025-02-03,80.90681016294037,11.546337830889524,5.229960461693942,0.0,1.3705430754773853,0.2805801315579511,0.2340384035744047,0.21010265775429512,0.22162727611212568,0.0
2025-02-04,80.90824468085106,11.54654255319149,5.230053191489362,0.0,1.3687943262411346,0.28058510638297873,0.23404255319148937,0.2101063829787234,0.22163120567375888,0.0
2025-02-06,80.90932060266759,11.546696099682178,5.230122740993896,0.0,1.3674827236177787,0.2805888376175215,0.23404566550087103,0.21010917698373646,0.2216341529364309,0.0
2025-02-07,80.90896195888261,11.546644917064867,5.230099557620192,0.0,1.3679199283681593,0.2805875938616477,0.23404462805521326,0.21010824564047553,0.22163317050683073,0.0
2025-02-10,80.90932060266759,11.546696099682178,5.230122740993896,0.0,1.3674827236177787,0.2805888376175215,0.23404566550087103,0.21010917698373646,0.2216341529364309,0.0
2025-02-12,80.90967924963208,11.546747282753241,5.23014592457313,0.0,1.36748878526215,0.2805900813844217,0.23404670295572616,0.2096668380645047,0.2216351353747407,0.0
2025-02-19,80.91003789977614,11.546798466278064,5.230169108357898,0.0,1.3674948469602606,0.2805913251623484,0.23404774041977883,0.20922449522374165,0.2216361178217602,0.0
2025-02-20,80.91147253214889,11.54700320491509,5.230261845552349,0.0,1.367962374385503,0.28059630038432387,0.2340518903679668,0.2070118045489403,0.22164004769693826,0.0
2025-02-21,80.91183119819141,11.547054390708809,5.230285030364821,0.0,1.3670818741965514,0.28059754421738553,0.23405292787800877,0.2074560042555078,0.2216410301875083,0.0
2025-02-25,80.91218986741376,11.547105576956323,5.230308215382842,0.0,1.3662013662013661,0.28059878806147465,0.234053965397249,0.2079002079002079,0.2216420126867888,0.0
2025-02-27,80.91183119819141,11.547054390708809,5.230285030364821,0.0,1.3661953100758013,0.28059754421738553,0.23405292787800877,0.2083425683762578,0.2216410301875083,0.0
2025-02-28,80.91183119819141,11.547054390708809,5.230285030364821,0.0,1.3573296688683008,0.28059754421738553,0.23405292787800877,0.21720820958375814,0.2216410301875083,0.0
2025-03-04,80.91111386928614,11.546952019575162,5.230238660945424,0.0,1.3551012447249904,0.28059505656228945,0.23405085286712293,0.2203092308237881,0.22163906521507856,0.0
2025-03-06,80.91147253214889,11.54700320491509,5.230261845552349,0.0,1.3537774113328989,0.28059630038432387,0.2340518903679668,0.2211967676015444,0.22164004769693826,0.0
2025-03-07,80.91111386928614,11.546952019575162,5.230238660945424,0.0,1.3524415759424093,0.28059505656228945,0.23405085286712293,0.22296889960636904,0.22163906521507856,0.0
2025-03-10,80.91111386928614,11.546952019575162,5.230238660945424,0.0,1.3502251852902585,0.28059505656228945,0.23405085286712293,0.2251852902585198,0.22163906521507856,0.0
2025-03-12,80.91075520960314,11.54690083468902,5.230215476544042,0.0,1.3466729907399608,0.2805938127512822,0.2340498153754771,0.22917377755515464,0.22163808274192906,0.0
2025-03-13,80.91075520960314,11.54690083468902,5.230215476544042,0.0,1.3457864384089933,0.2805938127512822,0.2340498153754771,0.23006032988612235,0.22163808274192906,0.0
2025-03-17,80.91075520960314,11.54690083468902,5.230215476544042,0.0,1.3453431622435092,0.2805938127512822,0.2340498153754771,0.23050360605160622,0.22163808274192906,0.0
2025-03-18,80.9132658941601,11.54725913842171,5.230377771670228,0.0,1.3431684590355784,0.28060251965990796,0.23361378808968639,0.23006746872589612,0.22164496023689412,0.0
2025-03-25,80.9132658941601,11.54725913842171,5.230377771670228,0.0,1.3427251691151048,0.28060251965990796,0.23361378808968639,0.2305107586463699,0.22164496023689412,0.0
2025-03-31,80.917929007461,11.547924618637868,5.230679203628094,0.0,1.3388127125143523,0.28061869106675,0.2336272514884317,0.22875078134351184,0.2216577338599921,0.0
2025-04-07,80.91864645721303,11.548027007017746,5.230725580859242,0.0,1.338824582947276,0.2801778597426088,0.233186003519956,0.2287528095366869,0.2216596991634563,0.0
2025-04-11,80.91900518685996,11.548078201888549,5.230748769783216,0.0,1.3392738396063306,0.27929245910360423,0.23318703728332665,0.22875382364676156,0.22166068182825732,0.0
2025-04-17,80.7428935424795,11.522945032778619,5.219364599092285,0.0,1.3363590519415027,0.2786846086471853,0.23267953039431663,0.22825596517769461,0.22117826083109943,0.21763940865780185
2025-04-23,80.89065449277906,11.434528773978316,5.179316096747289,0.0,1.3261050875729774,0.2765462446775822,0.23089416619112416,0.22650454325973396,0.21948114656950968,0.21596944822439754
2025-04-24,80.89136465795758,11.434629161399073,5.179361567635904,0.0,1.3252387975839302,0.27654867256637167,0.2308961932855738,0.22650653181626634,0.21948307346537438,0.21597134428992834
2025-04-28,80.89100957380964,11.434578967468362,5.179338832091796,0.0,1.3256719444798055,0.27654745861664815,0.23089517973389986,0.22650553753363564,0.21948211001321283,0.21597039625300143
2025-04-29,80.89100957380964,11.434578967468362,3.5490257189136516,1.630313113178145,1.3256719444798055,0.27654745861664815,0.23089517973389986,0.22650553753363564,0.21948211001321283,0.21597039625300143
2025-04-30,80.88674880717757,11.433976674670026,3.1939549031915404,1.9851111179390837,1.332186233929269,0.2765328920512157,0.23088301780784035,0.22517678352741843,0.21947054924699652,0.2159590204590446
2025-05-02,80.88568368565208,11.433826111384226,3.193912845003161,1.9850849778776598,1.333485497577077,0.2765292506496243,0.2308799775265117,0.22517381838612263,0.21946765924573353,0.2159561766978018
