date,NANYANG COMMERCIAL BANK LTD,BOCI SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,HANG SENG BANK LTD,CITIBANK N.A.,STANDARD CHARTERED BANK (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD,BANK OF CHINA (HONG KONG) LTD
2024-09-20,35.342530909483166,16.39724026878124,13.46715824202336,10.181905265897683,7.754573367427177,5.974990513571952,5.850629878195562,5.030971554619862
2024-09-23,35.342530909483166,16.39724026878124,13.40986151533952,10.181905265897683,7.754573367427177,5.974990513571952,5.907926604879404,5.030971554619862
2024-09-27,35.341180953492646,16.396613953909064,13.405529671580831,10.181516354191169,7.754277170960715,5.982401562444974,5.907700943595208,5.030779389825391
2024-09-30,35.342530909483166,16.45453699546508,13.306727407308601,10.181905265897683,7.754573367427177,5.982630077129798,5.907926604879404,5.06916937240909
2024-10-02,35.391198104798946,16.132941388962905,13.397726762431942,10.215051110589375,7.860877573191599,5.990868248505002,5.916061908452524,5.095274903067707
2024-10-03,35.50040319886662,16.139114667584213,13.268925723169328,10.218959905341443,7.863885542184811,5.993160657433411,5.918325692695041,5.097224612725135
2024-10-04,35.63948106373312,16.14838344888486,13.046823964586643,10.224828709574735,7.891374031883753,6.027232185485647,5.921724619317812,5.10015197653342
2024-10-08,35.7915411808915,16.14962009083451,12.829570310821822,10.225611726162757,7.895807348808451,6.035351742687173,5.9221781045289905,5.150319495264796
2024-10-09,36.00843133976837,16.17997709485518,12.481575721129595,10.24483316509067,7.9106493732081615,6.054368991034279,5.933310229217939,5.186854085695809
2024-10-10,36.02778067566032,16.188671497801487,12.484444511997733,10.250338284605535,7.914900205753499,6.057622340732184,5.936498527299934,5.139743956149318
2024-10-14,36.037463143809,16.193022204206585,12.487799707185294,10.253093063614752,7.890152329836486,6.059250327088018,5.938093961623874,5.1411252626359945
2024-10-18,36.041614366360655,16.194887508617313,12.489238200110231,10.254274136516027,7.891061211190229,6.059948303427349,5.9387779817356385,5.130198292042554
2024-10-22,36.15287748325113,16.201730636305243,12.317813352275804,10.2586070661042,7.894395568371328,6.062508926340015,5.941287404293694,5.170779563058585
2024-10-23,36.17069479616,16.201108294825907,12.24819853307503,10.25821301210832,7.947869180585973,6.062276053021825,5.941059187341113,5.170580942881839
2024-10-25,36.24013222229409,16.219023443431364,12.209721202071355,10.245265496133223,7.964308543341188,6.0546244848637745,5.933560614378522,5.1333639934864825
2024-10-29,36.29164645555108,16.24207828638118,12.088771829829694,10.259828825905593,7.975629562964287,6.063230947337024,5.941994988283636,5.1368191037475075
2024-11-04,36.29652700659105,16.244262543636328,12.090397544661846,10.261208581941393,7.95941167235446,6.067888664471469,5.942794076025634,5.13750991031782
2024-11-06,36.297921690860285,16.244886725047152,12.090862114929445,10.26160286611602,7.955875037550568,6.068121821458259,5.943022426286573,5.137707317751696
2024-11-07,36.299316482314374,16.245510954427825,12.087484100196182,10.261997180592337,7.956180751651962,6.068354996363728,5.943250794096781,5.1379047403568086
2024-11-11,36.3244410711936,16.256755292432416,12.026635411202363,10.26910002674008,7.961687625880059,6.07255521111243,5.947364417913377,5.141460943525675
2024-11-12,36.30497555337512,16.248043632996417,12.020190585652696,10.26359702810733,8.011009056758764,6.069301054181731,5.944177348143385,5.13870574078455
2024-11-13,36.28963395912223,16.241177607361603,12.05736870016478,10.25925988316286,8.007623800368098,6.066736316077583,5.941665484255518,5.136534249487325
2024-11-14,36.27012703605755,16.2324474172907,12.09312228891935,10.25374517906122,8.003319427896868,6.063475237205729,5.938471635245963,5.14529177832262
2024-11-18,36.07344976722,16.14442585008174,12.569803404567626,10.198143537656183,7.9599208755524415,6.030595623960034,5.906269862665228,5.117391078296761
2024-11-19,36.0514225752432,16.134567730887436,12.562128023518968,10.191916341007111,8.012306066178033,6.0307295967944246,5.902663372546562,5.114266293824265
2024-11-20,36.06794044614704,16.141960191096512,12.464794240446459,10.19658602520701,8.07324901775332,6.033492728061378,5.9053678270344,5.116609524253881
2024-11-21,36.31569657790956,16.16726895502783,12.071333335971971,10.212573116338586,8.143268663936286,6.050600788352529,5.914626774429428,5.124631788033809
2024-11-22,36.513217109379305,16.173453867819706,11.827288829646857,10.216480014546372,8.173162970965079,6.052915492111001,5.916889460285531,5.126592255246152
2024-11-25,36.64340444840482,16.180262739850065,11.65621739296252,10.220781056586514,8.184258170265018,6.055463712629215,5.919380415123139,5.140232064178715
2024-11-27,36.70256255919194,16.16417827217855,11.644630186076963,10.210620787552228,8.179945749640043,6.049444100223172,5.91349608033493,5.135122264802174
2024-12-03,36.70115933340265,16.163560277405633,11.640361747761242,10.210230411365535,8.187279484078696,6.049212815664809,5.913269993390962,5.134925936930475
2024-12-04,36.699756214906536,16.162942329885716,11.643739816601384,10.20984006502771,8.1869664769834,6.048981548790882,5.91304392373401,5.13472962407036
2024-12-10,36.70396589228672,16.164796314209884,11.633604835112322,10.211011193591215,8.187905570076788,6.049675402468,5.913722184567897,5.135318607687179
2024-12-13,36.71660072091828,16.170360820015432,11.603185935340726,10.214526191860465,8.19072414243578,6.051757918897181,5.915757900996906,5.137086369535231
2024-12-17,36.723623829586316,16.173453867819706,11.440905579812156,10.216480014546372,8.261151235778922,6.091171259421367,5.916889460285531,5.176324752749629
2024-12-18,36.72643382539945,16.174691418282137,11.426477530219156,10.217261752922711,8.269435096410668,6.0916373399426,5.917342205218528,5.176720831604758
2024-12-19,36.72643382539945,16.174691418282137,11.346134271681379,10.217261752922711,8.334474877131724,6.106940817759319,5.917342205218528,5.176720831604758
2024-12-20,36.72643382539945,16.174691418282137,11.264834545780058,10.217261752922711,8.392819386307968,6.129896034484398,5.917342205218528,5.176720831604758
2024-12-23,36.72783898457234,16.175310264536666,11.192571239314821,10.217652666975031,8.454356750227298,6.137782596942298,5.917568603668165,5.176918893763382
2024-12-27,36.72924425127257,16.17592915814732,11.17386867413665,10.218043610941363,8.4546802276314,6.153322087349792,5.917795019442548,5.177116971078365
2024-12-30,36.7376781102394,16.179643514594297,11.115201792494059,10.220389903125925,8.460448652794575,6.189178395382645,5.9191538780198485,5.17830575334925
2025-01-03,36.741017582851335,16.181114251972573,11.06262872823778,10.221318941484375,8.463609829568487,6.231842270097709,5.919691931954618,5.1787764638331195
2025-01-06,36.76705111493368,16.192579681748896,10.850236572868841,10.228561447329156,8.542378790097635,6.351160977234092,5.923886439890621,5.144144975897081
2025-01-09,36.78536703045905,16.200646195450567,10.779001565931175,10.233656919001051,8.554298288419924,6.373484921975227,5.9268374898205085,5.146707588942501
2025-01-13,36.78576392277546,16.202508840071108,10.764911068303078,10.234833518118066,8.55528180583628,6.381882602154078,5.927518918933523,5.147299323808407
2025-01-14,36.78562294374317,16.202446745016573,10.764869812486069,10.234794293788568,8.555632261732898,6.381858144006755,5.927496202105275,5.147279597120685
2025-01-15,36.77998466839645,16.199963333054825,10.763219839066636,10.233225567103316,8.554320906736116,6.396207360330752,5.92658767173309,5.146490653578814
2025-01-16,36.76167220434396,16.19189749918178,10.757860916865633,10.228130524866943,8.584531231421803,6.408342496303486,5.923636870511419,5.143928256504974
2025-01-17,36.749559937091924,16.19499879228462,10.759921409149781,10.230089555959704,8.586175457955502,6.409569909482542,5.924771446256551,5.144913491819378
2025-01-20,36.74815223560325,16.19437843862738,10.759509247550795,10.229697689708194,8.58584656226274,6.413154915343553,5.924544496339348,5.144716414564741
2025-02-03,36.748366903111105,16.194473039488894,10.759572100154134,10.229757447371519,8.585312558583452,6.413192378342354,5.92457910507815,5.144746467870394
2025-02-10,36.71461399693424,16.179598622605916,10.818576113621772,10.22036154566401,8.577427058527002,6.430264124018434,5.919137454753979,5.140021083874648
2025-02-12,36.665502003025274,16.157955678216812,10.93787132252869,10.206690086826937,8.565953301905505,6.4216625602782225,5.911219609215728,5.133145438002835
2025-02-14,36.65823940611091,16.15980851865547,10.939125573419261,10.207860492818533,8.566935563832045,6.422398935368739,5.911897451571027,5.13373405822401
2025-02-19,36.65964066556982,16.16042622656801,10.93954372097436,10.208250687800682,8.56344053928986,6.422644431262782,5.912123433570116,5.133930294964375
2025-02-21,36.9175207194588,16.172924872778392,10.69552467493751,10.216145857889943,8.504198882627666,6.427611773049192,5.916695932965387,5.149377286293107
2025-02-25,36.95793679770289,16.165504030376667,10.679146013369287,10.211458245169252,8.500296785749253,6.424662504789897,5.913981095148305,5.147014527694449
2025-02-26,36.772598780553565,16.201263045197457,10.715744026545853,10.209896663396568,8.498996882424542,6.423680016723819,5.9130767027627655,5.264743882395429
2025-02-27,36.769787280558944,16.200024355181654,10.714924739487767,10.209116051599572,8.498347079841052,6.4231888853670105,5.912624610289856,5.271986997674139
2025-03-03,36.793949811309915,16.193833745189792,10.71083018267106,10.205214782413092,8.495099556800758,6.420734354656342,5.9103651844897405,5.269972382469296
2025-03-04,36.793949811309915,16.212940537427063,10.71083018267106,10.205214782413092,8.495099556800758,6.416912996208887,5.9103651844897405,5.254686948679481
2025-03-07,36.806608423271754,16.21851844694958,10.729805835536101,10.208725790461433,8.498022215809051,6.419120674700282,5.912398589976427,5.20680002329537
2025-03-10,36.80238791826739,16.21665871737381,10.72857548041335,10.207555186047374,8.497047772717838,6.4183846131045055,5.9117206327044665,5.217669679371259
2025-03-11,36.80995597198957,16.219993515774387,10.7116666036824,10.209654270655461,8.497346183194455,6.419704491577321,5.9129363206494485,5.218742642476961
2025-03-12,36.804725898834775,16.21937344575057,10.711257110092923,10.209263968368312,8.504667089642263,6.419459074320335,5.912710276504511,5.218543136486317
2025-03-13,36.80331895407624,16.21875342313394,10.718493104877647,10.208873695921556,8.51198743637331,6.419213675826619,5.912484249641682,5.206875460149001
2025-03-14,36.83006931187601,16.26879703544625,10.745411337743288,10.216293978435731,8.518174343314891,6.423879457813178,5.916781717197821,5.080592818172827
2025-03-18,36.83147830268229,16.269419423236457,10.741996766519472,10.216684818435732,8.518500219142993,6.424125213177363,5.917008072759949,5.0807871840457395
2025-03-20,36.84557414235587,16.23737474585787,10.726972267232846,10.22059486380542,8.52176034930561,6.445719389120856,5.919272581299506,5.082731661022019
2025-03-21,36.84698431975673,16.237996193058756,10.723555552765905,10.220986032954924,8.522086499573039,6.445966083819646,5.919499127489054,5.082926190581941
2025-03-24,36.820801853174025,16.231062900892578,10.74063651026732,10.219030486571638,8.520455997840765,6.467691989678083,5.918366569918551,5.081953691657038
2025-03-26,36.79545803519596,16.219891033821593,10.733243712637051,10.211996711218328,8.514591354078782,6.532070429852591,5.914292948554366,5.078455774641327
2025-03-27,36.794051068231006,16.219270825456803,10.732833300044389,10.211606229816923,8.51426577724417,6.535644411431021,5.914066800675145,5.078261587100543
2025-03-28,36.79123745706996,16.218030551007708,10.732012569010813,10.210825356593501,8.521261616935982,6.535144636018238,5.913614556796733,5.077873256567064
2025-04-01,36.78279920484934,16.21431086551274,10.72955112886497,10.208483453311771,8.519307223451786,6.556581262721674,5.912258240058978,5.076708621228738
2025-04-09,36.752047143452145,16.200754978140697,10.766413384047148,10.19994870563854,8.492665727479512,6.608390466581991,5.907315328363166,5.072464266296797
2025-04-10,36.51228967297996,16.25725938788209,10.80396409289487,10.235523719382176,8.522286141139844,6.650602511228396,5.927918650013041,5.090155824479619
2025-04-11,36.51089031728429,16.256636318534092,10.795884902834045,10.235131436713978,8.521959519343222,6.669510426769057,5.9276914589275,5.082295619593814
2025-04-16,36.620363136077714,16.305379578049926,10.49382231983552,10.265820052613542,8.547511427886638,6.724104494408153,5.945464816063064,5.09753417506544
2025-04-22,36.60769816488854,16.299740443292652,10.486350360629922,10.262269669600778,8.544555313399977,6.733307164391486,5.943408606507689,5.122670277288951
2025-04-23,36.571159629954295,16.28347149808545,10.498917145871767,10.252026788523185,8.536026901386471,6.726586578520696,5.9374764268328235,5.194335030825306
2025-04-25,36.56414134910608,16.28034657731964,10.504578625761706,10.250059347403099,8.534388773563126,6.736810147609513,5.936336980407968,5.193338198828865
2025-05-02,36.56133479095103,16.279096944817194,10.51144803648573,10.24927258237622,8.53373369846695,6.736293049470156,5.935881324282902,5.192939573149823
