date,FUTU SECURITIES INTERNATIONAL,ARISTO SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,RUISEN PORT SECURITIES LTD,FULBRIGHT SECURITIES LTD,SBI CHINA CAPITAL FINANCIAL SERVICES LTD,BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.,KGI ASIA LTD
2024-04-12,50.49217467875119,0.0,7.91637704286565,0.0,24.55870693024891,0.0,4.607607539329307,2.3684088113434436,10.056724997461492
2024-04-15,50.33636566671839,0.0,7.918479505525728,0.0,24.490422783879854,0.0,4.613328483728007,2.610057397387973,10.031346162760038
2024-04-16,50.537391395780276,0.0,7.89597028076275,0.0,24.465411505305713,0.0,4.58059221195346,2.6277804087430163,9.892854197454794
2024-04-17,50.579272606668766,0.0,7.902513807988129,0.0,24.485686415237314,0.0,4.593877357461532,2.537597235702717,9.901052576941538
2024-04-18,50.30453451390374,0.0,8.434583450761632,0.0,24.350722409185266,0.0,4.634775295646957,2.4618661930440218,9.813518137458383
2024-04-19,49.44211816393323,0.0,9.107833123196158,0.0,24.330780888376317,0.0,4.637392028594956,2.682702300146258,9.799173495753083
2024-04-22,49.32826648782385,0.0,9.268389123834329,0.0,24.287485384654726,0.0,4.6487562596533385,2.6966803433685937,9.770422400665165
2024-04-23,49.39959648309368,0.0,9.504061342301314,0.0,24.18031190451319,0.0,4.628242675032034,2.560479174889018,9.727308420170761
2024-04-24,49.46847387585862,0.0,9.639508429206732,0.0,24.10095632235022,0.0,4.673293002732621,2.4478118754199643,9.669956494431837
2024-04-25,49.67913665485293,0.0,9.874639927166468,0.0,24.211690622056963,0.0,4.697734305756527,1.9848481989844706,9.551950291182635
2024-04-26,49.59702627886222,0.0,9.961693485987269,0.0,24.2465201575622,0.0,4.74125366249267,1.9260452291607486,9.5274611859349
2024-04-29,49.440751805113976,0.0,9.958572709168699,0.0,24.173142187253962,0.0,4.720727557162174,2.2081777965683824,9.498627944732807
2024-04-30,49.2032252554153,0.0,10.359197365231285,0.0,24.067466338155104,0.0,4.703766599480253,2.208032363646407,9.45831207807165
2024-05-02,49.05097006553149,0.0,10.546584305271011,0.0,23.989992433132613,0.0,4.783663071387854,2.2009246404143803,9.427865484262652
2024-05-03,48.87462568243071,0.0,10.833460885713537,0.0,23.950637320589145,0.0,4.780110805766783,2.158378901077182,9.402786404422642
2024-05-06,48.920446082715394,0.0,10.81857544970739,0.0,23.91772856844585,0.0,4.807130073484639,2.146253076058217,9.38986674958851
2024-05-07,48.88591858946862,0.0,11.05725484195124,0.0,23.87940562035148,0.0,4.757997849989764,2.06013430472746,9.359288793511428
2024-05-08,49.01402480434733,0.0,11.137139898541145,0.0,23.902331219792345,0.0,4.849630146306124,1.7369501756627375,9.359923755350318
2024-05-09,48.99431095645709,0.0,11.210706235934536,0.0,23.870638508082507,0.0,4.866277498580938,1.7129335692162306,9.34513323172869
2024-05-10,48.552631496478064,0.0,11.547846968280142,0.0,23.444597060482003,0.0,5.56437522446083,1.712207287631514,9.178341962667446
2024-05-13,48.59587354712877,0.0,11.544155596055838,0.0,23.370659780408896,0.0,5.62418180391713,1.7157330681367204,9.14939620435265
2024-05-14,48.5147483005206,0.0,11.63443306371593,0.0,23.342768859138115,0.0,5.654845543706235,1.7263459691937704,9.126858263725346
2024-05-16,48.16893605439951,0.0,11.887273240163115,0.0,23.310426214201645,0.0,5.780379199348307,1.7387727746024655,9.11421251728496
2024-05-17,47.97783411962745,0.0,12.046958691500533,0.0,23.309735371949515,0.0,5.812808170839943,1.7387212432538532,9.113942402828709
2024-05-20,47.95422656608108,0.0,12.14148139936202,0.0,23.26986700402717,0.0,5.805830605098217,1.734865077927136,9.093729347504373
2024-05-21,46.45430905865183,0.0,14.736045699706205,0.0,22.50695480688826,0.0,5.816472908227048,1.7207052622688825,8.765512264257778
2024-05-22,46.07355095760956,0.0,15.411187151838696,0.0,22.220362843444043,0.0,5.953410652594484,1.7039998748430234,8.637488519670192
2024-05-23,45.94851567147094,0.0,15.638034781614177,0.0,22.149459743775797,0.0,5.932913995069569,1.7233248043198666,8.607751003749648
2024-05-24,45.61132521797219,0.0,15.592383860341014,0.0,21.969620819464875,0.0,5.9672785569357645,2.3226085769125637,8.536782968373599
2024-05-27,45.38782094400936,0.0,16.07380629905763,0.0,21.85797450894487,0.0,5.983905616352553,2.2030923110537217,8.493400320581857
2024-05-28,45.36867044576786,0.0,16.367661221086625,0.0,21.81158903237707,0.0,6.161371937038645,1.8153311478695366,8.475376215860258
2024-05-29,45.227567561351776,0.0,16.469088850161164,0.0,21.733724482082078,0.0,6.316633490488274,1.8131974637300814,8.439788152186624
2024-05-30,45.34087237373196,0.0,16.448091632795816,0.0,21.755711411114227,0.0,6.3093702318522595,1.6901537490531928,8.455800601452545
2024-05-31,45.50379870360575,0.0,16.403005178441056,0.0,21.759873414359415,0.0,6.280637923905842,1.6059421507599754,8.446742628927959
2024-06-03,45.40932443804256,0.0,16.553233706977245,0.0,21.76802484288074,0.0,6.237050989424599,1.5888540139197427,8.443512008755116
2024-06-04,45.398293009051216,0.0,16.85002489246665,0.0,21.690603533633173,0.0,6.078073620472138,1.5695235773121547,8.413481367064666
2024-06-05,45.17123695491512,0.0,16.919146085788565,0.07375284049163153,21.656510923294192,0.0,5.833603840086414,1.945492034495187,8.400257320928889
2024-06-06,44.76572834420991,0.0,17.153563269289563,0.40038393823606555,21.566748925592172,0.0,5.7650112075499225,1.9725595642264795,8.37600475089589
2024-06-07,44.23987795419243,0.0,17.090483264329883,1.032839976027784,21.524330740420282,0.0,5.7937158455278555,1.9602772735019642,8.358474945999797
2024-06-11,35.62196628730486,19.497123402080664,13.818617976201,0.8324614486281632,17.300257639150942,0.0,4.639022863761802,1.5536808548073429,6.7368695280652275
2024-06-12,35.678153660424314,19.49071868948262,13.809698688928338,0.8321879889891455,17.307714396892724,0.0,4.593699598904004,1.5531704780128324,6.734656498366026
2024-06-13,35.329711799704015,19.842090884021403,13.822461266580527,0.8317699432904726,17.299019948458938,0.0,4.591282532232535,1.552390250172212,6.731273375539894
2024-06-14,35.3272487380113,19.867110883977155,13.839571427847902,0.8313514079849488,17.290315317259175,0.0,4.564906825908091,1.5516091085441823,6.727886290467247
2024-06-17,35.338467272791284,19.877112776370474,13.846538817570513,0.8317699432904726,17.299019948458938,0.0,4.523427615806208,1.552390250172212,6.731273375539894
2024-06-18,35.392376339138984,19.914836605903936,14.026329076304,0.8333485200135995,17.342816050003016,0.0,4.494731033365981,1.251514035266739,6.74404834000374
2024-06-19,35.2191744534705,19.800201769746874,14.47542689429071,0.8285515551705553,17.242986414654425,0.0,4.484121016583045,1.2443100039598223,6.70522789212407
2024-06-20,35.01251481055342,19.85548374302176,14.79757198773172,0.8241489702182709,17.151364219212432,0.0,4.451618974503195,1.2376982482214811,6.669599046537719
2024-06-21,34.802603809851675,19.879952534104863,15.141151654950486,0.8199698212265114,17.064391949544927,0.0,4.424729780563776,1.2314220462566985,6.635778403501064
2024-06-24,34.83586440297779,19.863236667521953,15.128420363437508,0.8192803575011768,17.05004351995699,0.0,4.4317892938555765,1.241166621595467,6.630198773153537
2024-06-25,34.5155159809778,19.735814877714553,15.84653771390073,0.8119975805036305,16.898481647861054,0.0,4.40094141290015,1.2194494190573995,6.5712613670846824
2024-06-26,34.39439823860837,19.72502219437931,16.04019689305754,0.8097999604434031,16.85274697678766,0.0,4.408210016249488,1.2161490563837927,6.553476664090438
2024-06-27,34.395904283262034,19.72344180281634,16.049054731251164,0.8097350783351566,16.838611424522387,0.0,4.407856825370978,1.2224442624718752,6.552951591970062
2024-06-28,34.4050924284921,19.722601272180228,16.05050157860715,0.8097005708112022,16.837893833297013,0.0,4.399145817036778,1.2223921670078168,6.5526723325677185
2024-07-02,34.38457785099826,19.712970881427044,16.09629874650676,0.809217774110649,16.840631097016715,0.0,4.38587515486139,1.2216632964520975,6.5487651986270805
2024-07-03,34.34327818998152,19.705123602361287,16.13187998134982,0.80854626594291,16.85857264050933,0.0,4.3886189112716005,1.2206495311740224,6.543330877409513
2024-07-04,34.37386686227537,19.698479477427117,16.12372254797836,0.8069666021369453,16.82563590189316,0.0,4.4161459661576465,1.224635526632457,6.530547115498943
2024-07-05,34.36292091640771,19.696452572935627,16.13769442259429,0.806709633295488,16.818155059739077,0.0,4.425354297848533,1.2242455561285317,6.5284675410507464
2024-07-08,34.45644679271391,19.442934667072194,16.200632970566918,0.8098558778348605,16.88374746912046,0.0,4.421301605055496,1.2311514302832691,6.55392918735289
2024-07-09,34.571475201846646,19.42254845253086,16.1900332542217,0.8090067315534064,16.866044601520436,0.0,4.361844951773512,1.2319895142508557,6.5470572923025845
2024-07-10,34.884726643907385,19.302341088830676,16.14889589993707,0.8062090144818265,16.7758941977116,0.0,4.331909546997732,1.2256074302259512,6.5244161779077565
2024-07-11,34.879991229539755,19.296200258333236,16.16920943628732,0.8059525278266245,16.770557128895074,0.0,4.3284104692469825,1.2273384442176607,6.522340505653343
2024-07-12,34.87811858483924,19.29047234072156,16.19621421193851,0.8057132874779285,16.76557892757823,0.0,4.3186444238629464,1.2248538208164466,6.520404402765132
2024-07-15,34.88778259671221,19.287609656940248,16.193810712484257,0.805593720558067,16.76309093505878,0.0,4.318003542025991,1.224672053926274,6.519436782294169
2024-07-16,34.87407399836195,19.292926746105827,16.19827492225521,0.8058158016619273,16.767712080487257,0.0,4.308591063091369,1.2313713676553892,6.521234020381075
2024-07-17,34.66412705855267,19.16046943697683,16.087064221205576,1.4615702120534095,16.65259185784507,0.0,4.279010046905242,1.2187052598142174,6.476461906646984
2024-07-18,34.425565322893235,19.04017311196478,15.986063840582895,2.1011578153893864,16.548040891126142,0.0,4.2521448813608655,1.2110537894517233,6.435800347230979
2024-07-19,34.3398947940269,18.731653584969678,15.955010737176833,2.5921032670547914,16.51589614116866,0.0,4.233441436502274,1.2087013042540424,6.423298734846822
2024-07-22,34.16298949511687,18.64649737200928,15.865864441731448,2.653092177373309,16.440813011820286,0.0,4.224383940196807,1.60394496509588,6.402414596656126
2024-07-23,34.09101964050117,18.600233988828265,15.830956950723804,2.8743365267606173,16.398193576963216,0.0,4.221728434986909,1.5977132309495077,6.385817650286506
2024-07-24,33.98816973757352,18.5418626687194,15.780862720061483,3.175415437524027,16.34673270786539,0.0,4.208479791876326,1.5926992816356473,6.365777654744212
2024-07-25,33.9573533292704,18.54968223742917,15.785757870377365,3.1764004366433896,16.351803388423097,0.0,4.218057118897063,1.5931933295549472,6.367752289404574
2024-07-26,34.01551329294744,18.58484833256461,15.815684176173297,3.1907097471738575,16.38280279133648,0.0,4.223981732896633,1.4066357874335493,6.3798241394741275
2024-07-29,33.92358086861515,18.556412947015954,15.773900522975717,3.424050807706619,16.33952086039929,0.0,4.216645211933505,1.4029195788103412,6.362969202543423
2024-07-30,33.91173970459264,18.537734303982294,15.832294222704672,3.423272678223411,16.335807637775854,0.0,4.195027501202975,1.4026007596256533,6.3615231918925
2024-07-31,33.9284149831365,18.522962575514125,15.861260946239577,3.420163693740461,16.320971608853775,0.0,4.189153546329445,1.4013269306300293,6.355745715556091
2024-08-01,33.983161760961146,18.516618334854257,15.845809158529867,3.418611318200947,16.313563695263834,0.0,4.170747070864398,1.398627750436051,6.352860910889502
2024-08-02,34.12623900938639,18.505472900330485,15.81625168275963,3.4157924246237736,16.300111975942432,0.0,4.093096443353036,1.3954130484115808,6.347622515192675
2024-08-05,34.10691638962779,18.53642427502619,15.822056397705808,3.4215055167336965,16.327374768742516,0.0,4.029736455182144,1.3977469499740687,6.358239247007785
2024-08-06,34.143682636938685,18.52724270885047,15.812155470706044,3.4198107573315393,16.325478971894263,0.0,4.023612709754542,1.3929268964266972,6.355089848097764
2024-08-07,34.15525908201332,18.524566465146748,15.844951916863925,3.4193167687142876,16.323120771000834,0.0,3.9900145632560036,1.3885985719740437,6.354171861030836
2024-08-08,36.40647668803235,19.751137210934633,16.892533499311224,3.6449086043566865,10.800939849692284,0.0,4.253258588436883,1.4773527277373046,6.773392831498636
2024-08-09,35.997212101189504,19.88572418365476,17.003533159505974,3.669336856605338,10.873327970166807,0.0,4.262609057723707,1.4894684219294938,6.818788249224415
2024-08-12,35.96539426625681,19.896298410001048,17.01257478186052,3.6712880250970756,10.879109858220373,0.0,4.26487569848498,1.4880448227710077,6.822414137308189
2024-08-13,36.01817021509045,19.89829359780435,17.00573951999294,3.6712473545887776,10.839108559548658,0.0,4.257073856113713,1.4880283382187474,6.8223385586423655
2024-08-14,36.02135074350317,19.91339996312965,16.99783084122588,3.669540006550915,10.838496867387663,0.0,4.252879495461944,1.4873363166745261,6.819165766066249
2024-08-15,35.98962939532796,19.94790339057506,16.989982838929535,3.6726306575758754,10.849841968830582,0.0,4.236513557753232,1.4885890179677084,6.82490917304005
2024-08-16,35.52466594282931,20.049216025201826,17.20802204304496,3.6908733422685733,10.914872501096932,0.0,4.257557160618934,1.495983134780348,6.858809850159118
2024-08-19,35.181083265124585,20.15959184414903,17.293150158616882,3.7091320992399446,10.971106857062662,0.0,4.289811615150526,1.503383766001802,6.892740394654566
2024-08-20,35.18730320733954,20.194246786130883,17.309423685705017,3.7126225368488712,10.981431095445354,0.0,4.210947448388133,1.5047985086146567,6.899226731527549
2024-08-21,34.0300005470665,22.903475788447018,16.708203457306706,3.5836694411196133,10.600005426328684,0.0,4.062522941999695,1.4525312974428657,6.659591100288924
2024-08-22,34.01200702312801,22.90446651912571,16.708926200435474,3.5838244591304345,10.60046394846162,0.0,4.077838547669954,1.4525941292737823,6.65987917277502
2024-08-23,34.00910862167221,22.90829672780221,16.708564821055372,3.5837469484486655,10.60023468243671,0.0,4.077750352489196,1.4525627126788632,6.659735133416768
2024-08-26,34.00603575948193,22.93212815479061,16.70386831120541,3.582739614603813,10.59076857299946,0.0,4.074441977764376,1.452154420574733,6.657863188579662
2024-08-27,34.05970283541467,23.00460163542868,16.74087398720215,3.5906768001041187,10.614231314866622,0.0,4.079134529441155,1.2381659082942011,6.672612989248404
2024-08-28,34.08353955527051,23.00460163542868,16.74087398720215,3.5906768001041187,10.58822762047842,0.0,4.081301503973505,1.2381659082942011,6.672612989248404
2024-08-29,34.085554720564836,23.024231132833158,16.753580591065433,3.593402183960116,10.630962171494025,0.0,3.9933172695027137,1.2412743162674054,6.677677614312315
2024-08-30,34.09554661906158,23.027936696655164,16.74996632318739,3.5926269754597127,10.628668742642784,0.0,3.992347379319551,1.236670231902662,6.6762370317711595
2024-09-02,34.10426937009954,23.02943463572762,16.751055887977685,3.5928606714434297,10.62936012452417,0.0,3.9795973216297,1.2367506757863027,6.676671312811558
2024-09-03,34.19500135237828,23.0399569423736,16.74452062465203,3.5914589514123287,10.53634787291888,0.0,3.978044720014563,1.2406030625282973,6.67406647372202
2024-09-04,34.17094158367379,23.053467902255118,16.73799973169655,3.590525078864247,10.54010879789372,0.0,4.000846037786236,1.2337798246250604,6.6723310432052845
2024-09-05,34.157833090193726,23.052637643150327,16.73582385739569,3.5900583246898576,10.556071435357534,0.0,4.000325943496902,1.2357860393703086,6.671463666345656
2024-09-09,34.13500057944172,23.06279910685133,16.741627446434475,3.591303272253797,10.559732031991253,0.0,4.001713162195848,1.2340472282171797,6.6737771726143995
2024-09-10,34.13563608666295,23.07546994111226,16.739813392523388,3.5909141333981043,10.558587822848263,0.0,3.9926110819597653,1.2339135119337432,6.6730540295615235
2024-09-11,34.13718082745835,23.08295395679815,16.737383176537318,3.5903928195263806,10.55705497129755,0.0,3.989214607312757,1.2337343775388838,6.672085263530608
2024-09-12,34.13047314860087,23.079119810807537,16.733032314082084,3.5894595012678896,10.575973076584228,0.0,3.988177615814279,1.233413669783893,6.670350863059217
2024-09-13,34.126519102649574,23.07345576252737,16.732281806491354,3.5879050486587696,10.571393041919658,0.0,4.008103511991734,1.2328795272210804,6.667462198540461
2024-09-16,34.17618504752948,23.058650369406717,16.71527081184338,3.584257379184515,10.564971759967063,0.0,4.008354845547168,1.2316261113820635,6.66068367513961
2024-09-17,34.16616263868647,23.082278544952867,16.697247621081317,3.5845675303642834,10.565885962857347,0.0,4.00870169451831,1.2338959734273867,6.661260034112017
2024-09-19,34.13745796843083,23.101419559188912,16.70013779714409,3.5851879937787796,10.567714843364175,0.0,4.011559234608017,1.2341095521373204,6.662413051347876
2024-09-20,34.121063025927754,23.10929693356141,16.702703666557536,3.585738834994967,10.569338505193555,0.0,4.016287174530634,1.2321351707117891,6.663436688522362
2024-09-23,34.111132700425635,23.118627780763894,16.706318904728114,3.586514954847465,10.571626199255817,0.0,4.008498633542131,1.2324018617930292,6.664878964643911
2024-09-24,34.068962991663234,23.133310041210077,16.71536385077919,3.5884567251717936,10.57734976943245,0.0,4.015000138925466,1.2330690948571612,6.668487387960617
2024-09-25,34.03523232182492,23.15498836629177,16.720071094414276,3.589467276915096,10.580328475898114,0.0,4.0161308103255955,1.233416341659576,6.670365312670652
2024-09-26,33.62642528633654,23.30805275897061,16.82026226669909,3.611168155363656,10.629038686769169,0.0,4.049128537078731,1.245231901395103,6.7106924073871035
2024-09-27,33.5960248820628,23.317204746140174,16.837745982611317,3.612586092973751,10.633212215407193,0.0,4.048538244543474,1.2413604523943238,6.713327383866967
2024-09-30,33.59003514406002,23.218612399258287,16.951505936029605,3.6152265312507974,10.64098402757137,0.0,4.0165886752996185,1.248813133347816,6.718234153182494
2024-10-02,33.48585547548566,23.097406698234867,16.90687344868103,3.6112854216809938,10.594513256588542,0.0,4.018748259603431,1.5744071144371454,6.710910325288333
2024-10-03,33.65949821499271,23.030735386917772,16.80648684446871,3.6107416535266106,10.59073890744536,0.0,4.0046546098983695,1.5872445506510457,6.709899832099424
2024-10-04,33.901841232997505,22.998082545715903,16.66848843301675,3.673184316028021,10.557812200218097,0.0,3.9546287752572913,1.5651713913659862,6.68079110540045
2024-10-07,33.91234520056206,23.09289877839933,16.692015955354222,3.675498508210028,10.614396808251804,0.0,4.013566215060864,1.3099363791398504,6.689342155021846
2024-10-08,33.864489848975765,23.11740496155649,16.690899889653412,3.675252756119366,10.613687105826157,0.0,4.04603431001493,1.3033362372823067,6.688894890571574
2024-10-09,33.8276175523007,23.136278542296786,16.700670939051765,3.675492124623107,10.614378373221975,0.0,4.046297827449822,1.3099341040490788,6.689330537006767
2024-10-10,33.72931285159841,23.175336506689796,16.716565286969164,3.6775559758014644,10.620338526738928,0.0,4.066273425222416,1.3193585047739476,6.695258922205875
2024-10-14,33.76404018600835,23.15862185478406,16.693755289128834,3.677316338412063,10.619646482833721,0.0,4.07252467141506,1.3192725325603771,6.694822644857538
2024-10-15,33.714317772183605,23.170725850260997,16.702480382520825,3.679238310306872,10.625196906075695,0.0,4.089756985331661,1.3199620584253917,6.69832173489495
2024-10-16,33.790667088242266,23.148590918001425,16.68869567807644,3.675723543816958,10.599848772092308,0.0,4.088021181720586,1.3187011022111899,6.689751715838824
2024-10-17,33.798242731896146,23.158244594633956,16.6739350221186,3.6772564339444083,10.604269236074845,0.0,4.076259391366492,1.3192510412576226,6.692541548707934
2024-10-18,33.81571331465553,23.162772527822103,16.677195133801725,3.677975416394937,10.604170137624713,0.0,4.070539006319666,1.2977843793538142,6.693850084027508
2024-10-21,33.765069469033634,23.165288811424055,16.73332426739557,3.6783749725887196,10.60532211972865,0.0,4.060117726684312,1.2979253639250141,6.694577269220046
2024-10-22,31.351117161956765,28.862598060958184,15.463247411150924,3.4013906805792993,9.806733704802163,0.0,3.7805061096550894,1.1439361049664745,6.1904707659311
2024-10-23,30.130708100018598,29.15547780219262,15.61093856025436,3.4423756133002374,9.924899584246221,0.0,3.8260591798860344,1.6444785428726991,6.265062617229232
2024-10-24,30.16303258959755,29.151815400696968,15.604624514892237,3.4409833001031833,9.920885330654258,0.0,3.8123168198485184,1.6438134123248687,6.262528631882418
2024-10-25,29.89915021274314,28.96597355566203,15.488008410764822,3.41571311762456,9.84802749881078,0.0,4.536865970231747,1.6317414371749126,6.214519796988008
2024-10-28,29.927743593862637,29.03297731928809,15.521672852695248,3.4231374470056926,9.869432984982424,0.0,4.566946575045338,1.430061667527927,6.228027559592643
2024-10-29,29.631530083537168,28.699211391194822,15.351089467408405,4.482440717947914,9.754614348476592,0.0,4.512117153374364,1.4134246701406747,6.155572167920063
2024-10-30,28.112908701686575,27.580066237853757,14.748182667549766,4.680835467308559,9.371616270023459,0.0,4.818783797220831,4.773722596065076,5.913884262291979
2024-10-31,27.654550163711832,27.255106794008444,14.583900278449857,5.913969222201485,9.261196114220546,0.0,4.769596255768752,4.717476674590095,5.844204497048983
2024-11-01,27.600848952498207,27.278915028012207,14.596639795970045,5.919135269217825,9.269286074238261,0.0,4.773762655284963,4.712102622499752,5.849309602278736
2024-11-04,27.58984849098659,27.283059837039698,14.596958363315734,5.920034633627061,9.270694466784645,0.0,4.761193077095925,4.7280127739039255,5.850198357246418
2024-11-05,27.516330930557725,27.19912550787953,14.552051893318534,5.901822082009084,9.242173856355823,0.0,4.746545616388987,5.009749461688314,5.832200651802002
2024-11-06,27.455559607315134,27.223351901308078,14.565013476743637,5.907078863653135,9.250405905577932,0.0,4.750773387664056,5.010421436438599,5.837395421299422
2024-11-07,27.485415987416605,27.207883266835488,14.55673746171151,5.903722390722326,9.24514971419506,0.0,4.757544140884143,5.009468494900051,5.834078543334819
2024-11-08,27.515541863252963,27.197503365750208,14.560650602904182,5.901470100316283,9.241622657767671,0.0,4.728654683684611,5.020810586703445,5.833746139620642
2024-11-11,27.568613904712013,27.295075151129357,14.589954808193628,5.92181730674951,9.27348610887378,0.0,4.760156994843193,4.735136034326707,5.855759691171813
2024-11-12,27.60856851753857,27.276248208844823,14.584967155974807,5.919792902588032,9.27031591923473,0.0,4.7585297103238515,4.729718912013854,5.851858673481336
2024-11-13,27.517280110321714,27.302518231982216,14.597997649318382,5.925081760710754,9.27859819979022,0.0,4.770384643115712,4.75105256691859,5.857086837842411
2024-11-14,27.42818780724221,27.317920515919962,14.605216014973049,5.928011573943367,9.28318624783474,0.0,4.83170029008079,4.741990856027884,5.8637866939779935
2024-11-15,27.41110026353689,27.327441124116174,14.608272088332578,5.929251982727977,9.285128711277558,0.0,4.832711300840411,4.741080865162513,5.865013664005896
2024-11-18,27.32956067573952,27.23670620011284,14.575437912945254,6.223853724157475,9.253655291283273,0.0,4.812538492677417,4.723114435361393,5.845133267722831
2024-11-19,27.023299410080238,27.350778676687966,14.634578881105858,6.249920400610189,9.292411349695536,0.0,4.832694314032591,4.74670317650729,5.869613791280339
2024-11-20,27.019030724561194,27.344531909176872,14.655979161590043,6.2484929531445434,9.29028901402074,0.0,4.827783978159852,4.745619055592916,5.868273203753839
2024-11-21,26.278116751002123,29.36719823325218,14.226164332045046,6.076291157734096,9.034258566344354,0.0,4.694735405467688,4.616685695409313,5.706549858745202
2024-11-22,26.27092590468272,29.371574369142845,14.226433124856921,6.077196612711663,9.035604801107496,0.0,4.695342433184018,4.615522537375268,5.707400216939074
2024-11-25,26.091989294363344,29.184224361284812,14.138509135959549,6.611921260863163,9.01340497009718,0.0,4.683444226444741,4.594769295822462,5.681737455164751
2024-11-26,26.132447143216535,29.169174745818648,14.14115234529286,6.61143392217292,8.994314111547382,0.0,4.6738857702317755,4.596273285058442,5.68131867666143
2024-11-27,26.252721311926496,29.131310679616114,14.143252254618691,6.59951652471667,8.978101468817313,0.0,4.636031605504004,4.587988302375353,5.6710778524253564
2024-11-28,26.394315103730413,29.082632447950985,14.082893839081745,6.588488775302951,8.96309911935152,0.0,4.646647392949865,4.580321803606514,5.661601518026008
2024-11-29,26.409457422458615,29.073023052330026,14.091090161083603,6.586311826730657,8.960137559197644,0.0,4.637769462161372,4.582479687294837,5.659730828743245
2024-12-02,26.36343801199382,29.02437969093159,14.06934631316983,6.73655889278094,8.945145956546373,0.0,4.63605731418858,4.5748125377476825,5.650261282641179
