date,STANDARD CHARTERED BANK (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,HANG SENG SECURITIES LTD,MIRAE ASSET SECURITIES (HK) LTD,ICBC (ASIA) SECURITIES LTD,BOCI SECURITIES LTD,CITIBANK N.A.,CHINA CONSTRUCTION BANK (ASIA),KGI ASIA LTD
2024-09-27,1.6609543896651726,66.56120924510063,12.58458564021443,5.018015642850866,7.364443272695316,2.6891642499340893,2.1970296159592233,0.0,1.9245979435802794,0.0
2024-10-02,1.6612463742638657,66.57291025753713,12.586797925639448,5.018897776215171,7.34815856552694,2.6896369869034014,2.197415838973367,0.0,1.92493627494067,0.0
2024-10-03,1.661684543696149,67.24107613856162,10.831721470019342,5.029013539651837,8.42271848074556,2.6903464040794796,2.1979954281695093,0.0,1.9254439950764903,0.0
2024-10-04,1.661392405063291,67.07981715893109,10.829817158931084,5.028129395218003,8.588255977496484,2.689873417721519,2.1976090014064695,0.0,1.9251054852320677,0.0
2024-10-08,1.6615384615384614,67.08571428571429,10.830769230769231,5.828571428571429,7.78021978021978,2.6901098901098903,2.197802197802198,0.0,1.9252747252747255,0.0
2024-10-09,1.6634395352930824,67.16247139588101,10.931174089068826,5.835240274599542,7.5866924837176555,2.6931878190459426,2.2003168456257702,0.0,1.9274775567681746,0.0
2024-10-10,1.663732394366197,67.17429577464789,10.933098591549296,5.836267605633803,7.570422535211267,2.693661971830986,2.2007042253521125,0.0,1.9278169014084505,0.0
2024-10-14,2.0464700625558536,68.19481680071492,11.099195710455763,5.924932975871314,5.808757819481681,2.734584450402145,2.234137622877569,0.0,1.9571045576407506,0.0
2024-10-17,2.024364027230383,68.35363668935865,11.125044786814762,5.938731637405948,5.616266571121462,2.7409530634181296,2.239340738086707,0.0,1.9616624865639556,0.0
2024-10-22,2.0663801773795374,69.77233244948341,11.639389229221907,6.061991405321386,3.3738685197037577,2.797842187071409,2.285818780287099,0.0,2.002377251531499,0.0
2024-10-23,1.9934727000088206,67.31057599012085,11.228720119961189,5.848107965070124,6.7830995854282445,2.699126753109288,2.2051689159389607,0.0,1.9317279703625296,0.0
2024-10-24,1.9420812924293203,65.57532009968205,10.93924551001117,5.697344676463006,9.186216378791785,2.6295436968290797,2.148320013749248,0.0,1.8819283320443414,0.0
2024-10-25,1.9553555978543,66.0235334833016,11.143796504585568,5.73628655476726,8.43571552171656,2.6475168714310433,2.163003979927323,0.0,1.894791486416335,0.0
2024-10-28,2.0504445654146255,69.1072400653239,11.685719470150607,6.015242242787153,4.109961894393032,2.7762656505171472,2.268190890945382,0.0,1.9869352204681545,0.0
2024-10-29,2.295791049742139,63.35884212277492,10.713691565463316,5.5148893694892696,11.670271169522541,2.545333555148894,2.079520878389619,0.0,1.8216602894693061,0.0
2024-10-31,2.3259733692904097,64.19180852856901,10.85454239002191,5.587392550143266,10.509017360525872,2.5787965616045847,2.1068599359514577,0.0,1.845609303893477,0.0
2024-11-01,2.3259733692904097,64.19180852856901,10.862969829765717,5.587392550143266,10.500589920782065,2.5787965616045847,2.1068599359514577,0.0,1.845609303893477,0.0
2024-11-04,2.3557528166609765,65.3038579720041,11.00204848071014,5.633321952884943,9.090133151246159,2.611812905428474,2.1338340730624785,0.0,1.8692386480027312,0.0
2024-11-05,2.3618004449768955,65.47150436419648,11.090193393804553,5.647783672770837,8.79685093274003,2.618517884648297,2.1393119972616805,0.0,1.8740373096012322,0.0
2024-11-06,2.381568728967124,66.01950125118647,10.320131158857537,5.695055656225731,8.896367244801104,2.6404348951592027,2.1572180516006556,0.0,1.8897230132021745,0.0
2024-11-07,2.3879563938397648,66.19657380169579,10.347811039972314,5.710330507008133,8.652015919709292,2.6475168714310433,2.163003979927323,0.0,1.894791486416335,0.0
2024-11-08,2.379105249547453,66.0977501939488,11.171450737005431,5.689164727178691,7.982070511162831,2.6377036462373935,2.154986639082838,0.0,1.8877682958365658,0.0
2024-11-11,2.397706541568934,66.66666666666666,10.607245243679959,5.733646077664843,7.862045000434367,2.6583268178264268,2.171835635479107,0.0,1.9025280166796978,0.0
2024-11-12,2.3979148566463944,66.6724587315378,10.608166811468287,5.7602085143353605,7.827975673327542,2.6585577758470897,2.172024326672459,0.0,1.9026933101650738,0.0
2024-11-14,2.4849194201854687,69.20860718465832,10.54290087332313,5.969208607184658,4.726748897091924,2.75501935716215,2.3408661204645718,0.0,1.971729539929774,0.0
2024-11-15,2.484695714800144,69.20237666546633,10.541951746489017,5.968671227943824,4.73532589124955,2.754771335974073,2.340655383507382,0.0,1.9715520345696795,0.0
2024-11-18,2.5072674418604652,69.87645348837209,10.637718023255815,6.022892441860465,3.8244912790697674,2.779796511627907,2.3619186046511627,0.0,1.9894622093023258,0.0
2024-11-19,2.503174315254852,69.76237982949392,10.620351895519681,6.013060039905677,3.9814982768002904,2.7752584799564666,2.3580627607473246,0.0,1.986214402321785,0.0
2024-11-20,2.333643358417181,65.36737972435952,9.901073814154055,5.605817197936924,10.15473070093853,2.587300245201657,2.1983596854654603,0.0,1.8516952735266763,0.0
2024-11-21,2.333643358417181,65.36737972435952,9.901073814154055,5.622727657055889,9.698148304726473,2.587300245201657,2.6380316225585525,0.0,1.8516952735266763,0.0
2024-11-22,2.3485364193328797,65.78454731109599,11.206603131381893,5.658611300204221,8.279441797140912,2.6038121170864534,2.254935330156569,0.0,1.8635125936010892,0.0
2024-11-26,2.3485364193328797,65.78454731109599,11.291695030633084,5.658611300204221,8.19434989788972,2.6038121170864534,2.254935330156569,0.0,1.8635125936010892,0.0
2024-11-27,2.3636207930119038,66.20707373469213,11.364220262053609,5.866232765265051,7.433416117153378,2.6205360966001545,2.269418515029545,0.0,1.8754817161942279,0.0
2024-11-28,2.3636207930119038,66.12143530016272,11.364220262053609,5.866232765265051,7.519054551682795,2.6205360966001545,2.269418515029545,0.0,1.8754817161942279,0.0
2024-12-03,2.3636207930119038,66.06148839599211,11.364220262053609,5.866232765265051,7.579001455853388,2.6205360966001545,2.269418515029545,0.0,1.8754817161942279,0.0
2024-12-04,2.3622047244094486,66.25299554946936,11.357411845258474,5.862718247175625,7.403286545703526,2.6189661074974326,2.268058883943855,0.0,1.87435809654228,0.0
2024-12-05,2.362406916031841,66.25866643841479,11.358383976718308,5.863220063339895,7.395360780621416,2.6191902764700847,2.268253017204485,0.0,1.8745185311991783,0.0
2024-12-09,2.359175997948543,66.16804855115822,11.342849816223609,5.855201299256347,7.522010428241729,2.6156081716386015,2.265150867595521,0.0,1.8719548679374305,0.0
2024-12-10,2.3640256959314776,66.30406852248395,11.366167023554603,5.867237687366167,7.331905781584583,2.620985010706638,2.269807280513919,0.0,1.8758029978586725,0.0
2024-12-13,2.3644307375995886,66.31542876724063,11.368114452154545,5.868242953825066,7.316028441703075,2.621434078643022,2.2701961792169967,0.0,1.8761243896170652,0.0
2024-12-16,2.3768515328970032,66.6637960730279,11.42783327592146,6.3296589734757145,6.398553220806062,2.6352049603858076,2.2821219428177746,0.0,1.8859800206682744,0.0
2024-12-17,2.3622047244094486,66.33002396439576,9.816843546730572,6.718589524135569,5.854159534406025,2.6189661074974326,2.268058883943855,2.156795617939062,1.87435809654228,0.0
2024-12-18,2.36382322713258,66.37547105173005,9.840698869475847,6.72319287427201,5.772524837273039,2.6207605344295994,2.2696128811236727,2.158273381294964,1.8756423432682425,0.0
2024-12-19,2.3632160287695863,66.35842109769672,9.838171076290779,6.72146587892799,5.796729172018153,2.6200873362445414,2.2690298826954365,2.1577189827896226,1.875160544567172,0.0
2024-12-20,2.363013698630137,66.86643835616438,9.837328767123289,6.720890410958905,5.291095890410959,2.6198630136986303,2.268835616438356,2.1575342465753424,1.875,0.0
2024-12-23,2.369098712446352,67.03862660944206,9.86266094420601,6.738197424892705,5.047210300429185,2.626609442060086,2.2746781115879826,2.163090128755365,1.8798283261802575,0.0
2024-12-27,2.3711340206185567,67.61168384879726,9.871134020618557,6.743986254295533,4.450171821305842,2.6288659793814433,2.276632302405498,2.1649484536082473,1.8814432989690721,0.0
2025-01-02,2.331081081081081,66.4695945945946,9.704391891891891,6.6300675675675675,6.064189189189189,2.5844594594594597,2.238175675675676,2.1283783783783785,1.849662162162162,0.0
2025-01-03,2.29426433915212,65.41978387364921,9.551122194513715,6.5253532834580215,7.547797173732336,2.543640897755611,2.202826267664173,2.0947630922693268,1.8204488778054861,0.0
2025-01-06,2.3330515638207943,66.5257819103973,9.712595097210482,6.635672020287404,5.984784446322908,2.5866441251056633,2.240067624683009,2.130177514792899,1.8512256973795433,0.0
2025-01-07,2.3711340206185567,67.61168384879726,9.871134020618557,6.743986254295533,4.450171821305842,2.6288659793814433,2.276632302405498,2.1649484536082473,1.8814432989690721,0.0
2025-01-08,2.3711340206185567,67.68041237113403,9.88831615120275,6.743986254295533,4.364261168384879,2.6288659793814433,2.276632302405498,2.1649484536082473,1.8814432989690721,0.0
2025-01-16,2.3711340206185567,67.59450171821307,9.88831615120275,6.743986254295533,4.450171821305842,2.6288659793814433,2.276632302405498,2.1649484536082473,1.8814432989690721,0.0
2025-01-17,2.3711340206185567,67.66323024054984,9.88831615120275,6.743986254295533,4.381443298969072,2.6288659793814433,2.276632302405498,2.1649484536082473,1.8814432989690721,0.0
2025-01-21,2.3711340206185567,67.66323024054984,9.862542955326461,6.743986254295533,4.407216494845361,2.6288659793814433,2.276632302405498,2.1649484536082473,1.8814432989690721,0.0
2025-01-24,2.3711340206185567,68.16151202749141,9.862542955326461,6.743986254295533,3.90893470790378,2.6288659793814433,2.276632302405498,2.1649484536082473,1.8814432989690721,0.0
2025-01-27,2.444857826202498,60.80255115599256,10.169191248117638,6.953671715829568,10.399503941890336,2.710603242094074,2.3474178403755865,2.2322614934892373,1.9399415360085037,0.0
2025-02-04,2.445074415308292,60.80793763288448,10.170092133238837,6.954287739192062,10.391566265060241,2.710843373493976,2.3476257973068746,2.2324592487597448,1.9401133947554925,0.0
2025-02-05,2.50272034820457,62.24156692056583,10.409865796155241,7.118244468625318,8.27892636924193,2.774755168661589,2.4029742473703304,2.2850924918389555,1.985854189336235,0.0
2025-02-06,2.50385557470743,62.45123831987662,10.414587680304816,7.121473283135263,8.055883153406514,2.7760137893495416,2.4040642293386556,2.2861290029937402,1.9867549668874174,0.0
2025-02-07,2.543778801843318,62.3410138248848,10.580645161290322,7.235023041474655,7.695852534562212,2.8202764976958528,2.442396313364055,2.3225806451612905,2.0184331797235022,0.0
2025-02-10,2.591549295774648,63.89671361502347,10.779342723004696,7.370892018779343,5.577464788732395,2.873239436619718,2.488262910798122,2.3661971830985915,2.056338028169014,0.0
2025-02-12,2.6210826210826212,64.62488129154795,10.902184235517568,7.454890788224122,4.501424501424502,2.905982905982906,2.51661918328585,2.3931623931623935,2.07977207977208,0.0
2025-02-13,2.6462128475551294,65.071907957814,11.006711409395974,7.526366251198466,3.9980824544582934,2.933844678811122,2.3010546500479387,2.4161073825503356,2.0997123681687437,0.0
2025-02-14,2.561722665676629,62.99424540560609,10.683126044180433,7.286059031000557,7.035455726749583,2.840170781511045,2.227584926675329,2.3389641730090958,2.032671245591238,0.0
2025-02-17,2.540007443245255,63.072199478972834,11.639374767398586,6.978042426497953,6.30815035355415,2.8470413100111647,2.232973576479345,2.344622255303312,2.037588388537402,0.0
2025-02-18,15.855800809592912,51.33277323760789,9.592912243183381,5.7282517375696935,9.722752615901626,2.337126708928435,1.8330405560223018,1.924692583823417,1.6726495073703507,0.0
2025-02-19,17.45054584256751,55.16703603381762,10.391529180004925,6.156119182467372,2.4870721497168184,2.511696626446688,1.9699581383895592,2.0684560453090373,1.7975868012804728,0.0
2025-02-20,17.45054584256751,55.16703603381762,10.391529180004925,5.335303291471723,3.307888040712468,2.511696626446688,1.9699581383895592,2.0684560453090373,1.7975868012804728,0.0
2025-02-21,17.41480996068152,55.05406290956749,10.370249017038008,5.283420707732634,3.3420707732634334,2.506553079947575,2.1707077326343382,2.064220183486239,1.793905635648755,0.0
2025-02-24,17.41480996068152,55.09501965923984,10.370249017038008,5.283420707732634,3.3011140235910874,2.506553079947575,2.1707077326343382,2.064220183486239,1.793905635648755,0.0
2025-02-25,17.443386937971773,54.963898916967516,10.387266163439449,5.292090580899245,3.3639645553002953,2.5106662290777813,2.174269773547752,2.0676074827699376,1.7968493600262554,0.0
2025-02-26,19.40666362391602,36.92377909630306,11.55636695572798,5.842081241442264,16.759470561387495,2.793245093564582,2.4189867640346874,2.3003194888178915,1.9990871748060246,0.0
2025-02-27,18.855875831485587,35.87583148558758,11.228381374722838,5.631929046563193,19.3880266075388,2.7139689578713972,2.12860310421286,2.235033259423503,1.942350332594235,0.0
2025-02-28,23.299908842297175,14.749316317228805,11.540565177757522,5.742935278030994,35.39653600729262,2.789425706472197,2.187784867821331,2.2971741112123976,1.9963536918869644,0.0
2025-03-04,30.339955849889627,14.013245033112584,11.178807947019868,5.430463576158941,30.05739514348786,2.7019867549668874,2.119205298013245,2.225165562913907,1.933774834437086,0.0
2025-03-05,30.3453148458889,14.015720215490592,10.438929612293562,5.3431069504548265,30.875209750066233,2.7024640113044245,2.119579616709353,2.22555859754482,1.9341164002472842,0.0
2025-03-06,30.3453148458889,14.015720215490592,10.297624304512938,5.3431069504548265,31.01651505784686,2.7024640113044245,2.119579616709353,2.22555859754482,1.9341164002472842,0.0
2025-03-07,26.18303741522518,12.093271355635144,8.885163453478626,4.610226320201174,40.47854911224567,2.33178389087861,1.8288501104930275,1.9202926160176788,1.6688257258248875,0.0
2025-03-10,26.191020657062275,12.096958609650125,8.887872551261529,4.6116319841451325,40.46040094519399,2.3324948547907614,1.8294077292476558,1.920878115710039,1.669334552938486,0.0
2025-03-11,49.497104541298384,12.092349893325206,8.884486437061872,4.60987503809814,17.167022249314236,2.33160621761658,1.828710758914965,1.920146296860713,1.6686985675099055,0.0
2025-03-12,54.98323681804328,12.107589149649497,8.914964949710454,4.60987503809814,11.635172203596463,2.33160621761658,1.828710758914965,1.920146296860713,1.6686985675099055,0.0
2025-03-13,54.98323681804328,12.13806766229808,8.914964949710454,4.60987503809814,11.604693690947881,2.33160621761658,1.828710758914965,1.920146296860713,1.6686985675099055,0.0
2025-03-17,54.98323681804328,12.061871380676623,8.914964949710454,4.60987503809814,11.68088997256934,2.33160621761658,1.828710758914965,1.920146296860713,1.6686985675099055,0.0
2025-03-18,55.012579095829835,11.75573683006785,8.919722497522299,4.612335137607685,11.946329191126019,2.332850499351986,1.8296866661584203,1.9211709994663415,1.6695890828695585,0.0
2025-03-21,55.012579095829835,11.75573683006785,8.081116108866357,4.612335137607685,12.784935579781962,2.332850499351986,1.8296866661584203,1.9211709994663415,1.6695890828695585,0.0
2025-03-27,55.2357624004899,11.803429271279853,7.578077158603796,4.631047152480098,12.966932026944274,2.3423147581139006,1.8371096142069812,1.92896509491733,1.6763625229638701,0.0
2025-04-03,55.290782315531374,12.198298980921003,7.585625622557658,4.635660102674125,12.497126656961152,2.3446479196996397,1.8389395448624626,1.930886522105586,1.678032334686997,0.0
2025-04-07,62.14796313840324,13.650848333476876,8.526397381793128,5.2450262681939535,1.6708293859271381,2.635431918008785,2.067005425889243,2.1703556971837052,1.886142451123934,0.0
2025-04-08,61.66994273993676,13.571489616272114,8.460815314930347,5.204683360396547,2.401504144944876,2.6151610973421073,2.0511067430134178,2.1536620801640884,1.8716349029997434,0.0
2025-04-09,63.74263865693944,12.762591192757316,8.710556385690428,4.034455480355102,1.7403533444669068,2.6896369869034014,2.17983651226158,2.214995165685154,1.92493627494067,0.0
2025-04-10,63.96753991355738,12.869365793419776,8.741289582782041,4.048690129663933,1.3319220252271324,2.699126753109288,2.187527564611449,2.2228102672664725,1.9317279703625296,0.0
2025-04-11,62.83684256130317,12.641885451867255,8.586777575600035,3.9771250324928515,3.0240013863616673,2.6514166883285677,2.2008491465210986,2.18351962568235,1.8975825318429944,0.0
2025-04-14,64.08058672793143,12.89210921622338,8.756737651321021,4.055845188654237,1.104533003446143,2.703896792436158,2.2444110630025627,2.2267385349474242,1.9351418220376424,0.0
2025-04-15,63.961898041982714,12.89469042159111,8.467101781619334,4.25119068618804,1.3318045510672076,2.6988886928911624,2.2402540130534483,2.222614217675075,1.9315575939319103,0.0
2025-04-16,62.641444242895396,12.386628660274683,8.344130603783363,4.163427485531657,3.5587803403299647,2.643171806167401,2.1940053554461434,2.176729722726095,1.8916817828452968,0.0
2025-04-17,62.652267818574515,12.388768898488122,8.345572354211663,4.1641468682505405,3.455723542116631,2.6436285097192225,2.2807775377969763,2.1771058315334773,1.8920086393088553,0.0
2025-04-22,63.8773892363252,12.98335241786312,8.817052761384655,4.245573857130274,0.026424733550603367,2.6953228221615433,2.325376552453096,2.2196776182506825,1.9290055491940457,0.8808244516867788
2025-04-23,60.85424183938911,12.855584459175967,8.450113283544516,5.219434421414785,2.2069312746496603,2.5677603423680457,2.2153226483175295,2.1146261643030964,1.8377108332634051,1.6782747335738861
2025-04-24,61.23448450561513,12.260406991471754,8.502913113231445,5.25204762306848,2.271383939880098,2.583804779194461,2.2291649075403193,2.12783922992485,1.8491936164823104,1.6887612935911507
