date,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,ABN AMRO CLEARING HONG KONG LTD,UBS SECURITIES HONG KONG LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,BANK OF EAST ASIA (TRUSTEES) LTD,UOB KAY HIAN (HONG KONG) LTD,DBS BANK LTD
2024-03-01,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-06,0.0,0.0,41.90187386283349,0.0,0.0,58.0981261371665,0.0,0.0,0.0
2024-03-07,0.0,0.0,29.785018551123272,0.0,0.0,70.21498144887673,0.0,0.0,0.0
2024-03-11,98.8121687811091,0.0,0.3547400326474945,0.0,0.0,0.8330911862434034,0.0,0.0,0.0
2024-03-18,98.09931499076214,0.0,0.35485114518459215,0.0,0.7187527898956977,0.827081074157575,0.0,0.0,0.0
2024-03-20,98.11782043775595,0.0,0.45822439012231453,0.0,0.6620839253484181,0.7618712467733145,0.0,0.0,0.0
2024-03-21,89.63067448219267,8.968693525916555,0.19346228084693115,0.0,0.5612870942128902,0.6458826168309529,0.0,0.0,0.0
2024-03-25,89.63098599126808,8.96872469637738,0.1931154058237961,0.0,0.5612890449515717,0.6458848615791706,0.0,0.0,0.0
2024-03-27,89.15036325489594,9.064515460506327,0.18815279361860043,0.0,0.5672839113716363,0.6527832564485077,0.0,0.0,0.37690132315898806
2024-03-28,89.1093596010686,9.060346343965628,0.2340600707321689,0.0,0.5670229958545879,0.6524830165202061,0.0,0.0,0.37672797185880674
2024-04-02,89.03058831618158,9.050933989165578,0.32611026863654874,0.0,0.5665217563647754,0.6494507194475518,0.0,0.0,0.37639495020396535
2024-04-03,88.98611431069988,9.047125647237362,0.3680498357427551,0.0,0.5732961795332212,0.6491774514723192,0.0,0.0,0.3762365753144626
2024-04-05,88.98517825817271,9.048082388281179,0.36804596419513746,0.0,0.5732901489818051,0.6491706227193308,0.0,0.0,0.37623261764983296
2024-04-11,88.9748829799505,9.047035556354913,0.3795730376550202,0.0,0.5732238212887965,0.6490955159172159,0.0,0.0,0.3761890888335649
2024-04-15,78.67604108183785,7.999841272744577,4.055807510961326,7.854829044235611,0.5068731691725629,0.5739627158357409,0.0,0.0,0.3326452052123302
2024-04-19,81.71601582788065,8.308948277966126,0.43876420431219265,8.158332901326256,0.5264583136783529,0.5961401428811083,0.0,0.0,0.25534033195531125
2024-04-22,81.71601582788065,8.309270270818528,0.43844221145979007,8.158332901326256,0.5264583136783529,0.5961401428811083,0.0,0.0,0.25534033195531125
2024-04-23,81.84183412025313,8.321998484960377,0.28528795911134447,8.170829908262384,0.5272647472079961,0.5970533156567961,0.0,0.0,0.2557314645479761
2024-04-24,81.27812844556225,8.321998484960377,0.28528795911134447,8.734535582953256,0.5272647472079961,0.5970533156567961,0.0,0.0,0.2557314645479761
2024-04-25,81.27839055706103,8.322025322333943,0.28496639200438323,8.734563750705844,0.5272664475689147,0.5970552410768619,0.0,0.0,0.255732289249021
2024-04-29,81.27774558281324,8.322025322333943,0.28496639200438323,8.734563750705844,0.5272664475689147,0.5977002153246526,0.0,0.0,0.255732289249021
2024-04-30,81.27774558281324,8.322025322333943,0.28109654651763893,8.738433596192587,0.5272664475689147,0.5977002153246526,0.0,0.0,0.255732289249021
2024-05-02,81.27774558281324,8.322025322333943,0.4100913960757832,8.738433596192587,0.5272664475689147,0.5977002153246526,0.0,0.0,0.12673743969087675
2024-05-06,81.27669715528103,8.321917973878234,0.41169852099638204,8.738320876353905,0.5272596461910408,0.5973700224351398,0.0,0.0,0.12673580486426853
2024-05-07,81.38801799697846,8.333316110685137,0.2752971423493208,8.750289340489688,0.5279818087500697,0.5981882118551065,0.0,0.0,0.12690938889221862
2024-05-08,79.94772895602713,8.185195438948208,2.0415119063760736,8.594757170847886,0.5185971869334722,0.5875557051089049,0.0,0.0,0.12465363575832084
2024-05-09,79.91579038040366,8.181925508870975,2.0812797743723173,8.591323623635839,0.5183900108736981,0.5866868643674483,0.0,0.0,0.12460383747606321
2024-05-10,81.61273716510648,8.355662039772648,0.002055422612179481,8.77375339039499,0.5293976009630517,0.5991446825705434,0.0,0.0,0.12724969858010965
2024-05-14,81.611680161371,8.355553821787376,0.003674327931812245,8.773639757518186,0.5293907444935688,0.5988131363867659,0.0,0.0,0.12724805051129823
2024-05-16,81.6050745082902,8.3548775228834,0.0117680350511578,8.772929618719678,0.5293478955827832,0.5987646684244426,0.0,0.0,0.1272377510483387
2024-05-21,81.6050745082902,8.3548775228834,0.03216492644058614,8.772929618719678,0.5089510041933548,0.5987646684244426,0.0,0.0,0.1272377510483387
2024-05-23,81.6050745082902,8.3548775228834,0.03216492644058614,8.772929618719678,0.5053896422047245,0.6023260304130731,0.0,0.0,0.1272377510483387
2024-05-27,81.60533871388235,8.354904572737551,0.031841269349152775,8.772958022064431,0.5053912784604413,0.6023279805112316,0.0,0.0,0.12723816299484525
2024-05-28,81.60581513979407,8.35468817880854,0.031840444653033366,8.772730800455983,0.5053781887113625,0.6023123800795186,0.0,0.0,0.12723486749747948
2024-05-31,81.5332677052982,8.347260874855419,0.12071197292085349,8.764931857304619,0.5049289083386541,0.6017769253712357,0.0,0.0,0.12712175591101285
2024-06-03,81.60563584974906,8.335720650457649,0.07370750099605779,8.752814195956676,0.5042308358817718,0.6009449589501187,0.0,0.0,0.12694600800867156
2024-06-04,81.39709686045603,8.313431940328602,0.07608764901303317,8.675932643913205,0.5028825835337906,0.5993381047193671,0.0,0.30862364831862354,0.12660656971734766
2024-06-05,81.38503633901198,8.312200147942175,0.07607637518684103,8.68946403403876,0.5028080719551656,0.5992493014285495,0.0,0.3085779198802362,0.1265878105562973
2024-06-11,81.35359092540544,8.308988494014253,0.11468481291587508,8.686106613524364,0.5026137978170861,0.5990177644902559,0.0,0.30845869206199134,0.1265388997707334
2024-06-12,81.33381162911678,8.308283654125697,0.13603612948989058,8.685369783232462,0.5025711617906318,0.5989669506499588,0.0,0.30843252594197645,0.12652816565260622
2024-06-13,81.16630764476642,8.280570297661852,0.3523064782210266,8.667482447360072,0.5015361270834071,0.5977321056825617,0.0,0.3077973156604125,0.12626758356424023
2024-06-14,81.16630764476642,8.280570297661852,0.3523064782210266,8.667482447360072,0.5015361270834071,0.5977321056825617,0.0,0.3077973156604125,0.12626758356424023
2024-06-17,80.88396356666678,8.25176561189168,0.6989396685011436,8.637331853941985,0.49979148993599876,0.5956528424361895,0.0,0.3067266158607859,0.12582835076543725
2024-06-19,80.88266874060913,8.251633513999035,0.7005293235427594,8.637193583735383,0.49978348905404363,0.5956433069635484,0.0,0.30672170564623563,0.12582633644986493
2024-06-20,75.87745113315049,8.188711040080264,5.861434369753209,8.571331038206436,0.49597241170776013,0.5758503413637357,0.0,0.3043828125663256,0.12486685317178074
2024-06-21,79.46097719084015,9.163585443256707,0.11528170189913725,9.591756742496194,0.5550184332963842,0.6330282118607404,0.0,0.3406198969237259,0.13973237942695643
2024-06-24,78.32158734333176,9.67177575951898,0.12167494665143966,10.124037654416613,0.5857984150944302,0.6681344275642435,0.0,0.35950985372227046,0.14748159970026334
2024-06-27,78.41764991586491,9.680637141693236,0.002630019839967952,10.136066405866886,0.5864944243128533,0.6689282633083287,0.0,0.35993700095561393,0.14765682815820072
2024-06-28,78.41882844772002,9.679279740057556,0.0026300593663011727,10.13621873990339,0.5865032386851615,0.668938316571439,0.0,0.3599424104166462,0.14765904727948012
2024-07-02,78.40233222466344,9.677243602043514,0.030051498351179467,10.134086479978144,0.5863798615773894,0.6687975983804165,0.0,0.35986669275537414,0.1412420422505435
2024-07-05,78.16129848698617,9.67735265914882,0.2708421810950144,10.13420068544634,0.5863864697494001,0.6688051353540749,0.0,0.35987074825107324,0.141243633969106
2024-07-08,78.16248234578094,9.67749923577021,0.2693316478405084,10.134354181650238,0.5863953513671929,0.6688152653142574,0.0,0.3598761989812754,0.14124577329536486
2024-07-09,78.16248234578094,9.67749923577021,0.28435779393576,10.134354181650238,0.5863953513671929,0.6688152653142574,0.0,0.3598761989812754,0.1262196272001133
2024-07-10,78.16541865828184,9.677862788220573,0.28061179869665526,10.134734896668224,0.5864173803502678,0.6688403905478144,0.0,0.3598897183699914,0.12622436886463162
2024-07-11,78.16894252450862,9.678299087218418,0.27611623287907144,10.13519179244941,0.5864438173148089,0.6688705433200225,0.0,0.3599059429773139,0.12623005933233555
2024-07-12,78.16952986643678,9.678371807542675,0.2753669325011544,10.135267945751442,0.5864482237073133,0.6688755690463777,0.0,0.3599086472207599,0.12623100779350244
