date,CITIBANK N.A.,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD,NANYANG COMMERCIAL BANK LTD,INTERACTIVE BROKERS HONG KONG LTD,BOCI SECURITIES LTD
2024-04-17,73.1116418370251,8.886348200945433,6.304469315302483,6.373519062980994,1.5631074033983763,1.15755639679868,0.7167191805470694,0.6812936425830831,0.6483981169480643,0.5569468434707149
2024-04-18,73.12989294976406,8.89357569448806,6.301566989953218,6.347625880698264,1.563242331394555,1.1577988164832695,0.7164200333881177,0.6814363215837821,0.6513775009356819,0.557063481310997
2024-04-19,73.11949435929623,8.900315749361976,6.312488557206068,6.3456729949777175,1.5620216935011288,1.157678523524372,0.7163455987934344,0.6813655217261069,0.6476113980727133,0.5570056035402594
2024-04-22,73.11907851526828,8.897002091615983,6.3176851348659495,6.345086641711507,1.5620034910284673,1.1546907125075003,0.7163421531219955,0.6813622443112366,0.6497460912639503,0.5570029243051212
2024-04-23,73.12212183316555,8.89736040707348,6.3148899695362495,6.344997052459078,1.5620896544049427,1.1547386035358576,0.7163718635561378,0.6813905039466616,0.6490140862091696,0.5570260261128642
2024-04-24,73.1143749351336,8.915742319827386,6.312895585035242,6.290970889087376,1.5616890156086038,1.154605576799851,0.7629185595090644,0.6809549102938935,0.6488811965227583,0.5569670121822333
2024-04-25,73.09583128565956,8.97409188159294,6.287592917853216,6.290485855883138,1.5578492128236974,1.1544573910980225,0.7627288551497939,0.6807642153078959,0.6393378086156782,0.556860576016068
2024-04-26,73.09201981542358,8.963611967793584,6.2996598200451475,6.295660693761975,1.55740468649778,1.1543865085473146,0.762689083821137,0.6807287178999217,0.6370071668358469,0.5568315393737078
2024-04-29,73.07488296578924,8.96423347310956,6.297525281812594,6.315971410765495,1.5565572447968978,1.1539623642227161,0.7625147257283893,0.6805730967386262,0.6370751947321073,0.5567042423043691
2024-04-30,1135.9725524415117,139.1227682876762,97.98492132175873,97.08487439817442,24.166674881696107,17.927294964731303,12.90913078781601,10.5729918310743,9.943370399878091,8.648636618777527
2024-05-02,73.11808821137906,8.889211922718298,6.316852622443508,6.237884970488035,1.5532973349179298,1.156459146879655,0.8410822744171355,0.6802609283332975,0.650396228509547,0.55646635991353
2024-05-03,73.13223059001214,8.872625405011739,6.3159704191219825,6.239337136277078,1.5535550503169213,1.1567469084484872,0.8421634519182143,0.6803711428771031,0.6504259053078727,0.556573990708467
2024-05-06,73.13162239075113,8.872318388798266,6.315751869906395,6.238256172913797,1.553469253743083,1.1555641406352923,0.8426255828146817,0.6803369204177117,0.6503072804290183,0.5597479995906244
2024-05-07,73.24303395689898,8.87994018921312,6.321177441680616,6.111682106089139,1.5538845136873645,1.1565568326082951,0.843515251442298,0.680878610556285,0.6523089444849033,0.5570221533389998
2024-05-08,73.2421401928351,8.87063497791335,6.330042021440081,6.1117607575685895,1.5530350743267305,1.154439146483735,0.843557782964572,0.680890473758664,0.6541160931942055,0.5593834795149814
2024-05-09,73.23859996997972,8.877624144694158,6.325663670224424,6.11248093489801,1.5534730631580502,1.1543833456586805,0.8435191465958265,0.6808575623225581,0.6540630985820628,0.5593350638865114
2024-05-10,73.22850235375084,8.885431154720132,6.329550632126336,6.160603383361689,1.553160883214862,1.1550350658414414,0.8434018634776598,0.6807628957127262,0.6042944739983397,0.5592572937959838
2024-05-13,73.23006414797464,8.890110978402003,6.302362164893899,6.1797594921260455,1.5527328635761433,1.1550692074541307,0.8433901764156447,0.680776719325475,0.6060381037066367,0.5596961461253751
2024-05-14,73.23591288269776,8.881287885537196,6.306319969749989,6.178657326672166,1.5527488597392705,1.155118124948699,0.8410280176689523,0.6808024763961734,0.6086208905519961,0.5595035660377923
2024-05-16,73.21513072625696,8.888228071232133,6.3174381655126695,6.171569030335708,1.556375012288329,1.1571783637423814,0.8415824836751338,0.6811312019044438,0.6126732121944808,0.5586937328577584
2024-05-17,73.22532735469842,8.900543795456988,6.322865631111978,6.139231456582073,1.5566131189485035,1.158204443669559,0.8417228016693734,0.6812447676759745,0.615459745694788,0.5587868844923392
2024-05-20,73.19899572927022,8.895076523773996,6.3196782990009375,6.1766386416751144,1.5544483471831725,1.158628784990633,0.8413990517201708,0.6810038718968578,0.6180966002783137,0.5560341502105794
2024-05-21,73.22158235219793,8.867591241217234,6.330949459351475,6.1265176051366765,1.5566613412287833,1.160494648392195,0.8755568451290429,0.6812865817669068,0.6220691486574664,0.5572907769222883
2024-05-22,73.22905371153149,8.877806799614113,6.308628194560198,6.118974379752661,1.5560170960119957,1.1609225583481297,0.891516157186432,0.6813557005907163,0.6183780864511861,0.5573473159530744
2024-05-23,73.21227991749343,8.938684148130491,6.292598624511976,6.091546716845365,1.5557635580596665,1.1612786340805998,0.8914679943471615,0.6812634115606558,0.6178772538255283,0.5572397411451248
2024-05-24,73.22156921510226,8.924436993472046,6.29382780133204,6.092373891174612,1.5571112889328926,1.1638555856856831,0.8915906125137195,0.6813464211821827,0.6179622405850109,0.5559259500195523
2024-05-27,73.19934222455461,8.932783877691625,6.297092393801168,6.102187458327339,1.5565851532702937,1.164464606363635,0.8913224437244978,0.6811395930490843,0.61932505494829,0.5557571942694539
2024-05-28,73.20220226079982,8.933053047162929,6.2885536949077006,6.10630288173758,1.555949584071413,1.164501088793777,0.8913503686683814,0.6811609330086542,0.621151534824795,0.5557746060249551
2024-05-29,73.22240449658379,8.932305067358069,6.278669157378445,6.100941028042926,1.5546539031413096,1.1639079977727644,0.8906019969469252,0.6805890349111802,0.6206193364277529,0.5553079814368329
2024-05-30,73.21544171027277,8.93983110348299,6.278371320164293,6.101215592521036,1.5544954091213374,1.1639372602100646,0.8905173215111164,0.6805243267998853,0.6204107712907158,0.5552551846258023
2024-05-31,1137.4247100849725,138.96228478323957,97.61980890215109,94.39398789957696,24.14941502186011,18.08213582268309,13.834470044467706,10.572162030120646,9.637780930357561,8.626066032838144
2024-06-03,73.22430971210896,8.94955849723333,6.282647652155469,6.078012402730453,1.5545984248479174,1.1640783918403776,0.8906252999784302,0.680606842852075,0.6202402649145471,0.5553225113384396
2024-06-04,73.21223969055686,8.94111329908826,6.2879351832641674,6.089088512681502,1.5542994881860135,1.163870546539739,0.8904662795168119,0.6804853210242833,0.6252783202107848,0.5552233589315831
2024-06-05,73.19760260558783,8.938880664982445,6.293333403167031,6.102983396291762,1.5539916663912354,1.1636480447282442,0.8902960454982121,0.6803552299097056,0.6237917287936396,0.55511721464989
2024-06-06,73.19145472540912,8.94602741700165,6.302914700288896,6.105867894496127,1.5538996667416347,1.1630638530970194,0.8902494564713089,0.6803196270467364,0.6111144939784953,0.5550881654690264
2024-06-07,73.18692018575028,8.95346948921075,6.3142377405782835,6.091022173568356,1.5538525271284387,1.1630311911935742,0.8904070197230746,0.680313015496727,0.6116638863946232,0.5550827709558892
2024-06-11,73.19102100565789,8.96669998459906,6.3037859656310635,6.08853346614736,1.5504542568319752,1.1626985020112712,0.8901379643685872,0.6801701892971764,0.6115237177129198,0.5549749477427076
2024-06-12,73.18989854276546,8.969817711733997,6.306346996097161,6.088385817693292,1.5461486913855542,1.1626805011652375,0.8901241832925665,0.6801596589328276,0.6114715412884358,0.5549663556454704
2024-06-13,73.19009390927401,8.974774539342619,6.303769260629936,6.08722757319822,1.5460994323406414,1.162683604719616,0.8901265593097127,0.6801614744896253,0.6100958096730568,0.5549678370225651
2024-06-14,73.19491035931561,8.978684937906769,6.30265641410843,6.062213949390665,1.5462009966774553,1.1627599822065793,0.8901850323365993,0.6802061547654457,0.6271778800503547,0.5550042932420949
2024-06-17,73.19692191370875,8.985839197951059,6.3069611811244775,6.06271069293412,1.5462432640523185,1.1627917677326196,0.890209366678991,0.6802247490676027,0.6131424711516104,0.5549553955984606
2024-06-18,73.23307011036712,8.985777431380285,6.2949602184833795,6.045972698684139,1.5465935379448716,1.1558477573103594,0.8907087838179869,0.6804762454603718,0.6114239247268644,0.5551692918246144
2024-06-19,73.23271990927222,8.983486534633977,6.296613566180087,6.0461223980999765,1.547872378067974,1.1558375092518673,0.8903266658585698,0.6804702121741352,0.6113864569175084,0.5551643695436829
2024-06-20,73.2263465833431,8.98801900300104,6.2993561156174955,6.046966649399954,1.5477327728660581,1.1557252863829275,0.8901974971716439,0.680404143787509,0.6101414810465144,0.5551104673837473
2024-06-21,73.20466361665494,9.005847988887608,6.301966357728402,6.046301113447758,1.5473847561721834,1.1586119355476072,0.8900024480197457,0.6802451666628808,0.6099871392101269,0.5549894776687532
2024-06-24,73.19674880676739,9.010726980636758,6.30583890452897,6.047833254456513,1.5461352463138205,1.1584651743410423,0.8899192689653903,0.6801652691667158,0.6092428028727402,0.554924291950667
2024-06-25,73.20193760136448,9.009685263190457,6.305849693813072,6.045674612889768,1.5460829143463473,1.15842596382439,0.8898891479094553,0.680142247644616,0.6086029000647012,0.5537096549527206
2024-06-26,73.17666748921555,9.032140162028371,6.304445317551492,6.038486392833514,1.548707667692218,1.1584097218559268,0.8895569064231711,0.683517232712661,0.6145661830883143,0.5535029265987862
2024-06-27,73.19046271435126,9.013123106731005,6.308242512908903,6.039360963021609,1.5489002228450088,1.1585856888457755,0.8896920336136365,0.6836210616668564,0.6144246901470884,0.553587005868865
2024-06-28,73.16894573678954,9.015634814529735,6.304228573047473,6.064163253759683,1.54843571960942,1.158254203136643,0.8894374817082304,0.6834254692177297,0.6140461304286013,0.5534286177729533
2024-07-02,73.16413392329505,9.040581041708354,6.297571674563231,6.0748495434969625,1.5484578139405525,1.1580333463624797,0.873658885224242,0.6833890750705636,0.6058996244525339,0.553425071886022
2024-07-03,73.1805531449881,9.042614639691502,6.29942276221793,6.074432703264172,1.5484222864177237,1.1638771693771786,0.8475149106782885,0.6833733955210487,0.6063766136380672,0.5534123742059829
2024-07-04,73.17747016402527,9.081402469911275,6.278652398366064,6.058828259900701,1.5480540516768597,1.1638329933183613,0.8474827424482316,0.6833367863026801,0.6075487651346941,0.5533913689158747
2024-07-05,73.18157422944249,9.078286072368048,6.2777166878456665,6.058284134392664,1.5481629192730213,1.1638961454753671,0.8475364997654616,0.6833801315539239,0.6077367083820484,0.5534264715013092
2024-07-08,73.1693797838507,9.091399616499709,6.278286017247324,6.057205517219135,1.5478634543388026,1.1637057449522104,0.8478818612500442,0.6832620732724712,0.6076850678251594,0.5533308635444503
2024-07-09,73.16612986625401,9.08004835121186,6.273547894196198,6.059446922351007,1.5476697280574028,1.1743096806976483,0.8478982031220219,0.6889851138759293,0.6086644891392577,0.5532997510946746
2024-07-10,73.16664012848567,9.079317854614144,6.2741516508958695,6.059024009674105,1.5476657275673162,1.1743228364443785,0.8479077020933722,0.6889928325499793,0.6086713079844008,0.5533059496907612
2024-07-11,73.27870806729757,9.083907098058145,6.278010264082402,6.11726556954193,1.5467223172104274,1.1749191725387993,0.678164890006382,0.6893427118864749,0.5993729838780597,0.5535869254998134
2024-07-12,73.28686220828675,9.096876751129427,6.2713471773286535,6.096490054050677,1.5466403696690108,1.1814668605006433,0.6781242797058351,0.6893014322285006,0.5993370918444647,0.5535537752560382
2024-07-15,73.27835105439974,9.086417893975426,6.263802523918219,6.108809631507582,1.5466461479286073,1.1971091332858699,0.678596482662857,0.6893040074636321,0.5974179558274813,0.553545169030583
2024-07-16,73.27325712077756,9.076753111164127,6.265375412695545,6.109797883632103,1.5467702664184924,1.2098970205449422,0.6787384129149046,0.6893831133440534,0.5964189635479489,0.5536086949603252
2024-07-17,73.27414887491844,9.073596825199765,6.266828824211003,6.110491429778113,1.54678909100531,1.2097943130246722,0.6789174839143022,0.6893915033115552,0.596426222118147,0.5536154325186864
2024-07-18,73.26207526651305,9.074497946542742,6.262327211618536,6.111905007270443,1.5465392367285529,1.209615590927368,0.6938783206698019,0.6892896599700804,0.5963381124749154,0.5535336472845069
2024-07-19,73.26293548272768,9.066897716677623,6.2628917551879715,6.11713241419406,1.546557395620765,1.2096297937866372,0.6938864679326285,0.6892870791450383,0.5972417480555502,0.5535401466720413
2024-07-22,73.02209273186419,9.035293411590036,6.241686211768055,6.428250170634558,1.5414626422070925,1.205653286905737,0.6916054028262045,0.6870211339548528,0.5952464730379822,0.551688535211291
2024-07-23,73.01908779544496,9.03413433726503,6.226237322492505,6.431687902520861,1.5413566546612527,1.2178168794376703,0.6915769425317245,0.6870247783525965,0.5994115546493702,0.5516658326440335
2024-07-24,73.01519610048575,9.033099663466245,6.225118262531285,6.433121678278382,1.5412745050466194,1.2227625254650691,0.6915400835872703,0.6869881620246268,0.5993796078393491,0.5515194112754043
2024-07-25,73.01230168227131,9.034710966091513,6.226295045157278,6.424150772012463,1.5412025098973259,1.2224842183409828,0.6915030078946605,0.6869406928309862,0.6089212629611847,0.5514898425423025
2024-07-26,73.00902051119968,9.03729597414116,6.2224758735641945,6.423887593189412,1.5411338380202302,1.227639748347315,0.6914769690110747,0.686914825743603,0.6088983337335484,0.5512563330497796
2024-07-29,73.01378214578523,9.034692610073979,6.2281750594154515,6.415870062516585,1.541033803228941,1.2277317047499114,0.691522772275066,0.6869603268123488,0.608938667009093,0.5512928481334066
2024-07-30,73.01254273960274,9.02928640065828,6.23561369957016,6.415785365444,1.541013459760227,1.2277154972394257,0.6915136433566391,0.6869512581235978,0.6089306282985242,0.550647307946407
2024-07-31,1139.0809964395896,140.41327473079846,97.32439976265037,100.09279431720444,24.04037917655001,19.15473653537589,10.788389571101446,11.049131618280807,9.50000177577404,8.590716512212495
2024-08-01,73.01075945924255,9.001733307106456,6.242644760669029,6.417737453067818,1.5408968693660077,1.2277457582566762,0.6914947386448317,0.7082073121554306,0.6081480872299461,0.5506322542612566
2024-08-02,73.00269100014756,9.005673736656776,6.244060858380024,6.415145610641256,1.540715947765893,1.2276100793991638,0.6914183211817827,0.7081290477767114,0.6139839944621702,0.55057140358866
2024-08-05,72.99783548685465,9.006405510384315,6.247496530527698,6.414156181356964,1.5406243325443643,1.2275286081453392,0.6909044711263628,0.7080820522670132,0.6164319622843625,0.5505348645089284
2024-08-06,73.01656418262617,8.998674807873895,6.255410879047677,6.401223030737266,1.5410437660378566,1.2278606396025782,0.6910973401211379,0.7082797164584409,0.6091570887788339,0.5506885487161436
2024-08-07,73.00825080506462,8.996882016377368,6.259477419175203,6.409150285135179,1.541411522168827,1.2278676205580434,0.6887554345048081,0.7082776066543722,0.609240382021279,0.5506869083402954
2024-08-08,73.01870125281596,8.99826454253945,6.2576580690151316,6.397277422678053,1.5418681825046818,1.2280533993512373,0.6889234850555567,0.7083847704534719,0.6100986472305977,0.5507702283558624
2024-08-09,72.99154534911615,9.023099675079958,6.251310160858946,6.405646828705846,1.5410917311519814,1.2284976958568168,0.688876192911991,0.7081502128559116,0.6111942939927114,0.5505878594696875
2024-08-12,71.8231012515331,8.879878102232112,6.149731468009921,7.895939948727508,1.515788361681499,1.2177615046785846,0.6780334501453095,0.6968211947557776,0.6011651874408425,0.541779530795337
2024-08-13,71.82139349641218,8.877494607106286,6.1488880606587655,7.900897689457224,1.5157816987952555,1.2177561518162836,0.6780304697425951,0.6968181317685755,0.6011625449246715,0.5417771493181638
2024-08-14,71.8207545504788,8.878399458167783,6.148854290709354,7.900701805488103,1.5157786801758206,1.2177453182706897,0.6780244377681336,0.6968119326531041,0.6011571967916893,0.541772329496527
2024-08-15,71.82116801485273,8.87793772065885,6.147539534193321,7.902202065088659,1.515776940034605,1.2176685981689022,0.6780283410820354,0.6968159441245971,0.601171123905494,0.5416917178908093
2024-08-16,71.82252862317688,8.879686351496593,6.1489643099183775,7.902341300983578,1.5149788008501748,1.217691666159531,0.6780411859163702,0.69283093628793,0.6012348452997945,0.5417019799107798
2024-08-19,71.82945273818572,8.879809678931965,6.141204022425746,7.902548354498967,1.5151143862106655,1.217840461383003,0.6781065530823838,0.6928977292730353,0.6012718728346155,0.5417542031738887
2024-08-20,71.81792269510713,8.88759394169056,6.1377964905698175,7.8981874129781335,1.5146703640441812,1.2177022911923079,0.6780296184470829,0.6928191165036113,0.6133760043399022,0.5419020651272773
2024-08-21,71.82907991666218,8.881901585425991,6.146799682751385,7.819483591818561,1.5146958154809667,1.2178535063078848,0.7409578432595928,0.692940886855085,0.6143212657684691,0.5419659056698879
2024-08-22,71.86064781220486,8.886789500333247,6.155334453293005,7.753464695428466,1.5153510307427152,1.2183887362219812,0.7412834840700373,0.6932558976479707,0.6332802978049383,0.5422040922527834
2024-08-23,71.86262686960255,8.889960019064858,6.149681355473015,7.753581765755674,1.5153309285661332,1.2184144640044015,0.7412736504333474,0.6932467011303399,0.6336873464281465,0.5421968995415338
2024-08-26,71.86809109737956,8.895244296899293,6.136921012888382,7.755511925353603,1.5153728359427974,1.2185071087412853,0.7413300147529875,0.6932994136186756,0.6334841677866894,0.5422381266367311
2024-08-27,71.86457194731607,8.902612488655006,6.142851107202367,7.754568896191396,1.5152066257102639,1.2184576727264278,0.7412999382755008,0.693271285789247,0.6249439106235413,0.5422161275101833
2024-08-28,71.87275480979464,8.912592101256656,6.1355692218562075,7.742148587509375,1.515148722348585,1.2189211126984714,0.7413843464238541,0.6933502251530842,0.6262719740365231,0.5418588989226087
2024-08-29,71.8969575743648,8.910488708042791,6.1278733859519425,7.731050178238286,1.515714066828359,1.2216895559521899,0.7290922865721329,0.6936032503264904,0.63146616476276,0.5420648289602498
2024-08-30,71.90001748773126,8.91447401216834,6.12350278199776,7.728709891438055,1.515096961229048,1.2217729161286366,0.7291482888598811,0.693656526666843,0.6315146682931272,0.5421064654870499
2024-09-02,71.76477740114844,8.901109196973863,6.111409185646259,7.899584741722411,1.514563468220479,1.2195039752098147,0.7277941956674036,0.6920127209369954,0.6281453888860558,0.5410997255882813
2024-09-03,71.76135678841689,8.912612010766788,6.124627604014308,7.881991941293208,1.5138598502072074,1.219476418993039,0.7277777502477645,0.691997084044507,0.625213053252712,0.5410874987635733
2024-09-04,71.74712924079164,8.923230515987024,6.116218931523871,7.895089149740829,1.5135361438602617,1.2192200169512935,0.7276372124224909,0.6918634556596682,0.6250923212259266,0.5409830118369904
2024-09-05,71.74523858723572,8.926467096577113,6.115064344713645,7.8950484132145755,1.513485802726362,1.2191878885207221,0.7276180379984039,0.6918452239322596,0.6250758490265171,0.5409687560546914
2024-09-09,71.76658016168592,8.910657956039516,6.130640121819796,7.870707385697366,1.5139518077572434,1.220481749908151,0.7285060998253725,0.6920630259451486,0.6252726311584403,0.5411390601630426
2024-09-10,71.7411357206463,8.915020725654973,6.13047741302666,7.8944971896020695,1.5134523703037583,1.2200538362635447,0.7275919109722172,0.6918099248032225,0.6250534040454648,0.5409075046817882
2024-09-11,71.74540739507388,8.890003214271221,6.14046220680751,7.89599090958294,1.513814153270027,1.2201263039534453,0.7276351278397121,0.6918510163236216,0.6337909543258732,0.540918718551774
2024-09-12,71.73931580954407,8.882148540104657,6.145650015700087,7.893741586672476,1.5136751656467742,1.22002270842019,0.727573347556114,0.6917922743108177,0.6452077605113453,0.540872791533469
2024-09-13,71.7312519096263,8.89153927912037,6.149430767841924,7.889907271113492,1.5134722029107628,1.2198344664449021,0.7275109692453885,0.6915238545626475,0.6447342255558818,0.5407950535783399
2024-09-16,71.73173763186814,8.916870495522012,6.129387341377787,7.875513626547659,1.5130433191404815,1.2198322709264222,0.727515895525769,0.6915285371592562,0.6514928615805142,0.5430780203519596
2024-09-17,71.75532323442263,8.912822670852027,6.129353576949063,7.8638030136437775,1.5135668447926667,1.2113431520575055,0.7277676221147319,0.6917678118210199,0.6509861434541645,0.5432659298924173
2024-09-19,71.75719458605685,8.913083695894871,6.12953308402994,7.8627363447217835,1.5134124422467543,1.2112008173503466,0.7277889358535728,0.6917880712527832,0.6499801823636487,0.5432818402294523
2024-09-20,71.75938231418742,8.913355437342457,6.129719960788884,7.860063247532434,1.5135004221337087,1.2112377443527909,0.7278111246297264,0.6918091624371947,0.649822182828703,0.5432984037666913
2024-09-23,71.77087704179486,8.922516427457397,6.150233051750305,7.812522944758461,1.512583966967358,1.2111804690513432,0.727933862640175,0.6919258290795887,0.6536979208686288,0.5465284856318728
2024-09-24,71.76701760507271,8.923197792161359,6.154285473427536,7.81227020646554,1.5121574166110936,1.211104877562628,0.7279161424932141,0.6918886211748808,0.6536627686472126,0.5464990963838366
2024-09-25,71.75239486421427,8.946436196016236,6.160846210557713,7.792718883623641,1.5125941234413556,1.2101215117261732,0.7277339715798609,0.6918347759342933,0.6588628970317604,0.5464565658746982
2024-09-26,71.76544867193084,8.932045763507872,6.165133089036564,7.810290263099097,1.515216624466506,1.210214958306048,0.7280037983555421,0.6919719385931706,0.6311971124665101,0.5504777802378528
2024-09-27,71.75847768585075,8.94344991072106,6.163638765277706,7.792105035754206,1.5362148914440836,1.2103498312127328,0.7260487763345027,0.6919428834658278,0.6325402057446042,0.5452320141945288
2024-09-30,1138.2845534842727,141.84584309718628,97.84800416440588,123.11847463200569,24.740565221243024,19.19456698115127,11.517470280761826,10.969138806348589,10.042255456082337,8.649134499349719
2024-10-02,71.76648333899404,8.923415591894287,6.167032603468074,7.806902268562363,1.5479128980405992,1.2115373464364632,0.7263176491531135,0.6915393360608918,0.6141785637000086,0.5446804036901611
2024-10-03,71.7113041948317,9.095295222158132,6.132422919944106,7.77983510362702,1.54960425321976,1.1617057820525738,0.7257781046232742,0.6911550582371215,0.6120874633385142,0.5408118979677893
2024-10-04,71.71377502235022,9.090282112062926,6.129042874492349,7.766165015593393,1.5540175686655542,1.1582854500606794,0.720382384621624,0.6907741100309148,0.6366780369440354,0.540597425178305
2024-10-07,71.7132626868533,9.09130668153997,6.129733681463494,7.769852041280936,1.5508374993691187,1.1585936918470432,0.7207457942605651,0.6908310626502778,0.6338440275109994,0.5409928332242963
