date,KINGSTON SECURITIES LTD,DL SECURITIES (HK) LTD,THE HONGKONG AND SHANGHAI BANKING,EFG BANK AG,CITIBANK N.A.,MIB SECURITIES (HONG KONG) LTD,CHINA GALAXY INTERNATIONAL SECURITIES,QUAM SECURITIES LTD,SOOCHOW SECURITIES INTERNATIONAL,RUIBANG SECURITIES LTD
2024-04-02,0.0,38.35502189746415,25.88118908593286,0.0,11.023561929584599,0.0,12.216066930475387,5.440280872946856,3.410501983718159,3.673377299877994
2024-04-03,0.0,37.46408435733642,25.899294999465972,0.0,11.093317725887134,0.0,12.23475850219597,5.448604943263066,4.218085079964325,3.641854391887114
2024-04-05,0.0,36.914871576007556,25.944643467074822,0.0,11.183828851864691,0.0,12.25656988690859,5.777893642239442,4.2256048259742816,3.6965877499306132
2024-04-08,0.0,36.97565209494268,25.906643703808456,0.0,11.173418746765998,0.0,12.238540663845937,5.769394450844997,4.219389027207981,3.7169613125839462
2024-04-09,0.0,42.20739068944353,23.43604466528199,0.0,10.088019277044813,0.0,11.066771451484895,5.21819772392128,4.6648609798881,3.3187152129353907
2024-04-10,0.0,42.215549284975104,23.410539297575443,0.0,10.135617286544441,0.0,11.068910633998625,5.218314246365652,4.6657626872271285,3.285306563313607
2024-04-11,0.0,42.1582548597195,23.482708968079688,0.0,10.118000642125011,0.0,11.053888044367032,5.211528991950154,4.659430371384472,3.3161881223741427
2024-04-12,0.0,42.1117545012426,23.427290969120637,0.0,10.094030295274163,0.0,11.041695657411333,5.3398665247401835,4.654291041417221,3.3310710107938584
2024-04-15,0.0,42.093183042442334,23.415921619102697,0.0,10.171337144044305,0.0,11.036826223724342,5.337659881019761,4.652238479719333,3.2928336099472286
2024-04-16,0.0,42.07332408813554,23.404874326313834,0.0,10.165555364183417,0.0,11.031619208910378,5.334993460701109,4.650043620962753,3.3395899307929646
2024-04-17,0.0,42.09896486427873,23.405496217515605,0.0,10.167005606528331,0.0,11.038342216534874,5.338541329561399,4.652877500389331,3.2987722651917335
2024-04-18,0.0,41.97572649833162,23.322491260288444,0.0,10.129407398659529,0.0,11.006029135633328,5.6187532274208385,4.639256903732178,3.308335575934065
2024-04-19,0.0,41.967809595726195,23.289138498243325,0.0,10.160674228515285,0.0,10.996284615857462,5.644946362595942,4.635149397738269,3.3059973013235218
2024-04-22,0.0,41.96570194789302,23.29683135983727,0.0,10.147904223169585,0.0,10.995732376041593,5.644662870102907,4.634916617836751,3.3142506051188736
2024-04-23,0.0,41.883494496480175,23.315026456534117,0.0,10.156956785274543,0.0,11.009066582559745,5.651507989451146,4.640537247119373,3.343410442580899
2024-04-24,0.0,41.882255730632245,23.312118645269152,0.0,10.199542257421992,0.0,11.008740973250779,5.65134083780416,4.640399996416515,3.3056015592051584
2024-04-25,0.0,41.85087747144109,23.287116816296045,0.0,10.231799060461997,0.0,11.000493205273603,5.647106843371608,4.636923400629156,3.345683202526501
2024-04-26,0.0,41.87955547505886,23.303074140506535,0.0,10.20917661436862,0.0,11.00803121171453,5.682917007844969,4.640100818023793,3.277144732482698
2024-04-29,0.0,41.62869484710642,23.194280776339944,0.0,10.195218555170642,0.0,10.956638818541323,6.097932920005586,4.618437917454486,3.308796165381601
2024-04-30,0.0,41.64493776699172,23.203330852154973,0.0,10.209356134495602,0.01663810561603824,10.960913941919447,6.100312246002938,4.620239965713841,3.2442709871054416
2024-05-02,0.0,41.60793463111932,23.182713796391354,0.0,10.244270331475427,0.016623322016499346,10.95117474648235,6.095186101017445,4.616134704033035,3.2859623674645704
2024-05-03,0.0,41.62158872519936,23.1903214548347,0.0,10.238066873872217,0.016628777139536532,10.95476849300212,6.09689198766625,4.617649538597495,3.26408414968832
2024-05-06,0.0,41.587335751983005,23.1712367085768,0.0,10.245624173570087,0.016615092292911818,10.945753138152032,6.12422244639625,4.613849389905133,3.2953632991237796
2024-05-07,0.0,41.59131200397939,23.173452158894914,0.0,10.271305284017178,0.016616680896574573,10.946799684461876,6.125249146910631,4.614290529677997,3.260974511161438
2024-05-08,0.0,41.59143432461518,23.173079160227182,0.0,10.271335492071028,0.016616729766467688,10.946831879154296,6.125414212060747,4.614304100371588,3.2609841017335133
2024-05-09,0.0,41.61774997851775,23.18774118717912,0.0,10.274744333397903,0.01662724347239362,10.953758137979923,6.129289872591142,4.617223654161411,3.202865592700357
2024-05-10,0.0,42.37255621309641,22.406570935474917,0.0,10.222807247637121,0.01661972449994525,10.948804760964526,6.1262240042855005,4.615135708706036,3.291281405335547
2024-05-13,0.0,42.39824777462609,22.420156610905092,0.0,10.257850207787381,0.016629801462790007,10.955443300536652,6.050468642448277,4.617933983193696,3.283269679040019
2024-05-14,0.0,42.36507908803947,22.40261703823683,0.0,10.246149080200064,0.016616791758340684,10.946872718394093,6.130730909246243,4.61432131491126,3.277613059213698
2024-05-16,42.242634547491704,24.25730689216592,12.884487860443944,0.0,5.890839335399472,0.009556867901836701,6.295909464918231,3.880098178735759,2.6538491848826005,1.8853176680605308
2024-05-17,42.26540447255804,24.270382238108766,12.891432948652648,0.0,5.894099277120564,0.009562019312687959,6.299303130779185,3.882358896109414,2.655279681529517,1.8321773358291806
2024-05-20,42.292518509108234,24.285952135979226,12.91748456491934,0.0,5.796556752960294,0.009568153524447513,6.303344249927581,3.8846801531009896,2.6569830924215796,1.8529123880583087
2024-05-21,42.2371203401606,24.35561604193727,12.920774756474868,0.0,5.775941249177518,0.009555620381372809,6.295087618683986,3.8797608101712275,2.653502760593782,1.8726408024193701
2024-05-22,42.26310255868857,24.370598430255615,12.956053642670454,0.0,5.738794496774089,0.009561498533456086,6.298960049873521,3.8819782199267983,2.6551350662063586,1.825816037071138
2024-05-23,42.24187123299231,24.358355597113704,12.957156556454011,0.0,5.698445923292566,0.009556695211475022,6.295795699310737,3.939482550640376,2.6538012304502185,1.8455345145346032
2024-05-24,42.26657165435229,24.372598849823,12.964986962372432,0.0,5.67122948675594,0.009562283372975499,6.299477089410896,3.9415322493037532,2.655353008500869,1.8186884161078418
2024-05-27,42.26592786160661,23.949124174061787,12.96732810390627,0.0,5.647449311566998,0.009562137722916204,6.299381137515746,3.9418106957244112,3.0784160019643236,1.84100057593094
2024-05-28,42.24280010385091,23.961391617931106,12.97038135647631,0.0,5.624061196325783,0.009556905356893002,6.295934139701423,4.004691452701433,3.0767315042337215,1.8144517234224116
2024-05-29,41.50922447320246,23.570217079227664,14.432928228494482,0.0,5.520993588633649,0.009390943042439532,6.186600860522528,3.934897880732919,3.0233019198310416,1.8124450263128158
2024-05-30,41.51146686863282,23.571490380469545,14.434539020418239,0.0,5.519297197311798,0.009391450356368724,6.18693507070533,3.9351104502795367,3.01756442069943,1.8142051411269284
2024-05-31,41.512915929919764,23.572313202132143,14.43504289400467,0.0,5.5302945627171205,0.009391778188367112,6.187151041105126,3.935912719775069,3.0176697563117973,1.7993081158459447
2024-06-03,41.51177737324943,23.571666694561422,14.423011478115356,0.0,5.537622857898662,0.009391520604155957,6.18698134880743,3.935139884796161,3.0175869919972955,1.806821849970086
2024-06-04,41.5443371185279,23.59015512150742,14.369945945105375,0.0,5.515266797375738,0.009398886839426957,6.191834105049315,3.9382264101244333,3.019953835096584,1.820881780373809
2024-06-05,41.15670882906243,22.810415106448247,14.228451568896672,1.4660318275914468,5.464169312570622,0.00931119078549662,6.134061368034725,3.901645697268992,2.991776239290365,1.8374288600510011
2024-06-06,41.162362036584724,22.607520209954824,14.230405962037626,1.46623319894478,5.681688279233269,0.00931246975301583,6.134903931078626,3.902346442400858,2.9876545659830347,1.817572904029247
2024-06-07,41.157308217823996,22.509983225109902,14.228658785999482,1.4660531782539887,5.770560710606151,0.009311326389709695,6.134150701889431,3.9015377169366006,2.9872877487269522,1.8351483882637867
2024-06-11,41.14442490062405,22.529708990383636,14.229147362009304,1.4655942651485092,5.76809537111962,0.009308411700274811,6.132230551795397,3.9003164332776015,2.9863526492925905,1.8348210646490115
2024-06-12,41.13673266123462,22.525496902953883,14.240241230241155,1.465320262000755,5.771958580601161,0.009306671427289907,6.131084088197728,3.8995872417098063,2.9857943296773546,1.8344780319562437
2024-06-13,41.14534002802603,22.530210092394547,14.253188465524122,1.4656268626504905,5.768717927071767,0.009308618736407563,6.13236694383944,3.9004031834619353,2.986419071247641,1.8084188070476226
2024-06-14,41.12159379332184,22.51720721876599,14.25747661575491,1.4647810045424872,5.765964930745645,0.009303246447707653,6.128827767236659,3.8981521414393794,2.984695517422527,1.8519977643228502
2024-06-17,41.10403042340264,22.5433880210683,14.260850992433221,1.4641553845637798,5.760704228509438,0.009299272954860275,6.126210094638948,3.8964872086936913,2.983420729491589,1.8514536442435245
2024-06-18,41.08819987770243,22.56432039588195,14.255358658687985,1.4635914890409123,5.767384361093982,0.00929569149182674,6.123850684919916,3.8949865403117303,2.982271713745087,1.8507405871241833
2024-06-19,41.0848201271458,22.56657714486802,14.254186070049274,1.4634710998740836,5.7648535594348695,0.009294926865520714,6.123346961519459,3.8946661543379753,2.982026404032942,1.8567575518720565
2024-06-20,41.08397527638133,22.566113095374966,14.253892953030364,1.545695304160089,5.681822680567484,0.00929473572859852,6.123221043617287,3.8946683203783703,2.9819650829104614,1.8593515078510474
2024-06-21,41.063641756885154,22.554944543707535,14.246427265656566,6.477745622170591,0.7868910038179291,0.0185802710480897,6.120190503519056,3.8926585349397906,2.9804892314442295,1.8584312668110603
2024-06-24,41.035336730217956,22.597728910814872,14.254763931602444,6.473280534449819,0.7771470276158612,0.018567463731324823,6.115971877308648,3.8899753388343385,2.978434790494331,1.8587933949304014
2024-06-25,41.05007476355366,22.908291039410784,14.239994481674598,6.4756054434650725,0.780549227805721,0.018574132322866567,6.118168457246582,3.5889263932490554,2.979504509295936,1.8403115519757212
2024-06-26,41.050715787762186,22.908648767605364,14.239477159269102,6.475706564349215,0.7787532869895742,0.018574422370291326,6.118263996514551,3.5898043138167233,2.979551036239697,1.840504665083296
2024-06-27,41.00225689060735,22.93750968952328,14.222667967371757,6.468062225087771,0.8188793416549952,0.018552495931103124,6.111041605379981,3.6042833559316008,2.9760337831428387,1.8407126453693234
2024-06-28,41.02652823942371,22.973265190134573,14.23026570463944,6.471891004436427,0.7600867859686591,0.018563478109507578,6.114659045825545,3.60641691698894,2.977795450902559,1.8205281835706406
2024-07-02,41.02855027286138,22.974397450464178,14.231131344167435,6.472209978051244,0.7634099808848606,0.01856439302907469,6.114960412906338,3.6230233292476086,2.9779422145267462,1.7958106238611344
2024-07-03,41.033680391859086,22.977270118204995,14.210318532464361,6.47301924884304,0.9418444773851,0.018566714279636208,6.115725014004252,3.4550614578904284,2.978314569821467,1.79619947524764
2024-07-04,41.04745696104153,22.984737919265736,14.214925115193347,6.475192487915173,0.9761398163228981,0.0185729478326912,6.1177782957950075,3.3855456344136963,2.9793145034449298,1.8003363187749921
2024-07-05,41.09284462957716,23.010152981325437,14.23146579630642,6.48235234414268,1.005356212773021,0.018593484617729056,6.124542946129559,3.389371427614158,2.941472812113571,1.7038473654002695
2024-07-08,41.05461688541137,22.988747156313448,14.209842642438872,6.476321958336145,1.0870920558975994,0.018576187519425833,6.118845422315194,3.3861361764956586,2.938736426469167,1.721085088803123
2024-07-09,41.054701248224305,22.98879439571118,14.20370716546647,6.476335266479767,1.078340448886718,0.01857622569148909,6.1188579958830625,3.386143134640552,2.938742465255794,1.735801653760657
2024-07-10,41.0608437925274,22.992233945476663,14.189637329921448,6.477304246281995,1.0788306205537548,0.018579005039184356,6.119773490459355,3.3866497644195728,2.9391821556015856,1.73696564971904
2024-07-11,35.26065149301838,22.962516584960664,14.157750500516798,12.216053700050907,1.2143212549532387,0.018554991757478573,6.111863710334313,3.388019655943162,2.935383275686422,1.7348848327786375
2024-07-12,35.32439485805589,23.00402767493995,14.195682067553072,12.238137590658383,1.006540055274407,0.018588535029164837,6.122912591822634,3.3941444370954845,2.940689791582878,1.7548823979881347
2024-07-15,35.32404620906279,23.003800626999904,14.17909208865117,12.238016801204934,1.004720635253131,0.018588351561789184,6.12285215915794,3.394275435843793,2.9406607672064102,1.7739469250581328
2024-07-16,35.32509217668952,23.00448178426612,14.17539935171451,12.238379176718588,1.0057374070182712,0.01858890197478131,6.12303346073092,3.394211438955551,2.940747842054673,1.7743284598770641
2024-07-17,35.32389780289634,22.779986708035587,14.174920068450117,12.237965385884399,1.0352396751583077,0.018588273466941852,6.122826435348971,3.5760314603337164,2.9406484126706727,1.7898957777549442
2024-07-18,35.312846385032934,22.77285977223031,14.170485309700359,12.234136621855239,1.0203211609825071,0.018582457948547227,6.1209108507829715,3.574748218301598,2.9397284028071193,1.8353808203584225
2024-07-19,35.31563400110551,22.774657474664924,14.171603935827937,12.235102391521872,1.0199905569321712,0.01858392485829108,6.121394038948559,3.5750304109484357,2.9399604666304464,1.828042798561862
2024-07-22,35.31946769190365,22.777129778993046,14.164836228226516,12.236430573806558,1.0214993396710783,0.018585942237385,6.122058547250977,3.575418498592256,2.9402796142178143,1.8242937851007237
2024-07-23,35.3374855630808,22.788749302642813,14.155606149808742,12.242672865781914,1.0225141310985333,0.018595423668868072,6.125181653839264,3.5772424623754593,2.9417795682877883,1.7901728794158163
2024-07-24,35.31090750912796,22.77160941283933,14.14989255061679,12.233464898243508,1.047214801669364,0.018581437666025144,6.120574777999836,3.574634163064356,2.9395669950150314,1.8335534537578
2024-07-25,35.32030868843543,22.777672128252537,14.14213519163079,12.236721937078615,1.0323119899695037,0.018586384789721806,6.122204320399387,3.575668114637877,2.940349625605857,1.8340416192002815
2024-07-26,35.319698698359154,22.777278752473133,14.141890953614626,12.236510605999557,1.0327875970196128,0.01858606379846503,6.122098588484263,3.575606362004704,2.940298845073098,1.8352435331733914
2024-07-29,35.260455939513726,22.903276315952432,14.118170348222762,12.215985950533724,1.0311373735949736,0.01855488885258279,6.11182981429672,3.569608893361511,2.935366996222976,1.835613479448595
2024-07-30,35.271749776891205,22.91061217906684,14.122692363486939,12.21989870081034,1.0320425373861248,0.018560831937879753,6.113787418365139,3.5705879751671015,2.9363071870575874,1.803761029830842
2024-07-31,35.26462512945875,22.905984395209504,14.119593345178854,12.217430366507271,1.032244626920874,0.018557082779291165,6.112552475950647,3.570359407215668,2.935714073486713,1.8229390972924326
2024-08-01,35.27131526475302,22.910329943590916,14.122272006569206,12.219748164067866,1.0324404564862115,0.018560603287279123,6.113712102712801,3.5707082422756775,2.936271014734914,1.8046422015221033
2024-08-02,35.26326424380649,22.905100437832957,14.122907527955444,12.216958887634824,1.0302342042962447,0.01855636664895916,6.112316588430712,3.570221624639705,2.9356007823019326,1.8248393364527378
2024-08-05,35.258458552000945,22.901978921551365,14.120982852448712,12.215293955573829,1.0300938035653555,0.018553837779863865,6.111483599472606,3.569324590266919,2.935200717448994,1.838629169891405
2024-08-06,35.24807465543724,22.89523410654833,14.11707032799829,12.211696454317703,1.059077083457095,0.018548373527021336,6.109683718928932,3.5681913233279148,2.934336277484929,1.838087678972538
2024-08-07,35.267293957438525,22.9077179208555,14.124521424859484,12.21835498203582,1.0596545539291302,0.018558487179921056,6.113015074121358,3.5704653777322135,2.9359362484235283,1.784481973424519
2024-08-08,35.262284500125,22.780074162876137,14.12251514143901,12.216619455408859,1.1854539297406543,0.018555851084578905,6.112146765707684,3.5697119030219597,2.9355192204732283,1.7971190701228847
2024-08-09,35.21952562002009,22.84500859000697,14.105554258043352,12.20180564019563,1.1854925614385134,0.018533350346948953,6.104735205326859,3.565547299131123,2.931959623692327,1.8218378517981804
2024-08-12,35.223454025838194,22.847556735192907,14.107127599547514,12.203166636501642,1.1856247919496772,0.018535417567334525,6.105416130946282,3.565862987172603,2.9322866561279257,1.81096901915592
2024-08-13,35.16545479365389,22.97369590875421,14.083980566055645,12.183072800882483,1.18440945298885,0.018504896994697546,6.095362901995459,3.5599095274624633,2.927458328546112,1.8081508226661875
2024-08-14,35.160733293536715,22.97061133872485,14.082089576267991,12.181437037034284,1.1851509878027422,0.018502412429267028,6.094544506305004,3.5593496860825447,2.927065272493735,1.8205158893228621
2024-08-15,35.16586925218956,22.828218424130323,14.08783120605449,12.183216390053802,1.2906727414799959,0.018505115092616542,6.095434741680101,3.5598696033626,2.925036400236906,1.845346125719607
2024-08-16,35.1694573730352,22.83054768281604,14.092052885871247,12.184459494621548,1.276588435268309,0.018507003246972648,6.096056684402548,3.557776149913055,2.9253348539451505,1.8492194368799275
2024-08-19,35.182854500431304,22.83924454022232,14.097420981994603,12.189100929784185,1.2678177004779723,0.018514053133400803,6.098378859781842,3.559131416211924,2.9264492039136147,1.821087814048835
2024-08-20,35.18230689092318,22.838889054925684,14.101133687366818,12.188911210454718,1.2663234196619297,0.01851376496827965,6.098283940529406,3.559076019507142,2.926403654698469,1.8201583569643724
2024-08-21,35.18132700066396,23.493589210315115,13.4454046861836,12.188571727446892,1.2639125563465181,0.018513249326766713,6.0981140923994985,3.55930456099529,2.9263221491154305,1.8249407672069264
2024-08-22,35.182854500431304,23.494609252909076,13.441073222238817,12.189100929784185,1.262820544543736,0.018514053133400803,6.098378859781842,3.559131416211924,2.9264492039136147,1.8270680170521014
2024-08-23,35.18057770964752,23.493088844443783,13.442251291221874,12.188312135553202,1.2547930406282044,0.018512855032048796,6.097984214919135,3.5883905974562538,2.926259824379996,1.8098294867179798
2024-08-26,35.18037598290399,23.49295413419692,13.442174212852068,12.18824224731724,1.253639038145492,0.01851274887864819,6.097949248850416,3.562075364897728,2.926243045097121,1.8378339768603762
2024-08-27,35.1801166233473,23.492780937578086,13.442075113389732,12.18815239219154,1.2521553401137273,0.01851261239749334,6.097904293065558,3.5620491042833455,2.9163917663183865,1.849861817314826
2024-08-28,35.17789781455905,23.451819087613853,13.44163686739741,12.187383685824539,1.2574004548263626,0.018511444807643634,6.097519698444108,3.5867247965022333,2.916207829586444,1.864898320438347
2024-08-29,35.17406598580269,23.408887785424835,13.440172707971154,12.18605614864428,1.2552159866142827,0.018509428408400287,6.09685551289652,3.6059082347732003,2.9158901753286526,1.8984380341359839
2024-08-30,35.40657216718107,22.862706643089048,13.529014391348262,12.266607921712747,1.2616994513436652,0.018631778679775526,6.137156699409657,3.6297438628295744,2.9351646740533104,1.9527024103528938
2024-09-02,35.3360155754121,22.81714689074326,13.668172085427043,12.24216358851281,1.2563054921388168,0.01859465012646538,6.124926855249148,3.645301463860458,2.9293156126218896,1.9620577859080062
2024-09-03,35.31963061315489,22.80656680454695,13.66183428870328,12.236487017878629,1.2779136861884,0.018586027970414486,6.122086787015162,3.643775651612386,2.9279573178348097,1.98516180509507
2024-09-04,35.25359065080692,23.06164688396061,13.611664067285382,12.213607471068444,1.1855465562621668,0.018551276174711747,6.110639827523039,3.663476139935494,2.922482679859568,1.958794447123663
2024-09-05,35.2444486100134,23.055666485576022,13.583679185932937,12.210440210778774,1.1843364135811894,0.018546465415852007,6.109055202594162,3.662526119024174,2.92172481504681,2.009576492036677
2024-09-09,35.2375142376626,23.05113026547578,13.579447677271435,12.208037797283088,1.1680056043283134,0.018542816384527733,6.107853241287996,3.6893735951919235,2.921149963443986,2.0189448016703437
2024-09-10,35.186241901708065,22.976625486164604,13.575828815298745,12.190274495051655,1.3353245448711328,0.018515835664355516,6.0989660110130055,3.6840053730988815,2.912803121127574,2.021414416001982
2024-09-11,35.14799951303901,22.951653196012114,13.562874307730988,12.177025418423227,1.425372588233373,0.018495711611721918,6.092337311383075,3.680083228083391,2.9096373227059704,2.03452140277713
2024-09-12,35.16330718879891,22.961649112426866,13.52080242433275,12.182328763120157,1.4053663340886944,0.018503766874047606,6.094990649424348,3.6903647378358633,2.910904529526613,2.0517824935717504
2024-09-13,35.184665047633715,22.975595800027225,13.522215072517069,12.189728193913313,1.3822651273275481,0.01851500588631361,6.064202346036068,3.6929339295488557,2.9126725852925124,2.0572068918173745
2024-09-16,35.22263958953221,23.000393186166036,13.469148585455484,12.202884475020557,1.3612035225658004,0.018534988991618963,6.013338135656033,3.71250219797495,2.9158162107036683,2.0835391079336483
2024-09-17,35.264021520277254,23.027415598143975,13.457712668281768,12.217221246089391,1.2047538842472723,0.018556765145812684,6.020403010554002,3.7431389614465473,2.9192419080932672,2.127534437720709
2024-09-19,35.38964865280846,23.109450149692094,13.44805634601755,12.260744769683063,0.8945763264268488,0.01862287312481851,6.04185053509295,3.756556195873933,2.929641629233064,2.150852522047214
2024-09-20,35.390406876148475,23.109945269738365,13.455760817973864,12.261007456180506,0.8944306850097404,0.01862327211993711,6.041979981760746,3.756719083961853,2.9297043968147083,2.1414221602918038
2024-09-23,35.27155902474426,23.032337590601212,13.562755336329408,12.219832614723677,1.0659487266196583,0.018560731559572368,6.021689840944551,3.744021165409938,2.919865881139276,2.1434290879284434
2024-09-24,35.26735923455854,23.029595126473122,13.54750893646188,12.218377597295882,1.0654112171744303,0.018558521530291014,6.020972837370149,3.743739598913561,2.919518212240869,2.1689587179812744
2024-09-25,35.26321835194028,23.02689112900253,13.54624669974217,12.21694298839649,1.0619197068373767,0.01855634249956988,6.020265890711583,3.743053708246115,2.919175419854902,2.1837297627689845
2024-09-26,35.18642758094961,22.976746734759594,13.515191134134582,12.190338823630105,1.2244456472718839,0.018515933373179676,6.007155888819453,3.7648886466637035,2.912818492109102,2.203471118288779
2024-09-27,35.171889936391935,22.967253648928327,13.501335789077881,12.185302256264809,1.2164463567148174,0.018508283319549946,6.004673968854338,3.8006772899905243,2.911615030353802,2.2222974401040196
2024-09-30,35.16862921813119,22.965124399021434,13.485180587285821,12.184172580331795,1.2023483494417895,0.01850656745220519,6.004117287081039,3.8132631562330244,2.8878433972100366,2.2708144578116642
2024-10-02,35.16379170211589,22.98308956008058,13.482261282809507,12.182496622772433,1.194159096120716,0.01850402183645534,6.003291408615493,3.8144580344394448,2.887446168515195,2.270502102694287
2024-10-03,35.204003647975625,23.00871636960022,13.412676355852335,12.19642805254489,1.1762535822630718,0.018525182316831812,6.010156539405383,3.8188201004323417,2.8907481397583656,2.263672029850941
2024-10-04,35.23245282810837,23.002699429862407,13.391111204231171,12.206284271800873,1.1647278479463319,0.01854015295068339,6.015013487715164,3.8219061784255755,2.893084221056639,2.254180377902789
2024-10-07,35.23528558134846,23.029571903312515,13.384393820178481,12.20726567924046,1.1614577446771701,0.018541643612676156,6.015497105731474,3.8320585871306947,2.8933168302860057,2.222611104482063
2024-10-08,35.1526584659889,23.22570177038554,13.349651414390845,12.178639512803562,1.1539867978117688,0.018498163263348397,6.001390701736172,3.8089122710037886,2.886531971881613,2.2240289307344625
2024-10-09,35.13810558327186,23.2295044286069,13.329643277573933,12.173597666177525,1.160136185679755,0.01849050519103752,5.998906180256637,3.8073354157678456,2.885336973748359,2.2589437837261497
2024-10-10,35.14265164138804,22.665376608173414,13.330596060411976,12.175172631362136,1.1622508476262303,0.01849289744823165,5.99968227867281,4.367867868680934,2.886170749040764,2.251738417195458
2024-10-14,35.14338305007177,22.665848332772917,13.330231710703336,12.175426027920803,1.1511284461770739,0.018493282332841917,5.9998071474437555,4.36795877521016,2.8862308176539724,2.2614924097133717
2024-10-15,35.355187967616935,22.342136288748385,13.405406111532345,12.248805847451747,1.1163371293105306,0.018604739107907265,6.035967259187711,4.2975154014161765,2.903625781578718,2.2764134740495443
2024-10-16,35.45014662236376,22.353226970907297,13.392736315219478,12.251611150347848,1.1170216177497538,0.01860900008886742,5.956623471847775,4.298496417898663,2.90429078924687,2.2572376443296895
2024-10-17,35.52182617903951,22.359677034806285,13.439709729914773,12.255146374809541,1.1201538566968707,0.018614369749356516,5.958342266278022,4.177239798123623,2.9051288275845235,2.244161562997497
2024-10-18,35.564300081509046,22.38641278698412,13.3982173884998,12.269800010274398,1.1260206167744877,0.018636627189649178,5.9654667324308175,4.100984315552157,2.9086025273279534,2.2615589134575673
2024-10-21,35.58542510963804,22.399710211613545,13.331033380563193,12.277088214168755,1.1851444816942236,0.018647697259148884,5.9285631649549355,4.10342028108006,2.9103302236432196,2.2606372353848823
2024-10-22,35.44521353891563,22.311452208714307,13.259652612690923,12.228714763040868,1.1605734672494932,0.01857422271402246,5.881031197850092,4.0872522290988975,3.3823150326213933,2.2252207271043694
2024-10-23,35.452546431797174,22.316067993830078,13.26362882223365,12.231244635102096,1.1623448140603143,0.018578065342460016,5.840742989024418,4.088097798353063,3.383014764724816,2.243733685531931
2024-10-24,35.45893900676893,22.320091883566736,13.26826048962603,12.233450094404665,1.1779110713361278,0.01858141521961934,5.7970595350526555,4.088834937833809,3.3836247681714138,2.2532467980200117
