date,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIBANK N.A.,MORGAN STANLEY HONG KONG SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,GOLDMAN SACHS (ASIA) SECURITIES LTD,UBS SECURITIES HONG KONG LTD,HANG SENG BANK LTD,TOTAL_CCASS_PCT
2024-03-22,29.163050926053042,12.377438560578096,12.730668305932577,5.734589781841367,5.951492931936906,2.4738716318526044,3.56071199765703,0.5080654018286154,1.5053916035417092,0.9707669415386116,74.97604808276056
2024-03-25,29.21236397499611,12.379574080684018,12.840266248511492,5.789377414535977,5.883674991127422,2.485159380983905,3.526467407387069,0.527971499958815,1.486112738174049,0.9707669415386116,75.10173467789747
2024-03-26,29.223197112573434,12.372103217822033,12.625341403565503,5.80715139922328,5.907699592319043,2.515844771077329,3.5299761940353904,0.5294714486046409,1.4399033880534937,0.9707669415386116,74.92145546881275
2024-03-27,29.021517729392993,12.288639973682256,12.989752655926019,5.679957279428739,5.920207714922303,2.5498204383510936,3.452487779231965,0.5538773926723186,1.4340045222180529,0.9707669415386116,74.86103242736435
2024-03-28,29.100073675443657,12.239065399794786,12.926068395624421,5.822987399414461,5.91972930757286,2.5894038288858585,3.412980657272412,0.5324459230378892,1.4360814426353539,0.9707669415386116,74.94960297122032
2024-04-02,29.15627967483147,12.256225829217373,13.01850590878075,5.735678973363963,5.941465622702409,2.5998654368104686,3.379829656679551,0.5487142643590847,1.4969438419227001,0.9707669415386116,75.10427615020639
2024-04-03,29.1832520056093,12.264462835340213,13.139696674791812,5.703350936120493,5.9351098064100185,2.772239077577344,3.320797779465855,0.550620978739372,1.5009861018317678,0.9712245529898806,75.34174074887605
2024-04-05,29.26904947491628,12.312740843449088,13.127112359881915,5.448990026104191,6.013056290276164,2.7628580428263305,3.2772488297858273,0.5569512704819259,1.516239486376907,0.9696991814856509,75.2539458055843
2024-04-08,29.141601304497712,12.328757244243501,13.367205834647693,5.230239396888446,5.982269208749124,2.783781055292683,3.2247001882308437,0.5187125711967149,1.671140962631449,0.9696991814856509,75.21810694786382
2024-04-09,29.47294359582943,12.328757244243501,13.367205834647693,5.090525358284344,6.002556649755381,2.793805288361314,3.2020742255943104,0.5086451192687979,1.444942579932009,0.9696991814856509,75.18115507740244
2024-04-10,29.38882957736023,12.652212271715443,13.347604810818343,5.048978967160785,6.038392914344288,2.760671677003601,3.171643394582084,0.5146194909936982,1.3564710326866776,0.9696991814856509,75.24912331815081
2024-04-11,29.246350599521847,12.629865579178476,13.357595994171048,5.057237455598978,6.061349755482947,2.7691374888520763,3.163101314158397,0.5038175218407777,1.3763059722362048,0.9696991814856509,75.1344608625264
2024-04-12,29.13992174335726,12.630399459204956,13.862722767796765,5.076817149650131,5.993234519767289,2.735579341181878,3.0898838632982395,0.46453279904654116,1.4279739913989387,0.9696991814856509,75.39076481618766
2024-04-15,28.95617330559191,12.743810830544447,14.172449451730634,5.023122547329736,6.006635111814815,2.662539468987672,3.0811293494697303,0.45377892994172064,1.4316348830090901,0.9696991814856509,75.5009730599054
2024-04-16,28.901692831872538,12.819011645702977,14.257260107365816,4.941856880493244,6.007728320149039,2.6599666757172042,3.0610710955319838,0.45324504991524023,1.4312780731913923,0.9696991814856509,75.50280986142508
2024-04-17,28.781718473367523,12.614535595560966,14.65500072709375,4.910555291157828,6.029994015459131,2.65546693147116,3.053597156504133,0.44791036815349716,1.4164819696003628,0.9696991814856509,75.534959709854
2024-04-18,28.808941422683493,12.311139203369647,14.693066220444656,4.998179570801136,6.010372043194454,2.6745798618420182,3.0516904421238458,0.4464834085341485,1.4787934463938692,0.9696991814856509,75.44294480087292
2024-04-19,28.651783794859902,12.03197079523718,14.423075464195973,5.165380117494283,5.997533499700518,2.5399785634457936,3.033386365415964,0.44075968077025157,1.5593330618172057,0.9696991814856509,74.81290052442272
2024-04-22,28.686590026917724,12.069952545692503,14.245903563979672,5.3972765000249145,5.997050465390846,2.418126853961949,3.0222511534350858,0.4668001620961452,1.469247239331806,0.9696991814856509,74.7428976923163
2024-04-23,28.917291280874792,12.116018765120245,14.233090443344143,5.237110051486373,5.9917111820917315,2.428204475033228,3.008091002647028,0.5133962193158811,1.4085564189158268,0.9696991814856509,74.8231690203149
2024-04-24,28.895451570980114,11.96805772920995,13.821850285803775,5.362202285616662,5.9869825304286195,2.446676723949451,2.986583645780263,0.41856893204673334,1.5920705596181282,0.9697754500608623,74.44821971349455
2024-04-25,28.93562299222976,11.54939409701566,13.513191361922864,5.640956428271439,6.038072077871233,2.436075391995054,2.933523496314194,0.4392846973713781,1.6250313718072704,0.9698517186360738,74.08100363343493
2024-04-26,28.972543923072465,11.535894559203227,13.42258429457161,5.895908979048514,6.010081485345756,2.31938447192147,2.922693358634162,0.4738486241657489,1.6412968403454662,0.9698517186360738,74.16408825494449
2024-04-29,28.794038415972878,11.785241954428,13.529787098814584,5.869197588489343,6.006496862310816,2.31938574306439,2.918193512696684,0.48271080379959874,1.60163718123549,0.9698517186360738,74.27654087944786
2024-04-30,28.813515884710387,12.04676689882821,13.819302610317411,5.535405245447529,5.962796494086135,2.4007643128150526,2.8778474364098043,0.42273474704764347,1.5668243138116287,0.9699279872112853,74.41588593068509
2024-05-02,28.68198848954663,12.165380625951451,13.799243975036788,5.541335661050248,5.943635031478584,2.4116961419287,2.8767796763568434,0.4518220308389441,1.575094878107563,0.9714533587155152,74.41842986901126
2024-05-03,28.426379647679862,12.16498451239466,14.097987984140204,5.610815163616432,5.904803649095404,2.425424485466769,2.8664579958448884,0.4352971728764541,1.5346145691283113,0.9714533587155152,74.4382185389585
2024-05-06,28.493534916262185,12.16498451239466,14.097987984140204,5.593063957810258,5.898231636815146,2.425883444329533,2.857737955412374,0.4349920985756081,1.5348132487667372,0.9714533587155152,74.47268311322223
2024-05-07,28.27472334845485,12.16498451239466,14.097987984140204,5.681331257811173,5.864730487193489,2.4286287571171292,2.8520940808467237,0.44910178498973424,1.5499634165067568,0.9714533587155152,74.33499898817023
2024-05-08,28.161982047394307,12.181916136091612,14.217653378647036,5.676923366352542,5.845426987076036,2.4271796541881105,2.841340211741903,0.45436431667932725,1.5537843958562776,0.9714533587155152,74.33202385274267
2024-05-09,28.092538213098468,12.379909357340647,14.40176571920758,5.72461964861542,5.823566811780342,2.423366225427536,2.8308914169379285,0.45444058525453873,1.5592464207157652,0.9714533587155152,74.66179775709374
2024-05-10,28.085507826681187,12.350393418733798,14.5147194790958,5.744419733426076,5.820856760497352,2.4406016777052715,2.826594953867681,0.46094657437152153,1.556006582486498,0.971605895865938,74.77165290273112
2024-05-13,28.04730682949499,12.48996491137083,14.79820977315692,5.635278029464076,5.795227087140407,2.4351866342881143,2.814925861860323,0.46310105992981254,1.594116108228159,0.971605895865938,75.04492219079957
2024-05-14,27.948813769426877,12.661874279897537,14.944797974713408,5.538220750747177,5.798028864096517,2.4295427597224637,2.8008924440214082,0.4643035611323138,1.615978037701082,0.971605895865938,75.17405833732472
2024-05-16,27.818180114850303,12.734100620622819,15.168112362932659,5.5190609406254225,5.79449023101243,2.4270004738820807,2.7902519354422104,0.46271181054479155,1.5893734231472074,0.971605895865938,75.27488780892585
2024-05-17,27.58264450098488,12.960847094726589,15.268481807910984,5.506667068347829,5.764211606653467,2.427686891058984,2.7663098060032523,0.44838514003418867,1.5732292979121734,0.971605895865938,75.27006910949828
2024-05-20,27.442716732410176,13.076393986172,15.095352142180896,5.627150112826645,5.768631904467,2.427763185057054,2.797539804569403,0.4954079707779497,1.6116687106644823,0.971605895865938,75.31423044499155
2024-05-21,27.16823070633853,12.973378631782436,15.174976534701692,5.637887304536353,5.776176468195496,2.4416440657455456,2.774342234384518,0.4961842323364522,1.6121263221157514,0.971605895865938,75.02655239600271
2024-05-22,27.08227116630922,13.070849870902727,15.236677812047791,5.795667182242235,5.748363022147377,2.429364825136495,2.7713617347338277,0.4260171431418789,1.6278470042212116,0.971605895865938,75.1600256567487
2024-05-23,27.098959900016983,13.069705842274553,14.64704545708774,5.839660472641445,5.78642154963508,2.4363052654807413,2.746065990622016,0.44424533261742566,1.9556277310505639,0.971605895865938,74.99564343729249
2024-05-24,27.12345388344331,12.920066897709603,14.111411253377426,6.2085170643310175,5.812632542072289,2.447213705564657,2.7424813675870756,0.47913627363944494,2.162790087525817,0.971605895865938,74.97930897111658
2024-05-27,27.18588929667154,12.951260744971105,13.796040694877904,6.129060030487092,5.997199392495375,2.4466797492696015,2.7384289639575052,0.48475538634101006,2.1532566935843893,0.9717584330163611,74.85432938567187
2024-05-28,27.449468408030775,13.040952589419819,13.420875573412571,6.178958771242069,6.031088062747682,2.4504169094549644,2.746132090053866,0.4683067969537314,2.1641718707257818,0.9717584330163611,74.92212950505763
2024-05-29,27.38571535347434,13.118365193259486,13.68499364936997,6.040212479165968,6.002106004167315,2.4632300300904952,2.746894775805981,0.47623872877572665,2.1869507518556146,0.9717584330163611,75.07646539898126
2024-05-30,27.583497946341502,13.173278567411758,13.644113693056612,5.962284401449306,5.837848916020164,2.4698631589223554,2.742089855567657,0.46734027072293455,2.2107639365567486,0.9717584330163611,75.0628391790654
2024-05-31,27.36357334037038,13.262360263258783,13.783303842817585,5.997732179338945,5.819544457969405,2.466583610188261,2.730954643586779,0.5055129214220123,2.217646743280993,0.9718347015915726,75.11904670382472
2024-06-03,27.172347200994135,13.173278567411758,13.71191645641963,6.226661205836682,5.862814162972725,2.4692530103206636,2.7403356783377926,0.482850451560811,2.234854027031617,0.9718347015915726,75.04614546247738
2024-06-04,27.01357893339923,13.277116630922128,13.69101886681168,6.483298631131612,5.891789281112748,2.187516893489409,2.750479398840921,0.5598795261585959,2.1886694133522884,0.9718347015915726,75.0151822768102
2024-06-05,27.00648354073301,13.129842012188735,13.575668849981746,6.719011950777279,5.83817244731621,2.193237036630271,2.7591740164150313,0.5530360485963023,2.186152550370309,0.9718347015915726,74.93261315460047
2024-06-06,26.91419912402999,13.167213614042367,13.725917943148385,6.692208376933535,5.8115546891445415,2.1666193038814603,2.7630637137508174,0.57250512779054,2.189494334261776,0.9718347015915726,74.97461092857499
2024-06-07,26.862429057513626,12.961669803847395,13.487197302736414,7.059284707540521,5.774267109837934,2.1622727577801575,2.783804139248114,0.5796481883162644,2.178963550739449,0.9718347015915726,74.82137131915144
2024-06-11,26.78213502690247,13.065395066135025,13.523287745063644,6.933019030534887,5.998649639453022,2.16341678640833,2.7725926586920244,0.6025240068051907,2.022703248126081,0.9718347015915726,74.83555790971225
2024-06-12,26.919621946841822,12.904468372438775,13.693137862059638,6.464864541925852,5.998827599461849,2.1630354435322725,2.768931767081873,0.6396668029331878,2.011008733260319,0.9718347015915726,74.53539777112715
2024-06-13,26.91324347878259,12.974254118757289,13.57576052480915,6.453934543258011,5.929423196019391,2.1657048436646744,2.7868548822565735,0.6866465673548126,2.037928591258401,0.9718347015915726,74.49558544775246
2024-06-14,26.792629735388722,12.98660962794155,13.586590662489181,6.501448874123293,5.928279167391218,2.165933649390309,2.7870450198145758,0.7055639959445457,2.1610260716497502,0.9718347015915726,74.58696150572472
2024-06-17,26.731833740607524,13.022167029196627,13.314067611583468,6.643682140035205,5.972353531285878,2.1661624551159435,2.7959684431143206,0.671065177090547,2.091525798608251,0.9718347015915726,74.38066062822934
2024-06-18,26.754521531635696,12.97228738100831,13.402844233129645,6.62062584467447,5.955402357410814,2.1763824441942834,2.7964260545655892,0.6864816238494885,2.2022281610019454,0.9719109701667842,74.53911060163702
2024-06-19,26.691196470900486,12.981439610033691,13.596871488467682,6.480808741802399,6.024995805228364,2.176306175619072,2.790477105699093,0.695292474732221,2.2176602682416635,0.9719872387419957,74.62703537946666
2024-06-20,26.612474691544456,12.971906038132254,13.623412952641281,6.52579446432512,5.88059163059163,2.1772976670968216,2.7987903803971457,0.7242599660147229,2.1875142240892766,0.9719872387419957,74.4740292535747
2024-06-21,26.356890586118915,13.039861338645695,13.734002386697947,6.452952051472136,5.849672350200891,2.1907209363340443,2.775299659232006,0.7465944810025148,2.1847685553816634,0.9719872387419957,74.3027495838278
2024-06-24,26.241747994390703,13.092944266992893,13.833990488800213,6.548334879043124,5.777273134038461,2.1796543660708565,2.7767233393026203,0.733564223733357,2.160222505941322,0.9725211187684761,74.31697631708202
2024-06-25,26.607692728147274,13.140891777942517,13.872734925007652,6.143183013056163,5.778375697984577,2.2098567218546075,2.7787063222581194,0.537325179714186,2.20286820688512,0.9725211187684761,74.2441556916187
2024-06-26,26.031328562988183,13.17872099124742,13.914758909949185,6.221960010860645,5.774053812055927,2.204822995890649,2.7796978137358686,0.8590768756730701,2.822321574752864,0.9725211187684761,74.7592626659223
2024-06-27,25.912052824632102,13.162857127603427,14.065948648876766,4.9753426238627085,5.773329057208549,2.205280607341918,2.7796978137358686,0.7203895646284653,2.8114056349257193,0.9725211187684761,73.378825021584
2024-06-28,26.396734993140914,13.090020638276453,14.154877807573369,4.4626250423290585,5.778744126048566,2.2076449331734747,2.7972650088929156,0.636565315899354,2.8076576954483934,0.9725211187684761,73.30465667955097
2024-07-02,26.652589470665582,13.076749906189653,14.200257609824208,5.7916210072129735,5.9443994714079285,2.20947537897855,2.811832306758311,0.4704320208019997,2.1628831606104333,0.9725211187684761,74.29276145121811
2024-07-03,26.550307286089524,13.098486450124927,14.291856168653208,5.813591975325591,5.883104959796292,2.193560669617752,2.8113238495902344,0.4860899592929191,2.1583833146729554,0.9725211187684761,74.25922575193188
2024-07-04,26.640833051139605,13.324317701326157,14.239703818615023,5.633202100538253,5.945263848593658,2.2325339115508247,2.812264495351176,0.480727007312631,2.1809588129355575,0.9729024616445335,74.46270720900742
2024-07-05,26.686250555489455,13.326376952856869,14.361962344679046,5.57530405738651,5.851758575384368,2.23230510582519,2.800976746219875,0.4438384397686723,2.1735607611400423,0.9729024616445335,74.42523600039456
2024-07-08,26.658920982705336,13.33156321597125,14.641181598528322,5.705466651819718,5.697924859182788,2.2170691867837746,2.761611331273065,0.4450739906870985,2.205857960456269,0.9729024616445335,74.63757223905215
2024-07-09,26.736759571960416,13.377171823947723,14.688773189460294,5.676736787994717,5.695916453368885,2.2156963524299673,2.74040866736427,0.4360742988121424,2.1957142399531406,0.9729533073613412,74.73620469265289
2024-07-10,26.67968253459797,13.354367519959487,14.790744274518058,5.582447143335092,5.688424336997276,2.214704860952218,2.744603439000902,0.41754103503574963,2.3331089003393446,0.9730041530781488,74.77862819781424
2024-07-11,26.60879928348216,13.387620618751697,14.85160659753683,5.503357851137978,5.6861316273578435,2.2336601441781148,2.739035833010463,0.4620310372424537,2.3345771212578823,0.9730041530781488,74.77982426703356
2024-07-12,26.587350678841165,13.262387618254426,14.848250780227524,5.434885729336046,5.733751996965528,2.250703628452043,2.750781193593033,0.5335480802182705,2.207562563112246,0.9730041530781488,74.58222642207843
2024-07-15,26.567006316054943,13.339418879218034,14.854477422976368,5.474494390192064,5.690126371944554,2.249940942699928,2.747355463423117,0.4150445103404934,2.1820125904163956,0.9730041530781488,74.49288104034405
2024-07-16,26.638805679873336,13.348829557021947,14.735742886429989,5.40446763517588,5.7945108743734535,2.2602117774950754,2.769854693110507,0.41787788790960034,2.207410025961823,0.9730041530781488,74.55071517042975
2024-07-17,26.61663376948789,13.395963536502647,14.702794861938626,5.386827781489515,5.7468380065631655,2.25838133169,2.760168584058648,0.42198495068473924,2.2118336033240893,0.9730041530781488,74.47443057881748
2024-07-18,26.52021320625972,13.356227608817461,14.834586959904083,5.379063640532985,5.7621493298026065,2.2543390972037907,2.764871812863356,0.42809736853077235,2.19064009164432,0.9730041530781488,74.46319326863724
2024-07-19,26.7777302116097,13.303373486195897,14.578883850078354,5.305483024140529,5.754443254654671,2.3062779969228173,2.805294513645465,0.42717121379912076,2.1991059034927956,0.9730295759365527,74.43079303047591
2024-07-22,30.98856075605547,13.367597321244256,14.55173223730306,5.25662293426564,5.7719591719063175,2.307472871267797,2.8128454076657037,0.42931944533424443,2.211931964363254,0.9730295759365527,78.6710716853423
2024-07-23,31.05088799502119,13.344368913132126,14.198532465498639,5.434417745358549,5.745265170582296,2.3308873238577257,2.8191760807511335,0.4298076659070316,2.2090569949977983,0.9730295759365527,78.53542993104304
2024-07-24,31.289563001402325,13.322479832046428,14.034987217386794,5.297537363974996,5.740028112596822,2.310776190374499,2.8307692855261566,0.4075478687000885,2.2003001931120325,0.9730295759365527,78.4070186410567
2024-07-25,31.027089530155074,13.320159564028486,13.755767963537519,5.324100056235363,5.739443386853535,2.3453665315187515,2.8640227910841016,0.5107568435792538,2.200376461687244,0.9730295759365527,78.06011270461588
2024-07-26,31.122615259613145,13.04292329313471,13.68779702796616,5.491988037019749,5.697927808234362,2.346129217270866,2.8516164361830323,0.5156428118901691,2.2140879752930496,0.9730295759365527,77.9437574425418
2024-07-29,30.985710624822676,12.58302378460941,13.09717318152836,6.235507928372622,5.777617791729842,2.232946651657011,2.863570340473089,0.44605566894150406,2.2289592034306622,0.9730804216533603,77.42364559721854
2024-07-30,31.03560466234885,12.544584422702815,13.304013557501928,5.957817223884877,5.724295964782223,2.234395602048879,2.866849889207183,0.4490301433747523,2.2252519151039234,0.9730804216533603,77.31492380260879
2024-07-31,30.9526241728673,12.530169661987845,13.957101367037941,5.93034683388806,5.73676000414901,2.1040780298708417,2.864561831950838,0.4484962633482718,2.2010707599502526,0.9730804216533603,77.69828934670372
2024-08-01,30.913189048442746,12.516898929901043,13.972660156381087,5.944850447493153,5.787697243246926,2.0041661963437862,2.87012987012987,0.46329236693930137,2.177189925022906,0.9730804216533603,77.62315460555418
2024-08-02,30.94008025487941,12.562355000727093,14.033058537656846,6.010543825448688,5.693308907050979,2.0239197573235628,2.8772991161997505,0.42897150809412965,2.2718138040019644,0.9730804216533603,77.81443113303578
2024-08-05,30.94702761024114,12.73380675780253,14.330505980981666,5.7839728199136236,5.716079729134697,2.0263603517303306,2.8755449389698864,0.4524622292592695,2.2846015017790915,0.9730804216533603,78.1234423414656
2024-08-06,30.84524470518128,12.669180860248513,14.547261271732731,5.6677775693103385,5.690308679262167,1.9928276014956776,2.8801723059651176,0.4577806912373509,2.195665682293589,0.9730804216533603,77.91929978838013
2024-08-07,31.00467503485474,12.652935653728465,14.5762433303131,5.519262772698291,5.690384947837379,2.0215808543504106,2.8767402200806003,0.475805497845667,2.2101783972819913,0.9736143016798408,78.00142101067048
2024-08-08,30.94522225679731,12.62715687530698,14.603293251654772,5.641695902953831,5.717155217736613,2.0125811624754544,2.885587781570868,0.5577687933396178,2.215059586095527,0.9736143016798408,78.17913512961083
2024-08-09,30.938972504670183,12.739271680867875,14.653783048444783,5.5517001282328975,5.750103242227978,2.01082698524559,2.889477478906654,0.4933981158611179,2.200523227848809,0.9736143016798408,78.20167071398572
2024-08-12,36.487090857228274,12.778701212263579,14.70526433671254,5.486417151480576,5.702511651296007,2.003428933450075,2.8981725286693574,0.509490785230743,2.2168447029440688,0.9736143016798408,83.76153646095507
2024-08-13,36.40102715974809,12.953432518073111,14.817531679423857,5.429845495120337,5.686106179076581,2.002361173397114,2.8897829853960935,0.51077713102026,2.2124973941570136,0.9736143016798408,83.8769760170923
2024-08-14,36.26716866642871,12.998202171722257,14.915079187119357,5.481439915107991,5.682496133183236,2.0025137105475372,2.8913846254755344,0.5149821226459704,2.2092620303508252,0.9736905702550523,83.93621913283647
2024-08-15,36.13222326964399,13.021159012860917,14.984559859137025,5.446336464412575,5.696148208146094,2.003428933450075,2.894660462472302,0.5159227429840538,2.207953058217329,0.9736905702550523,83.87608258157941
2024-08-16,36.021286508495805,13.145934401906917,14.990051196552253,5.48626944467325,5.685851950492542,2.005488184980785,2.9009911609805905,0.5103445865073772,2.19064009164432,0.9736905702550523,83.9105480964889
2024-08-19,36.035855255464135,13.020701401409646,14.938112296833228,5.505834291775096,5.746068532907856,2.002971321998806,2.8984747556100623,0.5116263053366648,2.1938433718032027,0.9736905702550523,83.82717810339375
2024-08-20,35.84600001830446,13.194746290042273,15.071353497727705,5.456045606574148,5.711478191763604,2.0004544590168267,2.888407303682145,0.5136928786505954,2.2132335892906716,0.9736905702550523,83.86910240530749
2024-08-21,35.79951940628474,13.072411495403038,15.119631505836582,5.520445749145537,5.7007014420862205,2.005233956396747,2.8823087667168004,0.46723799456357595,2.20565757748633,0.9745295245823787,83.74767741850194
2024-08-22,35.747833260623956,13.084309393136031,15.05777769134006,5.631894602930544,5.703294573643411,1.983166915302222,2.8846734993140912,0.4761614178633206,2.207615137583425,0.9745295245823787,83.75125601631945
2024-08-23,35.75303325208188,12.994312474386472,15.04298158774903,5.656506421305576,5.718022137208183,2.0123015110330122,2.882233311673058,0.4812714124024906,2.208225286185117,0.9745295245823787,83.7234169186072
2024-08-26,35.78270411758784,13.061810163448643,15.064794400259515,5.539046052999542,5.7045734451125565,2.0153522540414714,2.882538792739638,0.49583871026788573,2.2111129415569164,0.9745295245823787,83.73230040259638
2024-08-27,35.80174868589245,13.040454962389422,15.060447091472462,5.5469495620658416,5.7185305943762605,2.0161912083687983,2.886276359690736,0.4808900695264332,2.21027398722959,0.9745295245823787,83.73629204559437
2024-08-28,35.793456156246855,13.111613543061745,15.144266255629892,5.50867120312152,5.69908210769733,2.018784339925989,2.857599375411215,0.47639022358895505,2.2232396450155436,0.9745295245823787,83.80763237428143
2024-08-29,35.83786988987835,13.178653620672648,15.100640630608918,5.449824124665562,5.694099227450178,2.0148183740149914,2.859582765132448,0.47135649762499654,2.1918169920284085,0.9745295245823787,83.77319164665887
2024-08-30,35.846836252385934,13.207483142102591,15.104606596519915,5.480075546566033,5.687794358566029,2.0129879282099155,2.830067233291335,0.45419606820241065,2.1935610001149115,0.9746057931575902,83.79221391911666
2024-09-02,36.88055837749284,13.210000005084572,15.024219518247003,5.700352284548902,5.688023164291663,1.939693827431671,2.7766796374090243,0.4477895078846453,2.16240762604399,0.9746057931575902,84.8043297415919
2024-09-03,37.022072761237666,13.248591904141588,14.861401821496958,5.842224952637215,5.6985990733876575,1.9316856270344642,2.6760309223311336,0.44575567921233883,2.0106523302083557,0.9746057931575902,84.71162086484496
2024-09-04,37.08892549780499,13.198025838776367,14.829597825633767,5.827800200738889,5.703937873652461,1.9155929576648394,2.680302369308712,0.45434860535283367,2.026058582401077,0.9746057931575902,84.69919554449152
2024-09-05,37.12615254528574,13.214881193898107,14.825326785421922,5.859139492173319,5.715378159934185,1.9128472889572257,2.6823620276051567,0.4627381486260979,2.004703381341859,0.9746057931575902,84.77813481640119
2024-09-09,37.00050304209924,13.072930986091663,14.836995877429281,5.517323389944955,5.889219665699581,1.9158217633904735,2.711395338668066,0.48500857258785374,2.160677778489618,0.9746057931575902,84.56448220755833
2024-09-10,36.84476947568914,13.11373467382981,14.763244165199769,5.696683155932628,5.768410242564577,1.9176522091955497,2.7244376717949654,0.4845509611365848,2.188973419893082,0.9746057931575902,84.4770617683937
2024-09-11,36.93781238337264,13.10488751910528,14.443728790980376,5.831751446814872,5.711742691182438,1.9200928036023173,2.7841564746427325,0.5089569052042625,2.0778481990955564,0.9746057931575902,84.29558300715806
2024-09-12,36.927608969997976,13.073566557551757,14.452957288580967,6.151709026233339,5.722565100313515,1.919558923575837,2.7928515244054357,0.5103297395580694,2.137185150610098,0.9746057931575902,84.66293807398458
2024-09-13,36.607071266373595,13.104455330512414,14.236507072130749,6.2751780108545425,5.734310460896085,1.9202453407527402,2.7947959408847356,0.3709107840714606,2.1684107255988865,0.9746057931575902,84.1864907252328
2024-09-16,36.71385805096165,13.135877983499547,14.210194413682785,6.652072268034213,5.734768072347354,1.9373040787417108,2.7955590588254435,0.37083451549624913,2.15277566768053,0.9746057931575902,84.67784990242707
2024-09-17,36.577193890988816,13.151970652869174,14.210728293709266,6.755154637078527,5.733344392276739,1.9386006445203063,2.7956996726552754,0.37083451549624913,2.1504876104241855,0.9746057931575902,84.65862010317613
2024-09-19,36.44569235087206,13.151970652869174,14.210728293709266,6.736833349095505,5.73288678082547,1.9389057188211525,2.7919629700813635,0.36985001530456074,2.151707907627569,0.9746057931575902,84.5051438323637
2024-09-20,36.87920290695132,13.151970652869174,14.210728293709266,6.509901161011097,5.722132911720649,1.9440919819355338,2.8006575876554733,0.3708415067823102,2.127352809276699,0.9746057931575902,84.69148560506912
