date,UBS SECURITIES HONG KONG LTD,DBS BANK LTD,BANK OF CHINA (HONG KONG) LTD,PHILLIP SECURITIES (HONG KONG) LTD,HUAAN SECURITIES (HONG KONG) BROKERAGE,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,INTERACTIVE BROKERS HONG KONG LTD,GUOYUAN SECURITIES BROKERAGE (HONG KONG),YUANTA SECURITIES (HONG KONG) CO LTD,TOTAL_CCASS_PCT
2024-03-01,0.0,0.0,0.0,0.0,0.0,0.0,7.6440473106228275,0.8537356419785169,0.0,1.5710110522886702,10.068794004890014
2024-03-04,0.0,3.6583471885491927,5.3497163673326655,3.1125077781005355,0.0,0.0,7.645361372112966,0.8522194171822017,0.0,1.5710110522886702,22.189163175566236
2024-03-05,0.0,3.6583471885491927,5.357297491314242,3.1125077781005355,0.0,0.0,7.645361372112966,0.8522194171822017,0.0,1.5710110522886702,22.196744299547806
2024-03-06,0.0,3.6583471885491927,5.357297491314242,3.1125077781005355,0.0,0.0,7.645866780378404,0.8517140089167634,0.0,1.5710110522886702,22.196744299547806
2024-03-07,2.464432816953379,3.6583471885491927,5.357297491314242,3.1228181067154788,0.0,0.0,7.645866780378404,0.8517140089167634,0.0,1.5710110522886702,24.67148744511613
2024-03-08,2.464129571994116,3.6583471885491927,5.357095328008066,3.1228181067154788,0.0,0.0,7.645866780378404,0.8518150905698512,0.0,1.5710110522886702,24.67108311850378
2024-03-12,2.465039306871905,3.6583471885491927,5.3573985729673295,3.134240333514386,0.0,24.403101656359397,7.630199124149815,0.8519161722229387,0.0,1.5710110522886702,49.07125340692363
2024-03-15,2.465039306871905,3.6583471885491927,5.3573985729673295,3.134240333514386,0.0,24.403101656359397,7.604018976000107,0.8569702548773225,0.0,1.5710110522886702,49.050127341428315
2024-03-18,2.465039306871905,3.6583471885491927,5.357095328008066,3.134240333514386,0.0,24.403101656359397,7.604018976000107,0.8572734998365855,0.0,1.5710110522886702,49.050127341428315
2024-03-19,2.465039306871905,3.6583471885491927,5.357095328008066,3.134240333514386,0.0,24.403101656359397,7.604018976000107,0.8572734998365855,0.0,1.5684840109614784,49.04760030010112
2024-03-20,2.465140388524993,3.6583471885491927,5.356994246354979,3.134240333514386,0.0,24.403101656359397,7.604018976000107,0.8572734998365855,0.0,1.5684840109614784,49.04760030010112
2024-03-21,2.465140388524993,3.6583471885491927,5.356994246354979,3.134240333514386,0.0,24.40300057470631,7.604018976000107,0.8567680915711471,0.0,1.5684840109614784,49.04699381018259
2024-03-22,2.4639274086879404,3.6583471885491927,5.356994246354979,3.134240333514386,0.0,24.40300057470631,7.604018976000107,0.8567680915711471,0.0,1.5684840109614784,49.04578083034554
2024-03-25,2.4614003673607483,3.6583471885491927,5.356994246354979,3.134240333514386,0.0,24.40300057470631,7.604018976000107,0.8587897246329008,0.0,1.5684840109614784,49.0452754220801
2024-04-02,2.459075489339732,3.6583471885491927,5.351940163700595,3.134240333514386,0.0,24.40300057470631,7.614834712880489,0.8587897246329008,0.0,1.5684840109614784,49.04871219828508
2024-04-03,2.458671162727381,3.6583471885491927,5.351940163700595,3.134240333514386,0.0,24.402293003134695,7.614834712880489,0.8587897246329008,0.0,1.5684840109614784,49.04760030010112
2024-04-05,2.458671162727381,3.6583471885491927,5.351940163700595,3.134240333514386,0.0,24.390769694682703,7.617058509248417,0.8591940512452514,0.0,1.5684840109614784,49.0387051146294
2024-04-09,2.457154937931066,3.6583471885491927,5.351940163700595,3.134240333514386,0.0,24.390769694682703,7.617058509248417,0.8546453768563059,0.0,1.5684840109614784,49.03264021544414
2024-04-10,2.454627896603874,3.6583471885491927,5.351940163700595,3.134240333514386,0.0,24.390769694682703,7.617058509248417,0.8546453768563059,0.0,1.5684840109614784,49.03011317411695
