date,LIVERMORE HOLDINGS LTD,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,CITIBANK N.A.,BANK OF CHINA (HONG KONG) LTD,BRIGHT SMART SECURITIES INTERNATIONAL,NANYANG COMMERCIAL BANK LTD,VALUABLE CAPITAL LTD,CGS INTERNATIONAL SECURITIES HK LTD
2024-03-01,0.0,39.61352657004831,23.998159650333566,0.0,0.0,0.0,0.0,36.38831377961812,0.0
2024-03-04,0.0,39.61534922241649,23.994662740406735,0.0,0.0,0.0,0.0,36.38998803717677,0.0
2024-03-05,29.691734921816824,25.644080416976916,15.532390171258376,0.0,5.575577066269545,0.0,0.0,23.556217423678333,0.0
2024-03-08,28.758432610879865,24.716520740634422,15.197358978039327,0.0,5.388258934979188,3.235251901822879,0.0,22.704176833644325,0.0
2024-03-11,28.755130744280834,24.713682941531044,15.207095496426417,0.0,5.387640288182784,3.2348804500703237,0.0,22.701570079508596,0.0
2024-03-12,28.75226039783002,24.713682941531044,15.209965842877235,0.0,5.358936823674617,3.26358391457849,0.0,22.701570079508596,0.0
2024-03-13,28.774438032899834,24.717939884592198,15.178135675939483,0.0,5.359859902965579,3.2641460683834294,0.0,22.705480435219474,0.0
2024-03-18,28.178240089963452,24.20579139724487,14.883328647736857,0.0,5.248805172898511,3.196513916221535,0.0,24.287320775934777,0.0
2024-03-21,28.166362231277226,24.19558802866376,14.919207531263174,0.0,5.246592665448925,3.1951665027399185,0.0,24.277083040606996,0.0
2024-03-22,28.183223268230996,24.19558802866376,14.902346494309402,0.0,5.246592665448925,3.1951665027399185,0.0,24.277083040606996,0.0
2024-03-25,28.774315716990877,24.703046996040626,15.214896425087506,0.0,5.356630515866185,3.262179376829059,0.0,22.688930969185748,0.0
2024-03-26,28.801929315839338,24.71935919152479,15.078522006258794,0.0,5.360167666733657,3.336108638856191,0.0,22.70391318078723,0.0
2024-03-27,28.80397335783188,24.718649517684888,15.078089113458889,0.0,5.360013780431787,3.3360128617363345,0.0,22.70326136885622,0.0
2024-03-28,28.350617423493173,24.329593941620278,14.787080731300687,0.0,5.275650625900703,3.283506174234932,1.6276244030630986,22.345926700387125,0.0
2024-04-02,27.860613633208388,23.9067055393586,14.516173816465361,0.0,5.19783423573511,3.2264334305150633,1.5993336109954186,23.69290573372206,0.0
2024-04-03,25.98798363287927,22.297612264981613,13.554669290930752,6.720360491013622,4.847982596985549,3.0015020458900916,1.4916869529186305,22.098202724400476,0.0
2024-04-05,25.990323164894306,22.27741985562369,13.612253874615126,6.714274625475433,4.843592330978809,2.993609149007736,1.4903361018396337,22.078190897565268,0.0
2024-04-09,25.99223803363519,22.27684346701164,13.611901681759377,6.714100905562742,4.84346701164295,2.9935316946959896,1.4902975420439846,22.077619663648125,0.0
2024-04-10,26.420701080811003,22.641807137034213,13.837536487232754,6.824098666736793,4.9228179977384485,3.0425750124911244,1.5147132300733688,20.795750387882293,0.0
2024-04-15,26.41583846032497,22.637640006310143,13.892832728611243,6.822842719671872,4.88247357627386,3.0420150391754746,1.5144344533838145,20.79192301624862,0.0
2024-04-16,26.413060623586937,22.63525947736474,13.901887586098113,6.822125243177875,4.88196014511804,3.041695146958305,1.5142751984857248,20.789736579210263,0.0
2024-04-17,26.427294711386818,22.63168962254232,13.897066554515824,6.821049311323731,4.881190200820103,3.0412154347597515,1.5140363789296605,20.786457785721797,0.0
2024-04-18,26.45605550883095,22.629310344827587,13.874579478553406,6.820332211942809,4.880677039529016,3.040895710681245,1.5138772077375946,20.784272497897394,0.0
2024-04-19,26.515171417312494,22.619203993169577,13.842112176540128,6.81728622093787,4.87849730723762,3.0395376329961907,1.5132011033758046,20.774990148430316,0.0
2024-04-22,26.507511293203066,22.612669398046013,13.867002836432398,6.815316734951151,4.877087929404349,3.038659523059145,1.5127639457926252,20.768988339111253,0.0
2024-04-23,26.565494788247957,22.606138577467377,13.786856407698163,6.8133483865886,4.915062882348307,3.0377819203402736,1.5123270407225562,20.76298999658676,0.0
2024-04-24,26.575299306868306,22.605545053560178,13.778617937408107,6.813169502205419,4.914933837429111,3.037702163411048,1.5122873345935728,20.76244486452426,0.0
2024-04-25,26.54045833551838,22.575908542660862,13.760553778383763,6.804237243693953,5.039593056793748,3.0337196496932193,1.51030468299334,20.73522471026273,0.0
2024-04-26,26.450837448720964,20.370515533955214,13.70750698962661,6.78059104805205,5.022079381254736,3.0231768179561547,1.5050560476601083,20.663165321000236,2.477071411773928
2024-04-29,26.475045727724066,20.371047818134308,13.67389600209041,6.780768225764307,5.030049647243271,3.0232558139534884,1.5050953749673373,20.663705252155737,2.4771361379670758
2024-04-30,4.6054545454545455,3.5436363636363635,2.39,1.1790909090909092,0.8895454545454545,0.525909090909091,0.26181818181818184,3.5945454545454543,0.4309090909090909
2024-05-02,26.434982258401167,20.34022124817366,13.723648507618453,6.76789814235024,5.105927781256522,3.0186808599457318,1.5028177833437695,20.63243581715717,2.4733876017532874
2024-05-03,26.804285751709322,20.4228119351374,13.981086107982083,6.795378932753517,5.1659549943677465,3.0597542765829253,1.5089199172189767,19.66049301862573,2.6013150656222983
2024-05-06,26.851220152191026,20.4565730779323,14.636578325898714,6.806612437680398,5.174494883232747,3.167147730254526,1.5114143269483076,18.790343741800054,2.605615324061926
2024-05-07,26.833617411826406,20.443162449193654,14.600760456273765,6.802150255670644,5.262881867051266,3.165071456667104,1.5104234954765963,18.778025435951225,2.6039071718893405
2024-05-08,26.839758720167843,20.4458431681091,14.586939417781275,6.8030422239706265,5.263571990558615,3.165486493574613,1.5106215578284816,18.78048780487805,2.604248623131393
2024-05-09,26.98187549251379,20.478066719201472,15.986340950879956,6.813764118728657,5.2718676122931445,3.1704754399789863,1.5130023640661938,17.17625426845285,2.6083530338849488
2024-05-10,27.57021520504403,20.311604397894847,15.861601792506905,6.75837632223438,5.229013600125058,3.144703246313376,1.5007034547444116,17.03663175446824,2.587150226668751
2024-05-13,27.569496912695723,20.311075215590236,15.86379386707657,6.758200244900086,5.228877367584608,3.14462131672876,1.5006643566162103,17.036187895682986,2.587082823124821
2024-05-14,27.54939991148369,20.34052745307334,15.813178516570774,6.753273801775533,5.2250657363776005,3.1423290203327174,1.5672593788237745,17.023769232771862,2.585196948790711
2024-05-16,27.128464121824287,20.029738252108594,15.553618581280283,6.650088445663599,5.145230343271721,3.094316404747866,1.5433127387392007,18.309534186171714,2.545696926192735
2024-05-17,27.11803597970376,20.022038849879557,15.547639792937318,6.647532161344882,5.181692378658193,3.093126954025934,1.5427194915688585,18.302496027881705,2.544718363999795
2024-05-20,27.117341055275094,20.021525766855444,15.549803961766138,6.6473618122645615,5.181559593060503,3.09304768982395,1.5426799579735029,18.302027009712223,2.544653153268585
2024-05-21,27.118730939750392,20.022551959201458,15.527536454729503,6.647702519156351,5.19976422951744,3.0932062222905614,1.5427590271904872,18.302965070090462,2.5447835780733454
2024-05-22,27.543663291600513,20.336291938884408,15.760431036726619,6.751867565527474,5.28124105260418,3.1546890861292587,1.5669330279288893,17.020224368151172,2.584658632447487
2024-05-24,27.544380238429905,20.336821281690874,15.758238325784788,6.7520433130303505,5.281378520485189,3.1547712009995315,1.566973814357853,17.020667395491696,2.5847259097298143
2024-05-27,27.545814244064974,20.337880049979177,15.753852561432735,6.752394835485215,5.281653477717618,3.1549354435651815,1.5670553935860059,17.02155351936693,2.584860474802166
2024-05-29,27.571651902032308,20.35695674830641,15.763418447107869,6.75872850442939,5.286607608129234,3.1578947368421053,1.5685252735799897,16.94893173527879,2.5872850442939033
2024-05-30,27.648989372785998,20.350593873723692,15.78453844550948,6.756615961658678,5.284955198999792,3.1621171077307775,1.5680350072931861,16.85767868305897,2.586476349239425
2024-05-31,4.825,3.5513636363636367,2.747727272727273,1.1790909090909092,0.9222727272727274,0.5518181818181818,0.2736363636363636,2.941818181818182,0.45136363636363636
2024-06-06,27.662679488181794,20.3606702629453,15.742840017720795,6.759961431214656,5.287571990722643,3.163682797800537,1.5688114038516665,16.866025590910276,2.5877570166523336
2024-06-07,27.669890258843154,20.3659776347001,15.720876886583426,6.761723535698459,5.288950290644632,3.1645074681333574,1.56922034251753,16.870422021218364,2.5884315616609754
2024-06-11,28.409706284329143,20.1475025142474,15.588333892054978,6.689187446813998,5.232213311328296,3.130560354831223,1.552386600995384,16.689445318342404,2.56066427705717
2024-06-12,28.40457897179395,20.143866343526014,15.585520548651575,6.687980199040891,5.226112514824937,3.1299953591502088,1.5521064301552108,16.709637498066314,2.560202134790904
2024-06-18,28.386282239571255,20.13089072685579,15.575481178016542,6.6836721548014735,5.22274612867486,3.192393908943341,1.5511066450233182,16.698874030558347,2.5585529875550748
2024-06-20,28.389939700046384,20.13348451270422,15.56460341184353,6.684533319589754,5.223419058908417,3.192805236303664,1.5513064989950007,16.70102561459568,2.5588826470133488
2024-06-21,28.38555086055859,20.13037204988148,15.577656394929404,6.683499948469546,5.22261156343399,3.192311656188808,1.5510666804081212,16.69844378027414,2.558487065855921
2024-06-24,27.63963025647702,20.364535867725557,15.800026038276267,6.75432886342924,5.2050514255956255,3.2261424293711753,1.5675042312198935,16.85718005468038,2.5856008332248406
2024-06-26,27.650873857213554,20.370900945484856,15.817987653999428,6.756439976037298,5.2066783007319035,3.227150782694762,1.567994165603105,16.815565337431302,2.5864089808037924
2024-07-02,27.63836101421357,20.359764669131046,15.890040089550686,6.752746394543656,5.203831936273233,3.2253865778101733,1.567136981308898,16.77773728328214,2.5849950538866038
2024-07-03,27.645450995704802,20.367044123389302,15.876610698945726,6.752570610438631,5.203696472732005,3.2253026161655605,1.5670961863855266,16.77730053364571,2.5849277625927374
2024-07-04,27.633222314737722,20.35803497085762,15.913821815154039,6.749583680266445,5.201394671107411,3.2238759367194003,1.5664029975020817,16.76987926727727,2.5837843463780183
2024-07-08,27.62962770247418,20.355386736738037,15.898743398288106,6.748705674220153,5.2007180581210815,3.223456565288654,1.5661992351120015,16.793714389780682,2.5834482399771055
2024-07-09,27.626752685934292,20.353268645456673,15.90749460211753,6.748003433833667,5.200176894461642,3.2231211466923337,1.5660362633646367,16.791966910330117,2.58317941780911
2024-07-10,27.62819011940997,20.375139831941517,15.908322276854236,6.748354535757954,5.148416972345795,3.249304092198028,1.5661177449985693,16.792840604594293,2.583313821899633
2024-07-11,27.623878267655094,20.371959942775394,15.905839510989725,6.747301339576017,5.147613473793731,3.264403693588243,1.565873325529978,16.79021979451164,2.5829106515801796
2024-07-15,27.628361858190708,20.37143005774333,15.863808978827446,6.747125838838891,5.1474795817510275,3.3033345471570517,1.565832596368933,16.789783072361235,2.5828434687613795
2024-07-16,27.627369899352423,20.368781046006607,15.859145405841202,6.746248472081351,5.146810226001924,3.3159085589451505,1.5656289823411613,16.78759980234584,2.582507607084341
2024-07-17,27.728383507513126,20.36083814277544,15.767171008163054,6.74361774034212,5.144803202828472,3.327613996776374,1.5650184578588884,16.781053397805852,2.581500545936671
2024-07-18,27.902504937116724,20.35131483213803,15.606485812285625,6.740463569275542,5.142396840245297,3.339049994803035,1.5642864567092816,16.773204448602016,2.5802931088244465
2024-07-19,28.38208646129951,20.274398136163605,15.36370696349987,6.714988351022521,5.122961428941237,3.3031322806109245,1.5583743204763139,16.709811027698677,2.5705410302873415
2024-07-22,28.622456903245848,20.272299011233628,15.142102810995498,6.714293109696122,5.122431019309417,3.302790288347052,1.5582129730289382,16.695138996738624,2.5702748874048766
