date,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,STANDARD CHARTERED BANK (HONG KONG) LTD,BNP PARIBAS,CITIBANK N.A.,INTERACTIVE BROKERS HONG KONG LTD,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,TOTAL_CCASS_PCT
2024-03-20,0.0,15.596258819009115,12.590644315129964,5.890304709687488,0.9491655215968892,3.3511334641501613,1.4440458061713768,1.218729031701954,0.7905230757616474,0.7636652035688994,42.594469946777494
2024-03-21,0.0,15.657508784502095,12.442598623888099,5.930938489612118,1.0204859039516034,3.360763740414794,1.3777722519592945,1.2431304264053935,0.784026600548394,0.7675208351995294,42.584745656481324
2024-03-22,0.0,15.70507918023708,12.428179617926975,5.866431483700572,1.0205211151993716,3.3596968396074143,1.3453004392673582,1.1721797621522467,0.7125301619548383,0.7689644963580302,42.37888309640389
2024-03-25,0.0,15.786558007572953,12.174359338389106,5.911255402109632,1.090943610735994,3.352392900060338,1.418202792561807,1.1687290598709523,0.7173012860274445,0.7689644963580302,42.388706893686255
2024-03-26,0.0,15.781910122867536,12.107757263235344,5.887241331131644,1.0906795263777316,3.3598224733394515,1.3224516493230145,1.2025494633524152,0.7869843453609322,0.7567990102540788,42.29619518524215
2024-03-27,0.0,15.716540441385668,12.216560018839425,5.749638169217933,1.0910661458782276,3.345322763198443,1.3940791441807638,1.2296621241340147,0.7932695530875756,0.7555314053344195,42.291669765256465
2024-03-28,0.0,15.829322067987567,12.17184173417367,5.601926984829868,1.0901506534362515,3.349273465198048,1.3552340956427629,1.264450836929106,0.7846956142559919,0.7521687311725458,42.199064183625815
2024-04-02,0.0,15.977033252375634,12.204183265248865,5.110606486982261,1.088583259953093,3.4094828678969757,1.3033642657102729,1.5078168970045651,0.8000653239068598,0.7506194362707401,42.15175505534926
2024-04-03,0.0,15.76620590636287,12.088831217559877,5.084356501770984,1.1572973057479967,3.4478047477156353,1.4993732397897241,1.4454401715830019,0.8059456022841678,0.7510419712439599,42.04629666405822
2024-04-05,0.0,15.663653147237664,12.201383971051284,5.100342408257799,1.1572266015624781,3.434378698941578,1.506110489515217,1.4729929729617053,0.8030582799671662,0.7534715473399733,42.09261811683486
2024-04-08,0.0,15.683776375337253,12.20272199846648,5.158148361606557,1.1574205451151858,3.3994799862084584,1.5475981421982299,1.5103873180916518,0.8010512388443725,0.7512004218589173,42.21178438772711
2024-04-09,0.0,15.683776375337253,12.20272199846648,5.134838515583935,1.1571742776482943,3.416314483766488,1.5016183089474315,1.5582394038087866,0.8040794061524472,0.7520454918053567,42.210808261516476
2024-04-10,0.0,15.666487652683012,12.154148082170096,5.2813911090754315,1.1567344187411726,3.421758142671469,1.527878998378029,1.5585915162864696,0.803586448683691,0.7520630974292409,42.32263946611861
2024-04-11,0.0,15.686681303278139,12.051612928668773,5.446718199032,1.1564879400067944,3.430469405369349,1.4443098201071436,1.5445070171791453,0.8074596859382052,0.7503025350408253,42.31854883462037
2024-04-12,0.0,16.17127610068952,12.896313157006672,4.476296210537346,1.1559421656663855,3.407525122521058,1.2061803063772922,1.5560034895754988,0.7655759067177991,0.7502145069214045,42.385326966012975
2024-04-15,0.0,16.132666967511568,12.944147637099924,4.551313773907733,1.1558013206753122,3.4165568075736292,1.124895140904146,1.3891549920253565,0.7857871629368096,0.7496159157093433,42.24993971834382
2024-04-16,0.0,16.75745534791248,13.03115463033542,4.225662548922507,1.156223855648532,3.395887805133631,1.0347543466172695,0.9559157994840566,0.8173540465611004,0.7491933807361235,42.12360176135112
2024-04-17,0.0,16.62379345138397,13.249992535215474,4.011796965184809,1.2622801339266851,3.4260638444710736,1.0740601695435665,0.929929898631043,0.8125653168646102,0.7518166186948627,42.142298933916095
2024-04-18,0.0,16.733705361292756,13.175379901194423,4.008264220696214,1.3682483840854176,3.464743400144563,1.4205504672955114,0.7889440625667253,0.8037625049225325,0.743260285487163,42.5068585876853
2024-04-19,0.0,16.577208970586497,13.23566155737377,3.9939604259377885,1.4372624297113072,3.5129299927154976,1.0837900936393838,0.7952820871650214,0.8092378539505047,0.7440701441858343,42.189403555265606
2024-04-22,0.0,16.353758392248793,12.821911790472232,3.9937720457622277,1.4374563028415195,3.5602148252310846,1.2932311728275083,0.9922538071809537,0.8831990798878423,0.744721552269548,42.080518968721705
2024-04-23,0.0,16.1551845604594,12.812439964822556,3.7088018541961385,1.4729490293244905,3.604451138337387,1.324987915499766,1.179929757786052,0.8690265526610971,0.7433131023588155,41.871083875445706
2024-04-24,0.0,15.996487466767626,13.125256689996231,3.725834731924095,1.5081248545775467,3.5797978423674124,1.4583812910527938,0.8631693728623251,0.8347307973347621,0.7425384549079127,41.834321501790704
2024-04-25,0.0,16.033864206273687,13.182721446354115,3.7192502285914206,1.5079840095864736,3.5722677761871684,1.448481789587724,0.8787855612475711,0.860540641948934,0.7429962011289007,41.94689186090599
2024-04-26,0.0,15.909093149806678,13.13604893743722,3.7097552339407134,1.579128335702346,3.5892864989935216,1.5030354912476107,0.8903172448916931,0.8625652886956121,0.7482074657986109,41.927437646514
2024-04-29,44.47981451841436,15.596998255212249,13.559763487457191,3.7101249520422805,1.5791635469501144,3.600912126246689,1.4614803033913784,0.9198418761454219,0.8553645885269924,0.7592637975978606,86.52272745198454
2024-04-30,44.47981451841436,15.498952535801388,13.60560853205153,3.694212989175781,1.5782656601320226,3.5894566397427377,1.460907838925161,0.9648946676649759,0.8480934658628361,0.7587708401291041,86.4789776878999
2024-05-02,44.47981451841436,15.375044154904701,13.374851619801904,3.6766777877871615,1.5782656601320226,3.6031548714620443,2.008964642836821,0.9830988827611927,0.8615793737580992,0.7643840764033372,86.70583558826164
2024-05-03,44.47981451841436,15.40029061955458,13.570872636128092,3.6691803976448467,1.6144452172139623,3.6303312646021046,1.9408157375685984,0.9485566487004796,0.8786920401734986,0.7625706971432692,86.89556977714379
2024-05-06,44.47981451841436,15.40029061955458,13.570872636128092,3.6988627048660816,1.610941698061015,3.633567107849517,1.9627225562126445,0.8447186790317301,0.9453117209511431,0.7618840778117871,86.90898631888095
2024-05-07,44.47981451841436,15.40029061955458,13.570872636128092,3.7127887533584487,1.609674093141356,3.568130384151896,2.14248090564456,0.880581334883755,0.9684102994871552,0.7589439386231331,87.09198748338733
2024-05-08,44.47981451841436,15.248494930425391,13.670238777330265,3.7780056180250035,1.6100438112429232,3.5702747491409865,2.2493625355704023,0.9160742726342127,0.978234237614514,0.754859433882009,87.25540288428006
2024-05-09,44.47981451841436,15.121417537229556,13.579094462481994,3.813761583796291,1.6128607110643882,3.594543186172853,2.2663616809229965,0.9620777678435111,1.0024243648313438,0.7400707098193184,87.1724265225766
2024-05-10,44.47981451841436,15.145220340720936,13.711964105935714,3.818832003474928,1.6128607110643882,3.5742861553317433,2.247534226741281,0.9601411492162539,0.9509279149701887,0.7401939491865075,87.2417750750563
2024-05-13,44.47981451841436,15.152667519623932,13.605414870188806,3.879359082051222,1.6123325423478634,3.5761694641298796,2.3371649508929853,0.9589439667921313,0.9310863768527454,0.7395425411027937,87.27249583239671
2024-05-14,44.47981451841436,15.278178012294077,13.261295345749103,3.9526849562338278,1.6461001289576738,3.5807074897422595,2.411937584823896,0.9755108588671217,0.9200828619251483,0.7441904258082108,87.25050218281567
2024-05-16,44.47981451841436,15.361804725743816,13.313179119335707,3.973218747482396,1.6465226639308934,3.584362276415619,2.427132787530824,0.9441728483533248,0.924343422905114,0.7446129607814305,87.39916407089348
2024-05-17,44.47981451841436,15.202509040839976,13.402369209932841,3.9828835307698416,1.6468043539130401,3.5892525553506727,2.4738713527485334,0.944296087720514,0.9114385005980278,0.7448242282680404,87.37806337855585
2024-05-20,44.47981451841436,15.016470413256105,13.503038167302442,4.129836969105933,1.6465402695547775,3.7033586882486267,2.5689467921426523,0.963873541479695,0.9290265188582992,0.743310144614003,87.6842160229769
2024-05-21,44.47981451841436,14.709234670853707,13.889252738449162,4.003340561498275,1.649198718761285,3.752062886161754,2.432284897304283,1.0019369003172394,0.9596074875450774,0.7694897073297424,87.64622308663488
2024-05-22,44.47981451841436,14.529305194757637,14.339745442396934,4.001817182074827,1.6452198477634663,3.7408164136245556,2.162155190335104,1.0120249228028604,0.9702588899949914,0.7633805558419404,87.64453815800667
2024-05-23,44.47981451841436,14.176189196513128,14.460379177251168,3.9532761530838574,1.6435825247422395,3.736812894753299,2.264194006087884,1.013116471483678,0.9692553694335948,0.7413559203628618,87.43797623212608
2024-05-24,44.47981451841436,14.214780724067197,14.305396870198948,3.993175003845068,1.6443219609453739,3.759630698799606,2.2613914724555086,1.1184509191825807,0.9549067859680078,0.7822713902696393,87.51414034414628
2024-05-27,44.47981451841436,14.012809006868165,14.39925245112538,4.027435547923635,1.6467516778863787,3.7652292871947677,2.2059248135634855,1.1155812024894634,0.9596074875450774,0.777377026829844,87.38978301984055
2024-05-28,44.47981451841436,13.908125967252976,13.977122407254983,4.070120735143248,1.648160127797111,3.7549000676619335,2.5372966691286374,1.0982924798352227,0.958427910744839,0.7739263245485495,87.20618720778187
2024-05-29,44.47981451841436,13.922439339470793,14.193847637268936,4.094987059162221,1.6497094226989168,3.737316204328899,2.3251294647157943,1.0933100882760065,0.9656990334089952,0.7614967540863357,87.22374952183125
2024-05-30,44.47981451841436,14.060115318244893,14.20856593883609,4.101506351264027,1.6497094226989168,3.742066201652844,2.080097771775903,1.1319016158300756,0.9709279037025894,0.7739967470440862,87.19870178946378
2024-05-31,44.47981451841436,13.995238594231779,14.210396923720042,4.230036912655261,1.6494629439645387,4.464584808684615,1.3459339600372056,1.1511973796071102,0.9720194523834071,0.7751235069726722,87.273809000671
2024-06-03,44.47981451841436,13.913178781307728,14.026066041652935,4.211269035904768,1.6494629439645387,5.122119649510057,1.3564797287438148,1.1519709707205799,0.9748187465809879,0.7750882957249039,87.66026871252467
2024-06-04,44.47981451841436,13.92483370431904,14.036312514753513,4.212952485660571,1.6846741917328496,4.269646749494789,2.5300606168672584,1.15447096931213,0.9808574755732533,0.7814263203231997,88.05504954645096
2024-06-05,44.47981451841436,14.0385484289868,14.02129491758033,4.22841022343086,1.6853960223121003,4.263009429290462,2.582331714179316,1.1578512490978878,0.9821778973645648,0.7698066085596571,88.20864100921634
2024-06-06,44.47981451841436,14.044358284868572,14.042544905608503,4.266232737333668,1.6861354585152346,4.0593933468206505,2.8308316446018904,1.1546470255509715,0.9848715578188406,0.7706516785060966,88.31948115803878
2024-06-07,44.47981451841436,14.081259672529761,14.01752731406912,4.266192244398736,1.6862058810107712,4.063738414795259,2.85287740682963,1.1589075865309373,0.9782694488622823,0.7685742148877662,88.35336670232861
2024-06-11,44.47981451841436,14.142949778619842,13.942492145074848,4.250015845061496,1.6867692609750642,4.045087298542367,2.9016273793648564,1.1523406888221472,0.979237758175911,0.7685742148877662,88.34890888793866
2024-06-12,44.47981451841436,14.226118745848593,13.92902384280347,4.405802799547718,1.7076319252777885,4.066094328960941,2.693264327738407,1.1544533636882457,0.9797659268924355,0.7739439301724337,88.41591370934438
2024-06-13,44.47981451841436,14.268794778143787,13.975291422371031,4.121827255308588,1.7062234753670562,4.064157710333684,2.7120036833782066,1.2838573048691242,0.982195502988449,0.7743664651456534,88.36853211631993
2024-06-14,44.47981451841436,14.319428552434617,14.02562590105583,4.089221569452637,1.7062234753670562,4.065037991527892,2.7434933839473894,1.309068558271235,0.984677895956115,0.7782925192718201,88.50088436569895
2024-06-17,44.47981451841436,14.429410884838939,14.008284361529938,4.12806168841595,1.7062234753670562,4.125916548779409,2.6879669363566556,1.269596749522958,0.9852764871681763,0.779296039833217,88.59984769022665
2024-06-18,44.47981451841436,14.380590489808176,14.150203295660116,4.0864439653836815,1.7062234753670562,4.158018643369778,2.722801423773846,1.2732587192908622,0.9862095852340365,0.7783101248957043,88.72187424119761
2024-06-19,44.47981451841436,14.44958692981018,14.15419977228182,4.066355666841877,1.7062234753670562,4.195370735002403,2.620502185632571,1.320283340685442,0.9859631064996583,0.7779580124180212,88.75625774295338
2024-06-20,44.47981451841436,14.420924974126775,14.187087077697422,4.029375969365652,1.7200967069877708,4.2050991802258135,2.4539921385959786,1.3348079803898703,0.9882342319807144,0.7775354774448014,88.59696825522914
2024-06-21,44.47981451841436,14.471470720298186,14.23787930260321,3.9217480018321114,1.7200967069877708,4.2622822466015515,2.5198019606749518,1.2829066011793797,0.9968609876839505,0.7771833649671183,88.67004441124259
2024-06-24,44.47981451841436,14.696136086683895,14.09074910380332,4.013860625994013,1.7200967069877708,4.222863254724927,2.539414625681901,1.2547199973408465,1.0044490115780216,0.78100378534998,88.80310771655904
2024-06-25,44.47981451841436,14.75022056325602,14.215537765894215,4.028807800671662,1.7207305094476002,4.1773914493569295,2.5476857477826775,1.2841566004751548,1.0004525349563185,0.7810742078455166,88.98587169810045
2024-06-26,44.47981451841436,14.815537427866238,14.163108217967203,4.016310272501255,1.7209417769342101,4.182497080283335,2.559904050758281,1.30176222435931,0.9427236942401723,0.7872361762049711,88.96983543952933
2024-06-27,44.47981451841436,14.853917687933697,14.15937582570376,4.0163071034889555,1.7209417769342101,4.181567503342252,2.5307631516827316,1.2948080029250688,0.9422131311475318,0.8084333473614945,88.98814204893407
2024-06-28,44.47981451841436,14.89367118666412,14.116523737169725,3.9875918379764292,1.72115304442082,4.198240029160547,2.511112458528192,1.298346733325784,0.9428469336073614,0.8078347561494331,88.95713523541677
2024-07-02,44.47981451841436,14.994111270923227,14.136154007800558,3.9522379846546567,1.7022798156170051,4.100215436498346,2.5181159757093097,1.3229593955158336,0.9399244000425916,0.808380530489842,88.95419333566572
2024-07-03,44.47981451841436,15.083882347108538,14.177703280167167,3.934111093458539,1.7024206606080787,4.0967504384504565,2.4480491841976426,1.2292270539565893,0.9421779198997634,0.8084157417376102,88.90255223799875
2024-07-04,44.47981451841436,15.138213302415041,14.221118748665493,3.9009465346780083,1.6571213903541462,4.078018054637716,2.511570275171676,1.2309876163450049,0.9500652393998652,0.8190847498114086,88.98694042989271
2024-07-05,44.47981451841436,15.15939286794768,14.203425096661917,3.874974647901607,1.6561354754166338,4.058361445993552,2.583163474274099,1.2227657899911042,0.946438480879729,0.8114263034218009,88.99589810090248
2024-07-08,44.47981451841436,15.199234394797523,14.2494461974951,3.8768584496572114,1.6561354754166338,4.048002296900115,2.6372021762241262,1.2008115770075622,0.9488680569757426,0.8114263034218009,89.10779944631018
2024-07-09,44.47981451841436,15.240713244668594,14.234798318423483,3.878266899567944,1.65641716539878,4.058783980966772,2.6467197764959005,1.2228010012388724,0.952089886146543,0.800123492888173,89.17052828420941
2024-07-10,44.47981451841436,15.26916393286539,14.031154066955457,3.8785838007978586,1.621205917630469,4.051988210147487,2.7598711211993683,1.2233291699553972,0.9483750995069863,0.79956011292388,89.06304595039664
2024-07-11,44.47981451841436,15.306082926150463,13.747351409942867,3.868742257046616,1.6775439140597668,4.049051239971132,2.918186102430365,1.2284700121295706,0.9415969343115863,0.7893136398233015,89.00615295428003
2024-07-12,44.47981451841436,15.302561801373631,13.692668342158681,3.8794109130079364,1.6775439140597668,4.036516035765613,2.8152988364513596,1.3374312183486095,0.9435159473149592,0.798433352995294,88.96319487989021
2024-07-15,44.47981451841436,15.378882180911447,13.676171872579227,3.8652735970289593,1.6844101073745874,4.016075906436109,2.822270663509485,1.2257763516752949,0.9513504499434086,0.7967960299740676,88.89682167784694
2024-07-16,44.47981451841436,15.51286097866987,13.429341025723366,3.9726940294681525,1.7338466992412962,4.045389270203228,2.9316282779558995,1.1258820417565962,0.9457166503004787,0.7977115224160437,88.97488501414928
2024-07-17,44.47981451841436,15.554815180385814,13.417210750867184,3.9589968540862794,1.8049382084855163,4.012621683030037,2.8262797457578896,1.2260580416574414,0.9578117139088935,0.7993840566850384,89.03793075327845
2024-07-18,44.47981451841436,15.396822311649402,13.459622698804113,3.972095438256091,1.8412057936868769,4.018660412022303,2.8022389846540934,1.2482587333753614,0.9537976316633062,0.7986798317296724,88.97119635425558
2024-07-19,44.47981451841436,15.41740328596998,13.402950195521015,3.971303185181304,1.8412762161824132,4.040438568767003,2.8019572946719467,1.2669559059403348,0.9560335458965938,0.8000882816404048,88.97822099818535
2024-07-22,44.47981451841436,15.460343402623437,13.400344563186161,4.251924505958025,1.8844980228180153,4.0167590046428145,2.762608725290859,1.260441825103197,0.9494314369400356,0.7990143385834713,89.26518034356037
2024-07-23,44.47981451841436,15.435308205460165,13.530115616836271,4.244302327153618,1.8849205577912351,4.011009007882249,2.6821439818907145,1.323822071086157,0.9480581982770714,0.7998594085299108,89.33935389332174
2024-07-24,44.47981451841436,15.451399745690283,13.51569661087515,4.251115703596787,1.884779712800162,4.014125203309744,2.6553130110912613,1.3416565680808068,0.9475300295605468,0.8005636334852769,89.34199473690437
2024-07-25,44.47981451841436,15.44397017241117,13.598795155608363,4.274460760867177,1.9174205394813861,4.012910415261738,2.58320037566176,1.3432058629826125,0.9483222826353338,0.8043840538681386,89.40648413719204
2024-07-26,44.47981451841436,15.342121638241329,13.71435847078396,4.321309326022915,1.9174205394813861,4.012699147775128,2.528394068510384,1.3439276935618627,0.9576884745417045,0.8044896876114436,89.42222356494447
2024-07-29,44.47981451841436,15.417544130961053,13.726735224374522,4.358756488024514,1.916838779245758,4.010044219693397,2.440978624800775,1.365899512169289,0.9508927037224205,0.8045777157308645,89.47208191713695
2024-07-30,44.47981451841436,15.471611001909293,13.734288037020825,4.258157530615476,1.916134554290392,4.008931544263919,2.494766974779169,1.365899512169289,0.9511215768329145,0.8073946155523293,89.48811986584796
2024-07-31,44.47981451841436,15.417156807235601,13.77617181624123,4.286073078268688,1.9161342726004098,4.1054807856446285,2.408059277149703,1.3736459866783175,0.9548891803441237,0.8059861656415969,89.52341188821865
2024-08-01,44.47981451841436,15.414304696166367,13.88983372403734,4.296055255743518,1.9161342726004098,4.1143047243353665,2.3265945343129384,1.3773959845656425,0.9479701701576505,0.804648138226401,89.56705601855998
2024-08-02,44.47981451841436,15.39706879038378,13.879569645312875,4.291389765414216,1.9159932163418498,4.155255405489912,2.306156658503291,1.3691565525878577,0.950505379996969,0.8039439132710349,89.54885384571615
2024-08-05,44.47981451841436,15.470783537586739,13.872791480117478,4.264118513172669,1.9159932163418498,4.1302941519469565,2.279440053836589,1.3699488056626448,0.9508750980985362,0.8039439132710349,89.53800328844885
2024-08-06,44.47981451841436,15.470343396989636,13.874534436882008,4.263701541576596,1.9462570725312267,4.133339924878916,2.222623747817607,1.3710403543434624,0.9506814362358106,0.804648138226401,89.51698456789602
2024-08-07,44.47981451841436,15.536012374077535,13.903213998189296,4.257821263199289,1.9744084651219913,4.142794144904707,2.1469019594918537,1.3461636077951504,0.9509631262179571,0.8033805333067418,89.54147399071888
2024-08-08,44.47981451841436,15.551417294976172,13.912104838250796,4.260687247500142,1.9741913525682522,4.151949069324468,2.096624030070969,1.3447551578844181,0.9514912949344817,0.8032220826917844,89.52625688661584
2024-08-09,44.47981451841436,15.568794045749835,13.99029141392033,4.169049975183112,1.995282467446497,4.126132252883238,2.061402148505832,1.3452129041054062,0.9553469265651118,0.8031868714440161,89.49451352421774
2024-08-12,44.47981451841436,15.659639064992076,14.012897034987587,6.065319681510038,1.9950538056034899,4.1313282358714165,2.006523094916566,1.3545614903878929,0.9575652351745154,0.8032572939395527,91.46595945579749
2024-08-13,44.47981451841436,15.624005282250545,13.990854793884624,6.108899164000471,2.009138093443328,4.155965545934904,1.9562696021016326,1.3001249013380838,0.9572307283207164,0.8031868714440161,91.38548950113268
2024-08-14,44.47981451841436,15.618494721974804,14.031911108782474,6.17419595819946,2.030546532086461,4.132680347785719,1.8987093528398014,1.2495087326711365,0.9562976302548561,0.8035389839216991,91.37569788693078
2024-08-15,44.47981451841436,15.545554622222749,14.042808989966765,6.154263152527801,2.044666031174067,4.138983161136247,1.8980403391322034,1.269244637045275,0.9611215711991148,0.8045601101069803,91.33905713292556
2024-08-16,44.47981451841436,15.62330105729518,14.003284364346838,6.11820415875822,2.0446658199065806,4.084321220100721,1.8897973860296415,1.2769382946826509,0.9607166418497792,0.8045601101069803,91.28560357149095
2024-08-19,44.47981451841436,15.64935738064373,13.965062554894336,6.108450643126398,2.0446656086390935,4.070412777232238,1.8875438661724697,1.2918150468647625,0.9621074861366276,0.803398138930626,91.26262802105464
2024-08-20,44.47981451841436,15.675325675872859,14.328636293726033,6.105950644534848,2.0446656086390935,3.9830290236456207,1.6895856678390604,1.1921496100565576,0.9600300225182972,0.8037854626560774,91.2629725279028
2024-08-21,44.47981451841436,15.506311686584965,14.360801768562384,6.001971829875026,2.0448942704821014,3.899914845118397,1.9050841379807675,1.1314454189039893,0.9613856555573772,0.8029579983335221,91.09458212981288
2024-08-22,44.47981451841436,15.626892604567546,14.426523562521936,5.951725379309646,2.0448942704821014,3.8318902355547966,1.78208772840128,1.1469383679220462,0.9587272063508697,0.8029579983335221,91.0524518718581
2024-08-23,44.47981451841436,15.73786085190938,14.46636508937178,5.967552835181501,2.0447934254684927,3.7752635068937987,1.7506866897539775,1.1023081113757118,0.9611215711991148,0.8029579983335221,91.08872459790163
2024-08-26,44.47981451841436,15.924938211302416,14.532086883331333,5.828380378377251,2.0446522987874376,3.751731830010237,1.6996937607359093,0.9227659590050934,0.9688328344603749,0.8029579983335221,90.95585467275794
2024-08-27,44.47981451841436,15.93977975223676,14.549481239728879,5.917040469272975,2.0446522987874376,3.7425416943427074,1.587874457535517,0.9367800356168814,0.9710511430697786,0.8032044770679002,90.97222008607318
2024-08-28,44.47981451841436,15.946452283688856,14.526065759962952,5.169260538444767,2.079863335288262,3.8168819341510227,2.632478728180998,0.8796321804889123,0.9014561118557116,0.804542504483096,91.23644789495893
2024-08-29,44.47981451841436,15.9396213016218,14.564586865021484,4.709524881957813,2.121412607654869,3.757721756213095,3.139063513203655,0.8579420518636327,0.8999244225777902,0.8034509558022784,91.27306287433078
2024-08-30,44.47981451841436,16.273054212363824,14.164217372271903,4.5900614281344065,2.123349226282126,3.7287235331135022,2.960878543167018,0.991868032750404,0.7867554722504382,0.7995249016761118,90.89824724042408
2024-09-02,44.47981451841436,16.250888731893674,14.003108308107995,4.7028428434688205,1.8344054454053829,3.768265764357316,3.0232120291763214,1.0222025227028042,0.7832519530974913,0.8059685600177127,90.67396067664187
2024-09-03,44.47981451841436,15.975448746226059,13.932104826983197,4.726744027186464,1.841799384901755,3.611891486258317,3.3979737194514255,1.0367447680311166,0.8525652943294116,0.8066551793491947,90.66174195113129
2024-09-04,44.47981451841436,16.01977970716636,14.015080132349222,5.155229701279042,1.8684719050862508,3.5983879727391708,2.212797344902904,1.0887165697371437,0.8547307860671628,0.8077115167822441,90.10072015452386
2024-09-05,44.47981451841436,15.953248054508137,13.917175257929431,5.6968290440399745,1.8763238020710973,3.618321341790794,1.6927938350457268,1.1250369718101567,0.8630230349166,0.8076763055344758,90.03024216606075
2024-09-09,44.47981451841436,15.964022696325241,13.948372423452154,5.683608769797876,1.8763233091136287,3.6315361230782406,1.7992276483224519,1.052396167664131,0.8618610637402457,0.8083101079943052,90.10547282790263
2024-09-10,44.47981451841436,15.977667054835463,13.915978075505308,5.683608769797876,1.8763230978461423,3.6176419759763516,1.8276731956770729,1.0336989950991577,0.8627237393105693,0.8083101079943052,90.0834395304566
2024-09-11,44.47981451841436,16.064955738053104,13.92745694227778,5.667638637950064,1.8766047878282885,3.6058708558474053,1.7579031645615977,1.0646496818875033,0.863586414880893,0.8081692630032321,90.11665000470423
2024-09-12,44.47981451841436,16.083512065627005,13.924235113106977,5.652832308263489,1.8773090127836547,3.6055328278688292,1.6417271736748316,1.0661285542937722,0.8566850103183041,0.8073241930567927,89.99510077740801
2024-09-13,44.47981451841436,16.125184577360802,13.9246576480802,5.643625059929544,1.877308519826186,3.5975222690015385,1.5968352975575788,1.066126441618906,0.8578821927424266,0.8073241930567927,89.97628071758832
2024-09-16,44.47981451841436,16.09911064838837,13.898812592218256,5.628492955778616,1.8767778863223177,3.6386137951471573,1.582821220945791,1.0670595396847664,0.8568786721810298,0.8171129199363832,89.94549474901704
2024-09-17,44.47981451841436,16.150747943240596,13.927474547901664,5.673135606684165,1.8764164780752237,3.608649304986307,1.5314177287787443,0.9902990195498481,0.8570371227959872,0.8442255807179827,89.93921785114487
2024-09-19,44.47981451841436,16.150747943240596,13.927474547901664,5.59745487467331,1.8774726042407863,3.605460363120922,1.7060502360280358,1.0018130975700859,0.8784455614391203,0.8259861543739975,90.05071990100288
2024-09-20,44.47981451841436,16.150747943240596,13.927474547901664,5.671786382092179,1.8774897873296972,3.607643460482558,1.6626054013490696,1.0012321119819088,0.882706122419086,0.830229109730079,90.09172938494119
