date,THE HONGKONG AND SHANGHAI BANKING,CHINA INTERNATIONAL CAPITAL CORPORATION,HAITONG INTERNATIONAL SECURITIES CO LTD,BANK OF CHINA (HONG KONG) LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,SUNHIGH FINANCIAL HOLDINGS LTD,FUTU SECURITIES INTERNATIONAL,CHINA SECURITIES DEPOSITORY AND CLEARING,BOCI SECURITIES LTD,CITIBANK N.A.
2024-06-06,26.70650497622856,0.0,27.967365169856677,17.582139258374898,11.377497048217275,5.407788802611088,2.8931001008312727,3.765683739902017,1.7066626336346684,2.593258270343548
2024-06-07,26.70967050184383,0.0,27.97073178188121,17.584255733812775,11.378866630876884,5.408439773008135,2.8934420011377946,3.766137039527575,1.6971542932021397,2.591302244709656
2024-06-11,26.718915018574137,0.0,27.972924875384468,17.585634457734276,11.379758810555172,5.408863831063586,2.8943592401402003,3.766432330002568,1.6824936396241952,2.5906177969214017
2024-06-12,26.7175004009118,0.0,27.968759670725994,17.582572188468113,11.378064349764205,5.408009139186592,2.905514956259629,3.7658715033619274,1.682243114147262,2.59146467717448
2024-06-13,26.715747319642112,0.0,27.968937452726188,17.582683951195136,11.378087368475281,5.40804351492199,2.904306115573013,3.763627393589803,1.6878746202207726,2.5906922636557033
2024-06-14,26.68728998403042,0.0,27.9528718064052,17.68029030879293,11.334100949623954,5.402282923332863,2.9061377647124744,3.7596184169149125,1.6860767137664485,2.591331132420802
2024-06-17,26.685496082536105,0.0,27.951457106885876,17.67854647930406,11.263690311657614,5.402009512890178,2.9716414208106725,3.759428141997755,1.7007664905679656,2.586964453349775
2024-06-18,26.685208704856546,0.0,27.951310855599903,17.678995730468326,11.263563608150093,5.401981247786321,2.9716258721980338,3.7594084714239395,1.700757591594097,2.5871479179227403
2024-06-19,26.68544527184313,0.0,27.94934237224096,17.681073227698537,11.263663460743734,5.4020291368787205,2.971652215952194,3.7594417989479343,1.7007726689765825,2.5865798467182124
2024-06-20,26.68848721447009,0.0,27.947112587249052,17.683060656642862,11.26276485113052,5.401598165611675,2.971316645749323,3.759141872502811,1.7006369821571425,2.5858810244865205
2024-06-21,26.68140104747907,0.0,27.946472333078187,17.713187748180015,11.219072308014207,5.401474417738114,2.97223348411776,3.759055752469651,1.7242358548348646,2.5828670540881298
2024-06-24,26.675562032949696,0.0,27.940872168402986,17.720273114305865,11.205007581398933,5.400392021868335,2.97286877177556,3.757908594232709,1.7421075156615056,2.5850081994044105
2024-06-25,26.641060242199803,0.0,27.945275057644793,17.778710469214726,11.186386495228543,5.4012430091886765,2.958564219932029,3.758500760977594,1.7423820348816836,2.5878777107321547
2024-06-26,26.63684051185613,0.0,27.935736740737084,17.783472062205245,11.182488005769322,5.3993994500391995,2.9578005318643266,3.757217904706468,1.7596565672598203,2.587388225562407
2024-06-27,26.633988507707535,0.0,27.933055396220073,17.79731926104183,11.181414681547409,5.39888120166634,2.95746741264878,3.756857277180461,1.7594876708554679,2.5815285911321038
2024-06-28,26.633270460564297,0.0,27.932560435054484,17.797102342500462,11.181216551913353,5.398785535922133,2.9575134496009596,3.756790707360923,1.7594564935260977,2.583304023557299
2024-07-02,26.62807218382927,0.0,27.925340753669676,17.827391004659745,11.178326561889449,5.397390121007524,2.9462184607265676,3.7558196960567636,1.7590017297988974,2.582439488362107
2024-07-03,26.617320439946283,0.0,27.909423350527856,17.850671954642525,11.171954932196334,5.394313616579966,2.9350473417614027,3.7469903770310697,1.7891301685830105,2.585147818731549
2024-07-04,26.609395694328462,0.0,27.896732656545193,17.884634185030603,11.16677661685633,5.391860768217793,2.9337127463750665,3.7443034262607173,1.7883166331982243,2.58426727318761
2024-07-05,26.61003349344097,0.0,27.89734977457796,17.88773356117145,11.167023642889916,5.38239405385591,2.934072598103914,3.744140461302698,1.7932720860378022,2.583980328619375
2024-07-08,26.608180260795304,0.0,27.891851529422663,17.898903717520597,11.164822751617457,5.381333246206808,2.9334943263118562,3.7434025344989528,1.7929186528393493,2.5850929807870098
2024-07-09,26.595627716358162,0.0,27.911632168964278,17.908636539706713,11.159761826946324,5.378893930975819,2.9321645968446766,3.7417056801321356,1.7921059371836374,2.5794716028882556
2024-07-10,26.581765453885716,0.0,27.89620689282274,17.951621237338514,11.154418995876753,5.376318739671562,2.9307607980582824,3.73991430665383,1.7912479511952601,2.5777456244973465
2024-07-11,26.582152683868586,0.0,27.896974001730552,17.96080643079176,11.154725727691801,5.376466581348112,2.9169938397998814,3.740017149366106,1.7912972081521195,2.5805663772510807
2024-07-12,26.575899040923357,0.0,27.891235406174047,17.957111771866796,11.150860095445855,5.375360605939041,2.9164428891958876,3.7392478026336153,1.8131686195319765,2.5806737682894263
2024-07-15,26.575600708027174,0.0,27.891386031249958,17.95823974225519,11.150920315049753,5.375389635277021,2.9152312654770336,3.7392679962347923,1.8131784114489347,2.580785894980142
2024-07-16,26.55745453775589,0.0,27.879861068266543,17.95229148157676,11.14199408732035,5.373168477587024,2.954709564577828,3.7356617622526906,1.8272006647976167,2.5776583558652995
2024-07-17,26.542054174774577,0.0,27.86539307851263,17.953766133783073,11.136212055053447,5.370380122713611,2.9365976167787817,3.733723175974659,1.88251188758717,2.5793617548220493
2024-07-18,26.54270694806971,0.0,27.865666436236335,17.953942259080442,11.135585555378716,5.370432805799101,2.936528325253209,3.7337598035601904,1.8825303549083734,2.578847511713918
2024-07-19,26.539493914723906,0.0,27.863220075396498,17.953346968074836,11.134607948742476,5.369961328953603,2.9371042952091053,3.733432012233553,1.8892314376392358,2.579602019026783
2024-07-22,45.57748840641947,0.0,20.641813562166565,13.30031632844631,8.248813336858712,3.978209994694129,2.176357223656431,2.7658256057632884,1.3995928326305649,1.9115827093645332
2024-07-23,45.57829986956183,0.0,20.64218106971213,13.300553127727266,8.248960199009856,3.9782808228791864,2.1745792334549567,2.765874848615753,1.3996177510286099,1.9116530780104086
2024-07-24,45.57151131395021,0.0,20.653948552234606,13.302188954487884,8.246833562292167,3.97900785664355,2.1749766394190893,2.766343972888139,1.3998735322083466,1.9053156158760047
2024-07-25,45.53723992261394,0.0,20.685954269827196,13.299660170245096,8.240763084608215,3.9760789169219493,2.1712693936420657,2.7627098279303275,1.4216123750003735,1.9047120392108416
2024-07-26,45.52991594920936,0.0,20.69731582806506,13.297990257707577,8.239503390723222,3.9754711282685844,2.170755945041249,2.762287516471969,1.4213950654627459,1.9053649190502318
2024-07-29,45.528821537465554,0.0,20.695317509502782,13.300954096089562,8.23870786956935,3.9750872979296457,2.170546359318386,2.762020818583973,1.4212578302691952,1.9072866812715559
2024-07-30,45.52862614269774,0.0,20.696053864409876,13.301427354004701,8.239001008969847,3.975228734514835,2.170478361435791,2.7621190933546953,1.4213083996879576,1.9057570409245612
2024-07-31,19.141038014049553,0.0,8.759000609650853,5.598564527825454,3.4677537945779964,1.6731536400373508,0.9135433489720479,1.1625619364081976,0.5982215065779868,0.802199892892773
2024-08-01,45.43858844505906,0.0,20.816327022346428,13.29217673628321,8.228846428323934,3.971922042196458,2.168672904541538,2.759821495254456,1.42012612065921,1.9035188053357046
2024-08-02,45.26658176752211,0.0,20.77481109454559,13.388636883285383,8.211003943663666,3.963309783026602,2.164115395624096,2.7538374155753576,1.5817479100203375,1.8959558067368578
2024-08-05,45.24944615864732,0.0,20.76822559974678,13.400278659910661,8.208401102967887,3.962053436779052,2.164514980181558,2.752964465063581,1.5939479853640792,1.9001676113390809
2024-08-06,45.391564106875826,0.0,20.828129209503995,13.438930255812572,8.23207731228299,3.973481534079619,2.1707219891460863,2.7609050812803395,1.6133885391388663,1.5908019718797037
2024-08-07,45.386761866178865,0.0,20.82973934168698,13.447227908128804,8.232713698416376,3.973788706674535,2.1666797249710554,2.761118514857634,1.613513263197585,1.5884569758881675
2024-08-08,45.3688633388191,0.0,20.821791419531102,13.448591001673883,8.229572374056369,3.9722724436629595,2.171403816107123,2.760064965667255,1.6234913281275565,1.6039493123546582
2024-08-09,45.36947235856387,0.0,20.82207092580838,13.44713891522844,8.229682845681577,3.972325766408379,2.1714329644635195,2.7601020160568224,1.6235131214501468,1.604261086338872
2024-08-12,45.48801214707423,0.0,20.766257422675736,13.440040396113421,8.207623203731227,3.961677958253403,2.1652867963320133,2.75270357028894,1.6191612990491564,1.5992372064818727
2024-08-13,45.48609305890173,0.0,20.77200702016519,13.443110634780567,8.196866134477371,3.9627748363850372,2.1658863038539873,2.753465717132004,1.6196095996528979,1.600186694651214
2024-08-14,45.48635241098975,0.0,20.77220809966418,13.442417511097071,8.196945482695096,3.9628131972799627,2.1659072703081397,2.7534923715379236,1.6196252779783742,1.6002383784495033
2024-08-15,45.48976373259766,0.0,20.769832624069714,13.441025015727432,8.196008093475331,3.9623600164726844,2.1683737822274836,2.75317748667365,1.6031818484497709,1.6162774003062736
2024-08-16,45.504171046332765,0.0,20.771486378731492,13.452808130925522,8.173063346290746,3.9626755111359055,2.1655786711986953,2.753396702696508,1.6033094984652305,1.6135107142231364
2024-08-19,45.50595888863041,0.0,20.770666985552076,13.452241254011968,8.172740935451252,3.962519191591561,2.1654932434945664,2.753251895951077,1.6032462511441872,1.613881354172907
2024-08-20,45.4971391758708,0.0,20.773683754057757,13.450322102563813,8.173602194263589,3.963094714905698,2.166024939955915,2.753651783138797,1.6107183222256318,1.611763013018001
2024-08-21,45.49802674335181,0.0,20.773262684266953,13.450049472808736,8.173436520375088,3.9630143854137176,2.165981035962809,2.753595968311057,1.6106856739560707,1.611947515553755
2024-08-22,45.49901124201496,0.0,20.773563446661413,13.4502442072203,8.173554858181536,3.9630717632899786,2.164636953318917,2.7536358358142694,1.6107089940135593,1.611572699485068
2024-08-23,45.497973734061745,0.0,20.77308974983363,13.449358382615035,8.173368477687983,3.962981393887186,2.164261838128985,2.753573045019438,1.6106722652287793,1.6147211135372226
2024-08-26,45.487023342909325,0.0,20.76772664057028,13.445886083626457,8.164021174846235,3.961958247957524,2.1637030780768134,2.752862139069341,1.6102564286127583,1.646562864331263
2024-08-27,45.29674954248375,0.0,20.681446805512895,13.390024946123358,8.12289655512831,3.945498232374006,2.1581012637596926,2.7414253315937156,1.603566593877097,2.06029072914717
2024-08-28,45.29578357811037,0.0,20.681008219982004,13.389740987691685,8.122616191425108,3.94541456132076,2.1612986102564307,2.7413671949703073,1.6035325874986985,2.059238068744644
2024-08-29,45.27666015384413,0.0,20.67859395157331,13.388177890364739,8.12166796997196,3.9449539798233157,2.1570109011699694,2.7410471720707927,1.6325300008610681,2.05935798032072
2024-08-30,45.276263113077924,0.0,20.678675908232325,13.388230952499077,8.121700159045066,3.94496961508599,2.157019450175155,2.7410580358204726,1.6325364711609798,2.0595462949030092
2024-09-02,45.26602698626351,0.0,20.68223022602871,13.392172123834673,8.123096143175786,3.945647689241769,2.1573181322348556,2.741529177754361,1.6328170768176693,2.0591624446486643
2024-09-03,45.27092986185054,0.0,20.680173348404,13.39156091562716,8.122108123892664,3.945255288888504,2.156527053735295,2.741256528723691,1.6326546908044661,2.059534188073678
2024-09-04,45.26995039934283,0.0,20.67980822086455,13.391324475264495,8.121964720580495,3.945185631766591,2.157101530676424,2.7412081293106656,1.6326258647796559,2.060831027414295
2024-09-05,45.27066472574896,0.0,20.68015099328615,13.393167928599908,8.122099343952515,3.945251024096066,2.1571372851141546,2.7412535654452057,1.6326529259165514,2.0576222078404944
2024-09-09,45.27004827091024,0.0,20.67985292966645,13.392974892479748,8.121838149605876,3.945194161077935,2.1581151062740833,2.741214055677579,1.6326293944422903,2.058133039865803
2024-09-10,45.2714136119219,0.0,20.680361409020495,13.390593115591184,8.122037850591663,3.9452911661091337,2.15816817033498,2.741281457063704,1.6326695377809644,2.0581836815859758
2024-09-11,45.27129942221633,0.0,20.680309246205333,13.390559340019289,8.121837197244957,3.9452812147601315,2.158162726710223,2.74127454263145,1.6327374863762698,2.058538823836016
2024-09-12,45.26725728451729,0.0,20.682463044145226,13.391989967461607,8.122683064490719,3.945692105064116,2.1581352336404813,2.7415600389164583,1.631357935348128,2.0588613264159705
2024-09-13,45.29096375708766,0.0,20.674021523727802,13.387534148620977,8.119367801952267,3.9440816759583233,2.156605990127534,2.7404410747488583,1.6306920987265432,2.0562919290500306
2024-09-16,45.29089849759088,0.0,20.67399173464563,13.387514858597777,8.11838349906965,3.9440759929530596,2.156602882686005,2.740437126062616,1.6306897490714038,2.0574056593229737
2024-09-17,45.2873851988609,0.0,20.67352256792476,13.387211048064843,8.118199263948831,3.943986487780365,2.1603001821275507,2.7403028926694084,1.6306527428961017,2.0584396157272375
2024-09-19,45.288230989358105,0.0,20.673597700191912,13.387259700224316,8.118228767325137,3.9440008211212594,2.158867166194587,2.7403128515512747,1.630658669057795,2.0588433349756095
2024-09-20,45.259775501983256,0.0,20.660361576869214,13.377447406667088,8.11303112931919,3.9414757027548175,2.1539211043946547,2.738558385813288,1.6997759447517735,2.0556532474467235
2024-09-23,45.25136538412556,0.0,20.665687930296947,13.378453319887681,8.11273071864631,3.9425193143789192,2.1471457517613266,2.7392834927479113,1.7002260061166254,2.062588082038717
2024-09-24,45.25823783313403,0.0,20.664847094171954,13.377908983454953,8.10800781685962,3.942358902943588,2.1470583896701254,2.739172038025229,1.7001568280930621,2.062252113647433
2024-09-25,45.209070561096794,0.0,20.660790805521046,13.37528304288374,8.106236303520877,3.9415850600207274,2.147104939982764,2.7383103713360852,1.7585024697910443,2.063116445846919
2024-09-26,45.238562054765225,0.0,20.682231456476124,13.349406442956777,8.113294060318154,3.945840430471402,2.178686215775187,2.7412666756810427,1.6852607433328104,2.065451920223279
2024-09-27,45.20999680440767,0.0,20.68607706097113,13.389267447506883,8.111558560872282,3.9465741105739536,2.176604198290121,2.7417763802297124,1.6656771592896815,2.072468277858562
2024-09-30,19.121550626578806,0.0,8.769880955719207,5.675679179242929,3.435876825619303,1.6731536400373508,0.9352887597238316,1.1623785597890681,0.697791129293582,0.8762336337322513
2024-10-02,45.069601908453684,0.0,20.697114802560883,13.401667502070133,8.099100883087438,3.9445971358059757,2.200367603513029,2.7404029301002364,1.831648330573199,2.01549890383542
2024-10-03,44.96459164008666,0.0,20.680824156069306,13.38019604052392,8.087848182233415,3.9416295759875783,2.2777214453918244,2.73613993259439,1.8410703682179401,2.089978658894968
2024-10-04,45.379887616544025,0.0,20.657299363921513,13.265828432648801,8.078971574875862,3.937123740464049,2.099338758077267,2.733136953395261,1.631198961335165,2.217214598738056
2024-10-07,45.574296855054016,0.0,20.6535265660773,13.229794741136573,8.077271075214048,3.937373624371842,1.9967915103255167,2.732561669966935,1.5747330849764638,2.2236508728773123
2024-10-08,45.532593874654225,0.0,20.649810064386088,13.23187142985733,8.075817609554544,3.9370245778011874,2.017460880603946,2.73206995877973,1.6639564222763346,2.1593951820866146
2024-10-09,45.596382804544774,0.0,20.66356815987107,13.209492354247484,8.081198185426434,3.9396836212581556,2.011610946176619,2.733890221496304,1.6308931503043862,2.133280556674772
2024-10-10,45.612410524199554,0.0,20.67369535895615,13.263794429165976,7.980613501775315,3.9416144572133023,1.9877560146565258,2.732459019501866,1.7175239387909502,2.090132755740363
2024-10-14,45.61540376671387,0.0,20.675370541575287,13.258667779568844,7.977575780323612,3.942016190400887,1.989228648286151,2.732684750536421,1.7225578718456764,2.086494670749252
2024-10-15,45.5461690711707,0.0,20.665414126960172,13.2478449307536,7.9554950940041556,3.9408373639216223,2.017102313056966,2.725217181855868,1.7292470040108796,2.1726729142660317
2024-10-16,45.53834210350297,0.0,20.67083072604099,13.27560078431142,7.922382747010678,3.938503231544869,2.0208949873577766,2.725917251026128,1.7320301582225874,2.1754980109825803
2024-10-17,45.546608239310544,0.0,20.676556978466056,13.28446528129414,7.886516608708451,3.939532558139463,2.0133607095625625,2.7266296686518565,1.7342464820939005,2.1920834737730264
2024-10-18,45.491911144407474,0.0,20.68882222318595,13.293384619814827,7.859322131917233,3.9425897594788624,2.0187687087085746,2.7282470936506784,1.7774840806851346,2.1994702381512616
2024-10-21,45.503762630319024,0.0,20.689347468933168,13.376539563799506,7.8523186051318765,3.94268985355294,2.0228896890412793,2.728280342822394,1.6906243068474325,2.193547539552385
2024-10-22,45.465773098953356,0.0,20.695661860763995,13.381946662848662,7.854646768430768,3.9442190961137715,2.0202831517796254,2.729089260860831,1.7186133819763483,2.1897667182726446
2024-10-23,45.46652975269897,0.0,20.69630146999906,13.384053511200872,7.852908030387678,3.9443409940736416,2.01904861456173,2.7291736046574346,1.711389025558633,2.196254996861987
2024-10-24,45.45567542505774,0.0,20.698593566191473,13.37443821191617,7.853093142262287,3.9447778261804416,2.0325903521814777,2.7282868326602943,1.7115785603059357,2.200966083244178
