date,THE HONGKONG AND SHANGHAI BANKING,ABN AMRO CLEARING HONG KONG LTD,BANK OF CHINA (HONG KONG) LTD,CHINA MERCHANTS SECURITIES (HK) CO LTD,HSBC BROKING SECURITIES (HONG KONG) LTD,CITIBANK N.A.,FUTU SECURITIES INTERNATIONAL,MERRILL LYNCH FAR EAST LTD,BNP PARIBAS
2024-10-09,69.65723188782135,0.0,29.768602671744716,0.48039470267462997,0.0,0.0,0.0,0.004327880204275946,0.08944285755503621
2024-10-15,69.65723188782135,0.0,29.62433999826885,0.48039470267462997,0.14426267347586486,0.0,0.0,0.004327880204275946,0.08944285755503621
2024-10-25,69.8750685247699,0.0,29.40650336132029,0.48039470267462997,0.14426267347586486,0.0,0.0,0.004327880204275946,0.08944285755503621
2024-11-01,69.8750685247699,0.0,27.963876626561646,0.48039470267462997,0.14426267347586486,0.0,0.0,0.004327880204275946,1.5320695923136847
2024-11-05,72.05080617097785,0.0,25.495882148242664,0.4828326180257511,0.14499478018791323,0.0,0.0,0.004349843405637397,1.82113443916019
2024-11-07,73.50075397285698,0.0,24.04593434636353,0.4828326180257511,0.14499478018791323,0.0,0.0,0.004349843405637397,1.82113443916019
2024-11-11,77.85059737849438,0.0,19.696090940726133,0.4828326180257511,0.14499478018791323,0.0,0.0,0.004349843405637397,1.82113443916019
2024-11-12,77.85059737849438,0.0,19.696090940726133,0.4828326180257511,0.14499478018791323,0.0,0.0014499478018791324,0.004349843405637397,1.8196844913583112
2024-11-13,77.85059737849438,0.0,9.546456327572207,0.4828326180257511,0.14499478018791323,0.0,0.0014499478018791324,0.004349843405637397,11.969319104512238
2024-11-14,83.93571785892946,0.0,10.29264632316158,0.5205727863931966,0.156328164082041,0.0,0.00156328164082041,0.004689844922461231,5.088481740870435
2024-11-15,83.93571785892946,0.0,10.29264632316158,0.5205727863931966,0.156328164082041,4.075553401700851,0.00156328164082041,0.004689844922461231,1.012928339169585
2024-11-27,83.93571785892946,6.1733991995998005,4.119247123561781,0.5205727863931966,0.156328164082041,4.075553401700851,0.00156328164082041,0.004689844922461231,1.012928339169585
2024-11-29,83.96104200159203,6.163667296196288,4.11275343769998,0.5197521422216672,0.15608172439089107,4.069128595732726,0.0015608172439089108,0.004682451731726732,1.0113315331907786
2024-12-04,49.32015513115551,3.62064381263237,2.415901860290275,0.3053113166894351,0.09168508008691746,43.2579101302845,0.0009168508008691747,0.0027505524026075236,0.9847252656575196
2024-12-05,83.96104200159203,6.163667296196288,4.11275343769998,0.5197521422216672,0.15608172439089107,4.775975900981754,0.0015608172439089108,0.004682451731726732,0.3044842279417503
2024-12-12,79.05806109763802,8.047850985347164,5.369989198883205,0.6786362061586745,0.2037946565041065,6.235953453300454,0.0020379465650410644,0.0061138396951231945,0.3975626159082109
2025-01-06,79.05806109763802,8.047850985347164,5.431127595834438,0.6786362061586745,0.2037946565041065,6.235953453300454,0.0020379465650410644,0.0061138396951231945,0.33642421895697894
2025-01-08,79.10642549807297,8.052774322478028,5.373274332673994,0.6790513672791044,0.20391932951324457,6.2397683476416725,0.0020391932951324457,0.006117579885397337,0.3366300291604641
2025-02-20,79.10642549807297,8.052774322478028,5.373274332673994,0.6790513672791044,0.20391932951324457,6.260160280592997,0.0020391932951324457,0.006117579885397337,0.3162380962091397
2025-03-10,79.12681743102429,8.052774322478028,5.35288239972267,0.6790513672791044,0.20391932951324457,6.260160280592997,0.0020391932951324457,0.006117579885397337,0.3162380962091397
2025-03-12,79.16760129692693,8.052774322478028,5.312098533820021,0.6790513672791044,0.20391932951324457,6.260160280592997,0.0020391932951324457,0.006117579885397337,0.3162380962091397
2025-04-01,79.1692157102655,8.052938537460745,5.312206859986133,0.6790652147314328,0.2039234879073372,6.260287939964925,0.0020392348790733714,0.006117704637220115,0.3142053101676251
2025-04-09,79.16760129692693,8.052774322478028,5.312098533820021,0.6790513672791044,0.20391932951324457,6.260160280592997,0.0020391932951324457,0.006117579885397337,0.3162380962091397
2025-04-11,77.27458097141225,6.272174870519147,5.311773581827821,0.6790098283104279,0.20390685534847683,0.020390685534847682,0.0020390685534847682,0.006117205660454305,10.230006932833081
2025-04-14,84.82446461143513,8.27572229603441,5.8661922669849345,0.7498817753957709,0.22518972234107237,0.022518972234107235,0.022518972234107235,0.00675569167023217,0.00675569167023217
2025-04-22,85.16716923821892,8.088834107366893,5.733717782228776,0.7329474170756939,0.2201043294521603,0.02201043294521603,0.02201043294521603,0.00660312988356481,0.00660312988356481
2025-04-23,35.40688200900987,35.22476756445893,24.968848845011024,3.1917952650244414,0.9584970765839165,0.09584970765839164,0.09584970765839164,0.02875491229751749,0.02875491229751749
