date,CNI SECURITIES GROUP LTD,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,LONG BRIDGE HK LTD,EMPEROR SECURITIES LTD,HUATAI FINANCIAL HOLDINGS (HONG KONG),BOCI SECURITIES LTD,VALUABLE CAPITAL LTD
2024-04-09,56.21713469135188,17.704994292046056,5.784335380668514,6.37034087085014,6.791341060055628,0.0,3.3241041483455627,1.4721373923233585,2.3356121643588645
2024-04-10,56.224945673539175,17.692890775197288,5.794888852385814,6.371000380478407,6.792044155056157,0.0,3.3244482867104708,1.4639279106588865,2.335853965973805
2024-04-11,56.233094175775435,17.68188593897992,5.795523467605261,6.371698087355547,6.792787971667962,0.0,3.324812356761296,1.4640882296841424,2.336109772170434
2024-04-12,56.254924700908326,17.652408127460607,5.793414942363249,6.375074609417203,6.796387639783437,0.0,3.325578158314668,1.4648640866283924,2.3373477351241148
2024-04-15,56.23955063984436,17.70471485038354,5.773702282777503,6.373106652211251,6.794289625117004,0.0,3.3245515671135326,1.4644118895935903,2.325672492959221
2024-04-16,56.235406730508586,17.720735816736372,5.773276857991576,6.362679873946488,6.793789000202915,0.0,3.324306603558178,1.4643039870582453,2.3255011299976416
2024-04-17,56.22638514561573,17.74005614081079,5.772759533952292,6.362109735473307,6.793180231482121,0.0,3.324008723556531,1.4641727756731069,2.3173277134361188
2024-04-18,56.2540736987302,17.7425769548844,5.755439851998,6.358374689995282,6.789192114621523,0.0,3.3220572759600495,1.4633131941612798,2.314972219649271
2024-04-22,56.26054065223217,17.7441495917164,5.7549817347286085,6.35189878590914,6.788651713499645,0.0,3.3217928492876907,1.4631967184336185,2.3147879541927194
2024-04-23,56.26868600519498,17.737297396641036,5.754695448468042,6.351582805522975,6.7883140064828495,0.0,3.3216276039929125,1.4631239305193726,2.3146728031778325
2024-04-24,56.2352404611696,17.778773777541936,5.75137660818901,6.347919729163966,6.78439905908847,0.0,3.319711959354062,1.4622801196387956,2.3202982858541614
2024-04-25,56.24188859436837,17.782133268493265,5.752463392796018,6.3491192370241105,6.7856810444230256,0.0,3.320339254713574,1.447638476954735,2.3207367312268987
2024-04-29,56.23840866013935,17.78071859125333,5.7520057492212855,6.348614125835107,6.785141202077563,0.0,3.3200751014592043,1.4475233084778103,2.3275132615363527
2024-04-30,56.23828458673533,17.78135938863245,5.751891349704982,6.348487860595318,6.785006254912103,0.0,3.3200090697126696,1.4474945192217583,2.3274669704853843
2024-05-02,56.21946169046429,17.798187361896698,5.765637067129833,6.349169752563712,6.785735033382238,0.0,3.320365672350863,1.4337264581743858,2.327716964037979
2024-05-03,56.18974865937607,17.802519620984345,5.765751752352345,6.34929604492956,6.7858700095389315,0.0,3.320431718283259,1.459613487615321,2.3267687069201712
2024-05-06,56.184529833834716,17.808773053390617,5.763533349370774,6.349043465221866,6.785600062594997,0.0,3.3202996290458238,1.4595554231077852,2.3286651834334147
2024-05-07,56.18552435238413,17.807778534841212,5.763533349370774,6.349043465221866,6.785600062594997,0.0,3.3202996290458238,1.4595554231077852,2.3286651834334147
2024-05-08,56.162623896172434,17.841278967386785,5.761184211499174,6.346455681383639,6.782834344220119,0.0,3.318946320037123,1.4589605281514653,2.3277160511492614
2024-05-09,56.17845121590634,17.819506383747115,5.76250178468592,6.347907105175985,6.784385567082296,0.0,3.319705357505636,1.4592941899824092,2.3282483959142892
2024-05-10,56.173859961779115,17.82668286932633,5.761928852735941,6.347275969788624,6.783711035186673,0.0,3.319375298559904,1.459149100870579,2.3280169117528353
2024-05-13,56.18546797102177,17.81215133979554,5.76102866178386,6.3484752343475765,6.784992760490788,0.0,3.3200024666824772,1.45942479485509,2.32845677102289
2024-05-14,56.13280477621443,17.840116981594967,5.7956764246916945,6.350809935298396,6.778993064932617,0.0,3.317066722348532,1.4581342843463445,2.326397810573021
2024-05-16,56.070290466879804,17.949941107572133,5.771255724112382,6.343624846147587,6.771323544033632,0.0,3.313313906508967,1.4564846010880488,2.323765803657445
2024-05-17,55.82797974286733,18.08653959764948,5.7868999664722605,6.410040658706667,6.783845930835221,0.0,3.3194413050984126,1.459178116384841,2.326074681985783
2024-05-20,55.366886638597954,18.747864270806225,5.7424798511442425,6.360837329295979,6.731773280476465,0.0,3.293961347530225,1.4479774976443296,2.3082197845045713
2024-05-21,55.22202856996853,18.885454799521813,5.743216486651725,6.36165328664464,6.732636820855406,0.0,3.294383891265991,1.4481632417246657,2.312462903367235
2024-05-22,54.63535664627466,19.653217940050656,5.6889911372620645,6.3526437849047825,6.680162152136264,0.0,3.264401253091646,1.434983310081262,2.290243776198669
2024-05-23,54.56147965418769,19.67161968926382,5.718489266849623,6.387570246077812,6.67578877896154,0.0,3.262264112623097,1.4340438542160359,2.2887443978203765
2024-05-24,54.45321922969887,19.73729378886203,5.72251527070307,6.416512887249009,6.6804887530446795,0.0,3.26456085347116,1.4350534680867053,2.290355748884476
2024-05-27,54.44714662681963,19.76245426933184,5.724138457522455,6.419311026583979,6.682383668266052,0.0,3.265486843511862,1.4354605198400552,2.2636185881241278
2024-05-28,54.459668995596914,19.745390491881135,5.725146416024153,6.420441397411361,6.683560363323311,0.0,3.2660618602153404,1.4357132888192756,2.264017186728517
2024-05-29,54.4495483573931,19.76812952105183,5.716257741535938,6.419248239874961,6.682318308466974,0.0,3.2654549040760887,1.435446479728649,2.263596447872467
2024-05-30,54.41735776307718,19.76851622924249,5.73593176855684,6.431111137172314,6.682449029343712,0.0,3.2655187835724417,1.4354745602261172,2.263640728808901
2024-05-31,54.446974870768926,19.83097475686132,5.744620250455477,6.436462371359523,6.688009398141169,0.0,3.26823597433169,1.309408865771901,2.2753135123099923
2024-06-03,54.42320772973977,19.85348283952378,5.744901441576911,6.436777427184515,6.68833676684107,0.0,3.2683959499086064,1.3094729595033103,2.2754248857220274
2024-06-04,54.36951642837086,19.864231594604668,5.784909811662035,6.437722779745167,6.689319065259894,0.0,3.268875970620123,1.3096652783506488,2.2757590713866125
2024-06-05,54.34655033969579,19.85156848859387,5.828360265909187,6.43586623932274,6.6863730352277075,0.0,3.267436331295554,1.309088491206174,2.274756808748978
2024-06-06,54.337804730743976,19.854094505086536,5.833017133128507,6.435706363198386,6.687223843997443,0.0,3.267852096833997,1.3092550664126141,2.275046260598539
2024-06-07,54.065154542885274,19.835286178535615,6.048575951849335,6.526432566808676,6.679900894401282,0.0,3.264273584023437,1.307821346070134,2.272554935426248
2024-06-11,54.0608465497899,19.84116813162115,6.048962259526975,6.525794515570076,6.679247839459586,0.0,3.263954455038023,1.3076934880066073,2.2723327609876867
2024-06-12,53.93556328544717,19.91260432631849,6.118477682934953,6.52069459340675,6.674027993200326,0.0,3.26140366775448,1.3066715227905088,2.270556928147324
2024-06-13,53.85425653363283,19.912414084435074,6.1923574325649735,6.520312420564661,6.673636833606849,0.0,3.2612125194203494,1.3153863232047691,2.270423852570493
2024-06-14,53.852377364184264,19.91711172862208,6.1916921337483055,6.519611886691262,6.672919826758227,0.0,3.2608621389951713,1.3152449998115672,2.2701799211891247
2024-06-18,53.84659215646113,19.925714805522205,6.191026977873956,6.518911503330586,6.672202973961616,0.0,3.2605118338507393,1.3151037067823055,2.269936042217466
2024-06-19,53.82195908340213,19.94682621006842,6.189092791301205,6.516874879819856,6.67011845947815,0.0,3.269256246107806,1.3146928450722006,2.271179484750239
2024-06-21,53.814293553157256,19.950137372615977,6.190120177414568,6.517956677585672,6.6712256955967275,0.0,3.2697989409067914,1.3149110833856195,2.271556499337396
2024-06-24,53.73951132160241,19.944489580534768,6.276224975385709,6.516111474045378,6.669337102302765,0.0,3.268873275873981,1.3145388381090315,2.2709134321459596
2024-06-25,53.72396497118059,19.942926560598607,6.273418883406705,6.516238695920383,6.66946731578585,0.0,3.2689370980152956,1.3145645034305071,2.2904819716620564
2024-06-26,53.68696999583905,20.014180898665977,6.2518800553938645,6.512106526268449,6.665237978629415,0.0,3.2668641532843177,1.3137308931531573,2.2890294987657627
2024-06-27,53.58055572297793,20.002862422931855,6.3809498221706225,6.508423781515178,6.6614686345475755,0.0,3.265016667102753,1.3129879483726234,2.28773500038146
2024-06-28,53.59990043998892,19.99115634619969,6.383045161539713,6.51059996199911,6.669595818639543,0.0,3.267087267158627,1.2884535163978028,2.290161488076588
2024-07-02,51.726942262183925,20.759085246697005,6.726926995119142,6.758055856625054,6.923094852480986,0.0,3.3912632274748145,1.337425257780338,2.377206301638726
2024-07-03,51.735219919882795,20.758756992852966,6.716872189515237,6.758740341710909,6.92379605342916,0.0,3.391606709261686,1.3375607179869147,2.3774470753603394
2024-07-04,51.642599980035406,20.740271147531708,6.8464908860295965,6.752721627364648,6.9176303556022765,0.0,3.3885864553495875,1.3363696090708552,2.3753299390159173
2024-07-05,51.64152159385345,20.741455464651885,6.846213767386073,6.7524483041267125,6.917350357516767,0.0,3.3884492988854076,1.3363155181592514,2.3762456954204527
2024-07-08,51.624387289665194,20.76087426954229,6.8510231922263,6.750005574985098,6.915055227908956,0.0,3.3873250345488493,1.3358721377964553,2.3754572733268593
2024-07-09,51.626410418754695,20.758851140452787,6.85001162768155,6.750005574985098,6.915055227908956,0.0,3.3873250345488493,1.3358721377964553,2.376468837871609
2024-07-10,51.62693265850101,20.75804955697754,6.850080920671431,6.750073856338973,6.915125178863491,0.0,3.3873592998745297,1.3358856511420607,2.3764928776309673
2024-07-11,51.61996829351836,20.76880498036727,6.847268147408675,6.750711572178009,6.914327821865918,0.0,3.3869687162522246,1.3357316152071579,2.3762188532023925
2024-07-12,51.46556132621873,20.772435888155407,7.014622441183711,6.74532170986129,6.908807326052395,0.0,3.38426451316838,1.334665148447161,2.3743216469129202
2024-07-16,51.37727282144521,20.766978966758295,7.113818206657122,6.743549713039777,6.906992381539916,0.0,3.3833754664752136,1.3343145317527225,2.373697912331746
2024-07-17,51.377764093260566,20.766769142422053,7.113746330425832,6.74348157790829,6.906922595024784,0.0,3.383341281699823,1.3343010501740387,2.3736739290846067
2024-07-19,51.378774468128185,20.765758767554434,7.113746330425832,6.74348157790829,6.906922595024784,0.0,3.383341281699823,1.3343010501740387,2.3736739290846067
2024-07-22,50.77787819690892,20.519495332863624,7.030409835188579,7.840960710242044,6.8260090095230765,0.0,3.3437059346531557,1.3186699090076324,2.3428710716129677
2024-07-23,50.77935265821177,20.518880666109855,7.030199237455985,7.840725832249773,6.825804534669723,0.0,3.343605773082948,1.3186304079117666,2.342800890308178
2024-07-24,50.75632217979612,20.548357096350674,7.028669272809157,7.838819816478828,6.824319051929978,0.0,3.342878112535507,1.318343437679744,2.342291032419993
2024-07-25,50.747635187516124,20.587731014020104,7.005816818015327,7.834711476481957,6.822480129913355,0.0,3.3419773205131453,1.3179881889355731,2.3416598646044084
2024-07-26,50.741617447962064,20.618844603524618,6.976595660733544,7.835396702724985,6.8222077813058055,0.0,3.3418439111294065,1.3179355757742024,2.345558316845375
2024-07-29,50.741617447962064,20.62283653318015,6.976595660733544,7.835396702724985,6.8222077813058055,0.0,3.3418439111294065,1.3179355757742024,2.341566387189842
2024-07-30,50.70466365840124,20.618381752938742,7.034203544233572,7.829536397999439,6.81710526792757,0.0,3.3393444558487797,1.3169498561768795,2.339815066473782
2024-07-31,50.64301943601124,20.608311591373322,7.090572926455832,7.82571239777212,6.813775746130996,0.0,3.3377134967077606,1.3163066486747503,2.3645877568739757
2024-08-02,50.60110912410579,20.681253737626623,7.079168082282027,7.818620584160777,6.807600969302395,0.0,3.334688795466062,1.3151137858485582,2.3624449212077696
2024-08-05,50.61499351054001,20.656097184629026,7.081946777526675,7.821689527232109,6.810273069783836,0.0,3.335997718179952,1.3156299906314413,2.363372221476954
2024-08-06,50.59937867832842,20.650131184136878,7.109779797559759,7.819430426534052,6.808306091601904,0.0,3.3350341981185103,1.3152500035941304,2.3626896201263485
2024-08-07,50.59987067833045,20.64992552144858,7.109708988497419,7.81935254978508,6.808238285033459,0.0,3.3350009832157754,1.3152369045077803,2.3626660891814577
2024-08-08,50.59382407546228,20.671357565843373,7.096909551168892,7.818418149777314,6.807424711548199,0.0,3.334602455981612,1.315079735820736,2.3623837543975967
2024-08-09,50.57758285301479,20.678152832026917,7.099242508224428,7.820988287335662,6.809662506661174,0.0,3.3356986351383275,1.3155120401253286,2.3631603374733663
2024-08-12,50.57807516815308,20.677946849230878,7.099171790020849,7.8209103795530694,6.809594673072042,0.0,3.335665406999567,1.3154989358190372,2.3631367971514736
2024-08-14,50.55793011188793,20.722485150558438,7.083399589495003,7.817795340494802,6.806882437239108,0.0,3.3343368240694673,1.3149749775626047,2.3621955686926484
2024-08-15,50.453578196796435,20.90888813790088,7.039199670521282,7.804118596295299,6.794974221964145,0.0,3.32850361025002,1.3126745110482518,2.3580630552236825
2024-08-16,50.45205574494853,20.907433400778235,7.038709917789962,7.803575624284703,6.794501461232779,0.0,3.3282720294154604,1.3125831816418971,2.362868639908434
2024-08-19,50.44619860605619,20.912421913870745,7.0393951872386715,7.805437557235723,6.796122629113444,0.0,3.329066155039391,1.3128963639565847,2.358461587489245
2024-08-21,50.43564291969926,20.930663598604074,7.037506144847485,7.803342945122724,6.794298869628343,0.0,3.328172790350712,1.3125440443579857,2.3578286873894143
2024-08-22,50.43362926110547,20.93438469666892,7.037086495325946,7.8028776284230394,6.793893722661343,0.0,3.3279743299742206,1.3124657767914816,2.3576880890495806
2024-08-23,51.9456558115249,21.594479700381267,7.247347946544404,8.036020190323052,3.969270741127177,0.0,3.427411037580831,1.3516810058619262,2.428133566656443
2024-08-26,51.93874486200439,21.603887521596093,7.2463837454955655,8.034951062808664,3.9687426617469748,0.0,3.4269550482532023,1.3515011756325568,2.4288339224625477
2024-08-27,51.90921411918311,21.699670775755802,7.228850372824428,8.029116997721722,3.9310907002896003,0.0,3.424466784336565,1.3505198696156209,2.4270703802731486
2024-08-28,51.91456235323433,21.691083459489633,7.229737597202177,8.030102441874634,3.9315731780447845,0.0,3.4248870822062343,1.3506856240702243,2.4273682638779865
2024-08-29,51.913181860958524,21.69152941304375,7.22954534677269,8.029479806613267,3.931468631147767,0.0,3.4247960089129585,1.350649707152378,2.42934922539866
2024-08-30,51.915719154319675,21.69130756420073,7.229471407022283,8.029397685580156,3.9314284222832563,0.0,3.4247609820129323,1.3506358934618286,2.4272788911191356
2024-09-02,51.79805972998196,21.69786870929186,7.225185487730404,8.152404763421785,3.9290977145494463,0.0,3.4227306469667735,1.349835182579084,2.424817765478689
2024-09-03,51.80108932416112,21.697425154122328,7.225037788045386,8.152238109206783,3.9290173946052964,0.0,3.4226606783494526,1.3498075887918195,2.4227239627178156
2024-09-04,51.799500969788006,21.699826112071385,7.224816249839987,8.151988140659396,3.928896920846111,0.0,3.422555730787016,1.3497662002261641,2.4226496757819374
2024-09-05,51.80037584430204,21.69805193081396,7.224225547706586,8.151321632803747,3.931641699609155,0.0,3.4222759020824585,1.3496558431255135,2.4224515995565388
2024-09-09,51.81064135090823,21.703734228250227,7.229531889979484,8.142334432150651,3.927306886870536,0.0,3.418502688166019,1.348167786535282,2.419780737139577
2024-09-10,51.617494880975045,21.78630071285978,7.210813120603245,8.289203652466023,3.9151613106901197,0.0,3.4159221378261946,1.3471500851738853,2.417954099405711
2024-09-11,51.57140512514313,21.837952066326128,7.17238124438048,8.280165753162978,3.9108925250305147,0.0,3.4121976835115113,1.3996878510635526,2.4153177513816986
2024-09-16,51.56089709351067,21.853878125935164,7.1709198219349775,8.278478611937233,3.910095653542052,0.0,3.4115024245573,1.3994026549518925,2.4148256136307036
2024-09-19,50.975034654417314,22.132337273180987,7.253836719461078,8.374202142499982,3.955307845098046,0.0,3.450949413782,1.4155838603508795,2.442748091209708
2024-09-20,50.91469312811861,22.221424823032322,7.24833804930277,8.364289208801395,3.9506257627027606,0.0,3.446864363988136,1.4139081677041458,2.4398564963498686
2024-09-23,50.92570135152299,22.215933624156285,7.249905206436694,8.366097644806256,3.951479924209215,0.0,3.4476096076620575,1.4039181929785527,2.4393544482279506
2024-09-24,50.92737921304714,22.21131165074842,7.250144070834763,8.366373284669294,3.951610114583669,0.0,3.4477231968980915,1.40396444821425,2.441494021004373
2024-09-25,50.926854869444206,22.213142146698743,7.25006942401958,8.36525755447695,3.9515694291701076,0.0,3.4476876994577967,1.4039499931256798,2.4414688836069396
2024-09-26,50.89478557850536,22.276324930205675,7.231304557068243,8.359989844955507,3.949081075431909,0.0,3.4455166464802742,1.4030659078840415,2.4399314594689825
2024-09-27,50.894225101978776,22.31427673751876,7.2000658612749415,8.359559769665182,3.948877917028426,0.0,3.4453393936845726,1.4029937278947269,2.4346614909546234
2024-09-30,50.891607009963614,22.313128850314786,7.199695476719478,8.364273921503669,3.9486747795266233,0.0,3.445162159125287,1.402921555331554,2.4345362475149934
2024-10-02,50.86847478639659,22.308128506194944,7.196422933855007,8.4069543078665,3.946879952576561,0.0,3.4435961983319108,1.3930285523085486,2.4365147624699413
2024-10-03,50.87211892065094,22.32470194163415,7.183423498244353,8.407386602624646,3.947082905447727,0.0,3.4448016936132633,1.393100183355782,2.4273842544291284
2024-10-04,50.82946541333786,22.336156534393822,7.202215983945671,8.430552692222888,3.9432951891444223,0.0,3.441495978519583,1.3917633306969868,2.4250548777387646
2024-10-07,50.576923490920834,22.206066707812365,7.680391912607348,8.389674044991526,3.9220632744576065,0.0,3.4256435838652415,1.3853525193168903,2.4138844660281897
2024-10-08,52.035282861964546,19.43319144135588,7.913266125231505,8.631411413645614,4.035072343770403,0.0,3.524348975930467,1.9460938219133603,2.481333016188221
2024-10-09,52.046259502037906,19.29841780758896,8.044399220898162,8.585126017558089,4.038046441988043,0.0,3.52905253063028,1.9696400715470228,2.4890584077515374
2024-10-10,52.08464911414384,19.222032312783462,8.050332814756208,8.591458454525664,4.041024927628642,0.0,3.531655579515034,1.971092889080088,2.50775390756705
2024-10-14,52.143439947647266,18.93358525608611,8.138538047391094,8.601156110402055,4.045586256690929,0.0,3.5356419551304605,1.9733177709950593,2.628734655657025
2024-10-15,52.1665530119936,18.88709802166887,8.156920839795047,8.604968652781924,4.047379500396435,0.0,3.5350984027452146,1.9741924624358727,2.62778910818304
2024-10-16,52.09068691703204,19.036676278377705,8.145058186518272,8.591400556766034,4.041493374904264,0.0,3.5299572903727046,1.9713213838581267,2.59340601217086
2024-10-17,52.01821605750022,19.14089699661923,8.341044942061393,8.588919226089649,4.035870671192602,0.0,3.531360527836739,1.9685787946630717,2.375112784037093
2024-10-18,52.01821605750022,19.114587539831792,8.367354398848828,8.588919226089649,4.035870671192602,0.0,3.531360527836739,1.9685787946630717,2.375112784037093
2024-10-21,52.01766863485817,19.115438751379372,8.367266343555912,8.58882883912117,4.03582819901356,0.0,3.53132336495695,1.9685580779855976,2.375087789129271
2024-10-22,52.01000592747944,19.050542343561553,8.444949676979544,8.587563621285627,4.035233682355443,0.0,3.530803166756695,1.9682680902774685,2.3726334913042266
2024-10-23,51.9564301230178,19.03112849663276,8.425739203205765,8.681728094629799,4.0310769650686895,0.0,3.5271660662280295,1.9662405660645348,2.380490485152621
2024-10-24,51.96298449453797,19.02196542862353,8.426802121211084,8.68282330596812,4.0315854906928115,0.0,3.527611022834107,1.965437348995901,2.3807907871364753
2024-10-25,51.4582378504331,19.774779457760935,8.381214866823356,8.596225992318992,3.9923435906876956,0.0,3.4932746161438413,1.9463065390220902,2.3576170868099924
2024-10-28,52.84738229013553,17.60263914675226,8.606401404351224,8.828286009110935,4.099050048358687,0.0,3.587577554061662,1.9988481925955666,2.429815354634142
2024-10-29,52.84788640821976,17.602450953409978,8.606309391589285,8.828191624136226,4.099006224593264,0.0,3.587539198551163,1.9988268225090158,2.429789376991306
2024-10-30,52.83941265699187,17.59962853608134,8.620963665405124,8.826776091658024,4.098348980540768,0.0,3.5869639642938456,1.9985063260352167,2.4293997789938055
2024-10-31,52.815414713464314,17.71628714030255,8.548493726375856,8.822588774708759,4.096404772828686,0.0,3.585262351513808,1.9969171936402752,2.418631327165751
2024-11-01,52.83228865394559,17.722657556289263,8.518989052534227,8.825228962192266,4.0976306348613365,0.0,3.586335252566693,1.9975147774011053,2.419355110209511
2024-11-04,52.83329685283845,17.722278738593495,8.518806961118596,8.825040324969576,4.097543048956667,0.0,3.586258595482262,1.9974720809859186,2.419303397055026
2024-11-05,52.83041325882839,17.72629629646847,8.518169702460852,8.824380158190625,4.097236527774142,0.0,3.5859903214916304,1.997322657905548,2.420191076880342
2024-11-06,52.812127305833435,17.772506913202456,8.514153058179268,8.83029943920245,4.095818369748593,0.0,3.584749118812827,1.9538997908894566,2.43644600413151
2024-11-07,52.77804889008739,17.810280346970842,8.50955264022627,8.831669049152326,4.095660857232393,0.0,3.5846112604405365,1.9538246499421092,2.4363523059481307
2024-11-08,52.77568103556906,17.822299694463414,8.50703446529319,8.825077264342852,4.095477107941346,0.0,3.5844504390735477,1.9537369928077002,2.4362430005088953
2024-11-11,52.73793682620429,17.948320137365297,8.49241090380557,8.818765729230666,4.092548097033718,0.0,3.5818869051659736,1.8936307574694353,2.434500643725045
2024-11-12,52.73793682620429,17.94938757296703,8.491343468203839,8.818765729230666,4.092548097033718,0.0,3.5818869051659736,1.8936307574694353,2.434500643725045
2024-11-13,52.701933037657476,18.05447141839741,8.483413078827882,8.812745224909357,4.089754145560249,0.0,3.5207727002702547,1.903005058862672,2.433905335514699
2024-11-14,52.736343633892155,18.11456189495065,8.378720291643372,8.817071631121495,4.091761912412677,0.0,3.5225011393086287,1.9039392936213397,2.4351002030496827
2024-11-15,52.706074626592184,18.13305178252041,8.359087175802784,8.824511683973675,4.096282768653277,0.0,3.5254735087919182,1.9055458824713027,2.4499725711944493
2024-11-18,52.71249326588183,18.11389483416295,8.381470383850225,8.82409078301424,4.096781621237285,0.0,3.525902847211416,1.9057779432300692,2.4395883214119927
2024-11-19,52.67422977821601,18.174402649525224,8.402073499243283,8.788863346149443,4.0938078071882495,0.0,3.523343428528171,1.9182718721035945,2.425007619046023
2024-11-20,52.64580595924934,18.2779826420434,8.321741113825789,8.791960492654463,4.096318304178896,0.0,3.5245850351336983,1.9189478604299992,2.422658592484421
2024-11-21,52.63928605203982,18.27933757353577,8.321385670192452,8.791584964704374,4.096143339560144,0.0,3.4464839006163506,1.9989521198270566,2.4268263795240284
2024-11-22,52.62523753038948,18.307552603152978,8.319164835232172,8.789238641625536,4.095050149232072,0.0,3.443429030595144,1.9984186338275385,2.421908575945083
2024-11-25,52.65784158961646,18.256939902511284,8.324318988557375,8.794684030011023,4.097587244813368,0.0,3.445562413156934,1.9996567576357205,2.4234090736978358
2024-11-26,52.730502566363015,18.12489110458932,8.33580546673801,8.806819550809202,4.1032413825927465,0.0,3.4503168414210537,2.029157691026705,2.4192653964599478
2024-11-29,52.73609778200679,18.113674636351384,8.338605521942714,8.808647480249226,4.1040930448392015,0.0,3.451032983689606,2.028081015588423,2.4197675353326598
2024-12-02,52.87129147127724,17.876935952956057,8.361054912224878,8.830156602100491,4.114614253331618,0.0,3.45988001448031,2.0600959684433544,2.4259708251860497
2024-12-03,53.20629675848934,17.30693067789319,8.40971486625837,8.88610660949196,4.140685444167825,0.0,3.3954484184500284,2.213474862307232,2.441342362942057
2024-12-04,53.2218291555013,17.26018462708699,8.41165793881623,8.888159752811767,4.166474731531894,0.0,3.395801069088913,2.2139862877634884,2.4419064373994215
2024-12-05,53.188521820269486,17.235355820989597,8.406393747125168,8.88151835468351,4.241555381271617,0.0,3.3936759056666217,2.2126007287803553,2.4403782412136508
2024-12-06,53.21608353571994,16.72825695692023,8.383760830484063,8.893677586472236,4.6950097029031,0.0,3.395434471733923,2.2407362932503276,2.447040622516184
2024-12-10,53.32373234561113,16.561973175190644,8.345551052114757,8.905177804377997,4.775902201595181,0.0,3.4023029681669676,2.2376967823827387,2.4476636705605808
2024-12-11,53.32142513916298,16.32760985961656,8.366823912527472,8.903710798198668,4.955257384489568,0.0,3.4021557576285937,2.2375999619199125,2.485417186456238
2024-12-12,53.31969486534687,16.25136364533898,8.36655241010041,8.903421873856903,5.079487791417021,0.0,3.4020453580845005,2.1564026535283163,2.5210314023270017
2024-12-13,53.298940335103694,16.237469159813042,8.363295754835125,8.89995624377377,5.12076028066286,0.0,3.400721122200343,2.155563280306055,2.5232938233051065
2024-12-16,53.290297382036385,15.955920992714193,8.361939563281547,8.898513027386496,5.407493528750766,0.0,3.4001696614607972,2.1552137342897892,2.5304521100800277
