date,CHINA INDUSTRIAL SECURITIES,DBS VICKERS (HONG KONG) LTD,SILVERBRICKS SECURITIES CO LTD,BANK OF CHINA (HONG KONG) LTD,ZHONGTAI INTERNATIONAL SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,PRUDENTIAL BROKERAGE LTD,THE HONGKONG AND SHANGHAI BANKING
2024-08-15,68.35725578944106,23.250767275320086,0.4433146293827696,1.2028396937098924,3.5620175465790367,1.6244536069690299,0.7750255758440029,0.7843258827541308
2024-08-27,68.40815313498588,23.268079297614246,0.4436447119411783,1.2502714609251389,3.5646697483945027,1.504669127912388,0.7756026432538082,0.7849098749728538
2024-08-29,68.40815313498588,23.268079297614246,0.4436447119411783,1.343343778115596,3.5646697483945027,1.411596810721931,0.7756026432538082,0.7849098749728538
2024-09-03,68.5059185385404,23.301332836238235,0.44427874607760903,1.3452636157454871,3.569764190511697,1.270699350669525,0.7767110945412744,0.7860316276757697
2024-09-04,68.69800915973455,23.366669782222637,0.44552450384771164,1.202604604791725,3.579773810636508,1.1402934853724647,0.7788889927407546,0.7882356606536436
2024-09-05,68.70443073471677,23.36885399140026,0.46426123262915187,1.19336947716084,3.5738767370848135,1.1404000747803327,0.7664984109179286,0.788309341309902
2024-09-09,68.73012904432392,23.377594913035345,0.46443488560563556,1.2094009101676952,3.575213515366872,1.0878374166199114,0.7605510878374167,0.7948382270432017
2024-09-10,68.73322932917316,23.400936037441497,0.46489859594383776,1.216848673946958,3.5351014040561624,1.0920436817472698,0.7613104524180968,0.795631825273011
2024-09-13,68.72679624372134,23.39874582722366,0.46485508376751006,1.2260942813465199,3.5347705362992548,1.0919414719371043,0.7612391975790098,0.7955573581256046
2024-09-16,68.62830617776254,23.365213869590953,0.6293030935543164,1.2212218449172871,3.5297049752328733,1.071684476151905,0.7601482912240257,0.7944172715660924
2024-09-17,68.62287013674735,23.362302588543127,0.6292246830514282,1.2304146029966048,3.5292651777092483,1.0715509453945113,0.7600535775472698,0.7943182880104662
2024-09-19,68.62714557178904,23.36375813837575,0.6292638858602536,1.2336064297062397,3.52948506277063,1.0622722033581509,0.7601009314351578,0.7943677767047754
2024-09-24,68.36095078508036,23.273133494693727,1.0147086203686464,1.2288214485198286,3.5157946999317318,1.0581518028920747,0.7571526096940359,0.7912865388195865
2024-09-26,68.31219572699929,23.256535086359268,1.085304970696766,1.2279450525597693,3.5132872337126733,1.0573971285931345,0.7566126081428881,0.790722192936215
2024-09-27,67.92255041006351,23.123882345686624,1.6495036073256457,1.220940987852254,3.4932478263550593,1.0513658506505519,0.7522969723130049,0.7862119997533452
2024-09-30,67.76584945707343,23.070534313574704,1.8764034575040758,1.2181242117567441,3.485188716970685,1.0489402934571965,0.7505613830016303,0.7843981666615398
2024-10-02,67.76584945707343,23.070534313574704,1.8764034575040758,1.2088959980313145,3.485188716970685,1.0581685071826263,0.7505613830016303,0.7843981666615398
2024-10-04,67.74709391721508,23.064149086659697,1.8758841257149887,1.2054861922627467,3.4842241220247248,1.0886278368903375,0.7503536502859954,0.7841810689464298
2024-10-07,67.73043103978355,23.05847629588637,1.8754227387320914,1.229785402447273,3.4833671524319008,1.0883600811658365,0.7501690954928365,0.7839881940601365
2024-10-08,67.72210267445435,23.055640946818322,1.8751921303412233,1.2419305256686135,3.4829388256993545,1.0882262526898248,0.7500768521364893,0.783891792191823
2024-10-09,67.7325134511914,23.059185242121444,1.8754803996925442,1.2267486548808608,3.4834742505764793,1.0883935434281322,0.7501921598770177,0.7840122982321291
2024-10-15,67.72418457376494,23.056349718712532,1.8752497771219525,1.2265978050355069,3.48304589750684,1.0882597067232316,0.7623966306987611,0.7839158904362261
2024-10-16,67.69088953756336,23.04501459517591,1.874327853740974,1.2259947764633583,3.4813335381779074,1.087724688892303,0.8111845137501921,0.7835304962359809
2024-11-12,67.65347173172005,23.032275895955532,1.87329177287105,1.2253170776648343,3.4794091453490155,1.1424008844393945,0.8107361115376348,0.783097380462488
2024-11-18,67.6430852370425,23.02873986735446,1.8730041758781628,1.2251289609432572,3.4788749692950134,1.1084500122819945,0.8106116433308769,0.8321051338737411
2024-11-21,67.66386141654893,23.035813010627187,1.873579458197678,1.2255052521653664,3.4799434854720803,1.0780760488973524,0.810860617974077,0.832360710117329
2024-12-05,67.65139417761947,23.031568603365677,1.8732342464070753,1.2252794496990542,3.4793022970151086,1.0963026655202064,0.8107112148384719,0.8322073455349466
2024-12-06,67.63062565236078,23.02449806594216,1.8726591760299627,1.224903297108123,3.478234174494996,1.1266654386934365,0.8104623319211641,0.8319518634493768
2024-12-09,67.6430852370425,23.02873986735446,1.817735200196512,1.2251289609432572,3.4788749692950134,1.1637189879636454,0.8106116433308769,0.8321051338737411
2024-12-10,67.56010794896959,23.000490677134444,1.815505397448479,1.3462953876349362,3.4746074582924433,1.1622914622178606,0.8096172718351325,0.8310843964671246
2024-12-18,67.58290640242967,23.008252293155813,1.8161180476730987,1.34674970089272,3.475779979752738,1.1289382458508452,0.8098904807190845,0.83136484952603
2024-12-19,67.60779499769832,23.016725487187355,1.8444069357066133,1.3503145619149914,3.4770599969311036,1.0618382691422434,0.8101887371489949,0.8316710142703697
2024-12-20,67.65762722275115,23.03369061146771,1.8641933601547862,1.366665642947084,3.4796228617057214,0.9367034181996867,0.8292128620128375,0.8322840207610331
2024-12-23,67.69712986294635,23.04713908180198,1.8652817896871736,1.3828283449081187,3.4816544772908853,1.0570954458853175,0.6391739905353082,0.8296970069448714
2024-12-27,67.72210267445435,23.055640946818322,1.8659698739624961,1.386412542268675,3.489086996618506,1.0113741162004304,0.6394097755917615,0.8300030740854596
2025-01-02,67.75751237966352,23.067695998523668,1.8669455294805153,1.402515916710239,3.4909113277765815,0.9350106111401593,0.6489711807584658,0.830437055946852
2025-01-03,67.73459599065306,23.059894231951787,1.869388759070225,1.4143401795597097,3.489730660435371,0.8977985487639897,0.7071700897798548,0.8270815397860043
2025-01-06,67.69921022709812,23.04784733105928,1.819243415998279,1.4136013029716357,3.487907562766971,0.9618634952828738,0.7528963461479364,0.8174303186749025
2025-01-07,67.7325134511914,23.059185242121444,1.8355111452728672,1.4296694850115297,3.4896233666410454,0.9746348962336664,0.6641045349730976,0.8147578785549577
2025-01-08,67.76584945707343,23.070534313574704,1.8364145313605462,1.4303731274416316,3.4913408594543047,0.9320495862684179,0.6644313882309514,0.8090067365960195
2025-01-13,67.83888649381043,23.09539939644023,1.8383937919566422,1.3857239637864136,3.519738868017491,0.7452115538584714,0.7174970745827431,0.8591488575475765
2025-01-14,67.81591503770971,23.087578882561182,1.83777127905187,1.3852547329536709,3.5185470217023243,0.7572725873480067,0.7388025242419579,0.858857934431276
2025-01-15,67.80339170847311,23.083315379643594,1.8374319042196303,1.3696100458588534,3.517897263857684,0.7571327444523099,0.7725216213720723,0.8586993321227417
2025-01-17,67.78252976831483,23.07621303959878,1.8368665579520629,1.3568813267284083,3.5168148672348543,0.7815144149410788,0.7907449001569182,0.8584351250730747
2025-01-21,67.70337133900858,23.049263960170872,1.8347214112296013,1.3706628968314947,3.5127078275300407,0.826700267371462,0.8420664433449092,0.8605058545130458
2025-01-22,67.68672995975051,23.04359848833994,1.834270439671859,1.3703259901066152,3.5210618490183427,0.8264970657817925,0.8602943435646911,0.8572218637662457
2025-01-23,67.68257089311498,23.04218255553166,1.8341577314203203,1.3702417893022827,3.5208454944852376,0.832590863006544,0.8602414820731821,0.8571691910657777
2025-01-24,67.66386141654893,23.035813010627187,1.8336507156459243,1.3852202223723817,3.519872228023834,0.8446464770563303,0.8630751274648321,0.8538608022605811
2025-01-27,67.66178322430049,23.035105500783192,1.8335943978623421,1.385177677447096,3.5197641205196724,0.8476918824288215,0.8630486194293437,0.8538345772290303
2025-02-03,67.6327019310472,23.025204924323827,1.8328063119761766,1.3845823227826728,3.5182513124366808,0.8780278144475486,0.8933779510637644,0.8350474319221441
2025-02-05,67.59534840906998,23.012488110214477,1.8317940535730721,1.368475959620754,3.4978981927526007,0.9695928323770366,0.8928845386763217,0.8315179037157499
2025-02-06,67.62232181226595,23.0216710663638,1.8325250168825586,1.369022039413101,3.490085333660753,0.9392841795076432,0.8932408373749156,0.8318497145312788
2025-02-07,67.62439758111552,23.02237775117414,1.8325812689934617,1.3690640636031557,3.4901924670779993,0.9362433618810817,0.8932682567455565,0.8318752494090923
2025-02-10,67.62439758111552,23.02237775117414,1.8325812689934617,1.3690640636031557,3.4840531663443537,0.9423826626147281,0.8932682567455565,0.8318752494090923
2025-02-12,67.62439758111552,23.02237775117414,1.8325812689934617,1.316880007367161,3.4840531663443537,0.9914970684838996,0.8932682567455565,0.8349448997759156
2025-02-13,67.61402001104905,23.018844760910934,1.8323000429685103,1.3166779203241055,3.483518507151188,1.0066908108771715,0.8931311767233443,0.8348167699957032
2025-02-17,67.61609527024953,23.019551272213867,1.832356281268224,1.316718332770633,3.4836254258616988,1.0067217089714864,0.893158589361898,0.8317731193026611
2025-02-20,67.60572024795924,23.01601914932793,1.8320751242865034,1.3103786902350703,3.4830908979316266,1.0280488553366476,0.8930215429939237,0.8316454919290494
2025-02-24,67.60779499769832,23.016725487187355,1.8321313487801134,1.3042811109406167,3.483197790394353,1.0526315789473684,0.8930489489028695,0.8101887371489949
2025-03-25,69.17666268919174,23.55083840984739,1.8746467374238522,1.334547509891352,1.2434842680399423,1.0770583432770207,0.9137725303020788,0.8289895120266282
